,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
1823,1,1,1,2,3,0,48-02516,70,0,4,441,2
1824,2,N,1,1,N,0,48-02101,9,1,3,147,2
1825,1,3,1,1,4,0,48-02102,74,0,2,459,2
1826,2,3,1,1,9,0,48-02101,84,0,2,0,2
1827,2,N,1,2,N,0,48-02507,5,3,6,301,2
1828,1,3,1,1,4,0,48-02101,74,0,6,185,2
1829,1,N,1,1,N,0,48-02102,6,2,4,501,2
1830,1,1,1,2,4,1,48-02102,45,3,5,113,2
1831,2,6,1,1,4,0,48-02101,21,1,2,501,2
1832,2,N,2,1,N,0,48-02510,9,2,4,157,2
1833,1,6,1,2,2,0,48-02516,23,0,2,144,2
1834,2,N,6,1,N,0,48-02507,9,2,4,501,2
1835,2,1,1,2,9,0,48-02507,35,2,3,184,2
1836,2,1,6,1,2,0,48-02515,21,0,2,501,2
1837,2,N,1,1,6,0,48-02102,46,0,2,467,2
1838,1,N,1,2,N,0,48-02507,1,0,3,174,2
1839,1,N,2,1,N,0,48-02102,4,2,4,108,2
1840,1,1,1,1,7,0,48-02515,38,2,4,501,2
1841,1,1,1,1,4,1,48-02102,35,1,3,171,2
1842,2,6,8,2,0,0,48-02507,32,4,6,366,2
1843,2,1,1,2,6,0,48-02101,33,3,6,0,2
1844,1,3,2,1,5,0,48-02101,71,0,N,501,2
1845,1,4,3,1,8,1,48-02515,88,1,4,105,2
1846,1,4,1,1,4,0,48-02516,64,0,2,501,2
1847,2,N,1,1,N,0,48-02510,1,0,3,501,2
1848,1,6,1,1,0,0,48-02507,15,2,4,348,2
1849,1,N,1,1,N,0,48-02516,14,3,5,13,2
1850,1,1,1,1,9,0,48-02516,41,N,N,501,2
1851,2,1,1,1,6,0,48-02507,60,0,6,172,2
1852,1,6,8,2,2,1,48-02515,17,4,6,210,2
1853,2,1,1,1,6,0,48-02101,57,0,2,290,2
1854,1,N,1,1,N,0,48-02510,14,6,7,369,2
1855,2,N,1,1,N,0,48-02516,4,2,4,398,2
1856,1,1,1,1,3,2,48-02516,39,2,4,52,2
1857,2,1,1,1,9,0,48-02102,59,0,N,372,2
1858,1,N,1,2,N,0,48-02507,14,0,2,175,2
1859,1,1,1,1,3,0,48-02102,36,2,4,298,2
1860,2,1,1,2,8,1,48-02102,65,0,2,298,2
1861,1,1,1,1,3,1,48-02507,48,N,N,501,2
1862,1,N,1,1,N,0,48-02515,5,3,5,426,2
1863,2,6,2,1,0,0,48-02510,33,2,4,501,2
1864,2,N,1,1,N,0,48-02101,9,0,2,363,2
1865,2,1,1,2,6,0,48-02101,58,0,2,421,2
1866,2,1,1,1,5,4,48-02507,73,0,6,448,2
1867,1,6,1,1,1,0,48-02101,17,1,5,501,2
1868,1,1,1,1,4,0,48-02516,34,2,7,501,2
1869,2,1,1,1,8,2,48-02101,36,0,2,501,2
1870,1,N,1,1,0,1,48-02507,5,2,4,482,2
1871,2,1,1,1,0,0,48-02515,22,3,5,501,2
1872,1,1,1,2,8,4,48-02102,58,0,2,448,2
1873,2,N,1,2,N,1,48-02507,4,0,4,96,2
1874,1,1,1,1,3,0,48-02515,40,N,5,289,2
1875,1,1,1,1,5,0,48-02507,55,0,2,501,2
1876,1,6,1,1,4,1,48-02516,23,0,2,203,2
1877,2,1,1,1,0,0,48-02515,34,3,5,501,2
1878,1,N,1,2,N,0,48-02515,2,1,5,257,2
1879,1,6,1,1,0,0,48-02102,15,1,3,230,2
1880,2,1,1,1,5,0,48-02507,45,0,N,501,2
1881,2,N,2,1,N,0,48-02102,12,3,5,351,2
1882,1,6,1,0,5,0,48-02101,20,0,5,N,2
1883,1,1,1,2,8,0,48-02516,36,2,4,478,2
1884,2,2,2,1,N,0,48-02507,2,0,2,92,2
1885,1,6,1,1,0,0,48-02510,15,1,3,501,2
1886,1,N,1,1,N,0,48-02516,6,3,5,501,2
1887,2,3,1,1,6,0,48-02510,82,0,3,450,2
1888,2,1,1,0,0,0,48-02515,42,2,4,264,2
1889,2,6,1,1,6,0,48-02516,63,0,5,5,2
1890,2,6,1,1,0,0,48-02101,19,0,3,405,2
1891,2,1,2,1,3,0,48-02515,60,0,3,355,2
1892,2,1,1,1,5,0,48-02510,43,3,5,501,2
1893,2,4,1,2,3,0,48-02516,77,0,2,361,2
1894,1,4,1,1,4,0,48-02516,57,0,2,501,2
1895,1,6,1,1,8,0,48-02515,27,11,8,501,2
1896,1,1,1,1,9,1,48-02102,35,2,4,226,1
1897,2,1,1,1,5,0,48-02102,71,0,2,501,2
1898,2,3,1,1,8,1,48-02515,92,0,2,422,2
1899,1,3,1,1,6,2,48-02102,69,0,3,181,2
1900,1,1,1,2,8,0,48-02515,33,0,N,190,2
1901,2,6,1,1,7,0,48-02101,32,4,5,245,2
1902,2,N,1,2,N,4,48-02515,1,1,4,429,2
1903,2,2,1,1,4,0,48-02101,40,2,4,251,2
1904,2,1,1,1,1,0,48-02507,50,1,4,497,2
1905,2,4,1,1,8,0,48-02507,74,0,3,501,2
1906,1,4,1,1,3,0,48-02507,49,1,3,332,2
1907,1,1,9,1,0,0,48-02510,28,0,2,308,2
1908,1,N,2,1,N,0,48-02516,14,2,4,387,2
1909,1,1,1,2,7,0,48-02507,57,0,5,501,2
1910,1,1,1,1,9,0,48-02516,68,0,2,501,2
1911,1,1,9,2,0,0,48-02101,54,1,3,441,2
1912,2,4,1,1,5,0,48-02101,47,1,3,501,2
1913,2,6,1,1,0,0,48-02101,17,4,6,280,2
1914,1,1,1,1,6,0,48-02516,35,0,N,501,2
1915,2,6,9,2,0,0,48-02507,31,2,3,338,2
1916,2,1,1,1,7,0,48-02507,37,2,4,257,2
1917,1,N,1,1,N,0,48-02510,14,2,4,501,2
1918,1,1,1,1,7,0,48-02101,56,6,4,501,2
1919,1,1,1,1,7,1,48-02102,40,0,4,28,2
1920,2,1,1,1,9,0,48-02101,47,N,N,161,2
1921,2,2,1,2,3,0,48-02516,40,2,3,129,2
1922,1,6,8,2,1,0,48-02510,18,0,2,159,2
1923,2,N,1,1,N,0,48-02516,85,0,2,501,2
1924,1,1,1,0,9,0,48-02515,70,0,N,N,1
1925,1,N,1,2,N,0,48-02515,7,4,5,333,2
1926,2,1,1,1,9,0,48-02101,58,0,2,501,2
1927,1,6,1,1,0,0,48-02507,16,3,5,323,2
1928,2,N,5,1,N,0,48-02102,2,1,2,60,2
1929,2,6,1,1,3,0,48-02516,27,N,N,501,2
1930,1,6,1,1,0,0,48-02101,15,1,3,501,2
1931,2,1,1,1,8,0,48-02510,41,2,4,501,2
1932,1,N,1,2,N,0,48-02102,2,1,3,408,2
1933,2,2,1,1,4,0,48-02516,39,1,3,501,2
1934,1,1,9,1,9,0,48-02101,59,0,N,341,2
1935,2,N,1,1,N,1,48-02516,14,N,N,118,2
1936,2,6,1,2,1,0,48-02515,34,3,6,317,2
1937,2,6,1,1,8,0,48-02102,22,0,2,162,2
1938,2,1,1,1,0,0,48-02101,44,0,5,64,2
1939,2,N,1,1,N,0,48-02507,6,3,6,501,2
1940,1,1,1,1,6,1,48-02510,86,3,5,392,2
1941,2,3,1,2,6,0,48-02510,37,2,4,174,2
1942,1,1,7,2,4,0,48-02515,72,0,3,0,2
1943,1,4,1,1,9,1,48-02507,55,0,N,501,2
1944,1,1,1,1,6,0,48-02102,60,0,N,190,2
1945,1,N,1,1,N,0,48-02101,11,0,7,0,2
1946,2,1,1,1,4,0,48-02507,31,0,3,487,2
1947,2,3,1,1,9,0,48-02516,78,0,N,501,2
1948,2,1,1,1,8,0,48-02515,52,0,2,501,2
1949,1,1,1,1,7,0,48-02102,55,0,6,501,2
1950,2,1,1,1,9,0,48-02101,49,0,2,501,2
1951,2,1,1,2,4,0,48-02516,34,0,2,0,2
1952,1,1,6,1,8,0,48-02516,31,3,6,501,2
1953,1,1,1,1,6,0,48-02516,57,0,5,381,2
1954,1,1,1,2,N,1,48-02510,62,0,7,501,2
1955,2,1,1,1,4,0,48-02515,41,1,4,501,2
1956,1,N,1,1,N,1,48-02101,2,2,4,235,2
1957,1,4,9,1,1,0,48-02507,62,0,N,299,2
1958,1,4,1,1,0,0,48-02102,53,0,2,501,2
1959,2,1,1,1,2,0,48-02101,72,0,2,501,2
1960,1,4,8,1,8,0,48-02102,43,1,2,197,2
1961,2,1,1,1,8,0,48-02507,55,0,N,501,2
1962,2,1,1,2,8,0,48-02101,65,0,2,38,2
1963,2,6,2,1,4,0,48-02101,26,3,5,27,2
1964,2,1,1,0,8,1,48-02515,27,2,4,N,2
1965,1,1,1,2,5,1,48-02515,53,2,4,146,2
1966,2,6,1,1,5,1,48-02510,77,0,2,126,2
1967,1,6,1,1,0,0,48-02516,22,0,2,456,2
1968,2,1,2,2,8,1,48-02515,80,0,2,0,2
1969,2,4,1,2,9,1,48-02101,63,0,2,501,2
1970,2,1,1,1,0,0,48-02510,43,3,5,191,2
1971,2,1,1,1,2,0,48-02516,70,0,5,255,2
1972,1,4,1,1,7,0,48-02101,65,0,2,501,2
1973,1,6,1,1,6,0,48-02515,59,0,2,257,2
1974,2,1,1,1,7,4,48-02101,46,2,4,74,2
1975,2,1,1,1,5,1,48-02101,24,1,6,254,2
1976,1,4,1,1,4,0,48-02515,62,0,N,501,1
1977,1,1,8,1,7,0,48-02510,40,1,3,158,2
1978,1,1,9,1,6,0,48-02507,55,0,N,501,2
1979,1,N,1,1,N,0,48-02516,2,2,4,501,2
1980,2,1,1,1,8,0,48-02102,29,0,N,501,2
1981,2,6,1,1,9,0,48-02515,54,0,3,501,2
1982,1,6,1,1,4,1,48-02516,25,0,2,235,2
1983,2,3,8,1,5,0,48-02101,73,0,2,159,2
1984,1,1,1,2,8,0,48-02515,28,3,6,114,2
1985,1,6,2,1,4,1,48-02510,21,0,N,385,1
1986,2,6,1,1,2,0,48-02516,20,0,2,501,2
1987,2,1,1,0,9,0,48-02102,39,3,5,315,2
1988,1,N,1,1,N,0,48-02516,13,2,3,372,2
1989,2,1,6,1,3,1,48-02507,26,1,3,138,2
1990,2,1,1,1,8,0,48-02510,35,3,5,375,2
1991,1,1,3,1,0,0,48-02516,41,0,2,218,2
1992,2,1,1,2,2,0,48-02102,35,1,3,501,2
1993,1,1,1,1,5,1,48-02102,30,0,3,200,2
1994,1,6,1,1,0,2,48-02102,15,2,4,176,2
1995,1,N,2,2,N,4,48-02507,8,1,4,21,2
1996,1,N,1,1,N,0,48-02515,13,2,5,501,2
1997,2,4,1,1,1,0,48-02102,46,1,3,501,2
1998,2,4,1,1,2,0,48-02101,43,2,4,1,2
1999,1,1,1,2,6,4,48-02515,29,1,5,57,2
2000,1,1,1,1,5,1,48-02510,49,0,2,411,2
2001,2,N,1,2,N,0,48-02510,4,2,7,86,2
2002,2,2,1,2,N,1,48-02102,14,4,5,312,2
2003,2,1,1,1,2,2,48-02515,80,0,2,274,2
2004,2,N,1,2,N,0,48-02101,1,3,5,254,2
2005,1,1,1,2,7,4,48-02515,71,0,2,89,2
2006,1,3,1,1,6,0,48-02102,69,0,N,487,2
2007,1,4,1,1,6,1,48-02516,62,0,3,424,2
2008,2,4,1,1,8,0,48-02101,61,0,3,501,1
2009,2,1,1,1,8,0,48-02102,38,1,3,90,2
2010,1,4,1,1,9,0,48-02507,36,N,N,501,2
2011,1,1,2,1,6,0,48-02101,64,0,2,501,2
2012,1,1,1,1,5,0,48-02516,73,0,3,501,2
2013,1,1,1,1,3,0,48-02516,68,0,2,451,2
2014,1,1,1,1,4,1,48-02516,30,0,2,328,2
2015,1,6,1,1,0,0,48-02515,17,2,4,501,2
2016,2,6,5,1,8,1,48-02515,17,2,4,109,2
2017,2,6,1,1,2,0,48-02101,20,0,2,501,2
2018,1,N,8,1,N,1,48-02510,0,1,5,15,2
2019,1,3,1,1,6,0,48-02515,80,0,2,501,2
2020,2,3,2,1,3,0,48-02510,30,3,4,220,2
2021,1,4,1,1,5,4,48-02507,70,0,N,450,2
2022,1,1,1,2,8,0,48-02101,67,0,2,501,2
2023,2,6,1,1,7,0,48-02510,39,0,2,501,2
2024,1,1,1,1,5,0,48-02101,54,0,3,501,2
2025,2,3,1,1,0,0,48-02510,25,1,3,501,2
2026,2,N,1,2,N,0,48-02101,13,2,6,221,2
2027,2,1,1,1,7,0,48-02101,67,0,N,287,2
2028,1,N,1,0,N,0,48-02102,4,3,5,300,2
2029,2,3,1,1,7,0,48-02510,67,0,2,3,2
2030,1,1,2,2,7,0,48-02101,68,0,2,184,2
2031,2,6,1,2,7,1,48-02101,25,0,2,501,1
2032,1,4,1,1,5,4,48-02516,79,0,2,501,2
2033,1,1,1,1,7,0,48-02102,47,0,4,N,2
2034,1,N,1,1,N,0,48-02102,14,3,5,501,2
2035,1,1,1,1,0,0,48-02510,56,0,2,501,2
2036,1,1,1,1,7,1,48-02507,65,0,2,186,2
2037,2,1,2,0,3,0,48-02515,61,0,N,N,2
2038,2,1,1,1,3,0,48-02516,77,0,N,482,2
2039,2,1,1,2,8,0,48-02515,41,2,4,336,2
2040,1,N,1,1,N,0,48-02102,11,2,4,406,2
2041,1,1,1,1,9,0,48-02516,55,0,3,12,2
2042,2,1,1,1,5,0,48-02516,56,0,4,501,2
2043,2,1,1,1,8,0,48-02515,57,0,6,501,2
2044,2,1,1,2,8,0,48-02510,57,0,4,369,2
2045,2,1,1,1,4,0,48-02507,35,1,3,501,2
2046,1,N,1,1,N,0,48-02102,9,4,6,501,2
2047,1,1,1,2,9,0,48-02102,72,0,2,386,2
2048,1,1,1,2,9,0,48-02516,55,0,3,139,2
2049,1,1,1,2,9,1,48-02515,63,0,5,501,2
2050,2,1,1,1,4,0,48-02510,66,0,2,501,2
2051,2,4,1,1,8,0,48-02101,54,0,2,501,2
2052,1,1,1,1,4,0,48-02507,78,0,2,273,2
2053,2,4,1,1,0,0,48-02102,36,0,2,155,2
2054,1,1,1,1,8,1,48-02507,46,3,5,449,2
2055,2,1,1,1,0,0,48-02515,59,0,2,259,2
2056,2,1,1,1,0,1,48-02507,40,2,4,227,2
2057,1,1,2,1,7,0,48-02101,49,1,3,501,2
2058,2,6,1,1,5,0,48-02515,44,1,3,501,2
2059,1,1,1,2,8,0,48-02102,36,2,3,164,2
2060,1,1,1,2,9,0,48-02516,63,0,N,368,2
2061,1,1,1,1,3,0,48-02516,67,0,3,199,2
2062,2,1,1,1,6,1,48-02510,36,3,5,496,2
2063,1,N,1,1,3,0,48-02516,4,3,6,440,2
2064,1,6,1,1,1,0,48-02102,22,N,N,241,2
2065,1,1,1,2,2,0,48-02515,85,0,3,238,2
2066,1,1,1,1,8,0,48-02515,53,0,N,501,2
2067,1,1,1,1,5,0,48-02516,34,2,4,501,2
2068,2,N,1,2,N,0,48-02515,11,2,3,275,2
2069,2,4,1,1,8,0,48-02510,56,0,N,501,2
2070,1,3,1,1,2,0,48-02101,41,3,7,501,2
2071,2,6,1,2,1,1,48-02101,19,0,2,71,1
2072,1,1,1,1,3,0,48-02515,59,0,6,501,2
2073,2,1,1,2,6,0,48-02515,45,0,N,415,2
2074,2,4,7,1,9,0,48-02516,61,0,5,385,2
2075,1,1,1,2,1,0,48-02507,61,0,7,271,2
2076,1,6,1,1,3,0,48-02516,69,0,4,501,2
2077,2,N,1,1,N,0,48-02510,13,0,2,501,2
2078,2,1,1,1,3,4,48-02507,80,0,N,274,1
2079,2,4,1,1,7,0,48-02510,34,3,5,501,2
2080,2,1,1,1,3,0,48-02510,58,0,2,501,2
2081,2,3,1,1,7,0,48-02510,80,0,5,375,2
2082,1,6,1,1,0,0,48-02510,15,0,2,237,2
2083,2,1,1,2,2,0,48-02510,64,0,2,501,2
2084,1,1,6,2,9,0,48-02515,44,1,2,242,2
2085,2,N,1,1,N,4,48-02507,2,3,7,415,2
2086,2,N,1,1,N,0,48-02510,2,3,5,262,1
2087,1,N,1,1,N,0,48-02102,8,3,5,264,2
2088,2,1,1,1,9,0,48-02507,67,0,2,262,2
2089,1,1,1,2,3,0,48-02515,46,0,6,103,2
2090,1,2,2,1,9,0,48-02510,55,0,N,501,2
2091,2,5,1,1,3,0,48-02102,69,0,N,501,2
2092,1,1,1,1,9,0,48-02510,67,0,2,501,2
2093,2,1,1,1,7,0,48-02101,63,0,3,441,2
2094,2,1,1,2,2,0,48-02102,80,0,N,330,2
2095,1,1,1,1,7,0,48-02102,54,0,3,501,2
2096,1,N,1,2,6,2,48-02507,12,0,2,132,2
2097,2,N,1,2,N,3,48-02510,10,0,2,188,1
2098,1,1,1,1,6,0,48-02510,57,0,2,501,2
2099,2,6,1,1,8,0,48-02507,54,0,5,501,2
2100,2,6,1,2,3,0,48-02102,26,0,2,344,2
2101,2,1,6,1,5,0,48-02516,63,0,7,501,2
2102,1,6,6,1,7,0,48-02101,28,0,2,86,2
2103,1,1,1,1,9,0,48-02516,63,0,4,372,2
2104,2,N,1,1,8,0,48-02510,10,1,2,227,2
2105,1,3,1,2,4,1,48-02516,22,0,2,38,2
2106,2,N,1,1,N,0,48-02101,4,1,6,501,2
2107,2,N,1,0,N,0,48-02101,0,4,6,N,2
2108,2,N,1,1,N,0,48-02515,8,3,5,501,2
2109,2,1,1,1,5,1,48-02516,31,0,2,412,2
2110,2,6,1,1,2,0,48-02507,29,2,4,490,2
2111,2,6,1,1,7,4,48-02516,22,0,2,263,2
2112,1,N,1,2,N,0,48-02516,8,0,N,353,2
2113,2,3,1,1,5,0,48-02515,92,0,N,363,2
2114,1,1,1,1,8,0,48-02510,56,0,2,501,2
2115,1,1,1,2,7,1,48-02101,34,0,3,301,2
2116,2,1,1,1,7,0,48-02507,47,4,6,501,2
2117,2,1,1,1,0,1,48-02102,30,0,2,162,2
2118,1,1,1,1,9,0,48-02516,71,0,2,384,2
2119,2,1,1,1,N,0,48-02510,58,0,3,501,2
2120,1,1,1,1,4,1,48-02101,59,0,3,384,2
2121,2,4,1,1,0,0,48-02507,54,0,5,501,2
2122,2,3,1,1,N,0,48-02515,13,1,4,485,2
2123,1,6,1,1,6,0,48-02507,57,0,2,501,2
2124,1,1,1,1,9,0,48-02515,34,0,N,69,2
2125,2,4,1,1,6,0,48-02507,52,0,2,501,2
2126,2,1,1,1,3,0,48-02515,51,0,2,501,2
2127,1,1,1,2,0,4,48-02102,50,2,5,175,2
2128,2,6,1,2,0,0,48-02515,15,2,4,399,2
2129,1,4,1,1,4,0,48-02510,81,0,4,466,1
2130,1,1,1,2,9,0,48-02510,46,2,3,501,2
2131,2,1,1,1,0,0,48-02510,63,0,2,501,2
2132,2,6,9,2,2,0,48-02101,42,2,4,470,2
2133,1,6,1,1,8,0,48-02101,23,0,N,304,2
2134,1,6,1,1,5,0,48-02102,24,0,2,501,2
2135,2,3,1,1,4,1,48-02516,92,0,2,118,2
2136,1,1,1,1,3,4,48-02101,29,1,4,35,1
2137,1,1,1,1,5,0,48-02510,29,1,2,301,2
2138,1,1,1,0,8,0,48-02101,45,1,3,N,2
2139,1,6,1,1,2,0,48-02102,26,3,5,166,2
2140,2,1,1,1,4,0,48-02515,31,0,2,335,2
2141,1,1,1,1,2,0,48-02515,71,0,3,173,2
2142,2,1,1,1,8,1,48-02510,41,3,5,315,2
2143,1,4,1,1,4,0,48-02102,78,0,3,501,2
2144,1,N,2,1,N,0,48-02510,12,1,4,340,2
2145,2,6,1,1,2,0,48-02102,23,0,N,200,2
2146,2,1,1,1,5,0,48-02102,55,0,3,1,2
2147,2,1,1,2,5,0,48-02507,41,2,4,225,2
2148,2,6,2,1,6,1,48-02507,29,1,4,477,2
2149,1,1,1,1,5,0,48-02516,36,1,3,501,2
2150,1,1,1,1,6,0,48-02516,59,1,6,203,2
2151,2,4,1,1,4,0,48-02101,25,0,3,317,2
2152,1,1,1,2,4,4,48-02101,37,3,5,174,2
2153,1,1,1,2,1,1,48-02101,69,0,2,260,2
2154,2,4,1,1,0,0,48-02510,63,0,2,263,2
2155,1,N,1,1,2,0,48-02507,18,2,4,117,2
2156,1,1,8,1,8,0,48-02102,34,0,2,327,2
2157,1,1,1,1,N,0,48-02101,58,0,2,290,2
2158,2,1,1,1,5,0,48-02101,34,0,N,501,2
2159,1,6,1,1,1,0,48-02510,17,0,3,501,2
2160,2,1,1,1,5,0,48-02510,67,0,2,501,2
2161,1,6,1,1,7,0,48-02510,37,0,2,375,2
2162,2,1,1,1,8,0,48-02507,37,3,5,461,2
2163,1,1,1,2,7,0,48-02507,45,2,4,184,2
2164,2,6,1,1,2,0,48-02102,20,0,2,373,2
2165,1,1,1,0,9,1,48-02102,42,0,2,N,2
2166,1,1,3,1,3,0,48-02515,32,0,2,259,2
2167,1,N,1,1,N,0,48-02507,5,3,5,40,2
2168,2,1,1,1,0,0,48-02102,69,0,N,186,2
2169,2,2,1,1,7,0,48-02516,33,0,3,501,2
2170,1,1,1,1,9,4,48-02516,60,0,2,501,2
2171,2,3,1,1,5,0,48-02515,84,0,5,412,2
2172,2,1,1,1,0,0,48-02515,68,0,2,501,2
2173,2,2,1,1,2,0,48-02101,75,0,N,501,2
2174,1,N,6,1,N,0,48-02516,14,2,6,208,2
2175,1,6,1,1,0,1,48-02510,16,3,4,501,2
2176,2,1,1,1,5,0,48-02510,53,0,N,501,2
2177,1,1,1,1,8,0,48-02510,64,0,N,501,2
2178,1,1,1,1,2,1,48-02102,37,0,2,447,2
2179,2,1,1,1,6,0,48-02516,39,2,4,0,2
2180,2,N,1,2,N,0,48-02510,12,2,3,174,2
2181,2,6,1,1,0,0,48-02101,21,0,2,144,2
2182,2,1,1,1,7,0,48-02510,37,2,4,249,2
2183,1,N,1,1,N,1,48-02102,2,1,2,501,2
2184,1,1,1,2,7,0,48-02102,61,0,5,501,2
2185,1,N,1,1,N,0,48-02102,1,0,2,293,2
2186,2,6,1,1,8,0,48-02507,23,0,2,119,2
2187,1,6,2,1,5,0,48-02510,32,0,3,214,2
2188,1,6,1,1,2,0,48-02515,20,0,2,501,2
2189,1,1,1,1,0,0,48-02101,35,0,2,372,2
2190,1,N,1,2,N,0,48-02101,10,5,7,458,2
2191,2,N,1,1,N,0,48-02515,9,2,4,501,1
2192,1,1,1,1,8,1,48-02102,58,0,2,197,2
2193,2,1,1,2,3,0,48-02515,71,0,7,435,2
2194,2,N,1,1,N,1,48-02516,6,0,6,146,2
2195,2,N,1,1,N,0,48-02101,10,5,7,501,2
2196,2,4,1,1,4,0,48-02516,74,0,N,501,2
2197,2,4,1,1,N,0,48-02507,7,2,3,414,2
2198,2,6,1,2,0,1,48-02516,15,2,4,258,2
2199,1,1,1,1,8,0,48-02510,52,1,3,272,2
2200,1,6,1,1,0,0,48-02507,15,2,4,501,2
2201,1,N,9,1,N,1,48-02510,14,3,7,352,2
2202,2,1,1,1,7,0,48-02507,36,0,2,501,2
2203,1,6,1,2,2,0,48-02507,22,0,2,456,2
2204,2,6,1,1,2,0,48-02516,19,0,2,501,2
2205,2,1,6,2,6,0,48-02515,49,0,5,501,2
2206,1,1,9,2,2,0,48-02102,40,N,N,58,2
2207,1,3,1,1,8,0,48-02510,72,0,3,501,2
2208,1,N,2,1,N,1,48-02101,2,2,4,501,2
2209,2,1,6,1,6,0,48-02102,66,0,3,501,2
2210,2,1,1,1,6,0,48-02515,69,0,3,213,2
2211,1,1,1,1,9,0,48-02516,60,0,2,501,2
2212,1,1,1,2,9,0,48-02510,46,N,N,501,2
2213,2,1,1,1,3,0,48-02101,61,0,2,469,2
2214,1,3,1,1,3,0,48-02510,81,0,2,227,2
2215,2,N,1,1,N,0,48-02510,13,3,5,281,2
2216,2,1,1,1,9,0,48-02515,78,0,7,70,2
2217,1,1,1,2,1,0,48-02101,22,0,N,365,2
2218,1,4,1,1,8,0,48-02102,54,1,3,501,2
2219,1,1,1,1,6,1,48-02510,63,0,5,501,2
2220,1,1,2,1,5,0,48-02507,74,3,5,395,2
2221,1,1,1,1,6,0,48-02101,58,0,N,460,2
2222,2,1,1,1,5,0,48-02102,59,0,N,501,2
2223,1,6,1,1,0,0,48-02510,58,1,3,501,2
2224,2,N,1,1,N,0,48-02510,12,2,4,324,2
2225,2,4,1,2,9,0,48-02102,64,0,2,145,2
2226,2,N,1,1,N,1,48-02102,10,3,4,416,2
2227,2,1,1,1,5,0,48-02102,52,0,4,501,2
2228,1,4,1,1,0,0,48-02516,39,1,2,501,2
2229,1,1,1,1,7,0,48-02101,33,3,6,501,2
2230,2,N,1,1,N,0,48-02516,13,0,2,376,2
2231,2,6,1,2,0,0,48-02510,24,1,3,311,2
2232,2,6,1,1,3,0,48-02102,38,3,5,353,2
2233,1,1,1,1,7,0,48-02516,39,1,3,501,2
2234,1,1,1,0,7,0,48-02102,29,3,5,N,2
2235,2,6,1,1,9,1,48-02515,31,2,4,473,2
2236,1,1,1,1,7,0,48-02101,59,0,4,501,2
2237,2,1,1,1,3,0,48-02510,25,0,4,501,2
2238,1,1,2,1,9,0,48-02515,63,0,5,501,2
2239,1,6,1,1,0,0,48-02516,15,2,4,501,2
2240,1,N,1,1,N,1,48-02101,7,6,11,309,2
2241,1,4,8,2,3,1,48-02516,75,0,3,251,2
2242,1,1,1,1,9,0,48-02510,59,0,3,501,2
2243,2,1,1,2,0,0,48-02515,52,0,3,369,2
2244,1,1,1,1,3,0,48-02516,48,0,3,501,2
2245,2,6,1,1,0,0,48-02515,16,3,5,408,2
2246,1,1,2,2,9,0,48-02510,40,2,4,208,2
2247,2,N,1,1,N,0,48-02102,4,N,N,501,2
2248,2,N,2,2,N,0,48-02510,6,0,5,189,2
2249,1,1,1,1,3,0,48-02510,55,0,N,223,2
2250,2,6,1,1,0,0,48-02102,17,2,4,253,2
2251,2,N,1,2,0,0,48-02516,26,0,2,501,2
2252,1,1,1,1,5,0,48-02101,29,0,N,501,2
2253,1,1,2,1,3,0,48-02516,71,0,N,501,2
2254,1,3,1,2,2,0,48-02516,92,N,N,130,2
2255,1,6,2,1,3,0,48-02516,23,0,3,447,2
2256,1,N,1,1,N,0,48-02101,10,3,4,161,2
2257,2,1,1,2,5,0,48-02510,46,0,3,204,2
2258,2,1,1,1,2,0,48-02102,64,0,3,501,2
2259,2,4,1,1,2,0,48-02516,44,0,2,501,2
2260,1,1,1,1,7,0,48-02515,60,0,N,72,2
2261,1,N,1,1,N,0,48-02510,1,2,4,501,2
2262,2,1,1,1,7,0,48-02102,41,0,N,150,2
2263,2,6,1,1,0,0,48-02102,16,1,4,181,2
2264,1,1,1,0,9,0,48-02510,47,0,4,N,2
2265,2,6,1,1,3,0,48-02515,22,0,2,127,2
2266,1,1,1,1,2,0,48-02101,28,0,5,501,2
2267,1,1,1,1,1,0,48-02516,76,0,2,157,2
2268,1,N,1,2,N,0,48-02507,1,1,4,0,2
2269,1,6,1,1,2,0,48-02516,32,0,4,501,2
2270,1,6,8,2,8,0,48-02507,31,0,2,501,2
2271,2,6,1,1,2,0,48-02515,21,2,4,501,2
2272,1,1,1,1,0,1,48-02102,32,1,4,112,2
2273,1,N,1,2,N,0,48-02515,5,2,4,226,2
2274,1,N,1,2,N,0,48-02101,11,3,5,265,2
2275,2,4,1,2,9,0,48-02510,60,0,2,249,2
2276,2,2,6,1,3,0,48-02102,92,0,2,211,2
2277,1,6,1,1,9,0,48-02510,50,0,2,501,2
2278,2,6,1,1,0,0,48-02102,39,0,4,501,2
2279,1,1,6,1,0,0,48-02510,18,1,6,411,2
2280,1,1,1,2,4,0,48-02516,43,0,N,501,2
2281,2,4,1,1,4,0,48-02101,42,1,3,501,2
2282,2,1,1,0,8,0,48-02102,37,0,2,190,2
2283,1,N,2,1,N,1,48-02510,7,2,4,28,2
2284,2,1,1,1,7,0,48-02510,42,0,3,501,2
2285,1,N,1,1,9,0,48-02101,51,0,3,284,1
2286,2,N,1,2,7,0,48-02507,83,0,N,492,2
