,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
1613,2,4,3,1,6,10,0,25-00703,11
1614,2,2,2,2,9,8,0,25-00703,15
1615,1,6,3,2,3,1,1,25-00703,1
1616,1,4,7,1,0,10,0,25-02800,9
1617,1,6,3,1,N,1,4,25-00703,N
1618,1,6,6,1,5,1,4,25-01300,14
1619,2,5,5,1,8,12,0,25-01000,5
1620,2,5,8,1,1,11,0,25-00503,9
1621,1,N,3,2,5,12,3,25-00703,7
1622,2,6,5,1,2,10,2,25-01300,7
1623,2,6,3,2,4,N,1,25-00503,18
1624,1,3,8,2,2,9,2,25-00503,5
1625,1,N,6,2,5,6,4,25-02800,10
1626,1,5,6,1,4,8,1,25-01000,3
1627,2,4,8,0,5,8,4,25-01000,9
1628,2,6,3,2,2,5,3,25-00703,3
1629,1,6,9,1,2,7,1,25-01300,0
1630,1,1,8,1,N,11,3,25-00703,9
1631,1,6,7,0,5,1,0,25-01300,17
1632,2,2,9,1,5,10,3,25-00703,15
1633,2,1,7,2,5,6,3,25-01300,18
1634,2,6,2,2,4,5,0,25-00503,N
1635,1,3,8,0,0,11,3,25-00503,4
1636,1,2,5,2,4,3,0,25-00503,12
1637,2,3,9,0,N,9,4,25-01300,12
1638,2,6,9,2,6,2,1,25-01300,1
1639,1,4,6,2,7,2,3,25-01300,N
1640,2,2,5,1,4,4,0,25-00503,11
1641,1,1,1,1,3,2,0,25-01000,8
1642,1,5,6,0,2,5,3,25-00503,12
1643,1,3,9,0,4,4,1,25-00703,4
1644,2,1,6,0,4,3,2,25-01300,8
1645,1,1,9,0,0,6,3,25-01300,5
1646,1,1,8,0,4,10,1,25-01000,15
1647,1,1,2,2,1,12,1,25-00703,2
1648,1,1,8,1,0,6,3,25-02800,3
1649,1,6,5,2,6,1,3,25-01000,17
1650,2,6,1,2,9,12,0,25-00503,N
1651,2,6,1,2,8,3,4,25-00703,10
1652,1,6,8,1,N,7,3,25-00703,17
1653,1,N,6,2,3,10,0,25-01000,6
1654,1,N,9,2,5,N,3,25-01300,14
1655,1,2,6,1,8,4,0,25-01300,0
1656,2,6,7,1,9,5,0,25-02800,9
1657,2,N,9,1,6,2,0,25-02800,N
1658,1,3,3,1,9,8,1,25-01000,18
1659,2,2,3,0,4,6,1,25-00503,7
1660,1,N,9,2,6,12,1,25-00703,4
1661,2,N,1,2,2,8,4,25-01000,13
1662,1,3,1,2,5,8,2,25-00703,8
1663,1,N,6,0,4,5,3,25-01300,2
1664,1,6,1,2,1,9,0,25-00703,3
1665,1,4,8,2,3,2,1,25-01000,14
1666,2,3,2,2,9,11,1,25-01000,9
1667,2,1,1,1,5,6,4,25-01300,4
1668,2,N,8,2,6,3,4,25-02800,3
1669,1,5,5,2,3,7,1,25-01300,15
1670,2,1,1,2,5,12,3,25-00703,1
1671,2,4,7,1,9,1,4,25-00703,12
1672,1,N,9,2,0,2,3,25-00703,16
1673,1,3,5,2,5,2,3,25-00503,18
1674,1,N,8,0,N,6,0,25-01000,16
1675,2,2,6,1,6,4,1,25-02800,8
1676,1,6,6,1,7,1,0,25-01300,0
1677,1,2,2,1,6,2,0,25-00503,1
1678,2,6,3,1,3,7,3,25-00703,14
1679,2,N,6,2,9,12,0,25-01000,14
1680,2,6,5,0,6,1,0,25-00503,N
1681,1,4,7,1,1,7,2,25-01000,4
1682,2,2,6,0,0,9,1,25-01300,N
1683,2,1,3,1,6,11,4,25-02800,2
1684,2,1,2,1,N,10,3,25-00703,3
1685,2,3,1,2,6,1,0,25-00703,5
1686,2,2,1,2,N,4,1,25-00503,2
1687,2,6,6,2,7,3,1,25-01000,N
1688,2,N,6,1,1,1,2,25-01000,2
1689,1,1,5,1,N,6,4,25-00703,3
1690,2,6,8,2,9,8,0,25-02800,1
1691,1,6,3,0,N,6,2,25-01300,N
1692,1,N,6,1,8,2,3,25-00503,0
1693,1,6,6,1,9,8,3,25-01300,9
1694,2,5,8,2,8,4,0,25-01300,8
1695,1,3,7,2,2,2,3,25-00703,7
1696,2,3,6,0,5,7,2,25-00703,13
1697,2,3,6,2,7,N,0,25-00703,4
1698,2,6,6,2,6,8,3,25-00703,4
1699,2,2,3,2,7,11,4,25-00703,14
1700,1,6,5,1,4,9,2,25-01000,4
1701,1,2,3,1,2,10,1,25-00703,N
1702,2,4,6,1,7,11,1,25-00703,0
1703,1,5,5,1,1,9,0,25-00703,11
1704,1,3,7,2,0,3,0,25-01300,7
1705,1,1,5,2,0,3,0,25-01300,0
1706,2,1,8,1,9,3,3,25-01300,15
1707,1,6,3,2,8,10,2,25-01300,1
1708,1,3,1,1,1,11,3,25-01300,4
1709,2,4,3,0,6,6,1,25-02800,9
1710,1,6,9,1,9,5,3,25-00703,2
1711,1,6,3,1,0,4,1,25-00503,16
1712,1,3,1,2,7,5,3,25-01300,14
1713,1,N,2,1,3,10,0,25-01300,7
1714,1,6,1,1,8,10,2,25-00703,1
1715,2,5,8,1,8,9,0,25-00703,12
1716,2,1,5,0,N,2,4,25-01300,13
1717,2,6,8,2,N,6,4,25-01300,6
1718,1,N,1,2,4,N,1,25-00703,15
1719,1,3,2,1,6,1,3,25-00503,7
1720,2,4,8,0,5,6,1,25-02800,16
1721,2,1,8,0,5,4,4,25-00703,4
1722,2,2,9,0,0,2,3,25-02800,17
1723,1,2,5,1,5,5,0,25-00703,4
1724,2,4,9,2,0,1,4,25-00503,16
1725,2,N,8,1,0,10,1,25-01000,1
1726,2,3,1,1,4,10,3,25-00703,16
1727,2,2,3,1,1,7,4,25-00503,12
1728,1,4,1,1,2,1,3,25-00503,9
1729,2,4,2,1,1,5,0,25-02800,18
1730,1,4,5,2,6,2,2,25-01000,15
1731,2,5,8,2,4,6,0,25-02800,15
1732,2,3,2,0,0,8,2,25-00703,4
1733,2,6,9,0,5,1,4,25-01300,N
1734,1,3,8,2,9,8,4,25-01300,14
1735,1,2,3,2,2,3,3,25-00703,15
1736,1,1,5,2,0,1,4,25-00503,6
1737,2,6,6,2,3,N,4,25-00703,16
1738,2,6,7,2,1,4,4,25-02800,5
1739,2,4,1,0,0,3,4,25-01300,9
1740,1,6,3,2,7,12,2,25-00703,0
1741,2,2,6,1,0,5,4,25-01300,12
1742,1,6,1,2,5,10,4,25-00703,8
1743,2,3,1,0,2,N,0,25-00703,16
1744,1,6,7,1,2,4,3,25-01000,7
1745,1,4,6,2,8,10,2,25-01000,13
1746,1,4,9,1,3,2,2,25-02800,13
1747,1,2,5,0,8,8,2,25-00503,12
1748,1,1,6,1,6,12,0,25-01300,5
1749,2,6,5,2,6,3,2,25-00503,15
1750,1,6,8,1,5,5,1,25-00703,1
1751,1,2,5,2,1,10,3,25-00503,10
1752,1,1,8,1,1,1,3,25-00503,18
1753,2,6,5,0,0,1,3,25-00503,13
1754,2,2,1,2,5,8,4,25-00503,9
1755,2,3,8,1,4,2,0,25-01000,2
1756,2,1,3,0,5,N,3,25-00703,4
1757,1,2,7,2,4,3,1,25-02800,7
1758,2,5,1,0,N,7,1,25-00703,1
1759,2,4,6,2,6,2,2,25-00703,15
1760,1,6,9,2,N,6,4,25-01000,2
1761,1,6,1,0,4,6,1,25-00703,0
1762,1,6,7,2,4,1,2,25-01000,9
1763,1,3,2,0,9,9,4,25-01300,12
1764,1,1,1,0,4,N,1,25-01000,15
1765,1,6,1,2,2,10,3,25-01300,3
1766,2,N,5,0,5,10,3,25-01000,17
1767,1,3,7,1,5,11,1,25-00703,N
1768,2,1,1,1,8,5,4,25-02800,16
1769,1,6,2,0,3,3,0,25-02800,13
1770,2,3,2,2,9,6,4,25-02800,14
1771,2,6,2,2,0,5,0,25-01300,16
1772,1,4,6,1,N,8,1,25-02800,3
1773,2,N,9,1,4,3,2,25-00703,16
1774,2,4,5,1,N,4,3,25-02800,14
1775,2,1,2,2,1,12,4,25-00503,9
1776,1,N,9,1,4,9,4,25-00703,0
1777,1,5,5,2,N,7,4,25-00703,3
1778,1,5,2,0,5,3,0,25-00703,N
1779,2,1,3,2,6,3,1,25-01000,16
1780,1,6,8,1,8,7,4,25-02800,N
1781,2,N,6,0,9,7,3,25-00703,15
1782,1,6,2,0,0,7,3,25-01300,6
1783,2,6,1,0,9,1,0,25-02800,15
1784,1,2,1,0,5,11,2,25-02800,2
1785,1,1,2,2,6,5,2,25-01300,10
1786,1,2,8,0,8,6,0,25-02800,15
1787,1,N,3,1,N,N,1,25-00703,12
1788,2,4,1,1,0,12,3,25-02800,17
1789,2,3,6,1,N,9,3,25-00703,12
1790,1,6,8,2,1,9,3,25-00503,9
1791,1,3,1,1,1,10,2,25-02800,8
1792,1,5,8,2,8,2,3,25-00703,12
1793,2,3,3,2,5,12,4,25-00703,4
1794,1,6,8,0,3,6,2,25-00703,13
1795,1,N,9,0,2,12,0,25-01300,6
1796,2,6,7,1,1,5,3,25-00503,5
1797,1,6,5,1,0,8,3,25-02800,17
1798,2,4,1,0,5,3,3,25-00703,7
1799,1,N,2,0,5,8,4,25-02800,N
1800,2,6,1,2,8,N,2,25-01300,3
1801,2,6,5,2,2,8,4,25-00703,N
1802,1,6,3,1,3,2,2,25-01300,4
1803,2,N,1,1,6,1,0,25-00703,8
1804,2,1,1,0,6,9,1,25-02800,9
1805,2,6,1,0,5,9,1,25-01300,8
1806,1,6,1,0,6,8,1,25-00703,14
1807,2,2,7,0,8,9,4,25-01300,0
1808,2,1,3,0,1,10,0,25-01000,7
1809,2,6,1,1,7,11,0,25-01000,12
1810,2,6,2,0,0,8,0,25-00503,N
1811,2,6,3,1,0,1,1,25-00503,4
1812,1,3,2,2,8,10,3,25-00503,4
1813,2,2,5,0,4,3,2,25-02800,9
1814,2,6,6,1,9,1,4,25-00503,12
1815,1,6,3,1,5,7,0,25-01300,4
1816,2,4,7,2,6,1,0,25-00503,1
1817,2,2,1,1,8,10,0,25-01300,0
1818,1,N,9,1,4,9,2,25-01000,3
1819,1,1,9,0,3,3,2,25-00503,14
1820,2,3,8,1,6,6,2,25-01300,11
1821,2,1,8,2,5,5,3,25-01000,6
1822,2,3,3,0,N,10,3,25-00703,4
1823,1,1,1,1,8,8,4,25-00703,4
1824,2,6,5,1,4,8,1,25-00503,9
1825,1,6,9,1,5,10,0,25-00503,14
1826,2,3,9,0,0,8,3,25-02800,N
1827,1,2,9,2,5,7,1,25-01000,1
1828,2,6,7,1,3,10,0,25-01000,6
1829,1,N,5,0,N,5,3,25-00703,0
1830,2,1,1,0,5,2,0,25-00503,1
1831,1,3,2,2,4,6,2,25-02800,15
1832,1,N,8,1,2,4,1,25-00503,10
1833,1,2,3,1,8,7,2,25-00503,4
1834,1,6,1,0,6,1,0,25-01300,0
1835,2,3,6,1,9,6,0,25-01000,15
1836,2,1,2,2,9,1,4,25-01300,18
1837,1,1,7,2,6,10,3,25-01000,15
1838,2,N,9,2,0,1,0,25-00703,14
1839,1,6,8,0,3,5,1,25-00703,9
1840,1,3,9,1,3,5,0,25-00703,6
1841,1,6,1,0,3,12,0,25-02800,N
1842,2,2,7,1,6,7,1,25-02800,4
1843,1,4,7,1,4,11,4,25-00503,15
1844,1,3,3,2,7,5,4,25-00503,0
1845,2,N,5,2,8,10,1,25-01000,5
1846,2,1,7,1,3,9,0,25-02800,11
1847,1,1,3,1,6,4,0,25-02800,N
1848,1,2,7,1,3,4,0,25-01000,3
1849,1,2,9,0,6,7,3,25-00703,16
1850,2,1,1,2,N,5,3,25-02800,14
1851,1,2,6,0,N,6,0,25-01300,17
1852,1,3,6,1,7,10,2,25-01300,18
1853,1,2,6,2,2,10,1,25-00703,18
1854,2,N,7,2,7,5,3,25-02800,8
1855,1,2,3,1,0,2,0,25-02800,11
1856,1,6,1,1,5,5,4,25-00503,0
1857,2,1,3,2,5,7,4,25-00503,7
1858,2,4,8,0,6,11,0,25-01000,N
1859,2,6,2,0,0,5,0,25-01300,14
1860,2,N,1,2,6,3,2,25-01300,14
1861,1,3,7,2,5,6,0,25-01000,15
1862,2,3,6,1,9,4,4,25-02800,N
1863,1,6,9,1,0,9,3,25-00503,10
1864,1,4,2,1,5,10,4,25-01000,11
1865,2,6,6,1,5,8,3,25-00503,2
1866,1,N,9,1,1,7,0,25-01300,2
1867,2,N,9,1,5,12,1,25-00703,11
1868,2,N,1,2,1,4,0,25-01000,N
1869,2,N,8,2,0,3,0,25-02800,1
1870,1,N,3,1,9,1,3,25-01000,13
1871,1,3,3,0,2,6,2,25-02800,1
1872,2,3,7,2,5,7,0,25-00503,18
1873,1,1,1,1,2,7,2,25-01000,10
1874,1,1,2,1,0,6,1,25-00703,16
1875,2,3,8,2,0,4,0,25-01000,15
1876,2,3,1,0,5,10,3,25-00503,N
1877,1,3,9,2,8,1,3,25-01300,14
1878,2,3,1,1,7,10,0,25-00503,6
1879,1,2,3,0,0,2,3,25-02800,15
1880,2,4,3,2,3,8,4,25-02800,15
1881,1,N,3,2,3,8,0,25-00703,15
1882,2,1,1,1,1,11,0,25-00503,16
1883,2,3,9,2,7,12,1,25-01300,1
1884,1,3,1,1,1,10,2,25-02800,14
1885,2,3,5,0,8,2,4,25-02800,0
1886,1,2,1,0,6,5,4,25-00703,18
1887,2,2,8,0,8,5,3,25-01000,9
1888,2,N,6,1,N,12,1,25-01300,6
1889,2,4,3,0,0,7,1,25-02800,9
1890,1,1,1,2,0,9,3,25-00503,5
1891,2,6,3,1,1,4,3,25-00703,5
1892,1,1,3,0,8,8,2,25-02800,5
1893,1,N,1,0,9,9,2,25-01000,3
1894,1,3,2,0,N,N,4,25-01000,8
1895,2,4,2,1,7,12,1,25-00703,14
1896,2,3,8,0,6,1,4,25-01300,9
1897,1,1,3,1,9,10,0,25-01000,5
1898,1,5,9,0,4,9,4,25-00503,N
1899,2,2,3,1,1,4,0,25-02800,2
1900,1,1,2,1,N,9,3,25-00503,7
1901,2,5,9,2,N,4,3,25-01300,9
1902,1,3,1,0,8,4,2,25-02800,3
1903,2,1,9,0,1,5,1,25-00703,9
1904,1,3,1,1,2,12,0,25-00503,18
1905,2,N,9,1,5,1,0,25-01000,11
1906,2,5,9,2,1,10,1,25-00503,13
1907,2,1,9,1,2,8,0,25-01000,12
1908,2,2,6,0,5,N,0,25-00503,13
1909,1,5,9,1,1,7,0,25-01300,11
1910,2,N,8,2,1,9,3,25-00503,17
1911,1,N,2,2,0,4,0,25-01300,18
1912,1,1,1,1,6,6,2,25-01300,7
1913,1,6,6,2,2,5,0,25-02800,16
1914,1,6,9,1,1,3,3,25-02800,0
1915,1,2,9,0,5,12,3,25-00503,1
1916,1,6,1,2,0,11,4,25-00703,13
1917,1,2,9,0,N,12,2,25-02800,16
1918,1,2,8,1,3,1,4,25-00703,1
1919,1,1,8,1,1,N,2,25-01300,12
1920,2,6,1,1,9,9,0,25-01300,2
1921,2,6,1,2,N,10,3,25-00503,1
1922,2,N,1,0,0,12,3,25-01300,5
1923,2,4,5,1,1,4,3,25-01300,N
1924,2,6,7,0,6,12,1,25-01000,15
1925,2,6,3,1,0,2,3,25-02800,2
1926,1,3,7,2,1,9,3,25-01300,14
1927,2,4,8,1,2,8,0,25-00703,18
1928,2,6,5,1,5,10,4,25-02800,3
1929,2,3,2,1,4,12,0,25-01000,13
1930,1,1,3,2,3,5,4,25-01300,11
1931,1,N,8,2,2,6,0,25-00503,4
1932,1,3,1,2,8,3,3,25-00503,16
1933,1,3,5,1,9,5,0,25-01300,5
1934,1,3,6,1,3,12,0,25-00703,6
1935,2,N,6,0,3,11,3,25-00503,14
1936,2,2,5,2,2,9,2,25-00703,4
1937,1,N,5,0,6,5,0,25-01300,14
1938,1,4,6,1,9,12,0,25-01300,16
1939,1,6,9,1,4,9,1,25-00703,3
1940,2,2,5,0,0,5,3,25-00503,13
1941,1,1,1,2,0,5,0,25-01300,5
1942,1,1,7,2,6,9,1,25-02800,14
1943,2,3,9,0,7,6,1,25-00503,12
1944,1,6,9,1,5,5,3,25-01300,16
1945,1,N,5,1,8,6,1,25-00703,6
1946,2,5,8,1,9,10,2,25-02800,5
1947,1,3,6,0,N,4,3,25-00503,10
1948,1,1,6,2,2,10,1,25-00703,9
1949,1,1,6,2,1,10,0,25-01000,4
1950,2,3,6,0,3,8,3,25-01000,9
1951,2,1,1,1,8,11,0,25-00503,N
1952,2,3,7,1,0,9,0,25-00703,1
1953,1,6,3,0,0,10,2,25-02800,2
1954,1,N,2,2,5,12,3,25-01000,14
1955,2,5,5,1,2,10,0,25-01300,2
1956,2,4,2,0,6,11,3,25-01000,15
1957,2,1,9,1,6,12,0,25-02800,5
1958,1,2,1,1,N,11,1,25-02800,3
1959,2,1,8,0,N,3,1,25-01300,12
1960,1,2,1,1,3,11,1,25-02800,16
1961,2,3,2,1,6,12,0,25-00503,17
1962,2,6,6,1,7,6,3,25-00703,15
1963,1,1,1,0,1,3,0,25-00703,6
1964,2,N,6,0,8,3,2,25-01300,12
1965,1,2,8,1,1,10,2,25-02800,0
1966,2,3,3,1,5,1,0,25-01300,4
1967,2,2,9,0,2,2,2,25-00703,18
1968,1,3,1,1,7,4,4,25-01000,17
1969,1,2,9,1,3,7,3,25-01000,2
1970,1,N,5,0,1,10,3,25-00703,4
1971,2,2,1,0,2,3,4,25-00703,N
1972,1,1,5,2,9,8,2,25-02800,16
1973,2,1,6,1,4,12,1,25-02800,N
1974,1,2,9,2,2,9,4,25-00503,5
1975,1,6,6,0,7,11,0,25-01000,1
1976,2,3,3,1,8,12,1,25-01000,3
1977,1,1,1,0,8,N,1,25-02800,16
1978,2,3,5,1,4,6,1,25-02800,1
1979,2,4,6,2,9,6,4,25-00703,N
1980,1,2,6,2,3,12,0,25-02800,N
1981,2,2,2,1,2,8,4,25-01300,16
1982,2,6,9,2,4,3,4,25-00703,2
1983,2,6,9,0,N,2,3,25-00703,6
1984,1,N,3,2,3,11,0,25-00703,5
1985,1,3,9,1,9,5,0,25-01000,12
1986,1,N,1,1,1,2,4,25-00503,4
1987,2,N,5,1,5,2,0,25-01000,8
1988,2,1,1,2,0,6,4,25-00703,15
1989,1,1,9,1,3,1,2,25-00503,17
1990,2,N,3,1,6,3,4,25-00503,6
1991,2,5,1,0,7,12,3,25-00503,3
1992,2,3,9,0,5,6,2,25-01000,14
1993,1,3,8,1,1,11,3,25-01000,N
1994,2,3,9,1,N,9,0,25-00503,9
1995,2,6,9,0,1,12,1,25-00503,17
1996,1,2,6,0,8,7,3,25-01300,12
1997,2,1,2,1,5,2,0,25-00503,12
1998,2,6,3,1,9,10,3,25-02800,14
1999,2,6,5,1,5,9,4,25-02800,1
2000,1,6,9,1,9,5,0,25-01000,10
2001,1,5,7,1,0,5,1,25-01300,14
2002,1,6,7,1,0,4,4,25-01000,6
2003,2,3,9,1,3,8,1,25-02800,14
2004,1,N,7,1,2,4,4,25-00503,5
2005,1,6,5,1,8,11,0,25-00703,15
2006,1,N,1,0,0,11,1,25-01000,13
2007,1,4,9,1,5,3,1,25-02800,6
2008,2,4,1,0,5,4,1,25-01300,6
2009,2,1,9,0,7,3,2,25-01300,N
2010,1,3,2,2,6,N,4,25-01000,6
2011,2,N,1,1,8,8,3,25-00703,17
2012,2,6,8,2,N,5,4,25-02800,16
2013,2,6,9,1,9,5,0,25-02800,6
2014,2,6,1,2,2,10,0,25-01000,18
2015,1,3,5,2,1,10,3,25-01000,8
2016,1,N,8,1,4,11,1,25-01000,18
2017,2,3,1,1,4,6,2,25-01300,2
2018,1,4,3,0,N,4,1,25-00503,13
2019,2,1,6,1,5,9,1,25-02800,0
2020,2,6,7,0,2,4,0,25-00703,3
2021,1,6,1,2,9,3,3,25-01300,4
2022,2,6,6,1,5,3,0,25-02800,5
2023,1,4,5,1,2,10,0,25-00503,1
2024,1,N,1,0,2,4,0,25-00503,13
2025,2,4,9,1,9,9,4,25-00503,15
2026,1,3,1,2,2,10,2,25-00703,1
2027,1,3,2,2,2,3,2,25-01000,18
2028,1,4,5,0,9,2,1,25-00703,2
2029,1,6,6,2,5,9,4,25-00703,5
2030,1,2,1,1,7,4,0,25-00503,18
2031,1,6,1,1,4,7,2,25-00703,16
2032,1,6,1,1,N,9,4,25-01000,1
2033,1,2,1,2,7,4,3,25-02800,16
2034,1,6,8,0,2,8,1,25-00503,3
2035,1,5,1,2,2,10,4,25-01300,0
2036,2,5,6,0,4,8,3,25-02800,4
2037,2,3,1,1,6,7,1,25-00703,0
2038,1,5,3,2,2,9,1,25-02800,9
2039,1,2,1,1,7,7,3,25-00503,16
2040,2,2,3,1,0,5,0,25-01000,5
2041,1,5,1,1,3,1,2,25-01000,17
2042,2,3,6,1,5,N,1,25-01300,N
2043,1,2,2,1,2,N,0,25-00503,6
2044,2,4,6,1,3,2,2,25-00703,11
2045,2,4,1,1,1,6,0,25-01000,6
2046,2,4,3,0,2,N,4,25-02800,10
2047,1,4,5,2,3,2,1,25-00503,5
2048,2,N,5,0,5,9,0,25-02800,7
2049,1,6,6,2,3,9,3,25-00703,5
2050,2,4,2,1,2,12,0,25-01000,12
2051,2,2,8,0,2,N,4,25-02800,16
2052,2,4,1,2,7,7,0,25-02800,12
2053,2,2,1,1,6,N,1,25-00503,10
2054,2,5,2,2,1,2,0,25-01300,14
2055,2,3,1,2,6,3,2,25-00503,N
2056,1,6,6,1,2,2,1,25-02800,0
2057,2,4,9,0,9,10,0,25-01300,N
2058,1,4,7,2,N,2,3,25-01000,12
2059,2,1,1,1,N,12,3,25-01000,15
2060,2,N,1,0,8,8,4,25-00503,15
2061,1,3,9,0,3,8,0,25-02800,9
2062,1,5,6,0,2,4,3,25-00503,14
2063,1,6,8,1,0,N,0,25-00503,4
2064,2,4,2,1,0,11,1,25-00503,2
2065,2,1,6,1,7,3,1,25-00503,13
2066,2,1,1,0,3,7,2,25-02800,8
2067,2,6,2,2,1,2,3,25-00703,13
2068,1,6,6,1,9,9,1,25-01000,14
2069,2,6,6,1,2,2,2,25-01300,12
2070,1,5,3,0,2,9,2,25-02800,15
2071,1,1,5,1,8,3,2,25-00503,15
2072,2,1,8,2,6,10,2,25-01000,17
2073,2,3,3,2,1,5,0,25-00503,15
2074,1,3,5,1,6,8,1,25-00703,1
2075,1,N,1,1,8,N,0,25-00503,12
2076,1,2,8,1,6,8,0,25-02800,3
2077,2,3,1,0,2,6,1,25-02800,10
2078,1,6,5,2,5,2,3,25-01300,1
2079,2,6,9,0,2,4,3,25-01300,16
2080,1,6,1,1,5,7,4,25-02800,9
2081,1,N,1,0,5,1,3,25-02800,13
2082,2,4,6,1,5,5,4,25-02800,N
2083,1,4,2,2,7,5,2,25-00503,16
2084,1,3,9,1,0,9,3,25-00703,12
2085,1,1,1,1,0,5,1,25-00703,14
2086,1,6,7,2,8,2,4,25-00703,6
2087,1,2,6,1,5,1,3,25-01000,17
2088,2,N,1,0,6,7,1,25-00503,16
2089,1,4,7,1,9,1,4,25-00503,2
2090,1,4,3,0,6,12,3,25-02800,16
2091,2,4,9,0,0,4,3,25-02800,1
2092,2,6,6,0,2,9,3,25-01000,1
2093,2,N,6,1,0,9,4,25-00703,17
2094,2,6,7,1,6,3,4,25-00503,3
2095,2,1,3,0,N,8,1,25-00703,4
2096,2,N,6,1,3,12,0,25-00503,1
2097,2,6,6,2,1,9,4,25-02800,2
2098,2,6,3,0,7,11,0,25-01300,9
2099,1,1,1,2,8,8,4,25-01300,9
2100,1,6,8,2,8,7,4,25-01300,2
2101,1,6,1,1,9,12,0,25-00703,5
2102,1,3,2,1,7,10,1,25-01300,9
2103,1,N,8,0,4,12,4,25-01300,12
2104,2,1,1,0,1,3,0,25-01000,12
2105,2,1,3,2,3,3,1,25-02800,N
2106,2,1,8,0,2,2,0,25-00703,3
2107,2,1,1,0,4,7,4,25-01000,4
2108,2,3,1,0,N,10,1,25-01300,8
2109,1,N,5,2,N,10,0,25-01300,6
2110,1,6,2,1,8,N,1,25-01300,14
2111,2,6,6,2,6,N,0,25-02800,17
2112,2,3,2,1,4,12,3,25-01300,9
2113,2,6,8,2,1,8,4,25-01000,10
2114,2,5,1,0,2,12,1,25-00703,8
2115,1,N,9,1,1,2,3,25-00503,10
2116,2,2,6,1,N,7,2,25-00503,8
2117,2,3,9,1,1,8,2,25-00703,6
2118,1,N,6,1,N,12,3,25-00503,N
2119,2,1,5,0,N,N,4,25-01000,8
2120,1,2,5,0,5,2,3,25-02800,18
2121,2,4,7,2,6,11,3,25-00503,7
2122,2,3,3,2,1,5,0,25-02800,0
2123,1,1,8,1,5,4,3,25-00703,15
2124,1,6,9,2,8,2,4,25-02800,5
2125,2,6,7,2,0,3,0,25-01000,13
2126,2,2,1,0,5,5,2,25-01300,8
2127,1,2,9,0,4,6,2,25-02800,16
2128,1,3,1,1,5,12,4,25-01000,3
2129,1,6,1,2,5,3,3,25-02800,4
2130,1,6,5,2,3,9,3,25-00503,4
2131,2,6,6,2,3,8,0,25-00703,N
2132,2,5,9,2,4,9,3,25-00503,2
2133,2,1,7,1,2,12,2,25-00703,11
2134,1,1,8,0,5,N,2,25-02800,3
2135,1,2,7,2,9,7,0,25-00503,N
2136,2,4,7,1,5,2,2,25-00703,12
2137,1,3,1,0,3,2,1,25-00703,8
2138,1,3,5,0,8,7,3,25-02800,13
2139,1,6,6,2,5,5,3,25-00703,13
2140,1,5,2,2,8,5,4,25-01300,10
2141,1,6,8,1,1,3,4,25-00503,N
2142,2,N,6,1,3,7,4,25-00503,2
2143,2,6,9,0,9,6,4,25-00703,9
2144,1,N,7,0,N,6,0,25-01300,14
2145,1,1,8,2,8,5,3,25-00703,10
2146,1,1,1,0,2,3,3,25-02800,14
2147,2,N,7,2,3,5,0,25-00503,12
2148,1,5,6,2,9,6,3,25-02800,15
2149,1,6,1,2,6,2,3,25-00503,13
2150,2,4,2,0,7,12,4,25-01300,0
2151,2,N,3,2,7,2,4,25-02800,10
2152,2,6,9,0,3,7,1,25-00503,3
2153,1,6,6,0,6,8,1,25-00503,13
2154,1,3,5,1,4,11,3,25-01000,14
2155,1,3,3,2,6,6,1,25-01300,10
2156,1,2,1,1,9,5,0,25-02800,0
2157,1,1,7,0,N,9,0,25-01000,5
2158,2,1,7,0,9,3,3,25-00703,6
2159,2,6,2,2,8,10,3,25-01300,2
2160,2,5,7,0,5,5,3,25-02800,11
2161,2,2,8,0,4,4,4,25-01300,13
2162,2,1,3,1,7,10,3,25-02800,4
2163,1,1,8,0,9,3,4,25-00503,13
2164,1,3,9,2,5,10,2,25-01300,N
2165,2,3,1,1,8,7,1,25-00503,15
2166,1,3,3,1,N,9,3,25-01300,14
2167,1,6,6,0,2,12,0,25-01300,16
2168,2,4,1,1,4,7,3,25-01300,13
2169,1,2,5,1,6,9,0,25-01300,N
2170,1,3,7,1,N,9,0,25-01000,4
2171,2,3,1,2,6,1,0,25-00503,3
2172,1,6,5,0,1,5,3,25-00703,18
2173,2,6,9,1,0,10,1,25-01300,13
2174,2,1,9,1,5,10,0,25-00703,17
2175,2,4,2,1,3,2,1,25-00703,1
2176,1,2,2,2,2,2,1,25-01000,4
2177,2,4,8,0,N,12,4,25-01300,9
2178,2,1,1,0,6,5,2,25-01000,16
2179,1,2,1,1,9,10,4,25-01000,0
2180,2,6,6,2,N,1,0,25-01000,16
2181,1,5,6,1,8,7,0,25-01000,9
2182,1,1,9,0,1,6,1,25-01300,12
2183,1,3,7,2,8,10,1,25-02800,4
2184,2,1,3,1,0,8,4,25-00703,3
2185,1,2,6,0,2,10,4,25-02800,15
2186,1,5,3,2,2,4,4,25-00703,10
2187,1,1,2,0,4,6,3,25-01300,17
2188,1,4,2,1,9,2,4,25-02800,0
2189,2,1,6,2,9,10,0,25-00503,8
2190,1,2,1,2,N,2,3,25-00503,15
2191,1,3,5,1,N,3,1,25-00503,8
2192,2,4,7,0,7,5,2,25-02800,15
2193,1,N,7,0,0,5,2,25-02800,18
