SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
1,6,1,1,0,0,25-01300,24,0,2,75,2
2,6,1,2,7,0,25-00503,58,0,5,361,2
1,6,1,1,2,0,25-01300,20,0,5,371,2
2,2,1,2,3,0,25-00703,7,0,N,0,2
1,1,1,2,0,0,25-00703,20,0,3,408,2
1,1,1,1,6,2,25-02800,55,0,6,434,2
2,4,1,2,1,0,25-00503,34,0,2,7,2
1,6,1,2,2,0,25-00503,26,0,N,83,2
1,4,1,2,8,0,25-02800,86,0,4,59,2
1,1,6,2,3,0,25-00503,34,0,4,281,2
1,6,6,1,5,0,25-01000,40,0,2,194,2
1,1,1,1,4,3,25-02800,60,0,N,311,2
1,4,1,1,3,0,25-01300,0,0,5,267,2
2,1,2,1,2,0,25-01000,21,1,6,467,2
2,4,1,2,6,0,25-00703,76,0,4,102,2
2,6,1,1,6,0,25-01300,33,0,3,273,2
2,4,1,1,8,0,25-01300,39,1,4,133,2
1,2,1,0,1,0,25-00703,38,0,2,412,2
1,1,1,1,4,0,25-01000,17,0,2,435,2
1,1,1,1,4,0,25-01000,37,N,3,501,2
1,3,1,1,4,0,25-01300,18,4,N,62,2
2,1,6,1,3,0,25-01300,51,0,4,447,2
2,1,1,1,8,3,25-00703,88,0,2,182,2
2,6,6,1,7,0,25-00703,71,2,N,166,2
2,6,2,1,1,0,25-00703,41,N,2,451,2
2,1,1,1,0,0,25-00703,26,0,4,212,2
1,1,1,1,6,0,25-01300,51,3,2,481,2
2,4,1,1,7,0,25-00703,54,1,N,483,2
2,1,6,1,6,0,25-01300,21,0,4,302,2
2,6,8,1,8,0,25-00703,40,0,6,169,2
1,6,1,1,2,0,25-00703,50,2,4,458,2
2,1,1,2,4,0,25-02800,19,0,2,64,2
1,6,1,1,4,0,25-02800,50,0,N,420,2
1,4,1,1,6,0,25-01000,47,0,2,148,2
2,6,1,2,0,0,25-01000,49,0,6,93,2
2,6,1,2,0,0,25-02800,64,0,4,406,2
1,1,1,2,6,0,25-01000,49,0,4,352,2
2,6,9,1,8,0,25-00503,17,0,4,201,2
1,1,1,1,4,0,25-00503,86,0,N,353,2
1,6,1,1,3,0,25-02800,38,0,6,482,2
2,6,1,1,2,0,25-02800,50,0,3,498,2
1,1,6,1,7,0,25-02800,62,0,3,365,2
2,1,1,2,1,0,25-00703,81,0,N,157,2
1,1,1,1,0,4,25-00703,63,0,6,396,2
1,1,1,2,0,0,25-01300,42,2,4,311,2
1,1,1,1,3,0,25-00503,51,0,5,501,2
2,6,1,1,6,0,25-00703,54,2,2,160,2
1,4,2,2,8,0,25-00503,44,0,6,377,2
2,6,6,1,6,0,25-00703,68,0,4,263,2
1,1,1,1,3,0,25-01300,20,0,3,281,2
1,4,1,1,0,0,25-00703,88,0,4,475,2
2,4,1,1,4,0,25-01000,38,0,2,333,2
1,1,1,1,1,0,25-02800,55,0,3,113,2
2,6,1,2,4,0,25-00503,63,0,3,116,2
1,6,1,1,0,0,25-02800,16,0,6,397,2
1,1,1,1,5,0,25-00503,62,0,3,461,2
2,6,1,1,0,0,25-00703,68,0,3,422,2
2,1,6,1,3,0,25-00703,68,0,3,91,2
2,1,1,1,1,0,25-02800,88,0,4,58,2
2,1,1,1,1,0,25-01300,60,0,2,483,2
1,1,1,1,0,0,25-01000,28,3,2,137,2
1,6,1,1,1,0,25-01300,51,2,3,501,2
1,1,1,1,0,0,25-01300,53,0,N,261,2
2,6,1,1,2,0,25-02800,13,0,5,279,2
2,1,1,2,5,0,25-00703,76,0,2,501,2
2,4,1,2,1,3,25-00703,38,0,3,475,2
1,6,1,1,8,0,25-00703,52,0,4,212,2
1,4,2,1,7,0,25-02800,58,5,2,227,2
2,3,1,1,4,0,25-01300,35,0,5,353,2
1,6,1,2,3,0,25-00503,34,0,2,199,2
2,1,1,1,7,0,25-00503,22,0,N,427,2
2,4,1,2,3,3,25-00703,34,0,3,459,2
2,1,1,1,2,0,25-00703,70,0,3,0,2
2,1,6,1,1,0,25-00703,29,1,3,422,2
2,1,1,2,3,0,25-00703,84,1,3,86,2
2,2,1,1,0,0,25-00703,5,0,4,243,2
1,6,1,2,3,0,25-00503,54,0,2,478,1
2,3,1,1,4,0,25-00703,26,0,3,278,2
2,1,1,2,5,0,25-02800,74,0,6,500,2
2,1,9,1,4,0,25-00503,38,0,4,355,2
1,1,1,2,4,0,25-00703,17,1,9,487,2
2,3,1,2,3,0,25-00503,65,2,2,420,2
2,6,1,1,6,0,25-00703,69,1,2,276,2
2,1,1,1,6,0,25-00503,29,0,2,464,2
2,N,1,1,8,0,25-01000,32,0,3,387,2
1,4,1,2,6,0,25-01000,15,0,4,403,2
1,6,1,2,3,0,25-01300,21,0,3,501,2
2,6,1,1,7,4,25-00503,30,1,2,111,2
1,3,1,1,7,0,25-00703,20,3,N,302,2
2,1,1,1,8,0,25-00703,31,0,2,450,2
1,N,1,1,4,0,25-00703,52,0,2,286,2
2,5,1,1,4,0,25-00503,85,1,2,154,2
1,6,1,1,7,0,25-00703,43,0,2,52,2
2,3,2,1,4,0,25-00703,45,0,3,118,2
1,6,1,1,4,0,25-00703,55,0,5,232,2
1,1,1,1,6,0,25-00703,66,0,7,199,2
1,5,1,1,9,0,25-00703,11,0,2,33,2
2,1,1,2,0,0,25-01300,71,0,4,198,2
1,6,1,2,8,0,25-02800,26,0,2,191,2
1,1,1,1,9,0,25-00703,19,0,N,244,2
2,6,1,1,7,3,25-02800,15,0,7,105,2
1,4,1,2,3,3,25-00703,64,0,2,299,2
2,4,1,1,7,0,25-00703,36,0,6,271,2
1,1,1,1,6,0,25-00503,58,2,4,308,1
2,5,1,2,1,0,25-01000,67,3,4,501,2
2,6,1,2,4,0,25-00703,22,2,4,361,2
1,1,6,2,2,0,25-00703,52,0,6,371,2
1,1,1,2,1,0,25-01300,50,0,2,501,1
1,1,1,1,3,0,25-01000,60,0,2,314,2
1,6,1,1,7,0,25-01300,70,0,2,85,2
1,2,1,1,4,0,25-01300,61,1,3,271,2
2,6,1,2,4,0,25-00703,55,0,2,112,2
1,N,1,1,2,0,25-01000,94,0,4,348,2
1,1,1,1,6,0,25-00503,47,0,N,125,2
1,1,1,1,0,0,25-02800,22,2,3,220,2
1,1,1,1,3,0,25-00703,20,0,2,271,2
2,1,1,1,2,0,25-00703,55,1,2,361,2
1,1,1,1,4,0,25-01300,1,1,N,488,2
1,6,1,1,0,0,25-02800,76,0,5,30,2
2,6,1,1,7,0,25-00703,39,0,N,182,2
1,1,1,1,4,0,25-01000,28,0,3,480,2
1,6,1,2,3,0,25-01300,41,1,2,456,2
2,1,1,1,3,0,25-00703,49,0,2,8,2
2,4,7,2,7,0,25-02800,73,0,2,368,2
2,1,1,1,5,0,25-01000,84,0,N,0,2
1,N,2,1,2,0,25-00703,75,2,4,376,1
1,6,1,1,7,0,25-00703,26,0,4,325,2
2,1,1,1,0,4,25-02800,84,0,2,90,2
1,6,1,1,9,0,25-00703,16,0,4,305,2
2,1,1,1,2,0,25-00703,19,0,3,248,2
2,1,1,1,7,0,25-02800,1,0,2,488,2
1,1,1,1,7,0,25-00703,49,2,N,195,2
2,3,1,1,6,0,25-00703,66,0,3,501,2
2,4,6,2,4,0,25-01300,71,0,3,501,2
1,6,1,2,7,0,25-01300,68,3,3,396,2
1,5,1,1,0,0,25-00703,52,0,3,350,2
2,6,1,2,9,0,25-02800,81,0,2,501,2
2,N,6,1,5,2,25-01000,20,0,N,501,2
1,1,6,1,2,0,25-02800,35,0,3,352,2
1,1,1,1,0,0,25-01000,79,0,2,257,1
1,1,1,2,2,0,25-00503,49,0,N,271,2
2,1,1,1,5,0,25-00703,89,0,6,442,2
2,3,1,1,2,0,25-01000,31,0,N,365,2
2,6,1,1,4,0,25-00703,76,0,N,322,2
2,6,1,1,4,1,25-00703,74,0,4,91,2
2,5,1,2,2,0,25-01300,19,0,N,365,2
2,1,1,2,1,0,25-02800,75,0,N,243,2
2,6,1,2,3,0,25-01000,36,2,2,501,2
1,6,6,2,4,0,25-01000,4,0,4,215,2
1,6,1,2,4,0,25-00703,16,2,4,470,2
1,6,1,1,3,0,25-01300,56,1,2,403,2
2,1,6,1,1,0,25-00703,40,0,5,379,2
2,6,1,2,N,0,25-00703,35,0,4,215,2
2,4,1,1,6,0,25-00503,20,0,6,487,2
1,1,1,1,8,0,25-01000,71,2,2,41,2
2,1,1,2,2,0,25-00703,71,4,N,368,2
2,1,1,1,4,0,25-01300,88,0,3,54,2
2,6,1,1,6,0,25-00703,51,0,3,284,2
1,1,1,1,6,0,25-00703,61,0,2,382,2
2,1,1,2,7,0,25-00503,22,0,6,494,2
2,1,1,1,5,4,25-00703,61,0,3,244,2
1,6,5,1,1,0,25-00703,57,1,3,501,2
1,6,1,2,4,0,25-00503,23,0,4,444,2
2,4,1,2,1,0,25-00703,21,4,4,63,2
2,1,1,2,N,0,25-02800,48,0,2,483,2
1,6,1,2,0,0,25-01300,54,0,2,44,2
1,3,2,1,7,0,25-00703,94,1,4,325,2
2,1,1,1,0,0,25-01300,63,0,2,227,2
2,1,1,1,4,0,25-00703,39,0,3,364,2
2,1,1,2,N,0,25-01300,56,0,N,344,2
2,2,1,2,0,0,25-00503,44,0,5,240,2
1,6,1,1,5,0,25-02800,42,1,4,424,2
1,6,1,1,6,0,25-00703,55,0,3,241,2
1,6,1,1,5,0,25-00503,61,0,2,420,2
2,1,1,1,6,0,25-01300,84,0,5,186,2
2,4,6,1,0,0,25-02800,85,0,4,491,2
1,3,1,1,8,0,25-00703,43,0,N,15,2
2,1,1,1,1,0,25-01300,49,0,N,278,2
2,1,1,1,0,1,25-00703,73,0,6,501,2
2,1,6,1,3,0,25-00503,45,0,N,456,2
2,4,1,2,4,0,25-02800,29,1,2,501,2
1,3,1,1,3,0,25-01000,58,1,4,29,2
2,6,6,2,7,0,25-00703,58,2,N,299,2
1,6,1,1,1,0,25-00703,44,1,N,233,2
1,6,1,1,N,0,25-00703,29,1,3,344,2
2,6,3,1,6,0,25-00503,31,0,2,439,2
1,1,1,1,4,4,25-01000,20,1,4,128,2
1,N,1,2,4,0,25-01300,78,3,6,93,2
1,6,1,1,1,0,25-01000,20,0,6,443,2
1,1,1,2,6,0,25-01000,58,1,4,501,2
2,6,1,2,0,0,25-02800,51,0,N,37,2
2,4,1,1,2,0,25-00703,38,0,3,272,2
2,1,1,2,3,0,25-01000,70,0,2,242,2
1,1,1,1,3,0,25-01000,8,0,2,444,2
2,6,1,2,6,0,25-02800,44,0,4,221,2
1,6,1,2,3,0,25-00703,47,0,N,281,2
1,6,1,1,3,2,25-00703,69,0,2,294,2
2,6,1,2,4,0,25-00703,80,0,2,452,2
1,2,2,1,6,0,25-00703,74,0,3,392,2
2,4,1,1,9,0,25-02800,36,1,2,501,2
2,1,8,1,7,0,25-02800,67,2,5,501,2
1,6,1,1,7,4,25-00703,27,0,5,226,2
1,6,1,1,3,0,25-01300,31,0,6,275,2
1,6,1,1,6,0,25-01000,52,2,2,0,2
1,6,6,2,0,1,25-01000,17,0,4,397,2
1,1,1,2,5,0,25-00503,8,4,4,356,2
1,1,1,1,N,0,25-01000,61,0,4,0,2
1,1,1,1,2,0,25-01000,72,0,5,241,2
2,1,8,1,3,0,25-01000,62,0,4,385,2
1,N,6,2,4,0,25-00703,4,0,2,344,2
1,1,1,2,0,0,25-02800,89,2,3,465,2
2,6,8,2,9,0,25-01000,88,2,2,60,2
2,1,1,1,9,0,25-02800,6,0,N,302,2
2,1,1,1,0,1,25-00703,85,3,7,317,2
1,1,1,2,1,0,25-00703,68,0,N,228,2
2,1,5,1,1,0,25-00703,52,0,2,471,2
1,3,1,0,0,0,25-00703,14,0,4,382,2
2,6,8,1,5,0,25-02800,32,0,3,137,2
2,6,2,2,2,0,25-01300,21,0,N,329,2
1,1,1,1,3,0,25-02800,57,0,2,332,2
1,1,1,2,8,0,25-01300,77,0,5,240,2
1,3,8,1,1,0,25-00703,66,1,2,N,2
2,4,1,1,2,0,25-00703,32,0,3,467,1
2,6,2,2,3,0,25-00703,40,0,2,226,2
1,6,1,1,4,0,25-02800,70,2,3,382,2
2,1,1,1,0,0,25-01000,32,0,4,501,2
2,6,1,1,6,0,25-00503,37,0,4,376,2
2,1,1,1,7,0,25-00703,64,0,2,275,2
1,1,1,1,3,0,25-01300,52,3,4,501,2
2,1,9,2,4,0,25-00703,84,0,3,3,2
2,1,1,2,4,0,25-00703,21,0,4,501,2
2,1,1,1,3,0,25-00703,64,1,N,101,2
1,5,1,1,5,0,25-01000,31,0,3,371,2
1,3,1,2,0,0,25-01300,20,0,2,180,2
1,6,1,1,6,0,25-00703,44,0,2,99,2
2,6,1,1,2,0,25-00703,52,0,2,478,2
1,3,1,1,6,0,25-00703,55,0,3,318,2
1,6,1,1,7,0,25-00503,54,0,2,178,2
1,6,1,1,9,0,25-01000,88,0,3,501,2
2,6,1,1,2,0,25-01300,52,0,N,114,2
1,1,1,1,1,0,25-01300,60,0,3,219,2
1,1,1,2,9,0,25-01300,28,0,5,501,2
1,6,1,2,8,0,25-00703,41,1,3,494,2
2,1,1,2,6,0,25-00703,51,1,N,142,2
2,1,1,1,N,0,25-01000,7,3,4,266,2
2,2,1,1,0,0,25-00503,66,0,2,423,2
2,4,3,1,3,1,25-00703,35,3,2,376,2
1,1,1,2,9,0,25-00703,58,0,2,382,2
2,1,1,1,6,0,25-00703,14,0,N,417,2
2,1,1,2,1,0,25-01300,7,0,2,N,2
1,1,1,1,6,0,25-01000,55,0,2,142,2
2,1,1,1,6,0,25-01300,22,0,3,208,2
1,6,1,2,2,0,25-01300,63,0,3,234,2
1,1,1,1,5,0,25-00703,29,0,3,464,2
1,6,1,1,4,0,25-00703,19,0,4,317,2
1,1,9,2,0,0,25-00503,78,0,4,374,2
2,6,9,2,6,0,25-01000,49,1,4,316,2
2,1,1,1,6,0,25-00703,57,0,N,264,2
2,1,1,1,4,0,25-00703,36,0,3,229,2
1,6,1,2,7,0,25-01300,56,0,6,279,2
1,6,1,2,9,0,25-02800,67,0,4,158,2
2,1,2,1,2,0,25-01300,89,1,5,61,2
2,1,6,1,6,0,25-02800,72,0,3,0,2
2,1,9,1,9,0,25-02800,52,0,5,267,2
1,6,1,1,9,0,25-00503,40,1,3,380,2
1,1,6,1,8,0,25-00703,38,1,2,383,2
1,5,6,1,6,0,25-01300,72,0,2,N,2
1,1,1,1,6,4,25-00703,66,0,4,317,2
1,1,1,1,4,0,25-00703,37,0,3,501,2
1,6,6,1,1,0,25-01000,31,0,4,458,2
1,6,1,2,8,0,25-01000,26,0,5,454,2
2,1,2,2,3,0,25-00703,20,0,9,501,2
2,3,1,2,2,0,25-00703,68,1,7,21,2
2,4,6,1,2,0,25-02800,72,0,4,501,2
1,4,1,1,6,0,25-00503,23,0,N,0,2
2,5,9,1,4,0,25-02800,16,0,2,464,2
1,1,1,2,1,0,25-00703,38,2,4,236,2
2,6,1,2,2,0,25-00703,76,1,3,151,2
1,6,2,2,3,0,25-02800,78,0,2,186,2
1,6,1,1,2,0,25-02800,7,2,3,197,2
2,3,1,2,3,0,25-00703,24,0,4,186,2
2,1,1,1,7,0,25-02800,72,1,6,467,2
1,6,1,1,3,0,25-01000,27,0,N,276,2
1,3,6,2,2,0,25-01000,52,0,2,174,2
1,6,1,1,7,0,25-02800,54,0,N,90,2
1,6,1,1,7,0,25-02800,65,0,N,414,2
2,1,1,1,7,0,25-00703,3,0,6,456,2
2,1,1,1,3,0,25-00703,42,3,2,264,2
2,2,1,1,0,0,25-01300,58,1,4,183,2
1,6,1,2,7,0,25-00703,29,0,N,347,2
1,6,1,2,3,0,25-02800,55,0,2,339,2
2,3,1,1,2,0,25-00703,35,1,3,501,2
2,1,8,2,6,0,25-01000,71,0,N,233,2
2,1,1,1,1,0,25-00503,17,0,N,4,2
1,1,1,1,2,0,25-01000,91,0,4,454,2
1,6,1,2,6,0,25-00703,64,0,N,148,2
1,4,1,2,2,0,25-00703,38,0,3,93,2
1,3,1,1,6,0,25-02800,23,2,N,30,2
2,6,1,2,5,0,25-00503,45,0,3,398,2
1,1,1,2,0,0,25-02800,85,0,2,394,2
2,4,1,1,4,0,25-01300,9,2,4,99,2
2,3,1,1,5,4,25-01000,32,1,7,371,2
1,3,7,1,8,0,25-00503,26,0,2,382,1
1,1,1,1,7,0,25-01300,63,0,2,471,2
1,6,1,2,5,0,25-00703,28,0,2,476,2
2,6,1,2,5,0,25-00703,36,0,5,271,2
2,1,1,2,3,0,25-00503,71,0,N,218,2
1,6,1,2,6,0,25-01300,44,0,2,465,2
2,1,1,2,6,0,25-00703,19,0,3,159,2
1,6,1,1,2,0,25-00503,72,2,6,445,2
1,6,1,2,0,3,25-00703,87,2,2,443,2
1,1,1,2,6,0,25-00703,21,0,2,296,2
2,3,1,2,5,0,25-02800,52,4,4,439,2
1,6,6,2,4,0,25-00503,69,0,2,494,2
2,6,1,1,4,0,25-02800,26,0,2,230,2
1,6,8,1,0,0,25-00703,18,2,N,394,2
2,3,1,1,1,0,25-00703,68,0,2,68,2
2,6,1,1,6,0,25-01000,15,0,4,235,2
2,1,1,1,7,0,25-01000,48,0,N,158,2
2,1,1,2,5,0,25-01300,49,0,6,66,1
1,4,1,1,3,0,25-02800,63,0,4,475,2
2,2,1,2,1,0,25-00703,56,0,2,276,2
1,4,1,2,2,0,25-00703,72,2,3,425,2
1,6,9,1,3,0,25-02800,38,0,3,501,2
1,2,1,1,3,0,25-00503,76,0,N,378,2
2,3,1,1,3,0,25-01300,32,0,2,408,2
1,1,1,2,0,0,25-01300,23,0,3,392,2
2,4,1,2,0,0,25-01300,27,1,2,65,2
1,2,1,1,0,0,25-00703,38,4,3,233,2
2,1,1,1,2,0,25-01000,15,0,N,121,2
2,1,1,2,2,0,25-02800,24,0,3,195,2
1,1,1,1,5,0,25-02800,82,0,5,395,2
2,3,1,1,1,0,25-01300,77,0,N,276,2
2,3,1,2,7,0,25-00703,70,2,2,198,2
1,1,1,1,0,3,25-02800,51,1,N,473,2
1,N,1,2,3,0,25-00703,19,0,3,145,2
1,3,2,1,0,0,25-01300,75,2,3,305,2
2,N,1,0,0,0,25-01300,20,0,2,72,2
2,6,1,1,5,0,25-01000,29,0,3,501,2
1,N,1,2,1,0,25-02800,27,0,3,381,2
2,1,6,1,5,0,25-00503,31,1,N,158,2
1,N,1,1,N,3,25-02800,41,1,5,431,2
1,1,1,2,3,0,25-01000,56,0,3,226,2
2,1,1,1,3,0,25-02800,52,0,N,305,2
1,6,8,1,3,0,25-00703,36,0,3,425,2
2,4,1,1,3,0,25-01000,22,2,4,316,2
2,4,2,1,0,0,25-01000,71,0,5,237,2
2,1,1,1,7,0,25-02800,20,1,N,501,2
2,4,9,2,5,0,25-00503,76,0,2,121,2
2,6,1,1,1,0,25-01300,17,0,2,211,2
2,6,1,1,3,0,25-00703,84,1,4,157,2
2,1,1,1,4,2,25-00703,51,0,5,272,2
1,6,6,1,6,0,25-00703,22,2,4,501,2
1,1,1,1,6,0,25-01000,33,2,2,409,2
1,6,1,1,2,0,25-02800,37,0,3,147,2
2,1,1,1,3,0,25-00703,36,1,2,281,2
2,6,1,1,7,0,25-00703,75,1,N,230,2
2,1,1,1,2,0,25-00503,94,3,3,501,2
1,6,1,1,N,0,25-00703,23,0,2,394,2
1,1,1,1,1,0,25-02800,20,1,3,308,2
1,1,1,1,2,0,25-01300,32,1,5,498,1
1,6,6,1,3,0,25-01300,41,2,2,498,1
1,6,1,2,1,0,25-00503,61,0,3,248,2
1,1,1,2,6,0,25-01300,62,0,9,52,2
1,6,1,1,3,0,25-02800,35,0,2,228,2
2,5,1,1,6,0,25-01300,60,0,2,354,2
2,6,1,1,7,0,25-00703,55,0,9,473,2
2,1,1,2,3,0,25-00503,85,0,2,350,2
1,6,1,1,2,0,25-01000,49,0,2,457,2
2,6,1,1,4,0,25-02800,84,0,2,218,2
2,1,1,1,5,0,25-00503,84,0,N,305,2
2,1,1,1,3,0,25-00703,17,0,2,396,2
2,1,1,1,4,0,25-01300,86,0,2,427,2
1,4,1,2,1,0,25-00503,34,N,5,501,2
1,6,1,2,2,0,25-00503,20,1,7,501,1
1,4,1,1,3,0,25-01300,72,1,4,92,1
1,1,1,1,3,0,25-00703,39,3,5,218,2
1,N,1,2,2,0,25-00703,39,0,N,164,2
1,1,1,1,5,0,25-00503,64,4,3,137,2
2,6,1,1,4,0,25-00503,76,1,4,164,2
1,1,6,1,6,0,25-00703,21,0,N,69,2
1,1,1,1,9,0,25-02800,50,0,2,249,2
1,4,1,2,1,0,25-02800,11,0,4,424,2
2,6,1,1,5,2,25-00703,32,0,4,402,2
1,2,1,1,1,0,25-00703,40,1,4,142,2
2,6,1,1,0,0,25-02800,76,2,2,121,2
1,4,1,1,4,0,25-00503,23,0,4,257,2
2,1,1,2,0,0,25-00703,47,0,3,476,2
2,1,1,1,2,0,25-01300,26,0,3,294,2
2,6,1,1,1,0,25-00703,57,2,2,337,2
2,6,1,1,6,0,25-00503,26,1,3,391,2
2,6,1,1,8,0,25-01000,94,0,2,204,2
2,5,1,2,N,0,25-01000,84,0,5,463,2
2,6,1,1,0,0,25-01000,47,0,N,285,2
2,6,1,1,N,0,25-00703,50,0,2,20,2
2,6,1,2,4,1,25-00703,46,2,5,501,2
1,3,1,2,1,0,25-00503,20,0,7,422,2
2,3,1,2,0,0,25-01300,40,4,7,99,2
1,1,1,1,3,0,25-00503,32,0,5,358,1
1,1,1,1,7,0,25-02800,76,0,N,328,2
1,3,1,1,5,0,25-01300,53,2,N,0,2
2,6,1,1,2,0,25-00503,42,0,2,487,2
2,1,1,2,4,0,25-00703,64,0,4,315,2
1,6,1,1,1,0,25-02800,59,2,3,125,2
1,4,1,1,1,0,25-01000,32,1,2,316,2
1,3,1,2,2,0,25-02800,47,2,2,420,2
2,6,1,1,3,0,25-00503,53,0,4,318,2
1,6,1,1,1,0,25-01000,42,0,3,305,2
1,6,1,1,1,0,25-00503,87,N,2,379,2
2,4,1,1,2,0,25-00503,48,3,2,103,2
2,3,6,2,2,0,25-01300,50,2,2,269,2
2,1,6,1,1,0,25-01000,70,0,2,460,2
2,2,6,2,7,0,25-00703,77,0,2,431,2
2,1,1,1,1,0,25-01300,29,2,N,121,2
1,1,1,1,1,0,25-02800,20,0,N,214,2
2,4,6,1,5,0,25-01000,72,0,2,442,2
2,1,1,2,1,0,25-02800,52,2,3,443,2
1,1,1,2,9,0,25-00703,33,2,2,501,2
1,6,1,1,6,0,25-01000,44,0,3,501,2
1,1,9,2,2,0,25-02800,34,0,2,476,2
2,3,1,1,2,0,25-02800,64,0,2,232,2
2,1,1,1,6,0,25-00703,29,0,2,182,2
2,5,1,1,7,0,25-00703,53,0,4,501,1
2,1,1,2,0,0,25-00703,31,0,3,378,2
1,6,1,1,1,0,25-01000,32,0,2,450,2
1,1,1,1,6,0,25-00703,48,0,3,332,2
1,1,1,2,2,0,25-00703,69,0,3,374,2
2,1,1,1,8,0,25-01000,60,0,N,76,1
1,1,6,2,5,0,25-00503,22,1,4,501,2
1,6,6,1,6,2,25-00703,56,0,3,299,2
2,6,1,2,2,0,25-00703,53,0,2,316,2
2,4,1,1,4,0,25-02800,46,0,N,324,2
2,4,6,1,6,3,25-01300,25,0,2,373,2
2,6,1,1,5,0,25-01300,30,5,3,272,2
1,6,1,1,7,0,25-01000,70,2,5,501,2
2,1,1,1,6,0,25-01300,18,0,5,0,2
2,2,1,2,1,0,25-00503,84,0,2,441,2
1,6,1,1,8,0,25-00703,32,2,N,0,2
2,6,1,1,4,0,25-00703,86,0,N,39,2
2,4,6,1,1,0,25-02800,48,1,5,472,2
1,6,6,2,N,0,25-02800,55,3,N,274,2
2,4,1,1,6,0,25-00703,55,0,3,170,2
2,6,1,1,7,2,25-02800,54,1,2,227,2
1,6,2,1,6,0,25-01000,37,0,2,N,1
1,6,1,1,1,4,25-01300,75,0,4,N,2
2,6,1,1,0,0,25-00703,83,0,2,421,2
2,1,1,2,2,0,25-02800,53,4,5,N,2
2,1,9,1,0,0,25-01000,49,0,6,182,2
2,6,1,1,4,0,25-00703,15,2,4,182,2
1,6,1,2,3,0,25-02800,51,0,3,182,2
2,1,1,2,6,0,25-01300,53,0,2,186,2
1,6,1,1,4,0,25-00503,85,1,N,501,2
1,4,1,1,0,0,25-01000,75,0,4,456,2
2,6,1,1,5,0,25-02800,63,1,2,501,2
1,4,1,1,1,3,25-00703,86,0,6,464,2
1,1,1,1,4,0,25-00703,62,4,2,268,2
2,1,1,1,1,0,25-00703,20,0,3,300,2
1,1,1,1,7,0,25-00703,35,1,3,215,2
1,6,1,2,7,0,25-01300,86,0,3,143,2
1,1,1,1,4,0,25-01000,21,0,N,275,1
1,1,1,1,5,0,25-02800,18,0,4,93,2
2,1,1,1,N,0,25-00703,78,0,6,489,2
2,6,1,1,1,0,25-01300,21,0,6,501,2
2,1,1,1,2,0,25-01000,53,0,2,501,2
2,6,1,2,4,0,25-01300,89,0,4,396,2
1,1,1,1,1,0,25-00703,52,0,2,433,2
2,1,2,1,5,0,25-02800,37,0,4,379,2
2,6,1,2,2,0,25-01300,69,4,2,455,2
2,1,1,2,0,0,25-00703,27,2,2,471,2
1,N,1,1,3,0,25-00503,5,0,N,394,2
2,1,1,1,1,0,25-01000,61,0,2,485,2
1,6,1,1,0,0,25-01300,44,0,2,32,2
2,6,1,2,5,0,25-00503,70,4,2,340,2
1,1,1,1,1,0,25-01300,32,1,3,272,2
2,1,1,2,6,0,25-01000,51,0,2,501,2
1,6,1,1,5,0,25-01000,21,0,2,388,2
1,6,1,1,1,0,25-00503,78,0,3,480,2
2,4,1,1,5,0,25-01300,61,0,N,182,2
1,1,6,1,3,0,25-01300,43,0,4,500,2
2,6,1,1,9,0,25-02800,37,2,4,252,2
2,6,6,1,N,0,25-01300,70,0,4,501,2
2,1,1,1,8,0,25-02800,74,0,9,276,2
2,5,1,1,2,0,25-00703,85,0,4,501,2
1,1,1,1,3,0,25-00503,41,1,N,297,2
2,6,1,2,1,0,25-00503,41,1,3,474,2
2,1,1,2,2,2,25-00503,41,0,3,137,2
2,1,1,1,3,0,25-02800,52,0,N,501,2
2,6,9,1,N,0,25-01000,71,0,N,427,2
2,1,1,1,4,0,25-01000,20,0,N,378,2
2,6,1,2,3,0,25-01300,16,0,4,0,2
1,4,6,2,4,0,25-00703,64,3,5,200,2
1,6,1,2,7,0,25-02800,57,0,N,215,2
1,1,1,2,2,0,25-01300,65,0,2,239,2
2,6,1,1,2,0,25-02800,24,0,9,273,2
2,4,1,2,3,0,25-00703,43,0,2,431,2
1,1,1,1,1,0,25-01000,14,0,N,276,2
1,6,1,2,1,0,25-01000,36,0,2,379,2
1,N,1,1,5,2,25-01000,72,0,N,259,2
1,6,1,1,0,1,25-01300,56,0,4,501,2
2,6,1,1,9,0,25-02800,82,0,N,329,2
2,4,1,1,2,0,25-00503,34,0,3,318,2
1,1,1,1,4,0,25-00703,73,3,N,397,2
1,4,9,1,2,0,25-02800,64,0,4,385,2
2,6,1,1,3,0,25-02800,25,2,N,273,2
2,6,1,1,3,0,25-01000,31,0,4,368,2
1,3,1,1,5,0,25-00703,26,0,4,291,2
2,1,1,1,2,0,25-00703,42,0,4,201,2
2,1,1,1,0,0,25-00703,87,0,2,272,2
1,1,1,1,1,0,25-01000,23,0,2,90,2
2,4,1,2,0,0,25-01300,70,0,2,478,2
1,1,8,1,6,0,25-00503,75,0,2,326,2
1,6,1,1,9,0,25-00503,39,2,7,379,2
2,1,1,2,2,0,25-00703,24,0,N,165,2
2,1,1,1,1,0,25-00503,58,0,3,215,2
2,1,9,2,0,0,25-01300,22,1,2,295,2
1,1,1,2,2,0,25-01000,73,1,3,305,2
