AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,PINCP_DECILE,EDU
80,1,6,2,1,1,N,6,10
47,6,3,2,1,1,N,5,10
57,1,1,2,1,1,N,1,5
22,1,1,2,1,2,N,6,5
53,1,1,2,1,2,N,1,10
68,1,5,1,1,1,N,8,7
91,1,1,1,1,2,N,7,5
65,1,1,1,1,0,N,6,12
56,1,1,1,1,1,N,3,5
49,1,1,2,1,1,N,7,4
50,1,6,1,1,1,N,4,5
83,1,1,1,1,1,N,2,4
49,1,3,2,1,1,N,7,9
63,1,1,1,1,1,N,7,10
37,6,1,2,1,1,N,8,9
35,1,6,1,1,1,N,2,5
34,1,N,2,1,1,N,9,10
48,1,6,1,1,2,N,3,7
72,2,1,2,1,1,N,7,5
13,1,1,2,1,1,N,5,10
72,1,1,1,1,2,N,8,5
56,1,1,1,1,1,N,5,9
46,1,6,2,1,1,N,N,7
28,1,N,1,1,2,N,8,7
81,1,1,2,1,2,N,3,9
42,1,1,2,1,1,N,3,7
69,1,1,2,1,1,N,8,7
33,1,6,2,1,1,N,8,N
64,1,6,1,1,1,N,6,5
17,1,1,2,1,1,N,3,9
36,1,4,1,1,1,N,7,10
43,1,N,2,1,2,N,4,7
35,1,1,2,1,1,N,8,9
70,1,1,1,1,2,N,7,7
67,1,6,1,1,1,N,4,3
29,6,4,2,1,1,N,7,5
34,1,1,1,1,1,N,6,7
84,6,1,2,1,1,N,4,6
27,1,1,2,1,2,N,0,5
71,1,1,2,1,2,N,3,10
58,1,3,2,1,1,N,N,9
50,1,1,1,1,2,N,6,9
73,1,1,2,1,1,N,5,7
55,1,3,2,1,1,N,7,10
38,1,1,1,1,1,N,4,5
40,1,1,1,1,2,N,3,9
52,6,6,1,1,1,N,4,12
57,1,3,2,1,1,N,7,9
48,1,1,2,1,1,N,4,4
56,1,N,2,1,1,N,4,5
29,1,6,1,1,1,N,3,5
50,1,1,1,1,2,N,0,8
91,1,1,2,1,1,N,7,7
42,1,3,1,1,1,N,3,9
50,2,1,1,1,1,N,8,5
14,2,1,1,1,2,N,5,7
83,1,N,2,1,1,N,8,5
30,1,1,2,1,1,N,4,1
55,1,1,1,1,1,N,9,4
52,1,6,1,1,1,N,9,7
22,1,1,2,1,1,N,9,9
21,1,1,2,1,1,N,7,8
26,1,1,2,1,1,N,8,5
53,1,1,2,1,1,N,7,9
29,1,2,2,1,1,N,5,7
28,1,6,1,1,2,N,5,9
18,1,6,1,1,2,N,8,9
27,1,1,1,1,1,N,N,9
33,1,6,1,1,1,2,1,12
59,1,6,2,1,1,N,0,5
68,1,1,1,1,1,N,7,9
27,1,6,1,1,1,N,7,5
74,1,3,1,1,2,N,3,7
48,1,1,1,1,1,N,6,9
41,1,3,2,1,1,4,8,6
28,1,1,1,1,1,N,3,5
57,1,1,2,1,2,N,9,5
53,1,1,2,1,2,N,9,8
40,1,1,2,1,2,N,3,10
43,1,6,2,1,1,N,1,7
74,1,1,2,1,1,N,5,7
64,1,1,2,1,2,N,8,N
69,1,1,1,1,1,N,1,8
44,1,3,2,1,1,4,8,10
65,6,6,2,1,2,N,2,7
77,1,4,1,1,1,1,9,5
21,1,1,2,1,1,N,8,9
62,1,1,2,1,1,N,8,7
29,1,N,2,1,1,N,6,10
94,9,6,1,1,1,N,2,4
42,1,1,1,1,1,N,3,8
4,1,1,2,2,1,N,9,7
81,1,1,2,1,1,N,1,9
20,1,1,2,1,2,N,6,10
63,1,1,2,1,1,N,2,3
54,1,6,1,1,1,N,2,8
54,1,1,2,1,1,N,5,9
28,1,6,1,1,1,N,7,10
36,1,2,2,1,1,N,4,9
71,1,4,2,1,1,N,0,10
45,6,1,2,1,1,N,1,10
70,1,1,1,1,1,N,9,10
67,1,6,2,1,1,N,7,5
76,1,3,2,1,2,5,5,3
57,1,6,1,1,0,N,6,5
59,1,6,1,1,1,N,5,9
57,1,4,2,1,1,N,0,5
29,1,6,1,1,1,N,7,7
57,5,6,2,1,1,N,5,7
1,1,4,1,1,2,N,0,7
52,2,6,1,1,2,N,2,7
40,1,1,1,1,2,N,6,8
31,1,3,1,1,2,N,5,7
37,1,1,1,1,1,N,3,9
53,1,6,2,1,2,N,1,5
41,1,1,2,1,1,N,7,9
53,1,1,2,1,1,N,8,10
23,1,1,2,1,2,N,7,9
60,1,2,1,1,2,N,6,5
88,1,6,2,1,1,N,6,8
65,1,1,2,1,1,N,3,7
82,1,4,1,1,1,N,2,5
21,1,6,1,1,1,N,1,5
60,1,1,1,1,1,N,6,7
17,1,4,2,1,1,N,7,9
27,1,6,2,1,1,5,1,5
64,1,1,2,1,2,5,9,9
72,7,1,1,1,2,2,4,5
79,1,1,1,1,1,N,7,7
31,6,6,2,1,2,N,7,5
71,1,1,2,1,1,N,4,9
61,1,1,1,1,1,N,6,8
36,1,6,2,1,1,N,1,10
69,1,4,1,1,1,N,5,9
78,1,1,1,1,1,N,7,8
47,1,5,1,1,1,N,N,5
61,6,2,2,1,1,N,2,9
67,6,1,1,1,2,N,1,6
22,1,3,1,1,1,N,N,9
72,1,1,1,1,1,N,3,7
20,1,5,2,1,1,N,8,5
57,1,1,1,1,1,N,8,1
42,1,6,2,1,1,N,6,1
38,1,1,2,1,1,N,6,9
17,1,1,2,1,1,6,4,4
70,1,3,2,1,2,N,6,7
32,1,1,2,1,1,N,8,6
56,1,3,1,1,1,N,4,5
39,1,6,2,1,1,N,2,7
64,1,4,2,1,1,N,6,7
51,1,1,1,1,1,N,5,8
39,1,3,1,1,1,N,N,9
63,1,1,1,1,1,N,9,2
33,2,1,1,2,1,N,N,9
24,1,1,2,1,1,N,8,7
85,1,6,1,1,2,N,4,1
20,1,1,1,1,1,N,0,9
46,1,6,2,1,1,N,8,11
63,1,1,2,1,1,N,4,4
85,1,1,1,1,2,N,2,4
85,1,1,1,1,1,N,N,7
46,1,4,1,1,1,N,7,7
59,1,1,1,1,2,N,9,10
51,1,1,2,1,1,N,7,4
29,1,6,1,1,1,N,5,7
23,1,1,1,1,1,N,8,8
59,1,1,1,1,1,N,8,5
48,6,1,1,1,1,N,3,9
74,1,4,2,1,1,N,6,N
47,1,6,1,1,2,6,6,4
56,1,1,1,1,1,N,6,5
61,1,3,2,1,1,N,7,5
16,1,1,2,1,2,N,5,3
45,1,1,2,1,1,N,8,7
60,1,6,2,1,1,N,N,10
53,1,6,2,1,1,N,5,7
43,1,1,2,1,1,N,1,10
68,1,1,2,1,1,N,6,9
66,1,1,1,1,1,N,6,9
87,1,6,2,1,1,N,N,9
26,1,6,1,1,1,N,7,5
7,1,1,2,1,2,N,5,10
62,1,1,2,1,1,N,2,9
51,1,1,2,1,1,N,9,8
26,1,1,2,1,1,N,7,12
78,1,1,2,1,1,N,6,4
55,1,6,2,1,1,N,N,10
54,1,1,2,1,1,N,3,7
63,1,1,2,1,1,N,3,3
51,1,6,2,1,2,N,6,7
28,1,1,1,1,1,N,9,10
46,1,1,2,1,1,N,5,4
32,1,1,1,1,1,N,8,3
46,1,1,1,1,1,N,9,9
63,1,1,2,1,1,N,7,3
72,1,4,2,1,2,N,7,7
22,1,6,1,1,1,N,5,8
25,6,6,2,1,1,N,3,2
36,6,1,2,1,1,N,2,4
69,1,1,1,1,1,N,6,7
68,1,1,1,1,1,N,0,9
37,1,1,2,1,2,N,3,9
5,1,1,2,1,2,N,8,10
53,6,6,2,1,2,N,4,10
29,1,6,1,1,1,N,7,9
27,1,1,2,1,1,N,9,5
65,1,6,1,1,1,N,0,10
84,1,4,1,1,1,N,5,5
20,1,6,2,1,2,N,7,10
83,1,1,1,1,1,N,2,10
33,1,1,1,1,2,N,5,9
90,1,3,2,1,2,3,9,8
39,1,6,2,1,1,1,4,7
45,1,4,1,1,1,N,5,3
9,1,6,2,1,1,N,4,7
66,6,1,2,1,1,N,5,7
5,1,N,2,1,1,N,5,9
47,1,1,2,1,1,N,9,10
35,1,6,1,1,1,N,4,10
55,1,6,2,1,1,N,0,10
54,6,6,2,1,1,N,7,5
38,1,1,1,1,1,N,4,9
17,1,1,1,1,1,N,N,10
49,1,6,1,1,2,N,2,8
22,1,6,2,1,2,N,3,7
83,1,1,2,1,1,N,6,7
60,1,4,1,1,2,N,1,1
32,1,1,2,1,1,N,2,5
43,1,1,2,1,2,N,7,8
63,1,6,2,1,1,N,7,9
50,1,1,2,1,1,N,9,8
68,1,1,1,1,2,N,1,6
37,1,6,1,1,1,N,4,10
33,7,4,1,1,2,N,6,5
49,7,1,2,3,1,N,4,9
29,1,1,1,1,1,N,4,5
94,6,1,2,1,1,N,2,7
67,1,4,1,1,1,2,2,10
40,1,3,2,1,2,N,8,9
20,1,1,1,1,2,N,4,5
91,3,1,2,1,2,N,5,3
25,1,1,1,1,1,N,7,9
67,1,1,1,1,2,N,6,7
44,9,6,1,1,1,N,6,9
78,1,6,1,1,1,N,2,6
88,1,4,1,1,2,N,6,5
34,1,1,1,1,1,N,5,7
77,1,6,1,1,1,N,4,8
27,1,1,2,1,1,N,3,5
64,1,1,2,1,1,N,6,5
43,6,1,1,1,1,N,8,4
74,1,1,1,1,2,N,2,10
21,1,1,1,1,1,N,2,7
73,1,6,1,1,1,N,7,7
45,1,1,1,1,2,N,0,7
61,1,4,1,1,0,N,3,7
74,1,6,1,1,1,N,5,7
73,2,3,2,1,1,1,3,7
46,1,1,1,1,1,N,6,3
60,1,1,2,1,1,N,2,10
72,1,1,1,1,1,N,N,5
57,1,1,1,1,1,2,1,5
68,6,6,1,1,1,N,5,10
49,1,6,1,1,1,N,8,10
63,2,1,1,1,1,N,6,9
65,1,1,2,1,1,N,5,5
24,1,1,1,1,2,N,8,9
57,1,6,2,1,1,N,8,5
61,1,6,1,1,1,N,5,9
41,1,2,1,1,1,N,8,4
75,1,1,1,1,1,N,7,5
48,1,6,2,1,2,N,0,9
88,1,1,1,3,2,N,6,5
40,1,1,2,1,1,N,3,8
32,1,1,2,1,2,N,1,9
77,1,1,2,1,1,N,8,5
70,1,1,1,1,1,N,9,8
50,1,6,1,1,1,N,7,4
65,1,1,1,1,2,N,3,7
89,1,6,1,1,1,N,6,10
43,1,1,2,1,1,N,6,10
53,9,1,1,1,1,N,N,5
56,1,6,1,1,1,N,2,10
64,1,4,2,1,1,N,4,7
35,1,1,1,1,1,N,8,6
53,1,1,2,1,1,N,0,10
68,2,1,2,1,2,N,9,11
85,6,2,1,1,1,N,3,5
85,1,6,2,1,2,N,N,5
67,1,1,1,1,1,N,4,4
50,2,1,2,1,2,N,2,5
38,1,1,2,1,1,N,9,11
25,1,4,2,1,2,N,5,10
11,1,5,2,1,1,N,7,7
15,2,1,2,1,2,N,6,7
57,1,1,2,1,1,N,6,4
10,1,N,1,1,1,N,6,10
66,1,6,1,1,1,N,1,8
38,1,1,1,1,1,N,0,9
94,1,6,2,1,1,N,2,3
21,1,6,2,1,2,N,9,5
63,1,1,1,1,1,N,7,7
31,1,2,1,1,1,N,4,5
70,1,6,2,1,1,N,5,8
62,6,1,1,1,1,N,1,6
27,9,6,2,1,2,N,5,11
25,1,2,2,2,1,N,0,7
41,1,1,2,1,1,N,2,8
49,1,1,2,1,2,N,2,10
34,1,6,2,1,1,N,2,9
51,1,1,2,1,2,3,8,7
2,1,1,1,1,1,N,6,7
25,1,6,2,1,2,N,9,9
56,6,1,2,1,2,N,0,8
43,1,3,2,1,2,N,4,3
20,1,3,1,1,1,N,7,9
35,9,N,2,1,1,N,3,7
60,1,6,1,1,1,N,1,10
48,1,1,2,1,1,N,7,7
46,1,6,2,1,1,N,2,7
58,1,3,1,1,1,4,8,8
69,1,3,2,1,2,N,1,5
49,1,6,2,1,1,N,3,4
6,1,6,1,1,2,N,2,3
49,1,4,1,1,2,N,4,9
25,1,6,1,1,2,N,7,9
27,1,1,2,1,1,N,4,5
15,1,1,1,1,1,N,3,5
85,1,6,1,1,1,N,2,5
8,1,4,1,1,1,N,5,9
66,1,1,1,1,1,1,3,3
36,1,5,1,1,1,N,3,5
68,1,6,2,1,1,N,9,10
27,9,1,2,1,2,N,2,7
80,1,1,2,1,1,N,0,12
58,1,1,1,1,1,N,0,10
78,1,6,1,1,2,N,5,10
51,1,1,2,1,1,N,7,5
34,1,4,2,1,1,N,9,5
71,1,6,1,1,1,N,7,10
19,1,6,1,1,1,N,1,1
30,1,3,1,1,1,N,6,4
4,1,1,1,1,1,N,6,9
48,1,4,1,1,1,N,4,7
62,1,1,2,1,1,N,1,7
35,1,1,2,1,1,N,5,8
35,1,1,2,1,1,N,0,10
72,1,1,2,1,2,N,7,9
71,1,1,2,1,2,N,4,7
61,1,N,2,1,1,N,7,5
38,1,6,1,1,1,N,0,9
64,6,6,1,1,2,N,7,8
28,1,6,1,1,2,N,6,12
37,1,3,1,1,1,N,6,6
30,1,1,1,1,1,N,4,10
80,3,1,1,3,1,N,7,5
36,1,4,2,1,2,N,3,5
50,1,3,1,1,1,N,2,11
35,1,1,1,1,1,N,8,1
58,1,1,1,1,1,N,2,7
18,1,1,2,1,1,4,3,9
49,5,6,1,1,1,N,6,4
72,1,1,2,1,1,N,3,10
65,1,1,1,1,1,N,4,10
91,1,3,2,1,1,N,7,9
59,1,1,1,1,1,N,2,7
62,1,6,2,1,1,N,7,9
58,1,6,2,1,1,N,5,10
61,1,1,1,1,1,3,0,9
47,9,4,2,1,1,N,3,7
67,1,3,1,1,1,N,5,5
31,1,1,2,1,1,5,8,8
50,1,6,1,1,1,N,7,4
45,1,1,1,1,2,N,7,4
54,7,1,2,1,1,N,6,8
21,1,2,1,1,1,N,2,2
28,1,6,2,1,1,N,7,7
25,1,6,1,1,1,N,2,4
8,1,1,2,1,2,N,2,9
38,1,4,2,1,2,N,6,5
28,6,1,1,1,1,N,9,9
30,1,3,2,1,2,N,5,9
72,1,1,2,1,1,N,2,5
45,1,4,2,1,1,N,1,4
38,1,3,1,1,1,N,4,8
38,1,1,2,1,1,N,5,8
6,1,1,2,1,1,N,5,9
77,1,4,2,1,1,N,1,9
38,1,1,2,1,2,N,0,9
41,1,1,1,1,1,N,0,4
58,1,4,2,1,2,N,0,2
75,1,3,2,1,1,N,7,4
22,1,6,2,1,1,N,5,9
44,1,1,2,1,1,N,0,10
43,1,6,1,1,2,N,3,9
8,1,1,2,1,2,N,8,9
65,1,1,2,1,2,2,7,5
67,1,N,2,1,1,N,5,8
32,1,4,1,1,1,N,4,9
51,1,1,2,1,1,N,8,7
56,1,1,2,1,1,N,7,5
65,1,6,2,1,2,N,4,10
22,1,1,1,1,1,N,1,5
56,1,1,1,1,1,N,2,7
36,2,N,2,1,1,N,1,5
26,1,1,1,1,1,N,3,9
32,1,1,1,1,1,N,4,5
41,1,4,1,1,1,N,5,12
61,9,6,2,1,1,N,4,9
37,1,1,1,1,1,N,0,3
45,1,1,2,1,2,N,5,7
34,1,6,2,1,1,N,4,7
8,1,1,2,1,1,N,2,9
72,6,1,1,1,2,N,0,7
50,1,1,1,1,1,N,5,7
60,1,1,1,1,2,N,4,1
62,6,1,2,3,0,N,8,2
59,1,3,2,1,1,N,8,10
50,7,1,2,1,1,N,1,8
58,1,1,2,1,1,N,7,8
39,1,1,2,1,1,N,0,12
58,1,3,1,1,1,N,7,3
80,1,6,2,1,1,N,3,10
67,1,3,2,1,1,N,3,8
34,2,1,1,1,1,N,3,10
60,1,1,1,1,1,N,7,9
32,1,4,1,1,1,N,6,9
14,1,4,2,1,2,N,8,9
11,1,1,2,1,1,N,6,10
82,1,6,1,1,2,N,3,11
91,2,1,2,1,2,N,6,9
41,1,1,2,1,1,N,3,5
61,1,1,1,1,2,N,1,7
73,1,N,2,1,1,N,7,3
61,1,6,1,1,2,N,7,7
65,1,N,2,1,1,N,6,10
76,1,N,1,1,1,N,7,4
24,1,6,2,1,1,N,5,8
52,1,1,1,1,1,N,4,10
78,1,5,2,1,2,N,3,9
9,1,1,2,1,1,N,6,N
48,1,6,1,1,1,N,4,5
26,1,1,1,1,2,N,1,10
74,1,1,2,1,1,N,7,5
64,1,6,2,1,1,N,5,8
75,1,4,1,1,1,N,9,9
67,1,1,2,1,1,N,4,9
51,1,1,1,1,1,N,4,7
87,6,4,2,1,2,N,8,3
26,1,1,2,1,2,N,3,10
2,1,6,1,1,1,N,N,7
53,1,N,1,1,1,N,3,9
55,1,3,1,1,1,N,7,9
56,1,6,1,1,1,N,1,9
28,1,6,2,1,1,N,2,5
49,1,1,1,1,1,N,4,7
26,1,6,1,1,1,N,2,5
34,1,1,1,1,2,N,0,5
41,1,1,1,1,1,N,7,5
30,2,6,1,1,1,N,6,7
80,1,6,1,1,1,N,1,3
45,1,1,2,1,1,N,7,9
56,1,6,2,1,1,N,5,11
52,1,1,1,1,1,N,6,7
43,1,1,2,1,2,N,0,5
21,1,1,1,1,1,N,5,7
61,1,1,2,1,1,N,1,10
53,1,1,1,1,1,N,7,9
21,1,6,1,1,1,N,4,4
32,1,6,2,1,1,N,8,4
61,1,1,1,1,1,N,2,9
72,1,6,2,1,2,N,0,8
63,1,1,1,1,1,N,8,4
64,1,6,2,1,1,N,7,9
78,1,6,2,1,1,N,9,9
62,1,1,2,1,2,N,5,7
61,1,1,1,1,1,N,7,5
1,1,6,1,1,1,N,8,8
49,1,6,2,1,1,N,5,9
51,1,1,2,3,1,N,7,10
43,1,6,2,1,1,N,5,5
27,1,1,2,1,1,N,3,9
19,1,3,2,1,1,N,0,5
58,1,1,2,1,2,N,7,6
22,1,1,1,1,1,N,3,9
11,6,1,1,1,1,N,7,4
89,1,1,1,1,1,N,3,9
15,1,6,1,1,1,N,3,5
30,1,6,2,1,2,N,0,12
72,1,1,1,1,1,N,7,5
66,1,1,2,1,1,N,5,10
37,1,6,1,1,1,N,6,9
54,1,6,1,1,2,2,7,9
74,1,1,2,1,1,4,0,5
77,1,6,2,1,1,N,1,10
64,1,4,1,1,1,N,5,5
79,1,1,1,1,1,N,9,5
52,1,1,1,3,1,N,8,2
62,1,6,2,1,1,N,8,7
25,9,1,2,1,1,N,7,5
50,1,1,2,1,1,N,1,9
11,1,1,2,1,1,N,2,10
54,1,6,1,1,1,N,7,8
14,1,6,2,1,1,N,5,10
23,1,1,2,1,2,N,3,9
67,1,4,2,1,1,N,6,10
72,1,1,2,1,1,N,4,10
20,5,4,1,1,2,N,4,7
84,1,4,1,1,2,N,7,7
43,1,6,2,1,1,N,4,9
19,1,6,2,1,2,N,4,5
51,1,1,1,1,1,N,4,8
30,1,6,1,1,1,N,4,9
32,1,6,2,1,2,N,8,5
36,1,4,1,1,1,N,4,5
24,1,1,1,1,1,N,6,8
66,1,4,1,1,1,N,8,9
38,1,1,1,1,1,N,9,8
27,1,6,2,1,2,N,3,9
34,1,6,1,1,1,N,8,5
48,1,1,1,1,2,N,8,7
20,1,N,2,1,1,N,4,7
70,1,1,2,1,0,N,6,4
34,1,4,2,1,1,4,8,9
78,1,1,1,1,1,4,7,8
39,1,4,2,1,2,N,8,5
33,1,1,2,1,1,N,9,3
32,6,4,2,1,2,N,0,9
21,6,1,2,1,1,4,6,8
65,1,1,1,1,2,N,1,7
38,1,1,2,1,1,N,0,5
70,1,6,2,1,2,N,2,5
64,1,6,2,1,1,N,8,9
46,6,1,1,1,1,N,2,9
35,1,4,1,1,1,N,3,7
36,1,1,1,1,2,N,5,10
25,1,6,2,1,1,N,6,5
52,1,2,2,1,1,N,9,8
43,1,1,2,1,1,N,5,5
57,1,1,2,1,2,N,8,10
29,1,1,2,1,1,N,0,7
45,1,2,1,1,1,N,N,5
65,1,6,2,1,1,N,6,10
87,1,2,2,1,1,N,6,7
27,1,1,2,1,1,N,0,3
58,1,6,2,1,1,N,6,9
26,1,1,1,1,1,N,5,7
47,1,1,2,1,2,1,4,9
37,1,1,1,1,1,N,3,7
29,1,6,2,1,2,2,6,4
3,1,1,2,1,2,N,3,9
83,1,4,2,1,1,N,6,5
46,1,4,2,1,1,N,0,6
56,1,N,2,1,2,N,4,7
75,1,1,2,1,1,N,7,9
60,1,1,1,1,2,N,7,5
39,1,1,2,1,1,N,3,10
17,6,1,2,1,1,N,9,10
51,1,6,2,1,2,N,6,7
44,1,6,2,1,1,N,9,10
69,1,1,1,1,1,N,7,8
38,1,6,2,1,1,N,2,6
60,1,1,1,1,2,5,4,9
49,1,1,1,1,1,N,8,5
84,1,1,1,1,2,N,7,5
70,8,1,1,1,1,N,8,5
30,1,1,1,1,2,N,1,9
45,1,4,2,1,1,N,6,9
32,1,1,2,1,1,N,7,7
22,6,6,1,1,1,N,2,7
62,1,6,1,1,1,N,8,3
35,1,1,2,1,1,N,8,10
25,6,1,2,1,1,6,3,2
61,1,1,1,1,1,N,5,9
3,1,4,2,1,2,N,3,5
73,1,1,2,1,2,N,2,10
49,1,1,2,1,1,4,3,9
50,1,6,1,1,2,N,6,4
58,1,N,2,1,1,N,8,9
64,1,3,1,1,2,N,3,10
67,2,4,1,1,1,N,3,7
51,1,1,1,1,1,N,6,12
72,1,3,1,1,1,N,7,N
81,1,2,1,1,1,N,6,5
56,1,6,2,1,1,N,2,5
69,1,6,1,1,1,N,8,9
33,1,3,2,1,1,N,N,10
33,1,4,1,1,1,N,6,3
63,1,6,1,1,1,N,4,3
52,1,6,2,1,1,N,7,3
48,1,N,2,1,1,N,3,9
45,1,1,2,1,1,N,8,12
71,1,1,1,1,1,N,4,5
11,1,4,2,1,1,N,5,9
60,1,1,2,1,1,N,2,5
55,1,3,2,1,2,N,N,9
34,1,4,1,1,1,2,0,12
20,1,3,1,1,1,N,5,9
71,1,1,1,1,1,N,N,8
63,1,6,2,1,1,N,9,5
36,1,4,1,1,1,N,5,7
51,1,1,2,1,1,N,9,8
60,1,6,1,1,1,N,4,5
27,1,1,2,1,2,N,5,11
27,1,6,1,1,1,N,2,12
31,1,6,1,1,1,N,6,5
52,1,1,2,1,1,N,3,5
51,1,4,1,1,1,N,6,6
36,1,1,2,1,0,N,1,5
37,1,1,1,1,1,5,8,2
33,1,1,1,1,1,N,3,7
66,6,1,1,1,1,N,6,12
60,1,1,1,1,1,N,2,9
19,6,1,2,1,1,N,2,12
29,1,4,2,1,1,N,7,10
65,1,6,2,1,1,N,3,6
59,1,1,2,1,1,N,7,10
77,1,1,2,1,1,N,3,5
36,1,1,1,1,2,N,4,9
64,1,1,2,1,1,N,0,9
71,1,6,1,1,2,N,8,7
45,1,6,2,1,1,N,7,3
59,1,1,1,3,1,N,7,11
34,1,1,2,1,1,N,8,4
83,1,1,2,1,1,N,8,1
58,1,1,1,1,1,N,4,9
39,1,3,1,1,1,N,7,3
34,1,6,1,1,1,N,6,7
62,1,6,1,1,2,N,3,10
43,6,6,2,1,1,N,1,10
62,9,3,2,1,1,N,6,10
40,1,4,2,1,1,N,0,1
37,1,3,2,1,1,N,5,5
42,1,4,1,1,1,N,7,7
43,1,1,2,1,1,N,0,7
81,1,1,2,1,2,N,6,9
65,1,6,1,1,1,N,7,9
66,1,1,1,1,1,N,8,4
67,1,1,1,1,1,N,3,5
76,1,6,1,1,1,N,1,4
44,6,1,2,1,1,N,N,9
45,1,1,2,1,2,N,7,4
58,1,1,2,1,1,N,5,7
66,1,1,2,1,2,N,6,9
72,1,4,1,1,1,N,6,7
20,6,4,1,1,2,N,2,5
66,1,2,2,1,1,N,6,5
68,1,6,1,1,1,N,9,9
28,1,1,2,1,1,N,N,12
26,1,4,1,1,0,N,N,5
76,1,2,2,1,1,N,6,9
48,1,1,1,1,1,N,N,5
22,1,1,1,1,2,N,4,7
68,1,1,2,1,1,N,0,10
89,1,1,2,1,1,N,8,5
29,1,6,1,1,2,5,1,5
15,1,6,2,1,1,N,3,5
74,1,1,1,1,1,N,8,7
37,1,1,2,1,1,N,2,9
35,1,1,2,1,2,N,7,4
44,1,1,2,1,1,N,0,6
25,1,1,2,1,1,N,7,1
74,1,N,1,1,2,3,4,5
62,1,6,1,1,2,N,6,5
88,1,6,2,1,1,N,3,9
45,6,4,2,1,1,N,6,5
29,1,6,2,1,2,N,7,5
54,1,1,1,1,1,N,0,9
33,1,1,2,1,2,N,3,10
5,6,1,1,1,1,N,9,5
27,1,4,2,1,1,N,4,9
27,1,1,2,1,1,N,7,9
89,1,1,2,1,1,N,7,5
41,1,2,1,1,1,N,0,4
80,1,1,1,1,1,N,7,5
33,1,6,2,1,2,N,5,6
10,1,1,1,1,1,N,8,10
25,1,1,1,1,1,N,6,9
38,9,6,2,1,2,N,7,5
56,1,1,1,1,1,N,5,5
58,1,4,1,1,1,N,8,9
23,1,1,2,1,2,N,7,11
34,1,6,1,1,2,N,5,5
81,1,4,2,1,2,N,4,8
21,1,1,2,1,2,N,4,10
52,1,1,1,1,1,N,3,7
60,1,1,1,1,1,N,6,5
45,1,6,2,1,2,N,4,9
48,1,1,2,1,2,N,9,5
27,1,6,1,1,2,N,0,5
87,1,N,2,1,1,N,4,8
71,1,3,2,1,1,N,4,1
26,1,1,2,1,1,N,2,5
26,1,3,1,1,1,N,9,9
1,1,1,1,1,1,N,7,5
24,1,1,1,1,1,N,8,5
77,1,5,2,1,1,N,5,11
5,1,6,2,1,1,N,3,5
23,3,2,2,1,1,N,3,10
74,1,6,2,1,1,N,9,9
61,1,5,2,1,2,N,4,10
65,1,6,1,1,1,N,4,10
44,1,1,1,1,1,N,7,5
26,1,1,1,1,1,N,8,9
32,1,6,2,1,1,N,3,3
36,1,1,2,1,1,N,8,9
59,1,1,2,1,1,N,5,10
60,1,6,2,1,2,N,7,9
55,1,1,2,1,1,N,N,10
70,1,4,1,1,1,N,2,10
23,1,6,2,1,2,N,3,10
68,1,6,2,1,0,N,1,12
68,2,1,2,1,1,N,3,5
29,1,1,2,1,1,N,N,5
58,1,1,1,1,1,6,6,4
45,1,6,1,1,1,N,6,7
70,8,2,1,1,2,N,4,9
34,1,1,2,1,2,N,N,8
17,1,1,2,1,1,N,2,5
51,1,1,2,1,2,N,9,5
51,8,6,2,1,1,N,6,5
7,1,1,2,1,1,N,0,9
38,1,2,2,1,1,N,5,10
31,1,1,1,1,1,N,6,7
61,1,1,2,1,1,N,9,10
19,1,1,2,1,1,N,7,9
72,1,5,1,1,1,N,6,7
52,6,1,2,1,2,N,7,7
15,3,1,1,1,1,N,7,10
45,1,1,2,1,1,N,9,7
67,1,1,1,1,1,N,6,9
69,1,1,2,1,1,N,1,5
39,1,1,2,1,1,N,3,9
18,1,1,1,1,1,N,4,9
24,6,6,1,1,1,N,2,9
60,1,1,1,1,1,N,2,5
38,1,3,1,1,2,N,4,7
72,1,1,2,1,2,N,9,10
55,1,4,2,1,1,N,9,7
45,1,6,1,1,1,N,8,10
37,1,6,1,1,2,N,8,7
38,1,1,2,1,1,N,7,8
6,1,1,1,1,1,N,8,10
56,1,1,1,1,2,4,2,11
32,1,4,1,1,2,N,3,9
81,1,3,1,1,1,N,8,7
52,1,1,2,1,1,N,6,3
24,1,1,2,1,2,N,4,7
78,1,6,2,1,1,N,7,9
54,1,1,2,1,1,N,0,9
10,1,6,1,1,1,N,6,9
35,1,6,2,1,1,N,4,9
32,6,1,1,1,1,N,5,9
60,1,6,1,1,2,N,5,5
39,1,1,1,1,1,N,6,10
62,1,1,2,3,2,2,8,5
46,1,1,2,1,1,N,3,9
38,1,1,1,1,1,N,6,7
32,1,1,1,1,1,N,1,8
48,1,1,2,1,2,N,9,9
31,1,1,2,1,2,N,7,10
35,1,4,1,1,1,N,4,7
65,1,1,1,1,1,N,N,9
86,1,6,1,1,2,N,0,2
43,1,4,1,1,1,N,9,7
21,1,1,2,1,2,N,7,7
94,1,6,1,1,1,N,7,9
74,1,1,2,1,2,N,8,9
71,5,3,2,1,1,N,7,9
65,1,6,1,1,1,N,8,5
13,1,1,1,1,1,N,7,10
35,1,3,1,1,2,N,6,9
33,1,N,2,1,1,N,4,4
35,6,6,2,1,1,N,4,5
