,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
1880,62,2,6,1,1,1,N,2,9,12
1881,34,1,2,1,1,1,N,2,6,10
1882,31,1,1,2,1,1,N,2,0,10
1883,25,1,2,2,1,1,N,2,4,10
1884,94,1,4,1,1,1,N,2,7,10
1885,87,1,1,2,1,1,N,2,0,9
1886,46,1,1,1,1,1,N,2,9,9
1887,42,1,1,1,1,2,N,2,2,10
1888,45,2,1,1,1,1,N,2,4,8
1889,48,1,4,1,1,1,N,2,7,9
1890,53,1,1,2,1,1,N,2,3,9
1891,72,1,1,1,1,1,N,2,9,10
1892,58,1,1,2,1,1,N,2,3,9
1893,47,1,1,2,1,1,N,2,2,7
1894,61,1,1,2,1,1,N,2,6,9
1895,58,1,1,1,1,0,N,2,9,10
1896,52,1,1,1,1,2,N,2,8,10
1897,69,1,1,1,1,1,N,2,5,4
1898,79,1,3,1,1,1,N,2,4,10
1899,73,1,3,1,1,1,N,1,1,10
1900,58,1,1,2,1,1,N,2,3,9
1901,4,1,1,2,1,2,N,2,9,9
1902,74,1,1,2,1,1,N,2,4,12
1903,68,8,1,1,1,1,N,2,7,10
1904,78,2,1,1,1,2,N,2,7,1
1905,65,1,2,1,1,2,N,2,8,7
1906,48,1,4,2,1,1,N,2,6,7
1907,18,1,1,1,1,1,N,2,2,8
1908,53,1,1,2,1,2,N,2,8,9
1909,49,1,1,1,1,1,N,2,3,9
1910,65,1,3,2,1,1,N,2,0,9
1911,60,1,6,2,1,2,N,2,6,5
1912,48,1,1,1,1,1,N,2,5,12
1913,29,1,N,1,1,1,N,2,9,9
1914,36,1,1,2,1,2,N,2,6,10
1915,90,6,1,1,1,1,N,2,8,5
1916,40,1,3,1,1,1,N,2,3,10
1917,64,1,1,2,1,1,N,2,7,1
1918,74,1,6,1,1,1,N,2,5,8
1919,79,1,6,2,1,2,N,2,4,5
1920,62,1,1,1,1,1,N,2,7,12
1921,39,1,1,2,1,1,N,2,7,5
1922,62,1,1,2,1,1,N,2,4,9
1923,65,1,6,2,1,1,N,2,0,5
1924,46,1,1,1,1,2,N,2,6,9
1925,43,1,4,2,1,1,N,2,5,7
1926,67,1,3,1,1,1,N,2,5,11
1927,46,1,1,2,1,1,N,2,6,10
1928,72,1,1,1,1,2,N,2,2,9
1929,69,1,1,2,1,1,N,2,9,9
1930,50,5,1,2,1,1,N,2,8,7
1931,66,1,1,2,1,1,N,2,7,12
1932,76,1,4,2,1,1,N,2,1,9
1933,71,1,1,1,1,1,N,2,7,9
1934,76,1,1,1,1,1,N,2,7,10
1935,48,1,6,2,1,1,N,2,6,6
1936,71,1,2,2,1,1,N,2,1,12
1937,72,1,1,2,1,1,N,2,9,10
1938,65,6,1,1,1,2,N,2,5,10
1939,57,1,1,1,1,1,N,2,8,7
1940,70,1,3,1,1,1,N,2,7,7
1941,64,1,1,1,1,1,N,2,8,9
1942,39,6,3,2,1,1,N,2,1,3
1943,53,1,1,1,1,1,N,2,3,N
1944,35,1,1,1,1,1,N,2,1,9
1945,47,1,1,1,1,1,N,2,5,9
1946,16,1,1,1,1,1,N,1,9,3
1947,41,6,6,2,1,2,N,2,4,5
1948,60,1,4,1,1,1,N,2,7,5
1949,48,1,4,2,1,1,N,2,8,7
1950,75,1,6,2,1,1,N,2,6,7
1951,67,1,4,2,1,1,N,2,1,9
1952,53,1,1,1,1,1,N,2,3,10
1953,50,6,4,1,2,1,N,2,4,7
1954,62,1,1,2,1,1,N,2,7,9
1955,47,1,1,1,1,1,N,2,4,7
1956,63,1,6,2,1,1,N,2,0,7
1957,29,1,4,1,1,1,N,2,6,4
1958,28,1,6,2,1,1,N,2,7,5
1959,40,1,N,2,1,2,N,2,4,5
1960,94,6,1,2,1,1,N,2,7,5
1961,73,1,1,2,1,1,N,2,8,9
1962,50,1,1,2,1,1,N,2,7,9
1963,50,1,1,1,1,1,N,2,1,9
1964,45,1,1,1,1,2,N,2,8,10
1965,59,6,3,1,3,1,N,2,6,7
1966,66,1,1,2,1,1,N,2,5,7
1967,61,1,6,1,1,2,N,2,0,10
1968,67,1,6,1,1,1,N,2,0,7
1969,79,1,1,1,1,1,N,2,3,9
1970,62,1,3,1,1,1,N,2,7,7
1971,62,1,6,2,1,2,N,2,4,9
1972,36,1,3,1,1,1,N,2,4,9
1973,54,1,4,2,1,2,N,2,8,3
1974,35,1,6,1,1,1,N,2,2,10
1975,14,1,1,2,1,2,N,2,7,7
1976,35,1,3,1,1,1,N,2,6,8
1977,40,1,1,1,1,1,N,2,7,9
1978,58,1,6,1,1,2,N,2,3,9
1979,48,1,1,2,1,1,N,2,6,7
1980,41,1,1,2,1,1,N,2,6,9
1981,85,1,1,1,1,1,N,2,8,5
1982,69,1,1,2,1,2,N,2,4,11
1983,53,2,1,1,1,1,N,2,8,10
1984,42,1,1,1,1,1,N,2,2,8
1985,44,1,4,1,1,1,N,2,8,2
1986,75,1,1,2,1,1,N,2,8,10
1987,23,6,1,1,2,2,N,2,2,5
1988,23,1,1,2,1,1,N,2,6,10
1989,69,1,1,2,1,2,N,2,9,10
1990,78,1,6,2,1,2,N,2,5,9
1991,47,1,1,2,1,1,N,2,4,9
1992,66,1,1,2,1,1,N,2,3,7
1993,44,1,1,1,1,2,N,2,8,8
1994,34,1,6,2,1,1,N,2,5,10
1995,78,1,6,2,1,1,N,2,7,7
1996,66,6,4,1,3,1,N,2,2,9
1997,65,1,1,2,1,1,N,2,8,5
1998,47,1,1,2,1,1,N,2,8,5
1999,60,1,3,1,1,2,N,2,4,9
2000,67,1,6,1,1,2,N,2,8,2
2001,54,1,6,2,1,1,N,2,1,7
2002,82,1,1,1,1,1,N,2,4,9
2003,52,1,1,1,1,1,N,2,7,12
2004,49,1,1,1,1,1,N,2,8,10
2005,57,1,1,1,1,1,N,2,8,5
2006,37,1,6,1,1,1,N,2,5,5
2007,65,2,1,1,1,1,N,2,7,10
2008,42,1,1,1,1,1,N,2,8,7
2009,58,1,1,1,1,2,N,2,6,10
2010,41,1,6,1,1,1,N,2,0,6
2011,34,1,4,1,1,1,N,2,5,10
2012,76,1,3,2,1,1,N,2,7,5
2013,60,1,2,2,1,1,N,2,3,10
2014,55,1,1,1,1,1,N,2,6,5
2015,62,1,6,1,1,1,N,2,6,7
2016,40,1,1,1,1,1,N,2,8,9
2017,58,1,6,2,1,1,N,2,7,7
2018,69,1,1,1,1,1,N,2,7,10
2019,69,1,6,1,1,1,N,2,0,4
2020,74,1,4,1,1,2,N,2,7,10
2021,59,1,6,2,1,2,N,2,0,10
2022,60,1,1,2,1,2,N,2,4,5
2023,73,1,1,2,1,1,N,2,6,10
2024,55,1,4,1,1,1,N,2,6,8
2025,59,1,4,2,1,2,N,2,8,4
2026,55,1,1,2,1,1,N,2,7,9
2027,78,1,1,2,1,1,N,2,1,7
2028,28,1,1,1,1,1,N,2,2,9
2029,66,1,2,2,1,1,N,2,6,7
2030,44,1,1,1,1,1,N,2,8,9
2031,85,1,6,1,1,2,N,2,3,7
2032,58,1,1,1,1,1,N,2,6,8
2033,76,1,1,1,1,2,N,2,0,5
2034,31,1,1,2,1,1,N,2,2,9
2035,40,1,1,2,1,1,N,2,6,7
2036,68,6,1,2,1,1,N,2,5,7
2037,65,1,1,1,3,1,N,2,5,7
2038,72,1,1,1,1,1,N,2,4,10
2039,51,1,1,1,1,1,N,2,2,1
2040,53,1,1,2,1,1,N,2,6,3
2041,60,1,1,1,1,1,N,2,6,7
2042,44,2,4,1,1,1,N,2,9,10
2043,49,1,1,1,1,2,N,2,6,8
2044,84,1,1,1,1,1,N,2,3,5
2045,83,1,3,1,1,1,N,1,5,10
2046,34,1,1,1,1,1,N,2,1,9
2047,39,1,1,2,1,1,N,2,8,5
2048,58,1,1,2,1,1,N,2,5,9
2049,64,1,1,1,1,1,N,2,3,9
2050,83,1,1,1,1,1,N,2,9,7
2051,74,1,1,1,1,2,N,2,8,7
2052,76,1,1,2,1,1,N,2,7,7
2053,52,6,1,2,1,1,N,2,6,9
2054,36,1,3,2,1,1,N,2,2,10
2055,68,1,1,1,1,1,N,2,8,7
2056,75,1,2,1,1,1,N,2,5,12
2057,38,1,1,1,1,2,N,2,7,5
2058,55,1,1,1,1,2,N,2,2,10
2059,71,1,1,1,1,2,N,2,9,9
2060,38,1,3,2,1,1,N,2,1,9
2061,49,1,1,1,1,1,N,2,7,5
2062,78,1,1,1,1,1,N,2,6,9
2063,62,9,1,1,1,1,N,2,6,10
2064,11,1,4,1,1,0,N,2,5,7
2065,50,1,1,1,1,1,N,2,8,9
2066,41,1,1,1,1,1,N,2,7,10
2067,85,1,1,2,1,1,N,2,0,9
2068,31,6,3,1,1,2,N,2,0,9
2069,43,1,1,2,1,1,N,2,7,7
2070,57,1,1,1,1,1,N,2,8,5
2071,49,1,6,2,1,1,N,2,6,7
2072,63,1,4,2,1,2,N,2,2,9
2073,60,1,1,1,1,1,N,2,7,7
2074,28,1,4,1,1,1,N,2,2,9
2075,84,6,1,1,1,2,N,2,N,5
2076,58,1,1,2,1,1,N,2,8,9
2077,48,1,1,1,1,1,N,2,7,9
2078,65,6,6,1,1,1,N,2,7,9
2079,79,1,6,2,1,1,N,2,1,7
2080,50,1,1,1,1,1,N,1,9,1
2081,56,1,6,1,1,2,N,2,6,5
2082,70,1,1,2,1,1,N,2,N,10
2083,59,1,6,1,1,2,N,2,7,9
2084,70,1,6,1,1,1,N,2,6,7
2085,45,1,1,2,1,1,N,2,3,4
2086,55,1,2,2,1,1,N,2,6,9
2087,63,1,1,1,1,1,N,2,7,9
2088,57,1,6,1,1,2,N,2,2,1
2089,54,1,1,2,1,1,N,2,5,8
2090,53,1,1,1,1,1,N,2,9,10
2091,34,1,6,1,1,1,N,2,7,10
2092,62,1,1,2,1,1,N,2,1,9
2093,56,1,1,1,1,2,N,2,8,10
2094,77,1,1,2,1,1,N,2,8,10
2095,55,1,3,2,1,1,N,2,7,9
2096,19,1,1,2,1,1,N,2,5,3
2097,86,6,6,2,1,2,N,2,4,9
2098,54,1,1,1,1,1,N,2,7,9
2099,35,1,1,2,1,1,N,2,2,4
2100,23,1,1,1,1,1,N,2,4,5
2101,41,6,4,1,1,1,N,2,1,3
2102,52,1,6,1,1,1,N,2,8,5
2103,66,1,1,2,1,1,N,2,7,1
2104,74,1,1,1,1,1,N,2,8,10
2105,17,1,1,2,1,1,N,2,5,8
2106,85,1,1,1,1,1,N,2,4,7
2107,59,1,6,1,1,2,N,2,6,6
2108,32,1,1,1,1,1,N,2,7,5
2109,45,1,4,2,1,1,N,2,3,3
2110,63,1,6,1,1,1,N,2,8,7
2111,21,1,1,2,1,1,N,2,5,12
2112,75,1,3,1,1,1,N,2,0,9
2113,32,1,1,2,1,1,N,2,6,7
2114,60,1,1,1,1,1,N,2,6,9
2115,54,6,1,1,1,1,N,2,1,9
2116,50,6,1,1,1,2,N,2,3,9
2117,31,6,2,1,1,1,N,2,3,4
2118,26,1,1,2,1,1,N,2,3,9
2119,16,2,1,1,1,1,N,2,9,9
2120,82,1,1,2,1,1,N,2,4,9
2121,39,1,1,2,1,2,N,2,5,7
2122,68,1,1,2,1,2,N,2,9,N
2123,78,1,1,2,1,1,N,2,5,7
2124,65,1,6,1,1,2,N,2,7,8
2125,32,1,1,1,1,2,N,2,6,9
2126,38,1,4,1,1,2,N,2,8,9
2127,67,1,1,2,1,1,N,2,3,5
2128,17,1,1,2,1,1,N,2,5,5
2129,53,1,6,2,1,1,N,2,7,10
2130,75,1,1,1,1,1,N,2,0,5
2131,52,1,1,1,1,1,N,2,2,9
2132,44,9,2,1,1,1,N,2,6,3
2133,49,1,4,2,1,1,N,2,5,10
2134,60,1,6,1,1,1,N,2,0,8
2135,44,1,1,2,1,1,N,2,2,10
2136,79,1,3,1,1,1,N,2,2,9
2137,27,1,6,1,1,1,N,2,3,9
2138,78,1,1,2,1,1,N,2,0,3
2139,46,1,6,1,1,2,N,2,1,5
2140,24,1,4,1,1,1,N,2,9,9
2141,55,1,1,2,1,2,N,2,6,7
2142,57,1,1,2,1,1,N,2,7,7
2143,67,2,6,2,1,1,N,2,6,3
2144,35,1,1,2,1,1,N,2,7,11
2145,28,1,4,1,1,1,N,2,9,7
2146,55,1,6,1,1,2,N,2,5,12
2147,57,1,6,2,1,1,N,2,6,7
2148,40,1,1,2,1,2,N,2,8,7
2149,53,6,1,1,3,1,N,2,4,5
2150,58,1,1,2,1,1,N,2,7,11
2151,56,6,1,2,1,1,N,2,5,9
2152,71,1,1,2,1,1,N,2,4,5
2153,26,1,6,2,1,1,N,2,8,9
2154,78,1,1,2,1,1,N,2,8,7
2155,28,1,4,2,1,2,N,2,7,5
2156,65,1,1,2,1,2,N,2,0,7
2157,47,2,1,1,1,1,N,2,9,5
2158,69,1,1,2,1,2,N,2,7,10
2159,71,1,1,1,1,2,N,2,7,9
2160,37,1,1,1,1,1,N,2,2,11
2161,55,6,1,2,1,1,N,2,8,9
2162,48,1,1,2,1,2,N,2,N,9
2163,44,1,1,2,1,1,N,2,4,5
2164,27,6,1,2,1,1,N,2,3,9
2165,67,1,1,2,1,1,N,2,1,9
2166,25,1,2,1,1,1,N,2,2,10
2167,20,1,4,1,1,1,N,2,9,7
2168,79,1,1,1,1,1,N,2,9,12
2169,72,1,6,1,1,2,N,2,6,5
2170,65,1,1,1,1,1,N,2,2,9
2171,51,1,1,2,1,1,N,2,4,9
2172,46,6,6,2,1,1,N,2,5,7
2173,44,1,6,2,1,1,N,2,6,7
2174,54,1,1,2,1,1,N,2,5,7
2175,55,9,1,1,1,1,N,2,3,7
2176,25,1,1,2,1,2,N,2,1,9
2177,29,1,1,2,1,1,N,2,2,5
2178,57,1,1,2,1,1,N,2,8,7
2179,71,1,1,2,1,2,N,2,6,6
2180,53,1,1,1,1,1,N,2,1,9
2181,86,1,2,1,1,2,N,2,6,9
2182,46,1,1,1,1,1,N,2,8,9
2183,53,1,6,1,1,2,N,2,7,7
2184,61,1,1,1,1,1,N,2,7,7
2185,66,1,1,1,1,1,N,2,6,9
2186,40,1,1,1,1,1,N,2,4,9
2187,45,1,6,1,1,1,N,2,5,8
2188,49,1,4,1,1,1,N,2,5,9
2189,36,1,1,1,1,2,N,2,6,7
2190,68,1,1,1,1,2,N,2,6,12
2191,50,1,3,1,1,1,N,2,0,7
2192,69,1,1,2,1,1,N,2,3,9
2193,63,1,1,2,1,1,N,2,0,4
2194,82,1,1,1,1,1,N,2,7,7
2195,56,6,1,1,1,2,N,2,4,9
2196,28,1,4,1,1,2,N,2,5,9
2197,22,1,1,1,1,1,N,2,4,5
2198,38,1,1,2,1,1,N,2,2,6
2199,57,1,6,2,1,0,N,2,4,5
2200,63,1,5,1,1,1,N,2,9,9
2201,77,1,1,2,1,1,N,2,5,8
2202,42,1,1,2,1,1,N,2,9,9
2203,57,1,4,1,1,1,N,2,4,9
2204,70,1,1,2,1,1,N,2,0,9
2205,84,1,1,1,1,1,N,2,6,8
2206,33,1,6,2,1,1,N,2,8,7
2207,56,1,1,2,1,1,N,2,2,10
2208,40,1,6,2,1,2,N,2,9,5
2209,36,1,1,1,1,0,N,2,5,7
2210,56,1,1,1,1,1,N,2,3,5
2211,61,9,6,2,1,1,N,2,7,6
2212,63,1,6,1,1,1,N,2,7,5
2213,55,1,1,1,1,1,N,2,N,9
2214,73,1,1,2,1,1,N,2,7,6
2215,53,1,1,2,1,2,N,2,2,9
2216,44,1,1,1,1,1,N,2,5,9
2217,34,1,2,1,1,1,N,2,9,8
2218,41,1,1,2,1,1,N,2,2,5
2219,41,1,4,1,1,1,N,2,2,7
2220,31,1,1,2,1,1,N,2,2,8
2221,75,1,N,1,1,1,N,2,7,12
2222,66,1,3,1,1,1,N,2,3,7
2223,72,1,3,2,1,1,N,2,3,10
2224,59,1,1,1,1,1,N,2,7,9
2225,52,1,1,1,1,1,N,2,1,10
2226,45,1,1,2,1,1,N,2,7,9
2227,52,1,1,2,1,1,N,2,N,8
2228,52,1,N,2,1,1,N,2,4,4
2229,53,1,6,1,1,1,N,2,8,9
2230,35,1,1,2,1,1,N,2,2,5
2231,48,1,6,2,1,2,N,2,9,10
2232,70,1,3,2,1,1,N,2,7,5
2233,49,1,1,2,1,2,N,2,0,10
2234,94,1,6,1,1,2,N,2,5,10
2235,61,6,1,1,1,1,N,2,5,7
2236,39,1,1,2,1,1,N,2,9,5
2237,40,1,6,2,1,1,N,2,0,5
2238,51,1,1,2,1,1,N,2,8,8
2239,48,1,1,2,1,1,N,2,5,10
2240,77,1,1,2,1,1,N,2,8,4
2241,58,1,6,2,1,1,N,2,1,7
2242,15,1,1,1,1,1,N,2,1,5
2243,24,1,1,1,1,1,N,2,3,7
2244,31,1,1,2,1,1,N,2,8,6
2245,59,1,2,2,1,1,N,2,4,9
2246,65,1,1,2,1,1,N,2,3,7
2247,60,1,6,2,1,1,N,2,7,5
2248,41,1,6,1,1,1,N,2,8,8
2249,72,1,1,2,1,1,N,2,8,5
2250,66,1,1,2,1,1,N,2,9,7
2251,66,1,1,1,1,1,N,2,8,9
2252,53,1,1,1,1,1,N,2,4,12
2253,34,1,4,1,1,1,N,2,2,10
2254,33,1,1,1,1,1,N,2,6,8
2255,52,1,1,1,1,1,N,2,7,9
2256,52,1,1,2,1,0,N,2,2,9
2257,31,1,1,1,1,1,N,2,6,12
2258,64,1,1,1,1,1,N,2,7,9
2259,63,1,6,1,1,1,N,2,7,8
2260,84,6,1,2,1,1,N,2,6,7
2261,59,1,6,1,1,1,N,2,7,10
2262,12,1,1,2,1,1,N,2,8,8
2263,29,1,1,2,1,2,N,2,0,5
2264,66,1,2,1,1,1,N,2,8,8
2265,57,6,1,2,1,1,N,2,7,9
2266,82,1,1,1,1,1,N,2,5,10
2267,47,1,1,2,1,1,N,2,8,9
2268,50,1,6,2,1,1,N,2,5,12
2269,57,1,1,2,1,1,N,2,0,7
2270,66,1,1,2,1,1,N,2,5,9
2271,36,1,1,2,1,1,N,2,5,9
2272,46,1,1,2,1,2,N,2,9,7
2273,35,1,1,1,1,2,N,2,3,5
2274,20,1,1,1,1,1,N,2,7,5
2275,44,6,1,2,1,1,N,2,6,10
2276,52,1,1,1,1,1,N,2,6,10
2277,59,1,6,1,1,1,N,2,1,7
2278,48,1,1,1,1,1,N,2,0,9
2279,12,1,1,2,1,2,N,2,9,7
2280,75,1,1,1,1,1,N,2,5,5
2281,55,1,4,1,1,2,N,2,3,7
2282,46,1,1,1,1,1,N,2,4,12
2283,21,1,4,2,1,2,N,2,5,10
2284,30,1,1,1,1,1,N,2,7,10
2285,62,1,4,1,1,2,N,2,5,5
2286,72,6,1,1,1,1,N,2,7,9
2287,31,1,4,2,1,1,N,2,9,7
2288,74,1,1,2,1,1,N,2,3,5
2289,56,1,1,1,2,1,N,2,0,12
2290,59,1,4,2,1,1,N,2,5,10
2291,87,1,1,2,1,2,N,2,0,5
2292,52,1,4,1,1,2,N,2,4,10
2293,17,1,1,2,1,1,N,2,0,4
2294,69,1,6,2,1,1,N,2,4,9
2295,48,1,1,2,1,1,N,2,0,9
2296,69,1,6,2,1,2,N,2,4,11
2297,70,1,1,2,1,1,N,2,9,7
2298,44,1,6,1,1,1,N,2,6,5
2299,77,1,1,2,1,1,N,2,2,8
2300,29,1,2,2,1,0,N,2,7,7
2301,61,1,1,1,1,1,N,2,6,5
2302,68,6,N,1,1,1,N,2,7,5
2303,62,1,1,2,1,1,N,2,N,5
2304,28,1,6,2,1,1,N,2,6,6
2305,64,1,1,1,1,1,N,2,9,10
2306,36,1,4,1,1,2,N,2,4,5
2307,43,1,6,2,1,1,N,2,8,4
2308,81,1,6,1,1,1,N,2,7,7
2309,63,1,N,1,1,2,N,2,7,10
2310,56,1,1,1,1,2,N,2,4,10
2311,30,1,1,2,1,1,N,2,7,9
2312,59,1,6,2,1,2,N,2,8,8
2313,75,1,1,1,1,1,N,2,9,8
2314,36,1,1,2,1,1,N,2,0,8
2315,30,1,1,1,1,2,N,2,5,7
2316,69,1,4,2,1,1,N,2,2,12
2317,45,1,1,2,1,1,N,2,8,11
2318,55,1,1,2,1,1,N,2,8,7
2319,41,1,1,2,1,2,N,2,2,5
2320,58,1,1,2,1,1,N,2,8,5
2321,70,2,1,2,1,1,N,2,6,7
2322,60,1,4,2,1,1,N,2,N,8
2323,18,1,1,1,1,2,N,2,0,10
2324,55,1,1,2,1,1,N,2,4,8
2325,60,1,1,1,1,1,N,2,7,5
2326,36,1,4,2,1,1,N,2,3,11
2327,69,1,1,1,1,1,N,2,2,10
2328,42,1,6,1,1,1,N,2,4,5
2329,69,1,1,1,1,1,N,2,6,12
2330,55,1,1,2,1,2,N,2,0,6
2331,20,1,1,1,1,1,N,2,4,9
2332,68,1,6,2,1,2,N,2,1,9
2333,53,1,1,1,1,2,N,2,6,5
2334,53,6,1,1,1,1,N,2,7,10
2335,51,6,6,1,1,1,N,2,N,9
2336,65,1,6,2,1,2,N,2,3,5
2337,53,1,1,2,1,1,N,2,7,9
2338,73,1,1,1,1,2,N,2,0,9
2339,76,2,1,2,1,1,N,2,0,5
2340,58,1,1,1,1,1,N,2,6,7
2341,20,1,1,1,1,2,N,2,9,9
2342,27,1,1,2,1,1,N,2,4,11
2343,60,1,4,2,1,2,N,2,7,10
2344,63,1,1,2,1,1,N,2,1,8
2345,68,1,1,1,1,1,N,2,1,3
2346,30,1,1,2,1,1,N,2,8,5
2347,80,1,2,1,1,1,N,2,4,10
2348,77,1,1,2,1,1,N,2,4,5
2349,38,1,1,2,1,2,N,2,9,4
2350,54,6,1,2,1,1,N,2,1,4
2351,41,1,1,1,1,1,N,2,3,11
2352,45,1,1,2,1,1,N,2,7,3
2353,60,8,6,1,1,1,N,2,7,5
2354,52,9,1,1,1,1,N,2,4,10
2355,66,1,4,2,1,1,N,2,8,9
2356,40,1,1,1,1,1,N,2,6,4
2357,46,1,1,1,1,1,N,2,5,9
2358,43,1,1,2,1,1,N,2,8,8
2359,62,1,1,2,1,1,N,2,3,7
2360,70,1,1,1,1,1,N,2,8,10
2361,62,1,1,2,1,1,N,2,2,7
2362,73,1,1,1,1,1,N,2,3,7
2363,35,6,1,2,1,1,N,2,3,9
2364,81,1,1,1,1,1,N,2,3,9
2365,89,1,1,2,1,1,N,2,3,9
2366,53,1,1,2,1,1,N,2,4,9
2367,37,1,1,1,1,2,N,2,1,7
2368,63,1,1,1,1,1,N,2,6,7
2369,47,1,6,1,1,1,N,2,2,9
2370,76,1,2,2,1,1,N,2,6,7
2371,49,1,1,1,1,1,N,2,7,9
2372,50,1,1,1,1,2,N,2,4,10
2373,56,1,1,1,1,1,N,2,1,7
2374,85,1,1,2,1,1,N,2,7,9
2375,53,1,6,2,1,1,N,2,8,7
2376,35,1,1,2,1,1,N,2,4,5
2377,64,1,1,1,1,1,N,2,8,8
2378,23,1,1,1,1,1,N,2,0,6
2379,73,2,6,2,1,2,N,2,1,10
2380,73,1,6,1,1,2,N,2,5,5
2381,42,9,4,1,1,1,N,2,4,8
2382,78,1,1,2,1,1,N,2,2,8
2383,50,1,1,1,1,1,N,2,8,8
2384,24,9,1,2,1,1,N,2,8,9
2385,54,1,1,2,1,1,N,2,N,9
2386,66,1,1,2,1,1,N,2,6,5
2387,55,1,1,2,1,1,N,2,7,9
2388,70,1,1,2,1,1,N,2,6,9
2389,65,1,6,1,1,1,N,2,8,7
2390,53,1,1,2,1,1,N,2,3,10
2391,52,1,4,2,1,2,N,2,9,5
2392,58,1,1,2,1,1,N,2,8,9
2393,25,1,1,1,1,1,N,2,2,7
2394,44,1,3,2,1,1,N,2,5,9
2395,51,1,6,1,1,1,N,2,7,5
2396,69,1,1,1,1,1,N,2,1,7
2397,69,1,1,1,1,1,N,2,8,10
2398,66,6,1,1,1,1,N,2,9,7
2399,60,1,4,1,1,1,N,2,4,8
2400,40,1,1,1,1,1,6,2,5,9
2401,41,1,1,2,1,1,N,2,7,10
2402,68,1,1,2,1,1,N,2,3,7
2403,37,1,6,1,1,1,N,2,7,9
2404,49,1,1,2,1,1,N,2,6,3
2405,32,1,5,1,1,1,N,2,7,8
2406,76,1,1,1,1,1,N,2,8,9
2407,62,1,1,2,1,1,N,2,6,10
2408,50,6,6,2,1,2,N,2,6,7
2409,80,1,6,2,1,1,N,2,7,5
2410,62,1,1,2,1,1,N,2,8,9
2411,52,6,1,2,1,1,N,2,3,5
2412,49,1,1,1,1,1,N,2,2,3
2413,67,1,1,2,1,1,N,2,8,7
2414,48,1,1,2,1,1,N,2,2,7
2415,71,1,1,2,1,1,N,2,3,7
2416,59,1,2,2,1,2,N,2,3,10
2417,62,6,6,1,1,1,N,2,2,5
2418,59,1,6,1,1,2,N,2,7,5
2419,72,1,6,1,1,1,N,2,8,5
2420,41,6,6,2,1,1,N,2,8,8
2421,94,1,1,2,1,2,N,2,5,7
2422,60,1,1,2,1,1,N,2,6,2
2423,57,1,1,2,1,1,N,1,1,7
2424,78,1,1,2,1,1,N,2,7,5
2425,57,1,6,1,1,1,N,2,2,9
2426,48,1,4,1,1,1,N,2,1,5
2427,30,1,2,2,1,1,N,2,8,9
2428,85,1,3,2,1,2,N,1,7,10
2429,43,1,6,2,1,1,N,2,7,9
2430,75,1,1,2,1,1,N,2,6,9
2431,43,1,1,2,1,1,N,2,7,8
2432,52,6,6,1,1,2,N,2,7,8
2433,35,1,1,2,1,1,N,2,7,7
2434,5,8,6,1,1,2,N,2,7,7
2435,34,1,1,1,1,2,N,2,1,10
2436,63,6,1,1,1,1,N,2,7,5
2437,85,1,1,1,1,2,N,2,6,10
2438,41,1,1,2,1,1,N,2,3,7
2439,43,8,1,2,1,1,N,2,0,9
2440,44,1,1,1,1,1,N,2,5,10
2441,18,1,1,1,1,2,N,2,6,10
2442,50,1,2,2,1,1,N,2,2,9
2443,47,1,6,1,1,1,N,2,7,9
2444,48,1,1,2,1,1,N,2,5,5
2445,68,1,6,2,1,2,N,2,0,9
2446,58,1,1,1,1,1,N,2,4,9
2447,53,1,1,1,1,2,N,2,2,7
2448,16,1,5,2,1,2,N,2,7,10
2449,78,2,1,2,1,0,N,2,8,7
2450,78,1,1,2,1,1,N,2,7,12
2451,49,1,1,2,1,1,N,2,7,9
2452,37,1,4,2,1,1,N,2,3,7
2453,43,1,1,1,1,2,N,2,0,7
2454,7,1,4,2,1,1,N,2,3,9
2455,46,1,1,2,1,1,N,2,9,10
2456,77,1,2,2,1,1,N,2,5,7
2457,32,1,1,1,1,1,N,2,4,6
2458,65,1,1,2,1,1,N,2,9,9
2459,50,6,1,2,1,2,N,2,0,7
2460,50,1,1,1,1,1,N,2,5,9
2461,66,1,1,2,1,1,N,2,6,5
2462,51,1,1,1,1,1,N,2,8,7
2463,57,1,6,2,1,1,N,2,N,9
2464,80,1,1,1,1,2,N,2,8,8
2465,55,6,1,1,1,2,N,2,4,9
2466,41,1,1,1,1,1,N,2,7,9
2467,84,1,1,2,1,1,N,2,8,7
2468,59,1,1,2,1,1,N,2,3,9
2469,38,1,1,1,1,2,N,2,4,5
2470,38,1,3,1,1,1,N,2,9,8
2471,42,1,6,2,1,1,N,2,3,9
2472,42,1,1,2,1,1,N,2,7,5
2473,49,1,1,2,1,1,N,2,3,9
2474,34,9,1,1,1,1,N,2,6,5
2475,73,1,1,1,1,1,N,2,3,5
2476,67,1,1,1,1,1,N,2,6,12
2477,24,1,1,2,1,1,N,2,6,9
2478,59,6,1,1,1,1,N,2,9,7
2479,48,1,1,1,1,1,N,2,5,10
2480,46,1,1,1,1,1,N,2,7,7
2481,40,1,3,2,1,1,N,2,1,9
2482,24,1,1,1,1,1,N,2,7,8
2483,70,1,6,2,1,1,N,2,6,5
2484,60,1,1,1,1,1,N,2,4,4
2485,65,1,1,2,1,1,N,2,6,5
