"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"3634","39","1","6","1","5","0","N","2","3","0"
"3635","70","2","1","1","5","2","N","1","1","1"
"3636","11","1","N","2","3","N","N","2","1","1"
"3637","61","1","6","1","5","7","N","2","1","2"
"3638","38","2","1","1","9","0","N","2","1","1"
"3639","2","1","N","9","N","N","N","2","1","1"
"3640","58","1","1","1","9","9","N","2","1","1"
"3641","34","1","1","1","7","9","N","2","1","1"
"3642","70","2","4","1","11","5","N","2","1","1"
"3643","12","2","N","1","3","N","N","2","1","2"
"3644","12","1","N","9","3","N","N","2","1","1"
"3645","18","1","6","2","4","0","N","2","1","2"
"3646","61","2","1","2","10","7","N","2","1","1"
"3647","73","1","6","2","7","1","N","2","1","2"
"3648","50","1","1","1","7","9","N","2","1","1"
"3649","28","1","6","1","10","3","N","2","1","2"
"3650","49","1","1","1","12","8","N","2","1","2"
"3651","18","2","6","1","4","1","N","2","1","1"
"3652","39","1","1","1","11","6","N","2","1","2"
"3653","74","1","4","1","7","3","N","2","2","0"
"3654","58","2","1","1","10","9","N","2","1","1"
"3655","61","1","1","1","9","8","N","2","1","1"
"3656","44","1","1","1","7","8","N","2","1","1"
"3657","21","2","6","1","9","2","N","2","1","2"
"3658","72","1","1","1","9","6","N","2","1","1"
"3659","54","2","4","1","7","6","N","2","1","2"
"3660","26","2","6","8","9","5","N","2","1","2"
"3661","34","1","1","1","9","9","N","2","1","2"
"3662","74","2","1","2","7","3","N","2","1","1"
"3663","81","2","3","1","5","3","N","2","1","1"
"3664","70","1","1","1","10","9","N","2","1","2"
"3665","15","1","6","2","4","0","N","2","1","2"
"3666","83","1","1","1","10","9","N","2","1","1"
"3667","56","2","1","2","9","6","N","2","1","1"
"3668","61","1","1","1","5","1","N","2","1","2"
"3669","45","1","1","1","11","9","N","2","1","1"
"3670","16","2","6","2","4","0","N","2","1","1"
"3671","3","2","N","1","1","N","N","2","1","1"
"3672","72","1","4","2","6","0","N","2","1","1"
"3673","30","1","4","1","5","5","N","1","1","1"
"3674","44","2","6","1","5","2","N","1","1","1"
"3675","7","1","N","2","3","N","N","2","1","1"
"3676","50","1","1","2","10","8","N","2","1","1"
"3677","3","2","N","1","2","N","N","2","1","1"
"3678","76","2","6","1","9","3","N","2","1","2"
"3679","39","2","1","1","5","0","N","2","1","1"
"3680","22","2","6","6","5","3","N","2","1","1"
"3681","20","1","6","1","5","1","N","2","1","1"
"3682","55","1","1","1","9","8","N","2","1","2"
"3683","53","1","6","2","9","7","N","2","2","0"
"3684","83","1","4","1","9","4","N","2","1","1"
"3685","1","1","N","1","N","N","N","2","1","1"
"3686","43","1","6","2","9","7","N","2","1","1"
"3687","56","2","1","1","8","1","N","2","1","1"
"3688","94","2","6","2","5","1","N","2","2","0"
"3689","74","2","4","2","7","3","N","2","1","2"
"3690","51","2","1","1","6","9","N","2","1","1"
"3691","54","2","1","1","7","5","N","2","1","1"
"3692","36","2","4","2","9","6","N","2","1","2"
"3693","1","2","N","8","N","N","N","2","1","2"
"3694","19","2","6","1","7","0","N","2","3","0"
"3695","19","2","6","2","5","5","N","2","3","0"
"3696","66","1","4","1","6","2","N","2","1","1"
"3697","5","2","N","2","2","N","N","2","1","2"
"3698","19","1","6","2","7","1","N","2","1","2"
"3699","52","1","1","1","10","8","N","2","1","1"
"3700","43","2","2","1","7","6","N","2","1","1"
"3701","13","2","N","3","3","N","N","2","1","2"
"3702","27","2","6","1","10","5","N","2","1","2"
"3703","7","1","N","3","3","N","N","2","1","1"
"3704","27","2","6","1","9","6","N","2","1","1"
"3705","20","2","6","1","8","2","N","2","1","2"
"3706","51","2","3","9","8","8","N","2","1","2"
"3707","48","2","6","3","5","0","N","2","1","2"
"3708","74","1","3","1","9","9","N","2","1","1"
"3709","38","2","1","1","7","3","N","2","1","1"
"3710","60","2","4","2","4","2","N","1","1","2"
"3711","85","2","1","1","9","3","N","2","1","1"
"3712","26","1","1","8","3","6","N","2","1","1"
"3713","82","2","1","1","5","0","N","2","1","2"
"3714","78","1","1","1","5","2","N","2","1","1"
"3715","59","1","4","2","5","6","N","2","1","1"
"3716","11","2","N","2","3","N","N","2","1","2"
"3717","65","1","1","1","9","7","N","2","1","1"
"3718","10","1","N","2","3","N","N","2","1","2"
"3719","63","1","1","1","1","7","N","2","1","1"
"3720","58","1","1","1","9","9","N","2","1","1"
"3721","18","1","6","6","5","0","N","2","1","1"
"3722","4","1","N","1","2","N","N","2","1","1"
"3723","29","2","6","8","3","0","N","2","1","2"
"3724","25","1","6","2","7","3","N","1","1","2"
"3725","43","1","2","1","12","9","N","2","1","2"
"3726","52","2","6","2","9","5","N","2","1","2"
"3727","82","2","3","1","7","8","N","2","1","1"
"3728","28","2","6","1","9","7","N","2","1","1"
"3729","24","2","6","1","10","3","N","2","1","1"
"3730","26","2","6","1","9","0","N","2","1","1"
"3731","57","1","1","2","5","0","N","2","1","1"
"3732","35","1","6","2","7","3","N","2","1","1"
"3733","20","1","6","1","7","2","N","2","3","0"
"3734","21","2","6","1","7","3","N","2","3","0"
"3735","67","2","5","2","7","5","N","2","1","2"
"3736","21","1","6","1","7","3","N","2","1","2"
"3737","83","1","6","7","7","2","N","2","1","2"
"3738","69","2","4","1","10","7","N","2","1","1"
"3739","48","2","1","1","7","8","N","2","1","1"
"3740","72","2","1","1","9","9","N","2","1","1"
"3741","57","1","1","1","7","0","N","2","1","1"
"3742","45","2","6","6","12","8","N","2","1","2"
"3743","30","2","6","1","10","3","N","2","1","2"
"3744","54","2","6","1","10","9","N","2","1","1"
"3745","31","1","6","2","4","0","N","2","2","0"
"3746","54","1","1","1","9","7","N","2","1","2"
"3747","25","2","6","1","9","0","N","2","1","2"
"3748","6","2","N","3","3","N","N","2","1","1"
"3749","8","2","N","1","3","N","N","2","1","1"
"3750","15","1","6","2","3","0","N","2","1","2"
"3751","29","2","1","1","7","5","N","2","1","1"
"3752","77","2","3","2","7","3","N","2","1","1"
"3753","43","1","1","1","12","8","N","2","1","1"
"3754","55","2","4","1","7","2","N","2","3","0"
"3755","61","1","1","1","5","9","N","2","1","1"
"3756","49","1","1","1","10","9","N","2","1","1"
"3757","69","2","4","2","7","2","N","2","1","2"
"3758","16","1","6","1","4","1","N","2","1","1"
"3759","48","2","4","2","9","9","5","2","1","1"
"3760","49","1","1","6","11","9","N","2","1","1"
"3761","59","1","1","6","9","9","N","2","1","1"
"3762","44","2","6","2","5","0","N","2","1","2"
"3763","29","2","1","1","10","7","N","2","1","2"
"3764","38","2","6","2","4","3","N","2","1","2"
"3765","65","2","5","6","3","0","N","2","1","1"
"3766","72","2","4","1","8","5","N","2","1","1"
"3767","47","1","6","2","7","6","N","2","1","2"
"3768","41","2","1","8","12","7","N","2","1","1"
"3769","7","2","N","1","2","N","N","2","1","1"
"3770","4","1","N","2","1","N","N","2","1","2"
"3771","44","1","6","2","5","5","N","2","1","2"
"3772","17","1","6","2","4","0","N","2","1","1"
"3773","42","1","1","6","9","9","N","2","1","1"
"3774","2","1","N","1","N","N","N","2","1","1"
"3775","24","1","6","2","7","3","N","2","1","1"
"3776","32","1","6","2","7","2","N","2","1","2"
"3777","25","2","1","1","9","7","N","2","1","1"
"3778","21","2","6","1","7","1","N","2","1","2"
"3779","17","1","6","2","5","6","N","2","3","0"
"3780","15","1","6","2","4","0","N","2","1","1"
"3781","11","1","N","6","3","N","N","2","1","1"
"3782","15","2","6","1","4","1","N","2","1","1"
"3783","26","2","6","2","9","0","N","2","1","2"
"3784","37","1","6","9","7","8","N","2","1","2"
"3785","59","1","6","2","7","2","N","2","1","1"
"3786","44","1","1","6","12","9","N","2","1","1"
"3787","76","1","1","1","9","9","N","2","1","1"
"3788","48","2","1","1","5","6","N","2","1","1"
"3789","17","2","6","1","4","0","N","2","1","1"
"3790","65","1","4","2","10","3","N","2","1","2"
"3791","44","1","6","1","9","4","N","2","1","2"
"3792","54","2","1","1","1","4","N","2","1","1"
"3793","10","2","N","1","3","N","N","2","1","2"
"3794","8","1","N","1","3","N","N","2","1","1"
"3795","4","2","N","1","1","N","N","2","1","2"
"3796","20","1","6","1","7","3","N","2","3","0"
"3797","15","1","6","1","4","0","N","2","2","0"
"3798","36","1","1","1","5","2","N","2","1","1"
"3799","3","2","N","3","2","N","N","2","1","1"
"3800","70","1","1","1","5","6","N","2","1","1"
"3801","22","1","6","1","9","2","N","2","1","1"
"3802","12","2","N","2","3","N","N","2","1","2"
"3803","78","2","1","1","10","7","N","2","1","1"
"3804","36","2","1","6","9","0","N","2","1","2"
"3805","14","1","N","1","3","N","N","2","1","2"
"3806","57","1","1","8","3","0","N","2","1","2"
"3807","1","1","N","1","N","N","N","2","1","2"
"3808","45","1","1","2","5","6","N","2","1","2"
"3809","46","2","1","6","9","9","N","2","1","1"
"3810","54","2","1","2","5","8","N","2","1","1"
"3811","24","1","6","1","10","8","N","2","1","2"
"3812","45","1","1","2","4","2","N","1","1","1"
"3813","14","1","N","2","3","N","N","2","2","0"
"3814","77","1","1","2","9","8","N","2","1","1"
"3815","23","2","6","1","7","1","N","2","1","1"
"3816","66","2","1","1","10","2","N","2","1","1"
"3817","48","1","1","1","5","5","N","2","1","2"
"3818","0","1","N","1","N","N","N","2","1","2"
"3819","8","1","N","1","3","N","N","2","1","1"
"3820","5","2","N","1","2","N","N","2","1","1"
"3821","88","2","3","1","12","9","N","2","1","2"
"3822","34","2","6","2","7","0","N","2","1","1"
"3823","28","1","6","1","9","6","N","2","1","1"
"3824","38","2","1","1","9","9","N","2","1","1"
"3825","35","2","2","1","7","8","N","2","2","0"
"3826","51","2","1","2","7","3","N","2","1","1"
"3827","70","1","1","1","7","6","N","2","1","1"
"3828","80","1","1","1","12","9","N","2","1","1"
"3829","23","2","6","6","9","0","N","2","1","2"
"3830","85","2","4","1","10","8","N","2","1","1"
"3831","30","1","6","8","4","1","N","2","1","2"
"3832","87","2","1","1","5","9","N","2","1","1"
"3833","30","1","6","1","11","9","N","2","1","2"
"3834","56","1","1","6","9","9","N","2","1","1"
"3835","6","1","N","1","2","N","N","2","1","1"
"3836","50","2","1","1","9","3","N","2","1","2"
"3837","24","1","6","2","5","0","N","2","1","1"
"3838","33","1","6","1","7","5","N","2","1","2"
"3839","18","1","6","1","5","5","N","2","3","0"
"3840","67","1","1","1","11","8","N","2","1","1"
"3841","67","2","1","1","10","9","N","2","1","1"
"3842","23","1","6","8","5","2","N","2","2","0"
"3843","40","2","6","2","5","3","N","2","1","2"
"3844","14","1","N","1","3","N","N","2","1","2"
"3845","23","1","6","6","9","4","N","2","1","1"
"3846","66","2","3","1","9","9","N","2","1","1"
"3847","12","1","N","2","3","N","N","2","1","2"
"3848","46","2","1","1","5","6","N","2","1","1"
"3849","25","2","6","2","11","0","N","2","3","0"
"3850","70","2","1","1","7","4","N","2","1","1"
"3851","30","1","1","2","8","5","N","2","1","2"
"3852","37","2","1","1","9","8","N","2","1","1"
"3853","43","2","2","1","10","9","N","2","1","2"
"3854","18","2","6","6","7","2","N","2","1","2"
"3855","8","2","N","2","3","N","N","2","1","2"
"3856","59","1","1","1","10","9","N","2","1","1"
"3857","7","2","N","2","3","N","N","2","1","1"
"3858","1","2","N","1","N","N","N","2","1","1"
"3859","37","2","1","6","10","8","N","2","1","1"
"3860","18","2","6","1","7","0","N","2","3","0"
"3861","64","2","6","1","10","9","N","2","1","1"
"3862","70","2","3","2","7","5","N","2","1","1"
"3863","63","2","4","2","7","5","N","2","1","2"
"3864","67","2","6","1","7","4","N","2","1","2"
"3865","65","1","4","1","7","9","N","2","1","1"
"3866","4","1","N","6","1","N","N","2","1","1"
"3867","38","2","1","2","7","5","N","2","1","1"
"3868","30","2","1","2","5","5","N","2","1","2"
"3869","8","1","N","1","3","N","N","2","1","2"
"3870","4","1","N","3","2","N","N","2","1","2"
"3871","71","1","4","1","9","7","N","2","1","1"
"3872","67","1","3","1","7","8","N","2","1","1"
"3873","77","1","4","2","7","3","3","2","1","1"
"3874","22","2","6","1","4","1","N","2","1","1"
"3875","32","2","1","1","10","7","N","2","1","1"
"3876","72","1","2","1","9","9","6","2","1","1"
"3877","14","2","N","2","3","N","N","2","1","2"
"3878","6","2","N","1","2","N","N","2","1","1"
"3879","71","1","1","1","7","4","N","2","1","1"
"3880","42","1","1","1","9","7","N","2","1","1"
"3881","74","1","4","1","5","3","N","2","1","1"
"3882","28","2","1","1","5","6","N","2","1","1"
"3883","59","1","5","2","5","3","N","2","1","1"
"3884","41","2","1","1","4","0","N","2","1","2"
"3885","50","2","4","1","10","9","N","2","1","1"
"3886","77","1","1","2","5","3","N","2","1","1"
"3887","29","1","6","1","10","7","N","2","1","1"
"3888","41","2","2","2","5","0","N","2","1","1"
"3889","54","2","1","1","7","4","N","2","1","1"
"3890","51","1","4","1","10","9","N","2","1","1"
"3891","85","1","4","2","7","5","N","2","1","1"
"3892","41","2","3","1","12","9","N","2","1","1"
"3893","56","1","6","2","7","5","N","2","1","1"
"3894","58","1","1","1","11","9","N","2","1","1"
"3895","27","1","6","1","7","4","N","2","3","0"
"3896","46","2","4","2","10","8","N","2","1","1"
"3897","5","1","N","2","1","N","N","2","1","2"
"3898","36","2","6","2","6","1","N","2","1","2"
"3899","49","1","1","9","5","8","N","2","1","1"
"3900","29","1","1","2","10","8","N","2","1","2"
"3901","81","2","3","2","1","3","N","2","1","1"
"3902","76","2","4","1","9","9","N","2","1","1"
"3903","1","2","N","2","N","N","N","2","1","2"
"3904","49","2","1","1","10","9","N","2","1","1"
"3905","24","1","6","1","10","5","N","2","1","2"
"3906","35","1","6","1","6","1","N","2","1","1"
"3907","56","2","1","1","10","8","N","2","1","1"
"3908","73","2","3","1","9","4","N","2","1","1"
"3909","90","2","3","1","9","3","N","2","1","2"
"3910","62","2","1","1","7","1","N","2","1","2"
"3911","17","2","6","1","4","0","N","2","1","2"
"3912","46","1","6","1","6","5","N","2","1","1"
"3913","16","2","6","2","4","0","N","2","1","2"
"3914","37","2","1","6","12","8","N","2","1","1"
"3915","50","1","1","1","9","9","N","2","1","1"
"3916","10","1","N","2","3","N","N","2","1","2"
"3917","61","1","1","6","3","3","N","2","1","2"
"3918","9","2","N","6","3","N","N","2","1","1"
"3919","56","1","1","1","12","9","N","2","1","1"
"3920","41","2","1","1","6","9","N","2","1","1"
"3921","75","2","1","1","11","2","N","2","1","1"
"3922","22","2","6","1","5","4","N","2","1","1"
"3923","54","1","1","1","9","9","N","2","1","2"
"3924","12","1","N","9","3","N","N","2","1","2"
"3925","25","1","6","3","7","2","N","2","1","1"
"3926","4","1","N","8","1","N","N","2","1","1"
"3927","53","2","3","6","10","9","N","2","1","1"
"3928","62","1","1","1","9","9","N","2","1","1"
"3929","46","2","6","1","5","4","N","2","1","2"
"3930","28","1","6","2","7","8","N","2","1","2"
"3931","17","2","6","1","4","0","N","2","1","2"
"3932","54","2","1","6","10","0","N","2","1","1"
"3933","11","1","N","3","3","N","N","2","1","1"
"3934","21","2","6","6","9","1","N","2","3","0"
"3935","70","1","1","2","7","4","5","2","1","1"
"3936","26","2","6","1","10","6","N","2","1","2"
"3937","45","1","6","2","9","6","N","2","1","1"
"3938","11","2","N","1","3","N","N","2","1","2"
"3939","65","2","3","1","10","7","N","2","1","1"
"3940","27","2","6","1","10","6","N","2","1","2"
"3941","22","2","4","1","7","7","N","2","1","1"
"3942","40","2","1","6","7","0","N","2","1","2"
"3943","34","1","6","2","9","8","N","2","1","2"
"3944","75","2","3","2","7","4","N","2","1","1"
"3945","24","2","6","1","9","1","N","2","1","2"
"3946","18","1","6","1","4","0","N","2","1","2"
"3947","5","2","N","2","2","N","N","2","1","1"
"3948","29","2","6","1","8","4","N","2","1","2"
"3949","0","1","N","1","N","N","N","2","1","1"
"3950","11","1","N","1","3","N","N","2","1","1"
"3951","63","1","1","1","9","9","N","2","1","1"
"3952","74","2","4","2","6","2","N","2","1","2"
"3953","47","2","1","1","10","0","N","2","1","2"
"3954","73","1","1","2","5","3","N","1","1","2"
"3955","4","1","N","2","1","N","N","2","1","2"
"3956","0","2","N","1","N","N","N","2","1","2"
"3957","68","1","6","1","5","2","N","2","1","1"
"3958","27","2","1","1","9","6","N","2","1","2"
"3959","9","1","N","1","3","N","N","2","1","1"
"3960","18","2","6","1","7","0","N","2","3","0"
"3961","25","1","6","1","7","0","N","2","1","1"
"3962","49","2","4","6","7","3","N","2","1","2"
"3963","19","1","6","1","5","9","N","2","1","1"
"3964","18","2","6","2","5","2","N","2","1","1"
"3965","34","1","6","2","3","5","N","2","1","2"
"3966","65","2","6","1","8","9","N","2","1","1"
"3967","62","2","3","1","5","4","N","2","2","0"
"3968","32","2","1","1","9","5","N","2","1","2"
"3969","20","2","6","2","7","3","N","2","1","2"
"3970","74","2","1","1","10","9","N","2","1","1"
"3971","43","2","1","1","10","2","N","2","1","1"
"3972","52","1","1","2","4","7","N","2","1","2"
"3973","28","2","6","6","10","6","N","2","1","2"
"3974","58","2","4","8","7","2","N","2","1","2"
"3975","15","2","6","2","4","0","N","2","1","1"
"3976","43","2","1","1","12","2","N","2","1","1"
"3977","44","1","1","1","11","9","N","2","1","1"
"3978","31","1","1","1","4","5","N","2","1","2"
"3979","19","1","6","1","7","3","N","2","3","0"
"3980","85","2","4","1","10","7","N","2","1","2"
"3981","56","2","1","2","4","0","N","2","1","1"
"3982","9","1","N","1","3","N","N","2","1","2"
"3983","35","2","6","2","7","3","N","1","1","2"
"3984","29","1","6","1","9","6","N","2","1","2"
"3985","72","1","1","1","11","8","N","2","1","1"
"3986","41","1","1","1","10","9","N","2","1","1"
"3987","66","2","1","1","9","7","N","2","1","1"
"3988","17","1","6","6","4","0","N","2","1","2"
"3989","42","1","2","2","7","2","N","2","2","0"
"3990","21","1","6","2","7","1","N","2","1","2"
"3991","43","2","1","2","10","7","N","2","1","1"
"3992","23","1","6","6","9","1","N","2","3","0"
"3993","13","2","N","1","3","N","N","2","1","1"
"3994","26","2","6","6","9","5","N","2","1","2"
"3995","15","2","6","1","4","0","N","2","1","2"
"3996","24","2","6","1","9","5","N","2","1","2"
"3997","2","1","N","6","N","N","N","2","1","1"
"3998","9","2","N","1","3","N","N","2","1","1"
"3999","74","1","6","1","7","3","N","2","2","0"
"4000","12","2","N","2","3","N","N","2","1","2"
"4001","74","1","3","3","5","0","N","2","1","1"
"4002","63","1","1","1","5","9","N","2","1","1"
"4003","51","2","1","1","5","5","N","2","1","1"
"4004","45","2","1","1","9","9","N","2","1","1"
"4005","28","2","6","1","9","9","N","2","1","2"
"4006","25","2","6","2","5","4","N","2","1","2"
"4007","10","1","N","1","3","N","N","2","1","1"
"4008","2","1","N","2","N","N","N","2","1","2"
"4009","42","1","1","1","9","7","N","2","1","2"
"4010","56","2","1","1","10","8","N","2","1","1"
"4011","24","2","6","1","9","6","N","2","1","2"
"4012","52","2","1","1","11","6","N","2","1","1"
"4013","37","2","6","9","7","5","N","2","1","2"
"4014","24","1","6","1","6","0","N","2","1","2"
"4015","40","2","4","2","9","6","N","2","1","1"
"4016","8","2","N","3","3","N","N","2","1","1"
"4017","0","1","N","2","N","N","N","2","1","2"
"4018","1","2","N","2","N","N","N","2","1","2"
"4019","43","2","4","1","1","7","N","2","1","1"
"4020","35","2","1","1","9","9","N","2","1","1"
"4021","27","1","6","2","7","4","N","2","1","2"
"4022","57","1","1","1","9","9","N","2","1","1"
"4023","49","2","4","8","5","3","N","2","2","0"
"4024","59","1","1","1","9","8","N","2","1","1"
"4025","63","2","4","1","5","2","N","2","1","2"
"4026","80","2","3","1","4","4","N","2","1","2"
"4027","40","2","1","6","10","9","N","2","1","1"
"4028","49","2","1","1","11","0","N","2","1","1"
"4029","16","1","6","1","4","0","N","2","1","1"
"4030","64","2","6","1","9","6","N","2","1","1"
"4031","58","2","1","1","7","4","N","2","1","1"
"4032","44","1","6","2","4","2","N","2","1","2"
"4033","81","2","4","1","10","6","N","2","1","1"
"4034","76","1","4","1","9","3","N","2","2","0"
"4035","50","2","6","2","9","4","N","2","1","1"
"4036","26","1","6","1","9","9","N","2","1","1"
"4037","62","2","1","6","9","9","N","2","1","1"
"4038","1","1","N","1","N","N","N","2","1","1"
"4039","8","1","N","2","3","N","N","2","1","1"
"4040","43","2","1","2","10","8","N","2","1","1"
"4041","61","2","1","1","7","6","N","2","1","1"
"4042","36","1","1","6","3","3","N","2","1","1"
"4043","77","2","1","2","5","3","N","2","1","1"
"4044","75","1","1","2","7","7","N","2","1","1"
"4045","65","2","1","1","7","2","N","2","1","1"
"4046","55","1","6","2","7","6","N","2","1","2"
"4047","9","2","N","2","3","N","N","2","1","2"
"4048","12","2","N","2","3","N","N","2","1","2"
"4049","24","2","6","6","9","8","N","2","1","2"
"4050","66","1","1","1","12","9","N","2","1","1"
"4051","17","2","6","6","4","0","N","2","1","1"
"4052","90","2","3","1","7","6","N","2","1","2"
"4053","7","1","N","2","3","N","N","2","1","2"
"4054","16","1","6","1","4","0","N","2","1","1"
"4055","40","2","6","1","4","1","N","2","1","1"
"4056","71","2","3","9","10","7","N","2","1","1"
"4057","33","2","1","5","4","1","N","2","1","1"
"4058","31","2","1","1","7","6","N","2","1","2"
"4059","41","2","1","1","9","4","N","2","1","1"
"4060","28","1","6","1","5","6","N","2","1","2"
"4061","11","1","N","6","3","N","N","2","1","2"
"4062","34","1","6","2","9","8","N","2","1","2"
"4063","80","1","1","1","11","9","N","2","1","1"
"4064","45","2","4","9","4","2","N","2","1","2"
"4065","62","2","4","2","7","7","N","2","1","1"
"4066","62","2","1","6","10","9","N","2","1","1"
"4067","70","1","1","1","9","5","N","2","1","1"
"4068","83","2","2","2","10","1","N","2","1","1"
"4069","58","2","6","1","5","3","N","2","1","2"
"4070","24","2","6","6","9","7","N","2","1","2"
"4071","16","1","6","1","4","0","N","2","1","1"
"4072","75","2","4","1","10","8","N","2","1","1"
"4073","57","1","1","2","5","5","N","2","1","2"
"4074","22","1","6","2","7","1","N","2","1","1"
"4075","54","2","1","1","7","4","N","2","1","1"
"4076","35","2","1","1","9","7","N","2","1","2"
"4077","31","1","1","2","4","5","N","2","1","2"
"4078","26","2","6","2","5","4","N","2","1","2"
"4079","15","1","6","2","4","0","N","2","1","2"
"4080","36","1","4","1","7","5","N","2","1","2"
"4081","13","1","N","2","3","N","N","2","1","2"
"4082","58","1","3","1","5","6","N","2","1","1"
"4083","20","2","6","1","5","1","N","2","1","2"
"4084","24","2","1","1","1","0","N","2","1","2"
"4085","75","2","4","2","4","4","N","1","1","1"
"4086","54","2","6","2","10","7","N","2","1","1"
"4087","60","2","1","1","9","9","N","2","1","1"
"4088","42","2","6","2","10","7","N","2","1","1"
"4089","12","2","N","2","3","N","N","2","1","1"
"4090","59","2","1","1","8","3","N","2","1","2"
"4091","7","2","N","2","3","N","N","2","1","1"
"4092","21","1","6","1","8","2","N","2","1","2"
"4093","40","1","6","8","8","9","N","2","1","1"
"4094","11","1","N","2","3","N","N","2","1","2"
"4095","22","1","6","8","5","0","N","2","1","1"
"4096","4","1","N","1","1","N","N","2","1","1"
"4097","18","2","6","1","7","1","N","2","3","0"
"4098","52","1","1","1","10","9","N","2","1","1"
"4099","36","1","6","1","7","8","3","2","1","1"
"4100","62","1","6","1","5","4","N","2","3","0"
"4101","41","1","1","2","9","7","N","2","1","1"
"4102","71","2","1","8","8","6","N","2","1","2"
"4103","37","1","1","6","10","5","N","2","1","1"
"4104","35","2","1","6","9","0","N","2","1","2"
"4105","28","2","1","1","7","0","N","2","1","2"
"4106","47","2","1","6","10","3","N","2","1","1"
"4107","67","1","1","1","5","4","N","2","1","1"
"4108","12","1","N","2","3","N","N","2","1","2"
"4109","41","2","6","2","7","0","N","2","1","2"
"4110","21","1","6","2","7","0","N","2","3","0"
"4111","3","1","N","2","2","N","N","2","1","1"
"4112","55","2","4","1","7","5","N","2","1","1"
"4113","20","2","6","9","4","1","N","2","1","2"
"4114","25","1","6","2","3","6","N","2","1","2"
"4115","30","2","6","1","11","7","N","2","1","1"
"4116","8","2","N","1","3","N","N","2","1","1"
"4117","80","2","3","2","4","4","N","2","1","1"
"4118","52","2","1","1","10","7","N","2","1","1"
"4119","16","2","6","1","4","1","N","2","1","1"
"4120","69","1","1","1","11","8","N","2","1","1"
"4121","16","2","6","2","3","0","N","2","1","2"
"4122","58","1","1","2","5","7","N","2","1","1"
"4123","11","1","N","8","3","N","N","2","1","2"
"4124","13","1","N","8","4","N","N","2","1","2"
"4125","72","1","2","1","9","9","6","2","1","1"
"4126","13","1","N","1","3","N","N","2","1","1"
"4127","72","2","3","6","7","9","N","2","1","1"
"4128","58","1","1","1","10","8","N","2","1","1"
"4129","30","1","1","1","8","9","N","2","1","1"
"4130","5","1","N","2","2","N","N","2","1","1"
"4131","43","2","1","1","5","0","N","2","1","1"
"4132","20","1","6","1","7","0","N","2","3","0"
"4133","15","2","6","1","3","2","N","2","1","1"
"4134","41","1","6","9","4","0","N","2","2","0"
"4135","31","1","4","1","5","5","N","2","1","2"
"4136","48","1","1","1","5","7","N","2","1","2"
"4137","0","2","N","2","N","N","N","2","1","2"
"4138","22","2","6","1","9","6","N","2","1","2"
"4139","0","1","N","6","N","N","N","2","1","2"
"4140","50","2","4","3","7","5","N","2","1","2"
"4141","37","2","1","1","9","9","N","2","1","1"
"4142","65","1","6","1","9","8","N","2","1","2"
"4143","23","1","6","1","5","1","N","2","1","2"
"4144","24","1","6","2","5","2","N","2","1","2"
"4145","77","1","1","2","5","0","N","2","1","1"
"4146","36","2","1","2","4","5","N","2","1","2"
"4147","84","2","3","1","5","5","N","2","1","1"
"4148","42","2","4","1","12","7","N","2","1","2"
"4149","28","1","2","2","6","2","N","2","1","1"
"4150","78","1","4","2","7","5","N","2","1","1"
"4151","52","2","1","1","6","0","N","2","1","2"
"4152","44","1","6","1","5","0","N","2","3","0"
"4153","28","2","1","1","7","0","N","2","1","2"
"4154","77","1","4","1","7","6","N","2","1","1"
"4155","15","2","6","3","4","0","N","2","1","1"
"4156","18","1","6","1","4","1","N","2","1","1"
"4157","6","1","N","1","2","N","N","2","1","1"
"4158","59","2","1","1","8","2","N","2","1","2"
"4159","19","2","6","2","7","0","N","2","3","0"
"4160","72","1","4","2","5","3","N","2","1","1"
"4161","39","2","1","1","8","0","N","2","1","1"
"4162","18","2","6","6","5","3","N","2","3","0"
"4163","21","1","6","1","5","2","N","2","1","1"
"4164","54","1","6","2","4","0","N","2","1","1"
"4165","91","2","3","1","5","2","N","2","1","2"
"4166","22","1","6","1","5","4","N","2","1","2"
"4167","0","2","N","1","N","N","N","2","1","1"
"4168","2","1","N","1","N","N","N","2","1","1"
"4169","29","2","6","1","9","7","N","2","1","2"
"4170","47","1","2","2","9","4","N","2","1","1"
"4171","17","1","6","1","4","0","N","2","1","1"
"4172","46","1","4","1","5","7","N","2","1","2"
"4173","57","2","6","2","8","4","N","2","1","2"
"4174","14","2","N","2","3","N","N","2","1","2"
"4175","56","2","4","1","11","8","N","2","1","1"
"4176","62","2","1","1","9","4","N","2","1","1"
"4177","1","1","N","2","N","N","N","2","1","2"
"4178","21","1","2","1","4","5","N","2","1","2"
"4179","20","2","6","2","7","4","N","2","1","2"
"4180","47","2","4","2","7","5","N","2","1","2"
"4181","44","1","1","1","5","8","N","2","1","1"
"4182","1","1","N","1","N","N","N","2","1","2"
"4183","18","2","6","9","5","1","N","2","1","1"
"4184","14","2","N","2","3","N","N","2","1","1"
"4185","42","1","1","1","10","9","N","2","1","2"
"4186","44","2","1","1","8","4","N","2","1","1"
"4187","73","2","3","2","7","4","N","2","1","1"
"4188","23","2","6","1","9","1","N","2","1","1"
"4189","60","1","5","1","9","7","N","2","1","2"
"4190","59","1","1","1","11","9","N","2","1","1"
