"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"5472","12","2","N","2","3","N","N","2","1","1"
"5473","50","2","2","3","5","8","5","1","3","0"
"5474","39","2","1","4","4","N","4","1","1","1"
"5475","59","2","1","8","2","0","6","2","1","1"
"5476","71","2","5","1","1","2","2","2","1","2"
"5477","9","2","N","2","3","N","N","2","1","2"
"5478","72","2","4","3","1","7","3","1","1","1"
"5479","11","2","N","1","3","N","N","2","1","1"
"5480","48","1","2","7","7","2","4","1","1","1"
"5481","27","1","1","1","3","8","5","1","1","1"
"5482","77","1","1","6","N","4","1","2","3","0"
"5483","2","2","N","2","N","N","N","2","1","2"
"5484","79","2","3","1","10","4","5","1","3","0"
"5485","85","1","5","3","3","2","5","1","1","2"
"5486","82","1","4","4","11","0","4","1","2","0"
"5487","68","1","5","8","12","3","N","1","1","1"
"5488","1","1","N","2","N","N","N","2","1","2"
"5489","37","2","5","2","2","8","5","1","1","1"
"5490","53","1","6","8","N","7","4","1","2","0"
"5491","25","1","4","6","7","3","N","1","1","1"
"5492","89","1","3","7","7","5","5","1","1","1"
"5493","79","2","2","5","12","4","5","1","3","0"
"5494","84","2","N","6","9","5","5","1","1","2"
"5495","22","2","6","3","12","6","2","2","2","0"
"5496","7","1","N","1","2","N","N","2","1","1"
"5497","13","2","N","1","3","N","N","2","1","1"
"5498","70","2","1","7","4","8","2","2","3","0"
"5499","50","2","2","1","9","4","1","2","2","0"
"5500","42","1","5","2","7","0","5","1","2","0"
"5501","76","1","2","8","2","1","N","1","2","0"
"5502","27","1","5","8","12","1","3","1","3","0"
"5503","58","1","N","1","8","3","6","2","2","0"
"5504","32","2","1","4","12","2","4","1","3","0"
"5505","37","1","N","3","12","2","1","1","1","2"
"5506","54","1","4","6","N","9","5","1","1","1"
"5507","74","1","6","2","3","0","2","2","1","2"
"5508","59","2","4","5","6","N","1","2","1","2"
"5509","37","2","4","3","3","N","5","1","2","0"
"5510","56","1","1","1","9","9","N","2","1","1"
"5511","84","2","2","8","5","9","4","2","3","0"
"5512","94","2","3","8","11","1","2","1","1","1"
"5513","61","1","N","1","2","6","2","2","1","2"
"5514","81","2","4","1","2","9","1","2","3","0"
"5515","95","2","4","9","3","5","1","1","2","0"
"5516","19","1","6","1","7","0","N","2","3","0"
"5517","41","2","2","5","6","N","5","2","1","2"
"5518","18","1","6","2","7","0","N","2","3","0"
"5519","46","1","N","5","8","2","2","1","2","0"
"5520","87","2","N","4","N","0","4","2","2","0"
"5521","67","2","4","4","3","6","1","2","2","0"
"5522","79","2","6","9","2","3","4","1","1","1"
"5523","82","1","6","6","8","8","6","1","1","2"
"5524","23","2","1","6","1","1","1","2","1","2"
"5525","29","1","6","4","7","1","6","2","2","0"
"5526","44","2","1","7","11","6","4","1","2","0"
"5527","18","1","6","1","7","1","N","2","3","0"
"5528","27","2","6","8","1","0","3","1","1","2"
"5529","76","2","3","5","1","1","4","1","3","0"
"5530","62","1","6","6","5","0","1","1","2","0"
"5531","51","2","2","1","10","5","1","1","3","0"
"5532","84","2","N","7","11","0","4","1","1","2"
"5533","63","1","4","3","6","5","3","2","3","0"
"5534","15","1","6","1","3","0","N","2","1","1"
"5535","36","2","6","5","9","1","4","2","2","0"
"5536","93","1","6","7","11","1","5","1","1","1"
"5537","31","2","4","3","3","5","1","1","2","0"
"5538","67","1","1","1","9","9","3","1","2","0"
"5539","22","2","2","7","11","9","2","1","3","0"
"5540","51","2","6","9","8","8","3","2","3","0"
"5541","8","1","N","1","3","N","N","2","1","1"
"5542","63","2","2","6","2","2","1","2","2","0"
"5543","77","2","5","5","11","5","3","1","1","2"
"5544","33","2","6","5","11","0","5","2","1","2"
"5545","34","1","3","2","6","0","4","2","1","2"
"5546","50","2","1","5","5","6","2","1","1","2"
"5547","85","2","N","5","11","3","5","1","1","1"
"5548","56","1","3","1","3","4","N","1","2","0"
"5549","35","1","6","7","N","9","1","1","2","0"
"5550","28","2","3","6","12","5","1","1","2","0"
"5551","0","2","N","2","N","N","N","2","1","1"
"5552","37","2","1","4","5","8","3","2","1","2"
"5553","44","1","3","8","4","2","N","2","1","1"
"5554","55","1","2","6","7","N","1","2","3","0"
"5555","73","1","6","2","12","1","1","1","1","2"
"5556","35","1","5","3","2","6","1","2","1","1"
"5557","48","2","5","1","1","2","6","1","3","0"
"5558","68","2","3","7","6","3","2","2","3","0"
"5559","89","2","2","8","5","9","N","1","1","1"
"5560","58","2","4","2","12","4","1","2","2","0"
"5561","10","1","N","1","3","N","N","2","1","1"
"5562","22","2","2","7","11","9","2","1","3","0"
"5563","61","1","N","9","2","3","2","1","2","0"
"5564","91","1","6","4","11","9","5","2","3","0"
"5565","47","2","5","9","2","4","6","2","1","1"
"5566","10","2","N","1","3","N","N","2","1","2"
"5567","93","1","5","9","N","N","3","1","1","2"
"5568","84","1","4","8","4","4","2","1","1","1"
"5569","35","2","5","4","6","3","2","1","3","0"
"5570","62","2","4","3","2","3","5","2","2","0"
"5571","32","1","N","2","6","2","2","1","1","2"
"5572","25","2","4","5","11","2","1","2","3","0"
"5573","24","1","2","4","3","3","5","2","3","0"
"5574","28","2","3","4","5","0","1","2","1","1"
"5575","33","1","6","6","N","4","1","2","2","0"
"5576","57","1","4","9","10","5","4","2","2","0"
"5577","64","1","N","6","N","4","2","1","1","2"
"5578","29","2","1","3","7","2","3","2","2","0"
"5579","1","2","N","2","N","N","N","2","1","2"
"5580","14","2","N","1","3","N","N","2","1","1"
"5581","77","2","1","9","11","1","1","2","1","2"
"5582","6","2","N","1","2","N","N","2","1","1"
"5583","66","1","2","4","8","N","5","2","1","2"
"5584","37","1","4","7","6","9","6","1","3","0"
"5585","16","2","6","1","4","0","N","2","1","1"
"5586","13","1","N","2","3","N","N","2","1","2"
"5587","8","1","N","1","3","N","N","2","1","1"
"5588","88","1","6","3","10","5","5","2","1","1"
"5589","55","2","2","2","3","2","N","2","3","0"
"5590","45","2","1","8","3","6","5","1","2","0"
"5591","92","1","2","3","1","4","3","2","3","0"
"5592","50","2","3","1","4","1","4","1","3","0"
"5593","86","1","N","9","7","5","N","2","2","0"
"5594","11","2","N","1","3","N","N","2","1","1"
"5595","25","1","1","7","5","N","3","2","1","2"
"5596","83","2","N","9","N","3","1","2","3","0"
"5597","50","2","2","3","5","8","5","1","3","0"
"5598","67","2","3","4","6","5","2","1","2","0"
"5599","58","2","4","2","12","4","1","2","2","0"
"5600","54","2","5","7","5","3","5","2","1","1"
"5601","32","2","2","4","3","8","3","1","1","1"
"5602","27","1","4","5","7","3","N","2","3","0"
"5603","82","2","1","9","1","6","2","1","3","0"
"5604","29","2","4","1","11","3","1","2","3","0"
"5605","49","1","5","5","11","6","1","1","2","0"
"5606","53","1","N","1","12","3","5","2","2","0"
"5607","4","2","N","1","2","N","N","2","1","2"
"5608","67","1","1","1","9","9","3","1","2","0"
"5609","28","2","3","6","12","5","1","1","2","0"
"5610","18","1","3","2","3","N","N","1","1","2"
"5611","12","2","N","2","3","N","N","2","1","1"
"5612","57","2","1","7","7","4","N","1","1","2"
"5613","85","1","N","2","10","4","2","2","2","0"
"5614","52","2","4","3","5","5","N","1","3","0"
"5615","81","1","N","1","3","2","4","2","3","0"
"5616","57","2","1","7","7","4","N","1","1","2"
"5617","22","1","6","6","6","5","5","2","2","0"
"5618","26","1","6","1","11","5","6","1","3","0"
"5619","62","2","1","3","6","2","3","1","1","2"
"5620","15","2","6","1","3","0","N","2","1","1"
"5621","72","1","N","8","6","4","N","1","2","0"
"5622","84","1","6","8","3","3","6","2","3","0"
"5623","90","1","2","5","3","7","2","1","1","2"
"5624","90","1","5","5","3","8","3","2","1","1"
"5625","93","1","2","3","4","0","1","2","2","0"
"5626","34","1","6","2","2","8","6","1","3","0"
"5627","84","1","6","8","3","3","6","2","3","0"
"5628","73","1","1","1","12","5","1","2","2","0"
"5629","55","2","2","2","3","2","N","2","3","0"
"5630","69","2","4","2","10","3","N","1","2","0"
"5631","72","2","4","6","11","N","3","1","3","0"
"5632","90","1","N","5","12","1","N","2","1","1"
"5633","93","2","N","8","5","8","3","1","2","0"
"5634","12","1","N","1","3","N","N","2","1","2"
"5635","19","1","6","1","7","1","N","2","3","0"
"5636","68","2","5","6","9","N","2","1","3","0"
"5637","81","2","4","6","9","9","1","1","1","1"
"5638","24","2","2","1","6","2","4","2","3","0"
"5639","29","1","1","7","7","7","N","2","2","0"
"5640","54","1","N","6","8","0","4","1","3","0"
"5641","26","1","3","1","10","4","2","1","2","0"
"5642","64","1","1","9","11","6","6","1","2","0"
"5643","58","1","2","4","2","1","6","1","2","0"
"5644","71","2","6","7","11","6","1","2","3","0"
"5645","83","1","N","3","7","9","2","2","2","0"
"5646","27","2","2","4","5","9","5","2","1","1"
"5647","9","2","N","6","3","N","N","2","1","1"
"5648","57","2","1","6","10","2","N","1","1","1"
"5649","85","1","5","5","10","6","1","1","1","2"
"5650","44","1","5","8","8","3","5","1","2","0"
"5651","17","1","N","3","2","1","N","2","1","2"
"5652","76","1","5","1","9","1","5","2","1","2"
"5653","58","2","N","1","1","0","N","2","1","2"
"5654","39","1","N","5","N","5","6","2","1","2"
"5655","54","2","2","3","12","2","1","1","2","0"
"5656","81","1","1","7","9","3","5","1","1","2"
"5657","26","2","5","9","3","4","4","1","1","2"
"5658","27","2","4","8","9","N","5","1","3","0"
"5659","27","1","4","1","7","4","N","1","2","0"
"5660","43","2","N","9","N","4","1","2","3","0"
"5661","11","2","N","1","3","N","N","2","1","2"
"5662","15","2","5","8","6","0","N","1","1","2"
"5663","47","2","4","2","11","3","2","2","3","0"
"5664","65","1","1","3","N","6","6","2","1","2"
"5665","85","1","6","6","N","0","6","2","1","2"
"5666","41","2","2","5","6","N","5","2","1","2"
"5667","35","1","6","7","N","9","1","1","2","0"
"5668","81","1","3","2","2","N","3","1","3","0"
"5669","74","1","6","5","10","8","5","1","1","1"
"5670","52","1","1","1","9","9","N","2","1","1"
"5671","54","1","4","4","3","N","3","1","1","1"
"5672","77","2","6","3","6","9","3","1","1","2"
"5673","8","1","N","2","3","N","N","2","1","2"
"5674","30","2","6","9","N","5","5","1","2","0"
"5675","44","2","5","7","N","1","N","2","2","0"
"5676","52","1","6","9","10","3","6","1","3","0"
"5677","93","1","3","6","5","N","N","2","3","0"
"5678","0","2","N","1","N","N","N","2","1","1"
"5679","65","1","5","8","12","2","4","1","1","1"
"5680","24","2","N","4","10","1","1","2","3","0"
"5681","81","2","1","7","10","1","3","1","1","1"
"5682","68","1","1","3","6","4","N","1","1","1"
"5683","77","2","5","5","11","5","3","1","1","2"
"5684","58","1","N","1","8","3","6","2","2","0"
"5685","26","1","5","9","8","6","3","1","1","2"
"5686","90","1","6","2","8","5","2","1","2","0"
"5687","14","1","N","1","3","N","N","2","1","1"
"5688","47","1","2","9","10","3","5","2","3","0"
"5689","27","1","4","5","8","6","4","2","1","1"
"5690","90","2","2","8","10","6","2","2","3","0"
"5691","87","1","N","8","11","9","3","1","1","2"
"5692","55","1","1","5","N","3","N","1","2","0"
"5693","31","2","5","1","8","4","4","1","2","0"
"5694","35","2","N","6","5","9","5","1","3","0"
"5695","44","2","N","3","1","9","N","1","1","2"
"5696","86","1","N","8","5","2","6","2","1","2"
"5697","35","2","2","1","8","2","N","2","1","1"
"5698","56","2","6","7","N","9","3","2","1","2"
"5699","53","1","N","1","12","3","5","2","2","0"
"5700","89","1","6","5","4","1","4","1","1","2"
"5701","56","1","5","9","9","5","N","1","2","0"
"5702","92","2","N","6","1","1","3","1","1","1"
"5703","81","2","5","5","5","7","4","1","1","1"
"5704","41","2","5","5","N","8","5","1","1","1"
"5705","49","1","5","7","7","3","N","1","1","1"
"5706","40","2","6","8","4","8","5","1","1","2"
"5707","14","2","N","1","3","N","N","2","1","2"
"5708","52","1","N","3","10","9","2","1","1","1"
"5709","93","2","4","3","6","8","N","1","3","0"
"5710","56","2","6","7","N","9","3","2","1","2"
"5711","27","2","N","4","4","3","5","1","1","2"
"5712","72","1","3","1","4","5","3","1","1","1"
"5713","27","1","2","6","N","3","N","1","1","2"
"5714","24","1","6","1","7","2","N","1","1","1"
"5715","29","2","1","3","7","2","3","2","2","0"
"5716","56","2","6","7","N","9","3","2","1","2"
"5717","45","2","N","4","4","4","4","1","3","0"
"5718","66","2","3","1","1","6","4","2","1","2"
"5719","26","2","3","8","N","6","5","1","3","0"
"5720","93","2","6","7","11","4","1","1","1","1"
"5721","40","1","1","9","5","7","3","2","1","1"
"5722","47","1","2","9","10","3","5","2","3","0"
"5723","88","2","5","5","5","0","5","2","2","0"
"5724","12","1","N","2","3","N","N","2","1","1"
"5725","34","2","4","9","10","3","3","2","3","0"
"5726","66","1","2","3","2","N","5","2","3","0"
"5727","47","2","2","1","6","6","5","1","1","1"
"5728","21","1","1","3","11","4","N","2","3","0"
"5729","0","2","N","1","N","N","N","2","1","1"
"5730","85","2","4","1","8","3","1","2","2","0"
"5731","19","2","2","3","2","1","N","2","2","0"
"5732","28","2","3","4","10","7","1","2","1","2"
"5733","14","1","N","1","3","N","N","2","1","1"
"5734","92","2","1","4","12","6","2","1","1","2"
"5735","87","1","4","3","10","2","3","1","2","0"
"5736","50","2","4","6","1","6","5","2","3","0"
"5737","66","2","1","1","7","9","N","2","2","0"
"5738","52","2","6","2","7","3","5","2","3","0"
"5739","95","2","1","5","2","8","6","1","3","0"
"5740","47","1","3","4","3","7","5","2","2","0"
"5741","94","2","1","2","11","5","N","1","3","0"
"5742","22","2","5","5","N","9","3","2","3","0"
"5743","58","1","1","5","5","2","N","1","2","0"
"5744","89","1","6","8","10","0","2","2","3","0"
"5745","83","2","5","8","12","2","N","1","2","0"
"5746","46","2","5","8","10","0","2","2","1","1"
"5747","51","2","3","7","8","7","6","2","2","0"
"5748","57","1","1","1","10","9","N","2","1","1"
"5749","15","1","6","2","4","0","N","2","1","1"
"5750","48","1","3","7","9","2","4","1","1","1"
"5751","62","1","6","9","1","7","2","2","1","2"
"5752","19","2","6","1","7","0","N","2","3","0"
"5753","17","2","3","6","2","7","N","2","1","1"
"5754","12","2","N","2","3","N","N","2","1","2"
"5755","66","1","5","3","4","0","5","2","2","0"
"5756","81","2","4","1","2","9","1","2","3","0"
"5757","50","2","1","3","7","0","1","1","1","1"
"5758","22","1","6","5","6","1","N","1","1","2"
"5759","46","1","2","3","9","6","N","2","1","1"
"5760","10","2","N","1","3","N","N","2","1","2"
"5761","49","2","5","3","N","0","4","2","2","0"
"5762","15","1","2","1","4","9","N","1","3","0"
"5763","93","1","6","5","4","5","2","1","1","1"
"5764","3","1","N","1","1","N","N","2","1","1"
"5765","5","2","N","2","2","N","N","2","1","2"
"5766","80","2","N","8","11","8","2","2","2","0"
"5767","26","1","5","2","7","9","1","2","3","0"
"5768","31","2","6","7","8","2","3","2","1","2"
"5769","7","2","N","1","3","N","N","2","1","2"
"5770","59","1","N","6","N","6","4","1","3","0"
"5771","18","2","6","2","7","0","N","2","3","0"
"5772","69","1","1","5","4","9","5","1","3","0"
"5773","83","2","4","2","4","3","5","2","3","0"
"5774","23","2","1","4","9","2","N","1","3","0"
"5775","34","2","N","8","10","5","6","2","1","1"
"5776","84","2","N","7","11","0","4","1","1","2"
"5777","42","1","2","9","N","5","5","1","1","2"
"5778","13","1","N","1","3","N","N","2","1","1"
"5779","22","1","6","6","6","5","5","2","2","0"
"5780","36","2","N","9","12","7","2","1","2","0"
"5781","56","2","N","5","11","9","4","1","1","1"
"5782","84","1","N","3","2","9","N","2","2","0"
"5783","57","2","1","6","10","2","N","1","1","1"
"5784","16","2","6","1","4","1","N","2","1","1"
"5785","95","2","4","4","8","N","3","1","1","2"
"5786","76","2","N","5","12","2","1","2","3","0"
"5787","43","2","4","7","9","1","1","1","2","0"
"5788","41","2","6","1","4","8","4","1","1","2"
"5789","87","2","N","9","5","6","N","2","1","1"
"5790","89","1","1","1","7","9","N","2","3","0"
"5791","70","2","3","1","7","0","1","1","1","2"
"5792","84","2","4","9","2","7","1","1","1","2"
"5793","10","1","N","1","3","N","N","2","1","1"
"5794","33","1","5","2","11","6","4","2","2","0"
"5795","16","1","6","1","4","0","N","2","1","1"
"5796","85","2","5","9","1","1","4","2","3","0"
"5797","0","2","N","1","N","N","N","2","1","2"
"5798","1","1","N","1","N","N","N","2","1","1"
"5799","12","1","N","1","3","N","N","2","1","1"
"5800","50","1","4","9","4","N","5","2","1","1"
"5801","22","2","N","8","N","5","N","2","2","0"
"5802","15","2","6","1","3","0","N","2","1","1"
"5803","50","2","3","4","3","2","N","1","2","0"
"5804","16","1","N","4","4","N","N","2","3","0"
"5805","76","1","5","9","12","3","N","2","1","1"
"5806","63","1","N","4","9","3","3","2","3","0"
"5807","31","1","1","3","11","0","1","2","1","2"
"5808","12","1","N","2","3","N","N","2","1","1"
"5809","54","2","2","3","12","2","1","1","2","0"
"5810","83","1","4","3","10","4","6","2","3","0"
"5811","64","2","3","4","3","4","2","1","3","0"
"5812","48","1","N","1","2","6","2","2","3","0"
"5813","54","2","N","9","8","4","1","2","1","1"
"5814","47","1","3","4","3","7","5","2","2","0"
"5815","85","2","4","3","2","2","2","2","1","2"
"5816","52","1","6","9","10","3","6","1","3","0"
"5817","82","1","4","6","N","8","N","2","1","1"
"5818","33","1","3","8","4","7","6","2","1","1"
"5819","89","2","2","3","1","2","3","1","1","2"
"5820","69","2","4","5","8","6","6","1","2","0"
"5821","22","1","1","1","1","0","1","1","1","1"
"5822","25","2","6","4","12","0","N","2","3","0"
"5823","21","1","6","1","7","1","N","2","1","2"
"5824","86","1","6","6","6","8","6","2","2","0"
"5825","11","1","N","2","3","N","N","2","1","2"
"5826","23","1","5","9","5","5","6","2","2","0"
"5827","82","2","2","2","5","9","4","2","1","1"
"5828","59","2","5","4","6","0","2","2","1","1"
"5829","75","1","2","5","N","7","1","1","2","0"
"5830","50","1","4","9","4","N","5","2","1","1"
"5831","12","2","N","2","3","N","N","2","1","2"
"5832","50","1","1","4","3","0","4","1","3","0"
"5833","22","2","2","6","7","4","6","2","1","2"
"5834","31","2","6","9","10","5","2","2","3","0"
"5835","41","2","2","2","3","5","6","1","1","1"
"5836","68","1","6","1","8","0","N","1","1","2"
"5837","75","2","3","9","9","2","5","1","2","0"
"5838","41","1","6","8","12","N","2","1","2","0"
"5839","18","2","6","1","7","0","N","2","3","0"
"5840","33","2","N","4","4","1","4","1","1","2"
"5841","68","2","4","7","6","2","5","2","1","2"
"5842","7","1","N","2","3","N","N","2","1","2"
"5843","63","2","5","1","7","N","N","2","2","0"
"5844","16","2","6","2","4","0","N","2","1","2"
"5845","85","2","1","2","8","6","N","2","1","1"
"5846","64","1","4","2","12","7","1","1","1","1"
"5847","54","1","5","9","7","9","3","2","1","2"
"5848","93","1","4","4","10","8","2","2","1","1"
"5849","75","1","N","6","7","4","1","1","1","1"
"5850","51","2","1","3","N","1","3","1","1","2"
"5851","42","2","4","4","11","1","5","2","2","0"
"5852","16","2","6","1","4","0","N","2","1","1"
"5853","68","2","5","3","2","7","2","2","1","1"
"5854","86","1","5","2","7","1","2","1","3","0"
"5855","2","2","N","2","N","N","N","2","1","2"
"5856","40","2","N","4","2","4","5","1","3","0"
"5857","93","2","4","4","5","2","6","1","3","0"
"5858","49","1","6","9","5","N","3","2","1","2"
"5859","23","2","4","1","4","7","6","2","1","1"
"5860","15","2","6","1","4","0","N","2","1","1"
"5861","81","1","4","6","5","3","N","1","1","1"
"5862","31","2","5","3","12","7","4","2","1","1"
"5863","27","1","1","6","3","5","2","2","3","0"
"5864","68","1","5","2","6","2","4","1","1","2"
"5865","92","2","N","4","10","7","2","1","3","0"
"5866","8","2","N","1","3","N","N","2","1","2"
"5867","82","2","2","3","12","7","3","2","1","1"
"5868","2","1","N","2","N","N","N","2","1","2"
"5869","75","2","6","7","2","2","3","2","3","0"
"5870","94","1","3","1","6","3","5","1","1","1"
"5871","89","2","N","2","4","N","6","1","1","1"
"5872","39","1","1","3","10","4","1","1","1","2"
"5873","12","1","N","1","3","N","N","2","1","1"
"5874","80","2","2","7","8","5","2","2","2","0"
"5875","44","1","2","9","10","2","6","2","1","1"
"5876","70","1","2","4","12","6","1","1","2","0"
"5877","23","1","N","7","9","4","1","1","3","0"
"5878","83","2","4","8","12","8","1","2","3","0"
"5879","68","2","2","8","8","1","5","1","1","1"
"5880","94","2","N","9","4","2","2","1","1","2"
"5881","61","2","5","6","7","5","3","2","3","0"
"5882","25","1","1","1","1","0","1","1","1","1"
"5883","41","2","1","6","10","2","6","2","1","1"
"5884","53","2","5","6","3","9","2","2","2","0"
"5885","45","2","3","5","N","9","4","1","2","0"
"5886","24","2","4","5","5","5","1","1","1","2"
"5887","45","2","1","8","2","6","N","1","1","2"
"5888","2","1","N","1","N","N","N","2","1","1"
"5889","57","1","5","1","9","2","3","2","1","2"
"5890","29","1","3","5","3","6","3","1","1","1"
"5891","17","2","N","7","12","1","N","1","2","0"
"5892","26","1","5","3","3","0","5","1","1","2"
"5893","20","2","6","1","7","1","N","2","3","0"
"5894","36","1","4","9","1","9","N","2","1","1"
"5895","13","1","N","6","3","N","N","2","1","1"
"5896","59","1","5","6","9","4","N","2","2","0"
"5897","67","1","N","3","7","6","6","2","1","2"
"5898","55","1","4","2","8","1","1","1","2","0"
"5899","56","1","5","9","9","5","N","1","2","0"
"5900","85","1","2","4","1","3","5","2","2","0"
"5901","6","2","N","1","2","N","N","2","1","1"
"5902","56","1","4","3","5","4","4","1","2","0"
"5903","34","2","1","2","3","6","3","2","1","1"
"5904","36","1","4","9","1","9","N","2","1","1"
"5905","76","2","5","2","N","1","3","2","1","1"
"5906","4","2","N","2","2","N","N","2","1","2"
"5907","18","1","6","1","4","1","N","2","1","1"
"5908","57","1","5","1","9","2","3","2","1","2"
"5909","70","2","5","8","1","0","3","1","3","0"
"5910","40","1","N","8","4","5","N","1","1","1"
"5911","73","2","2","5","6","9","3","1","2","0"
"5912","62","2","6","5","11","N","6","1","1","2"
"5913","94","2","2","3","9","7","5","2","1","2"
"5914","87","2","N","9","10","2","4","2","1","1"
"5915","27","2","4","8","9","N","5","1","3","0"
"5916","25","1","4","6","7","3","N","1","1","1"
"5917","6","2","N","1","2","N","N","2","1","1"
"5918","22","2","1","3","2","4","4","2","1","1"
"5919","36","1","2","4","N","9","5","1","3","0"
"5920","93","2","5","9","5","9","2","2","1","1"
"5921","84","1","N","3","2","9","N","2","2","0"
"5922","68","1","5","2","6","2","4","1","1","2"
"5923","10","1","N","1","3","N","N","2","1","1"
"5924","50","2","1","3","7","0","1","1","1","1"
"5925","25","1","6","4","10","5","5","1","1","1"
"5926","72","2","1","3","10","2","6","2","3","0"
"5927","26","1","3","1","5","5","4","2","1","2"
"5928","52","1","N","8","10","7","6","1","2","0"
"5929","7","2","N","1","3","N","N","2","1","2"
"5930","62","2","6","5","11","N","6","1","1","2"
"5931","28","2","5","1","2","5","2","1","3","0"
"5932","91","1","6","5","11","2","3","2","2","0"
"5933","83","2","5","8","12","2","N","1","2","0"
"5934","38","1","3","8","9","8","N","1","1","2"
"5935","94","1","N","2","12","4","4","1","2","0"
"5936","26","1","3","1","10","4","2","1","2","0"
"5937","58","2","2","2","3","6","N","1","1","1"
"5938","38","2","6","7","9","2","N","1","3","0"
"5939","92","2","4","8","4","8","3","2","1","2"
"5940","12","2","N","2","3","N","N","2","1","2"
"5941","26","2","6","7","4","7","6","2","1","1"
"5942","31","2","5","6","5","4","1","1","1","1"
"5943","66","2","N","3","7","5","1","1","3","0"
"5944","53","1","5","2","6","9","1","2","1","2"
"5945","26","2","3","2","1","9","N","2","2","0"
"5946","83","1","1","5","12","9","2","1","1","2"
"5947","51","2","5","4","11","5","6","2","1","2"
"5948","90","2","1","3","8","7","2","1","3","0"
"5949","51","2","4","1","4","8","6","2","1","2"
"5950","25","1","2","8","11","1","6","1","3","0"
"5951","65","1","3","2","12","7","1","2","1","2"
"5952","94","2","5","6","1","3","3","2","2","0"
"5953","62","2","2","3","12","2","3","1","3","0"
"5954","36","1","3","9","8","N","3","2","1","1"
"5955","52","1","1","1","9","9","N","2","1","1"
"5956","49","1","6","9","12","2","N","1","1","1"
"5957","92","2","2","6","6","N","N","1","2","0"
"5958","50","1","3","7","10","2","2","1","1","1"
"5959","41","1","3","7","6","N","4","2","1","2"
"5960","30","1","5","2","3","9","3","2","2","0"
"5961","20","2","6","1","7","1","N","2","3","0"
"5962","55","1","1","1","11","9","N","2","1","1"
"5963","85","1","4","3","10","9","1","2","1","1"
"5964","81","2","1","7","10","1","3","1","1","1"
"5965","94","2","3","8","11","1","2","1","1","1"
"5966","16","1","6","1","4","0","N","2","1","1"
"5967","33","1","3","8","11","2","6","1","3","0"
"5968","63","2","2","2","8","8","N","1","2","0"
"5969","57","1","1","4","3","0","N","2","1","1"
"5970","88","1","N","2","7","7","N","1","3","0"
"5971","85","2","2","4","6","1","5","2","1","2"
"5972","23","1","1","4","12","4","3","2","1","1"
"5973","21","2","6","1","7","0","N","2","3","0"
"5974","19","1","5","3","6","1","N","1","2","0"
"5975","83","1","3","7","7","2","4","2","3","0"
"5976","93","1","5","9","N","N","3","1","1","2"
"5977","70","2","6","1","1","2","6","1","1","2"
"5978","94","1","6","1","9","3","4","2","2","0"
"5979","18","1","6","1","7","1","N","2","3","0"
"5980","78","1","2","8","12","5","1","2","1","2"
"5981","57","2","1","6","10","2","N","1","1","1"
"5982","47","2","6","2","5","0","4","1","1","2"
"5983","35","2","3","4","1","7","5","2","1","1"
"5984","88","1","6","3","10","5","5","2","1","1"
"5985","69","1","5","8","9","7","4","1","1","1"
"5986","85","2","2","8","4","1","4","1","3","0"
"5987","61","2","1","7","5","5","6","2","1","1"
"5988","64","2","4","1","6","1","4","2","1","1"
"5989","39","1","N","4","7","8","3","1","1","2"
"5990","15","1","6","1","4","0","N","2","1","1"
"5991","54","2","N","9","8","4","1","2","1","1"
"5992","26","1","2","8","2","8","4","1","1","1"
"5993","93","2","N","5","10","9","N","1","3","0"
"5994","65","1","5","2","6","2","5","1","2","0"
"5995","78","2","3","4","12","5","6","2","2","0"
"5996","32","1","3","7","5","8","3","1","1","2"
"5997","12","2","N","2","3","N","N","2","1","2"
"5998","86","2","3","6","4","3","3","1","1","2"
"5999","48","2","6","1","N","8","4","1","2","0"
"6000","48","2","3","7","9","N","2","2","1","2"
"6001","50","2","1","7","2","2","4","2","1","2"
"6002","50","2","3","3","8","4","N","2","1","1"
"6003","58","2","2","2","3","6","N","1","1","1"
"6004","44","2","N","6","N","2","4","1","1","1"
"6005","44","1","4","5","12","9","3","1","3","0"
"6006","41","1","3","2","5","N","4","1","2","0"
"6007","66","1","4","5","10","7","3","2","1","1"
"6008","48","1","4","8","1","7","6","2","2","0"
"6009","77","1","1","6","N","4","1","2","3","0"
"6010","79","1","4","4","12","N","1","1","3","0"
"6011","49","1","1","1","2","9","1","2","1","2"
"6012","88","1","5","5","12","4","6","2","1","1"
"6013","63","2","5","2","10","9","N","2","1","2"
"6014","3","1","N","2","1","N","N","2","1","2"
"6015","32","2","N","3","4","N","2","2","1","2"
"6016","90","1","2","5","3","7","2","1","1","2"
"6017","74","1","N","8","2","5","4","2","2","0"
"6018","92","1","N","3","8","7","N","1","3","0"
"6019","47","2","5","9","2","4","6","2","1","1"
"6020","38","2","2","3","8","2","2","1","1","2"
"6021","45","1","4","3","9","3","4","2","2","0"
"6022","68","1","3","6","6","9","1","2","3","0"
"6023","78","1","4","7","9","N","6","1","3","0"
"6024","38","2","1","6","N","9","1","1","3","0"
"6025","20","1","6","1","7","1","N","2","1","2"
"6026","31","2","5","4","6","7","4","1","3","0"
"6027","11","2","N","3","3","N","N","2","1","1"
"6028","32","2","5","8","8","6","5","2","3","0"
