"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"1915","24","1","6","6","9","7","N","2","3","0"
"1916","26","2","6","1","9","7","N","2","1","2"
"1917","29","2","6","1","9","9","N","2","1","2"
"1918","18","1","6","2","4","0","N","2","1","2"
"1919","73","1","1","1","7","7","N","2","1","1"
"1920","61","1","4","1","7","8","N","2","1","1"
"1921","49","1","1","1","11","9","N","2","1","1"
"1922","22","1","6","8","5","5","N","2","1","2"
"1923","6","2","N","2","2","N","N","2","1","1"
"1924","63","2","1","8","12","7","2","2","1","1"
"1925","9","2","N","1","3","N","N","2","1","1"
"1926","68","1","4","1","7","7","N","2","1","1"
"1927","95","1","1","1","12","9","N","2","1","1"
"1928","83","1","1","1","9","2","N","2","1","1"
"1929","38","2","1","2","10","6","N","2","1","2"
"1930","19","1","6","2","7","0","N","2","3","0"
"1931","1","1","N","1","N","N","N","2","1","2"
"1932","45","1","1","1","12","8","N","2","1","1"
"1933","36","1","1","2","7","8","N","2","1","1"
"1934","33","2","6","1","9","9","N","2","1","1"
"1935","52","1","1","1","7","4","N","2","1","1"
"1936","83","2","3","1","9","9","N","2","1","1"
"1937","25","1","6","1","5","0","N","2","1","2"
"1938","85","2","1","1","7","2","N","1","1","2"
"1939","35","1","6","1","9","8","N","2","1","2"
"1940","18","1","6","1","7","0","N","2","3","0"
"1941","16","2","6","1","4","0","N","2","1","1"
"1942","31","2","6","1","10","8","N","2","1","2"
"1943","16","1","6","1","4","0","N","2","1","1"
"1944","29","1","2","1","10","6","N","2","1","2"
"1945","82","2","2","1","N","6","5","2","1","1"
"1946","9","1","N","6","3","N","N","2","1","2"
"1947","63","2","1","8","7","1","N","2","1","1"
"1948","62","1","4","1","7","4","N","2","1","1"
"1949","36","2","2","1","9","9","N","2","1","1"
"1950","3","2","N","2","1","N","N","2","1","2"
"1951","70","2","1","1","10","3","N","2","1","1"
"1952","2","2","N","3","N","N","N","2","1","1"
"1953","15","1","6","3","4","0","N","2","1","2"
"1954","28","2","6","2","5","4","N","2","1","2"
"1955","22","1","6","1","8","7","N","2","1","1"
"1956","44","2","1","9","2","8","1","2","1","1"
"1957","28","1","6","1","9","8","N","2","1","2"
"1958","64","1","1","1","7","9","N","2","1","1"
"1959","57","1","6","5","9","2","1","2","2","0"
"1960","17","2","6","1","4","0","N","2","1","1"
"1961","17","2","6","1","4","1","N","2","1","2"
"1962","11","1","N","1","3","N","N","2","1","1"
"1963","74","2","1","6","10","4","N","2","1","1"
"1964","62","2","2","2","5","3","N","2","1","1"
"1965","6","1","N","2","2","N","N","2","1","2"
"1966","39","1","1","1","7","8","2","2","1","1"
"1967","9","1","N","8","3","N","N","2","1","1"
"1968","24","1","6","1","7","4","N","2","1","2"
"1969","11","2","N","1","3","N","N","2","1","1"
"1970","2","2","N","3","N","N","N","2","1","1"
"1971","14","1","N","2","4","N","N","2","1","1"
"1972","25","1","6","8","5","4","N","2","1","2"
"1973","90","2","1","2","5","1","N","1","1","1"
"1974","52","2","1","1","9","5","N","2","1","1"
"1975","40","1","1","6","12","9","N","2","1","1"
"1976","60","2","4","2","5","0","N","2","1","2"
"1977","54","1","6","1","11","7","N","2","1","2"
"1978","65","1","4","1","9","0","1","2","1","2"
"1979","67","2","1","1","9","1","N","2","1","1"
"1980","51","2","1","1","8","5","N","2","1","1"
"1981","59","1","6","1","7","9","N","2","1","1"
"1982","74","1","6","5","10","8","5","1","1","1"
"1983","13","1","N","1","3","N","N","2","1","1"
"1984","18","2","6","2","5","0","N","2","1","2"
"1985","3","2","N","2","2","N","N","2","1","2"
"1986","2","2","N","2","N","N","N","2","1","2"
"1987","53","1","1","1","7","3","N","2","1","1"
"1988","67","1","1","1","7","7","N","2","1","1"
"1989","65","1","N","5","12","N","5","1","1","2"
"1990","16","2","6","1","4","0","N","2","1","1"
"1991","10","2","N","1","3","N","N","2","1","2"
"1992","62","2","1","1","9","8","N","2","1","1"
"1993","1","1","N","6","N","N","N","2","1","2"
"1994","36","2","1","3","5","7","N","2","1","1"
"1995","46","1","6","1","5","2","N","2","1","1"
"1996","44","1","2","3","9","1","2","1","3","0"
"1997","24","1","6","1","4","3","N","2","1","2"
"1998","80","1","3","3","5","2","2","1","1","2"
"1999","74","2","1","1","1","8","N","2","1","1"
"2000","56","2","1","1","8","6","N","2","1","1"
"2001","78","2","4","2","12","7","N","2","1","2"
"2002","71","1","2","4","12","4","4","1","3","0"
"2003","84","1","1","1","1","0","1","1","1","1"
"2004","95","2","5","1","12","3","6","2","3","0"
"2005","63","1","2","1","9","3","5","2","1","1"
"2006","35","2","6","2","5","5","N","2","1","2"
"2007","3","1","N","2","2","N","N","2","1","1"
"2008","4","2","N","6","1","N","N","2","1","2"
"2009","65","1","4","2","5","5","N","2","1","1"
"2010","30","2","2","9","3","7","2","1","1","2"
"2011","75","1","6","2","9","7","6","1","1","1"
"2012","59","2","1","1","5","1","N","2","1","1"
"2013","16","1","6","2","4","1","N","2","1","2"
"2014","36","2","4","2","4","6","N","2","1","2"
"2015","76","2","5","1","8","2","N","2","1","2"
"2016","11","1","N","1","3","N","N","2","1","1"
"2017","64","1","1","2","5","3","N","2","1","2"
"2018","79","2","6","1","9","8","N","2","1","2"
"2019","18","2","6","1","5","0","N","2","3","0"
"2020","46","2","2","2","9","2","N","2","1","2"
"2021","15","1","6","1","3","0","N","2","1","1"
"2022","13","2","N","1","3","N","N","2","1","1"
"2023","57","1","1","1","10","8","N","2","1","1"
"2024","86","2","1","2","8","3","N","2","1","1"
"2025","18","1","6","3","7","1","N","2","1","1"
"2026","57","1","1","1","8","8","N","2","1","1"
"2027","19","2","6","2","7","2","N","2","1","2"
"2028","38","1","6","1","9","8","N","2","3","0"
"2029","69","2","1","1","5","8","N","2","1","2"
"2030","74","2","3","1","7","6","N","2","1","2"
"2031","26","2","1","9","3","7","N","2","1","1"
"2032","43","2","1","1","10","8","N","2","1","1"
"2033","36","2","6","2","4","3","N","2","1","1"
"2034","59","2","4","7","9","0","3","1","3","0"
"2035","68","2","1","2","7","1","N","2","1","2"
"2036","79","1","1","3","9","3","N","2","1","1"
"2037","0","2","N","9","N","N","N","2","1","1"
"2038","61","1","1","1","9","8","N","2","1","1"
"2039","44","2","1","1","9","7","N","2","1","1"
"2040","38","1","2","2","N","1","N","2","3","0"
"2041","18","2","6","1","5","1","N","2","3","0"
"2042","23","1","6","1","8","6","N","1","1","2"
"2043","5","2","N","2","1","N","N","2","1","2"
"2044","20","1","6","6","7","0","N","2","3","0"
"2045","42","2","6","6","11","6","3","1","2","0"
"2046","23","1","6","1","9","5","N","2","1","2"
"2047","63","1","1","1","9","9","N","2","1","1"
"2048","89","2","3","1","5","3","N","2","1","1"
"2049","58","2","1","1","11","9","N","2","1","1"
"2050","31","2","6","2","9","8","N","2","1","1"
"2051","43","1","1","1","1","0","1","1","1","1"
"2052","83","1","4","1","9","9","N","2","1","1"
"2053","7","1","N","1","2","N","N","2","1","1"
"2054","8","2","N","1","3","N","N","2","1","1"
"2055","64","2","1","1","7","2","N","2","1","1"
"2056","2","2","N","1","N","N","N","2","1","1"
"2057","5","2","N","9","2","N","N","2","1","1"
"2058","76","2","4","1","9","9","N","2","1","1"
"2059","5","1","N","3","2","N","N","2","1","1"
"2060","71","2","4","1","9","4","N","2","1","1"
"2061","41","2","1","1","10","0","N","2","1","2"
"2062","24","2","1","1","9","5","N","2","1","2"
"2063","32","2","3","2","1","4","5","2","2","0"
"2064","54","1","1","1","4","5","N","2","1","2"
"2065","16","1","6","1","4","2","N","2","1","1"
"2066","38","1","1","1","8","9","N","2","1","1"
"2067","77","2","6","1","8","3","N","2","3","0"
"2068","24","1","6","1","6","1","N","2","1","2"
"2069","79","2","1","1","7","2","N","2","1","1"
"2070","22","1","6","2","6","3","N","2","1","1"
"2071","8","2","N","3","3","N","N","2","1","1"
"2072","73","1","6","3","7","7","6","2","1","2"
"2073","72","2","3","1","6","3","N","2","1","1"
"2074","81","2","1","1","7","2","N","2","1","1"
"2075","61","2","1","1","7","4","N","2","1","1"
"2076","25","1","6","2","5","4","N","2","1","2"
"2077","55","2","1","1","9","4","N","2","1","1"
"2078","29","2","5","2","7","0","N","2","1","2"
"2079","47","1","6","1","8","0","2","1","1","2"
"2080","31","2","2","4","8","6","6","1","3","0"
"2081","85","2","3","1","5","3","N","2","2","0"
"2082","0","1","N","6","N","N","N","2","1","1"
"2083","19","1","6","1","7","3","N","2","3","0"
"2084","28","2","1","6","10","5","N","2","1","2"
"2085","33","1","6","1","6","5","N","2","1","2"
"2086","30","1","6","1","9","8","N","2","1","2"
"2087","67","2","4","9","3","3","4","1","2","0"
"2088","18","2","6","1","7","1","N","2","3","0"
"2089","29","2","1","1","9","6","N","2","1","1"
"2090","22","2","6","1","9","1","N","2","1","2"
"2091","43","2","1","2","10","8","N","2","1","1"
"2092","30","1","6","1","9","7","N","2","1","2"
"2093","79","1","1","1","7","8","N","2","1","1"
"2094","61","1","4","2","7","5","N","2","1","1"
"2095","77","2","3","2","10","9","N","2","1","1"
"2096","26","1","1","1","1","0","1","1","1","1"
"2097","48","2","1","6","9","9","N","2","1","1"
"2098","40","1","1","2","7","0","N","2","1","2"
"2099","29","2","6","1","9","7","N","2","1","2"
"2100","76","1","1","1","5","8","N","2","1","1"
"2101","35","1","1","1","8","8","N","2","1","1"
"2102","9","2","N","2","3","N","N","2","1","2"
"2103","60","2","6","6","3","0","N","2","3","0"
"2104","72","1","1","1","12","9","N","2","1","1"
"2105","36","2","4","1","10","6","N","2","1","2"
"2106","43","2","6","1","10","4","N","2","1","1"
"2107","23","1","6","2","5","0","N","2","1","2"
"2108","34","1","2","2","7","1","N","2","1","2"
"2109","16","2","6","1","4","0","N","2","1","1"
"2110","39","2","1","1","7","0","N","2","1","1"
"2111","69","2","4","2","7","2","N","2","1","2"
"2112","16","1","6","1","4","0","N","2","1","1"
"2113","21","2","6","2","7","0","N","2","3","0"
"2114","36","1","1","1","9","9","N","2","1","1"
"2115","70","2","4","2","5","8","N","2","1","2"
"2116","0","2","N","1","N","N","N","2","1","2"
"2117","85","2","2","5","12","8","5","2","2","0"
"2118","23","2","N","4","4","4","N","1","1","1"
"2119","4","1","N","6","1","N","N","2","1","2"
"2120","62","1","5","2","5","6","N","2","1","1"
"2121","26","1","6","1","4","5","N","2","1","2"
"2122","52","2","1","1","10","9","N","2","1","1"
"2123","45","2","1","1","11","0","N","2","1","1"
"2124","18","1","6","2","5","0","N","2","1","2"
"2125","37","1","1","6","10","7","N","2","1","2"
"2126","80","1","1","1","9","8","N","2","1","1"
"2127","67","2","6","2","7","1","N","2","2","0"
"2128","73","2","3","1","7","1","N","2","1","1"
"2129","13","2","N","2","3","N","N","1","1","1"
"2130","30","2","6","7","4","7","1","1","2","0"
"2131","22","1","6","8","6","1","N","2","1","2"
"2132","52","1","1","8","4","8","5","1","1","1"
"2133","64","1","3","1","5","3","2","2","1","1"
"2134","54","1","1","1","11","9","N","2","1","1"
"2135","77","2","4","1","5","3","N","2","1","2"
"2136","20","1","6","6","5","5","N","2","1","1"
"2137","71","2","1","2","3","3","N","2","1","2"
"2138","14","2","N","1","3","N","N","2","1","2"
"2139","20","2","6","1","7","4","N","2","3","0"
"2140","4","2","N","2","1","N","N","2","1","1"
"2141","45","2","4","6","4","7","N","2","1","1"
"2142","54","2","2","6","9","2","N","2","1","2"
"2143","76","1","2","6","4","4","6","1","2","0"
"2144","2","2","N","1","N","N","N","2","1","1"
"2145","24","1","N","3","10","5","N","2","3","0"
"2146","35","2","1","1","10","8","N","2","1","1"
"2147","12","2","N","1","3","N","N","2","1","1"
"2148","56","1","4","2","5","5","N","2","1","1"
"2149","57","2","1","6","2","6","N","2","2","0"
"2150","60","2","1","1","7","1","N","2","1","1"
"2151","62","1","1","2","5","5","N","2","1","1"
"2152","7","2","N","1","3","N","N","2","1","1"
"2153","54","1","1","1","7","9","N","2","1","1"
"2154","55","2","1","2","7","2","N","2","1","2"
"2155","69","1","4","1","1","0","1","1","1","1"
"2156","11","1","N","1","3","N","N","2","1","1"
"2157","68","2","3","2","9","6","N","2","1","2"
"2158","16","1","6","1","4","1","N","2","1","1"
"2159","55","2","1","2","9","7","N","2","1","1"
"2160","41","1","1","1","9","9","N","2","1","1"
"2161","19","2","6","2","7","3","N","2","3","0"
"2162","70","2","4","8","1","9","1","1","1","2"
"2163","81","1","N","5","2","1","2","2","3","0"
"2164","54","1","1","6","9","9","N","2","1","1"
"2165","75","1","2","1","10","8","N","2","1","2"
"2166","26","2","6","1","12","7","N","2","1","2"
"2167","31","2","6","1","9","2","N","2","1","2"
"2168","20","1","6","1","8","0","N","2","1","1"
"2169","78","2","6","2","5","2","N","2","1","2"
"2170","4","1","N","2","1","N","N","2","1","2"
"2171","68","1","1","1","11","9","N","2","1","1"
"2172","37","2","6","2","10","9","N","2","1","1"
"2173","35","1","1","9","5","6","6","2","1","2"
"2174","29","2","4","2","7","3","N","2","1","2"
"2175","1","1","N","6","N","N","N","2","1","1"
"2176","23","2","6","6","10","1","N","2","1","2"
"2177","48","2","2","6","9","3","N","2","1","2"
"2178","19","2","6","1","4","0","N","2","1","1"
"2179","38","2","1","1","9","8","N","2","1","1"
"2180","59","2","6","1","5","4","N","2","1","1"
"2181","60","2","1","1","7","8","N","2","1","1"
"2182","46","1","5","1","10","8","N","2","1","2"
"2183","59","2","2","1","3","6","N","2","1","1"
"2184","14","1","N","1","3","N","N","2","1","1"
"2185","24","2","6","3","5","3","N","2","1","1"
"2186","70","2","1","1","9","9","N","2","1","1"
"2187","44","2","6","2","5","5","N","2","1","2"
"2188","21","2","6","2","7","0","N","2","3","0"
"2189","40","2","1","2","9","4","N","2","1","1"
"2190","40","1","6","1","9","7","N","2","1","1"
"2191","35","2","1","1","12","9","N","2","1","1"
"2192","61","1","5","8","1","0","6","2","2","0"
"2193","79","1","4","2","5","5","N","2","2","0"
"2194","34","1","1","1","10","9","N","2","1","1"
"2195","63","1","3","1","5","7","N","2","1","2"
"2196","87","1","6","4","6","8","2","1","1","1"
"2197","22","2","3","1","10","4","6","2","2","0"
"2198","29","1","1","1","10","9","N","2","1","2"
"2199","83","1","6","1","6","2","N","1","1","2"
"2200","30","2","1","1","7","6","N","2","1","1"
"2201","46","1","1","3","5","0","N","2","1","1"
"2202","81","2","N","5","4","2","3","1","1","1"
"2203","87","1","2","1","6","8","N","2","2","0"
"2204","60","2","1","1","5","5","N","2","1","1"
"2205","16","1","6","9","4","0","N","2","1","1"
"2206","60","2","1","1","9","7","N","2","1","1"
"2207","74","1","1","1","11","9","N","2","1","1"
"2208","40","1","N","8","4","5","N","1","1","1"
"2209","56","2","1","6","9","7","N","2","1","1"
"2210","55","1","6","2","5","8","N","1","1","1"
"2211","64","1","1","1","9","9","N","2","1","1"
"2212","51","1","1","1","10","7","N","2","1","2"
"2213","31","1","1","6","10","9","N","2","1","1"
"2214","58","2","1","8","3","0","N","2","1","2"
"2215","88","2","3","1","7","5","N","2","1","1"
"2216","68","2","6","2","5","6","N","2","1","1"
"2217","13","1","N","1","3","N","N","2","1","1"
"2218","70","2","6","2","4","1","N","2","1","2"
"2219","51","2","1","2","4","2","N","2","1","2"
"2220","72","1","1","1","5","4","N","2","1","1"
"2221","47","2","1","1","1","0","1","1","1","1"
"2222","19","2","6","2","7","1","N","2","1","1"
"2223","65","2","3","1","5","7","N","2","1","1"
"2224","4","1","N","1","2","N","N","2","1","1"
"2225","9","2","N","9","3","N","N","2","1","2"
"2226","49","1","5","2","10","4","4","1","2","0"
"2227","64","1","6","1","10","7","N","2","3","0"
"2228","32","2","6","2","9","4","N","2","1","2"
"2229","15","1","6","1","3","0","N","2","1","1"
"2230","56","1","1","3","3","9","N","2","1","1"
"2231","31","1","6","1","5","0","N","2","1","1"
"2232","41","2","1","6","9","9","N","2","1","2"
"2233","44","1","1","1","9","8","N","2","1","1"
"2234","0","2","N","2","N","N","N","2","1","1"
"2235","64","2","6","2","6","1","N","2","1","2"
"2236","45","1","1","8","4","6","N","2","1","1"
"2237","13","2","N","2","3","N","N","2","1","2"
"2238","68","2","1","3","9","1","3","2","1","1"
"2239","68","1","1","1","10","8","N","2","1","1"
"2240","75","2","5","8","4","7","3","1","2","0"
"2241","47","1","6","2","7","3","N","2","1","2"
"2242","42","2","5","6","12","N","2","1","1","2"
"2243","19","1","6","6","7","1","N","2","1","2"
"2244","5","1","N","2","1","N","N","2","1","2"
"2245","38","2","4","1","7","1","N","1","1","1"
"2246","88","1","1","1","12","9","N","2","1","2"
"2247","41","1","1","1","9","9","N","2","1","1"
"2248","77","1","1","1","5","1","N","2","1","1"
"2249","36","2","6","1","11","9","N","2","1","2"
"2250","15","1","6","1","4","0","N","2","1","1"
"2251","32","1","1","6","9","9","N","2","1","1"
"2252","64","2","4","1","11","9","N","2","1","1"
"2253","51","2","4","1","10","8","N","2","1","1"
"2254","40","2","1","1","9","0","N","2","1","1"
"2255","26","1","6","1","10","8","N","2","1","1"
"2256","26","2","6","1","5","3","N","1","3","0"
"2257","33","1","6","1","4","0","N","2","2","0"
"2258","31","2","2","1","1","0","1","1","1","1"
"2259","17","2","6","1","4","0","N","2","1","1"
"2260","19","2","6","1","7","3","N","2","1","2"
"2261","87","1","1","1","5","4","N","2","1","1"
"2262","19","2","6","1","7","8","N","2","3","0"
"2263","72","2","4","1","5","9","N","2","1","1"
"2264","68","2","3","6","5","0","N","2","1","2"
"2265","12","1","N","2","3","N","N","2","1","1"
"2266","28","1","6","1","9","7","N","2","1","2"
"2267","63","2","3","1","9","4","N","2","1","2"
"2268","17","2","6","2","4","1","N","2","1","2"
"2269","31","1","6","2","3","2","N","2","1","2"
"2270","38","1","6","2","10","8","N","2","1","1"
"2271","56","1","2","9","1","1","4","1","1","2"
"2272","40","2","1","1","1","0","1","1","1","1"
"2273","50","1","1","1","5","5","N","2","1","1"
"2274","67","2","1","2","9","5","N","2","1","1"
"2275","7","1","N","9","2","N","N","2","1","2"
"2276","13","1","N","3","3","N","N","2","1","1"
"2277","19","2","6","1","7","4","N","2","3","0"
"2278","80","2","3","1","8","9","N","2","1","1"
"2279","6","1","N","9","2","N","N","2","1","2"
"2280","52","2","1","1","9","4","N","2","1","1"
"2281","30","1","6","1","9","8","N","2","1","2"
"2282","63","1","1","6","7","0","N","2","1","1"
"2283","46","1","4","9","4","7","N","2","1","1"
"2284","30","1","6","1","9","3","N","2","1","2"
"2285","63","2","4","8","5","6","N","2","1","2"
"2286","85","2","4","9","11","9","6","1","2","0"
"2287","60","1","1","3","4","1","N","2","1","1"
"2288","74","2","1","1","7","2","N","2","1","1"
"2289","71","2","3","2","9","7","N","2","1","2"
"2290","75","1","1","1","7","0","N","2","1","1"
"2291","73","2","5","8","5","3","3","1","1","2"
"2292","57","1","1","1","10","9","N","2","1","1"
"2293","8","1","N","2","3","N","N","2","1","2"
"2294","45","1","1","6","10","9","N","2","1","1"
"2295","18","1","4","1","1","0","1","1","1","1"
"2296","57","1","4","1","6","4","N","2","1","1"
"2297","38","1","6","2","5","5","N","2","1","2"
"2298","30","2","6","2","4","8","N","2","1","1"
"2299","12","1","N","1","3","N","N","2","1","2"
"2300","14","1","N","1","3","N","N","2","1","1"
"2301","60","1","6","1","5","0","N","2","1","1"
"2302","38","1","1","1","8","9","N","2","1","1"
"2303","37","1","2","1","9","9","N","2","1","2"
"2304","75","1","1","1","5","2","N","2","1","1"
"2305","31","1","6","2","8","2","N","2","1","1"
"2306","4","1","N","9","2","N","N","2","1","2"
"2307","73","2","6","2","5","2","N","2","1","2"
"2308","51","1","6","1","9","1","N","2","1","1"
"2309","38","2","1","1","10","3","N","2","1","2"
"2310","70","2","1","1","9","6","N","2","1","1"
"2311","78","1","3","3","8","5","N","2","1","1"
"2312","37","2","6","1","5","4","N","2","1","2"
"2313","26","2","1","8","7","4","N","2","1","2"
"2314","60","1","1","1","11","9","N","2","1","1"
"2315","66","1","2","3","2","N","5","2","3","0"
"2316","14","2","N","3","3","N","N","2","1","2"
"2317","68","2","1","2","5","2","N","2","1","2"
"2318","28","2","6","6","9","6","N","2","1","1"
"2319","61","1","6","1","5","1","N","2","1","1"
"2320","51","2","1","1","9","9","N","2","1","1"
"2321","61","2","1","1","5","7","N","2","1","1"
"2322","59","1","5","1","11","6","4","2","1","1"
"2323","48","2","1","1","7","6","N","2","1","1"
"2324","58","1","6","2","7","5","N","2","1","2"
"2325","32","1","6","1","4","2","N","2","1","1"
"2326","10","2","N","2","3","N","N","2","1","1"
"2327","46","1","6","2","5","7","N","2","1","2"
"2328","58","1","1","1","11","9","N","2","1","1"
"2329","63","2","6","1","6","2","N","2","1","2"
"2330","31","2","1","1","10","0","N","2","1","2"
"2331","28","1","6","1","7","7","N","2","1","1"
"2332","20","1","6","1","5","2","N","2","1","2"
"2333","13","2","N","2","3","N","N","2","1","2"
"2334","65","2","3","2","5","6","N","2","1","1"
"2335","39","2","6","2","7","3","N","2","1","1"
"2336","51","1","6","2","7","6","N","2","1","2"
"2337","67","1","6","1","10","6","N","2","1","1"
"2338","70","2","6","1","10","9","N","2","1","2"
"2339","32","2","1","1","7","4","N","2","1","1"
"2340","93","1","6","2","2","1","6","2","1","1"
"2341","62","1","2","1","1","0","1","1","1","1"
"2342","87","2","3","1","7","6","N","2","2","0"
"2343","70","1","1","1","10","9","N","2","1","1"
"2344","47","1","6","1","8","6","N","2","1","1"
"2345","23","2","1","7","4","9","2","1","1","2"
"2346","10","1","N","2","3","N","N","2","1","2"
"2347","24","2","6","1","9","5","N","2","1","2"
"2348","71","1","1","1","5","6","5","2","1","1"
"2349","55","1","1","1","7","6","N","2","1","1"
"2350","11","2","N","8","3","N","N","2","1","2"
"2351","81","1","1","6","11","1","N","2","1","1"
"2352","85","1","3","2","4","6","N","2","1","1"
"2353","15","2","6","1","4","0","N","2","1","1"
"2354","72","2","1","8","3","6","6","1","1","2"
"2355","20","2","6","2","7","2","N","2","1","2"
"2356","43","2","4","3","3","1","2","2","1","2"
"2357","71","2","1","2","10","8","N","2","1","1"
"2358","84","1","1","7","5","9","4","1","3","0"
"2359","84","2","N","6","9","5","5","1","1","2"
"2360","43","2","1","2","9","4","N","2","1","2"
"2361","0","1","N","1","N","N","N","2","1","1"
"2362","55","1","3","8","5","6","N","2","1","2"
"2363","36","1","1","8","4","6","N","2","1","1"
"2364","60","2","1","2","7","5","N","2","1","1"
"2365","69","2","3","2","7","8","N","2","1","2"
"2366","22","2","6","6","9","0","N","2","1","2"
"2367","42","1","1","1","9","9","N","2","1","1"
"2368","71","1","6","2","4","0","N","2","2","0"
"2369","10","1","N","6","3","N","N","2","1","2"
"2370","65","2","1","1","7","7","N","2","1","1"
"2371","48","1","2","1","5","7","N","2","1","1"
"2372","60","2","2","8","8","4","2","2","3","0"
"2373","44","2","1","9","8","N","5","2","1","1"
"2374","25","1","6","2","7","3","N","2","1","1"
"2375","85","2","6","5","6","2","3","1","1","1"
"2376","66","2","6","2","7","5","N","2","1","1"
"2377","38","1","4","2","7","6","N","2","1","1"
"2378","6","1","N","1","3","N","N","2","1","1"
"2379","25","2","6","1","9","2","N","2","1","2"
"2380","55","2","3","6","1","4","N","2","1","2"
"2381","0","1","N","2","N","N","N","2","1","2"
"2382","2","1","N","1","N","N","N","2","1","1"
"2383","37","2","1","1","10","8","N","2","1","1"
"2384","76","1","1","1","12","9","N","2","1","1"
"2385","62","1","6","6","3","6","2","2","2","0"
"2386","1","2","N","1","N","N","N","2","1","1"
"2387","51","1","6","2","6","2","N","2","1","1"
"2388","6","2","N","6","2","N","N","2","1","2"
"2389","59","1","1","5","5","5","N","2","1","1"
"2390","85","1","3","5","5","4","2","2","3","0"
"2391","44","2","1","6","11","7","N","2","1","1"
"2392","69","1","1","6","8","5","6","1","1","2"
"2393","34","2","4","1","10","6","N","2","1","1"
"2394","24","2","4","8","10","9","5","1","1","1"
"2395","25","2","N","2","9","0","1","2","1","1"
"2396","15","2","6","2","4","0","N","2","1","2"
"2397","61","2","4","8","3","2","N","2","1","2"
"2398","29","1","6","2","7","5","N","2","1","2"
"2399","7","2","N","6","3","N","N","2","1","1"
"2400","72","1","1","1","5","6","5","2","1","1"
"2401","89","2","2","7","9","6","5","2","1","2"
"2402","67","2","1","1","9","7","N","2","1","1"
"2403","17","2","6","6","4","0","N","2","1","1"
"2404","20","1","6","3","5","3","N","2","1","1"
"2405","2","1","N","1","N","N","N","2","1","2"
"2406","30","2","6","2","7","1","N","2","1","2"
"2407","65","1","1","1","10","6","N","2","1","1"
"2408","76","1","1","2","12","9","N","2","1","1"
"2409","53","1","1","9","7","9","1","2","1","1"
"2410","50","2","4","2","8","6","N","2","1","2"
"2411","69","2","1","1","11","2","N","2","1","1"
"2412","61","2","4","2","7","4","N","2","1","1"
"2413","29","1","1","2","7","6","N","2","1","1"
"2414","76","1","1","1","3","4","N","2","1","1"
"2415","60","1","4","1","6","6","N","2","1","1"
"2416","8","1","N","8","3","N","N","1","1","2"
"2417","47","2","1","1","5","4","N","2","1","1"
"2418","24","1","6","1","10","8","N","2","1","2"
"2419","59","1","1","8","7","8","N","2","1","1"
"2420","22","1","6","2","5","4","N","2","1","2"
"2421","61","1","6","2","5","1","N","2","1","2"
"2422","58","1","6","2","1","0","N","1","1","2"
"2423","16","1","6","2","4","0","N","2","1","2"
"2424","25","2","6","1","9","3","N","2","1","2"
"2425","19","1","6","2","5","1","N","2","1","1"
"2426","58","2","6","2","10","6","N","2","1","1"
"2427","64","2","1","1","7","2","N","2","1","1"
"2428","39","1","1","1","11","9","N","2","1","2"
"2429","2","1","N","2","N","N","N","2","1","2"
"2430","22","2","6","1","9","5","N","2","1","1"
"2431","69","1","4","1","5","2","N","2","1","1"
"2432","66","1","1","1","9","8","N","2","1","1"
"2433","64","1","1","1","7","9","N","2","1","1"
"2434","20","2","6","6","7","0","N","2","3","0"
"2435","22","1","6","1","9","3","N","2","1","2"
"2436","21","1","6","2","7","0","N","2","1","1"
"2437","1","1","N","6","N","N","N","2","1","1"
"2438","75","1","1","7","6","N","6","2","1","1"
"2439","20","1","6","2","9","2","N","2","3","0"
"2440","24","2","3","1","1","0","1","1","1","1"
"2441","18","2","6","1","4","0","N","2","1","1"
"2442","7","2","N","6","3","N","N","2","1","1"
"2443","52","2","6","1","9","9","N","2","1","1"
"2444","39","2","1","1","9","9","N","2","1","1"
"2445","46","1","6","9","9","6","N","2","1","1"
"2446","55","1","4","1","5","2","N","2","1","1"
"2447","48","1","1","6","12","9","N","2","1","1"
"2448","25","1","6","1","9","6","N","2","1","2"
"2449","56","2","4","1","9","4","N","2","1","2"
"2450","23","2","2","8","4","3","N","2","3","0"
"2451","55","1","2","2","7","4","N","2","1","2"
"2452","26","1","4","2","9","5","N","2","1","2"
"2453","63","2","1","1","10","9","N","2","1","1"
"2454","38","2","4","2","7","5","N","2","1","2"
"2455","89","2","2","9","3","3","5","2","1","1"
"2456","31","1","1","1","5","4","N","2","1","2"
"2457","34","2","1","1","12","9","N","2","1","2"
"2458","47","1","1","1","8","8","N","2","1","1"
"2459","32","2","6","1","9","9","N","2","1","2"
"2460","67","1","1","1","8","9","N","2","1","1"
"2461","72","2","1","1","9","6","N","2","1","1"
"2462","77","2","4","2","3","3","N","1","1","2"
"2463","39","1","5","6","7","N","N","2","1","1"
"2464","17","2","6","2","4","1","N","2","1","1"
"2465","55","2","1","1","8","7","N","2","1","1"
"2466","72","1","2","1","9","9","6","2","1","1"
"2467","27","2","6","1","10","5","N","2","1","2"
"2468","20","1","6","9","7","0","N","2","2","0"
"2469","0","2","N","9","N","N","N","2","1","1"
"2470","63","2","6","2","7","2","N","2","1","2"
"2471","0","2","N","2","N","N","N","2","1","2"
