,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
6771,32,6,2,2,1,2,N,2,N,11
6772,42,1,1,2,1,2,N,1,4,4
6773,61,1,6,2,1,2,N,2,2,9
6774,30,2,N,2,1,0,N,2,0,1
6775,40,2,1,1,1,1,N,2,5,3
6776,35,2,1,1,1,2,N,1,N,7
6777,7,1,1,1,1,1,N,2,N,3
6778,6,2,6,2,1,1,5,2,7,5
6779,23,1,6,2,1,2,N,2,2,7
6780,35,1,4,2,1,1,N,2,2,10
6781,9,1,6,2,1,1,N,2,3,3
6782,46,9,3,2,1,1,N,2,2,8
6783,11,6,6,1,1,1,N,2,3,10
6784,11,1,4,1,1,2,N,2,2,10
6785,48,1,1,1,1,1,N,1,4,5
6786,25,2,6,2,1,2,N,2,6,9
6787,41,2,1,1,1,2,N,2,0,11
6788,51,2,N,1,1,1,N,2,3,8
6789,22,1,6,1,1,1,N,2,7,7
6790,35,2,1,1,1,2,N,1,8,7
6791,3,1,N,1,1,2,N,2,3,5
6792,37,2,6,1,1,0,N,2,8,3
6793,61,1,1,1,3,2,N,1,N,4
6794,60,6,1,1,1,1,N,2,6,5
6795,49,2,6,2,1,2,N,2,N,6
6796,56,2,6,1,1,2,N,2,4,5
6797,62,6,N,2,1,2,N,2,0,7
6798,57,1,1,1,1,1,N,2,8,3
6799,57,2,N,2,3,0,N,2,N,7
6800,45,2,6,1,1,1,N,2,8,3
6801,60,2,1,2,1,2,N,2,3,7
6802,64,2,6,2,1,2,N,1,0,7
6803,38,1,6,2,1,1,N,1,2,6
6804,40,2,N,2,1,2,N,2,0,3
6805,70,1,6,2,1,2,N,2,0,5
6806,38,1,1,2,1,2,N,2,0,10
6807,33,2,6,2,1,1,N,1,0,8
6808,22,1,6,1,1,2,N,2,4,5
6809,32,1,N,1,1,2,N,2,7,7
6810,46,2,6,1,1,2,5,2,7,1
6811,41,2,6,1,3,2,N,2,8,10
6812,25,2,6,1,1,2,N,2,7,5
6813,45,2,4,2,1,2,N,2,2,10
6814,41,1,6,2,1,1,N,2,7,10
6815,5,2,1,1,1,2,5,2,7,3
6816,30,6,1,2,1,1,N,2,7,10
6817,56,1,1,1,1,1,N,2,2,10
6818,57,2,N,1,1,1,N,2,2,5
6819,25,1,4,2,1,2,N,2,5,9
6820,24,1,1,2,3,1,N,2,0,9
6821,7,1,4,2,1,2,N,2,1,4
6822,1,2,3,2,1,2,N,2,2,5
6823,65,1,6,1,1,1,N,2,6,7
6824,13,1,1,2,1,1,N,2,8,5
6825,62,1,6,2,1,2,N,2,N,5
6826,34,5,N,2,1,0,N,2,3,7
6827,57,7,6,1,3,1,N,2,2,4
6828,28,1,N,1,1,1,N,2,8,2
6829,52,2,6,2,1,2,N,2,9,3
6830,13,1,1,2,1,1,N,2,N,9
6831,41,2,4,1,1,1,N,1,2,10
6832,18,1,6,2,1,1,N,2,9,7
6833,23,1,1,1,1,1,N,2,9,7
6834,4,2,1,2,1,2,N,2,3,8
6835,63,2,3,1,1,1,N,2,4,5
6836,48,1,4,2,1,2,N,2,5,4
6837,72,2,2,2,1,1,N,2,5,7
6838,35,8,6,1,1,2,N,2,8,3
6839,62,6,N,2,1,1,N,2,2,5
6840,59,2,6,2,3,2,N,2,4,7
6841,31,2,1,2,1,1,N,2,2,10
6842,15,2,6,2,1,2,N,1,1,4
6843,23,6,1,1,1,2,N,2,5,5
6844,59,1,6,2,1,1,5,1,8,3
6845,41,2,N,1,1,1,N,2,2,3
6846,72,1,N,2,1,1,N,2,7,6
6847,25,2,1,1,1,2,N,2,3,8
6848,46,1,6,2,1,1,N,2,8,8
6849,18,2,6,1,1,1,N,2,9,5
6850,31,1,N,2,1,1,N,1,7,7
6851,4,1,6,2,1,1,N,2,2,9
6852,4,1,6,1,1,2,N,2,9,5
6853,9,1,6,1,1,1,N,1,8,6
6854,23,6,N,2,1,1,N,2,7,5
6855,78,6,N,2,1,1,N,2,2,5
6856,47,1,4,1,1,2,N,2,2,11
6857,24,1,6,2,3,2,N,2,0,7
6858,72,1,6,1,1,1,N,2,7,5
6859,71,1,3,2,1,2,5,2,5,5
6860,56,3,6,1,1,1,N,2,1,10
6861,70,1,1,1,1,1,N,2,2,7
6862,62,2,1,2,1,2,N,2,2,9
6863,4,1,N,2,1,1,N,2,2,9
6864,37,8,6,1,1,1,N,2,9,4
6865,83,2,N,2,1,1,N,2,N,4
6866,32,9,3,1,1,2,N,2,2,3
6867,4,2,6,2,1,1,N,2,N,9
6868,36,2,6,2,1,1,N,2,0,10
6869,52,2,N,2,1,1,N,2,0,N
6870,25,1,1,2,1,2,N,2,9,1
6871,24,6,6,2,1,0,5,2,8,9
6872,55,2,4,2,1,1,N,2,2,8
6873,84,1,6,1,1,1,N,2,4,1
6874,39,1,1,2,1,1,N,2,4,12
6875,74,1,1,2,3,2,N,2,0,8
6876,67,6,6,2,1,2,N,2,3,9
6877,15,2,1,1,1,1,5,2,0,7
6878,60,1,1,1,1,1,N,2,2,5
6879,54,9,6,1,1,1,5,2,3,8
6880,23,1,1,1,1,2,N,1,7,7
6881,22,2,6,1,1,1,N,1,6,5
6882,58,2,6,1,1,0,N,2,7,4
6883,48,2,1,2,1,2,N,2,1,10
6884,48,2,1,2,1,1,N,2,4,7
6885,55,6,N,2,1,1,5,2,N,11
6886,61,2,1,2,1,1,N,2,6,5
6887,35,2,1,2,1,2,N,2,5,8
6888,36,1,6,1,1,2,N,2,0,3
6889,48,9,6,2,3,1,N,2,0,5
6890,25,1,N,1,1,2,N,2,0,3
6891,39,1,1,1,1,1,N,2,2,N
6892,27,1,6,2,1,1,N,1,0,10
6893,29,2,N,1,1,2,N,2,6,3
6894,17,2,1,2,1,1,N,2,N,6
6895,54,2,1,1,1,2,N,2,5,9
6896,22,6,6,2,1,1,N,2,9,6
6897,62,1,1,1,1,2,N,2,N,9
6898,12,1,6,2,1,1,N,2,8,9
6899,13,1,3,2,1,1,N,2,2,10
6900,54,6,2,2,1,1,N,2,4,10
6901,52,1,1,1,3,0,N,2,4,3
6902,54,1,N,2,3,2,5,1,6,7
6903,10,1,6,2,1,1,N,2,N,5
6904,72,1,6,2,1,2,N,2,8,4
6905,75,1,3,2,1,1,N,2,8,3
6906,40,2,3,2,3,2,N,1,5,1
6907,50,2,6,1,1,1,N,1,1,3
6908,20,2,6,1,1,1,N,1,5,9
6909,38,1,6,1,1,2,N,2,4,9
6910,37,2,1,1,1,0,N,2,4,5
6911,48,2,6,1,1,2,N,2,0,3
6912,6,1,1,2,1,1,N,2,0,1
6913,38,1,6,2,1,1,N,2,1,5
6914,27,1,1,1,1,2,N,2,5,10
6915,41,1,6,1,1,1,N,2,8,5
6916,51,1,6,2,1,1,N,2,N,9
6917,62,1,6,1,1,2,N,2,3,10
6918,72,2,6,1,1,2,N,2,6,6
6919,42,2,4,1,1,1,N,2,2,10
6920,39,3,6,1,1,2,5,2,N,3
6921,1,2,6,2,1,2,5,2,4,5
6922,50,1,3,2,1,1,N,2,9,9
6923,52,6,4,2,1,1,N,2,0,10
6924,28,1,6,2,1,2,N,2,1,3
6925,17,8,6,1,1,1,N,2,9,7
6926,35,9,1,1,1,2,N,2,8,7
6927,22,1,1,2,3,1,5,2,4,5
6928,14,6,6,1,1,1,N,2,3,8
6929,73,3,6,1,1,1,N,2,N,10
6930,26,1,1,2,1,1,N,2,2,5
6931,46,6,1,1,1,1,N,1,3,3
6932,27,1,6,1,1,1,N,2,8,9
6933,4,1,N,2,3,2,5,2,2,7
6934,68,2,4,2,1,1,N,2,9,10
6935,18,2,6,1,1,2,N,2,N,9
6936,76,1,N,2,3,2,N,2,2,4
6937,44,1,4,2,1,1,N,2,4,7
6938,52,2,3,2,1,1,N,2,3,3
6939,68,2,6,2,1,2,N,2,7,7
6940,17,6,5,2,3,2,N,2,0,2
6941,14,1,6,1,1,1,N,2,3,7
6942,2,2,6,1,1,2,N,2,0,3
6943,44,9,6,1,1,2,N,2,2,5
6944,65,6,6,1,1,1,N,2,9,7
6945,70,2,3,1,1,2,N,2,2,10
6946,63,6,N,2,1,2,N,2,3,7
6947,15,1,1,2,1,1,N,2,2,10
6948,16,1,N,1,1,1,N,2,5,7
6949,63,2,6,2,1,1,N,2,N,5
6950,36,1,6,1,1,0,N,2,5,10
6951,32,8,6,2,1,1,N,2,9,4
6952,32,1,1,2,1,2,5,2,N,9
6953,74,6,6,1,1,2,N,2,N,5
6954,32,1,N,2,1,2,N,2,9,7
6955,16,8,1,2,1,1,N,2,0,10
6956,34,1,N,1,1,2,N,2,N,3
6957,37,1,6,2,1,1,N,2,8,9
6958,15,1,1,2,1,2,N,2,3,3
6959,22,2,4,1,1,1,N,2,N,3
6960,25,6,N,2,1,1,N,1,5,10
6961,28,2,6,1,1,1,N,2,4,9
6962,52,1,1,1,1,1,N,2,3,10
6963,17,2,1,2,1,2,N,2,3,10
6964,39,1,6,2,1,1,N,2,9,9
6965,79,2,1,1,1,2,N,2,4,4
6966,33,6,1,2,1,1,N,2,4,9
6967,31,6,1,2,1,2,N,2,N,10
6968,27,2,4,1,1,1,N,2,0,5
6969,59,2,6,1,1,0,N,2,7,9
6970,62,1,2,1,1,1,N,2,4,9
6971,37,2,N,2,1,1,N,2,9,3
6972,40,1,6,2,3,2,N,2,0,3
6973,6,2,N,2,1,0,N,2,0,3
6974,52,6,6,1,1,1,N,1,9,9
6975,28,2,6,2,3,1,N,2,7,4
6976,55,2,1,1,1,1,N,2,4,10
6977,65,2,6,1,1,1,N,2,8,7
6978,7,2,6,1,3,2,N,2,1,9
6979,66,2,6,1,1,2,N,2,7,10
6980,49,1,1,2,1,2,N,1,1,5
6981,35,6,1,1,1,0,N,2,9,5
6982,70,2,1,1,1,2,N,2,9,3
6983,29,1,4,1,1,1,N,2,6,9
6984,5,1,N,1,1,1,N,2,2,9
6985,57,1,6,2,1,1,N,2,9,5
6986,72,1,6,1,1,1,N,2,0,10
6987,40,3,N,2,3,1,N,2,N,5
6988,6,2,4,1,1,1,N,2,8,4
6989,65,1,6,2,1,1,N,2,6,7
6990,61,1,6,1,1,2,N,2,N,9
6991,10,6,N,1,1,1,N,2,6,8
6992,29,5,N,2,1,1,N,2,N,N
6993,50,2,1,2,1,1,5,2,8,4
6994,50,1,N,1,1,1,N,1,4,8
6995,13,2,1,2,1,1,N,2,3,4
6996,47,8,4,2,1,2,N,2,9,5
6997,58,2,6,2,1,0,N,1,5,5
6998,85,2,N,1,1,1,N,2,N,11
6999,45,1,5,2,1,1,N,2,3,10
7000,76,6,6,2,1,1,N,2,4,10
7001,50,2,1,2,1,1,N,2,9,3
7002,82,2,5,2,1,1,N,2,5,9
7003,9,1,N,2,3,1,N,1,4,10
7004,56,6,1,2,1,1,N,1,3,8
7005,6,1,1,1,1,2,N,2,5,8
7006,25,1,N,2,1,0,N,2,3,4
7007,66,2,4,2,3,2,N,2,2,8
7008,65,1,6,1,1,2,N,2,8,4
7009,28,2,N,1,3,0,N,2,8,4
7010,25,1,1,2,1,2,N,2,1,5
7011,55,1,6,1,1,2,N,2,8,8
7012,57,1,6,2,1,2,N,2,4,10
7013,11,1,N,1,1,1,N,2,9,10
7014,23,1,N,1,1,1,N,1,8,7
7015,54,2,6,1,3,2,N,2,0,8
7016,74,1,1,2,1,1,N,2,1,10
7017,45,2,6,1,1,1,N,2,9,9
7018,20,2,6,2,1,2,N,2,N,5
7019,10,6,6,2,1,1,N,2,5,3
7020,20,2,N,2,1,2,N,2,0,5
7021,55,2,N,1,1,2,N,2,9,4
7022,67,2,1,2,1,2,N,2,9,11
7023,17,1,4,1,1,0,N,2,7,10
7024,50,2,6,2,3,1,N,2,9,10
7025,31,1,N,1,1,2,N,2,5,5
7026,54,6,6,2,1,1,N,2,3,7
7027,78,1,6,2,1,1,N,2,4,9
7028,88,6,4,2,1,2,N,2,2,3
7029,19,1,N,2,1,2,N,2,5,9
7030,26,2,6,2,1,1,N,2,4,9
7031,21,2,4,2,3,1,N,2,9,4
7032,44,1,6,1,1,1,N,2,0,12
7033,34,6,1,2,1,1,N,2,8,7
7034,57,1,N,1,1,1,5,1,9,3
7035,58,2,N,1,1,0,N,2,4,5
7036,39,2,6,2,1,1,N,2,9,3
7037,44,2,1,2,1,1,N,1,N,7
7038,3,1,6,1,1,1,N,2,8,N
7039,56,2,1,2,1,1,N,2,5,2
7040,49,1,6,2,1,1,N,2,9,9
7041,13,1,4,1,3,1,N,2,2,3
7042,65,1,6,1,3,1,N,2,6,11
7043,23,2,N,2,1,1,N,2,8,7
7044,39,2,6,2,1,2,N,2,0,5
7045,48,2,1,1,1,2,N,2,0,N
7046,19,2,1,1,3,2,N,2,6,7
7047,24,1,6,1,1,1,N,2,5,5
7048,23,2,N,1,1,2,N,2,2,4
7049,67,2,6,1,1,1,N,2,3,5
7050,12,1,6,1,1,1,N,2,8,5
7051,74,2,6,2,1,2,N,2,8,4
7052,68,1,1,1,1,2,N,2,4,8
7053,72,1,N,2,1,0,N,2,0,10
7054,38,2,1,2,1,1,N,2,7,7
7055,49,2,6,1,1,2,N,2,6,8
7056,9,1,1,1,1,1,N,2,2,8
7057,63,1,1,1,1,1,N,2,2,7
7058,40,2,4,2,1,1,N,1,3,3
7059,13,2,N,2,1,0,N,2,8,7
7060,72,2,5,1,1,0,N,2,2,7
7061,62,2,N,2,1,1,N,2,2,12
7062,48,1,6,1,1,2,N,2,8,4
7063,16,1,6,2,1,1,N,2,3,3
7064,19,2,1,2,1,1,N,2,N,1
7065,27,2,6,2,3,2,N,2,4,5
7066,56,2,4,2,1,0,N,2,3,10
7067,16,8,6,2,1,2,N,2,9,10
7068,71,1,6,1,1,1,N,2,2,5
7069,87,6,1,1,1,2,N,2,N,1
7070,47,8,N,2,1,1,N,2,0,3
7071,40,1,1,1,1,1,N,2,9,7
7072,39,1,1,2,1,1,N,2,9,9
7073,1,1,N,2,1,2,N,2,9,4
7074,58,1,1,2,1,2,N,2,8,9
7075,24,2,6,1,1,1,5,2,2,1
7076,11,1,6,2,1,1,N,2,0,10
7077,28,2,6,1,1,1,N,2,5,7
7078,16,2,6,2,1,1,N,2,2,3
7079,57,2,1,2,1,2,5,2,2,2
7080,51,2,6,1,1,2,N,2,0,9
7081,54,1,1,1,1,1,N,2,8,10
7082,66,1,6,1,1,1,N,2,N,10
7083,26,1,N,1,1,1,N,2,9,5
7084,57,1,4,2,1,0,N,1,0,9
7085,8,9,1,1,1,2,5,2,1,10
7086,68,6,6,2,1,2,N,2,7,7
7087,72,1,6,2,3,1,N,2,2,1
7088,38,2,1,2,3,1,N,2,9,10
7089,41,1,6,1,3,2,N,1,5,9
7090,62,1,6,2,1,2,N,1,4,5
7091,9,1,4,2,1,2,N,2,3,4
7092,55,6,N,1,1,2,5,2,2,10
7093,50,2,1,2,1,0,N,2,0,7
7094,16,2,6,2,1,1,N,2,3,2
7095,2,1,6,2,1,1,N,2,5,9
7096,40,1,6,2,1,1,N,2,0,7
7097,78,1,4,2,1,1,N,2,2,3
7098,40,1,1,2,1,1,N,2,9,9
7099,15,2,6,1,3,1,N,2,8,5
7100,37,2,N,1,1,2,N,2,7,12
7101,40,1,1,1,1,1,5,2,5,1
7102,55,1,N,1,1,2,N,2,9,3
7103,25,1,3,1,3,1,3,1,4,3
7104,68,2,6,1,1,1,N,2,5,3
7105,10,6,6,2,1,2,5,1,4,1
7106,54,1,6,1,1,0,N,2,0,3
7107,37,2,N,1,1,1,N,2,4,5
7108,4,2,1,2,1,1,N,2,5,5
7109,69,1,6,1,1,0,N,2,5,5
7110,34,1,6,2,1,2,N,2,1,5
7111,41,2,6,1,3,2,N,2,7,10
7112,62,1,4,2,1,1,N,2,3,10
7113,47,6,N,2,1,1,N,1,4,5
7114,60,1,1,2,3,0,N,2,8,7
7115,85,2,3,2,1,1,N,2,9,7
7116,38,2,N,1,1,2,N,2,N,11
7117,17,1,6,2,1,1,N,2,8,10
7118,57,1,6,2,1,1,N,2,6,N
7119,27,1,6,2,1,1,5,2,9,11
7120,61,2,1,2,1,2,N,2,7,7
7121,41,1,1,2,1,2,N,2,0,9
7122,72,1,N,1,1,1,N,2,3,3
7123,61,1,6,1,3,0,N,2,4,9
7124,21,1,6,2,1,2,N,2,2,10
7125,45,1,6,1,1,1,N,2,7,5
7126,26,1,1,1,1,1,N,2,8,9
7127,26,2,1,2,1,1,N,1,1,10
7128,57,1,1,2,1,2,N,2,8,3
7129,27,2,6,1,2,2,N,2,2,7
7130,25,1,6,1,3,1,N,2,N,10
7131,65,2,N,1,1,1,N,2,5,7
7132,18,1,N,2,1,1,N,2,N,9
7133,55,2,6,2,1,2,N,2,4,10
7134,73,2,1,2,1,1,N,2,2,7
7135,42,1,1,2,1,2,N,1,8,8
7136,6,2,4,1,1,2,N,2,7,3
7137,47,2,6,2,1,1,N,1,9,4
7138,32,2,N,1,1,2,N,1,7,9
7139,16,1,6,1,1,1,N,2,9,5
7140,50,2,1,1,1,1,N,2,3,3
7141,31,1,N,2,3,2,N,2,4,10
7142,38,2,6,1,1,1,N,2,4,7
7143,48,1,1,2,1,1,N,2,2,9
7144,95,2,6,2,1,2,N,2,7,9
7145,60,1,1,1,3,2,N,2,9,3
7146,68,1,6,1,1,0,N,2,0,3
7147,36,1,1,2,1,2,5,2,4,10
7148,26,2,N,2,1,1,N,2,0,5
7149,52,1,4,1,1,0,N,2,3,3
7150,14,1,6,1,1,1,N,2,8,3
7151,23,2,6,1,1,0,N,2,2,4
7152,69,1,N,1,1,1,N,2,3,7
7153,58,2,N,1,1,2,N,2,2,9
7154,57,1,6,2,1,0,N,2,8,9
7155,48,2,1,2,1,1,N,2,N,3
7156,31,1,4,1,1,0,5,2,0,12
7157,2,2,6,1,1,1,N,2,8,3
7158,38,6,2,2,1,2,N,2,7,7
7159,23,1,1,1,1,2,N,2,0,5
7160,62,1,1,2,1,2,5,1,8,N
7161,0,2,1,2,1,2,N,2,7,3
7162,24,1,3,1,3,2,N,2,N,5
7163,20,1,1,2,3,1,5,2,9,12
7164,66,6,1,1,1,2,N,2,9,10
7165,66,6,1,1,1,0,N,2,1,5
7166,66,2,6,2,1,1,N,1,4,5
7167,57,8,4,1,1,0,N,2,0,2
7168,81,2,6,1,1,2,N,2,9,12
7169,34,2,4,2,1,1,N,2,3,5
7170,71,6,3,2,3,1,N,2,9,9
7171,49,1,1,2,1,1,N,2,0,7
7172,53,1,4,2,1,1,N,2,7,5
7173,31,2,1,2,3,2,N,2,2,7
7174,10,1,6,1,1,0,5,2,2,5
7175,53,2,6,1,1,2,N,2,4,3
7176,25,1,6,2,1,1,N,2,5,7
7177,51,2,6,1,3,1,N,2,N,9
7178,60,6,5,1,1,1,N,2,9,3
7179,55,3,1,1,1,1,N,2,4,5
7180,57,1,1,1,1,1,N,2,3,4
7181,12,1,6,1,1,2,N,2,0,7
7182,9,2,6,1,1,1,N,2,0,10
7183,65,1,3,2,1,0,N,2,8,7
7184,51,1,N,2,1,2,N,2,4,5
7185,14,1,6,1,1,1,N,2,0,12
7186,64,1,1,2,1,2,N,2,9,10
7187,25,1,6,2,1,1,N,2,0,10
7188,3,6,6,1,1,1,N,1,2,9
7189,47,1,6,2,1,1,N,2,3,2
7190,23,2,6,1,1,1,N,2,N,4
7191,70,2,6,1,1,1,N,1,7,10
7192,6,2,6,2,1,2,N,2,0,5
7193,12,2,1,2,1,1,N,1,0,3
7194,26,1,1,1,1,1,N,2,8,N
7195,8,1,3,2,1,1,N,2,9,7
7196,33,8,1,1,1,2,N,2,N,5
7197,20,1,6,1,1,1,N,2,8,1
7198,71,6,3,2,3,1,N,2,8,9
7199,78,2,N,2,1,1,N,2,2,3
7200,55,1,6,1,1,2,N,2,3,10
7201,70,1,N,2,1,1,N,2,N,10
7202,48,1,N,2,3,1,N,1,4,7
7203,45,1,4,1,1,0,N,2,9,7
7204,70,2,1,1,1,0,N,2,3,5
7205,16,1,1,2,3,0,N,1,6,8
7206,81,2,1,2,3,2,N,2,N,7
7207,7,3,6,2,3,1,N,2,9,10
7208,66,2,N,1,1,1,N,1,0,7
7209,35,1,6,1,1,1,5,2,2,6
7210,26,2,1,1,3,2,N,2,8,10
7211,48,1,6,2,1,1,N,2,9,10
7212,70,1,N,1,3,2,N,2,0,3
7213,44,1,1,2,1,1,5,2,0,4
7214,10,1,5,1,3,2,N,2,9,3
7215,10,6,6,2,1,0,N,2,2,8
7216,60,1,6,1,1,2,N,2,9,10
7217,36,6,N,1,1,2,N,2,3,5
7218,66,1,N,1,1,2,N,2,5,10
7219,64,6,6,1,3,2,N,1,3,7
7220,32,2,1,2,1,2,N,2,2,4
7221,16,2,6,1,1,1,N,2,4,5
7222,70,6,6,2,1,1,N,2,0,8
7223,46,2,1,1,1,1,N,2,9,3
7224,68,1,1,1,2,1,N,1,9,10
7225,94,1,1,2,1,1,N,2,0,7
7226,48,2,4,2,1,1,N,2,7,8
7227,62,2,1,2,1,2,N,2,5,3
7228,36,2,1,2,1,2,N,2,9,3
7229,61,2,1,2,1,1,N,2,9,9
7230,72,1,6,1,1,1,N,2,N,10
7231,26,6,1,2,1,1,N,2,N,9
7232,24,8,1,2,1,1,N,2,3,5
7233,36,6,N,2,1,1,N,2,2,10
7234,53,1,N,2,1,2,N,1,8,5
7235,87,6,1,2,3,1,N,2,0,9
7236,12,1,6,1,1,2,5,2,1,10
7237,3,1,6,1,3,2,N,2,6,1
7238,76,2,6,2,3,2,N,2,5,3
7239,25,6,6,1,3,0,N,2,6,10
7240,62,1,6,2,1,1,N,2,6,7
7241,75,2,6,2,1,2,N,2,2,3
7242,51,6,N,1,1,2,N,2,1,7
7243,33,2,1,2,3,2,N,2,1,7
7244,3,1,6,2,1,2,N,2,6,N
7245,36,2,6,2,1,1,N,2,9,11
7246,23,2,6,2,1,1,N,2,8,3
7247,53,1,6,2,1,1,5,2,5,5
7248,18,2,6,1,1,1,N,2,0,5
7249,56,1,1,1,3,2,5,2,8,9
7250,6,6,1,1,1,1,N,2,0,6
7251,1,1,6,1,1,1,N,2,N,9
7252,40,2,N,2,1,2,N,2,2,8
7253,41,2,6,1,1,1,N,2,0,5
7254,44,2,N,2,1,1,N,2,9,8
7255,29,1,N,1,1,0,N,2,4,8
7256,20,1,N,1,3,1,N,2,1,9
7257,32,1,6,1,1,1,N,2,9,10
7258,72,1,1,1,1,1,N,2,4,9
7259,23,3,6,1,1,2,N,2,9,3
7260,33,1,1,2,1,2,N,2,9,3
7261,28,1,4,2,1,1,N,2,2,3
7262,33,2,6,2,1,1,N,2,2,7
7263,56,1,4,2,1,1,N,2,6,10
7264,64,5,1,2,1,1,N,2,9,5
7265,81,8,4,1,1,2,N,2,9,3
7266,70,2,6,2,1,2,N,2,N,11
7267,18,2,4,1,3,2,N,2,9,1
7268,53,1,6,1,1,2,N,2,4,9
7269,9,1,6,1,1,1,N,2,0,3
7270,2,1,4,1,1,1,N,2,9,9
7271,2,1,3,1,1,2,N,1,0,10
7272,42,1,2,2,1,1,N,2,4,6
7273,78,2,5,2,3,1,N,2,N,9
7274,72,2,6,1,1,0,N,2,2,7
7275,66,2,6,1,1,1,N,2,7,10
7276,71,1,4,1,1,1,N,2,5,7
7277,57,2,6,1,1,2,N,2,8,2
7278,80,6,1,1,1,1,N,2,N,3
7279,10,2,1,1,1,1,N,1,N,5
7280,58,2,N,2,1,0,N,2,3,10
7281,53,1,1,2,1,1,5,2,7,11
7282,34,6,6,2,1,2,N,2,0,8
7283,67,2,3,2,1,1,N,2,5,9
7284,12,1,6,2,1,1,N,2,8,3
7285,75,1,6,2,1,1,N,1,1,5
7286,0,2,N,1,1,1,N,2,2,10
7287,44,1,6,1,1,1,N,2,6,5
7288,86,2,6,2,1,1,N,2,3,3
7289,73,1,4,2,1,1,N,2,9,8
7290,56,1,6,1,1,2,N,2,8,7
7291,26,2,N,2,1,1,N,2,7,4
7292,45,2,1,2,3,2,N,2,N,1
7293,66,1,6,2,1,2,N,2,6,10
7294,26,2,6,2,1,1,N,1,0,10
7295,11,1,6,2,1,1,5,2,4,3
7296,44,6,1,2,1,1,N,2,8,3
7297,11,2,6,1,3,2,N,2,6,7
7298,66,2,6,1,1,2,N,2,N,9
7299,19,1,1,2,1,2,N,2,7,N
7300,26,1,1,2,1,2,N,2,N,5
7301,76,2,4,1,1,1,N,2,9,1
7302,83,1,6,1,1,1,N,2,7,9
7303,47,1,6,2,1,1,N,1,2,8
7304,50,1,1,2,1,1,N,1,N,9
7305,35,1,N,2,1,2,N,2,2,3
7306,4,2,6,2,1,1,N,2,8,5
7307,30,2,N,2,1,0,N,2,2,8
7308,41,2,6,1,1,1,N,2,2,4
7309,17,1,1,2,1,2,N,2,1,4
7310,66,2,6,2,1,2,N,2,7,10
7311,59,1,1,1,3,0,N,2,0,10
7312,63,2,5,2,1,2,N,2,4,5
7313,61,2,N,1,1,1,N,2,6,N
7314,41,2,N,1,1,1,N,2,5,8
7315,38,1,6,1,1,1,N,2,3,7
7316,33,1,2,2,1,0,N,2,2,3
7317,47,1,6,1,1,2,N,2,7,5
7318,48,1,1,1,1,1,N,2,N,11
7319,32,9,6,2,1,2,N,2,3,5
7320,22,2,N,2,1,1,N,2,8,6
7321,35,2,1,2,1,1,N,2,3,10
7322,9,6,6,2,1,2,N,2,7,10
7323,77,1,1,2,1,1,N,2,2,3
7324,50,2,4,1,3,0,N,2,5,9
7325,56,2,3,2,1,1,N,2,2,10
7326,56,2,6,2,1,0,5,2,4,9
7327,37,3,6,1,3,0,N,2,N,7
7328,53,1,6,2,3,0,N,2,2,7
7329,50,2,6,1,1,0,N,2,N,4
7330,15,1,2,1,1,2,N,1,2,7
7331,4,6,N,2,1,2,N,2,0,N
7332,30,1,1,1,1,2,N,2,5,N
7333,73,1,1,1,1,1,N,2,4,10
7334,53,2,N,2,3,1,N,2,2,7
7335,75,2,1,2,1,2,N,2,5,7
7336,69,2,3,1,3,1,N,2,9,9
7337,29,2,4,2,3,1,N,2,0,7
7338,56,2,6,2,1,2,N,2,4,7
7339,31,1,N,1,3,2,N,2,2,5
7340,19,1,1,1,1,1,N,2,4,11
7341,31,1,4,2,3,1,N,2,0,10
7342,62,1,N,1,3,2,N,2,6,8
7343,28,6,4,1,1,2,N,2,N,7
7344,51,2,4,2,1,1,N,2,N,3
7345,42,1,6,2,1,1,N,2,2,10
7346,16,8,3,1,1,2,N,2,1,9
7347,3,1,1,2,1,1,N,2,4,3
7348,22,8,1,1,1,1,N,2,2,5
7349,53,6,6,2,1,1,N,2,6,9
7350,9,2,N,1,1,1,N,2,9,9
7351,28,1,1,2,1,2,N,2,9,6
7352,16,1,6,2,1,0,N,2,1,3
7353,41,1,N,1,1,1,N,2,0,8
7354,40,1,6,1,1,2,N,2,8,12
7355,9,1,4,1,1,2,N,2,4,4
7356,4,2,6,2,1,1,N,2,2,10
7357,51,1,6,1,1,1,N,2,N,9
7358,64,2,6,1,1,1,N,2,8,3
7359,4,2,N,1,1,1,5,2,6,7
7360,16,1,6,2,1,1,5,2,N,5
7361,19,6,6,1,1,2,N,2,4,7
7362,52,1,1,2,1,1,N,1,8,6
7363,14,8,2,2,1,1,N,2,6,9
7364,24,1,6,1,1,1,N,2,5,11
7365,60,2,6,2,3,2,N,2,6,4
7366,35,2,1,2,1,1,N,2,3,7
7367,42,2,6,2,1,2,N,2,8,7
7368,54,1,6,1,1,2,N,2,3,5
7369,55,1,1,1,3,2,N,2,4,10
7370,67,2,1,2,1,1,N,2,4,7
7371,4,1,N,1,1,1,N,2,0,10
7372,20,2,6,2,1,2,N,2,0,9
7373,57,1,1,2,1,2,5,2,N,10
7374,64,1,6,2,1,2,N,2,4,10
7375,4,6,6,2,1,1,N,2,3,7
7376,16,6,6,2,1,2,N,2,3,11
