PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
25-02800,2,6,0,1,1,2,N,2,1,2,2,23,0,2,5,2,N,501,3683.8999999999996,11276.5446704
25-02800,2,6,2,1,1,1,12,2,2,2,2,42,3,5,10,9,N,501,3429.09827366,492399.86281599995
25-00703,1,1,0,1,1,1,14,2,2,2,2,34,0,2,7,3,N,422,2187.81411584,21750.925168
25-00703,1,1,0,1,1,1,10,2,2,2,2,70,0,2,9,9,N,501,2186.067559161,269112.546256
25-01300,1,1,0,1,1,2,4,2,2,2,2,57,1,3,7,5,N,431,1458.256198983392,68116.5092672
25-00703,2,3,0,1,1,1,9,2,2,2,2,80,1,2,7,7,N,493,2181.969384612,72669.9873728
25-00503,1,1,0,1,1,1,10,2,2,2,2,54,0,2,9,8,N,501,2874.53618929,88431.83713599999
25-01300,1,6,0,1,1,1,3,2,2,2,2,64,0,2,7,5,N,483,1475.6305183685001,40594.317343999996
25-00703,1,6,0,1,1,1,6,2,2,2,2,19,0,2,7,1,N,144,2170.609919096,2006.0832576000003
25-00503,1,1,0,1,1,2,11,2,2,2,2,37,0,2,10,5,2,194,2881.976262,36945.6771936
25-00503,1,N,0,1,1,2,N,2,2,2,2,10,2,4,3,N,N,327,2889.33461482,N
25-01000,1,N,0,1,1,2,N,2,2,2,2,13,2,4,2,N,N,501,2466.347832644,N
25-00703,2,3,0,1,1,1,11,2,2,2,2,76,0,N,10,4,N,501,2166.323944669,15035.774302400001
25-02800,2,1,0,1,1,1,9,2,2,2,2,42,0,5,9,7,N,45,3683.8999999999996,84763.35476799999
25-00703,2,N,0,1,1,1,N,N,N,2,2,4,3,5,2,N,N,501,2186.845167335,N
25-00703,2,2,0,1,1,1,N,2,2,2,2,49,0,4,7,2,N,443,2175.462566406,-1.6318710400000782
25-02800,1,1,0,1,1,1,16,2,2,2,2,35,0,2,8,8,N,501,3683.8999999999996,100258.880688
25-02800,2,4,0,2,1,2,12,2,2,2,2,71,2,N,9,1,N,1,2186.820740436,5348.089963839999
25-01300,2,6,0,1,1,1,4,2,2,2,2,59,0,N,9,6,N,116,1464.27654901611,51735.15872
25-02800,2,1,0,1,1,1,N,2,2,2,2,64,0,2,5,2,N,501,3683.8999999999996,13594.422751999999
25-00503,2,6,0,6,1,1,N,2,2,2,2,33,1,5,9,0,N,501,2894.68136686,8804.6566136
25-01000,2,1,0,6,1,1,11,2,2,2,2,15,2,4,10,1,N,501,2466.295816932,-8.05926400000044
25-00703,2,1,0,1,1,1,N,2,2,2,2,74,0,2,5,3,N,329,2191.838697954,22716.043311999998
25-00503,1,N,0,1,1,2,N,2,2,2,2,10,2,4,3,N,N,408,2890.52545398,N
25-00503,1,1,0,1,1,1,4,2,2,2,2,36,2,4,12,9,N,501,2875.75864759,268779.375696
25-01300,1,1,0,1,1,1,N,2,2,2,2,73,1,3,5,6,N,501,1491.6477726775001,53546.413019199994
25-00503,1,6,0,1,3,0,7,2,2,2,2,21,N,N,7,2,N,264,2888.152548858,6988.813145599999
25-00503,2,6,0,1,1,2,N,2,2,2,2,19,0,2,7,3,N,501,2899.470642288,17667.9737792
25-00703,1,1,0,8,1,2,14,2,2,2,2,47,0,2,9,8,N,500,2185.733353758,148848.079552
25-01300,2,1,0,1,1,1,6,2,2,2,2,49,2,3,9,4,N,223,1520.4251491501,18746.465451199998
25-02800,1,1,0,1,1,1,6,2,2,2,2,35,0,2,9,3,N,501,2190.0457591140002,10372.6445984
25-02800,2,6,0,6,1,1,10,2,2,2,2,21,0,4,7,1,N,369,3683.8999999999996,2095.7513504
25-00503,2,1,0,1,1,1,N,2,2,2,2,70,0,2,7,1,N,501,2881.81972499,6100.0174336
25-00703,2,1,0,1,1,1,14,2,2,2,2,49,1,3,7,6,N,243,2175.433374369,53500.9532688
25-00703,2,1,0,1,1,1,12,2,2,2,2,28,0,2,7,2,N,301,2194.8237674399998,25820.8995904
25-00503,1,1,0,6,1,1,4,2,2,2,2,39,0,6,9,9,N,501,2884.5051251899995,140381.10012
25-01300,1,6,0,1,1,2,10,2,2,2,2,37,0,2,7,3,N,272,1464.9980837627,16178.774038399999
25-01300,1,1,0,1,1,1,16,2,2,2,2,46,2,4,12,9,N,501,1469.2476984054001,139088.536944
25-00703,1,4,0,1,1,1,3,2,2,2,2,73,0,N,5,2,N,239,2170.120245499,10983.2617312
25-02800,1,1,0,1,1,1,6,2,2,2,2,59,1,3,7,8,N,501,3683.8999999999996,154592.44595199998
25-00703,1,4,0,1,1,1,4,2,2,2,2,65,0,N,8,6,N,142,2174.30383626,366283.879584
25-01300,2,1,0,1,1,1,12,2,2,2,2,39,1,3,7,9,N,501,1476.0382471788,49105.304624000004
25-00503,2,6,0,9,3,0,14,1,2,2,2,21,N,N,7,2,N,436,2880.264486375,7543.6672688
25-02800,2,1,0,1,1,1,6,2,2,2,2,54,0,2,9,8,N,501,3683.8999999999996,116359.88623999999
25-00703,2,4,0,1,1,1,11,2,2,2,2,54,0,N,10,8,N,501,2465.813224241,87368.11342400001
25-01300,2,4,0,1,1,1,8,2,2,2,2,57,0,N,9,9,N,501,1479.258870351,47716.7449984
25-01000,1,1,0,1,1,1,3,2,2,2,2,55,0,3,7,8,N,501,2455.537916688,100211.99998400001
25-02800,1,1,0,1,1,2,2,2,2,2,2,36,1,2,7,0,N,394,3683.8999999999996,-2.602856000000429
25-01300,2,3,0,1,1,1,13,2,2,2,2,91,0,2,10,5,N,501,1490.4171379351,34254.3520528
25-00703,1,1,0,1,1,1,4,2,2,2,2,65,0,2,8,8,N,501,2194.798516662,101577.1165664
25-00703,1,1,0,1,1,1,3,2,2,2,2,38,1,2,5,3,N,70,2187.034503636,20538.4130816
25-02800,2,4,0,1,1,2,11,2,2,2,2,57,0,N,5,3,N,428,3683.8999999999996,25943.2738368
25-01000,1,1,1,1,1,2,10,2,2,2,1,51,0,5,9,2,N,327,2449.286523239,97647.279656
25-00703,1,6,0,1,1,1,4,2,2,2,2,52,0,4,5,7,N,501,2874.9112991720003,43716.499568
25-02800,2,4,0,2,1,1,5,2,2,2,2,54,3,7,1,8,N,32,3437.29943243,91118.098784
25-02800,1,2,0,1,1,1,9,2,2,2,2,52,0,4,7,7,N,501,3683.8999999999996,69062.692128
25-01300,2,4,0,1,1,1,8,2,2,2,2,55,0,N,10,5,N,415,1466.67037910602,75103.373104
25-02800,1,1,0,1,1,2,15,2,2,2,2,31,1,2,12,7,N,501,3683.8999999999996,75981.28964
25-01300,1,6,0,1,2,0,6,2,2,2,2,22,N,N,5,0,N,18,1486.9352271048,-9.290487999999641
25-02800,2,6,0,1,1,1,N,2,2,2,2,54,0,2,8,0,N,501,3683.8999999999996,-3.1293892799994865
25-02800,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,3683.8999999999996,N
25-02800,2,3,0,1,1,1,6,2,2,2,2,88,0,N,5,2,N,226,2679.07757664,10726.962608
25-00503,2,6,0,9,1,1,14,2,2,2,2,16,0,4,7,1,N,501,2891.18834257,1967.4981776000004
25-02800,2,1,0,1,1,1,4,2,2,2,2,56,0,2,8,5,N,501,1475.8688955103,82555.31936
25-02800,1,6,0,1,3,0,7,2,2,2,2,22,N,N,5,2,N,225,3683.8999999999996,4699.3554816
25-00503,2,1,0,6,1,1,11,2,2,2,2,50,0,2,10,9,N,501,2898.869678225,289366.786576
25-00703,2,N,0,1,1,1,N,2,2,2,2,9,4,6,3,N,N,246,2183.0430325509997,N
25-00703,1,6,0,1,1,2,10,2,2,2,2,29,0,N,9,8,N,501,2191.35879957,102872.681776
25-02800,2,1,0,1,1,1,N,2,1,2,2,74,0,2,7,4,N,501,3683.8999999999996,30903.774412800005
25-01300,2,1,0,1,1,1,11,2,2,2,2,63,0,2,8,8,N,501,1466.3347673193,4324.460556800001
25-00703,1,6,0,1,1,1,14,2,2,2,2,20,1,3,9,8,N,501,2199.355391411,120033.502072
25-00703,2,3,0,1,1,1,N,2,2,2,2,86,0,5,6,3,N,501,2178.166759954,16110.284344
25-02800,2,N,0,1,1,1,N,2,2,2,2,10,3,5,3,N,N,213,3683.8999999999996,N
25-00503,1,6,0,1,1,2,6,2,2,2,2,22,0,2,5,5,N,207,2881.9963023,52353.18876319999
25-00703,1,4,0,1,1,1,16,1,2,2,2,71,0,N,7,4,N,143,2171.44720283,23573.4179184
25-01000,2,1,0,6,1,1,10,2,2,2,2,47,2,4,10,9,N,501,2482.2874419239997,137278.166704
25-02800,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,3683.8999999999996,N
25-00703,1,1,0,1,1,1,N,2,2,2,2,51,0,4,5,4,N,501,2168.368856881,25271.1816224
25-02800,1,1,0,1,1,1,10,2,2,2,2,35,0,4,10,9,N,501,3683.8999999999996,154690.297984
25-01300,1,1,0,1,1,1,N,2,2,2,2,66,0,2,8,5,N,501,1462.7416602124101,35270.8573152
25-00703,2,6,4,9,3,0,8,2,2,2,2,21,N,N,7,1,5,30,3413.2059372209997,1507.8452544000002
25-00703,2,6,0,1,1,1,12,2,2,2,2,28,0,4,9,5,N,486,2190.319954952,41102.577376
25-01300,1,1,0,1,1,1,10,2,2,2,2,78,0,2,9,3,N,42,1474.6399797803,32927.969912
25-00503,1,N,3,1,2,0,N,1,1,2,1,13,N,N,N,N,N,19,2891.96167548,N
25-01300,2,6,0,1,1,2,11,2,2,2,2,30,0,N,9,8,N,306,1475.871814714,25481.3105184
25-00503,1,N,0,1,1,1,N,N,N,2,2,2,2,3,N,N,N,501,2889.809035522,N
25-01300,2,6,0,1,1,1,6,1,2,2,2,84,0,N,4,3,N,139,1464.35635194008,18643.430168
25-00703,1,1,0,1,1,1,4,2,2,2,2,65,0,2,8,6,N,501,2174.22011234,56320.882783999994
25-02800,2,6,0,1,1,1,11,2,2,2,2,50,0,3,10,6,N,501,3683.8999999999996,50356.268576
25-01000,2,1,0,1,1,1,2,1,1,2,2,48,0,2,10,3,N,351,2465.4057158739997,21238.049728
25-01000,2,1,0,1,1,1,12,2,2,2,2,35,0,4,10,7,N,501,2481.280082844,45352.37240000001
25-02800,2,6,0,1,1,2,N,1,2,2,2,34,0,N,5,2,N,86,2186.104321978,5782.546257919999
25-02800,1,3,0,1,1,1,N,1,1,2,2,16,0,6,5,0,N,199,3608.4150926699995,-3.3200607999997374
25-02800,2,1,0,1,1,1,11,2,2,2,2,50,0,3,10,6,N,501,3683.8999999999996,54213.5157488
25-01300,2,6,0,1,1,1,N,1,2,2,2,17,0,2,4,2,N,162,1480.8015659649,10309.315279999999
25-01000,2,4,0,1,1,1,13,2,2,2,2,65,0,N,8,1,N,311,2479.127531954,20562.72
25-00703,2,N,0,1,1,1,N,N,N,2,2,3,2,4,3,N,N,317,2182.3834617439998,N
25-00503,1,6,0,1,1,2,12,2,2,2,2,25,0,3,7,4,N,254,2892.096101359,35547.8948256
25-00703,2,1,0,1,1,1,N,2,2,2,2,63,0,2,9,5,N,501,2180.689477452,44202.15352
25-00703,1,3,0,1,1,2,12,2,2,2,2,66,0,3,5,3,N,234,2189.98982441,1527.1050963199996
25-00503,2,1,0,6,1,1,0,2,2,2,2,64,2,5,3,2,N,501,2894.636253918,4594.31202496
25-02800,2,N,0,1,1,1,N,2,2,2,2,12,1,3,3,N,N,501,3683.8999999999996,N
25-02800,1,1,0,1,1,1,5,2,2,2,1,75,0,2,10,9,N,501,3683.8999999999996,243177.12891200001
25-01000,1,4,0,1,1,1,11,2,2,2,2,43,0,N,10,8,N,501,2455.39042008,96957.329984
25-00703,1,6,0,1,1,1,14,2,2,2,2,21,0,3,10,9,N,501,2187.552367255,148397.976352
25-00703,1,6,0,9,1,1,N,2,2,2,2,15,2,4,4,3,N,243,2184.886606549,21823.197344
25-00503,2,6,4,1,1,2,N,2,2,2,2,18,0,5,5,1,N,501,2899.29063586,11047.3405488
25-02800,1,N,0,6,1,1,N,2,2,2,2,7,2,4,2,N,N,501,3683.8999999999996,N
25-01300,1,6,0,1,1,1,N,2,2,2,2,22,0,2,5,0,N,501,1490.3918515299001,-1.5080758399999468
25-00503,2,1,0,1,1,1,12,2,2,2,2,68,0,2,7,7,N,501,2893.570109958,66204.6458016
25-00703,1,N,0,1,1,1,N,N,N,2,2,4,3,5,1,N,N,501,2196.031707656,N
25-00703,2,6,0,1,1,1,N,2,2,2,2,22,0,2,5,1,N,501,2187.460137341,1598.1659632
25-00503,1,1,0,1,1,1,9,2,2,2,2,64,0,2,10,9,N,501,2875.85038763,34320.1182528
25-01300,1,6,0,1,1,1,5,1,2,1,2,46,2,4,11,1,N,195,1472.3726469587,5286.0613023999995
25-01300,1,1,0,1,1,1,5,2,2,2,2,37,0,2,12,9,N,501,1461.9025260907101,387832.93696
25-00503,2,6,0,1,1,1,N,2,2,2,2,16,1,3,4,0,N,501,2875.56537003,-4.8275364800001626
25-00703,1,1,0,1,1,1,11,2,2,2,2,71,0,3,8,7,N,501,2171.06999985,368.50501215999975
25-02800,1,1,0,1,1,1,3,2,2,2,2,58,0,2,5,9,N,501,3601.4965131,102765.41861760001
25-00503,2,6,0,1,1,1,10,2,2,2,2,32,0,4,9,8,N,501,2880.44095235,86258.78732799999
25-01000,1,6,0,1,1,1,10,2,2,2,2,26,0,3,9,8,N,501,2464.751734084,44342.9732512
25-01300,2,1,0,1,1,2,6,2,2,2,2,39,1,3,7,4,N,263,1510.767788701,32068.213593599998
25-00703,2,6,0,1,1,2,N,2,2,2,2,83,0,N,7,4,N,93,2182.042375838,18489.4518144
25-00503,1,N,0,1,1,1,N,2,2,2,2,9,3,6,3,N,N,326,2881.930681451,N
25-00503,1,1,4,9,1,1,11,2,2,2,2,68,0,2,12,8,N,501,2892.182898125,57280.860735999995
25-00703,1,4,0,1,1,1,8,2,2,2,2,78,0,N,10,3,N,0,2168.098424166,179950.06265600002
25-01300,2,6,0,1,1,1,11,2,2,2,2,59,0,4,9,7,N,501,1486.1734040071,59860.927632
25-00503,2,6,0,6,1,1,9,2,2,2,2,30,0,N,9,6,N,173,2903.866393025,62479.63612319999
25-00503,2,1,0,1,1,1,11,2,2,2,2,52,2,4,9,8,N,501,2904.569807555,115595.9945024
25-02800,1,1,0,1,1,1,4,2,2,2,2,68,2,5,11,9,N,501,3683.8999999999996,160786.28312
25-00703,1,6,0,1,1,1,N,2,2,2,2,24,0,2,5,2,N,501,2191.115354459,37994.806528
25-00503,1,5,0,6,1,1,4,2,2,2,2,52,2,4,9,7,N,208,2896.486931089,345714.270992
25-01000,1,1,0,1,1,1,14,2,2,2,2,38,2,4,10,9,N,501,2464.42970873,-4.539174399999865
25-00503,1,N,0,9,1,1,N,2,2,2,2,5,0,2,2,N,N,501,2880.4691423719996,N
25-00503,1,6,1,1,1,2,9,2,2,2,2,18,1,3,6,1,N,73,2893.3700632299997,3892.6690889600013
25-01000,2,1,0,1,1,1,4,2,2,2,2,36,2,4,5,1,N,501,2460.604839339,3918.7886651200006
25-01300,2,3,0,1,1,2,N,2,2,2,2,34,0,N,9,2,N,369,1463.27365023888,13963.433368000002
25-01300,2,N,0,1,1,1,N,2,2,2,2,13,2,4,3,N,N,501,1460.16321197613,N
25-02800,1,6,0,1,1,1,9,2,2,2,2,23,0,N,10,9,N,501,3683.8999999999996,157816.00568
25-01000,2,1,0,1,1,1,15,2,2,2,2,29,2,4,9,1,N,139,2462.16493216,6054.460799999999
25-00703,1,1,0,1,1,1,16,2,2,2,2,83,1,4,9,7,N,501,2168.319223738,82126.51700800001
25-00503,1,1,0,1,1,1,12,2,2,2,2,38,0,2,9,8,N,501,2889.64368078,115572.67525439999
25-02800,1,1,0,1,1,1,3,2,2,2,2,57,0,2,5,5,N,501,3683.8999999999996,40423.1624064
25-00703,2,1,0,1,1,1,12,2,2,2,2,68,0,2,10,9,N,501,2178.749554145,161029.459952
25-00703,2,4,0,1,1,2,N,2,2,2,2,76,0,2,5,4,N,332,2174.65298282,30065.528855999997
25-00703,1,N,0,1,1,1,N,N,N,2,2,3,2,4,1,N,N,501,2183.717923054,N
25-01000,2,3,0,1,1,1,15,2,2,2,2,66,0,N,7,2,N,369,2478.686756689,4199.86929984
25-00503,2,1,0,1,1,1,12,2,2,2,2,75,0,2,10,4,N,501,2888.1141605499997,32530.927756800003
25-00703,1,1,0,1,1,1,11,2,2,2,2,43,0,2,9,8,N,501,2185.407787951,93620.874416
25-01300,2,1,0,6,1,1,N,2,2,2,2,52,0,2,9,8,N,501,1479.7528615193,109259.06084800001
25-01000,2,1,0,1,1,1,12,2,2,2,2,80,1,3,10,8,N,501,2478.773508921,115992.98148799999
25-01300,1,1,0,6,1,1,4,2,2,2,2,36,0,2,9,7,N,501,1489.5754965492001,67587.457024
25-00703,1,N,0,1,1,1,N,N,N,2,2,3,2,3,1,N,N,424,2194.42607882,N
25-01000,2,1,0,1,1,1,N,2,2,2,2,53,0,3,5,4,N,501,2472.038943839,26145.9010128
25-00503,2,N,0,6,1,1,N,2,2,2,2,13,2,4,3,N,N,501,2872.42794973,N
25-00703,1,N,0,9,1,2,N,2,2,2,2,13,1,3,3,N,N,381,2182.17410741,N
25-02800,2,1,0,1,1,1,N,2,2,2,2,57,0,2,9,5,N,501,3683.8999999999996,43993.0432432
25-01300,1,6,0,1,1,1,N,2,2,2,2,18,3,5,5,0,N,501,1475.9250239372,20378.0269808
25-01000,2,1,4,8,1,2,16,2,2,2,2,37,1,3,7,7,6,230,2449.757024949,100670.641016
25-02800,2,1,0,1,1,1,9,2,2,2,2,60,0,2,7,4,N,501,3683.8999999999996,24046.182368
25-00503,2,6,0,1,1,1,10,2,2,2,2,72,0,N,9,7,N,501,2903.7050018090004,71081.9264
25-01000,1,N,2,2,1,2,N,2,2,1,2,5,2,4,3,N,N,204,2583.238716348,N
25-00703,2,1,4,1,1,1,12,2,2,2,2,55,0,4,5,8,N,501,2189.1652774,133824.26178559999
25-00503,2,1,0,1,1,2,N,2,2,2,2,31,1,2,10,0,N,501,2875.64330453,-1.5670131199995012
25-02800,2,1,0,1,1,2,N,1,1,2,2,76,0,3,5,4,N,166,3539.6875518299994,13736.847783999998
25-00503,1,6,0,1,1,2,10,2,2,2,2,36,0,N,9,0,N,501,2904.76141509,-1.4538481599993247
25-00703,1,N,4,8,1,2,N,2,2,1,2,8,2,4,3,N,N,376,2188.2423102499997,N
25-01300,2,1,0,6,1,1,12,2,2,2,2,53,2,4,3,0,N,342,1483.7339071949,371707.26656
25-02800,2,1,0,1,1,1,9,2,2,2,2,51,0,2,9,5,N,501,3683.8999999999996,35375.3377728
25-02800,2,1,0,1,1,1,16,2,2,2,2,33,0,3,9,7,N,501,3683.8999999999996,74354.80236799999
25-00703,2,6,0,1,1,1,14,2,2,2,2,65,0,N,5,3,N,225,2199.366725314,22598.6787344
25-00703,1,1,0,1,1,1,3,2,2,2,2,43,0,2,9,9,N,501,2188.00427602,1063156.34064
25-00503,2,4,0,1,1,1,10,2,2,2,2,89,3,5,1,5,N,449,2892.926415522,35606.958591999995
25-00703,2,1,0,1,1,1,10,2,2,2,2,53,0,2,9,9,N,501,2194.6200243900003,92338.894384
25-00703,2,3,0,1,1,2,9,2,1,2,2,76,0,2,5,6,N,272,2190.31314125,23701.358912
25-00703,2,1,0,1,1,1,10,2,2,2,2,35,0,4,10,6,N,501,2194.285484982,53986.5681984
25-01000,1,N,0,1,1,1,N,2,2,2,2,6,3,5,2,N,N,501,2470.3414190940002,N
25-01000,1,4,0,1,1,1,13,2,1,2,2,78,0,N,10,6,N,501,2462.844788204,16079.480868800001
25-01000,2,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,142,2470.62839619,N
25-01300,1,N,0,1,1,1,N,2,2,2,2,9,2,4,3,N,N,501,1465.0559646025001,N
25-00703,1,6,0,1,1,1,N,2,2,2,2,54,1,5,4,0,N,501,2175.517499095,-0.2877512000004572
25-02800,2,1,0,1,1,1,10,2,2,2,2,37,2,7,12,8,N,501,3683.8999999999996,95346.22964800001
25-02800,1,6,0,1,1,2,N,2,2,2,2,66,0,N,9,7,N,501,3683.8999999999996,71570.5500912
25-01000,2,N,0,1,1,1,N,2,2,2,2,5,0,3,2,N,N,501,2458.922055348,N
25-01000,2,6,0,8,3,0,N,2,2,2,2,20,N,N,5,1,N,376,2462.301273001,1465.59112688
25-02800,1,6,0,1,1,1,10,2,2,2,2,30,0,5,9,6,N,501,3683.8999999999996,61061.256656
25-01300,2,2,0,1,1,2,11,2,2,2,2,25,0,N,10,3,N,453,1457.338030527761,17844.930944
25-00703,2,1,0,1,1,1,11,2,2,2,2,75,2,4,10,6,N,478,2174.289963919,54184.41176640001
25-00703,2,1,0,1,1,2,10,2,2,2,2,36,1,3,9,0,N,501,2190.976408379,-3.046365760000299
25-02800,2,1,0,1,1,1,11,2,2,2,2,62,1,3,9,7,N,501,3683.8999999999996,74936.5819472
25-00703,2,1,0,1,1,1,10,2,2,2,2,51,0,4,7,7,N,501,2195.591199595,84686.17115200001
25-00503,2,6,0,1,3,0,N,2,2,2,2,31,N,N,3,2,N,403,2905.7443918050003,7701.6716576
25-00703,1,6,0,1,1,2,13,2,2,2,2,26,0,N,9,6,N,501,2188.4183308849997,30155.606011199998
25-00703,1,1,0,1,1,1,16,2,2,2,2,46,2,4,9,9,N,501,2198.996046565,117389.014576
25-01300,1,6,0,1,1,2,14,2,2,2,2,30,0,3,5,4,N,330,1461.79531761115,29596.7446912
25-02800,1,1,0,1,1,1,16,2,2,2,2,38,0,2,9,7,N,501,3683.8999999999996,49947.709430400006
25-00703,2,1,0,1,1,1,11,2,2,2,2,52,0,2,12,9,N,501,2195.765127132,211883.451632
25-00703,2,6,0,1,1,1,6,2,2,1,2,17,2,4,8,1,N,376,2176.176802698,4267.712568000001
25-02800,1,6,0,1,1,2,12,2,2,2,2,23,0,N,9,4,N,284,3683.8999999999996,23354.566843200002
25-00703,1,6,0,1,1,2,N,2,2,2,2,16,0,2,4,1,N,141,2187.76646446,3845.8030519999993
25-01000,1,1,0,1,1,1,12,2,2,2,2,62,0,2,9,6,N,500,2455.493583091,37399.9127312
25-00503,2,1,0,1,1,1,N,2,2,2,2,87,0,2,5,0,N,501,2877.29395724,-0.9832918399997652
25-00503,2,4,0,1,1,2,N,2,2,2,2,78,0,N,10,0,N,501,2898.84752256,-0.3639121599999271
25-00503,2,1,0,1,1,2,12,2,2,2,2,38,1,2,9,5,N,501,2900.2611430549996,37656.778352
25-01000,2,6,0,7,2,0,18,1,2,2,2,31,N,N,5,2,N,417,2465.2025963,-7.204135199999655
25-02800,1,1,0,6,1,1,4,2,2,2,2,36,0,2,9,5,N,501,3683.8999999999996,37306.915624
25-00703,1,N,0,1,1,1,N,2,2,2,2,10,0,2,5,N,N,501,2174.12592293,N
25-02800,1,1,0,1,1,1,16,2,1,2,2,37,2,4,9,5,N,413,1865.616148056,41076.7257088
25-00703,1,1,0,1,1,1,4,2,2,2,2,75,0,2,10,9,N,501,2187.530612396,106391.3114
25-00703,2,N,0,1,1,2,N,2,2,2,2,10,1,2,3,N,N,501,2194.5449846,N
25-01000,1,6,0,1,1,1,6,2,2,2,2,17,0,3,5,4,N,501,2462.39584095,2737.3974809599995
25-01300,1,1,0,1,1,1,7,2,2,2,2,48,3,4,10,9,N,501,1461.44118836456,180257.290048
25-01300,1,1,0,1,1,1,9,2,2,2,2,46,2,4,9,5,N,501,1483.74048152665,45095.046583999996
25-00703,1,1,0,1,1,1,9,2,2,2,2,49,0,3,9,8,N,501,2182.258766544,100599.600064
25-02800,2,1,0,1,1,1,10,2,2,2,2,47,4,6,12,9,N,501,3683.8999999999996,71990.98012
25-00503,1,1,0,6,1,1,2,2,2,2,2,48,2,4,12,9,N,501,2882.043063,170389.42664000002
25-01000,2,6,0,2,1,2,12,2,2,2,2,30,0,4,4,4,N,158,2458.443804722,30126.321718400002
25-01000,2,1,0,1,1,1,12,2,2,2,2,31,2,4,9,9,N,501,2472.3665582099998,50931.9727712
25-00503,2,1,0,1,1,1,15,2,2,2,2,59,0,3,11,9,N,501,2902.61376294,177290.40352
25-01300,1,1,0,1,1,1,8,2,2,2,2,94,2,4,9,9,N,501,1480.1228900719,129823.24667200001
25-00703,2,1,0,1,1,1,N,2,2,2,2,44,2,4,5,4,N,501,2171.17220538,22607.378038400002
25-02800,2,6,0,1,1,1,14,2,1,2,2,18,0,3,5,1,N,501,3551.2078296199998,1822.7842799999999
25-01300,2,1,0,1,1,1,9,2,2,2,2,29,0,3,9,6,N,316,1473.2832113897,75438.1476192
25-00703,2,6,0,1,3,0,14,2,2,2,2,18,N,N,7,1,N,N,2183.98352383,3979.1020902399996
25-00503,1,1,0,1,1,1,N,2,2,2,2,81,0,3,7,4,N,501,2889.9215729400003,29221.3545856
25-01000,2,6,0,6,1,1,N,2,2,2,2,40,1,5,4,0,N,501,2474.7584125490002,-2.1234187199997905
25-00503,1,2,4,1,1,1,11,2,2,2,2,20,0,4,12,8,N,501,2899.942079212,100657.94528
25-02800,1,1,0,1,1,1,4,2,2,2,2,55,0,2,7,7,N,501,3683.8999999999996,76670.082096
25-00503,2,6,0,1,1,1,14,2,2,2,2,17,1,3,4,1,N,501,2898.18285261,1691.7784132799998
25-02800,1,1,0,9,1,1,3,2,2,2,2,57,2,4,6,2,N,438,3683.8999999999996,10637.5030832
25-01300,2,1,0,1,1,1,12,2,2,2,2,64,2,4,10,8,N,501,1463.9348278326001,135106.563416
25-00703,2,1,0,1,1,2,10,2,2,2,2,44,2,4,9,9,N,501,2186.015721585,170320.774128
25-00503,1,N,0,6,1,1,N,N,N,2,2,2,2,4,N,N,N,501,2890.852890215,N
25-01000,1,1,0,1,1,1,3,2,2,2,2,73,2,4,9,8,N,501,2464.54416111,103109.332448
25-01300,1,1,0,1,1,1,N,2,2,2,2,17,2,3,4,4,N,501,1510.6770217289,32899.0839168
25-00703,1,1,0,1,1,1,12,2,2,2,2,75,0,2,10,7,N,325,2179.64279485,66239.710792
25-01300,1,6,0,1,1,1,7,2,2,2,2,67,0,N,7,4,N,111,1482.7359670559001,25928.694260800003
25-00503,1,1,0,9,1,2,3,2,2,2,2,37,0,2,5,7,2,501,2892.623539788,71422.813976
25-01000,2,3,0,1,1,2,15,2,2,2,2,64,0,N,5,5,N,437,2476.658255256,43619.2422912
25-01300,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,501,1459.9290381759201,N
25-00503,2,3,0,1,1,1,N,2,1,2,2,82,0,N,9,4,N,213,2903.953056189,17177.45952
25-00703,1,N,0,1,1,1,N,2,2,2,2,11,0,4,3,N,N,450,2181.24134278,N
25-00703,1,N,0,9,1,1,N,N,N,2,2,3,2,4,2,N,N,356,2174.326659935,N
25-01000,2,6,0,1,1,1,N,2,2,2,2,61,0,N,7,6,N,501,2463.8852805799997,52055.4061376
25-00703,2,6,0,1,1,1,13,2,2,2,2,28,0,4,9,0,N,501,2185.670182279,-1.781232639999871
25-00503,1,6,0,1,3,0,N,2,2,2,2,22,N,N,5,1,N,N,2889.6339723680003,2365.9935808
25-02800,1,N,0,1,1,1,N,N,N,2,2,4,3,5,2,N,N,501,3683.8999999999996,N
25-00703,1,4,4,1,1,2,8,2,2,2,2,70,0,N,5,7,N,236,2190.74690241,75704.425712
25-01300,2,6,0,1,1,1,9,2,2,2,2,39,1,3,7,6,N,501,1480.3232084573,64448.379446399995
25-01000,1,1,0,1,1,1,4,2,2,2,2,40,1,2,1,9,N,501,2465.705986369,120205.26925760001
25-00703,2,1,0,1,1,1,11,2,2,2,2,66,0,2,10,6,N,274,2174.379232322,50989.15808
25-02800,2,3,0,1,1,1,N,2,2,2,2,88,0,N,5,4,N,501,3683.8999999999996,32854.7733088
