SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
1,6,2,2,5,5,0,36-03710,14
1,5,2,2,2,4,0,17-03529,N
2,1,9,1,7,7,2,24-01004,10
1,1,1,1,3,5,0,38-00100,N
1,1,1,1,9,10,0,51-01301,10
2,N,1,1,N,4,0,19-01700,N
2,1,1,1,8,12,0,51-01301,16
1,N,3,1,N,N,0,38-00100,N
2,4,1,1,4,9,0,26-02702,N
1,1,6,2,6,10,0,06-08507,7
2,3,1,1,3,5,0,01-01301,N
1,4,1,1,9,7,0,30-00600,0
2,N,1,1,N,2,0,24-01004,N
1,N,1,1,N,3,4,51-51255,N
2,1,2,1,7,4,0,28-01100,14
1,6,2,2,2,5,0,29-01901,14
2,N,2,0,N,1,0,36-03710,N
2,6,1,1,5,9,0,17-03529,11
2,5,2,2,2,6,0,32-00405,18
2,6,2,2,0,4,0,28-01100,N
2,6,2,2,3,4,0,29-01901,5
2,N,2,2,N,1,0,13-04600,N
2,1,3,1,5,9,0,38-00100,16
2,6,1,2,4,5,0,24-01004,4
1,1,1,1,9,10,0,51-51255,10
2,1,3,1,6,9,0,40-00200,11
1,N,2,2,N,3,0,17-03531,N
2,6,2,1,0,4,0,51-01301,N
2,3,2,0,4,6,0,24-01004,N
1,N,2,1,N,1,0,28-01100,N
1,6,2,1,4,7,0,01-01301,10
2,4,1,1,8,9,0,19-01700,10
1,N,1,1,N,3,0,24-01004,N
1,6,1,1,9,9,0,38-00100,1
2,6,1,2,1,9,0,08-00803,8
1,6,1,0,0,5,4,08-00803,N
1,6,1,1,1,7,0,38-00100,6
2,N,1,1,N,3,4,26-02702,N
2,6,9,2,0,4,2,36-03710,N
1,6,6,2,4,9,0,51-51255,15
1,N,2,2,N,1,0,36-03710,N
1,6,2,2,4,7,0,17-03529,6
2,N,9,1,N,3,0,51-01301,N
2,6,2,1,8,5,0,29-01901,12
1,6,1,0,3,7,0,08-00803,11
2,N,1,2,N,3,1,28-01100,N
2,6,1,1,3,9,0,51-01301,10
1,6,2,1,6,9,0,01-01301,12
2,6,2,2,4,5,0,19-01700,N
2,6,2,2,0,4,0,24-01004,N
1,4,1,1,8,9,0,51-51255,16
2,6,1,0,1,7,0,19-01700,10
2,3,1,0,3,5,0,19-01700,N
2,N,6,1,N,3,0,06-08507,N
1,3,1,1,4,3,0,30-00600,N
1,1,2,1,0,5,0,17-03531,N
1,N,1,1,N,2,4,24-01004,N
2,1,1,1,9,5,0,19-01700,6
1,6,2,2,2,1,0,17-03529,16
2,5,3,1,6,8,0,40-00200,12
2,6,1,2,6,7,0,24-01004,10
2,6,2,2,8,9,0,17-03529,15
2,1,2,1,4,9,0,17-03529,10
2,4,1,2,3,9,0,51-51255,12
1,6,1,1,0,4,1,40-00200,N
1,6,2,2,5,5,0,13-04600,6
1,1,1,1,9,9,0,24-01004,2
2,1,1,1,7,7,0,38-00100,N
1,1,1,1,4,9,0,30-00600,0
1,N,3,2,N,3,0,40-00200,N
2,4,2,1,5,7,0,17-03531,N
1,N,1,1,N,3,0,51-51255,N
2,6,1,0,5,7,0,26-02702,6
2,1,3,2,6,8,0,40-00200,11
2,6,2,1,4,7,0,13-04600,12
1,1,2,1,7,9,0,17-03529,7
2,6,1,2,1,7,0,51-51255,6
2,1,1,1,9,10,0,24-01004,10
1,1,1,1,8,12,0,51-01301,11
1,6,1,0,2,7,0,26-02702,11
2,3,1,1,9,10,0,17-03529,N
2,4,2,1,7,6,0,28-01100,18
2,6,1,1,1,4,0,40-00200,14
1,6,2,2,1,5,0,17-03529,14
2,1,2,1,3,4,0,29-01901,N
1,6,1,0,1,7,0,38-00100,14
1,4,1,0,4,5,0,01-01301,4
2,6,8,2,0,5,1,32-00405,14
2,1,2,1,3,6,0,29-01901,12
2,1,2,2,3,6,0,28-01100,N
1,1,2,2,2,5,0,24-01004,10
1,6,2,0,0,4,0,36-03710,N
1,1,1,2,9,9,0,51-01301,16
1,6,1,1,0,4,0,51-51255,N
1,1,1,1,2,5,0,38-00100,N
1,6,1,1,1,5,0,40-00200,N
1,1,1,2,4,4,0,40-00200,N
1,N,2,2,N,3,0,13-04600,N
2,1,1,1,5,8,0,38-00100,12
1,6,1,1,7,9,0,26-02702,4
2,1,1,2,3,9,2,36-03710,12
2,1,2,1,0,10,0,17-03529,10
1,N,9,2,N,1,4,38-00100,N
1,6,1,2,6,11,0,06-07502,10
1,N,6,2,N,3,0,24-01004,N
2,6,1,2,2,9,0,51-01301,16
2,1,1,1,3,5,0,38-00100,N
1,1,6,1,9,11,0,06-07502,1
1,1,2,2,8,8,0,17-03529,3
2,6,1,2,9,9,0,06-07502,N
2,4,8,2,4,9,4,36-03710,6
2,6,1,0,1,7,0,13-04600,10
2,1,1,1,2,4,0,40-00200,N
1,1,1,2,6,8,0,26-02702,12
2,N,3,1,N,2,2,40-00200,N
2,4,1,1,9,10,0,28-01100,16
2,6,8,1,1,4,0,32-00405,3
1,6,1,1,1,5,0,38-00100,N
1,6,8,1,5,4,4,32-00405,6
2,5,2,1,3,6,0,17-03529,12
2,6,2,2,2,5,0,13-04600,N
1,1,1,1,9,9,0,26-02702,4
2,6,2,2,6,10,0,17-03529,12
1,6,6,1,9,9,0,26-02702,4
2,1,6,2,0,9,0,06-08507,N
1,1,1,1,7,10,0,08-00803,N
2,1,1,1,3,7,0,38-00100,11
2,6,6,1,9,7,0,06-08507,11
2,1,1,2,3,10,0,51-51255,11
1,1,1,1,7,7,0,38-00100,15
1,6,1,0,1,7,0,08-00803,13
2,6,6,1,5,9,0,24-01004,10
1,N,6,2,N,2,0,13-04600,N
2,6,1,1,5,9,0,29-01901,11
2,6,2,1,2,7,0,36-04010,14
2,1,1,2,4,9,0,32-00405,9
2,3,2,2,4,5,0,29-01901,N
2,N,1,1,N,1,0,30-00600,N
2,6,2,2,4,5,0,29-01901,14
2,4,9,1,7,9,0,40-00200,9
2,6,1,1,1,9,0,26-02702,14
2,4,2,1,5,9,0,36-04010,N
2,5,2,2,3,4,0,17-03529,13
2,6,2,1,0,10,0,17-03531,14
2,N,2,1,N,N,0,29-01901,N
2,6,2,2,0,7,0,13-04600,N
2,6,1,1,0,10,0,29-01901,12
1,6,1,1,2,9,0,51-51255,8
2,1,1,1,0,10,0,06-08507,N
2,1,1,1,7,9,0,51-01301,12
2,6,1,1,1,4,0,51-01301,11
2,1,1,1,4,7,0,30-00600,3
1,6,2,1,2,7,0,36-04010,N
2,N,2,1,N,3,0,51-51255,N
2,5,2,2,1,5,0,17-03529,N
2,N,6,1,N,N,0,24-01004,N
2,6,9,1,2,6,0,40-00200,6
2,6,2,0,2,7,0,36-03710,N
2,N,1,1,N,2,4,24-01004,N
1,N,8,1,N,3,1,51-01301,N
1,4,2,0,0,4,0,29-01901,N
2,6,1,2,6,12,0,24-01004,10
2,6,2,2,2,7,4,24-01004,9
1,N,1,1,N,3,0,24-01004,N
1,4,2,2,6,5,0,28-01100,7
1,N,2,2,N,1,0,17-03529,N
1,1,1,1,7,9,0,13-04600,12
2,4,1,1,8,10,0,51-51255,12
2,N,1,1,N,1,0,30-00600,N
1,N,3,1,N,3,0,40-00200,N
2,1,2,2,3,5,0,28-01100,N
2,1,1,1,9,9,0,06-07502,16
1,6,2,2,8,7,0,13-04600,15
2,1,1,1,8,10,0,30-00600,12
1,6,1,2,5,6,4,32-00405,7
2,6,1,2,0,4,1,32-00405,14
1,1,9,1,6,9,0,24-01004,15
2,6,6,1,2,4,0,51-51255,11
1,N,1,1,N,3,0,08-00803,N
2,N,1,1,N,3,0,24-01004,N
1,4,1,2,8,7,0,38-00100,N
2,1,6,1,8,9,0,24-01004,10
1,5,1,1,7,5,0,19-01700,3
2,N,1,1,N,2,0,51-51255,N
2,N,1,1,N,N,0,38-00100,N
1,6,1,2,0,10,0,51-01301,N
2,3,2,1,9,8,0,36-04010,12
1,6,2,1,0,6,0,29-01901,N
2,N,1,2,N,1,0,17-03529,N
1,6,1,1,6,5,0,38-00100,3
2,6,1,2,9,10,0,06-07502,8
2,2,1,2,9,10,0,08-00803,10
2,5,2,2,2,5,0,29-01901,N
1,1,1,1,6,9,0,30-00600,11
2,N,3,2,N,N,0,30-00600,N
1,3,1,1,7,5,0,28-01100,N
2,1,1,1,5,9,0,38-00100,9
2,N,2,2,N,3,0,01-01301,N
1,6,1,2,2,5,0,19-01700,N
2,6,2,2,0,4,0,36-04010,N
1,1,6,1,0,9,0,51-01301,N
1,6,1,1,7,5,0,30-00600,15
2,6,1,2,4,9,0,24-01004,13
2,1,1,2,3,9,0,40-00200,11
2,4,2,1,3,7,0,36-04010,12
2,1,1,1,1,7,0,38-00100,N
2,6,1,0,2,7,4,17-03529,11
1,6,1,1,0,3,0,06-08507,N
2,N,1,1,N,3,1,51-01301,N
2,N,2,2,N,2,0,17-03531,N
2,3,2,1,7,7,0,29-01901,N
2,6,1,0,1,7,0,08-00803,14
2,1,6,1,9,10,0,06-08507,10
1,N,2,2,N,2,0,17-03529,N
2,N,1,1,N,3,0,28-01100,N
2,N,1,1,N,3,0,40-00200,N
1,1,1,1,9,10,0,24-01004,10
2,1,1,1,9,12,0,24-01004,16
1,6,1,2,1,7,0,08-00803,3
2,6,2,0,1,7,0,29-01901,13
2,3,1,2,1,9,0,08-00803,12
2,N,2,1,N,3,0,28-01100,N
1,1,1,1,9,9,4,51-51255,10
1,1,1,2,8,10,0,51-01301,10
1,6,2,2,2,1,0,26-02702,6
1,1,1,1,4,5,0,40-00200,N
2,4,1,1,7,9,0,19-01700,9
2,N,2,0,N,N,2,36-03710,N
2,6,1,0,0,7,0,01-01301,N
1,1,2,1,9,12,0,13-04600,11
1,6,1,2,8,9,0,06-07502,10
2,N,8,1,N,1,1,32-00405,N
1,1,1,1,9,10,0,08-00803,8
2,6,1,1,2,9,0,30-00600,N
2,1,1,1,3,11,3,24-01004,10
1,4,1,2,2,5,0,29-01901,N
1,1,2,2,9,9,0,36-04010,3
2,N,1,1,N,3,0,38-00100,N
2,6,6,0,1,7,0,29-01901,11
1,4,1,1,8,9,0,51-51255,10
2,N,6,2,N,2,0,06-07502,N
1,1,1,1,9,11,0,51-01301,16
2,1,1,2,0,7,0,30-00600,12
1,6,1,1,2,12,0,30-00600,11
1,6,2,0,3,3,0,36-03710,N
1,6,1,1,7,5,0,19-01700,3
1,1,1,2,6,7,0,30-00600,N
1,6,2,0,0,7,0,13-04600,N
1,6,2,0,0,7,0,28-01100,N
2,1,2,1,5,7,0,17-03531,13
2,4,1,1,1,7,0,38-00100,N
2,1,1,1,7,9,0,24-01004,10
1,6,1,2,6,10,0,17-03529,4
2,6,1,0,1,7,0,38-00100,11
2,N,2,2,N,3,0,28-01100,N
2,6,2,0,0,7,0,13-04600,N
2,1,1,1,1,7,0,19-01700,N
2,1,1,1,0,10,0,26-02702,N
2,1,1,1,7,11,0,28-01100,N
2,4,2,1,4,9,0,36-04010,16
2,1,9,2,5,5,1,32-00405,15
2,4,2,2,6,7,0,28-01100,11
1,1,1,1,9,9,0,24-01004,10
1,N,1,1,N,3,0,30-00600,N
1,3,1,1,9,8,0,38-00100,N
2,6,2,0,1,5,0,36-04010,N
2,N,2,2,N,3,0,36-04010,N
1,1,1,1,9,12,0,24-01004,10
2,3,2,2,2,3,0,17-03531,N
2,1,1,2,7,10,0,51-51255,16
1,1,6,1,5,6,0,36-04010,N
2,6,1,1,5,8,0,38-00100,13
2,1,1,2,5,7,1,01-01301,4
1,4,1,1,9,9,0,13-04600,12
2,6,1,2,5,9,0,19-01700,6
1,6,1,0,0,9,0,24-01004,N
1,1,1,2,7,4,1,08-00803,1
2,1,3,1,5,7,0,38-00100,9
2,6,1,2,6,9,0,24-01004,8
2,4,6,2,7,8,0,06-07502,6
2,5,1,2,4,9,0,38-00100,6
1,1,1,1,9,11,0,24-01004,10
2,4,1,1,9,7,0,19-01700,15
2,N,1,2,N,3,0,51-01301,N
2,6,8,2,2,9,1,19-01700,10
2,4,2,2,6,5,0,29-01901,12
2,1,2,2,6,5,0,17-03529,7
2,1,1,1,7,7,0,38-00100,12
2,1,9,1,4,8,0,38-00100,12
2,6,1,2,8,9,0,51-01301,9
2,2,8,1,5,5,1,32-00405,14
1,6,1,0,1,5,0,08-00803,6
1,6,1,2,8,9,0,26-02702,10
2,1,1,1,4,5,0,40-00200,N
2,4,2,2,3,7,0,28-01100,13
2,N,1,1,N,3,0,38-00100,N
1,1,6,1,9,11,0,06-08507,8
1,N,2,2,N,2,0,17-03529,N
1,4,1,2,9,8,0,24-01004,14
1,4,1,1,6,5,0,19-01700,4
2,6,2,2,7,9,0,51-51255,12
1,6,1,2,5,9,0,26-02702,11
2,1,1,1,9,12,0,51-01301,11
2,1,6,2,1,9,0,26-02702,11
2,1,1,1,4,7,0,38-00100,16
1,1,1,1,6,9,0,38-00100,11
1,6,1,2,7,5,0,30-00600,4
2,1,1,1,7,9,4,36-03710,8
1,1,2,2,5,4,0,28-01100,14
2,1,1,1,0,9,0,08-00803,N
1,4,1,0,3,4,0,32-00405,3
1,N,1,1,N,2,0,19-01700,N
2,1,1,1,2,7,0,24-01004,6
2,6,1,0,0,10,0,26-02702,N
2,6,1,0,0,9,0,17-03531,N
2,6,2,2,1,5,0,13-04600,N
2,1,1,1,1,10,0,08-00803,11
1,3,2,2,6,7,0,13-04600,9
2,5,2,2,1,4,0,01-01301,14
1,N,2,2,N,2,0,17-03529,N
1,1,1,2,7,3,4,36-03710,14
2,N,3,1,N,3,0,30-00600,N
1,N,1,2,N,3,1,32-00405,N
2,4,8,0,3,5,1,32-00405,3
2,1,1,2,6,9,0,51-51255,12
1,6,9,1,6,9,0,51-01301,10
2,6,1,1,0,4,0,24-01004,N
2,1,1,1,2,7,0,40-00200,N
2,6,1,2,1,7,0,26-02702,14
1,6,9,0,1,7,0,08-00803,11
1,6,3,1,0,4,0,30-00600,N
2,N,9,1,N,3,0,30-00600,N
2,6,2,2,9,7,0,13-04600,N
2,1,1,2,3,1,1,32-00405,14
1,2,3,1,3,4,0,40-00200,15
1,N,1,2,N,1,0,06-08507,N
1,6,1,1,0,4,4,32-00405,N
1,1,1,1,3,11,0,40-00200,12
2,6,3,2,0,7,0,40-00200,18
1,6,1,0,0,6,0,32-00405,N
2,N,6,1,N,2,0,24-01004,N
1,N,1,2,N,3,0,08-00803,N
1,N,6,2,N,3,0,13-04600,N
2,1,2,1,2,9,0,17-03531,11
2,3,2,2,4,9,0,36-04010,N
2,1,1,1,9,11,0,51-51255,9
2,1,3,1,2,10,0,40-00200,N
2,3,1,1,7,9,0,30-00600,11
1,4,2,1,3,7,0,17-03531,N
1,N,9,1,N,3,2,38-00100,N
2,N,6,1,N,3,0,51-01301,N
1,6,1,1,9,9,0,29-01901,9
2,6,2,2,2,4,0,17-03531,N
2,N,2,2,N,1,0,28-01100,N
2,1,1,1,5,8,0,38-00100,7
2,N,2,2,N,3,0,13-04600,N
1,6,2,0,0,7,4,01-01301,N
2,1,1,1,5,9,0,51-01301,N
1,1,1,1,9,8,0,38-00100,0
2,1,1,1,9,10,0,24-01004,16
2,4,1,1,7,5,0,32-00405,6
1,1,1,1,8,9,0,06-08507,10
2,1,1,1,8,9,0,19-01700,12
1,3,1,0,3,5,0,38-00100,N
1,3,1,1,3,7,0,30-00600,N
1,2,6,2,3,9,0,26-02702,6
2,5,2,1,1,7,0,29-01901,7
1,1,1,2,7,5,0,38-00100,11
2,1,1,1,2,7,0,19-01700,11
1,6,1,2,4,9,0,08-00803,11
2,1,1,1,8,10,0,24-01004,11
1,N,1,1,N,3,0,28-01100,N
2,3,2,2,5,7,0,01-01301,N
2,6,1,2,1,7,0,08-00803,6
1,1,1,1,9,11,4,51-51255,10
1,6,6,1,0,7,0,24-01004,N
2,N,1,1,N,3,0,30-00600,N
2,1,1,1,8,12,0,51-51255,12
1,1,1,1,1,1,0,40-00200,0
2,N,1,1,N,3,0,51-01301,N
2,6,6,0,0,7,0,17-03529,N
2,4,2,2,6,8,0,01-01301,N
1,1,3,1,5,9,0,40-00200,16
2,4,2,1,2,5,0,01-01301,N
2,N,1,1,N,2,0,01-01301,N
2,5,1,1,3,7,0,40-00200,N
1,2,1,0,9,5,1,36-03710,4
1,6,1,0,1,7,0,19-01700,N
1,6,6,2,1,4,0,51-51255,8
2,N,2,1,N,3,0,40-00200,N
2,3,2,2,4,9,0,29-01901,13
2,1,1,1,6,9,0,51-01301,3
2,N,1,1,N,3,0,30-00600,N
1,N,1,1,N,N,0,51-51255,N
2,6,2,2,5,5,0,36-04010,9
2,1,2,1,4,7,0,17-03531,12
2,4,1,1,3,9,0,28-01100,N
1,1,1,1,9,9,0,30-00600,10
2,1,6,1,7,10,0,06-08507,11
1,1,1,1,7,4,1,32-00405,10
2,6,3,1,2,7,0,30-00600,6
1,N,2,2,N,3,0,01-01301,N
1,1,1,1,7,7,0,38-00100,3
1,1,1,1,9,11,0,26-02702,12
2,1,1,1,8,9,0,08-00803,10
2,N,1,1,N,2,0,26-02702,N
1,1,1,1,8,12,0,24-01004,N
2,1,1,1,1,11,0,24-01004,N
1,1,1,1,9,9,0,06-07502,6
2,6,2,0,2,6,0,01-01301,N
1,6,1,0,3,7,0,26-02702,14
1,1,1,1,4,9,0,30-00600,0
2,6,2,2,6,5,0,36-04010,8
2,6,2,2,0,1,0,36-03710,N
1,1,2,1,8,7,0,01-01301,12
2,1,6,1,5,12,0,06-08507,11
1,6,1,2,4,9,0,13-04600,10
1,6,2,2,8,9,2,36-03710,6
2,6,1,1,8,9,0,51-51255,10
1,6,1,1,2,4,1,08-00803,14
1,1,6,1,1,9,0,51-01301,15
2,1,6,1,0,10,0,17-03529,N
2,6,1,2,0,5,1,40-00200,N
2,4,2,1,6,8,0,36-03710,N
2,1,1,2,0,4,4,24-01004,N
2,6,1,2,0,5,0,51-01301,16
1,6,1,2,0,4,0,06-08507,N
1,2,2,1,4,9,0,06-08507,11
2,1,1,2,2,11,0,06-08507,12
1,6,1,0,1,7,0,08-00803,7
2,4,2,1,2,10,0,01-01301,15
1,6,7,2,6,9,0,38-00100,1
2,4,1,2,9,7,0,06-07502,10
1,4,3,2,3,7,0,30-00600,N
1,N,2,1,N,3,0,17-03531,N
1,2,1,1,0,9,0,30-00600,0
2,1,1,1,7,8,0,38-00100,13
2,6,3,1,0,3,0,30-00600,N
2,1,2,1,4,5,0,36-04010,12
1,1,1,1,9,9,0,51-01301,16
1,N,1,2,N,3,2,36-03710,N
1,1,1,1,9,9,0,26-02702,N
1,1,1,1,9,9,0,51-01301,16
2,3,1,1,8,9,0,30-00600,N
2,6,6,2,2,9,2,26-02702,11
1,4,2,1,6,7,0,51-51255,15
1,1,1,2,2,9,0,38-00100,16
2,5,1,1,3,7,0,19-01700,N
2,3,1,1,2,4,0,38-00100,N
1,N,1,1,N,3,0,26-02702,N
2,3,2,1,4,5,0,29-01901,N
2,1,1,1,0,10,0,51-01301,10
2,5,2,2,1,4,0,29-01901,12
2,N,1,1,N,N,0,40-00200,N
2,N,1,1,N,3,0,30-00600,N
1,6,1,2,1,7,0,08-00803,6
2,6,1,1,2,10,0,26-02702,14
1,1,2,1,4,5,0,13-04600,7
2,3,2,1,5,5,0,36-04010,7
1,1,2,2,2,7,0,28-01100,N
1,1,1,1,7,8,0,38-00100,7
1,1,1,1,9,9,0,51-51255,9
1,N,1,1,N,N,1,51-51255,N
1,6,1,2,1,4,0,38-00100,N
1,1,3,1,5,6,0,38-00100,11
2,1,6,1,9,10,0,06-08507,5
2,1,1,1,8,12,0,51-01301,10
2,1,1,2,8,10,0,24-01004,12
2,4,1,1,5,5,0,19-01700,4
1,3,1,1,9,11,0,06-07502,N
1,1,2,1,5,9,0,17-03529,3
2,2,3,1,0,8,0,30-00600,14
2,N,1,1,N,1,0,24-01004,N
2,6,2,1,2,9,0,01-01301,6
2,3,1,2,2,5,0,38-00100,N
2,3,1,1,8,12,0,24-01004,16
2,N,1,1,N,3,0,38-00100,N
1,6,1,2,6,9,0,51-51255,6
1,1,3,1,6,7,0,30-00600,13
1,6,2,2,3,10,0,08-00803,11
2,1,1,1,1,8,0,19-01700,N
2,4,8,2,3,3,4,36-03710,N
1,1,1,1,7,7,0,30-00600,15
2,4,1,1,9,9,0,06-07502,10
2,6,2,2,4,5,0,17-03529,13
1,1,1,1,9,7,0,38-00100,1
2,N,1,1,N,2,0,08-00803,N
2,1,1,1,9,9,0,30-00600,4
2,6,2,2,2,4,0,28-01100,N
2,6,2,2,7,10,0,17-03529,13
2,1,1,1,9,9,0,26-02702,10
2,6,1,2,0,5,0,19-01700,N
1,1,1,2,8,9,0,51-01301,9
2,1,1,1,0,4,0,13-04600,N
2,1,1,1,9,10,0,24-01004,8
1,1,1,1,4,8,0,30-00600,0
2,2,8,1,2,7,1,06-08507,15
2,4,1,1,3,10,0,19-01700,6
1,6,1,2,8,12,0,51-01301,16
1,N,1,2,N,N,1,32-00405,N
1,6,1,1,0,3,0,29-01901,N
1,1,1,1,7,7,0,30-00600,4
2,6,2,1,8,9,0,17-03529,10
1,4,2,1,2,5,0,17-03531,N
1,6,1,2,8,9,0,51-01301,10
2,N,1,2,N,N,0,40-00200,N
1,6,1,2,4,4,4,51-01301,7
2,6,1,1,9,9,0,19-01700,4
2,6,1,1,6,6,0,40-00200,13
1,1,1,1,6,10,0,24-01004,6
1,6,1,0,1,7,1,17-03529,11
1,N,1,2,N,3,1,32-00405,N
1,6,1,2,8,9,0,51-01301,10
2,N,2,1,N,1,0,29-01901,N
1,6,1,2,8,9,0,06-07502,10
1,6,2,2,5,9,0,36-04010,4
2,1,1,1,4,9,0,06-08507,N
2,3,2,2,3,3,0,36-04010,N
2,6,1,2,9,9,0,26-02702,10
1,1,6,1,9,10,0,06-08507,10
1,6,3,2,1,5,0,30-00600,N
1,4,1,1,9,11,0,24-01004,8
2,6,1,2,3,9,0,06-07502,14
1,N,8,1,N,1,1,32-00405,N
1,N,1,1,N,N,0,51-01301,N
2,6,9,1,9,6,0,24-01004,16
1,6,1,1,8,10,0,24-01004,10
1,2,1,1,3,3,1,32-00405,3
2,4,1,1,1,7,0,19-01700,N
1,6,2,1,8,7,0,29-01901,7
1,6,1,2,2,5,0,26-02702,11
2,4,2,1,3,7,0,29-01901,7
1,6,9,1,1,4,0,30-00600,N
1,N,1,2,N,1,0,38-00100,N
2,N,8,2,N,2,4,36-03710,N
1,6,1,0,8,7,0,26-02702,11
1,6,1,1,3,6,0,30-00600,N
2,N,1,1,N,2,0,51-01301,N
1,6,2,1,0,4,0,36-04010,N
2,2,1,1,2,10,0,51-51255,13
2,4,1,1,8,9,0,29-01901,3
1,6,2,1,5,9,0,29-01901,N
1,N,6,1,N,3,0,06-08507,N
1,N,2,2,N,N,4,13-04600,N
2,6,2,1,5,9,0,28-01100,16
2,N,1,1,N,3,0,08-00803,N
1,1,1,1,8,12,0,24-01004,10
1,N,2,2,N,3,0,13-04600,N
1,1,9,2,9,9,1,06-07502,10
1,1,1,1,8,6,0,38-00100,7
1,6,2,1,6,8,0,17-03529,7
2,6,2,1,6,10,0,17-03531,N
2,2,1,2,0,9,0,51-51255,9
2,1,2,2,7,9,0,17-03531,10
1,4,1,0,6,5,0,06-08507,N
2,1,1,1,9,12,0,24-01004,10
2,6,2,1,7,10,0,13-04600,12
1,6,2,2,0,5,0,17-03529,14
1,6,1,2,3,7,0,19-01700,6
1,6,3,2,7,5,0,40-00200,16
1,1,1,1,8,8,0,30-00600,7
1,1,1,1,9,9,0,24-01004,10
2,6,2,1,0,7,0,29-01901,4
2,1,1,1,0,9,1,40-00200,N
1,1,1,1,6,10,0,08-00803,N
1,6,1,0,5,7,0,26-02702,N
1,6,2,0,6,5,0,06-07502,13
2,1,1,1,0,6,0,30-00600,N
1,1,1,1,9,7,0,30-00600,1
2,4,2,2,0,5,0,51-51255,N
2,6,1,2,8,11,0,51-01301,16
2,4,2,1,4,7,0,29-01901,13
2,2,1,1,7,9,0,19-01700,N
1,6,1,2,7,9,0,06-07502,10
1,6,1,0,0,4,0,51-51255,15
2,1,9,1,0,4,0,38-00100,15
2,1,2,1,7,9,0,01-01301,12
2,1,2,2,0,5,0,29-01901,N
1,6,1,2,5,10,0,28-01100,N
2,6,1,2,1,10,4,51-51255,12
1,6,1,2,9,9,0,06-07502,6
2,1,2,1,7,7,0,17-03529,10
1,1,1,1,8,5,0,19-01700,3
2,2,1,1,0,9,0,51-51255,N
1,6,6,1,1,7,0,24-01004,14
1,6,2,0,0,5,0,29-01901,14
1,N,1,2,N,3,1,40-00200,N
2,1,1,1,2,7,0,30-00600,N
2,2,2,1,3,7,0,36-04010,N
2,6,1,2,8,9,0,06-07502,15
2,1,1,1,7,7,0,38-00100,3
1,6,6,2,4,9,0,26-02702,8
2,N,1,2,N,3,2,36-03710,N
2,N,1,1,N,N,0,24-01004,N
1,6,2,1,0,4,0,01-01301,N
1,1,1,1,8,5,0,38-00100,1
2,N,9,1,N,N,0,06-08507,N
1,6,2,2,2,10,0,17-03529,14
1,1,1,1,9,10,0,08-00803,3
2,6,1,2,5,5,0,19-01700,N
2,1,1,1,2,5,4,24-01004,N
2,6,1,2,7,10,0,51-51255,16
1,1,1,1,8,5,0,30-00600,3
1,1,1,1,9,12,0,24-01004,10
1,6,2,0,0,5,0,36-04010,N
1,N,9,1,N,N,2,38-00100,N
1,1,1,1,7,12,0,24-01004,10
1,1,1,2,6,10,0,06-07502,7
1,1,1,1,3,5,0,40-00200,N
2,1,2,1,3,10,0,17-03531,15
1,1,1,1,8,10,0,51-51255,16
2,5,2,2,5,7,0,17-03529,9
1,N,2,2,N,3,0,28-01100,N
2,1,1,1,0,5,0,38-00100,8
1,N,1,1,N,3,0,38-00100,N
2,4,1,2,9,8,0,28-01100,15
2,4,2,2,5,7,0,28-01100,N
2,N,2,1,N,3,4,36-04010,N
2,6,1,2,1,5,0,38-00100,14
1,6,2,1,2,5,0,29-01901,N
1,1,1,2,8,8,0,51-01301,13
2,1,1,1,2,9,0,19-01700,6
1,1,1,1,9,9,0,32-00405,14
1,N,9,1,N,2,0,06-08507,N
1,1,1,1,4,3,0,30-00600,N
2,1,1,1,7,7,0,19-01700,12
1,5,1,1,9,9,0,51-51255,8
1,6,2,0,0,7,0,13-04600,N
1,1,1,1,3,3,0,30-00600,5
2,6,2,2,0,4,0,28-01100,14
1,N,1,1,N,3,0,30-00600,N
2,6,1,0,6,7,0,26-02702,14
2,1,3,1,5,8,0,38-00100,9
2,4,1,2,9,10,0,24-01004,12
1,6,2,2,6,8,0,36-04010,12
2,1,8,1,1,3,1,38-00100,N
2,3,1,1,9,7,0,19-01700,6
2,6,1,2,1,7,0,08-00803,14
2,1,1,1,6,10,0,51-01301,10
2,6,3,1,1,5,0,30-00600,12
1,6,1,1,1,6,0,30-00600,10
1,1,2,1,4,7,0,28-01100,N
1,6,1,2,1,7,0,08-00803,15
2,1,2,2,5,5,0,13-04600,N
2,1,1,1,7,10,0,26-02702,12
2,4,2,1,4,5,0,13-04600,3
1,4,1,1,6,7,0,38-00100,7
2,1,3,1,7,7,0,40-00200,6
1,6,2,0,0,4,0,36-03710,N
1,6,2,2,0,5,0,32-00405,10
2,4,1,2,2,5,0,19-01700,N
2,6,2,2,0,4,0,13-04600,N
1,6,1,2,6,9,0,19-01700,4
1,1,2,2,8,5,0,36-04010,8
2,6,6,1,9,10,0,06-07502,16
1,1,2,1,6,4,0,17-03531,N
1,N,2,2,N,3,3,26-02702,N
2,6,6,1,9,9,0,06-07502,8
1,6,2,1,6,9,0,13-04600,4
1,N,1,2,N,2,0,24-01004,N
2,6,1,2,4,7,0,51-51255,14
1,1,1,1,8,11,0,38-00100,11
2,3,2,2,3,5,0,01-01301,13
2,1,6,1,9,9,0,06-08507,9
