"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"4211","60","2","1","8","7","6","N","2","1","1"
"4212","37","2","1","1","9","9","N","2","1","2"
"4213","13","1","N","6","3","N","N","2","1","1"
"4214","65","2","3","2","5","2","N","2","1","1"
"4215","16","2","6","3","4","0","N","2","1","1"
"4216","17","2","6","2","4","0","N","2","1","2"
"4217","37","2","4","1","9","9","N","2","1","1"
"4218","62","2","3","2","7","1","N","2","1","2"
"4219","56","1","4","1","10","9","N","2","1","1"
"4220","46","1","6","2","7","2","N","2","2","0"
"4221","43","2","6","1","8","6","N","2","1","1"
"4222","59","1","6","6","9","7","N","2","1","2"
"4223","32","2","3","2","10","4","N","2","1","2"
"4224","29","1","6","1","9","8","N","2","1","1"
"4225","70","1","1","6","7","6","N","2","1","1"
"4226","63","1","1","1","5","4","N","2","1","1"
"4227","33","2","1","1","11","9","N","2","1","2"
"4228","72","2","1","1","9","9","N","2","1","1"
"4229","36","1","1","1","12","8","N","2","1","1"
"4230","52","2","1","1","7","7","N","2","1","1"
"4231","1","1","N","1","1","N","N","2","1","2"
"4232","29","2","6","8","5","0","N","2","1","1"
"4233","19","1","6","2","7","7","N","2","1","2"
"4234","63","2","1","2","5","4","N","2","1","2"
"4235","33","2","1","1","9","7","N","2","1","1"
"4236","17","2","6","2","4","0","N","2","1","1"
"4237","60","1","6","9","4","3","N","2","1","2"
"4238","31","1","1","1","8","9","N","2","1","1"
"4239","26","1","6","1","5","5","N","2","1","1"
"4240","56","1","4","1","9","8","N","2","1","2"
"4241","46","1","1","2","7","7","N","2","1","1"
"4242","20","1","6","1","7","2","N","2","3","0"
"4243","49","1","1","2","5","5","N","2","1","1"
"4244","15","1","6","6","4","0","N","2","1","2"
"4245","46","1","6","2","7","2","N","2","2","0"
"4246","65","1","3","1","5","9","N","2","1","1"
"4247","35","1","1","1","10","9","N","2","1","1"
"4248","43","2","6","1","9","6","N","2","1","1"
"4249","65","2","3","2","5","2","N","2","1","1"
"4250","62","2","6","1","9","1","N","2","1","2"
"4251","37","2","4","1","10","8","N","2","1","2"
"4252","31","2","6","2","8","3","N","2","1","2"
"4253","60","1","6","2","4","2","N","2","1","1"
"4254","46","1","1","1","10","9","N","2","1","2"
"4255","70","2","1","6","7","6","N","2","1","1"
"4256","21","1","6","1","7","1","N","2","1","1"
"4257","31","2","1","1","10","7","N","2","1","1"
"4258","60","1","1","9","7","4","N","2","1","1"
"4259","65","2","3","1","4","2","N","2","1","1"
"4260","4","1","N","1","2","N","N","2","1","1"
"4261","4","1","N","1","2","N","N","2","1","2"
"4262","29","2","6","8","7","0","N","2","1","2"
"4263","66","2","4","1","5","3","N","2","1","2"
"4264","9","2","N","8","3","N","N","2","1","2"
"4265","73","1","1","2","7","5","N","2","1","1"
"4266","51","2","1","6","5","4","N","2","1","1"
"4267","47","2","1","2","8","7","N","2","1","1"
"4268","64","1","1","2","5","2","N","2","1","1"
"4269","64","2","3","2","5","2","N","2","1","1"
"4270","12","2","N","2","3","N","N","2","1","2"
"4271","65","2","3","1","4","4","N","2","1","1"
"4272","50","2","1","1","9","1","N","2","1","1"
"4273","34","2","6","1","11","1","N","2","1","1"
"4274","58","2","4","2","7","1","N","2","1","2"
"4275","4","1","N","1","2","N","N","2","1","2"
"4276","37","1","4","1","7","9","N","2","1","2"
"4277","2","1","N","2","N","N","N","2","1","2"
"4278","25","2","6","1","9","7","N","2","1","1"
"4279","12","2","N","2","3","N","N","2","1","1"
"4280","10","2","N","1","3","N","N","2","1","1"
"4281","7","2","N","2","3","N","N","1","1","1"
"4282","68","1","1","1","5","7","N","2","1","2"
"4283","22","2","6","1","7","0","N","2","1","1"
"4284","52","2","1","1","7","6","N","2","1","1"
"4285","31","2","1","1","10","7","N","2","1","1"
"4286","37","2","1","1","10","8","N","2","1","1"
"4287","38","1","1","1","10","9","N","2","1","1"
"4288","38","1","4","2","6","3","N","2","1","2"
"4289","44","2","1","1","9","8","N","2","1","1"
"4290","13","1","N","1","3","N","N","2","1","1"
"4291","47","2","1","2","8","5","N","2","1","1"
"4292","38","2","1","1","6","3","N","2","1","1"
"4293","31","2","1","1","10","7","N","2","1","2"
"4294","21","2","6","6","7","1","N","2","3","0"
"4295","16","2","6","3","4","0","N","2","1","1"
"4296","72","2","3","1","9","3","N","2","1","1"
"4297","59","2","6","6","9","4","N","2","1","1"
"4298","21","2","3","1","7","4","N","2","1","1"
"4299","30","2","1","1","9","1","N","2","1","1"
"4300","49","1","1","1","11","4","N","2","1","2"
"4301","33","1","1","1","11","9","N","2","1","1"
"4302","4","1","N","1","2","N","N","2","1","1"
"4303","22","2","6","1","9","6","N","2","1","1"
"4304","36","1","1","1","8","8","N","2","1","2"
"4305","13","1","N","1","3","N","N","2","1","1"
"4306","32","1","3","1","10","8","N","2","1","1"
"4307","60","1","1","8","5","6","N","2","1","1"
"4308","33","2","1","2","9","7","N","1","1","2"
"4309","36","1","1","2","8","5","N","2","1","2"
"4310","52","1","6","1","7","6","N","2","1","2"
"4311","18","2","6","2","5","0","N","2","1","1"
"4312","49","2","1","1","11","4","N","2","1","1"
"4313","29","1","4","2","5","3","N","2","1","2"
"4314","37","2","4","1","10","9","N","2","1","2"
"4315","26","1","6","2","5","5","N","2","1","1"
"4316","49","1","1","1","5","5","N","2","1","1"
"4317","15","1","6","6","4","0","N","2","1","1"
"4318","13","1","N","6","3","N","N","2","1","1"
"4319","72","1","1","1","9","9","N","2","1","1"
"4320","31","1","6","1","10","9","N","2","1","1"
"4321","48","1","1","1","10","9","N","2","1","2"
"4322","47","1","1","1","3","9","N","2","1","1"
"4323","4","2","N","1","1","N","N","2","1","2"
"4324","29","2","4","2","5","8","N","2","1","2"
"4325","32","1","3","2","10","5","N","2","1","2"
"4326","56","1","4","1","7","4","N","2","1","1"
"4327","38","2","1","1","6","3","N","2","1","1"
"4328","31","1","1","1","10","7","N","2","1","1"
"4329","61","2","6","2","7","8","N","2","1","2"
"4330","20","1","6","1","6","2","N","2","1","2"
"4331","5","2","N","1","1","N","N","2","1","2"
"4332","60","1","1","1","9","9","N","2","1","1"
"4333","66","1","1","1","9","3","N","2","1","1"
"4334","54","2","6","6","1","3","N","2","1","2"
"4335","22","1","6","2","5","2","N","2","1","2"
"4336","43","2","6","1","5","6","N","2","1","1"
"4337","38","2","1","1","6","3","N","2","1","2"
"4338","35","1","6","1","7","4","N","2","1","1"
"4339","38","2","1","1","10","9","N","2","1","1"
"4340","36","2","1","1","12","8","N","2","1","1"
"4341","65","2","3","2","4","2","N","2","1","2"
"4342","68","1","1","1","5","8","N","2","1","1"
"4343","36","2","1","1","9","8","N","2","1","1"
"4344","33","1","1","1","4","0","N","2","1","1"
"4345","13","2","N","6","3","N","N","2","1","1"
"4346","19","2","6","2","7","7","N","2","3","0"
"4347","30","2","6","2","5","1","N","2","1","2"
"4348","25","2","6","1","8","0","N","2","1","1"
"4349","67","1","1","1","9","6","N","2","1","1"
"4350","50","2","4","1","9","7","N","2","1","1"
"4351","56","2","4","1","7","4","N","2","1","1"
"4352","67","2","1","1","9","6","N","2","1","1"
"4353","44","1","1","1","9","9","N","2","1","1"
"4354","0","2","N","1","N","N","N","2","1","1"
"4355","37","1","4","1","9","9","N","2","1","1"
"4356","4","2","N","1","1","N","N","2","1","2"
"4357","48","2","1","1","12","9","N","2","1","1"
"4358","58","2","1","1","7","1","N","2","1","1"
"4359","9","2","N","3","3","N","N","2","1","1"
"4360","35","1","6","2","7","7","N","2","1","1"
"4361","30","1","6","2","9","7","N","2","1","1"
"4362","29","1","4","2","7","7","N","2","1","2"
"4363","2","2","N","1","N","N","N","2","1","2"
"4364","16","2","6","3","4","0","N","2","1","1"
"4365","54","1","1","1","5","1","N","2","1","1"
"4366","69","1","6","2","1","0","N","2","1","1"
"4367","33","1","1","1","11","8","N","2","1","2"
"4368","56","2","4","1","5","3","N","2","1","2"
"4369","4","1","N","1","2","N","N","2","1","2"
"4370","44","1","1","1","9","8","N","2","1","1"
"4371","57","1","6","1","3","9","N","2","1","1"
"4372","60","1","1","1","9","4","N","2","1","1"
"4373","34","2","6","1","3","0","N","2","1","2"
"4374","52","1","1","1","7","6","N","2","1","1"
"4375","20","2","6","1","7","0","N","2","3","0"
"4376","33","2","1","2","9","7","N","1","1","2"
"4377","26","1","6","1","7","5","N","2","1","1"
"4378","2","2","N","2","N","N","N","2","1","1"
"4379","22","2","6","2","5","2","N","2","1","2"
"4380","45","1","1","1","11","9","N","2","1","1"
"4381","46","1","6","2","7","3","N","2","2","0"
"4382","15","1","6","6","4","0","N","2","1","1"
"4383","65","1","1","1","12","9","N","2","1","2"
"4384","52","1","6","2","7","6","N","2","1","1"
"4385","65","2","3","2","4","2","N","2","1","1"
"4386","33","2","1","1","11","8","N","2","1","1"
"4387","33","2","1","1","4","5","N","2","1","2"
"4388","67","1","1","1","9","6","N","2","1","1"
"4389","46","1","6","1","7","1","N","2","2","0"
"4390","61","1","4","2","7","5","N","2","1","1"
"4391","9","2","N","9","3","N","N","2","1","2"
"4392","55","2","1","1","3","2","N","2","1","1"
"4393","43","2","6","1","9","6","N","2","1","1"
"4394","8","2","N","3","3","N","N","2","1","1"
"4395","45","1","1","1","11","9","N","2","1","1"
"4396","20","1","6","2","6","2","N","2","1","2"
"4397","36","2","1","6","10","8","N","1","1","1"
"4398","13","1","N","1","3","N","N","2","1","1"
"4399","25","2","6","1","8","0","N","2","1","2"
"4400","31","2","1","1","9","6","N","2","1","2"
"4401","1","2","N","1","1","N","N","2","1","1"
"4402","62","1","4","2","7","4","N","2","1","1"
"4403","57","1","1","1","4","4","N","2","1","1"
"4404","43","1","6","1","5","6","N","2","1","1"
"4405","52","1","6","2","7","6","N","2","1","1"
"4406","67","1","1","1","9","7","N","2","1","2"
"4407","66","1","4","1","5","1","N","2","1","2"
"4408","76","2","2","2","10","6","N","2","1","2"
"4409","56","1","4","1","10","9","N","2","1","2"
"4410","55","1","1","1","10","1","N","2","1","1"
"4411","55","1","1","1","10","9","N","2","1","1"
"4412","46","2","1","2","10","5","N","2","1","1"
"4413","31","1","1","1","10","8","N","2","1","1"
"4414","54","1","1","6","9","7","N","2","1","2"
"4415","62","1","4","2","7","4","N","2","1","2"
"4416","60","1","1","8","5","6","N","2","1","1"
"4417","48","2","1","1","12","9","N","2","1","1"
"4418","52","2","6","1","7","6","N","2","1","1"
"4419","60","1","1","9","9","4","N","2","1","1"
"4420","59","1","6","6","9","7","N","2","1","2"
"4421","59","1","6","1","9","7","N","2","1","2"
"4422","21","2","6","1","7","0","N","2","3","0"
"4423","55","1","1","1","10","1","N","2","1","1"
"4424","22","2","6","2","5","6","N","2","1","2"
"4425","32","2","3","1","10","9","N","2","1","1"
"4426","29","2","4","2","9","7","N","2","1","2"
"4427","48","2","1","1","5","2","N","2","1","2"
"4428","52","2","6","2","7","6","N","2","1","1"
"4429","43","2","1","1","8","6","N","2","1","1"
"4430","0","2","N","1","N","N","N","2","1","1"
"4431","52","1","6","2","7","6","N","2","1","1"
"4432","22","2","6","2","7","6","N","2","1","2"
"4433","43","1","1","1","8","6","N","2","1","1"
"4434","37","2","1","1","10","8","N","2","1","1"
"4435","73","1","1","6","10","9","N","2","1","1"
"4436","51","1","1","1","5","8","N","2","1","1"
"4437","3","2","N","1","1","N","N","2","1","1"
"4438","21","1","6","6","7","0","N","2","3","0"
"4439","34","1","6","6","9","9","N","2","1","2"
"4440","56","2","4","1","9","8","N","2","1","2"
"4441","64","2","3","2","5","2","N","2","1","1"
"4442","16","1","6","1","4","1","N","2","1","1"
"4443","29","1","4","2","5","3","N","2","1","2"
"4444","33","2","1","1","4","5","N","2","1","1"
"4445","59","2","1","1","9","7","N","2","1","1"
"4446","50","1","4","2","7","2","N","2","1","1"
"4447","11","1","N","2","3","N","N","2","1","1"
"4448","73","1","1","1","10","9","N","2","1","1"
"4449","35","2","1","2","10","7","N","2","1","1"
"4450","29","1","6","8","5","0","N","2","1","2"
"4451","20","1","6","1","6","0","N","2","1","2"
"4452","48","1","1","1","10","9","N","2","1","2"
"4453","62","1","4","1","9","4","N","2","1","1"
"4454","65","1","1","1","12","9","N","2","1","1"
"4455","2","1","N","2","N","N","N","2","1","2"
"4456","43","1","6","1","9","6","N","2","1","1"
"4457","35","1","6","1","10","9","N","2","1","2"
"4458","7","1","N","2","3","N","N","2","1","1"
"4459","34","1","6","1","7","3","N","2","1","1"
"4460","57","2","6","2","4","4","N","2","1","2"
"4461","20","1","6","2","5","0","N","2","1","2"
"4462","61","1","1","1","7","9","N","2","1","2"
"4463","60","1","1","8","5","6","N","2","1","1"
"4464","68","2","1","3","5","9","N","2","1","1"
"4465","31","1","6","1","8","7","N","2","1","1"
"4466","49","1","1","1","10","5","N","2","1","2"
"4467","31","2","6","9","9","2","N","2","1","1"
"4468","65","1","6","1","3","9","N","2","1","2"
"4469","34","1","1","1","11","1","N","2","1","1"
"4470","60","1","6","9","7","2","N","2","1","2"
"4471","44","2","1","1","4","0","N","2","1","1"
"4472","33","1","1","1","4","5","N","2","1","2"
"4473","31","1","6","2","5","2","N","2","1","2"
"4474","31","1","6","2","5","6","N","2","1","2"
"4475","29","2","6","2","7","3","N","2","1","2"
"4476","18","2","6","2","5","0","N","2","1","1"
"4477","20","2","6","2","6","2","N","2","1","2"
"4478","15","1","6","1","4","3","N","2","1","2"
"4479","22","2","6","2","7","6","N","2","1","2"
"4480","51","2","1","1","10","5","N","2","1","1"
"4481","57","1","6","2","5","9","N","2","1","1"
"4482","30","1","1","1","9","9","N","2","1","1"
"4483","19","2","6","2","7","3","N","2","3","0"
"4484","33","2","6","2","4","0","N","1","1","2"
"4485","51","1","1","6","5","0","N","2","1","1"
"4486","20","1","6","1","6","2","N","2","3","0"
"4487","20","2","6","2","6","0","N","2","1","2"
"4488","65","2","3","2","5","2","N","2","1","1"
"4489","16","2","6","3","4","0","N","2","1","2"
"4490","15","1","6","1","3","0","N","2","1","1"
"4491","73","2","1","2","7","5","N","2","1","1"
"4492","8","2","N","3","3","N","N","2","1","1"
"4493","59","2","6","1","9","4","N","2","1","1"
"4494","19","2","6","2","5","0","N","2","3","0"
"4495","43","2","1","1","9","6","N","2","1","1"
"4496","8","2","N","3","3","N","N","2","1","1"
"4497","68","2","1","3","5","9","N","2","1","1"
"4498","36","1","1","1","12","8","N","2","1","1"
"4499","1","2","N","1","N","N","N","2","1","1"
"4500","15","1","6","1","3","0","N","2","1","2"
"4501","20","2","6","2","6","3","N","2","1","2"
"4502","1","2","N","1","N","N","N","2","1","2"
"4503","17","2","6","2","4","1","N","2","1","2"
"4504","19","2","6","1","7","1","N","2","3","0"
"4505","37","1","4","1","7","3","N","2","1","1"
"4506","49","1","6","2","5","5","N","2","1","2"
"4507","46","1","6","1","7","1","N","2","2","0"
"4508","56","1","1","1","5","4","N","2","1","2"
"4509","21","2","3","1","5","4","N","2","1","1"
"4510","54","1","1","6","9","7","N","2","1","1"
"4511","70","2","1","1","7","6","N","2","1","1"
"4512","60","1","1","1","9","8","N","2","1","1"
"4513","57","1","6","2","4","1","N","2","1","2"
"4514","72","1","1","1","9","2","N","2","1","1"
"4515","5","1","N","1","2","N","N","2","1","1"
"4516","34","2","6","6","9","3","N","2","1","2"
"4517","59","2","1","6","9","4","N","2","1","2"
"4518","60","2","6","9","4","4","N","2","1","1"
"4519","37","1","6","1","7","3","N","2","1","1"
"4520","0","2","N","1","N","N","N","2","1","1"
"4521","21","1","6","6","7","0","N","2","3","0"
"4522","31","2","1","2","8","2","N","2","1","1"
"4523","70","1","3","6","7","6","N","2","1","2"
"4524","20","1","6","1","5","3","N","2","1","1"
"4525","13","1","N","6","3","N","N","2","1","1"
"4526","56","2","1","1","7","4","N","2","1","2"
"4527","37","2","4","1","9","8","N","2","1","1"
"4528","13","2","N","6","3","N","N","2","1","1"
"4529","59","1","1","1","9","7","N","2","1","2"
"4530","9","2","N","8","3","N","N","2","1","1"
"4531","59","2","1","6","9","4","N","2","1","1"
"4532","69","1","6","2","1","0","N","2","1","1"
"4533","34","2","6","6","3","0","N","2","1","2"
"4534","46","2","1","1","10","7","N","2","1","1"
"4535","66","2","4","1","5","3","N","2","1","1"
"4536","36","2","1","3","9","9","N","2","1","1"
"4537","47","1","1","2","7","5","N","2","1","1"
"4538","54","1","6","2","5","5","N","2","1","1"
"4539","45","1","1","1","11","9","N","2","1","1"
"4540","16","2","6","3","9","0","N","2","1","1"
"4541","59","1","1","6","9","4","N","2","1","2"
"4542","38","2","6","1","6","0","N","2","1","1"
"4543","57","1","1","1","7","4","N","2","1","1"
"4544","60","2","1","8","5","6","N","2","1","1"
"4545","56","1","1","1","9","9","N","2","1","1"
"4546","21","2","3","1","5","1","N","2","1","1"
"4547","18","1","6","2","4","0","N","2","3","0"
"4548","72","1","1","1","9","9","N","2","1","1"
"4549","46","2","6","2","7","3","N","2","2","0"
"4550","29","2","6","8","5","8","N","2","1","1"
"4551","37","1","6","1","10","8","N","2","1","1"
"4552","38","2","4","2","6","4","N","2","1","2"
"4553","11","2","N","2","3","N","N","2","1","1"
"4554","63","1","1","1","10","9","N","2","1","1"
"4555","69","1","4","1","9","9","N","2","1","1"
"4556","66","1","4","1","5","3","N","2","1","1"
"4557","60","1","1","8","5","6","N","2","1","2"
"4558","19","1","6","2","5","0","N","2","1","2"
"4559","29","2","6","1","9","8","N","2","1","1"
"4560","52","2","6","2","7","6","N","2","1","1"
"4561","32","1","6","1","9","9","N","2","1","1"
"4562","33","2","1","1","9","9","N","2","1","1"
"4563","1","1","N","1","N","N","N","2","1","1"
"4564","66","1","4","1","5","3","N","2","1","1"
"4565","66","2","4","1","5","3","N","1","1","1"
"4566","23","2","6","2","9","5","N","2","1","2"
"4567","19","1","6","2","5","3","N","2","1","2"
"4568","10","1","N","1","3","N","N","2","1","2"
"4569","60","2","1","8","7","6","N","2","1","1"
"4570","31","2","1","1","10","7","N","2","1","2"
"4571","63","1","1","1","3","9","N","2","1","1"
"4572","57","2","1","2","4","1","N","2","1","1"
"4573","37","2","4","1","10","3","N","2","1","1"
"4574","67","2","1","1","9","6","N","2","1","1"
"4575","31","2","6","2","8","6","N","2","1","2"
"4576","47","1","1","1","8","9","N","2","1","1"
"4577","2","1","N","2","N","N","N","2","1","1"
"4578","8","2","N","3","3","N","N","2","1","1"
"4579","49","1","1","1","10","5","N","2","1","1"
"4580","67","1","1","1","9","6","N","2","1","2"
"4581","27","1","6","1","9","0","N","2","2","0"
"4582","33","2","6","2","4","0","N","1","2","0"
"4583","21","1","6","6","5","1","N","2","3","0"
"4584","8","2","N","3","3","N","N","2","1","1"
"4585","49","1","1","2","5","5","N","2","1","2"
"4586","20","2","6","1","7","2","N","2","3","0"
"4587","34","2","6","1","7","3","N","2","1","2"
"4588","26","1","6","1","5","5","N","2","1","2"
"4589","17","2","6","1","5","1","N","2","1","1"
"4590","36","2","6","6","10","8","N","2","1","2"
"4591","12","2","N","1","3","N","N","2","1","2"
"4592","33","2","6","2","4","0","N","1","2","0"
"4593","21","2","6","6","5","0","N","2","3","0"
"4594","40","2","1","1","11","0","N","2","1","1"
"4595","69","2","4","1","9","9","N","2","1","1"
"4596","12","1","N","2","3","N","N","2","1","1"
"4597","29","2","6","8","5","0","N","2","1","1"
"4598","19","2","6","2","7","0","N","2","3","0"
"4599","38","2","1","1","6","0","N","2","1","1"
"4600","62","1","4","1","9","9","N","2","1","1"
"4601","66","1","4","1","5","2","N","2","1","2"
"4602","27","2","6","2","9","0","N","2","1","2"
"4603","34","1","1","1","11","9","N","2","1","1"
"4604","65","2","6","2","4","2","N","2","1","2"
"4605","62","2","4","1","9","4","N","2","1","2"
"4606","2","1","N","1","N","N","N","2","1","1"
"4607","43","1","1","1","8","6","N","2","1","1"
"4608","22","1","6","2","7","0","N","2","1","1"
"4609","15","1","6","6","4","1","N","2","1","2"
"4610","59","1","1","1","9","4","N","2","1","1"
"4611","70","2","3","1","7","8","N","2","1","1"
"4612","73","1","1","6","10","9","N","2","1","1"
"4613","17","2","6","1","4","1","N","2","1","1"
"4614","11","2","N","2","3","N","N","2","1","1"
"4615","36","1","6","1","9","8","N","2","1","1"
"4616","19","2","6","1","7","1","N","2","3","0"
"4617","55","2","1","1","10","8","N","2","1","1"
"4618","31","2","6","2","8","2","N","2","1","2"
"4619","74","1","1","1","5","8","N","2","1","1"
"4620","18","1","6","1","7","3","N","2","1","1"
"4621","37","2","4","1","9","8","N","2","1","2"
"4622","76","2","2","2","10","6","N","2","1","2"
"4623","2","2","N","2","N","N","N","2","1","2"
"4624","24","1","6","2","5","4","N","2","1","2"
"4625","32","1","6","1","9","8","N","2","1","1"
"4626","18","1","6","1","7","1","N","2","3","0"
"4627","25","1","6","1","8","7","N","2","1","2"
"4628","65","2","3","2","4","2","N","2","1","2"
"4629","20","1","6","2","5","0","N","2","1","2"
"4630","46","1","1","1","10","9","N","2","1","1"
"4631","60","1","1","8","5","6","N","2","1","1"
"4632","60","1","6","9","9","4","N","2","1","2"
"4633","30","1","1","6","10","7","N","2","1","2"
"4634","2","1","N","2","N","N","N","2","1","2"
"4635","12","1","N","1","3","N","N","2","1","1"
"4636","57","2","6","1","5","1","N","2","1","1"
"4637","64","2","3","2","5","2","N","2","1","1"
"4638","15","1","6","1","3","3","N","2","1","1"
"4639","32","2","3","2","10","8","N","2","1","1"
"4640","62","2","4","2","7","4","N","2","1","1"
"4641","38","1","4","2","6","0","N","2","1","1"
"4642","21","2","6","6","7","0","N","2","3","0"
"4643","70","2","1","6","7","6","N","2","1","2"
"4644","38","2","1","1","10","3","N","2","1","1"
"4645","45","2","1","1","11","9","N","2","1","1"
"4646","22","2","6","2","7","2","N","2","1","2"
"4647","33","2","1","1","9","7","N","1","1","2"
"4648","7","1","N","1","3","N","N","2","1","1"
"4649","29","2","6","8","5","0","N","2","1","1"
"4650","60","1","1","1","9","9","N","2","1","1"
"4651","51","1","1","9","10","0","N","2","1","1"
"4652","45","2","6","1","11","9","N","2","1","1"
"4653","5","1","N","1","2","N","N","2","1","2"
"4654","24","1","6","1","9","7","N","2","1","2"
"4655","74","2","1","1","5","5","N","2","1","1"
"4656","3","2","N","1","1","N","N","2","1","1"
"4657","11","1","N","2","3","N","N","2","1","1"
"4658","33","1","6","1","4","0","N","2","2","0"
"4659","2","1","N","2","N","N","N","2","1","2"
"4660","22","1","6","2","7","2","N","2","1","1"
"4661","31","2","1","9","10","3","N","2","1","1"
"4662","30","2","6","6","10","1","N","2","1","2"
"4663","59","2","1","6","9","4","N","2","1","1"
"4664","21","1","6","1","7","4","N","2","1","2"
"4665","45","1","1","1","11","9","N","2","1","1"
"4666","62","1","1","1","9","9","N","2","1","1"
"4667","54","1","1","1","5","1","N","2","1","1"
"4668","59","1","1","6","9","4","N","2","1","1"
"4669","67","2","1","2","9","6","N","2","1","1"
"4670","49","2","6","1","7","5","N","2","1","2"
"4671","19","1","6","2","5","3","N","2","3","0"
"4672","72","1","1","1","9","9","N","2","1","1"
"4673","62","2","4","2","7","2","N","2","1","2"
"4674","36","2","1","1","12","8","N","2","1","2"
"4675","36","2","6","6","9","8","N","1","1","2"
"4676","15","1","6","1","3","0","N","2","1","1"
"4677","38","2","1","1","6","3","N","2","1","2"
"4678","62","2","3","2","7","2","N","2","1","2"
"4679","10","2","N","1","3","N","N","2","1","2"
"4680","57","1","6","1","7","9","N","2","1","2"
"4681","56","1","4","1","5","4","N","2","1","2"
"4682","16","1","6","1","4","1","N","2","1","2"
"4683","33","2","6","2","4","0","N","1","2","0"
"4684","61","1","6","1","7","8","N","2","1","1"
"4685","13","2","N","6","3","N","N","2","1","1"
"4686","29","1","4","2","5","3","N","2","1","2"
"4687","31","2","1","2","5","6","N","2","1","1"
"4688","29","1","6","8","7","8","N","2","1","2"
"4689","65","2","3","1","4","2","N","2","1","1"
"4690","4","1","N","1","1","N","N","2","1","2"
"4691","33","2","6","1","4","0","N","2","2","0"
"4692","60","1","1","9","4","3","N","2","1","2"
"4693","10","2","N","1","3","N","N","2","1","2"
"4694","24","1","6","2","9","7","N","2","1","2"
"4695","37","2","1","1","10","9","N","2","1","1"
"4696","20","1","6","1","7","0","N","2","3","0"
"4697","10","2","N","1","3","N","N","2","1","2"
"4698","13","1","N","6","3","N","N","2","1","1"
"4699","19","2","6","2","7","3","N","2","3","0"
"4700","5","1","N","1","2","N","N","2","1","1"
"4701","22","2","6","1","5","2","N","2","1","1"
"4702","20","2","6","1","7","2","N","2","3","0"
"4703","37","2","1","1","10","8","N","2","1","2"
"4704","7","1","N","9","3","N","N","2","1","1"
"4705","15","1","6","6","4","0","N","2","1","1"
"4706","12","1","N","2","3","N","N","2","1","2"
"4707","55","1","1","1","5","6","N","2","1","1"
"4708","65","2","3","2","5","2","N","2","1","2"
"4709","53","1","1","2","7","8","N","2","1","2"
"4710","40","1","1","1","11","0","N","2","1","1"
"4711","38","1","1","1","6","4","N","2","1","1"
"4712","34","2","1","1","9","0","N","2","1","1"
"4713","37","1","6","1","10","9","N","2","1","2"
"4714","29","2","6","8","5","0","N","2","1","2"
"4715","54","2","1","6","9","7","N","2","1","1"
"4716","57","1","1","1","9","9","N","2","1","1"
"4717","60","1","6","9","7","4","N","2","1","2"
"4718","56","2","4","1","5","3","N","2","1","2"
"4719","65","1","6","2","1","2","N","2","1","2"
"4720","13","2","N","1","3","N","N","2","1","1"
"4721","44","1","1","1","9","8","N","2","1","1"
"4722","28","1","6","2","1","6","N","2","1","2"
"4723","16","2","6","1","9","1","N","2","1","1"
"4724","20","1","6","1","5","1","N","2","1","1"
"4725","47","1","1","2","8","7","N","2","1","1"
"4726","24","1","6","2","10","7","N","2","1","2"
"4727","37","1","1","1","10","8","N","2","1","1"
"4728","73","1","1","1","9","9","N","2","1","1"
"4729","43","1","1","1","8","6","N","2","1","1"
"4730","38","2","4","2","7","3","N","2","1","2"
"4731","36","2","1","1","12","8","N","2","1","1"
"4732","29","1","6","1","9","8","N","2","1","1"
"4733","46","2","1","2","7","5","N","2","1","1"
"4734","36","1","1","2","8","8","N","2","1","2"
"4735","48","2","1","1","5","2","N","2","1","1"
"4736","17","2","6","2","4","0","N","2","1","2"
"4737","61","2","4","2","7","5","N","2","1","2"
"4738","32","1","3","1","10","9","N","2","1","1"
"4739","73","1","1","1","12","9","N","2","1","1"
"4740","33","2","1","1","9","7","N","1","1","1"
"4741","50","1","4","1","7","7","N","2","1","1"
"4742","21","2","6","6","7","0","N","2","3","0"
"4743","61","1","4","1","7","5","N","2","1","1"
"4744","60","1","1","8","5","6","N","2","1","1"
"4745","70","1","1","6","7","6","N","2","1","2"
"4746","21","1","6","6","7","0","N","2","3","0"
"4747","29","1","6","8","7","0","N","2","1","2"
"4748","33","1","6","1","4","0","N","2","2","0"
"4749","54","1","1","6","5","7","N","2","1","1"
"4750","47","2","1","1","7","5","N","2","1","1"
"4751","73","2","1","1","12","9","N","2","1","1"
"4752","34","1","6","1","9","9","N","2","1","1"
"4753","19","1","6","2","7","0","N","2","3","0"
"4754","69","1","1","1","9","4","N","2","1","1"
"4755","33","1","6","2","4","0","N","2","2","0"
"4756","15","1","6","1","3","0","N","2","1","1"
"4757","73","2","1","1","9","5","N","2","1","1"
"4758","29","2","6","8","7","0","N","2","1","1"
"4759","56","2","1","1","9","8","N","2","1","1"
"4760","31","1","6","1","8","6","N","2","1","2"
"4761","30","1","6","6","5","7","N","2","1","1"
"4762","24","2","6","1","10","7","N","2","1","2"
"4763","34","1","1","1","11","1","N","2","1","2"
"4764","20","1","6","1","7","3","N","2","3","0"
"4765","33","1","1","1","11","0","N","2","1","1"
"4766","33","2","1","1","11","8","N","2","1","1"
"4767","7","2","N","2","3","N","N","1","1","1"
