"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"6209","15","2","6","6","3","0","N","2","1","2"
"6210","28","2","6","9","7","7","N","2","1","2"
"6211","41","2","1","8","4","0","N","2","1","1"
"6212","68","2","1","1","9","7","N","2","1","1"
"6213","63","2","6","1","7","2","N","2","1","1"
"6214","5","1","N","1","2","N","N","2","1","1"
"6215","7","2","N","1","3","N","N","2","1","1"
"6216","34","1","1","6","11","9","N","2","1","2"
"6217","71","2","4","2","4","0","N","2","2","0"
"6218","48","1","1","1","9","7","N","2","1","1"
"6219","27","2","1","1","9","9","N","2","1","2"
"6220","37","1","1","1","9","8","N","2","1","2"
"6221","44","1","1","1","9","9","N","2","1","1"
"6222","63","2","1","6","9","4","N","2","1","2"
"6223","77","2","1","1","12","1","N","2","1","1"
"6224","30","1","6","2","7","8","N","2","1","2"
"6225","9","1","N","1","3","N","N","2","1","2"
"6226","41","2","6","2","10","6","N","2","1","2"
"6227","59","1","4","2","8","7","N","2","1","2"
"6228","9","2","N","2","3","N","N","2","1","2"
"6229","37","2","1","1","10","8","N","2","1","1"
"6230","79","2","1","1","5","3","N","2","1","1"
"6231","33","1","1","1","9","7","N","2","1","2"
"6232","69","2","6","1","11","9","N","2","1","1"
"6233","65","1","1","1","12","9","N","2","1","2"
"6234","13","1","N","2","3","N","N","2","1","1"
"6235","68","2","5","1","5","4","N","2","1","2"
"6236","60","1","1","1","9","2","N","2","1","1"
"6237","81","2","1","1","3","2","N","2","1","1"
"6238","43","1","1","1","5","6","N","2","1","1"
"6239","37","1","6","1","10","8","N","2","1","2"
"6240","53","2","4","1","7","9","N","2","1","1"
"6241","2","2","N","2","N","N","N","2","1","1"
"6242","18","1","6","1","4","0","N","2","3","0"
"6243","41","1","1","1","10","0","N","2","1","1"
"6244","16","2","6","3","4","2","N","2","1","1"
"6245","42","1","6","2","8","5","N","2","1","1"
"6246","71","1","3","1","7","3","N","2","2","0"
"6247","71","2","3","2","5","2","N","2","1","1"
"6248","71","1","4","2","4","0","N","2","2","0"
"6249","41","1","4","2","8","7","N","2","1","1"
"6250","52","2","1","1","7","6","N","2","1","1"
"6251","19","2","6","2","7","1","N","2","3","0"
"6252","59","2","6","1","9","7","N","1","1","1"
"6253","70","1","1","1","7","2","N","2","1","1"
"6254","45","1","1","1","11","9","N","2","1","1"
"6255","36","1","6","1","10","9","N","2","1","2"
"6256","43","2","6","2","8","7","N","2","1","1"
"6257","76","1","2","2","7","6","N","2","1","1"
"6258","58","1","1","2","7","1","N","2","1","2"
"6259","38","2","6","1","9","8","N","2","1","2"
"6260","67","2","3","3","5","4","N","2","1","2"
"6261","10","2","N","1","3","N","N","2","1","2"
"6262","4","1","N","1","2","N","N","2","1","1"
"6263","70","1","4","2","7","0","N","2","1","1"
"6264","22","2","6","9","7","1","N","2","1","1"
"6265","26","2","6","8","7","1","N","2","1","2"
"6266","45","1","6","1","9","7","N","2","1","1"
"6267","27","2","6","9","7","4","N","2","1","2"
"6268","56","2","1","1","9","0","N","2","1","1"
"6269","29","1","6","1","9","9","N","2","1","2"
"6270","54","2","6","6","5","5","N","2","1","1"
"6271","61","1","1","1","7","8","N","2","1","1"
"6272","13","1","N","8","3","N","N","2","1","2"
"6273","4","2","N","2","1","N","N","2","1","1"
"6274","72","1","3","1","5","2","N","2","1","1"
"6275","67","1","4","2","7","6","N","2","1","1"
"6276","34","1","1","6","10","9","N","2","1","2"
"6277","20","1","6","1","7","5","N","2","3","0"
"6278","11","2","N","1","3","N","N","2","1","1"
"6279","73","1","1","6","11","9","N","2","1","1"
"6280","34","2","1","6","10","9","N","2","1","2"
"6281","53","1","1","2","5","0","N","2","1","1"
"6282","71","1","3","2","4","2","N","2","2","0"
"6283","29","2","1","1","9","8","N","2","1","1"
"6284","2","2","N","1","N","N","N","2","1","1"
"6285","65","1","1","6","10","8","N","2","1","1"
"6286","15","2","6","2","4","5","N","2","1","1"
"6287","55","1","1","1","11","1","N","2","1","1"
"6288","44","2","1","1","9","8","N","2","1","1"
"6289","15","1","6","6","4","0","N","2","1","1"
"6290","14","2","N","1","3","N","N","2","1","2"
"6291","65","1","4","2","6","3","N","2","1","1"
"6292","38","2","6","2","9","0","N","2","1","2"
"6293","1","2","N","6","N","N","N","2","1","2"
"6294","37","1","1","1","10","9","N","2","1","1"
"6295","19","1","6","1","5","0","N","2","1","1"
"6296","44","1","1","1","9","8","N","2","1","2"
"6297","41","1","4","1","8","0","N","2","2","0"
"6298","61","2","3","1","7","9","N","2","1","1"
"6299","68","2","5","2","7","2","N","2","1","2"
"6300","57","1","6","2","5","1","N","2","1","2"
"6301","20","2","6","1","7","4","N","2","3","0"
"6302","16","2","6","2","4","0","N","2","1","1"
"6303","21","1","3","1","5","3","N","2","1","2"
"6304","58","2","6","1","4","0","N","2","1","1"
"6305","64","2","1","6","8","6","N","2","1","1"
"6306","22","2","6","1","9","6","N","2","1","1"
"6307","35","2","1","1","9","4","N","2","1","1"
"6308","42","1","2","2","5","0","N","2","1","2"
"6309","50","1","1","1","11","9","N","2","1","1"
"6310","51","1","4","9","5","0","N","2","1","1"
"6311","67","1","1","1","5","6","N","2","1","1"
"6312","30","1","1","1","9","4","N","2","1","1"
"6313","31","1","6","2","8","6","N","2","1","2"
"6314","60","2","6","2","4","4","N","2","1","2"
"6315","19","1","6","6","7","7","N","2","3","0"
"6316","50","1","1","2","9","9","N","2","1","1"
"6317","4","2","N","2","1","N","N","2","1","2"
"6318","45","2","1","1","11","9","N","2","1","1"
"6319","87","2","3","2","5","7","N","2","1","1"
"6320","44","1","1","6","10","9","N","2","1","2"
"6321","36","2","1","1","10","8","N","2","1","2"
"6322","66","2","1","1","9","2","N","2","1","1"
"6323","63","1","1","6","9","9","N","2","1","2"
"6324","16","2","6","2","4","0","N","2","1","2"
"6325","63","1","1","2","7","5","N","2","1","2"
"6326","49","2","4","1","7","5","N","2","1","2"
"6327","20","1","6","1","6","2","N","2","1","2"
"6328","46","1","1","1","11","9","N","2","1","1"
"6329","70","1","1","1","7","8","N","2","1","1"
"6330","10","1","N","1","3","N","N","2","1","1"
"6331","68","2","4","1","7","2","N","2","1","2"
"6332","46","1","1","6","9","7","N","2","1","1"
"6333","50","2","1","1","9","1","N","2","1","1"
"6334","11","1","N","2","3","N","N","2","1","1"
"6335","21","2","6","6","5","1","N","2","1","2"
"6336","33","2","6","1","4","7","N","1","1","2"
"6337","64","1","1","6","11","9","N","2","1","1"
"6338","48","1","6","1","9","3","N","2","1","2"
"6339","44","2","1","6","10","9","N","2","1","2"
"6340","35","2","6","1","5","7","N","2","1","1"
"6341","20","1","6","1","5","1","N","2","3","0"
"6342","13","1","N","8","3","N","N","2","1","1"
"6343","68","2","1","3","5","9","N","2","1","1"
"6344","13","1","N","1","3","N","N","2","1","1"
"6345","63","1","1","6","10","4","N","2","1","1"
"6346","2","2","N","2","N","N","N","2","1","2"
"6347","10","2","N","3","3","N","N","2","1","1"
"6348","10","1","N","3","3","N","N","2","1","2"
"6349","13","2","N","8","3","N","N","2","1","2"
"6350","31","2","6","1","5","8","N","2","1","2"
"6351","4","1","N","1","1","N","N","2","1","2"
"6352","63","1","1","1","9","4","N","2","1","1"
"6353","64","2","1","1","11","0","N","2","1","1"
"6354","16","2","6","2","4","2","N","2","1","1"
"6355","2","2","N","2","N","N","N","2","1","2"
"6356","20","1","6","1","7","0","N","2","3","0"
"6357","27","1","6","2","5","1","N","2","2","0"
"6358","13","1","N","6","3","N","N","2","1","1"
"6359","45","1","1","1","11","9","N","2","1","2"
"6360","77","2","1","2","12","1","N","2","1","1"
"6361","67","1","1","1","10","8","N","2","1","1"
"6362","10","1","N","1","2","N","N","2","1","1"
"6363","20","1","6","2","6","2","N","2","1","1"
"6364","20","2","6","1","7","5","N","2","3","0"
"6365","4","2","N","1","1","N","N","2","1","1"
"6366","0","2","N","1","N","N","N","2","1","1"
"6367","4","1","N","1","1","N","N","2","1","1"
"6368","61","1","1","1","10","7","N","2","1","1"
"6369","65","1","1","1","9","9","N","2","1","1"
"6370","25","2","6","2","9","7","N","2","1","2"
"6371","68","2","5","3","5","4","N","2","1","1"
"6372","2","2","N","1","N","N","N","2","1","1"
"6373","76","2","3","1","10","4","N","2","1","2"
"6374","33","1","6","1","11","9","N","2","1","2"
"6375","76","2","3","2","5","3","N","2","1","2"
"6376","72","1","3","2","9","4","N","2","1","1"
"6377","20","2","6","1","5","3","N","2","1","2"
"6378","16","1","6","2","4","0","N","2","1","2"
"6379","23","2","3","1","9","9","N","2","1","2"
"6380","28","1","6","1","9","7","N","2","1","2"
"6381","5","1","N","2","2","N","N","2","1","1"
"6382","40","2","6","2","5","0","N","2","1","2"
"6383","65","1","6","2","3","2","N","2","1","2"
"6384","13","1","N","8","3","N","N","2","1","1"
"6385","50","1","6","1","9","7","N","2","1","2"
"6386","67","1","1","1","5","2","N","2","1","1"
"6387","47","2","4","1","10","9","N","2","1","2"
"6388","1","2","N","9","N","N","N","2","1","1"
"6389","22","2","6","1","7","3","N","2","1","1"
"6390","47","1","1","1","10","5","N","2","1","1"
"6391","58","1","1","1","5","2","N","2","1","1"
"6392","18","2","6","1","4","0","N","2","1","1"
"6393","52","1","1","1","5","6","N","2","1","1"
"6394","41","2","1","1","12","9","N","2","1","2"
"6395","19","2","6","1","7","3","N","2","3","0"
"6396","38","1","4","1","9","3","N","2","1","1"
"6397","56","2","2","2","8","3","N","2","1","1"
"6398","60","2","1","1","9","4","N","2","1","2"
"6399","34","2","1","1","10","9","N","2","1","1"
"6400","30","1","6","3","7","5","N","2","1","1"
"6401","62","2","3","2","5","3","N","2","1","2"
"6402","64","1","4","1","7","6","N","2","1","1"
"6403","54","1","4","1","8","3","N","2","1","1"
"6404","18","2","6","1","5","0","N","2","1","2"
"6405","17","1","6","1","4","0","N","2","1","2"
"6406","68","1","1","1","9","8","N","2","1","1"
"6407","5","1","N","1","1","N","N","2","1","1"
"6408","28","2","1","1","10","9","N","2","1","2"
"6409","72","1","1","1","9","9","N","2","1","1"
"6410","60","2","6","2","9","4","N","2","1","2"
"6411","54","2","4","1","7","4","N","2","1","1"
"6412","35","2","1","1","5","4","N","2","1","1"
"6413","15","1","6","2","4","0","N","2","1","2"
"6414","46","2","1","6","9","9","N","2","1","1"
"6415","1","2","N","1","N","N","N","2","1","1"
"6416","59","2","4","6","8","4","N","2","1","2"
"6417","57","2","6","1","7","2","N","2","1","1"
"6418","67","1","4","2","5","7","N","2","1","1"
"6419","29","2","6","8","7","0","N","1","3","0"
"6420","16","2","6","1","4","3","N","2","1","2"
"6421","73","1","1","1","11","9","N","2","1","1"
"6422","55","1","1","1","3","9","N","2","1","1"
"6423","32","2","6","1","6","5","N","2","1","1"
"6424","44","1","1","1","9","8","N","2","1","1"
"6425","40","1","2","3","7","5","N","2","1","2"
"6426","23","2","6","6","9","9","N","2","1","1"
"6427","57","1","1","1","7","4","N","2","1","1"
"6428","67","1","1","1","9","6","N","2","1","1"
"6429","66","1","1","1","9","9","N","2","1","1"
"6430","20","2","6","1","7","3","N","2","3","0"
"6431","63","1","6","8","7","6","N","2","1","1"
"6432","32","1","1","2","6","5","N","2","1","2"
"6433","49","2","1","1","9","4","N","2","1","1"
"6434","10","2","N","1","3","N","N","2","1","2"
"6435","5","1","N","1","2","N","N","2","1","1"
"6436","65","2","3","2","4","2","N","2","1","2"
"6437","29","1","1","6","9","7","N","2","1","2"
"6438","46","1","6","2","7","7","N","2","1","2"
"6439","17","1","6","1","4","1","N","2","1","2"
"6440","74","1","1","1","9","9","N","2","1","1"
"6441","66","2","5","1","5","2","N","2","1","1"
"6442","28","1","6","9","9","4","N","2","1","2"
"6443","13","2","N","3","3","N","N","2","1","1"
"6444","44","2","1","1","7","9","N","2","1","1"
"6445","17","1","6","2","4","5","N","2","1","2"
"6446","7","2","N","2","3","N","N","1","1","2"
"6447","20","2","6","1","7","3","N","2","1","1"
"6448","66","2","5","2","5","2","N","2","1","2"
"6449","70","1","4","1","5","1","N","2","1","1"
"6450","59","1","1","6","9","4","N","2","1","1"
"6451","45","1","1","1","9","9","N","2","1","1"
"6452","54","2","1","1","9","6","N","2","1","2"
"6453","66","2","6","1","10","1","N","1","1","2"
"6454","13","2","N","6","3","N","N","2","1","1"
"6455","42","1","1","1","10","9","N","2","1","1"
"6456","42","1","1","6","11","9","N","2","1","1"
"6457","22","1","6","9","7","1","N","2","1","2"
"6458","67","2","3","1","5","7","N","2","1","2"
"6459","77","2","1","1","8","3","N","2","1","1"
"6460","9","2","N","9","3","N","N","2","1","2"
"6461","44","2","1","1","10","8","N","2","1","1"
"6462","13","1","N","1","3","N","N","2","1","1"
"6463","45","1","1","1","11","4","N","2","1","1"
"6464","71","1","4","1","9","3","N","2","1","1"
"6465","15","1","6","2","4","5","N","2","1","2"
"6466","67","1","1","1","9","6","N","2","1","1"
"6467","51","2","4","2","10","5","N","2","1","1"
"6468","20","1","6","1","7","0","N","2","3","0"
"6469","20","1","6","2","5","0","N","2","3","0"
"6470","68","2","5","2","7","4","N","2","1","2"
"6471","54","2","6","1","9","5","N","2","1","1"
"6472","14","2","N","2","3","N","N","2","1","2"
"6473","9","2","N","1","3","N","N","2","1","1"
"6474","40","1","6","2","4","0","N","2","1","1"
"6475","49","1","1","1","5","7","N","2","1","1"
"6476","63","2","1","1","9","6","N","2","1","1"
"6477","55","2","6","2","7","3","N","2","1","1"
"6478","26","1","1","6","12","1","N","2","1","1"
"6479","71","1","3","2","9","5","N","2","2","0"
"6480","11","2","N","1","3","N","N","2","1","2"
"6481","38","2","6","1","7","8","N","2","1","1"
"6482","20","1","6","2","6","2","N","2","3","0"
"6483","69","1","4","2","7","5","N","2","1","1"
"6484","18","2","6","1","4","0","N","2","1","1"
"6485","36","1","1","1","10","8","N","2","1","1"
"6486","66","2","4","2","10","1","N","1","1","2"
"6487","54","1","1","1","3","6","N","2","1","1"
"6488","43","2","1","1","10","9","N","2","1","1"
"6489","36","1","1","1","12","8","N","2","1","1"
"6490","41","2","1","1","8","5","N","2","1","1"
"6491","56","1","4","1","10","9","N","2","1","1"
"6492","68","2","5","3","7","2","N","2","1","2"
"6493","45","1","1","1","11","9","N","2","1","1"
"6494","15","1","6","2","3","0","N","2","1","1"
"6495","63","1","1","1","8","6","N","2","1","1"
"6496","45","1","4","2","10","7","N","2","1","1"
"6497","16","2","6","3","4","0","N","2","1","2"
"6498","20","2","6","2","7","0","N","2","3","0"
"6499","42","2","1","6","3","0","N","2","1","1"
"6500","46","1","1","1","9","9","N","2","1","1"
"6501","66","1","1","1","9","2","N","2","1","2"
"6502","12","2","N","1","3","N","N","2","1","1"
"6503","64","1","1","1","11","8","N","2","1","2"
"6504","51","1","1","1","10","5","N","2","1","1"
"6505","1","2","N","6","1","N","N","2","1","2"
"6506","65","1","6","1","4","4","N","2","1","1"
"6507","39","1","1","6","11","9","N","2","1","1"
"6508","72","2","4","1","1","3","N","2","1","1"
"6509","79","2","1","1","9","3","N","2","1","1"
"6510","13","1","N","8","3","N","N","2","1","2"
"6511","37","1","1","1","10","9","N","2","1","2"
"6512","61","1","6","1","10","6","N","2","1","1"
"6513","21","1","1","6","5","1","N","2","1","1"
"6514","12","1","N","2","3","N","N","2","1","2"
"6515","63","2","6","2","3","4","N","2","1","2"
"6516","31","1","6","9","10","3","N","2","1","1"
"6517","53","2","4","2","7","6","N","2","1","1"
"6518","32","2","6","2","6","6","N","2","1","2"
"6519","10","2","N","1","3","N","N","2","1","1"
"6520","13","1","N","8","3","N","N","2","1","1"
"6521","9","2","N","9","3","N","N","2","1","2"
"6522","47","1","1","1","12","6","N","2","1","1"
"6523","70","1","1","1","10","0","N","2","1","1"
"6524","13","1","N","2","3","N","N","2","1","1"
"6525","32","2","6","1","9","9","N","2","1","1"
"6526","16","1","6","1","4","2","N","2","1","2"
"6527","21","2","3","2","7","1","N","2","1","2"
"6528","27","1","6","2","5","0","N","2","2","0"
"6529","13","1","N","2","3","N","N","2","1","2"
"6530","44","1","1","1","9","9","N","2","1","1"
"6531","41","1","6","8","4","0","N","2","1","1"
"6532","19","2","6","2","7","3","N","2","1","2"
"6533","45","1","1","2","5","1","N","2","1","1"
"6534","68","2","5","2","7","2","N","2","1","2"
"6535","32","2","6","1","9","8","N","2","1","1"
"6536","20","1","6","1","6","1","N","2","3","0"
"6537","64","1","1","2","5","5","N","2","1","2"
"6538","5","1","N","1","N","N","N","2","1","1"
"6539","68","1","1","1","9","8","N","2","1","1"
"6540","32","1","1","1","11","9","N","2","1","1"
"6541","62","1","3","1","9","4","N","2","1","1"
"6542","61","2","4","2","7","0","N","2","1","2"
"6543","28","2","6","1","5","6","N","2","1","1"
"6544","17","2","6","1","4","0","N","2","1","2"
"6545","18","1","6","1","4","1","N","2","3","0"
"6546","6","1","N","1","2","N","N","2","1","1"
"6547","28","2","1","1","9","6","N","2","1","1"
"6548","44","1","1","1","10","0","N","2","1","1"
"6549","22","1","6","1","9","6","N","2","1","2"
"6550","67","2","1","1","10","7","N","2","1","2"
"6551","58","1","4","1","4","2","N","2","1","1"
"6552","30","1","1","6","10","7","N","2","1","2"
"6553","31","2","1","1","5","6","N","2","1","2"
"6554","14","2","N","2","3","N","N","2","1","2"
"6555","11","1","N","6","3","N","N","2","1","2"
"6556","35","1","1","1","9","4","N","2","1","2"
"6557","10","1","N","1","2","N","N","2","1","1"
"6558","0","2","N","1","N","N","N","2","1","1"
"6559","25","2","6","1","5","8","N","2","1","2"
"6560","31","1","6","1","9","8","N","2","1","1"
"6561","9","2","N","1","3","N","N","2","1","1"
"6562","33","1","1","6","9","8","N","2","1","1"
"6563","18","1","6","2","7","0","N","2","3","0"
"6564","17","2","6","1","4","2","N","2","1","2"
"6565","62","1","6","1","10","9","N","2","1","1"
"6566","51","1","4","1","5","4","N","2","1","1"
"6567","71","1","3","2","4","3","N","2","2","0"
"6568","16","1","6","1","9","0","N","2","1","2"
"6569","68","2","1","1","7","9","N","2","1","1"
"6570","37","2","4","1","9","3","N","2","1","2"
"6571","41","2","1","1","12","9","N","2","1","1"
"6572","37","2","1","1","9","8","N","2","1","1"
"6573","56","1","1","1","8","7","N","2","1","1"
"6574","72","2","1","6","1","3","N","2","1","1"
"6575","32","2","6","2","6","7","N","2","1","2"
"6576","63","2","1","1","10","8","N","2","1","1"
"6577","56","2","2","1","9","7","N","2","1","1"
"6578","64","1","1","1","8","9","N","2","1","2"
"6579","32","1","3","2","6","6","N","2","1","2"
"6580","64","1","1","1","9","3","N","2","1","1"
"6581","38","2","4","1","6","3","N","2","1","1"
"6582","43","2","1","8","5","6","N","2","1","2"
"6583","71","1","4","2","4","3","N","2","1","2"
"6584","0","2","N","1","N","N","N","2","1","2"
"6585","32","2","6","2","9","7","N","2","1","1"
"6586","29","2","6","1","9","7","N","1","3","0"
"6587","42","1","1","6","8","9","N","2","1","1"
"6588","71","1","4","1","5","5","N","2","1","2"
"6589","50","1","1","1","9","7","N","2","1","1"
"6590","36","1","1","1","10","8","N","2","1","1"
"6591","36","2","1","6","12","8","N","2","1","1"
"6592","87","2","3","1","5","6","N","2","1","1"
"6593","4","1","N","1","2","N","N","2","1","1"
"6594","45","2","6","1","5","8","N","2","1","1"
"6595","43","1","1","1","8","7","N","2","1","1"
"6596","14","1","N","1","3","N","N","2","1","1"
"6597","60","2","6","9","4","2","N","2","1","1"
"6598","20","2","6","1","7","1","N","2","3","0"
"6599","33","1","6","2","9","2","N","2","1","2"
"6600","41","2","1","1","10","7","N","2","1","1"
"6601","74","2","4","2","1","3","N","1","1","1"
"6602","42","2","6","2","8","0","N","2","1","1"
"6603","40","2","6","1","4","0","N","2","1","1"
"6604","34","2","6","1","9","5","N","2","1","1"
"6605","13","2","N","2","3","N","N","2","1","2"
"6606","16","1","6","1","4","0","N","2","1","1"
"6607","68","2","4","1","9","5","N","2","1","2"
"6608","63","2","1","1","7","5","N","1","1","1"
"6609","60","2","4","1","5","6","N","2","1","1"
"6610","38","2","6","2","6","0","N","2","1","1"
"6611","32","1","6","1","6","0","N","2","1","2"
"6612","7","1","N","1","2","N","N","2","1","1"
"6613","4","1","N","2","2","N","N","2","1","1"
"6614","0","1","N","2","N","N","N","2","1","2"
"6615","52","2","6","1","9","6","N","2","1","2"
"6616","34","1","1","2","3","1","N","2","1","2"
"6617","46","1","1","1","5","7","5","2","1","2"
"6618","38","2","4","2","6","4","N","2","1","2"
"6619","47","1","5","2","5","5","N","2","1","2"
"6620","16","1","6","3","4","0","N","2","1","1"
"6621","26","2","6","6","9","1","N","2","1","2"
"6622","11","2","N","2","3","N","N","2","1","1"
"6623","44","1","1","1","10","9","N","2","1","1"
"6624","14","1","N","2","3","N","N","2","1","1"
"6625","17","1","6","1","4","0","N","2","1","1"
"6626","61","2","1","1","10","9","N","2","1","1"
"6627","63","2","1","1","9","9","N","2","1","1"
"6628","35","1","1","1","10","9","N","2","1","1"
"6629","43","2","1","1","9","7","N","2","1","1"
"6630","12","1","N","2","3","N","N","2","1","2"
"6631","41","2","1","8","4","0","N","2","1","2"
"6632","25","2","6","8","8","5","N","2","1","2"
"6633","64","2","1","2","7","4","N","1","1","1"
"6634","2","1","N","1","N","N","N","2","1","1"
"6635","65","2","1","1","12","9","N","2","1","1"
"6636","89","2","3","6","4","2","N","1","1","1"
"6637","68","2","1","3","5","4","N","2","1","1"
"6638","19","2","6","2","7","3","N","2","3","0"
"6639","61","1","4","1","10","9","N","2","1","1"
"6640","68","2","1","1","9","8","N","2","1","2"
"6641","11","1","N","2","3","N","N","2","1","2"
"6642","76","1","1","2","7","6","N","2","1","1"
"6643","38","2","1","1","5","0","N","2","1","1"
"6644","21","1","6","1","7","0","N","2","3","0"
"6645","24","1","6","1","4","4","N","2","1","2"
"6646","31","1","1","1","10","8","N","2","1","1"
"6647","20","1","6","1","7","1","N","2","1","1"
"6648","33","1","6","2","11","4","N","2","1","1"
"6649","45","1","1","1","11","9","N","2","1","1"
"6650","48","1","1","1","10","2","N","2","1","1"
"6651","76","2","4","2","7","3","N","2","1","2"
"6652","23","2","6","1","9","2","N","2","1","2"
"6653","18","1","6","6","5","0","N","2","3","0"
"6654","3","1","N","2","1","N","N","2","1","1"
"6655","53","1","1","1","9","9","N","2","1","1"
"6656","80","2","1","2","6","3","N","2","1","1"
"6657","63","1","1","1","9","9","N","2","1","1"
"6658","7","2","N","9","3","N","N","2","1","1"
"6659","12","1","N","2","3","N","N","2","1","2"
"6660","0","1","N","2","N","N","N","2","1","1"
"6661","20","2","6","1","5","2","N","2","1","2"
"6662","0","2","N","2","N","N","N","2","1","2"
"6663","43","1","1","2","9","6","N","2","1","1"
"6664","38","1","6","1","9","0","N","2","1","1"
"6665","20","2","6","2","6","0","N","2","3","0"
"6666","60","1","4","2","8","3","N","2","1","2"
"6667","68","1","1","1","9","8","N","2","1","1"
"6668","55","1","6","1","5","3","N","2","1","1"
"6669","68","2","1","1","9","9","N","2","1","1"
"6670","62","2","3","1","7","3","N","2","1","2"
"6671","49","2","1","1","9","5","N","2","1","1"
"6672","33","2","1","6","10","9","N","2","1","2"
"6673","16","2","6","3","9","0","N","2","1","1"
"6674","9","2","N","1","3","N","N","2","1","1"
"6675","1","2","N","1","N","N","N","2","1","1"
"6676","15","1","6","1","3","5","N","2","1","1"
"6677","53","1","1","1","10","6","N","2","1","1"
"6678","55","1","1","1","11","9","N","2","1","1"
"6679","20","2","6","2","6","2","N","2","3","0"
"6680","58","2","4","2","10","8","N","2","1","2"
"6681","23","2","6","1","5","5","N","2","1","1"
"6682","44","1","1","1","9","8","N","2","1","1"
"6683","63","2","6","8","7","5","N","2","1","2"
"6684","79","1","1","6","9","3","N","2","1","1"
"6685","61","1","4","2","10","6","N","2","1","2"
"6686","24","2","6","1","9","7","N","2","1","1"
"6687","67","1","3","1","5","4","N","2","1","1"
"6688","48","2","1","1","9","9","N","2","1","1"
"6689","7","1","N","2","2","N","N","2","1","1"
"6690","39","1","6","2","7","5","N","2","1","1"
"6691","14","1","N","1","3","N","N","2","1","1"
"6692","48","1","1","1","12","9","N","2","1","1"
"6693","66","2","4","1","10","2","N","2","1","1"
"6694","34","1","6","1","7","3","N","2","1","2"
"6695","41","1","1","1","10","7","N","2","1","1"
"6696","53","2","1","1","9","6","N","2","1","1"
"6697","27","2","6","2","5","0","N","2","2","0"
"6698","51","2","4","1","9","0","N","2","1","1"
"6699","22","1","6","1","7","1","N","2","1","2"
"6700","72","1","2","1","10","3","N","2","1","1"
"6701","61","2","1","1","7","0","N","2","1","1"
"6702","63","1","1","1","8","4","N","2","1","1"
"6703","64","1","4","1","5","5","N","2","1","2"
"6704","33","1","6","1","11","9","N","2","1","1"
"6705","7","1","N","9","2","N","N","2","1","2"
"6706","24","2","6","2","10","7","N","2","1","2"
"6707","54","1","1","6","5","4","N","2","1","2"
"6708","38","2","1","1","6","2","N","2","1","2"
"6709","7","2","N","2","3","N","N","1","1","1"
"6710","31","2","1","9","10","8","N","2","1","2"
"6711","73","2","4","1","7","5","N","2","1","1"
"6712","36","1","6","3","8","9","N","2","1","1"
"6713","75","1","1","1","12","9","N","2","1","1"
"6714","37","2","6","2","10","9","N","2","1","2"
"6715","1","1","N","9","1","N","N","2","1","2"
"6716","17","1","6","1","4","1","N","2","1","2"
"6717","64","1","1","1","7","5","2","2","1","2"
"6718","53","2","6","1","7","0","N","2","1","1"
"6719","64","1","4","2","9","2","N","2","1","2"
"6720","18","1","6","1","7","3","N","2","3","0"
"6721","0","2","N","1","N","N","N","2","1","1"
"6722","51","1","6","1","10","5","N","2","1","1"
"6723","77","2","4","2","5","2","N","2","1","1"
"6724","13","1","N","6","3","N","N","2","1","2"
"6725","74","1","1","2","7","3","N","2","1","1"
"6726","20","2","6","2","7","1","N","2","1","2"
"6727","3","2","N","1","1","N","N","2","1","1"
"6728","56","2","2","1","5","4","N","2","1","1"
"6729","37","2","6","2","9","8","N","2","1","1"
"6730","7","2","N","9","3","N","N","1","1","1"
"6731","33","1","6","1","9","8","N","2","1","2"
"6732","36","2","1","1","9","9","N","1","1","1"
"6733","56","2","2","2","8","8","N","2","1","2"
"6734","69","2","1","1","11","9","N","2","1","1"
"6735","9","2","N","3","3","N","N","2","1","1"
"6736","41","2","1","1","8","7","N","2","1","1"
"6737","43","2","6","2","8","6","N","2","1","1"
"6738","19","1","6","2","5","0","N","2","1","1"
"6739","65","1","6","2","1","2","N","2","1","2"
"6740","56","2","1","1","8","8","N","2","1","1"
"6741","47","2","4","1","8","6","N","2","1","2"
"6742","2","1","N","1","N","N","N","2","1","2"
"6743","45","2","6","2","10","3","N","2","1","2"
"6744","51","2","1","1","9","8","N","2","1","2"
"6745","33","2","1","6","9","8","N","2","1","1"
"6746","32","2","1","1","8","8","N","2","1","1"
"6747","3","1","N","1","2","N","N","2","1","2"
"6748","53","1","4","1","10","8","N","2","1","1"
"6749","6","1","N","1","2","N","N","2","1","1"
"6750","24","1","6","1","9","6","N","2","1","2"
"6751","61","2","4","2","7","6","N","2","1","1"
"6752","20","2","6","1","7","5","N","2","3","0"
"6753","70","1","1","1","7","6","N","2","1","2"
"6754","34","2","1","1","10","5","N","2","1","1"
"6755","11","2","N","1","3","N","N","2","1","1"
"6756","67","1","1","1","9","7","N","2","1","1"
"6757","67","1","1","1","5","7","N","2","1","1"
"6758","29","2","6","6","9","6","N","2","3","0"
"6759","12","1","N","1","3","N","N","2","1","1"
"6760","7","1","N","2","2","N","N","2","1","1"
"6761","45","1","1","1","11","9","N","2","1","1"
"6762","28","2","6","9","9","2","N","2","1","2"
"6763","53","1","1","2","9","8","N","2","1","1"
"6764","32","1","6","1","6","5","N","2","1","1"
"6765","59","2","6","8","5","4","N","2","1","2"
