PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
38-00100,57,2,1,0,1,0,N,1,1,17441.759340359902,9470,11,4,N,0,219,N,2,2,2,2,95,30,18962
51-01301,14,2,6,3,4,3,2,1,1,5526.532451868451,9790,N,7,120400.0,0,N,3,2,2,2,2,120,40,16329
36-04010,66,1,1,0,5,0,9,3,2,3712.4323065708195,N,10,7,74400.0,9,84,N,2,2,2,2,92,12,23836
38-00100,20,1,1,0,1,0,4,1,1,3643.5434210184644,770,6,9,10.0,7,491,N,2,2,2,2,86,9,18235
40-00200,58,2,1,0,9,7,9,1,1,3999.3838716967525,3875,11,6,207800.0,3,111,N,2,2,2,2,242,227,9689
06-08507,49,2,1,0,1,0,N,1,1,480.70692492436456,1170,4,5,-100.0,7,499,N,2,2,2,2,31,13,13840
51-01301,0,2,1,0,3,N,12,1,1,16.3,7370,N,10,119210.0,4,211,N,N,2,2,2,170,92,6295
19-01700,59,2,6,0,4,1,2,1,2,3671.2118247738567,8270,9,4,52000.0,3,337,N,2,1,2,1,209,86,4936
24-01004,34,2,6,0,1,1,2,1,1,14192.127576110224,9080,10,1,18600.0,0,86,2,2,1,2,2,23,121,2725
51-01301,83,1,6,0,2,1,2,1,2,16389.205494191578,6880,8,5,36600.0,7,347,4,2,2,2,2,1,40,21738
36-03710,67,1,6,0,7,0,2,1,2,49281.49231068488,9920,N,4,24080.0,2,57,N,2,2,2,2,101,90,2927
32-00405,59,2,6,0,8,0,4,1,1,144.7543699295676,N,14,5,42220.0,1,147,N,2,2,2,2,131,89,17366
36-03710,19,1,6,1,8,0,N,1,0,52864.7,9790,N,3,49100.0,6,75,N,2,2,2,2,205,25,15798
29-01901,64,1,1,1,1,7,12,1,1,3127.7748753168034,9780,N,6,-100.0,0,239,N,2,2,2,2,64,119,27252
28-01100,71,1,1,0,2,7,9,1,2,48996.4312646607,8563,N,3,101400.0,0,0,N,2,2,2,2,65,219,17154
28-01100,14,1,1,0,1,0,3,1,2,51519.23942241137,7690,9,1,94000.0,0,458,N,2,2,2,2,52,63,2216
32-00405,19,2,4,0,7,0,12,1,2,3827.2252570207193,9920,15,4,150050.0,9,500,N,2,2,2,2,145,68,27252
51-01301,35,1,6,0,1,N,N,1,1,35696.29204324425,8070,16,5,1000.0,2,118,N,2,2,2,2,56,11,21641
38-00100,77,2,5,0,2,1,2,1,2,221.39157410753515,7280,3,7,100.0,9,427,1,2,1,2,2,149,231,18134
28-01100,39,2,1,0,6,N,2,1,1,251.19743841655333,6780,17,9,18100.0,8,488,N,2,2,2,2,43,121,19178
51-01301,49,1,6,0,2,9,3,1,1,14194.820550466204,770,N,N,45970.0,3,118,N,1,1,2,1,51,44,10091
36-04010,29,2,1,0,1,0,12,1,1,49405.89963402399,N,9,7,133000.0,4,68,N,2,2,2,2,266,767,11312
26-02702,41,1,1,0,1,3,6,1,1,52864.7,8180,14,8,24000.0,1,0,N,2,2,2,2,27,283,25645
36-04010,36,1,6,1,3,0,12,1,1,5539.776673557766,8870,9,7,N,1,107,N,2,2,2,2,1,54,14309
17-03529,20,2,6,0,2,0,4,1,1,4098.250573624884,7670,3,7,8440.0,6,498,N,2,2,2,2,56,63,17600
36-03710,24,2,1,0,1,0,7,1,1,15621.22891074227,9370,11,9,47500.0,2,47,4,2,2,2,2,77,0,13495
13-04600,55,1,1,0,1,0,3,1,1,48515.81823973291,8970,11,4,57000.0,6,460,N,2,2,2,2,92,56,22307
06-08507,51,2,3,0,2,1,4,1,0,4007.6793108820125,7280,1,1,646000.0,0,354,N,2,2,2,2,97,51,12052
38-00100,23,1,2,0,8,5,3,1,1,13578.660131962653,7580,3,7,165100.0,3,51,N,2,2,2,2,124,230,16724
51-01301,48,2,4,0,2,0,3,1,1,6001.183745589204,1170,N,6,-100.0,N,418,N,2,2,2,2,203,5,13611
24-01004,41,1,1,0,1,0,N,1,1,487.72183435253805,7860,12,6,7900.0,9,488,N,1,2,2,2,25,0,21122
01-01301,66,2,1,0,2,2,3,1,1,4749.687527371757,N,10,7,22620.0,0,500,N,2,2,2,2,84,0,8704
24-01004,59,2,N,0,8,4,3,1,1,6042.323859388878,6590,12,7,9600.0,N,498,N,2,2,2,2,19,11,4810
36-04010,51,1,6,0,2,1,2,1,1,18176.654004344964,6190,17,9,67030.0,4,47,N,2,2,2,2,72,0,11259
19-01700,69,2,1,0,7,0,12,1,1,4039.506674912484,9690,10,10,0.0,7,202,N,2,2,2,2,78,97,15633
26-02702,80,2,4,0,2,0,4,1,2,52864.7,N,17,1,202500.0,9,389,N,2,2,2,2,39,0,12923
38-00100,35,2,6,0,7,0,2,2,1,3589.107401448017,9790,13,6,101300.0,0,120,N,N,2,1,2,49,169,19119
24-01004,80,2,1,0,1,0,N,1,1,5520.287105641691,4195,3,5,31500.0,5,160,N,2,2,2,2,1,52,8762
17-03531,45,2,1,0,1,0,9,1,2,4408.756683307788,9470,3,9,61900.0,9,472,N,2,2,2,2,1,84,21159
36-04010,49,1,1,2,1,5,3,3,2,3686.8362465607247,7690,10,7,131800.0,2,490,5,2,2,2,2,487,15,15381
51-01301,92,2,1,1,1,0,9,1,1,593.9025755929596,8090,1,6,77400.0,9,481,N,2,2,2,2,143,34,3997
32-00405,67,1,1,0,1,0,12,1,1,52864.7,7670,16,6,100000.0,N,144,N,2,2,2,2,182,0,11957
40-00200,66,2,6,0,1,0,4,1,1,51134.813387593065,N,10,4,18100.0,1,280,N,2,2,2,2,420,160,25777
51-01301,38,2,6,0,2,2,2,1,2,11688.530757537841,8562,N,7,103200.0,0,63,N,2,2,2,2,14,49,2747
28-01100,47,1,6,0,1,0,2,1,2,51619.11173174614,N,2,7,46380.0,3,426,N,2,2,2,2,11,100,12818
36-03710,64,2,6,0,2,0,2,1,0,16074.377364371774,N,11,8,190.0,6,246,N,2,2,2,2,27,42,3793
28-01100,59,2,4,0,1,0,3,3,1,1791.8015735798838,7980,13,2,31910.0,9,60,N,2,2,2,2,81,148,19760
28-01100,39,1,4,0,7,7,3,1,0,16.3,670,2,8,75050.0,2,241,N,2,2,2,2,70,295,11566
36-04010,57,1,1,0,2,0,2,1,0,286.7402777807271,7880,11,3,93070.0,5,137,N,1,2,2,1,35,462,0
26-02702,69,1,6,0,1,0,3,1,1,16.3,7280,11,3,75500.0,0,463,N,2,2,2,2,32,368,23641
51-01301,12,1,1,0,6,0,2,1,1,52672.23969263107,7990,1,9,7540.0,7,113,N,1,2,2,2,53,37,21834
17-03531,73,2,6,0,2,0,3,1,1,35814.31496135168,9290,14,8,N,9,432,N,2,2,2,2,39,0,3270
36-04010,57,2,6,0,2,0,9,1,1,3647.0699170899566,8070,N,5,232000.0,7,404,N,2,2,2,2,46,45,26453
38-00100,16,1,1,3,2,6,2,1,1,4628.589199686364,4490,N,7,-100.0,8,116,N,2,2,2,2,18,97,21794
36-04010,35,2,6,3,1,0,4,1,1,13671.581494616663,N,8,4,-1900.0,1,55,N,2,2,2,2,988,47,12323
40-00200,13,1,1,0,3,9,2,1,1,260.84982431737734,4170,4,9,680.0,7,340,N,2,2,2,2,34,216,20427
40-00200,36,2,2,1,5,2,N,1,1,5121.20317313487,280,5,3,62200.0,8,220,4,2,2,2,2,45,77,21565
29-01901,32,2,1,0,1,7,5,1,1,212.47154020793022,8270,3,6,21290.0,1,54,N,2,2,2,2,89,168,9530
40-00200,60,1,N,2,3,2,2,1,1,3843.0361127315787,8870,N,2,53600.0,0,480,6,2,2,2,2,74,180,18835
36-04010,76,2,3,0,2,0,9,3,2,16.3,7780,3,4,15020.0,8,492,N,2,2,2,2,18,59,23828
36-03710,54,2,2,0,2,0,12,3,1,10263.13222487776,6780,13,2,507900.0,0,446,4,2,2,2,2,15,0,12270
38-00100,79,1,4,0,1,2,3,1,1,268.340451103208,9920,15,4,10170.0,1,239,N,1,2,2,2,96,0,9427
28-01100,76,2,4,0,5,0,N,1,2,4482.326592543798,7780,N,5,161100.0,N,132,N,2,1,2,1,55,0,15518
29-01901,26,1,4,0,2,1,4,3,1,366.81320162480336,N,15,5,30100.0,7,310,N,2,2,2,1,85,76,11187
13-04600,34,1,1,0,1,4,2,1,1,11505.57448952681,8780,10,7,85050.0,8,54,N,2,2,2,1,78,44,13465
38-00100,62,1,3,0,1,5,12,1,2,16.3,8080,10,8,136600.0,4,485,N,2,2,2,2,27,72,24992
36-04010,58,2,1,0,1,0,2,1,1,16.3,6690,N,7,651000.0,9,195,N,2,2,2,2,98,140,12086
28-01100,58,1,6,0,1,2,12,1,2,13652.356624730364,8562,N,4,312000.0,0,113,N,2,2,2,2,336,15,9877
51-01301,69,1,1,0,1,0,N,1,2,3738.4271514075076,7570,13,10,93100.0,9,0,N,2,2,2,2,39,32,26382
24-01004,56,2,1,0,1,0,4,1,1,831.4283333976433,9920,9,9,21700.0,3,493,N,2,N,2,2,131,87,15674
29-01901,60,2,6,0,1,N,2,1,1,47608.816951623994,7980,1,5,74800.0,6,0,N,2,1,2,2,63,196,8839
32-00405,84,2,4,0,1,N,4,1,2,52864.7,5391,14,10,N,6,166,N,2,2,2,2,58,70,18944
38-00100,46,2,1,0,2,1,9,1,2,46309.193759694695,N,1,3,599000.0,4,398,N,2,2,2,2,94,87,9524
32-00405,17,1,1,4,1,0,9,1,1,9183.16415356322,7480,N,5,34300.0,8,421,N,2,2,2,2,198,91,24718
01-01301,38,1,6,0,1,0,12,1,1,4469.747358099292,N,N,11,-1900.0,0,7,N,2,2,2,2,97,51,19988
40-00200,40,1,5,0,4,N,3,1,1,16.3,3970,2,8,9750.0,7,274,N,N,2,2,2,52,104,18296
19-01700,23,1,2,0,2,6,N,1,2,52864.7,8270,N,1,72750.0,0,263,N,2,2,2,2,50,124,12271
13-04600,6,1,6,0,2,3,12,1,2,8421.589313708042,4972,9,7,-100.0,6,496,N,2,2,2,2,36,51,4896
40-00200,26,1,1,0,1,0,3,3,2,9995.264213904362,7380,1,4,123900.0,2,74,N,2,2,2,2,78,51,20344
36-03710,68,1,6,0,1,3,9,2,1,13175.748052921625,3960,12,1,N,8,0,N,2,2,2,2,1,366,17920
36-04010,80,2,6,0,1,2,2,1,1,16676.930452057073,3580,10,4,223100.0,7,382,N,2,2,2,2,52,32,2965
51-01301,31,1,1,4,1,0,12,1,2,573.7972368058065,9920,N,9,98010.0,9,46,N,2,2,2,2,42,27,8008
36-03710,82,1,1,0,1,0,2,1,1,51958.537741629414,4265,14,7,28090.0,1,449,N,N,2,2,2,1,29,27023
51-01301,76,1,6,0,1,0,3,1,1,288.7366626534295,7570,11,8,N,9,0,N,2,2,2,2,69,48,16108
36-04010,23,2,1,0,1,0,N,2,2,16.3,9920,8,8,16100.0,2,221,N,2,2,2,2,101,60,25052
51-51255,39,2,1,0,1,0,7,1,1,31.352723346170727,3590,1,5,44230.0,1,78,N,2,2,2,2,4,102,17009
26-02702,61,1,6,2,1,N,2,1,0,3562.54254448654,N,9,2,107700.0,0,421,N,2,1,2,2,79,344,10330
51-51255,6,2,4,0,1,0,3,1,1,377.35771741787687,7880,12,12,255120.0,3,132,N,2,2,2,2,16,28,2577
13-04600,52,2,4,0,6,1,12,1,2,48854.93295962321,N,9,4,101400.0,2,180,N,2,2,2,2,61,0,19144
17-03531,53,1,6,0,2,0,N,1,2,12420.225758286077,4580,9,1,85050.0,3,118,N,1,2,1,2,33,127,11119
32-00405,34,2,6,0,4,4,5,3,1,4518.55271807494,5275,N,9,198200.0,0,222,N,1,2,2,2,629,64,17440
51-01301,64,1,1,0,1,0,9,1,1,52864.7,7590,4,8,61110.0,3,47,N,2,2,2,2,108,40,445
17-03529,9,1,6,4,1,5,9,2,1,4016.8167751784345,6880,N,7,150.0,2,N,N,2,2,2,2,62,76,3330
51-01301,59,1,3,2,1,3,4,1,1,4359.533976968374,4971,14,11,297800.0,0,0,N,2,N,2,2,27,27,7557
38-00100,48,1,6,4,1,7,N,1,2,12401.747400953354,7380,9,5,104710.0,4,500,N,2,2,2,2,1,0,18503
36-04010,36,1,6,0,2,0,N,1,2,4054.2125311873883,N,4,4,101100.0,8,212,N,2,2,2,2,318,173,886
40-00200,53,1,6,0,1,1,3,1,1,7805.678916104254,6590,7,1,55800.0,7,88,N,2,2,2,2,66,50,6135
40-00200,61,1,3,0,1,0,3,1,1,8816.991852624458,N,9,3,552030.0,1,11,N,2,2,2,2,29,43,5961
36-03710,20,1,4,2,1,2,9,1,1,1584.5714416872088,9790,16,1,100200.0,5,142,N,2,2,2,2,39,61,15802
40-00200,49,2,3,0,9,0,3,1,1,3856.5302695540454,7370,N,1,108500.0,0,395,N,1,2,2,2,47,300,16588
51-01301,75,1,4,2,1,0,2,1,2,16.3,N,5,1,99800.0,5,6,N,2,2,2,2,154,85,9653
51-51255,73,2,1,0,1,2,4,1,1,51955.60928434782,8970,10,6,10260.0,0,495,N,2,1,2,2,62,33,15727
40-00200,85,1,2,0,1,0,4,1,1,13094.937219227957,8370,11,4,140400.0,7,408,N,2,2,2,2,79,23,2745
01-01301,85,1,6,0,1,0,9,1,1,3353.02468584393,8180,15,1,N,1,0,N,2,2,2,1,77,127,7952
17-03529,73,2,6,1,6,0,2,1,0,70.07791771393352,4380,9,8,173500.0,6,124,N,2,2,2,2,118,68,1681
32-00405,76,1,6,0,1,7,N,3,2,11054.409358787043,8590,N,4,88300.0,3,261,N,1,2,2,2,152,28,27252
28-01100,75,1,1,0,2,4,3,1,1,19160.1495098087,6780,3,8,108500.0,8,177,N,2,2,2,2,5,0,0
17-03531,79,1,1,0,1,4,9,1,1,35163.790685246466,9480,9,2,N,1,500,N,2,2,2,2,230,63,15975
06-07502,42,2,4,0,1,3,3,2,2,3053.466470537218,9920,N,2,44230.0,0,481,N,2,2,2,2,27,43,16914
19-01700,19,2,1,0,1,0,9,1,1,3218.9302385064666,7570,10,1,18200.0,5,70,N,2,2,2,2,45,58,16691
51-51255,45,1,6,0,1,7,9,1,1,4125.625935671043,9790,2,7,-1900.0,6,73,N,2,2,2,1,36,57,24830
17-03529,28,2,6,0,3,0,N,2,2,52864.7,N,4,5,485500.0,3,279,N,2,1,2,2,98,94,4112
13-04600,67,2,3,0,1,7,3,3,2,3614.0501184074305,2480,10,4,67150.0,0,416,N,1,2,2,2,37,171,977
06-08507,95,2,6,4,8,0,3,3,1,11329.338326314522,N,9,2,104500.0,0,123,N,2,2,1,2,100,45,7285
36-03710,46,2,1,0,1,0,9,1,1,51131.94422364346,7870,2,8,614000.0,1,479,N,2,2,2,2,92,41,10325
51-51255,62,1,1,0,1,0,7,1,1,11487.97154525082,9790,9,7,38000.0,3,460,N,2,2,2,2,1,0,23136
32-00405,27,2,6,0,2,0,N,1,1,134.25062362417955,9180,9,2,14800.0,1,210,N,2,2,2,2,155,119,15320
36-04010,38,2,6,0,6,N,2,1,2,396.9355141596539,N,9,4,188200.0,3,317,N,2,2,2,2,617,84,485
17-03529,31,2,1,0,1,0,4,1,1,489.8400876803353,7990,12,9,101600.0,3,48,N,N,2,2,1,137,67,8186
01-01301,67,2,4,0,1,N,7,1,1,9151.616803464396,N,9,4,N,3,219,N,2,2,2,2,35,0,10023
19-01700,57,2,6,0,9,0,12,1,1,9813.780614313935,7390,6,10,21290.0,7,63,N,2,2,2,2,122,66,9212
51-51255,42,1,6,0,1,0,4,1,1,5221.607577364284,7390,15,6,1400.0,0,309,N,2,2,2,2,1,45,9569
17-03529,19,1,6,0,2,0,9,1,2,16.3,380,N,7,-100.0,5,6,N,2,1,2,2,41,186,11792
30-00600,44,2,1,3,5,2,9,3,2,4701.189758583548,4080,10,9,234100.0,4,221,N,2,N,1,2,137,119,21060
51-51255,39,1,6,0,2,0,N,1,2,13084.412019163141,9790,9,4,5170.0,0,381,6,2,1,2,2,108,104,12132
08-00803,59,1,1,0,3,0,5,1,1,16.3,7470,15,8,178100.0,6,488,N,2,2,2,2,62,116,19201
30-00600,85,1,6,0,1,0,4,1,2,12165.438145866054,N,0,6,930.0,6,441,N,2,1,2,2,55,53,795
51-01301,21,2,6,0,1,0,2,3,2,862.0947432774225,6480,15,N,23810.0,N,466,3,2,2,2,2,6,0,24493
24-01004,75,1,6,0,1,0,2,1,1,737.8067944041476,7080,8,9,101500.0,9,267,N,2,2,2,2,13,191,13810
36-03710,46,1,6,0,1,0,9,1,1,12133.049335699754,6090,11,10,N,2,432,N,2,2,2,2,42,40,10460
40-00200,14,2,6,0,2,5,9,1,0,9330.44353443603,9780,3,6,-2200.0,7,93,N,2,2,2,2,169,47,14923
36-03710,11,2,6,1,1,0,N,1,2,8029.745682559951,8970,3,7,583000.0,3,489,N,2,1,2,2,45,75,24939
29-01901,26,1,4,0,1,0,12,1,1,35180.59358785972,7490,N,11,111150.0,9,56,N,2,2,2,2,49,44,21674
38-00100,71,1,4,0,8,0,3,1,2,3008.1179374596854,4990,N,5,N,7,158,N,2,2,2,2,1,24,23502
26-02702,49,1,N,0,6,2,9,1,1,3305.6495771896916,7690,7,4,9790.0,9,77,3,2,2,2,2,96,70,4288
29-01901,30,2,3,0,1,0,12,1,0,12426.67123665391,9920,13,7,285030.0,2,459,N,2,2,2,2,72,62,20691
36-03710,22,2,1,0,2,0,9,1,0,4638.566314139502,9920,N,10,-100.0,9,497,N,2,2,2,2,46,108,17064
29-01901,28,1,1,0,2,N,4,1,2,3401.3142656642685,3590,1,8,95200.0,5,252,N,2,2,2,2,71,965,49
24-01004,24,2,4,0,2,0,9,1,2,16.3,N,2,3,23000.0,4,68,N,1,2,2,2,315,128,13278
32-00405,29,1,2,4,7,7,3,1,2,1856.858354844981,9380,9,8,44800.0,0,481,2,2,2,2,2,82,72,16109
29-01901,84,1,4,1,1,1,3,1,1,6572.028902942979,9790,N,7,45840.0,N,380,2,2,2,2,2,3,0,10508
36-04010,32,1,4,0,1,1,3,1,1,486.4750717935448,9780,N,9,-100.0,8,199,N,2,2,2,2,40,108,19381
01-01301,59,1,1,0,2,0,N,1,1,3401.864678650427,8570,11,8,N,0,45,N,2,2,2,2,35,66,11756
32-00405,48,1,1,0,1,0,2,1,2,5452.617782255035,7490,5,1,333100.0,8,210,N,2,2,2,2,54,79,11062
19-01700,79,2,1,0,1,0,12,1,1,5411.301875710755,7690,3,10,-1300.0,9,497,N,2,2,2,2,38,15,11087
26-02702,75,1,N,1,3,N,3,3,1,2766.3032116562717,8790,0,5,198000.0,1,100,N,2,2,2,2,64,576,19889
38-00100,72,1,1,4,1,2,9,1,1,16.3,5381,N,4,103200.0,1,75,N,N,2,2,2,52,18,10957
29-01901,84,2,1,3,3,4,3,1,2,245.9219767120467,9920,6,5,23810.0,5,447,N,2,2,2,2,27,3,13425
51-51255,65,1,6,0,1,2,12,1,1,52132.60167016209,7290,N,5,27200.0,0,N,N,2,2,2,2,129,497,21013
17-03529,17,1,6,0,6,N,3,1,2,13166.008114873099,N,7,5,-2200.0,5,184,N,2,2,2,1,235,0,3302
13-04600,66,2,N,0,3,6,2,1,1,3940.6720118115604,2190,8,6,-1220.0,8,358,N,2,2,2,2,24,3,9224
26-02702,41,1,6,0,1,0,3,3,1,3047.4491660528697,6992,17,6,100500.0,4,136,2,2,2,2,2,45,64,3096
36-04010,39,2,1,0,3,0,12,1,1,52864.7,1070,N,N,-100.0,0,126,1,2,2,2,2,22,0,20299
36-04010,72,1,6,0,1,0,12,1,0,16.3,9770,N,6,N,5,70,N,2,2,2,2,108,618,22255
36-04010,66,1,N,0,1,0,2,1,1,15072.63108857561,7980,8,9,42700.0,3,205,N,2,2,2,2,219,88,0
51-51255,30,1,6,0,1,0,3,1,2,52372.267383249346,9790,14,4,183000.0,2,476,N,2,2,2,2,89,30,6855
36-03710,31,2,6,0,2,0,9,2,0,12552.166017050962,6890,8,6,80050.0,7,496,N,2,2,2,2,44,352,24160
36-04010,77,1,1,2,1,N,4,1,1,3660.723564785251,N,9,4,102800.0,0,0,6,2,2,1,2,45,206,2424
24-01004,56,2,6,0,8,N,2,1,1,49698.5304009091,4680,3,4,-100.0,6,115,N,1,2,2,2,121,79,16065
36-04010,42,1,6,4,3,N,4,1,1,1782.2786979867574,6991,9,1,46030.0,0,498,N,1,1,2,2,218,59,16469
19-01700,62,2,4,0,1,6,2,2,1,16.3,9090,7,8,86520.0,5,185,N,2,2,2,2,76,70,17704
38-00100,48,2,4,0,8,6,N,1,2,52864.7,9920,N,4,100190.0,0,80,N,2,2,2,2,26,54,17108
36-03710,20,2,4,0,2,5,12,1,2,3400.1253819149774,7181,14,N,169200.0,0,260,N,2,2,2,2,32,55,25873
30-00600,46,1,1,0,1,0,2,1,2,16.3,N,15,4,54100.0,4,65,N,2,2,2,2,92,63,13929
38-00100,5,2,6,0,1,N,3,2,1,3146.3359052180235,9920,13,1,62000.0,5,N,4,2,2,2,2,564,511,7069
17-03531,88,2,1,0,9,0,2,1,1,907.9737684151345,7460,10,N,3250.0,0,487,N,2,2,2,2,108,0,14797
51-01301,55,2,1,0,1,N,5,1,1,666.6965027304519,7890,13,N,-100.0,8,186,N,2,2,2,2,42,45,2504
51-01301,37,2,1,0,6,0,3,3,1,3678.8157025881073,7181,14,5,103600.0,9,61,N,2,2,2,2,87,65,19156
17-03531,55,1,6,1,4,0,12,1,1,10288.819719580306,6890,1,7,446000.0,4,60,N,2,1,2,2,506,989,4290
40-00200,47,1,1,3,1,1,N,1,1,3434.8850307203966,8192,10,6,31200.0,9,86,N,2,2,2,2,104,69,4260
36-03710,30,1,1,0,2,0,N,3,1,16.3,9920,12,5,-300.0,4,75,N,2,2,2,2,123,89,10483
36-04010,25,2,N,0,1,9,9,1,0,8681.048766807895,N,14,6,148110.0,2,302,N,1,1,2,2,52,216,18198
36-04010,58,1,4,0,1,0,4,3,1,4039.6862721957646,7490,17,5,225500.0,N,241,N,2,2,2,2,265,61,20285
32-00405,11,2,6,2,1,0,4,1,1,4529.054443824674,N,N,4,17730.0,5,125,N,2,2,1,2,55,158,21661
36-04010,45,2,1,3,1,4,2,1,1,52864.7,7890,3,9,101600.0,9,257,N,2,2,2,2,299,48,9364
51-01301,72,1,1,0,2,0,N,1,2,4748.336708621762,6470,10,8,410120.0,9,103,3,2,2,2,2,63,153,5327
08-00803,36,1,4,0,1,9,3,1,1,49263.426385066334,7970,9,7,26050.0,0,65,N,N,2,2,2,154,281,15583
19-01700,40,1,4,0,3,2,3,2,2,9668.074174594185,8170,6,8,43100.0,0,259,N,2,2,2,2,75,241,14965
38-00100,82,2,6,4,1,5,9,1,0,11457.517460633962,N,N,1,26920.0,3,98,N,2,1,2,1,87,73,10116
17-03529,62,2,N,0,8,0,12,1,1,52864.7,9180,11,9,10270.0,0,71,N,2,2,1,2,143,47,12155
40-00200,56,2,1,0,1,2,2,1,1,15648.793752708461,7770,0,10,61600.0,5,60,N,2,2,2,2,56,128,4417
17-03531,52,2,1,0,1,1,2,1,1,16.3,7680,1,4,36000.0,5,478,N,2,2,2,2,2,62,24594
29-01901,73,2,3,0,4,0,N,3,2,33840.47085391436,N,9,4,N,2,459,2,2,N,2,2,48,156,15458
30-00600,68,1,2,0,3,0,9,1,2,405.01716788955997,7570,15,1,88500.0,3,183,N,2,2,2,2,113,23,13727
26-02702,37,1,5,3,2,0,9,1,1,5142.5662342414835,6890,N,6,119300.0,0,31,N,1,2,2,2,1,0,15829
51-01301,49,1,6,0,1,0,6,1,2,12653.410431941496,9920,15,9,34450.0,9,67,N,2,2,1,2,25,49,0
28-01100,19,2,1,0,5,7,2,1,1,4526.013257012374,7890,17,7,317300.0,0,81,N,2,2,2,2,353,49,15740
38-00100,50,1,6,0,1,0,2,1,1,14615.26898966747,7770,16,9,29190.0,4,59,5,2,2,2,2,20,0,2161
30-00600,69,2,6,0,1,0,N,1,1,292.6591273767312,N,9,5,5400.0,4,456,N,2,2,2,2,33,7,1550
19-01700,23,1,4,0,2,0,2,1,1,32747.169344105903,7071,6,2,16370.0,7,N,N,N,2,2,1,99,250,11672
51-51255,80,1,2,0,6,1,N,1,2,6111.775459269109,7290,3,6,74400.0,0,410,N,2,2,2,2,59,32,9388
38-00100,95,2,6,0,7,0,3,1,1,85.8977396618241,9920,10,8,N,7,335,2,1,2,1,2,114,182,12217
36-04010,51,1,1,0,1,0,2,1,2,16947.052730019135,4380,3,5,-8400.0,4,5,N,2,1,2,2,50,65,18392
38-00100,67,1,6,0,1,3,4,1,1,52456.851799542106,7181,12,9,107700.0,8,451,N,2,2,2,2,64,7,22374
30-00600,66,1,2,1,8,0,12,1,0,64.79065743656783,9920,1,4,104710.0,0,126,3,2,2,2,2,278,154,14901
38-00100,27,2,6,0,2,3,2,1,1,3065.2222644655467,N,5,4,10160.0,N,192,N,2,2,2,2,61,52,12783
32-00405,41,1,6,0,2,0,9,3,1,2439.552828605065,N,9,4,83000.0,9,496,N,2,2,2,2,23,19,8162
29-01901,10,2,1,0,2,0,9,1,1,11745.358695213226,8070,6,5,136300.0,7,366,N,2,2,2,2,36,96,5258
40-00200,73,1,1,4,2,0,4,1,1,399.7971884389524,2480,8,5,362000.0,7,234,N,2,2,2,2,193,24,9604
38-00100,17,1,4,0,3,0,3,1,1,12603.115593251385,570,8,9,14800.0,8,89,N,2,2,2,2,20,384,6442
13-04600,28,2,1,0,8,N,4,3,1,16.3,5080,2,11,94200.0,8,262,N,2,1,2,2,51,103,19710
28-01100,83,1,4,0,1,2,2,1,1,16494.199769368443,9920,12,6,31600.0,5,124,N,2,2,2,2,112,52,21462
32-00405,24,2,6,0,1,5,4,1,1,4351.400933940021,4990,13,7,338000.0,6,497,N,2,2,2,2,25,0,21381
29-01901,64,2,1,0,2,2,N,1,2,34442.14636944253,N,1,3,55370.0,3,208,N,2,2,2,2,129,35,1321
36-03710,23,1,6,0,1,0,2,1,1,10160.836287042941,8090,9,6,518000.0,9,478,N,2,2,2,2,90,37,18362
17-03529,68,1,4,0,6,0,12,1,1,49.724698894749935,6991,9,10,340000.0,6,0,1,2,2,2,2,17,152,11310
32-00405,89,2,6,0,1,0,N,2,0,17036.828210367024,8770,N,8,10270.0,6,126,N,2,2,2,2,17,4,10518
06-07502,42,2,6,0,1,0,5,1,2,9776.5058972352,6670,13,8,104710.0,0,497,N,2,2,2,2,42,0,22057
32-00405,55,1,6,0,2,2,12,1,1,9950.653385095531,7390,8,5,12460.0,1,77,N,2,2,2,2,28,32,25629
06-07502,43,2,1,2,2,0,3,1,1,644.6575489563584,9920,5,7,27330.0,2,142,N,2,2,2,2,85,10,13056
13-04600,60,2,6,1,3,0,2,1,1,2703.4859893757002,6870,11,10,140700.0,9,379,N,2,2,2,2,107,61,25136
40-00200,20,1,1,2,8,0,N,1,2,5032.755903632038,9790,17,7,79900.0,3,417,N,2,2,2,2,41,41,11944
36-03710,57,1,6,0,2,1,9,1,0,16.3,N,N,6,96100.0,1,N,N,1,2,2,2,233,84,16586
29-01901,27,1,6,0,1,2,4,1,1,4560.323693560396,9920,8,5,73380.0,N,453,N,2,2,2,2,12,0,19684
08-00803,17,1,6,0,1,9,9,1,0,3347.610389210699,N,2,2,194400.0,1,452,1,2,2,2,1,42,72,19187
13-04600,81,2,6,0,1,0,3,1,2,15917.344298077702,8180,18,7,58600.0,0,169,N,2,2,2,2,1,150,2351
30-00600,11,1,6,0,2,0,N,1,1,16.3,9090,9,7,240000.0,2,170,N,2,2,2,2,178,62,16824
40-00200,76,1,6,0,2,N,N,1,1,52864.7,9790,N,1,38000.0,0,147,N,2,2,2,2,142,58,5703
40-00200,57,1,6,0,1,2,2,1,2,4077.082950517125,N,9,3,7250.0,0,0,N,2,2,2,2,84,11,10131
