SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
2,1,1,1,0,0,48-02510,65,0,3,66,6470
1,1,1,1,6,0,48-02102,92,0,2,251,2041
2,1,1,1,6,0,48-02101,92,0,2,66,165
2,N,1,1,9,0,48-02102,65,0,2,N,5662
2,1,1,1,2,0,48-02515,77,0,5,66,3098
1,1,1,1,6,0,48-02510,92,0,2,66,2483
2,1,1,1,0,0,48-02515,92,0,2,N,3468
2,1,1,1,0,0,48-02515,92,0,2,N,6459
2,1,4,1,9,0,48-02102,92,0,11,N,9275
1,1,1,1,6,0,48-02102,92,0,2,66,2515
1,6,1,2,1,0,48-02515,85,N,5,392,6845
1,1,1,1,8,0,48-02510,92,0,N,66,6052
2,6,1,1,0,0,48-02101,92,0,2,56,3453
2,1,1,1,9,1,48-02101,92,0,2,66,3260
2,1,1,1,2,0,48-02102,92,0,2,66,3030
1,1,1,1,0,0,48-02101,92,0,8,61,3843
1,1,1,1,8,0,48-02510,92,0,2,N,8131
1,1,1,1,0,0,48-02515,77,0,4,63,4243
2,1,1,1,6,0,48-02102,77,0,3,N,3148
2,1,1,1,6,0,48-02510,77,0,2,66,0
2,1,1,1,3,0,48-02515,92,0,2,66,3584
2,1,1,1,6,0,48-02516,92,0,3,486,3729
2,2,1,1,6,0,48-02516,65,0,4,366,7105
1,1,1,1,0,0,48-02507,92,0,2,60,3171
2,1,1,1,0,0,48-02101,77,0,2,66,8114
1,1,1,1,1,0,48-02510,65,0,2,251,7088
2,6,1,0,1,2,48-02516,77,0,2,326,6527
2,1,1,1,7,1,48-02101,92,0,4,474,3161
1,1,1,1,0,0,48-02102,77,0,2,N,781
1,1,1,1,9,0,48-02515,92,0,N,66,3494
2,1,1,1,6,0,48-02515,65,0,2,61,4140
2,1,1,1,0,0,48-02102,77,0,N,65,5192
2,1,1,1,0,0,48-02101,92,0,2,61,3179
1,1,1,1,6,0,48-02515,92,0,4,60,3784
2,1,1,1,0,0,48-02102,77,0,6,66,2333
2,1,1,1,0,0,48-02515,32,0,N,66,0
2,2,1,1,7,0,48-02510,65,3,7,66,3601
1,1,1,1,6,0,48-02101,92,0,2,66,5919
2,4,1,1,0,0,48-02510,92,0,7,N,4148
1,1,1,1,6,0,48-02510,77,0,N,66,997
2,1,1,1,4,0,48-02102,92,0,2,66,0
2,6,1,1,1,0,48-02101,65,0,2,98,1179
2,1,1,1,6,0,48-02516,92,0,2,66,3864
2,1,1,1,0,0,48-02507,92,0,2,420,4676
2,6,1,1,6,1,48-02516,32,3,2,500,5949
2,1,1,1,6,0,48-02102,92,0,2,N,5761
1,1,1,1,0,0,48-02507,92,0,2,66,5611
1,1,1,1,0,0,48-02510,92,0,2,N,1618
1,6,1,1,3,0,48-02510,92,0,3,N,3474
1,1,1,1,0,0,48-02515,92,0,2,N,0
2,1,1,1,0,0,48-02516,77,0,5,266,6594
2,1,1,1,7,0,48-02102,92,0,2,66,3250
1,1,1,1,4,0,48-02516,92,0,2,66,0
1,1,1,1,6,0,48-02510,77,0,2,66,1383
1,1,1,1,0,0,48-02507,92,0,2,57,2091
2,1,1,1,N,0,48-02515,62,0,2,N,3990
1,1,1,1,8,0,48-02102,92,0,2,66,1785
2,1,1,1,0,0,48-02102,92,0,3,78,1270
1,3,1,1,9,0,48-02510,65,0,2,66,1450
2,1,1,1,0,0,48-02101,77,0,2,N,0
1,6,1,1,1,0,48-02516,77,4,13,N,2855
2,1,1,1,0,0,48-02102,92,1,2,66,419
2,1,7,1,1,0,48-02101,65,0,4,191,7042
2,1,1,1,7,0,48-02507,65,0,3,65,4179
1,1,1,1,6,0,48-02101,92,0,2,66,0
2,1,1,1,0,0,48-02507,92,0,2,66,5152
2,1,1,1,0,0,48-02102,92,0,3,420,2756
1,6,1,1,0,0,48-02101,21,0,5,66,5450
2,1,1,1,0,0,48-02101,92,0,2,66,5356
2,1,1,1,2,0,48-02515,92,0,2,N,2866
1,6,9,1,5,0,48-02515,92,3,2,66,0
2,1,1,1,6,0,48-02102,92,0,2,66,4046
2,1,1,1,4,0,48-02101,92,0,N,N,5934
2,1,1,1,0,0,48-02102,92,0,4,66,7244
2,1,1,1,7,0,48-02101,92,0,4,66,6123
2,1,1,1,7,0,48-02516,65,3,2,N,968
1,6,1,1,7,0,48-02516,92,2,N,142,5987
1,1,1,1,0,0,48-02507,92,0,2,N,5401
1,1,1,1,5,0,48-02516,92,0,N,361,7532
2,6,1,1,0,0,48-02516,92,0,5,66,0
2,1,1,1,0,0,48-02515,92,0,2,6,4130
2,1,1,1,4,4,48-02102,77,0,N,494,3393
2,1,1,1,0,0,48-02101,77,0,2,N,7784
2,1,1,1,0,0,48-02507,92,0,2,N,2342
2,1,1,1,6,0,48-02102,92,0,2,66,4830
2,1,1,1,9,0,48-02507,77,0,4,66,0
1,1,1,1,1,0,48-02507,92,1,N,57,5989
1,1,1,1,6,0,48-02507,77,0,2,N,6697
2,1,1,2,6,0,48-02101,65,0,2,66,4314
2,1,1,1,0,0,48-02510,77,0,2,66,6706
2,1,1,1,7,0,48-02101,92,0,3,60,6823
1,1,1,1,3,0,48-02515,92,0,N,66,4267
2,6,1,1,0,0,48-02101,77,2,4,N,6261
1,1,1,1,3,0,48-02516,92,0,2,66,0
2,5,1,1,9,0,48-02510,92,0,4,66,2832
1,1,1,1,9,0,48-02101,77,0,2,393,5332
1,1,1,1,0,0,48-02102,92,1,2,66,3666
2,2,1,1,0,0,48-02102,77,0,N,451,6236
2,1,1,1,2,0,48-02102,92,0,2,N,6717
2,1,9,2,4,0,48-02507,51,2,13,426,6670
2,1,1,1,6,0,48-02507,77,0,2,66,1522
1,6,1,2,4,0,48-02515,81,4,2,237,5505
2,1,1,1,6,0,48-02515,92,0,2,66,5166
1,1,1,1,4,0,48-02510,65,0,2,66,2462
2,1,1,1,0,0,48-02510,65,7,2,66,0
1,1,1,1,7,0,48-02515,92,5,2,60,2958
2,1,1,1,7,0,48-02102,92,0,2,66,6784
2,1,1,1,0,0,48-02516,92,0,5,66,1713
1,1,1,1,7,0,48-02101,77,0,2,66,4045
2,1,1,1,7,0,48-02102,92,0,2,N,766
1,1,1,1,0,0,48-02510,77,2,2,N,3126
1,1,1,1,1,0,48-02101,92,0,2,66,1629
2,1,1,1,8,0,48-02507,77,0,2,66,6736
1,1,1,1,4,0,48-02102,92,0,2,66,2337
1,1,1,1,9,0,48-02102,77,0,N,N,6123
1,6,1,1,N,0,48-02102,71,0,4,59,3184
1,1,1,1,0,0,48-02510,91,0,N,60,6189
2,4,1,1,2,0,48-02102,92,0,6,66,3306
2,1,1,1,6,0,48-02102,92,0,2,66,4773
1,1,1,1,0,0,48-02507,55,6,3,57,4927
2,1,1,1,N,0,48-02507,62,0,3,N,9275
1,1,1,0,0,0,48-02516,92,0,13,148,3841
2,1,1,1,6,0,48-02101,77,0,5,58,4735
2,1,1,1,6,0,48-02102,77,0,2,66,2073
1,1,1,1,8,0,48-02507,92,0,N,66,6701
1,1,1,1,0,0,48-02101,92,0,2,66,6470
1,1,1,1,3,0,48-02101,77,0,N,488,7115
2,1,1,1,0,0,48-02101,77,0,2,66,1775
1,1,1,1,0,0,48-02102,92,0,5,251,3966
2,4,1,2,0,0,48-02101,85,4,2,N,7435
2,1,1,1,4,0,48-02515,92,0,4,420,2780
2,1,1,1,0,0,48-02507,92,0,2,N,7288
2,1,1,1,2,0,48-02510,77,0,2,66,0
1,6,8,1,0,0,48-02102,48,0,3,289,4236
2,1,1,1,4,0,48-02507,77,0,2,66,6874
2,1,1,1,0,0,48-02102,65,0,2,66,0
2,1,1,1,0,0,48-02507,92,0,3,66,5822
1,1,1,1,2,0,48-02510,92,0,2,N,2584
2,4,1,1,1,0,48-02516,92,0,2,60,875
2,1,1,1,1,0,48-02102,92,0,4,N,2641
2,1,1,1,0,0,48-02102,65,0,2,66,3633
1,1,1,1,2,0,48-02507,77,0,N,251,3769
2,1,1,1,8,0,48-02507,65,0,N,N,4684
1,1,1,1,0,0,48-02516,65,0,N,66,291
1,1,1,1,0,0,48-02507,77,0,2,66,5758
2,1,1,1,9,0,48-02515,68,0,4,N,6055
2,6,1,1,0,0,48-02101,77,0,2,90,6294
2,1,1,1,6,0,48-02510,92,0,2,N,0
2,1,1,1,6,0,48-02507,92,0,2,66,5648
2,1,1,1,0,0,48-02515,64,0,4,66,3032
2,6,1,1,4,0,48-02101,92,0,5,66,4884
2,1,1,1,9,0,48-02101,74,7,2,N,6981
1,3,1,1,0,0,48-02507,90,4,7,N,5377
1,1,1,2,6,0,48-02516,77,0,N,501,5338
1,1,1,1,9,0,48-02101,92,0,2,66,1871
2,1,1,1,0,0,48-02515,92,0,N,206,997
2,1,2,1,4,0,48-02510,92,1,2,61,9275
2,1,1,1,0,0,48-02101,92,0,2,251,6995
2,1,1,1,6,0,48-02101,92,0,13,66,2940
2,1,1,1,6,0,48-02507,77,1,2,N,4143
1,1,1,1,0,0,48-02515,77,0,2,6,4285
1,1,1,1,2,0,48-02102,92,2,3,N,3714
1,1,1,1,0,0,48-02101,92,0,2,66,4039
1,1,1,1,6,0,48-02510,92,0,2,66,2819
1,1,1,1,3,0,48-02101,77,0,4,6,1837
1,1,1,1,0,0,48-02515,92,0,2,66,997
1,6,1,2,2,0,48-02510,90,4,N,500,6094
1,1,1,1,0,0,48-02102,77,0,2,N,0
2,1,1,1,0,0,48-02101,65,11,4,450,3725
2,4,1,1,0,0,48-02515,92,0,3,52,0
1,1,1,1,6,0,48-02102,77,0,2,66,401
2,1,1,1,6,0,48-02515,65,0,2,60,1093
1,1,1,1,6,0,48-02510,92,0,4,N,3469
1,4,1,1,0,0,48-02516,92,0,N,433,2380
2,1,1,1,6,0,48-02507,92,0,2,251,3602
2,1,1,1,0,0,48-02102,77,0,5,N,4171
2,1,1,1,3,0,48-02101,77,4,N,242,5304
1,1,1,1,0,0,48-02101,92,0,2,N,0
2,6,1,0,0,0,48-02515,77,2,2,N,1295
1,1,1,1,0,0,48-02510,92,0,2,N,7725
2,4,1,1,6,0,48-02102,92,0,2,66,5671
1,1,1,1,2,3,48-02510,92,0,6,66,4113
2,5,1,1,8,0,48-02102,90,0,2,420,5405
2,1,1,1,0,0,48-02510,92,2,2,66,735
2,N,1,1,0,0,48-02101,77,0,N,251,1074
1,1,1,1,7,0,48-02102,92,0,2,66,5693
1,1,1,1,0,0,48-02102,92,0,N,410,3638
1,6,1,1,0,0,48-02101,92,6,5,66,1594
2,1,1,2,3,3,48-02515,92,3,2,N,9275
1,1,1,2,0,0,48-02101,92,0,2,66,1892
1,1,1,1,7,0,48-02515,92,0,2,N,3717
2,6,1,1,5,0,48-02515,62,0,4,N,5130
1,1,1,1,0,0,48-02102,77,0,2,N,5346
1,1,1,1,8,0,48-02515,92,0,2,66,3950
2,1,1,1,0,0,48-02507,92,0,N,N,1073
2,3,4,1,4,0,48-02510,71,0,2,251,1781
1,1,1,1,9,0,48-02515,92,0,8,63,3860
1,1,1,1,0,0,48-02101,77,0,2,66,602
2,1,1,1,0,0,48-02515,77,0,N,63,997
2,1,1,1,0,0,48-02102,75,0,4,N,4790
2,3,1,1,N,2,48-02507,71,0,8,N,6037
1,1,1,1,5,0,48-02510,32,0,2,420,3118
1,1,1,1,0,0,48-02102,92,0,2,66,5780
1,1,1,1,0,0,48-02515,77,0,2,66,3448
1,1,1,1,6,0,48-02510,65,0,4,63,3352
1,1,1,1,N,0,48-02507,47,0,2,66,1714
1,1,1,1,6,0,48-02101,92,0,4,N,3682
2,1,1,1,6,0,48-02510,92,0,4,66,308
2,1,1,2,3,0,48-02515,92,0,2,N,6669
2,1,1,1,6,0,48-02510,77,0,2,N,5885
1,1,1,1,0,0,48-02102,77,0,2,66,4666
2,1,1,1,0,0,48-02102,92,0,2,251,1566
2,1,1,1,0,0,48-02102,92,0,2,N,273
1,1,1,1,6,0,48-02515,77,0,2,N,1668
2,1,1,1,6,0,48-02515,92,0,2,66,997
1,1,1,1,0,0,48-02102,92,0,8,72,3532
1,1,1,1,0,0,48-02510,92,0,2,N,1060
1,1,1,1,6,0,48-02510,65,0,N,66,1071
2,1,1,1,0,0,48-02101,92,0,2,66,2460
2,5,1,2,7,0,48-02102,92,6,5,415,2730
1,4,1,1,0,0,48-02102,59,0,2,N,7569
1,1,1,1,0,0,48-02101,92,0,2,66,208
2,1,1,1,0,0,48-02101,65,0,4,66,21
2,1,1,1,0,0,48-02102,77,N,2,N,2025
2,1,1,1,0,0,48-02102,92,0,2,66,4268
2,1,1,1,2,0,48-02507,66,3,4,66,1436
2,1,1,2,6,0,48-02510,65,0,2,66,5254
2,1,1,1,1,0,48-02101,92,0,2,61,7435
1,1,1,1,8,0,48-02102,77,0,2,N,3406
2,1,1,1,0,0,48-02516,16,0,N,N,5188
1,1,1,1,9,0,48-02507,81,0,5,66,6450
2,1,1,1,6,0,48-02102,65,0,2,66,6474
1,1,1,1,0,0,48-02507,92,0,4,66,4985
1,1,1,1,N,0,48-02507,67,0,2,66,3109
2,1,1,1,0,0,48-02515,89,0,2,420,4409
2,1,1,1,6,0,48-02507,92,0,5,251,2817
1,5,1,1,7,0,48-02516,64,6,N,275,8400
2,1,1,1,0,0,48-02510,92,0,4,251,1486
2,1,1,1,4,0,48-02515,92,0,2,66,7532
1,1,1,1,6,0,48-02507,77,0,N,420,4415
1,1,1,1,7,0,48-02101,64,0,8,21,6110
2,1,1,2,6,0,48-02510,92,0,2,N,7819
2,1,1,1,0,0,48-02510,77,0,3,250,3500
1,1,1,1,1,0,48-02102,65,0,2,66,974
1,1,1,1,8,0,48-02102,65,0,2,65,1927
2,1,1,1,0,0,48-02515,77,0,2,N,1349
2,1,1,1,6,0,48-02102,92,0,2,N,779
2,1,1,1,0,0,48-02507,92,4,2,304,3396
2,1,1,1,6,0,48-02515,92,0,2,66,3508
2,1,1,1,6,0,48-02507,92,0,4,53,3327
1,6,1,1,3,0,48-02102,92,11,5,57,2874
1,1,1,1,0,0,48-02102,92,0,2,N,69
1,1,1,1,0,0,48-02507,65,0,5,N,1657
1,1,1,1,9,0,48-02102,92,0,2,N,3596
2,1,1,1,6,0,48-02507,77,0,2,N,4507
1,1,1,1,0,0,48-02102,92,0,2,66,5906
1,5,1,2,3,0,48-02510,92,7,13,N,3092
1,1,1,1,1,0,48-02510,92,0,2,61,4621
2,6,1,1,3,0,48-02516,92,3,2,6,8624
2,1,1,1,1,0,48-02507,92,0,2,407,8306
1,2,1,1,9,2,48-02101,63,0,5,66,9275
1,1,1,1,6,0,48-02507,65,0,2,66,1623
1,2,1,1,8,0,48-02102,92,1,4,60,5621
1,1,1,1,6,0,48-02507,92,0,2,N,3861
1,1,1,1,0,0,48-02507,92,1,N,N,3970
2,1,1,1,0,0,48-02515,65,0,2,61,4319
1,1,1,1,6,0,48-02515,77,0,2,251,3122
1,1,1,1,9,0,48-02515,92,0,2,66,2201
2,1,1,1,6,0,48-02507,77,0,2,N,6002
1,1,1,1,6,0,48-02507,92,0,2,66,3736
1,1,1,1,0,0,48-02516,92,0,2,65,2720
2,1,1,2,5,0,48-02515,77,0,4,66,3432
1,1,1,1,0,0,48-02515,77,0,2,66,4071
1,1,1,1,7,0,48-02102,92,0,N,66,3633
1,1,1,1,7,0,48-02102,92,0,2,61,454
2,1,1,1,0,0,48-02102,77,0,2,N,4361
2,6,1,1,6,0,48-02102,77,0,5,479,3888
1,1,1,1,8,0,48-02102,92,0,2,N,3912
1,5,1,1,4,0,48-02516,77,2,7,6,3564
2,1,1,1,7,0,48-02510,65,0,2,47,1098
2,1,1,1,0,0,48-02102,92,0,2,N,5006
1,1,1,1,2,0,48-02101,92,0,2,66,5383
2,1,1,1,0,0,48-02101,77,0,2,66,3402
2,1,1,1,6,0,48-02101,77,0,2,N,997
2,1,1,1,1,0,48-02510,92,0,2,236,402
2,1,1,1,6,0,48-02507,92,0,2,66,932
1,1,1,1,6,0,48-02515,65,0,2,66,6185
2,1,1,0,8,1,48-02102,90,0,6,60,0
2,1,1,1,0,0,48-02101,92,0,2,N,873
2,1,1,1,9,0,48-02101,92,0,4,N,2728
2,1,1,1,6,0,48-02510,77,0,2,66,4173
1,1,1,1,0,0,48-02515,92,0,2,N,6951
1,6,1,2,2,0,48-02102,92,0,4,420,0
2,1,1,1,6,0,48-02101,77,N,2,66,0
2,1,1,1,6,0,48-02101,77,0,2,66,0
2,1,1,1,0,0,48-02515,77,0,2,N,0
2,1,1,1,6,0,48-02516,77,0,N,420,7016
2,6,1,1,4,0,48-02101,77,0,2,414,231
2,1,1,1,3,0,48-02507,38,3,5,66,0
1,1,1,1,6,0,48-02507,92,0,3,473,7964
2,1,1,1,2,0,48-02507,92,0,2,60,997
2,1,1,1,4,0,48-02101,92,0,2,N,5173
2,1,1,1,0,0,48-02101,92,0,2,66,1041
1,1,1,1,6,0,48-02507,92,0,2,N,4310
1,1,1,1,0,0,48-02102,92,0,N,66,0
2,1,1,1,4,0,48-02507,77,3,N,341,6762
1,1,1,1,8,0,48-02101,92,0,3,66,5166
1,1,1,1,6,0,48-02510,77,0,2,420,2055
2,1,6,0,1,0,48-02510,39,0,4,183,1954
1,1,1,1,0,0,48-02516,77,0,2,66,3638
2,4,1,1,9,0,48-02507,92,0,4,420,6434
1,1,1,1,7,0,48-02102,92,0,8,420,1857
2,N,1,1,5,0,48-02516,92,3,2,366,1422
1,1,1,1,0,0,48-02101,92,0,2,N,997
2,1,1,1,2,0,48-02510,92,N,4,66,3917
2,1,1,1,6,0,48-02510,92,0,5,66,2758
1,1,1,1,6,0,48-02102,92,0,2,66,2943
2,6,1,1,0,0,48-02510,92,0,2,383,2407
2,6,1,1,6,0,48-02510,92,0,4,66,5721
1,1,1,1,0,0,48-02510,92,0,2,66,1609
2,1,1,1,9,0,48-02515,88,1,4,66,2204
2,1,1,1,1,0,48-02102,92,0,2,180,0
2,6,1,1,7,0,48-02515,92,0,2,66,8322
2,1,1,1,0,0,48-02516,92,0,N,66,8210
2,1,1,1,0,0,48-02507,77,4,4,66,5332
1,1,1,1,1,0,48-02510,57,5,7,66,1065
2,1,1,1,0,0,48-02102,77,0,2,66,4949
2,1,1,1,0,0,48-02101,92,0,2,420,3853
2,1,1,1,1,0,48-02507,92,0,2,251,3840
1,1,1,1,0,0,48-02515,92,0,2,66,7737
2,1,1,1,0,0,48-02507,92,0,N,60,1931
2,1,1,1,5,0,48-02101,65,0,N,60,5234
1,4,1,1,0,0,48-02507,65,0,2,N,6957
2,1,1,1,0,0,48-02101,77,0,2,N,3404
2,1,1,1,7,0,48-02507,92,0,2,N,157
2,1,1,1,6,0,48-02101,65,0,2,98,6903
1,1,3,2,0,3,48-02515,65,0,2,N,2600
1,1,1,1,0,0,48-02102,77,0,2,66,0
2,1,1,1,1,0,48-02515,92,0,4,N,3840
2,1,1,1,3,0,48-02515,77,0,2,N,7781
2,1,1,1,7,0,48-02102,92,0,2,66,2292
2,6,1,1,1,0,48-02507,92,1,2,251,2077
2,3,4,1,9,1,48-02101,55,7,8,57,1466
2,1,1,1,8,0,48-02101,77,0,4,66,3472
2,6,1,1,0,0,48-02510,69,0,N,N,929
2,1,1,1,0,0,48-02507,77,0,2,66,12
1,1,1,1,9,0,48-02516,92,3,11,63,5978
2,5,1,1,3,0,48-02515,92,0,5,6,8183
2,4,1,1,6,0,48-02515,92,2,3,61,6799
1,1,1,2,0,0,48-02507,65,0,11,N,4564
2,1,1,1,0,0,48-02515,92,1,2,66,5742
1,6,1,2,8,0,48-02102,92,N,2,N,2889
2,1,1,1,0,0,48-02515,92,0,5,66,6094
2,1,1,1,4,0,48-02507,77,0,2,409,3650
2,5,6,1,7,3,48-02510,92,1,N,66,2823
1,1,1,1,0,2,48-02515,92,0,11,66,1140
1,1,1,1,4,0,48-02515,77,0,N,66,0
1,1,2,1,0,0,48-02516,92,1,11,212,4088
1,1,1,1,6,0,48-02516,65,0,N,396,1931
1,1,1,1,8,0,48-02507,91,0,3,65,4531
2,1,1,1,7,0,48-02515,65,0,2,65,997
2,1,1,2,9,2,48-02102,49,0,4,66,5603
2,1,1,1,8,0,48-02102,77,0,4,420,2243
2,4,4,1,9,0,48-02101,7,2,2,N,8901
2,1,1,1,7,0,48-02102,92,0,2,66,0
1,1,1,1,0,0,48-02101,92,0,2,N,1905
2,1,1,1,0,0,48-02102,92,0,2,251,8742
1,1,1,1,1,0,48-02101,77,0,2,N,3634
1,1,1,1,5,0,48-02515,92,0,2,66,4462
1,1,1,1,9,0,48-02510,92,0,3,64,533
1,1,1,1,0,0,48-02102,92,0,2,66,6341
2,4,1,1,4,0,48-02515,92,0,3,N,0
2,6,1,2,0,1,48-02515,77,0,2,331,1346
2,1,1,1,6,0,48-02515,92,0,2,N,4285
2,6,1,1,4,0,48-02515,92,0,2,66,1588
1,1,1,1,1,0,48-02101,74,0,2,N,6568
2,1,1,1,6,0,48-02101,92,0,3,251,5794
1,1,1,1,3,0,48-02102,92,0,2,N,5266
1,1,1,1,2,0,48-02102,92,0,5,N,2084
1,5,1,1,6,4,48-02515,92,0,3,251,6050
1,1,1,1,7,0,48-02516,65,0,2,420,6338
2,1,1,1,5,0,48-02515,77,0,2,N,5988
2,1,1,1,0,0,48-02510,92,0,2,420,300
1,1,1,1,3,0,48-02507,92,0,2,N,7916
2,1,1,1,6,0,48-02102,92,0,5,N,1817
2,1,1,1,7,0,48-02507,65,0,2,63,2047
1,1,1,2,0,0,48-02101,92,2,3,N,2725
2,6,1,1,1,0,48-02507,77,6,13,66,2492
2,1,1,1,0,0,48-02101,92,0,2,66,122
2,1,1,1,2,0,48-02515,32,2,7,32,6428
2,1,1,1,7,0,48-02102,92,0,2,251,3634
2,1,1,1,6,0,48-02516,65,0,2,N,368
2,1,1,1,0,0,48-02101,92,0,N,65,1284
2,1,1,1,8,0,48-02515,32,0,2,66,2870
2,4,1,1,7,0,48-02102,92,0,2,251,0
2,1,1,1,1,0,48-02101,92,0,5,420,1804
2,1,1,1,6,0,48-02507,77,0,N,66,3837
1,1,1,1,2,0,48-02507,92,0,2,N,6363
1,1,1,1,6,0,48-02101,92,0,N,66,4624
1,3,7,1,7,3,48-02516,92,2,8,414,5184
2,1,1,1,1,0,48-02101,92,0,8,N,1069
2,1,1,1,6,0,48-02507,77,0,2,420,0
2,1,1,1,0,0,48-02507,92,0,2,66,4424
1,1,1,1,3,0,48-02507,92,0,2,66,262
2,1,1,1,6,0,48-02102,77,0,2,66,5312
1,3,1,1,6,0,48-02102,92,0,2,66,6784
2,6,1,1,3,0,48-02507,92,2,2,420,2677
2,1,1,1,2,0,48-02515,77,0,7,66,3639
2,1,1,1,0,0,48-02507,92,0,2,66,2094
2,1,1,1,6,0,48-02101,92,0,2,66,2404
2,1,1,1,6,0,48-02510,92,0,2,66,3306
2,N,1,1,0,0,48-02507,65,0,2,N,4789
1,1,1,1,6,0,48-02507,65,0,2,N,6496
2,1,1,1,0,0,48-02507,92,0,2,N,5114
2,6,1,1,7,0,48-02515,65,0,2,64,3817
2,1,1,1,6,0,48-02516,92,0,2,66,0
2,1,1,1,0,0,48-02102,92,0,2,66,628
2,1,1,2,0,0,48-02515,65,0,4,66,3306
2,1,1,2,4,0,48-02101,65,0,2,412,7203
1,1,1,1,2,0,48-02507,92,0,2,N,2287
1,6,1,1,0,0,48-02516,92,0,5,61,8327
1,1,1,1,6,0,48-02507,92,0,3,N,4517
2,1,1,1,0,0,48-02102,92,0,2,N,371
2,1,1,1,7,0,48-02102,92,1,2,420,5902
2,1,1,1,0,0,48-02516,77,0,N,66,450
2,1,1,1,6,0,48-02102,77,0,2,N,5443
2,4,1,1,0,0,48-02515,92,0,2,291,5349
2,1,1,1,0,0,48-02507,32,0,4,66,1186
2,1,1,1,6,0,48-02515,92,6,2,66,2477
2,6,1,1,5,0,48-02515,74,4,11,66,6968
1,1,1,1,0,0,48-02510,65,0,2,66,1735
1,6,1,1,0,0,48-02102,92,0,2,66,5939
1,1,1,1,6,0,48-02516,77,0,2,N,0
2,1,1,1,0,0,48-02516,50,0,2,21,7612
2,1,1,1,9,0,48-02515,80,1,2,66,8693
2,1,1,1,0,0,48-02101,53,6,N,76,5510
2,6,1,1,9,2,48-02507,32,0,4,351,3363
2,1,1,1,8,0,48-02510,92,1,2,66,2065
1,1,1,1,6,0,48-02516,92,0,6,61,5444
2,1,1,1,5,0,48-02515,92,0,2,66,6878
2,1,1,0,6,0,48-02510,77,0,2,66,0
2,6,1,0,0,0,48-02507,83,0,2,66,5895
2,3,1,1,0,0,48-02510,92,0,4,60,2394
2,1,1,1,0,0,48-02515,92,0,2,66,5719
2,1,1,1,2,0,48-02102,92,0,11,N,3308
1,1,1,1,0,0,48-02515,92,0,2,66,1088
2,1,1,1,0,0,48-02510,63,0,2,496,4005
2,1,1,1,6,0,48-02102,92,2,2,63,4361
1,1,1,1,7,0,48-02510,77,2,N,66,1238
2,1,1,1,0,0,48-02507,92,0,2,66,4201
1,1,1,1,0,0,48-02101,77,0,2,66,1864
1,1,1,1,0,0,48-02102,65,0,4,350,5452
1,1,1,1,0,0,48-02102,92,0,2,N,1784
2,5,1,1,4,0,48-02515,92,0,N,420,3305
1,1,1,1,9,0,48-02515,92,0,2,66,9275
1,6,1,1,0,0,48-02101,92,0,N,66,1967
2,6,1,1,0,0,48-02101,65,2,N,477,2447
1,1,1,1,6,0,48-02102,92,0,2,66,3158
2,1,1,1,0,0,48-02102,77,0,2,66,45
1,1,2,1,0,0,48-02516,92,0,2,395,4459
1,1,1,1,0,0,48-02510,65,0,11,251,4083
2,1,1,1,6,0,48-02101,92,1,2,N,3012
2,1,1,1,0,0,48-02101,92,0,2,N,5717
1,4,1,1,0,0,48-02101,77,0,2,472,997
1,1,1,1,0,0,48-02102,92,0,2,66,5260
1,1,1,1,6,0,48-02102,92,0,2,66,4916
2,1,1,1,0,0,48-02101,77,0,2,66,1146
2,1,1,2,4,0,48-02101,92,0,2,66,472
1,1,1,1,8,0,48-02510,92,0,2,66,445
1,1,1,1,0,0,48-02101,77,0,N,N,5477
2,1,1,1,9,0,48-02507,86,0,2,N,5147
2,1,1,1,7,0,48-02507,92,0,N,N,0
2,1,1,1,6,0,48-02507,92,0,2,N,3306
1,1,1,1,9,0,48-02510,92,0,2,N,967
1,5,1,1,3,0,48-02101,62,0,N,242,3523
1,1,1,1,6,0,48-02516,92,0,2,N,927
2,1,1,1,6,0,48-02515,65,0,3,478,1744
2,1,1,1,0,0,48-02515,77,0,2,66,0
2,5,1,1,6,0,48-02507,77,0,2,N,3237
2,1,1,1,9,0,48-02515,85,5,4,N,4427
1,6,1,1,6,0,48-02101,92,0,2,99,4248
2,3,1,1,0,0,48-02101,65,0,2,66,6360
1,1,1,1,7,0,48-02515,92,0,4,66,0
2,2,1,1,2,0,48-02102,92,0,2,61,4455
2,1,1,1,0,0,48-02101,92,2,2,251,1773
2,1,1,1,6,0,48-02101,92,0,2,N,1375
2,1,1,1,0,0,48-02101,92,0,2,N,1265
1,1,1,1,0,0,48-02507,92,0,2,66,614
2,1,1,1,6,0,48-02515,92,0,2,N,0
2,1,1,1,0,0,48-02102,92,0,5,61,0
1,6,1,1,6,0,48-02515,92,0,N,165,0
2,1,1,1,9,0,48-02515,77,0,2,66,6518
2,1,1,1,0,0,48-02102,92,0,2,60,6381
1,1,1,1,0,0,48-02510,92,0,2,66,2329
1,1,1,1,6,0,48-02507,92,0,2,66,3545
2,1,1,1,7,0,48-02102,77,1,2,420,8679
2,1,1,1,0,0,48-02507,92,0,2,N,7590
1,1,1,1,N,0,48-02507,92,0,2,N,3039
1,1,1,1,0,0,48-02510,77,0,2,N,820
2,1,1,1,6,0,48-02507,92,0,2,66,1401
2,1,1,1,8,0,48-02101,92,0,2,N,5763
