,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
142,54,1,2,2,2,N,9,0,1,6890,4,1,2,N,1,86885.0,2,459,48-02516,188,2,2,5,54,1,2,2,2,N,1,2190,0,4,104000.0,9,501,144,145,46.666666666666664
143,34,2,2,1,2,N,7,0,1,N,5,1,0,4,1,30047.0,7,501,48-02515,51,1,2,50,52,2,2,2,2,N,1,4560,0,3,63900.0,7,412,38,38,46.666666666666664
144,61,2,2,2,2,N,5,1,1,8590,4,1,2,N,1,67210.0,5,414,48-02510,23,1,1,202,35,2,2,2,2,N,1,3990,2,4,20000.0,4,295,106,105,46.666666666666664
145,64,1,2,2,2,N,5,0,1,6970,14,1,0,N,2,103101.0,3,501,48-02102,59,1,2,277,30,2,2,2,2,N,1,8680,2,4,20000.0,4,226,44,54,33.33333333333333
146,13,1,2,2,2,5,9,0,1,7860,4,1,0,8,2,-6300.0,4,360,48-02516,88,1,1,56,26,2,2,2,2,N,1,3580,0,2,76000.0,8,501,92,73,33.33333333333333
147,32,2,2,2,2,5,5,0,1,770,4,1,0,7,2,-6300.0,4,425,48-02102,163,1,1,50,30,2,2,2,2,N,1,3580,0,2,45000.0,6,336,172,193,40.0
148,35,2,2,2,N,N,7,1,1,370,N,6,1,5,1,N,2,501,48-02515,101,1,2,15,21,2,2,2,2,N,1,N,2,5,0.0,0,246,220,180,40.0
149,68,1,2,2,N,N,5,0,2,6970,14,4,1,2,2,121730.0,N,292,48-02507,95,1,1,61,40,2,2,2,2,N,1,8680,2,3,15000.0,3,114,467,426,20.0
150,56,2,2,1,2,N,7,0,1,1080,15,6,0,2,1,N,1,296,48-02102,57,1,2,75,22,2,2,2,2,N,1,8770,0,N,1100.0,1,8,28,28,46.666666666666664
151,40,2,2,2,2,N,9,0,1,8680,14,6,0,4,1,124317.0,6,501,48-02507,99,1,2,57,23,2,2,2,2,N,1,8590,0,2,6000.0,2,501,110,86,53.333333333333336
152,69,2,2,2,2,N,7,0,1,6890,14,1,0,3,1,-6300.0,1,413,48-02516,138,1,1,94,74,1,2,2,2,N,1,8680,0,2,62000.0,7,444,73,73,40.0
153,31,2,2,2,N,N,4,0,1,370,9,1,2,2,1,58010.0,2,348,48-02102,35,1,2,45,52,2,2,2,2,N,1,6870,0,2,56000.0,7,501,77,78,40.0
154,30,2,2,2,2,N,9,1,1,8770,16,1,0,3,1,2489.0,6,449,48-02102,15,1,1,90,47,2,2,2,2,4,1,9470,3,6,41800.0,6,501,79,62,40.0
155,50,2,2,2,2,N,7,1,1,8770,12,6,0,3,1,109939.0,6,501,48-02507,45,1,1,60,24,2,2,2,2,N,1,8191,1,3,35000.0,5,342,221,177,46.666666666666664
156,52,1,2,2,2,5,9,0,1,6380,16,1,2,4,1,75583.0,8,482,48-02102,6,1,2,110,34,2,2,2,2,N,1,9470,2,4,79000.0,8,501,83,94,46.666666666666664
157,19,2,2,1,2,N,9,0,1,8470,15,4,2,3,1,61245.0,2,341,48-02102,146,1,2,31,54,2,2,2,2,N,1,9190,0,3,57000.0,7,501,130,73,40.0
158,46,2,2,2,2,N,5,0,1,8191,9,1,4,4,2,80230.0,5,390,48-02102,257,1,1,27,42,2,2,2,2,N,1,7071,1,5,68000.0,8,292,106,105,40.0
159,10,2,2,1,2,N,6,1,1,1890,N,4,4,2,1,N,4,420,48-02101,78,1,2,41,87,2,2,2,2,N,1,N,0,2,2600.0,1,167,146,132,40.0
160,59,1,2,2,N,N,4,0,1,4770,5,1,2,2,1,-6300.0,N,373,48-02102,85,1,2,105,54,2,2,2,2,N,1,4290,0,3,10000.0,2,172,74,59,26.666666666666668
161,36,2,2,1,2,N,5,0,1,8680,4,1,0,4,2,-6300.0,N,450,48-02507,91,2,1,57,72,2,2,1,2,5,1,3570,0,2,21800.0,4,382,43,50,40.0
162,67,2,2,1,2,N,5,0,1,3580,14,6,0,4,2,39894.0,5,287,48-02516,112,1,2,94,18,2,2,2,2,N,1,8680,2,5,10000.0,2,75,15,16,33.33333333333333
163,37,2,2,1,2,N,7,1,1,6390,14,6,0,3,1,57443.0,4,423,48-02101,85,1,1,17,44,2,2,2,2,N,1,8680,0,6,85000.0,8,292,123,124,40.0
164,44,2,2,1,2,N,7,0,1,7071,9,6,4,N,2,N,N,225,48-02101,78,1,2,73,30,2,2,2,2,N,1,7072,0,3,31000.0,5,501,83,68,33.33333333333333
165,4,2,2,2,2,5,3,0,1,8191,N,6,2,3,1,19485.0,7,126,48-02102,85,2,1,23,20,2,2,2,2,N,1,N,0,7,0.0,0,351,277,169,33.33333333333333
166,67,2,2,1,2,N,7,0,1,N,14,4,0,N,2,N,8,501,48-02102,35,1,2,15,50,2,2,2,2,N,1,8680,0,2,47800.0,6,366,66,67,40.0
167,48,2,2,2,2,N,7,0,1,1370,5,1,0,3,2,78345.0,3,302,48-02510,149,1,1,63,40,2,2,2,2,N,1,4170,2,4,63000.0,7,377,60,61,40.0
168,47,2,2,2,2,N,5,0,1,N,10,4,0,3,1,N,0,266,48-02102,43,1,1,61,29,2,2,2,2,N,1,7770,0,3,10000.0,2,75,118,64,53.333333333333336
169,76,1,2,2,2,N,5,0,1,N,10,6,0,2,2,-6300.0,4,289,48-02507,49,1,2,159,63,2,2,1,2,N,1,7270,0,N,13000.0,3,99,43,44,33.33333333333333
170,58,2,2,1,N,N,7,0,1,N,N,4,3,4,2,N,9,253,48-02515,77,1,2,471,59,2,2,2,1,N,1,N,0,N,13400.0,3,101,77,76,40.0
171,45,2,2,2,2,N,3,0,2,8680,15,1,0,2,1,119212.0,5,477,48-02102,95,1,1,91,92,1,2,1,2,N,1,8980,0,2,128560.0,9,501,45,45,33.33333333333333
172,12,2,2,2,N,N,5,0,2,8170,12,6,0,3,2,137474.0,6,236,48-02516,88,1,1,61,19,2,2,2,2,N,1,8191,0,N,22000.0,4,168,160,110,33.33333333333333
173,5,2,1,2,2,N,5,0,1,N,N,6,0,5,2,104349.0,N,332,48-02516,85,1,2,28,21,2,2,2,1,N,1,N,3,6,0.0,0,172,30,24,33.33333333333333
174,16,2,2,2,2,N,7,1,1,9480,14,1,1,3,1,141219.0,6,487,48-02510,128,1,1,64,42,2,2,2,2,N,1,8680,2,5,60000.0,7,272,79,79,40.0
175,18,2,2,2,2,N,7,0,1,6170,14,1,2,4,2,60277.0,6,422,48-02515,125,1,1,42,52,2,2,2,2,N,1,8680,1,3,20000.0,4,196,64,52,40.0
176,14,2,2,2,2,N,3,0,1,5370,N,4,0,3,2,-6300.0,9,323,48-02101,221,1,2,90,66,2,2,1,2,N,1,N,0,N,13000.0,3,107,35,36,40.0
177,53,2,2,2,2,N,9,0,1,N,N,3,0,N,1,102186.0,8,96,48-02510,242,1,1,121,76,2,2,2,2,N,1,N,0,N,73600.0,8,501,91,91,66.66666666666666
178,55,2,2,2,1,N,9,0,2,2370,11,4,2,N,1,47863.0,5,78,48-02101,21,2,1,74,37,2,2,2,2,N,1,7860,0,2,58000.0,7,400,55,50,26.666666666666668
179,14,1,2,2,2,N,N,1,1,N,N,N,0,3,1,N,4,463,48-02510,94,1,2,60,0,2,2,N,N,N,1,N,1,3,N,N,501,64,48,40.0
180,24,2,2,2,2,N,8,1,1,7860,11,1,N,5,1,64189.0,8,277,48-02516,76,1,1,43,28,2,2,2,2,N,1,7860,1,3,28800.0,5,272,289,239,46.666666666666664
181,77,2,2,1,2,N,5,0,1,8680,6,4,2,5,1,112728.0,0,323,48-02102,69,1,2,82,80,2,2,2,2,N,1,5170,0,2,23700.0,4,482,116,105,33.33333333333333
182,65,2,2,2,2,N,3,1,1,5391,N,N,2,3,2,-6300.0,9,350,48-02101,37,1,1,60,10,2,2,2,2,N,1,N,2,3,N,N,119,117,92,53.333333333333336
183,69,2,2,2,2,N,5,0,1,8680,15,4,N,5,1,52054.0,3,501,48-02507,37,1,2,91,26,2,2,2,2,N,1,9090,1,5,3000.0,1,389,58,34,46.666666666666664
184,28,2,2,2,2,N,9,1,1,490,4,1,0,3,1,98525.0,6,377,48-02516,37,1,1,33,47,2,2,2,2,5,1,3590,0,2,78400.0,8,501,97,98,40.0
185,59,2,2,2,2,N,9,0,2,N,6,3,1,4,1,N,8,314,48-02510,73,1,2,65,39,2,2,2,2,N,1,4770,0,N,67000.0,8,501,73,72,46.666666666666664
186,17,1,2,2,2,N,11,0,1,7870,10,1,2,N,1,198059.0,0,501,48-02516,59,1,2,81,41,2,2,2,2,N,1,7270,1,3,60000.0,7,501,89,88,40.0
187,11,2,2,2,2,N,7,0,1,6970,5,1,0,3,2,11307.0,3,180,48-02507,39,1,1,61,50,2,2,2,2,N,1,4265,0,3,30000.0,5,254,49,48,53.333333333333336
188,2,2,2,2,N,N,5,0,1,9480,4,1,2,3,1,N,0,165,48-02101,63,2,1,44,40,2,2,2,2,N,1,2490,2,5,135000.0,9,501,146,77,40.0
189,52,2,2,2,2,N,3,1,1,7860,4,1,0,3,1,72498.0,5,420,48-02516,76,1,1,100,48,2,2,2,2,N,1,3291,2,5,46000.0,6,261,69,69,40.0
190,53,2,2,2,2,N,5,0,1,N,7,6,0,3,1,83408.0,1,172,48-02101,390,1,1,124,28,2,2,2,2,N,1,6380,0,2,483000.0,9,501,129,71,46.666666666666664
191,7,2,2,2,2,N,6,0,1,7860,10,1,0,N,2,-3399.0,5,251,48-02102,97,1,2,52,51,2,2,2,2,N,1,7270,0,2,42000.0,6,337,105,105,46.666666666666664
192,46,1,2,2,2,N,4,1,1,8191,N,N,0,4,1,96377.0,3,387,48-02102,60,1,1,78,14,2,2,2,2,N,1,N,1,4,N,N,251,336,288,40.0
193,10,2,2,2,N,N,5,0,1,7490,3,4,0,3,1,9886.0,4,314,48-02510,112,1,1,94,55,2,2,2,2,N,1,770,0,N,52000.0,7,397,85,85,40.0
194,40,2,2,2,2,N,5,0,1,7860,10,1,0,3,2,51598.0,9,501,48-02510,121,1,1,239,67,2,2,2,2,N,1,7470,0,2,37200.0,6,501,65,65,53.333333333333336
195,26,2,1,2,2,N,5,0,1,7270,4,4,1,N,1,30155.0,4,465,48-02101,30,1,1,74,66,2,2,2,2,N,1,1990,0,N,160000.0,9,501,26,25,40.0
196,69,1,2,1,2,5,1,0,1,N,N,4,2,N,1,N,7,159,48-02102,64,1,1,38,54,2,1,2,2,N,1,N,0,3,9600.0,2,232,106,66,20.0
197,45,2,2,1,N,N,3,0,1,8980,N,4,2,3,2,N,2,501,48-02515,91,1,1,75,68,2,2,2,1,N,1,N,0,N,9500.0,2,78,64,63,33.33333333333333
198,54,2,2,1,2,N,4,0,1,N,15,6,2,3,2,14167.0,6,113,48-02516,33,1,2,36,16,2,2,2,2,N,1,9070,2,3,3000.0,1,212,103,99,46.666666666666664
199,7,2,2,2,2,N,5,0,2,6970,11,1,2,2,2,-6300.0,0,195,48-02101,228,1,2,108,19,2,2,2,2,N,1,7860,1,3,10000.0,2,182,65,85,33.33333333333333
200,79,2,1,1,1,N,7,1,1,5170,N,1,2,2,1,N,7,176,48-02507,74,1,2,41,28,2,2,2,2,N,1,N,2,4,0.0,0,140,160,160,26.666666666666668
201,13,2,1,2,2,N,8,0,1,8680,10,6,0,3,1,N,N,478,48-02101,92,1,2,68,21,2,2,2,2,N,1,7490,1,4,1000.0,1,251,229,123,33.33333333333333
202,50,2,2,1,2,N,7,0,2,7690,16,1,1,N,1,47481.0,1,445,48-02516,263,1,2,13,68,2,2,2,2,N,1,9390,0,2,27860.0,5,501,16,12,26.666666666666668
203,59,2,1,2,2,N,4,0,1,370,N,1,4,N,2,103156.0,0,287,48-02516,61,1,1,94,65,1,2,1,1,N,1,N,0,3,9300.0,2,46,12,13,13.333333333333334
204,28,2,2,2,2,N,9,0,1,4795,12,1,2,2,1,47473.0,1,378,48-02102,58,2,1,89,46,2,2,2,2,N,1,8191,3,5,36000.0,6,315,144,143,40.0
205,1,2,2,2,2,N,9,0,1,3080,16,6,0,N,1,104295.0,9,492,48-02507,49,1,2,233,33,2,2,2,2,N,1,9570,0,N,35000.0,5,265,33,28,53.333333333333336
206,45,2,2,N,2,N,7,0,1,7860,4,4,2,N,2,132164.0,N,298,48-02507,45,1,2,60,73,2,2,2,2,N,1,3291,0,N,27100.0,5,221,175,175,40.0
207,53,2,1,1,1,N,6,0,1,7860,N,2,0,7,1,N,5,498,48-02510,43,1,1,23,86,2,2,2,2,N,1,N,0,N,29100.0,5,238,110,110,33.33333333333333
208,32,2,2,1,N,N,7,0,1,8191,14,6,0,3,1,123273.0,7,501,48-02101,270,1,1,85,20,2,2,2,2,N,1,8680,0,6,12000.0,3,476,218,108,33.33333333333333
209,50,2,2,2,2,N,7,0,1,9470,12,4,2,5,2,22430.0,2,106,48-02510,20,1,2,28,42,2,2,2,2,N,1,7970,1,2,69800.0,8,401,89,89,40.0
210,57,2,2,2,2,5,9,0,1,7690,7,4,0,3,1,100378.0,7,443,48-02102,115,1,1,179,63,2,2,2,2,N,1,6070,0,2,483000.0,9,501,51,52,40.0
211,45,2,2,1,2,N,3,1,1,7860,6,4,4,2,1,N,7,135,48-02101,110,1,2,72,42,2,2,2,2,N,1,5090,2,4,19200.0,4,86,269,269,33.33333333333333
212,44,2,2,1,2,N,4,0,1,7860,11,6,0,N,2,61278.0,3,342,48-02515,49,1,2,53,33,2,1,2,2,N,1,7860,3,4,200.0,1,1,70,63,33.33333333333333
213,49,2,2,2,2,N,5,1,1,N,12,1,0,2,2,1583.0,1,217,48-02102,112,1,2,121,46,2,2,2,2,N,1,8090,0,3,48000.0,6,501,341,427,46.666666666666664
214,41,2,2,2,2,N,4,0,1,4195,N,N,2,5,1,N,9,328,48-02510,75,1,1,67,14,2,2,2,2,N,1,N,3,6,N,N,501,63,56,46.666666666666664
215,71,1,2,1,2,N,5,0,1,N,N,6,1,3,1,N,1,321,48-02510,56,1,2,39,20,2,2,1,1,N,1,N,0,3,6800.0,2,350,106,122,40.0
216,34,2,2,2,2,N,6,0,1,9160,N,1,2,2,2,36189.0,3,352,48-02101,17,1,1,37,65,2,2,2,2,N,1,N,1,4,52200.0,7,374,96,102,40.0
217,5,2,2,2,2,N,5,0,1,8180,9,1,0,2,1,27235.0,1,419,48-02101,71,2,1,65,54,2,2,2,2,N,1,7181,0,2,40000.0,6,501,121,96,53.333333333333336
218,11,2,2,2,2,N,8,0,1,4670,N,4,2,4,2,16160.0,0,501,48-02510,70,1,2,62,70,2,2,2,2,N,1,N,0,N,24000.0,4,197,170,169,40.0
219,22,2,2,2,2,N,8,0,1,4270,4,6,3,2,1,129426.0,5,434,48-02102,83,1,1,86,22,2,2,2,2,N,1,1190,0,4,0.0,0,501,77,68,46.666666666666664
220,41,2,2,2,2,N,8,0,2,7860,11,6,0,4,1,42428.0,8,373,48-02507,37,1,2,112,61,2,2,2,2,N,1,7860,0,2,75030.0,8,499,50,50,53.333333333333336
221,22,2,1,2,N,N,9,1,1,7860,11,6,0,3,1,-6300.0,0,366,48-02515,74,1,2,63,39,2,2,2,2,N,1,7860,0,2,40000.0,6,501,54,53,40.0
222,1,2,2,2,2,N,5,0,1,6170,N,1,0,2,2,-6300.0,8,476,48-02516,7,1,2,80,26,2,2,2,2,N,1,N,3,5,0.0,0,199,14,14,40.0
223,63,2,2,2,2,N,4,0,2,9160,14,6,0,4,2,94474.0,7,501,48-02510,85,1,1,39,16,2,2,2,2,N,1,8680,2,4,980.0,1,262,53,65,40.0
224,24,2,2,2,2,N,7,0,1,2370,4,6,0,5,2,-6300.0,5,485,48-02507,96,1,1,43,21,2,2,2,2,N,1,3580,0,N,10000.0,2,75,51,50,46.666666666666664
225,39,2,2,1,2,5,9,0,1,N,11,1,0,N,2,N,0,474,48-02101,99,1,1,111,24,2,2,2,2,N,1,7860,0,2,60000.0,7,501,84,79,33.33333333333333
226,55,2,2,2,2,N,10,0,1,N,16,1,0,3,1,115847.0,N,496,48-02515,70,1,1,95,65,2,2,2,2,N,1,9370,0,2,50120.0,7,325,54,53,46.666666666666664
227,62,1,2,2,2,N,4,0,1,9160,4,4,0,N,1,12105.0,5,325,48-02516,26,1,1,12,71,2,2,2,2,N,1,3291,0,N,40700.0,6,332,74,74,46.666666666666664
228,42,2,1,2,2,N,10,0,1,4870,4,6,2,3,1,77960.0,9,435,48-02507,86,2,2,29,33,2,2,2,2,N,1,2670,0,3,5000.0,2,501,58,41,40.0
229,40,2,2,2,2,N,7,1,1,9470,14,1,2,2,1,112231.0,9,501,48-02507,62,1,1,44,53,2,2,2,2,N,1,8570,0,2,60000.0,7,401,33,34,46.666666666666664
230,12,2,2,1,N,N,4,0,1,4670,12,6,1,4,1,133943.0,5,473,48-02515,65,1,1,17,16,2,2,2,2,N,1,8090,3,5,2500.0,1,404,51,56,26.666666666666668
231,6,2,2,2,N,5,5,0,1,8191,6,4,4,N,1,78929.0,5,387,48-02101,58,1,1,19,53,2,1,2,2,N,1,5580,0,3,73000.0,8,501,16,9,20.0
232,27,2,2,1,2,N,3,0,2,4770,7,6,2,5,1,89923.0,4,103,48-02507,234,1,1,218,20,1,2,2,2,N,1,6370,1,5,15000.0,3,114,63,57,26.666666666666668
233,13,2,2,2,2,N,5,0,2,9470,11,1,2,3,1,16826.0,9,356,48-02507,84,2,2,90,61,2,2,2,2,N,1,7860,0,3,18500.0,4,501,35,41,40.0
234,6,2,2,1,2,N,9,0,1,4971,3,6,4,2,2,27864.0,5,250,48-02516,78,1,1,63,30,2,2,2,2,N,1,770,0,N,44000.0,6,336,68,67,33.33333333333333
235,60,2,2,N,2,5,5,1,1,7860,3,6,0,5,1,43159.0,0,408,48-02101,106,1,2,91,33,2,2,2,2,N,1,770,0,4,27200.0,5,263,57,47,33.33333333333333
236,49,2,2,2,2,N,6,0,1,7860,6,4,0,N,1,4024.0,7,214,48-02510,63,1,2,40,55,2,2,2,2,N,1,4971,0,3,44900.0,6,450,47,47,46.666666666666664
237,63,2,2,2,2,N,7,0,1,N,11,1,2,3,1,244915.0,N,501,48-02515,76,2,2,45,69,1,2,2,2,N,1,7860,0,6,21700.0,4,257,43,40,33.33333333333333
238,69,2,2,2,2,5,5,0,2,9470,9,1,2,3,1,124244.0,0,428,48-02507,401,1,1,159,62,2,2,2,2,N,1,7071,0,2,27600.0,5,457,29,29,26.666666666666668
239,11,2,2,1,2,N,7,0,1,7970,9,1,2,6,1,-6300.0,8,501,48-02507,55,1,1,132,38,2,2,2,2,N,1,6890,2,4,5000.0,2,19,62,62,40.0
240,16,1,2,2,2,N,8,0,1,7860,3,1,1,N,1,N,N,501,48-02516,15,1,1,42,67,2,2,2,2,N,1,770,0,2,59240.0,7,501,69,72,40.0
241,43,2,2,2,2,5,6,0,1,9470,11,1,1,3,1,-6300.0,N,336,48-02507,281,2,1,56,45,2,2,2,2,N,1,7860,0,2,30000.0,5,293,94,95,33.33333333333333
242,8,2,2,2,N,N,9,0,1,4890,7,1,0,3,1,-6300.0,3,145,48-02507,82,2,1,45,56,2,2,2,2,N,1,6370,0,4,85000.0,8,501,361,361,40.0
243,14,2,2,2,2,N,7,0,1,8980,7,6,0,3,1,-6300.0,8,148,48-02516,156,1,2,84,22,2,2,2,2,N,1,6380,0,4,30000.0,5,436,58,47,46.666666666666664
244,75,2,2,2,N,N,9,0,2,7860,10,6,2,2,2,82267.0,8,431,48-02507,28,2,2,87,25,2,2,2,2,N,1,7490,0,2,17800.0,4,243,41,44,33.33333333333333
245,38,2,2,2,2,N,7,0,1,8680,10,6,0,4,1,36923.0,7,230,48-02507,91,1,1,61,65,2,2,2,2,N,1,7380,0,N,151000.0,9,501,25,25,46.666666666666664
246,68,1,2,1,2,N,7,1,1,4971,N,6,2,3,2,-6300.0,N,415,48-02515,94,1,2,86,19,2,2,2,2,N,1,N,1,4,0.0,0,120,152,136,26.666666666666668
247,53,2,2,2,2,N,8,0,1,7860,11,6,2,5,2,38496.0,7,255,48-02507,74,2,1,45,46,2,2,2,2,N,1,7870,0,N,36000.0,6,275,104,105,40.0
248,45,2,2,1,N,5,9,0,1,2370,12,1,0,N,1,177516.0,9,427,48-02507,48,1,1,61,73,2,2,2,2,N,1,8191,0,3,96700.0,8,501,80,79,26.666666666666668
249,65,2,2,2,2,N,7,0,1,7270,5,1,2,3,1,-6300.0,2,287,48-02101,77,1,2,55,38,2,2,2,2,N,1,4390,2,4,60000.0,7,409,471,471,46.666666666666664
250,23,2,2,1,2,5,6,0,1,7860,6,1,0,3,1,N,9,427,48-02510,63,1,1,59,65,2,2,2,2,N,1,4690,0,2,24800.0,4,327,47,47,33.33333333333333
251,3,1,2,1,2,N,5,1,2,7860,10,6,0,4,1,66345.0,3,405,48-02515,45,1,1,18,22,2,2,2,2,N,1,7390,0,6,29000.0,5,501,92,78,26.666666666666668
252,46,2,2,2,2,N,10,0,1,9470,10,1,0,3,1,104681.0,0,402,48-02516,81,2,2,206,29,2,2,2,2,N,1,7380,0,4,65000.0,8,501,269,360,46.666666666666664
253,14,2,2,2,2,5,7,0,1,N,N,5,0,3,1,120340.0,7,501,48-02515,73,1,1,89,57,2,2,1,1,N,1,N,0,4,0.0,0,232,342,241,33.33333333333333
254,15,2,2,2,2,N,9,1,2,5070,6,6,4,2,1,50739.0,9,431,48-02507,242,1,1,54,25,2,2,2,2,N,1,4971,0,4,24000.0,4,501,144,123,33.33333333333333
255,42,2,2,2,2,N,7,0,1,7860,N,6,1,3,1,N,N,282,48-02507,37,2,2,155,21,2,2,2,2,N,1,N,0,2,0.0,0,357,64,48,40.0
256,1,2,2,1,N,N,9,0,1,7870,11,1,2,3,2,129704.0,9,481,48-02507,109,1,2,104,50,2,2,2,2,N,1,7860,1,4,54000.0,7,415,58,65,26.666666666666668
257,33,2,2,2,2,N,10,0,2,7860,12,6,2,2,1,166868.0,N,501,48-02515,79,1,1,48,39,2,2,2,2,N,1,8180,0,N,92000.0,8,501,56,56,40.0
258,68,2,2,2,N,N,8,0,1,4780,N,1,2,4,1,N,N,346,48-02507,52,2,2,50,63,2,2,2,2,N,1,N,0,2,10900.0,3,501,58,66,33.33333333333333
259,13,2,2,2,2,N,7,1,1,8270,15,1,0,N,1,31986.0,1,202,48-02516,133,1,1,115,46,2,2,2,2,N,1,8770,2,4,87000.0,8,381,92,93,40.0
260,30,2,1,1,2,N,5,1,1,6991,14,6,0,4,1,22160.0,7,330,48-02510,8,1,1,11,32,2,2,2,2,N,1,8590,1,3,50000.0,7,379,466,278,33.33333333333333
261,1,2,2,2,2,N,9,0,2,N,5,6,0,2,1,130061.0,7,501,48-02102,62,1,1,27,60,2,2,2,2,N,1,4270,0,3,0.0,0,287,38,36,40.0
262,42,2,2,2,2,N,9,0,1,5391,4,1,0,2,1,113737.0,3,338,48-02510,76,2,2,48,47,2,2,2,2,N,1,1370,0,4,70000.0,8,342,126,126,46.666666666666664
263,25,2,2,2,2,N,9,0,1,8090,N,4,0,4,2,N,8,387,48-02507,54,1,2,95,60,1,2,1,1,N,1,N,0,N,9200.0,2,69,101,102,26.666666666666668
264,92,2,1,2,2,N,4,0,1,3980,15,1,1,3,1,85661.0,0,492,48-02101,15,1,2,89,69,2,2,2,2,N,1,8980,0,2,15000.0,3,452,64,46,33.33333333333333
265,66,2,2,2,N,N,6,1,1,7860,6,1,1,N,1,N,1,349,48-02101,30,1,1,14,34,2,2,2,2,N,1,4670,0,2,35000.0,5,416,39,54,33.33333333333333
266,68,2,2,2,2,N,6,0,1,N,4,1,2,4,1,60447.0,8,488,48-02102,92,1,1,64,37,2,2,1,2,N,1,2670,2,7,135000.0,9,476,66,46,40.0
267,6,2,2,2,2,N,9,0,1,3670,4,1,N,5,1,-6300.0,4,285,48-02516,18,2,1,95,55,2,2,2,2,N,1,3580,0,2,68000.0,8,501,216,184,40.0
268,42,2,2,2,2,N,8,0,1,7860,4,6,0,3,1,N,8,501,48-02507,35,1,1,31,28,2,2,2,2,N,1,1880,0,2,34000.0,5,420,84,58,46.666666666666664
269,37,2,2,2,2,N,9,0,1,8191,10,4,2,N,1,19234.0,9,208,48-02102,66,1,1,55,51,2,2,2,2,N,1,7270,1,3,70000.0,8,340,19,19,40.0
270,55,2,2,2,N,N,7,0,1,7970,N,1,0,2,1,91724.0,9,501,48-02515,50,2,2,0,41,2,2,2,2,N,1,N,2,5,0.0,0,413,70,65,33.33333333333333
271,47,2,2,1,1,N,9,1,1,7860,6,6,2,2,2,-6300.0,5,171,48-02507,77,1,1,38,33,2,2,2,2,N,1,4972,0,N,60000.0,7,454,397,170,26.666666666666668
272,46,2,2,2,2,N,8,0,1,N,11,6,N,5,1,-6300.0,7,201,48-02102,9,2,2,207,58,2,2,2,2,N,1,7860,0,4,18000.0,4,69,56,57,40.0
273,10,1,2,2,N,N,7,0,1,770,6,6,2,3,2,31136.0,9,385,48-02101,5,2,1,71,24,2,2,2,2,N,1,5170,0,N,600.0,1,4,164,164,26.666666666666668
274,63,2,1,2,2,N,9,0,1,8770,6,1,0,4,1,192783.0,7,444,48-02510,102,2,1,69,48,2,2,2,2,N,1,5190,3,5,135000.0,9,501,58,58,33.33333333333333
275,8,2,2,2,2,N,9,0,1,5580,11,1,4,2,2,131350.0,9,305,48-02102,91,1,2,47,35,2,2,2,2,N,1,7860,1,3,62500.0,7,492,53,52,40.0
276,35,1,2,2,2,N,6,0,1,8180,14,1,0,3,2,16136.0,9,423,48-02102,106,1,1,98,79,1,2,1,2,N,1,8590,0,2,26000.0,5,213,36,38,40.0
277,66,2,2,1,2,5,3,0,2,7860,N,N,2,3,2,5648.0,3,429,48-02101,92,2,2,97,9,2,2,2,2,N,1,N,1,2,N,N,333,93,70,20.0
278,33,2,2,2,2,N,5,0,1,N,4,3,0,7,1,90895.0,N,454,48-02102,13,1,1,83,68,2,2,2,2,N,1,3291,0,N,68000.0,8,501,6,5,46.666666666666664
279,6,2,1,2,2,N,8,1,1,N,N,1,2,4,1,N,N,254,48-02516,78,1,2,75,36,2,2,2,2,N,1,N,3,5,0.0,0,265,334,334,40.0
280,46,1,2,2,2,N,7,0,1,9470,7,1,0,3,1,127511.0,4,372,48-02510,107,1,1,109,61,2,2,1,2,N,1,6290,0,2,0.0,0,501,63,59,33.33333333333333
281,30,2,2,2,2,N,6,0,1,2290,14,1,0,3,1,144599.0,9,501,48-02507,56,1,2,53,58,2,2,2,2,N,1,8680,0,3,27000.0,5,323,95,95,53.333333333333336
282,45,2,2,2,2,5,4,1,1,2370,N,N,0,5,1,-6300.0,3,130,48-02102,87,1,2,106,14,2,2,2,2,N,1,N,3,5,N,N,182,162,198,40.0
283,33,2,2,2,2,N,8,0,1,N,15,6,2,3,1,N,N,390,48-02516,12,1,2,95,41,2,1,2,2,N,1,9290,1,2,10600.0,3,60,17,16,33.33333333333333
284,31,2,2,2,2,N,9,0,1,7860,10,6,4,3,1,60384.0,0,442,48-02510,40,1,2,107,46,2,2,2,2,N,1,7390,0,N,80000.0,8,501,55,55,40.0
285,7,2,2,2,2,N,9,0,1,8380,7,1,1,4,1,60827.0,5,388,48-02101,90,2,1,74,59,2,2,1,2,5,1,6070,1,3,137600.0,9,501,151,111,33.33333333333333
286,14,2,2,2,N,5,4,1,1,770,6,6,2,4,1,235654.0,8,501,48-02510,171,1,1,73,16,2,2,2,2,N,1,5580,2,4,130.0,1,136,101,71,40.0
