,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
7242,19-01700,19,2,6,0,1,N,N,3,0,3572.3,7580,10,7,2500.0,1,N,N,2,2,2,2,25,0
14315,30-00600,37,2,1,0,1,0,2,1,2,16.3,8680,14,4,510.0,0,218,N,2,2,2,2,28,35
23727,36-04010,4,2,N,0,2,1,3,1,2,50441.6,N,N,1,N,N,131,N,N,N,2,2,201,251
1422,06-08507,50,1,1,0,6,1,6,1,1,3305.1,7380,10,10,268000.0,9,501,N,2,2,2,2,127,127
15445,32-00405,29,1,1,1,8,0,2,1,1,7990.5,3080,4,1,41600.0,6,384,N,2,2,2,2,50,46
286,01-01301,83,1,3,0,2,0,N,1,2,2731.2,N,N,5,14500.0,3,119,N,2,2,2,2,51,51
1540,06-08507,34,2,1,0,1,3,5,1,1,3305.1,5275,6,9,100000.0,8,501,N,2,2,2,2,97,99
27067,30-00600,9,2,N,0,1,3,6,1,1,16.3,N,N,3,N,N,162,N,2,2,2,2,13,13
4040,13-04600,19,2,6,0,1,N,N,3,0,3670.4,N,N,7,0.0,0,N,N,2,2,2,2,79,0
20228,40-00200,66,2,4,0,1,0,N,1,1,90.7,N,N,5,6600.0,2,54,N,2,2,2,2,51,52
7499,19-01700,58,2,6,0,1,0,N,1,2,3572.3,8680,14,5,15000.0,3,113,N,1,2,2,2,135,136
15576,32-00405,55,1,1,0,2,0,2,1,2,7990.5,7072,9,10,0.0,0,124,N,2,1,2,2,87,73
4366,13-04600,83,1,1,0,2,0,2,1,1,3670.4,9160,15,9,79100.0,8,501,N,2,2,2,2,79,79
395,01-01301,16,2,6,0,2,1,3,1,1,2731.2,1270,4,4,2400.0,1,129,N,2,2,2,2,73,83
22858,51-51255,76,2,4,0,1,0,N,1,1,11224.3,N,N,5,34800.0,5,289,N,2,1,2,2,135,135
7450,19-01700,15,2,6,1,1,3,4,1,2,3572.3,N,N,4,0.0,0,159,N,2,2,2,2,55,94
23044,32-00405,2,1,N,1,1,4,5,1,2,7990.5,N,N,N,N,N,114,N,N,N,2,2,112,95
7996,19-01700,36,1,6,1,1,0,2,1,1,3572.3,6870,9,7,35000.0,5,501,N,2,2,2,2,63,63
25651,51-51255,10,1,N,0,1,3,5,1,1,11224.3,N,N,3,N,N,501,N,2,2,2,2,51,60
11144,26-02702,48,2,1,0,9,1,3,1,1,4817.2,7870,11,12,180000.0,9,501,N,2,2,2,2,217,150
22221,51-51255,45,2,1,0,1,3,5,1,1,11224.3,7270,10,11,516000.0,9,501,N,2,2,2,2,48,48
21430,51-01301,52,1,1,0,1,3,5,1,1,11162.8,7390,10,10,120000.0,8,501,N,2,2,2,2,296,297
26353,24-01004,3,2,N,0,1,3,5,1,1,4187.9,N,N,2,N,N,501,N,N,N,2,2,61,83
20012,40-00200,22,1,1,0,9,1,3,1,1,90.7,570,2,5,50000.0,7,317,N,2,2,2,2,23,23
10192,24-01004,50,2,4,0,1,0,N,1,2,4187.9,9590,16,9,115000.0,8,501,N,2,2,2,2,107,107
1948,06-08507,67,1,1,0,9,0,2,1,2,3305.1,7390,10,9,0.0,0,196,N,2,2,2,2,65,65
16336,36-04010,20,1,6,0,2,0,2,1,2,50441.6,N,N,6,0.0,0,391,N,2,2,2,2,70,67
8856,24-01004,62,2,1,0,1,0,2,1,1,4187.9,8470,13,9,47100.0,5,501,N,2,2,2,2,54,55
18131,38-00100,42,1,1,0,1,4,6,1,1,73.0,490,1,6,146600.0,9,501,N,2,2,2,2,119,119
21787,51-01301,56,1,1,0,1,0,3,1,1,11162.8,7870,11,12,164020.0,9,501,N,2,2,2,2,151,152
9611,24-01004,19,2,6,0,1,0,3,1,1,4187.9,5170,6,7,3000.0,1,501,N,2,2,2,2,114,61
27029,30-00600,14,2,N,0,1,3,5,1,1,16.3,N,N,3,N,N,446,N,2,2,2,2,25,22
10778,26-02702,33,1,1,0,1,0,2,1,2,4817.2,8564,14,9,52000.0,7,501,N,2,2,2,2,57,65
19832,40-00200,52,2,1,0,3,0,5,1,1,90.7,N,N,4,10800.0,3,150,N,2,2,2,2,115,76
16692,36-04010,84,2,3,0,2,0,2,1,1,50441.6,N,N,5,27900.0,4,181,N,2,2,2,2,118,118
8253,19-01700,36,2,1,0,1,1,3,1,2,3572.3,6991,9,5,33000.0,5,317,N,2,2,2,2,124,123
14176,30-00600,46,2,1,0,1,0,2,1,1,16.3,7590,10,5,31600.0,5,501,N,2,2,2,2,177,165
24140,38-00100,12,1,N,0,1,4,6,1,2,73.0,N,N,3,N,N,254,N,2,2,2,2,148,136
20891,51-01301,54,2,1,0,1,1,4,1,1,11162.8,7860,11,10,105000.0,8,501,N,2,2,2,2,87,101
10619,26-02702,38,2,6,0,6,0,N,1,2,4817.2,7870,11,12,28600.0,5,216,N,2,2,2,2,227,227
26940,30-00600,13,2,N,0,1,0,5,1,1,16.3,N,N,3,N,N,239,N,2,2,2,2,21,9
26814,29-01901,3,1,N,0,1,2,4,1,1,5434.8,N,N,1,N,N,187,N,N,N,2,2,390,293
985,06-07502,24,1,6,0,1,0,N,1,2,33632.6,7380,10,9,80000.0,8,501,N,2,2,2,2,60,61
