"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"2316","42","1","1","1","9","9","N","2","1","2"
"2317","65","2","5","2","1","2","N","2","1","2"
"2318","32","2","1","8","9","6","N","2","1","1"
"2319","28","1","6","1","7","2","N","2","1","1"
"2320","79","1","1","2","5","9","N","2","1","1"
"2321","44","1","1","1","4","7","N","2","1","1"
"2322","61","2","1","3","7","0","N","2","1","1"
"2323","62","2","1","2","7","6","N","2","1","1"
"2324","21","1","6","1","7","4","N","2","1","2"
"2325","80","1","1","2","4","3","N","2","1","1"
"2326","12","1","N","1","3","N","N","2","1","1"
"2327","32","1","1","1","9","5","N","2","1","2"
"2328","45","2","1","1","10","9","N","2","1","1"
"2329","94","2","3","6","3","2","N","2","1","2"
"2330","59","1","5","2","4","3","5","2","1","2"
"2331","61","1","1","1","6","7","N","2","1","1"
"2332","27","2","6","2","9","1","N","2","1","2"
"2333","45","2","6","1","7","9","N","2","1","2"
"2334","41","2","1","1","7","6","N","2","1","1"
"2335","74","2","4","2","5","4","N","2","1","1"
"2336","50","1","1","1","5","5","N","2","1","2"
"2337","75","1","1","1","5","6","N","2","1","1"
"2338","58","1","6","2","5","7","N","2","1","2"
"2339","38","2","1","1","10","5","N","2","1","1"
"2340","59","2","1","1","9","0","N","2","1","1"
"2341","65","1","1","2","5","7","N","1","1","1"
"2342","1","2","N","2","N","N","N","2","1","2"
"2343","59","2","1","1","9","8","N","2","1","1"
"2344","27","1","1","1","9","6","N","2","1","1"
"2345","13","2","N","6","3","N","N","2","1","1"
"2346","36","2","6","2","10","9","N","2","1","2"
"2347","25","2","6","6","7","4","N","2","1","2"
"2348","50","2","1","3","8","0","N","2","1","1"
"2349","42","1","6","1","7","6","N","2","1","1"
"2350","33","1","6","1","9","9","N","2","1","2"
"2351","22","2","6","1","5","2","N","2","1","1"
"2352","62","2","4","2","5","6","N","2","1","1"
"2353","15","2","6","2","4","1","N","2","1","1"
"2354","1","1","N","1","N","N","N","2","1","1"
"2355","64","2","1","1","5","2","N","2","1","2"
"2356","20","2","6","2","7","0","N","1","1","2"
"2357","38","1","1","1","10","8","N","2","1","1"
"2358","16","1","6","3","4","0","N","2","2","0"
"2359","14","1","N","6","4","N","N","2","1","1"
"2360","25","2","6","8","9","3","N","2","1","2"
"2361","12","2","N","1","3","N","N","2","1","1"
"2362","69","1","1","1","11","5","N","2","1","2"
"2363","69","1","5","2","5","6","N","2","1","1"
"2364","41","1","4","1","9","5","N","2","1","1"
"2365","45","1","1","1","9","6","N","2","1","2"
"2366","38","2","6","2","7","0","N","2","1","2"
"2367","50","2","1","1","12","9","N","2","1","1"
"2368","10","1","N","5","3","N","N","2","1","2"
"2369","75","1","1","1","9","9","N","2","1","2"
"2370","39","1","1","3","5","7","N","2","1","1"
"2371","54","1","1","1","4","7","N","2","1","1"
"2372","80","2","4","2","8","2","N","2","2","0"
"2373","55","2","1","1","9","0","N","2","1","1"
"2374","84","2","3","2","5","4","N","2","1","1"
"2375","16","1","6","1","4","0","N","2","1","1"
"2376","94","2","3","2","9","5","N","2","1","1"
"2377","31","1","1","1","8","6","N","2","1","1"
"2378","46","1","2","9","9","9","N","2","1","1"
"2379","26","2","6","2","5","2","N","2","1","2"
"2380","64","2","6","2","4","3","N","2","1","2"
"2381","3","1","N","2","1","N","N","2","1","2"
"2382","7","1","N","2","3","N","N","2","1","1"
"2383","71","1","6","1","9","7","N","2","1","1"
"2384","33","2","1","9","10","9","N","2","1","1"
"2385","10","1","N","2","3","N","N","2","1","2"
"2386","7","2","N","2","3","N","N","2","1","1"
"2387","21","1","6","8","5","3","N","2","1","1"
"2388","24","1","6","1","9","8","N","2","1","2"
"2389","67","2","1","1","8","5","N","2","1","1"
"2390","28","1","6","1","8","2","N","2","2","0"
"2391","69","2","3","6","10","7","N","2","1","1"
"2392","1","1","N","1","N","N","N","2","1","1"
"2393","64","1","1","1","5","6","N","2","1","1"
"2394","17","1","6","2","4","0","N","2","1","1"
"2395","57","2","1","3","5","0","N","2","1","1"
"2396","17","2","6","1","4","0","N","2","1","2"
"2397","36","2","6","2","7","1","N","2","1","2"
"2398","90","2","3","1","7","4","N","2","1","2"
"2399","8","2","N","1","3","N","N","2","1","1"
"2400","32","2","2","3","8","0","N","2","1","1"
"2401","19","1","6","2","5","5","N","1","1","2"
"2402","84","1","1","1","8","7","N","2","1","1"
"2403","54","1","1","1","7","1","N","2","1","1"
"2404","36","1","1","1","5","4","N","2","1","1"
"2405","3","1","N","1","1","N","N","2","1","2"
"2406","42","2","5","2","5","1","N","2","1","2"
"2407","67","2","3","2","4","6","N","2","1","1"
"2408","54","1","1","1","11","9","N","2","1","1"
"2409","17","2","6","8","5","0","N","2","1","1"
"2410","45","2","1","2","5","5","N","2","1","2"
"2411","27","1","6","6","12","3","N","2","1","1"
"2412","24","1","1","6","11","5","N","2","1","1"
"2413","76","1","3","3","7","6","N","2","1","1"
"2414","54","1","5","2","7","4","N","2","1","1"
"2415","38","1","4","1","7","6","N","2","1","1"
"2416","2","2","N","6","N","N","N","2","1","1"
"2417","63","2","1","2","8","4","N","2","1","1"
"2418","55","1","4","8","5","6","N","2","1","2"
"2419","70","1","1","2","12","8","N","2","1","1"
"2420","48","1","6","2","6","3","N","2","1","2"
"2421","52","1","6","1","10","1","N","2","1","2"
"2422","1","1","N","1","N","N","N","2","1","1"
"2423","16","1","6","1","4","0","N","2","1","2"
"2424","67","2","6","1","4","3","N","2","1","2"
"2425","61","2","4","2","7","2","N","2","1","1"
"2426","62","2","1","1","5","6","N","2","1","1"
"2427","42","2","1","2","6","3","N","2","1","1"
"2428","45","1","6","1","7","7","N","2","1","2"
"2429","4","2","N","2","1","N","N","2","1","2"
"2430","69","2","1","1","11","6","N","2","1","1"
"2431","79","2","3","1","5","3","N","2","1","1"
"2432","52","1","2","2","5","8","N","2","1","1"
"2433","83","1","4","1","11","9","N","2","1","1"
"2434","20","2","6","1","9","0","N","2","3","0"
"2435","71","1","6","8","3","3","N","2","1","2"
"2436","70","2","3","1","10","2","N","2","1","1"
"2437","12","1","N","3","3","N","N","2","1","1"
"2438","38","1","6","2","9","0","N","2","1","1"
"2439","21","2","6","2","7","2","N","2","3","0"
"2440","64","1","1","1","10","8","5","2","1","1"
"2441","37","2","1","1","5","1","N","2","1","1"
"2442","8","2","N","1","3","N","N","2","1","1"
"2443","73","1","1","2","7","9","N","2","1","1"
"2444","64","2","1","1","5","9","N","2","1","1"
"2445","40","2","2","9","9","6","N","2","1","1"
"2446","75","2","3","1","5","3","N","2","1","1"
"2447","58","1","1","1","11","9","N","2","1","1"
"2448","33","2","6","2","5","5","N","2","1","2"
"2449","30","1","6","1","9","3","N","2","1","2"
"2450","20","1","6","2","9","2","N","2","3","0"
"2451","22","2","6","2","7","3","N","2","1","2"
"2452","28","1","6","1","8","4","N","2","1","2"
"2453","37","2","1","2","9","8","N","2","1","1"
"2454","66","2","6","2","6","4","N","2","1","2"
"2455","58","2","3","1","8","0","N","2","1","1"
"2456","22","1","6","2","5","3","N","2","1","2"
"2457","30","1","6","1","8","7","N","2","1","2"
"2458","51","2","1","6","12","8","N","2","1","1"
"2459","77","1","1","6","9","7","N","2","1","2"
"2460","47","1","1","1","12","9","N","2","1","1"
"2461","78","2","4","1","9","6","N","2","1","1"
"2462","1","2","N","1","N","N","N","2","1","1"
"2463","12","2","N","1","3","N","N","2","1","1"
"2464","27","2","6","2","6","2","N","2","1","1"
"2465","79","1","1","1","7","7","N","2","1","1"
"2466","50","2","1","2","9","0","N","2","1","1"
"2467","29","1","6","1","12","4","N","2","1","2"
"2468","9","2","N","8","3","N","N","2","1","2"
"2469","9","2","N","5","3","N","N","2","1","1"
"2470","54","1","6","1","5","2","N","2","1","2"
"2471","5","2","N","2","1","N","N","2","1","2"
"2472","40","1","2","1","9","3","N","2","1","1"
"2473","28","2","6","1","8","5","N","2","1","1"
"2474","82","2","3","2","5","5","N","2","1","2"
"2475","81","2","1","1","8","0","N","2","1","1"
"2476","28","2","2","6","10","6","N","2","3","0"
"2477","46","1","1","1","9","8","N","2","1","1"
"2478","54","1","1","2","7","5","N","2","1","2"
"2479","42","1","1","1","8","6","N","2","1","1"
"2480","56","1","4","2","8","2","N","2","1","1"
"2481","20","2","6","2","7","1","N","2","1","1"
"2482","45","1","1","1","9","7","N","2","1","2"
"2483","25","2","6","9","9","4","N","2","1","1"
"2484","48","2","4","1","7","2","N","2","1","2"
"2485","51","2","1","1","7","2","N","2","1","2"
"2486","84","2","2","1","5","1","N","2","2","0"
"2487","46","1","6","2","4","3","N","2","1","1"
"2488","14","1","N","1","3","N","N","2","1","1"
"2489","12","2","N","1","3","N","N","2","1","1"
"2490","69","2","3","2","7","8","N","2","1","2"
"2491","86","2","3","2","5","4","N","2","1","1"
"2492","31","2","1","1","12","6","N","2","1","2"
"2493","27","2","6","1","9","4","N","2","1","2"
"2494","44","2","6","2","8","4","N","2","1","2"
"2495","34","2","1","1","12","3","N","2","1","2"
"2496","52","1","6","2","7","0","N","2","3","0"
"2497","28","2","2","1","9","7","N","2","1","1"
"2498","94","1","1","6","9","4","N","2","1","2"
"2499","21","2","1","8","4","0","N","2","1","1"
"2500","73","1","1","1","4","9","N","2","1","1"
"2501","24","1","1","3","5","5","N","2","1","1"
"2502","9","2","N","1","3","N","N","2","1","2"
"2503","88","2","3","1","4","3","N","2","1","1"
"2504","62","1","4","2","5","9","N","2","1","2"
"2505","60","2","4","2","8","1","N","2","1","2"
"2506","61","1","6","1","11","6","N","2","1","1"
"2507","51","2","1","1","5","5","N","2","1","1"
"2508","15","2","6","3","4","0","N","2","1","1"
"2509","18","1","6","6","4","0","N","2","1","1"
"2510","4","1","N","1","2","N","N","2","1","1"
"2511","4","2","N","1","1","N","N","2","1","1"
"2512","78","2","1","1","5","2","N","2","1","1"
"2513","33","1","1","1","11","9","N","2","1","1"
"2514","50","2","1","1","7","9","N","2","1","1"
"2515","70","2","1","1","10","8","N","2","1","1"
"2516","15","1","6","1","4","1","N","2","1","1"
"2517","45","1","1","2","9","7","N","2","1","2"
"2518","42","2","4","2","4","3","N","2","1","2"
"2519","0","2","N","2","N","N","N","2","1","2"
"2520","48","2","6","9","10","8","N","2","1","2"
"2521","29","1","6","1","9","8","N","2","1","2"
"2522","5","1","N","2","1","N","N","2","1","1"
"2523","71","1","1","6","9","3","N","2","1","1"
"2524","40","1","1","1","9","9","N","2","1","2"
"2525","19","2","6","2","9","3","N","2","3","0"
"2526","20","2","6","2","7","0","N","2","3","0"
"2527","79","2","1","2","8","4","N","2","1","1"
"2528","83","2","1","6","3","2","N","2","1","1"
"2529","40","1","4","3","4","0","N","2","1","2"
"2530","45","2","1","1","12","9","N","2","1","1"
"2531","18","2","6","6","7","0","N","2","1","1"
"2532","73","1","1","2","3","4","N","2","1","2"
"2533","10","2","N","1","3","N","N","2","1","1"
"2534","1","1","N","1","N","N","N","2","1","2"
"2535","21","2","6","1","7","3","N","2","1","1"
"2536","69","2","1","1","9","9","N","2","1","1"
"2537","74","2","3","1","9","8","N","2","1","1"
"2538","67","1","4","1","5","4","N","2","1","1"
"2539","43","1","6","2","5","2","N","2","1","1"
"2540","32","1","6","2","7","2","N","2","1","2"
"2541","73","2","1","2","4","2","N","2","1","1"
"2542","39","1","5","1","5","5","N","2","1","2"
"2543","36","2","2","2","7","1","N","2","1","2"
"2544","67","1","1","1","5","7","N","2","1","1"
"2545","65","2","1","1","9","0","N","2","1","2"
"2546","0","2","N","1","N","N","N","2","1","1"
"2547","59","1","1","1","12","9","N","2","1","1"
"2548","54","1","1","1","9","9","N","2","1","1"
"2549","6","2","N","5","2","N","N","2","1","2"
"2550","82","2","1","1","9","3","N","2","1","1"
"2551","52","2","1","6","10","9","N","2","1","1"
"2552","18","1","6","1","5","0","N","2","1","1"
"2553","22","2","6","1","9","1","N","2","1","2"
"2554","43","2","1","1","8","3","N","2","1","1"
"2555","29","2","1","6","10","7","N","2","1","1"
"2556","66","2","1","1","3","1","N","1","1","1"
"2557","21","2","6","1","7","0","N","2","3","0"
"2558","26","1","6","1","12","6","N","2","1","2"
"2559","64","1","6","2","9","2","N","2","1","2"
"2560","4","1","N","1","1","N","N","2","1","1"
"2561","5","1","N","1","2","N","N","2","1","1"
"2562","39","2","4","1","5","3","N","2","1","1"
"2563","42","1","1","1","8","9","N","2","1","1"
"2564","57","1","2","6","1","1","N","2","1","2"
"2565","4","1","N","5","1","N","N","2","1","2"
"2566","20","2","6","1","5","3","N","2","1","1"
"2567","11","2","N","1","3","N","N","2","1","1"
"2568","36","1","6","2","9","6","N","2","1","2"
"2569","71","1","6","1","9","7","N","2","1","1"
"2570","28","1","6","1","7","4","N","2","1","1"
"2571","43","2","1","1","12","9","N","2","1","1"
"2572","0","2","N","1","N","N","N","2","1","1"
"2573","4","1","N","9","2","N","N","2","1","2"
"2574","32","2","1","1","10","7","N","2","1","1"
"2575","52","1","1","1","10","6","N","2","1","2"
"2576","20","2","6","9","7","1","N","2","1","2"
"2577","33","1","1","1","11","9","N","2","1","2"
"2578","11","2","N","1","3","N","N","2","1","2"
"2579","4","2","N","2","1","N","N","2","1","1"
"2580","65","1","5","2","7","2","N","2","1","1"
"2581","73","1","1","1","10","8","N","2","1","1"
"2582","23","2","6","2","9","2","N","2","1","2"
"2583","26","2","6","1","8","4","N","2","1","1"
"2584","47","2","1","1","9","3","N","2","1","1"
"2585","12","1","N","1","3","N","N","2","1","1"
"2586","20","1","6","2","7","2","N","2","1","2"
"2587","31","2","6","1","7","6","N","2","1","2"
"2588","56","2","4","1","10","8","N","2","1","1"
"2589","80","2","1","1","5","4","N","2","1","1"
"2590","56","1","6","2","7","4","N","2","1","2"
"2591","28","2","6","1","10","7","N","2","1","2"
"2592","15","1","6","1","3","3","N","2","1","1"
"2593","6","1","N","2","2","N","N","2","1","2"
"2594","36","2","1","1","9","8","N","2","1","1"
"2595","64","2","1","1","10","8","N","2","1","1"
"2596","44","2","5","1","7","6","N","2","1","1"
"2597","27","1","6","1","9","9","N","2","1","2"
"2598","45","1","1","1","10","9","N","2","1","1"
"2599","76","1","4","2","6","6","N","2","1","1"
"2600","26","2","6","6","9","8","N","2","1","1"
"2601","28","1","6","2","7","6","N","2","1","1"
"2602","61","1","1","2","8","6","N","2","1","2"
"2603","51","2","4","2","5","5","N","2","1","2"
"2604","12","1","N","3","3","N","N","2","1","2"
"2605","32","2","6","2","4","2","N","2","3","0"
"2606","65","1","1","1","5","4","N","2","1","1"
"2607","65","2","1","1","7","7","N","2","1","1"
"2608","52","1","6","2","5","0","N","2","2","0"
"2609","8","1","N","1","3","N","N","2","1","1"
"2610","4","1","N","2","1","N","N","2","1","2"
"2611","41","1","1","1","9","9","N","2","1","1"
"2612","71","2","4","1","9","8","N","2","1","1"
"2613","38","2","6","2","5","1","N","2","3","0"
"2614","25","2","6","1","9","6","N","2","1","2"
"2615","49","1","1","8","3","6","N","2","1","2"
"2616","51","2","1","1","11","0","N","2","1","1"
"2617","42","2","1","1","10","9","N","2","1","2"
"2618","59","1","6","2","9","9","N","2","1","1"
"2619","21","1","6","1","7","1","N","2","3","0"
"2620","77","2","1","1","5","2","N","2","1","1"
"2621","58","1","6","1","1","4","N","2","3","0"
"2622","53","2","4","1","5","3","N","2","1","2"
"2623","54","2","2","6","9","2","N","2","1","2"
"2624","18","2","6","1","7","1","N","2","3","0"
"2625","76","1","1","1","9","9","N","2","1","1"
"2626","63","1","1","1","9","4","N","2","1","1"
"2627","11","2","N","6","3","N","N","2","1","1"
"2628","54","2","6","1","8","9","N","2","1","1"
"2629","44","1","1","6","10","9","N","2","1","1"
"2630","79","2","3","1","5","5","N","2","1","1"
"2631","60","2","5","8","10","2","N","2","1","2"
"2632","65","1","1","1","9","8","N","2","1","1"
"2633","75","1","1","1","5","2","N","2","1","1"
"2634","50","1","2","6","10","5","N","2","1","1"
"2635","60","2","6","1","6","0","N","2","3","0"
"2636","38","2","4","9","9","8","N","2","1","2"
"2637","11","1","N","1","3","N","N","2","1","1"
"2638","77","1","1","2","8","1","N","2","1","1"
"2639","35","1","1","1","3","3","N","2","1","1"
"2640","68","1","1","2","9","9","5","2","1","1"
"2641","16","2","6","6","4","0","N","2","1","1"
"2642","73","2","3","2","4","0","N","2","1","1"
"2643","50","1","5","1","12","9","N","2","1","2"
"2644","69","2","1","1","9","9","N","2","1","1"
"2645","23","2","6","2","8","1","N","2","1","2"
"2646","30","2","6","1","9","6","N","2","1","2"
"2647","43","1","1","3","7","3","N","2","1","1"
"2648","51","1","6","2","8","8","N","2","1","2"
"2649","35","2","1","1","10","9","N","2","1","2"
"2650","13","1","N","1","3","N","N","2","1","1"
"2651","31","1","1","1","9","9","N","2","1","1"
"2652","53","1","1","1","10","6","N","2","1","1"
"2653","2","1","N","1","N","N","N","2","1","1"
"2654","4","1","N","1","1","N","N","2","1","2"
"2655","10","2","N","1","3","N","N","2","1","1"
"2656","42","1","1","1","7","8","N","2","1","1"
"2657","24","2","6","1","5","3","N","2","1","2"
"2658","45","2","4","2","8","6","N","2","1","2"
"2659","61","2","4","2","5","4","N","2","1","1"
"2660","48","2","6","2","9","8","N","2","1","1"
"2661","43","1","6","1","8","3","N","2","1","2"
"2662","46","2","6","2","9","9","N","2","1","1"
"2663","73","1","2","9","3","0","N","2","1","1"
"2664","73","1","1","1","10","9","N","2","1","1"
"2665","62","1","6","1","7","4","N","2","1","2"
"2666","29","2","6","1","3","9","N","2","2","0"
"2667","40","2","1","2","5","0","N","2","1","2"
"2668","54","1","1","1","6","5","N","2","1","1"
"2669","54","2","1","1","5","0","N","2","1","1"
"2670","2","1","N","1","N","N","N","2","1","2"
"2671","25","2","6","2","5","2","N","2","1","1"
"2672","15","1","6","1","4","1","N","2","1","1"
"2673","34","2","4","1","7","6","N","2","1","1"
"2674","29","2","6","2","5","1","N","2","1","2"
"2675","38","1","6","2","10","8","N","2","1","1"
"2676","55","2","4","2","5","0","N","2","1","1"
"2677","55","1","4","1","10","9","N","2","1","2"
"2678","21","1","6","7","5","0","N","2","1","1"
"2679","12","1","N","2","3","N","N","2","1","2"
"2680","62","1","6","1","9","7","N","2","1","1"
"2681","18","1","6","1","7","0","N","2","3","0"
"2682","94","2","3","1","7","4","N","2","1","1"
"2683","18","2","6","1","4","0","N","2","1","1"
"2684","49","2","1","1","3","6","N","2","1","1"
"2685","72","2","3","1","5","2","N","2","1","1"
"2686","78","1","6","5","1","5","N","2","1","1"
"2687","33","1","1","1","9","9","N","2","1","1"
"2688","27","2","6","2","8","4","N","2","1","1"
"2689","32","1","1","1","10","9","N","2","1","1"
"2690","58","2","4","1","5","3","N","2","1","1"
"2691","67","2","6","1","9","6","N","2","1","1"
"2692","54","2","4","2","9","8","N","2","1","1"
"2693","33","2","6","1","5","5","N","2","1","2"
"2694","26","2","6","2","8","7","N","2","1","2"
"2695","76","1","3","1","11","3","N","2","1","2"
"2696","79","2","1","1","9","8","N","2","1","1"
"2697","41","2","1","6","9","0","N","2","1","2"
"2698","38","2","6","2","7","4","N","2","1","2"
"2699","19","2","6","2","7","0","N","2","1","2"
"2700","38","2","6","2","6","3","N","2","1","1"
"2701","4","2","N","2","2","N","N","2","1","2"
"2702","74","1","1","1","7","9","N","2","1","1"
"2703","16","1","6","1","4","0","N","2","1","2"
"2704","18","2","6","1","4","1","N","2","1","1"
"2705","10","2","N","2","3","N","N","2","1","2"
"2706","59","2","1","1","7","5","N","2","1","1"
"2707","42","2","1","1","10","4","N","2","1","1"
"2708","56","2","1","2","6","0","N","2","1","1"
"2709","28","2","6","1","10","8","N","2","1","1"
"2710","37","1","1","6","10","5","N","2","1","1"
"2711","26","1","4","1","7","7","N","2","1","1"
"2712","65","1","3","2","4","2","N","2","1","1"
"2713","53","1","1","2","7","7","N","2","1","2"
"2714","46","1","6","2","5","6","N","2","1","1"
"2715","15","1","6","1","4","0","N","2","1","2"
"2716","69","1","1","1","11","9","N","2","1","1"
"2717","21","1","6","2","7","1","N","2","1","2"
"2718","71","2","6","2","7","6","N","1","1","1"
"2719","2","2","N","6","N","N","N","2","1","2"
"2720","3","1","N","3","1","N","N","2","1","2"
"2721","1","2","N","2","N","N","N","2","1","2"
"2722","25","2","5","2","7","3","N","2","1","2"
"2723","93","2","3","2","4","4","N","2","1","1"
"2724","64","2","1","1","5","2","N","2","1","1"
"2725","73","1","1","1","9","8","4","2","1","1"
"2726","36","2","1","6","12","7","N","2","1","1"
"2727","71","2","1","1","9","0","N","2","1","1"
"2728","16","2","6","1","4","0","N","2","1","1"
"2729","61","1","1","2","7","1","N","2","1","2"
"2730","18","1","6","2","3","1","N","2","1","1"
"2731","35","2","1","1","9","8","N","2","1","1"
"2732","29","2","6","2","9","4","N","2","1","1"
"2733","89","1","3","2","7","5","N","2","1","1"
"2734","8","1","N","2","3","N","N","2","1","2"
"2735","73","1","1","1","7","4","N","2","1","1"
"2736","54","1","1","1","9","9","N","2","1","1"
"2737","20","1","6","8","4","2","N","2","1","1"
"2738","6","2","N","1","2","N","N","2","1","2"
"2739","45","2","1","2","5","3","N","2","1","2"
"2740","43","1","1","1","8","7","N","2","1","1"
"2741","40","2","6","2","7","8","N","2","1","2"
"2742","11","2","N","1","3","N","N","2","1","1"
"2743","15","2","6","3","3","0","N","2","1","1"
"2744","17","1","6","1","4","1","N","2","1","1"
"2745","47","2","2","2","7","2","N","2","1","1"
"2746","15","1","6","1","4","0","N","1","1","1"
"2747","24","1","6","1","7","8","N","2","1","1"
"2748","38","1","2","8","10","6","N","2","1","2"
"2749","28","2","1","1","10","7","N","2","1","1"
"2750","19","2","6","2","7","0","N","2","3","0"
"2751","65","2","6","2","9","3","N","2","1","1"
"2752","3","1","N","1","1","N","N","2","1","1"
"2753","41","1","6","1","1","6","N","2","1","2"
"2754","75","2","1","1","9","3","N","2","1","1"
"2755","57","2","4","1","5","4","N","2","1","2"
"2756","8","1","N","6","3","N","N","2","1","1"
"2757","61","1","6","1","5","1","N","2","1","1"
"2758","6","2","N","6","2","N","N","2","1","2"
"2759","69","2","6","2","4","0","N","2","1","2"
"2760","2","2","N","2","N","N","N","2","1","2"
"2761","59","2","1","6","7","5","N","2","1","1"
"2762","39","2","4","2","5","2","N","2","1","2"
"2763","11","2","N","2","3","N","N","2","1","1"
"2764","56","1","5","1","10","9","N","2","1","2"
"2765","56","2","4","2","7","4","N","2","1","1"
"2766","3","2","N","2","1","N","N","2","1","2"
"2767","95","2","4","2","5","4","N","2","1","2"
"2768","57","1","4","1","10","9","N","2","1","2"
"2769","49","2","6","2","11","8","N","2","1","1"
"2770","70","1","1","1","5","3","N","2","1","1"
"2771","84","2","3","1","3","2","N","2","2","0"
"2772","32","2","1","1","10","8","N","2","1","2"
"2773","47","1","1","1","10","8","N","2","1","1"
"2774","29","2","6","3","4","0","N","2","1","2"
"2775","70","1","6","1","9","7","N","2","1","2"
"2776","90","1","1","1","11","9","N","2","1","1"
"2777","59","2","1","2","10","7","N","2","1","1"
"2778","33","1","1","8","9","0","N","2","1","2"
"2779","68","2","1","1","10","3","N","2","1","1"
"2780","31","2","1","1","5","5","N","2","1","2"
"2781","18","1","6","6","4","0","N","2","1","2"
"2782","3","1","N","1","2","N","N","2","1","1"
"2783","18","1","6","6","7","8","N","2","3","0"
"2784","33","1","1","6","9","9","N","2","1","1"
"2785","36","1","1","6","9","4","N","2","1","2"
"2786","12","1","N","1","3","N","N","2","1","1"
"2787","47","2","6","9","9","8","N","2","1","2"
"2788","66","2","2","2","1","2","N","2","1","2"
"2789","17","1","6","2","4","0","N","2","3","0"
"2790","52","1","1","8","4","5","N","2","1","1"
"2791","69","1","5","2","7","9","N","2","1","2"
"2792","27","2","6","1","9","8","N","2","1","2"
"2793","76","2","3","8","5","2","N","2","1","1"
"2794","17","2","6","1","4","1","N","2","1","1"
"2795","25","2","6","2","11","0","N","2","3","0"
"2796","42","1","1","1","11","9","N","2","1","2"
"2797","17","2","6","1","4","1","N","2","1","2"
"2798","3","1","N","1","1","N","N","2","1","1"
"2799","85","1","2","1","5","5","N","2","2","0"
"2800","15","1","6","3","3","0","N","2","2","0"
"2801","60","2","1","2","7","5","N","2","1","1"
"2802","11","2","N","1","3","N","N","2","1","2"
"2803","4","2","N","6","1","N","N","2","1","2"
"2804","43","2","6","1","9","9","N","2","1","2"
"2805","27","2","6","2","10","4","N","2","1","2"
"2806","69","2","1","1","5","1","N","2","1","1"
"2807","27","1","6","1","10","9","N","2","1","2"
"2808","32","2","6","1","10","9","N","2","1","2"
"2809","28","1","6","1","9","6","N","2","1","2"
"2810","36","2","6","9","9","8","N","2","1","2"
"2811","15","1","6","2","4","0","N","2","1","1"
"2812","40","2","6","9","3","0","N","2","1","2"
"2813","49","2","1","6","5","0","N","2","1","1"
"2814","67","2","6","2","10","1","N","2","1","2"
"2815","21","1","6","8","5","2","N","2","1","1"
"2816","55","1","4","6","7","2","N","2","3","0"
"2817","58","1","1","1","11","7","N","2","1","1"
"2818","40","2","6","1","4","1","N","2","1","1"
"2819","48","2","1","1","10","0","N","2","1","1"
"2820","24","2","6","1","9","0","N","2","1","1"
"2821","54","1","1","1","9","7","N","2","1","1"
"2822","72","2","1","1","5","3","N","2","1","1"
"2823","49","2","4","1","11","9","N","2","1","1"
"2824","52","2","1","1","10","6","N","2","1","1"
"2825","80","2","1","2","4","3","N","2","1","1"
"2826","5","1","N","2","2","N","N","2","1","1"
"2827","61","1","6","1","8","7","N","2","1","2"
"2828","41","1","1","1","8","9","N","2","1","1"
"2829","73","1","1","1","6","4","N","2","1","2"
"2830","53","1","6","2","7","0","N","2","1","2"
"2831","69","1","1","1","7","7","N","2","1","1"
"2832","75","2","1","1","7","5","N","2","1","1"
"2833","21","1","6","6","7","3","N","2","3","0"
"2834","73","1","1","1","7","7","N","2","1","1"
"2835","83","2","3","1","5","4","N","2","1","1"
"2836","56","2","6","2","5","4","N","2","1","2"
"2837","57","2","1","1","8","7","N","2","1","1"
"2838","30","2","6","1","8","5","N","2","1","2"
"2839","83","1","1","1","10","9","N","2","1","1"
"2840","20","2","6","1","5","2","N","2","1","2"
"2841","64","1","2","1","7","2","N","2","1","1"
"2842","26","2","1","1","9","6","N","2","1","2"
"2843","35","1","6","1","5","5","N","2","1","2"
"2844","79","2","1","1","9","2","N","2","1","1"
"2845","67","2","1","1","9","0","N","2","1","1"
"2846","52","2","1","3","6","0","N","2","1","1"
"2847","54","2","4","1","5","6","N","2","1","1"
"2848","58","2","1","1","7","5","N","2","1","1"
"2849","79","2","4","2","5","3","N","2","1","1"
"2850","21","2","6","1","7","0","N","2","3","0"
"2851","35","1","1","1","9","7","N","2","1","1"
"2852","33","1","6","2","4","2","N","2","3","0"
"2853","60","1","1","6","1","2","N","2","1","2"
"2854","34","1","1","1","4","2","N","2","1","2"
"2855","51","1","6","2","7","6","N","2","1","2"
"2856","77","2","4","1","5","4","N","2","1","1"
"2857","63","1","4","8","5","6","N","2","1","2"
"2858","65","2","1","1","9","5","N","2","1","1"
"2859","1","1","N","2","N","N","N","2","1","2"
"2860","10","1","N","2","3","N","N","2","1","2"
"2861","5","2","N","8","2","N","N","2","1","2"
"2862","62","2","6","2","10","1","N","2","1","1"
"2863","52","1","6","2","8","7","N","2","1","2"
"2864","4","1","N","1","2","N","N","2","1","2"
"2865","8","2","N","1","3","N","N","2","1","1"
"2866","4","1","N","2","1","N","N","2","1","2"
"2867","38","2","1","2","7","7","N","2","1","2"
"2868","64","2","1","6","10","9","N","2","1","1"
"2869","5","2","N","8","1","N","N","2","1","1"
"2870","54","1","6","1","5","9","N","2","1","1"
"2871","62","2","4","8","3","0","N","2","2","0"
"2872","1","1","N","1","N","N","N","2","1","1"
