"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"1220","24","1","3","8","7","6","N","1","2","0"
"1221","47","2","2","4","N","3","6","2","1","1"
"1222","24","2","4","3","7","8","1","2","1","2"
"1223","64","1","5","6","8","1","5","1","2","0"
"1224","73","1","1","1","12","5","1","2","2","0"
"1225","63","2","5","3","1","3","N","2","2","0"
"1226","48","2","4","5","10","N","3","2","1","2"
"1227","85","1","4","9","N","8","2","1","1","1"
"1228","23","2","1","4","9","2","N","1","3","0"
"1229","27","1","5","7","1","9","2","1","3","0"
"1230","41","2","5","8","2","9","1","1","1","1"
"1231","57","2","1","6","10","2","N","1","1","1"
"1232","18","2","6","1","7","1","N","2","3","0"
"1233","29","1","6","6","10","4","5","2","2","0"
"1234","52","1","1","1","9","9","N","2","1","1"
"1235","28","2","4","1","7","N","5","1","1","1"
"1236","84","1","1","2","11","3","2","1","1","1"
"1237","46","2","6","7","2","2","1","2","2","0"
"1238","84","1","6","8","5","4","2","2","1","1"
"1239","33","1","6","4","7","6","1","1","3","0"
"1240","56","2","6","5","10","7","1","2","2","0"
"1241","13","1","N","1","3","N","N","2","1","1"
"1242","91","2","5","6","N","0","1","1","1","2"
"1243","10","1","N","1","3","N","N","2","1","2"
"1244","53","2","N","4","10","6","1","2","3","0"
"1245","71","1","6","7","12","3","3","2","1","2"
"1246","43","1","3","2","4","4","N","2","1","2"
"1247","22","2","5","3","12","8","2","1","1","1"
"1248","17","1","6","1","4","1","N","2","1","1"
"1249","75","2","N","8","4","3","2","2","3","0"
"1250","29","1","N","1","3","2","3","1","3","0"
"1251","79","2","6","9","2","3","4","1","1","1"
"1252","71","1","5","4","8","5","5","1","1","2"
"1253","47","2","3","9","1","9","2","2","1","2"
"1254","48","1","2","3","4","9","5","1","3","0"
"1255","87","2","1","7","3","9","N","2","2","0"
"1256","55","2","3","7","10","2","3","1","1","1"
"1257","70","1","2","6","10","7","6","1","3","0"
"1258","76","2","1","1","8","3","5","1","2","0"
"1259","20","1","6","1","7","1","N","2","1","2"
"1260","37","1","1","6","8","8","5","1","1","1"
"1261","22","2","1","3","2","4","4","2","1","1"
"1262","67","2","5","3","N","5","6","2","3","0"
"1263","89","1","3","7","9","8","1","1","1","1"
"1264","35","1","3","6","N","1","6","1","1","2"
"1265","71","1","3","7","1","9","N","2","1","2"
"1266","95","1","6","3","7","9","1","1","1","2"
"1267","76","2","5","5","6","4","5","1","3","0"
"1268","72","2","1","3","10","2","6","2","3","0"
"1269","54","1","4","6","N","9","5","1","1","1"
"1270","64","1","5","7","8","6","4","1","3","0"
"1271","64","1","5","8","1","5","3","2","3","0"
"1272","49","2","5","3","N","0","4","2","2","0"
"1273","1","1","N","1","N","N","N","2","1","1"
"1274","29","1","3","5","3","6","3","1","1","1"
"1275","68","1","4","1","9","6","4","1","3","0"
"1276","50","1","5","3","9","3","N","2","2","0"
"1277","69","2","6","3","N","0","2","1","3","0"
"1278","8","2","N","2","3","N","N","2","1","2"
"1279","63","2","2","8","4","7","6","1","2","0"
"1280","76","2","N","9","6","5","1","1","1","1"
"1281","49","1","3","7","2","N","1","2","2","0"
"1282","87","1","5","1","3","1","4","1","1","2"
"1283","10","2","N","1","3","N","N","2","1","1"
"1284","86","1","N","4","3","3","2","1","1","2"
"1285","48","2","4","5","10","N","3","2","1","2"
"1286","28","1","1","5","4","2","3","1","3","0"
"1287","91","1","4","3","N","N","N","2","2","0"
"1288","46","2","1","8","3","N","5","2","1","2"
"1289","47","1","2","1","N","N","4","2","1","2"
"1290","75","1","5","5","8","1","6","1","1","2"
"1291","33","1","3","2","4","N","2","2","2","0"
"1292","44","1","6","7","6","7","1","1","2","0"
"1293","90","1","4","1","N","1","4","2","1","1"
"1294","93","2","N","6","12","6","4","1","2","0"
"1295","69","2","N","3","7","6","5","1","1","2"
"1296","54","1","4","1","12","7","6","1","2","0"
"1297","69","2","6","4","1","3","N","2","1","2"
"1298","52","1","4","5","3","7","2","2","1","1"
"1299","76","1","2","6","4","4","6","1","2","0"
"1300","81","2","6","1","N","0","6","2","1","1"
"1301","90","2","N","3","1","2","4","1","3","0"
"1302","33","2","1","3","9","0","2","1","1","1"
"1303","75","2","N","6","N","6","1","2","1","2"
"1304","2","2","N","1","N","N","N","2","1","1"
"1305","17","2","6","1","4","1","N","2","1","1"
"1306","67","2","3","2","6","3","2","2","3","0"
"1307","32","2","3","8","4","5","6","2","3","0"
"1308","44","1","2","2","3","0","1","2","2","0"
"1309","61","2","3","6","6","9","1","2","1","1"
"1310","4","1","N","1","2","N","N","2","1","1"
"1311","63","1","2","3","N","7","4","1","1","1"
"1312","48","1","6","9","8","0","1","1","3","0"
"1313","24","2","4","5","5","5","1","1","1","2"
"1314","75","2","1","7","4","5","6","2","2","0"
"1315","77","2","6","3","6","9","3","1","1","2"
"1316","45","2","1","1","9","N","N","2","3","0"
"1317","70","1","5","6","12","3","N","1","1","1"
"1318","53","2","3","7","10","2","4","1","1","1"
"1319","85","1","3","5","5","4","2","2","3","0"
"1320","22","1","4","8","2","2","2","2","1","2"
"1321","49","2","1","3","9","6","4","2","3","0"
"1322","14","1","N","1","3","N","N","2","1","2"
"1323","27","2","6","8","1","0","3","1","1","2"
"1324","76","2","N","9","6","5","1","1","1","1"
"1325","27","2","6","5","2","N","N","2","1","1"
"1326","29","1","1","2","10","3","6","1","1","2"
"1327","65","1","4","7","6","1","3","1","1","1"
"1328","80","2","3","6","10","6","N","1","1","1"
"1329","34","1","N","6","N","4","6","1","1","1"
"1330","90","2","5","7","1","6","3","1","1","2"
"1331","44","1","1","5","10","1","3","2","1","1"
"1332","21","1","6","1","7","1","N","2","1","2"
"1333","38","2","2","3","8","2","2","1","1","2"
"1334","53","1","5","2","11","8","3","2","1","1"
"1335","26","2","6","1","7","7","5","2","1","2"
"1336","15","2","6","1","4","0","N","2","1","2"
"1337","85","2","1","5","9","3","4","2","1","2"
"1338","83","1","2","1","5","2","N","1","3","0"
"1339","45","2","2","5","11","9","5","1","1","2"
"1340","87","2","1","9","10","9","6","2","2","0"
"1341","84","1","6","8","3","3","6","2","3","0"
"1342","71","1","6","1","N","9","3","2","1","2"
"1343","44","2","3","9","12","4","4","2","2","0"
"1344","20","2","6","1","7","1","N","2","3","0"
"1345","50","1","1","1","9","9","N","2","1","1"
"1346","7","2","N","2","3","N","N","2","1","2"
"1347","15","1","6","1","4","0","N","2","1","1"
"1348","44","1","2","9","10","2","6","2","1","1"
"1349","59","2","1","2","7","2","2","2","1","2"
"1350","7","2","N","1","2","N","N","2","1","1"
"1351","36","1","5","5","11","N","3","2","1","1"
"1352","23","1","4","5","11","6","6","1","1","1"
"1353","7","2","N","1","3","N","N","2","1","1"
"1354","43","2","N","4","9","1","5","1","3","0"
"1355","59","1","3","3","9","N","6","2","2","0"
"1356","83","2","1","6","N","7","3","2","1","2"
"1357","50","1","N","6","8","1","5","1","1","1"
"1358","84","2","N","7","11","0","4","1","1","2"
"1359","53","1","3","2","3","2","3","2","1","1"
"1360","62","2","1","8","6","3","1","2","3","0"
"1361","73","1","2","6","6","6","6","2","1","1"
"1362","49","2","1","3","9","6","4","2","3","0"
"1363","66","1","4","4","10","1","6","2","3","0"
"1364","29","1","6","4","7","1","6","2","2","0"
"1365","91","2","4","6","4","6","2","1","3","0"
"1366","41","1","4","4","1","2","4","1","2","0"
"1367","75","1","N","4","5","4","3","2","1","1"
"1368","63","1","N","7","11","1","5","1","3","0"
"1369","66","2","5","6","N","5","2","2","3","0"
"1370","43","1","2","9","11","N","1","1","1","2"
"1371","43","1","3","3","8","2","2","2","2","0"
"1372","15","1","6","1","4","0","N","2","1","1"
"1373","52","1","1","8","4","8","5","1","1","1"
"1374","27","1","1","6","6","2","1","2","3","0"
"1375","70","1","5","5","10","6","2","1","3","0"
"1376","19","2","6","1","7","0","N","2","3","0"
"1377","67","2","6","5","12","4","1","2","2","0"
"1378","89","2","N","2","4","N","6","1","1","1"
"1379","50","2","5","3","10","1","N","2","1","1"
"1380","64","2","1","8","2","3","5","2","3","0"
"1381","77","1","2","2","3","5","5","1","1","1"
"1382","35","1","2","8","10","5","3","2","2","0"
"1383","16","1","N","4","4","N","N","2","3","0"
"1384","31","1","1","2","12","1","6","2","2","0"
"1385","43","1","N","4","3","9","1","2","3","0"
"1386","77","1","2","2","6","7","4","1","3","0"
"1387","70","2","5","8","1","0","3","1","3","0"
"1388","6","2","N","1","2","N","N","2","1","1"
"1389","42","1","1","1","9","N","1","2","2","0"
"1390","34","1","4","6","11","8","2","2","3","0"
"1391","67","2","6","7","N","9","2","1","1","1"
"1392","64","1","N","6","N","4","2","1","1","2"
"1393","58","2","3","6","12","4","N","1","3","0"
"1394","52","2","1","7","3","7","6","1","2","0"
"1395","82","1","2","8","8","1","1","2","3","0"
"1396","43","2","N","9","N","4","1","2","3","0"
"1397","61","1","N","9","2","3","2","1","2","0"
"1398","50","1","2","6","5","5","N","2","3","0"
"1399","88","1","N","2","7","7","N","1","3","0"
"1400","53","2","5","6","3","9","2","2","2","0"
"1401","87","2","N","9","5","6","N","2","1","1"
"1402","91","1","2","6","7","4","N","2","1","2"
"1403","43","1","6","5","11","6","2","2","1","1"
"1404","6","2","N","1","2","N","N","2","1","1"
"1405","56","2","6","5","10","7","1","2","2","0"
"1406","10","2","N","1","3","N","N","2","1","2"
"1407","23","2","4","5","6","N","5","1","3","0"
"1408","51","1","N","9","7","1","6","1","2","0"
"1409","32","2","N","3","4","N","2","2","1","2"
"1410","58","1","6","4","3","8","3","1","3","0"
"1411","35","1","1","8","9","5","6","1","1","2"
"1412","86","1","2","6","9","2","5","2","3","0"
"1413","72","2","3","6","6","0","5","1","1","2"
"1414","47","1","N","9","12","9","3","1","2","0"
"1415","66","1","4","4","9","0","6","1","1","2"
"1416","33","2","N","4","4","1","4","1","1","2"
"1417","16","1","6","1","4","0","N","2","1","2"
"1418","30","1","5","9","11","9","1","1","1","1"
"1419","0","1","N","1","N","N","N","2","1","2"
"1420","83","1","N","6","N","0","2","1","1","1"
"1421","87","2","1","7","3","9","N","2","2","0"
"1422","54","2","4","6","5","0","1","2","3","0"
"1423","44","1","N","1","5","2","1","1","1","1"
"1424","33","1","6","4","7","6","1","1","3","0"
"1425","67","1","3","8","11","8","N","1","1","1"
"1426","80","2","2","1","12","7","1","2","3","0"
"1427","26","1","N","6","6","9","N","1","3","0"
"1428","86","1","6","1","N","3","N","1","3","0"
"1429","83","1","2","1","5","2","N","1","3","0"
"1430","26","2","6","7","4","7","6","2","1","1"
"1431","47","2","1","5","11","5","3","2","2","0"
"1432","57","1","4","9","10","5","4","2","2","0"
"1433","41","1","3","2","5","N","4","1","2","0"
"1434","50","1","2","6","5","5","N","2","3","0"
"1435","68","1","4","2","7","3","5","1","1","1"
"1436","74","2","6","9","11","N","1","1","1","2"
"1437","30","1","1","8","4","9","N","2","1","1"
"1438","41","2","5","1","1","7","1","2","2","0"
"1439","49","1","6","9","12","2","N","1","1","1"
"1440","66","2","4","8","6","3","1","1","1","1"
"1441","1","2","N","1","N","N","N","2","1","2"
"1442","20","1","6","1","7","0","N","2","3","0"
"1443","78","1","4","1","N","6","1","1","3","0"
"1444","53","1","6","8","N","7","4","1","2","0"
"1445","85","2","1","2","8","6","N","2","1","1"
"1446","85","1","3","7","9","N","4","1","3","0"
"1447","19","1","6","2","7","0","N","2","3","0"
"1448","94","1","1","3","12","7","5","1","1","1"
"1449","57","2","1","6","2","6","N","2","2","0"
"1450","1","2","N","1","N","N","N","2","1","1"
"1451","73","2","N","1","10","0","5","1","3","0"
"1452","66","2","5","9","2","4","2","2","3","0"
"1453","46","2","1","8","3","N","5","2","1","2"
"1454","71","2","6","7","11","6","1","2","3","0"
"1455","24","2","N","4","10","1","1","2","3","0"
"1456","27","1","4","1","7","4","N","1","2","0"
"1457","61","1","6","6","2","9","N","2","2","0"
"1458","1","2","N","1","N","N","N","2","1","1"
"1459","66","2","3","1","1","6","4","2","1","2"
"1460","42","1","2","8","4","9","2","2","1","1"
"1461","49","1","6","9","5","N","3","2","1","2"
"1462","24","1","4","7","4","2","5","1","1","1"
"1463","94","1","3","1","4","7","4","1","1","1"
"1464","63","2","4","4","1","5","3","2","3","0"
"1465","84","2","3","7","11","0","1","1","2","0"
"1466","50","2","N","2","3","7","6","1","1","1"
"1467","24","2","4","4","3","1","1","1","2","0"
"1468","79","1","1","9","7","2","N","1","3","0"
"1469","72","2","6","8","7","5","1","1","1","2"
"1470","28","1","6","1","2","2","4","1","3","0"
"1471","55","1","6","2","4","4","3","1","1","1"
"1472","85","2","6","9","5","4","4","2","1","1"
"1473","69","1","6","6","2","1","4","2","3","0"
"1474","93","1","2","3","4","0","1","2","2","0"
"1475","1","2","N","2","N","N","N","2","1","2"
"1476","59","1","N","8","3","1","1","2","1","2"
"1477","67","2","2","5","8","2","1","1","3","0"
"1478","8","1","N","1","3","N","N","2","1","1"
"1479","48","2","5","1","1","2","6","1","3","0"
"1480","70","2","4","1","2","1","4","1","1","1"
"1481","86","1","2","6","9","2","5","2","3","0"
"1482","30","2","6","9","N","5","5","1","2","0"
"1483","36","2","3","9","12","0","3","1","3","0"
"1484","46","1","6","6","7","1","1","1","2","0"
"1485","71","2","1","3","3","8","6","1","2","0"
"1486","10","1","N","1","3","N","N","2","1","1"
"1487","41","2","6","1","4","8","4","1","1","2"
"1488","87","1","N","9","8","8","4","2","1","2"
"1489","6","2","N","1","2","N","N","2","1","1"
"1490","91","2","N","7","3","8","3","2","3","0"
"1491","87","2","N","5","7","0","3","1","3","0"
"1492","84","2","N","6","9","5","5","1","1","2"
"1493","76","1","6","9","6","N","5","1","2","0"
"1494","30","2","5","9","2","9","3","2","2","0"
"1495","39","1","N","4","7","8","3","1","1","2"
"1496","75","1","N","5","9","5","6","2","1","2"
"1497","24","2","4","1","9","5","5","1","2","0"
"1498","53","1","5","2","6","9","1","2","1","2"
"1499","94","1","2","7","11","3","N","2","2","0"
"1500","53","1","5","2","11","8","3","2","1","1"
"1501","92","2","1","5","9","5","2","1","3","0"
"1502","51","1","1","4","N","1","3","2","1","1"
"1503","2","1","N","1","N","N","N","2","1","2"
"1504","37","2","5","9","N","5","2","1","2","0"
"1505","88","1","1","9","N","4","3","2","3","0"
"1506","72","1","6","5","11","4","N","1","1","2"
"1507","39","2","3","7","6","9","1","2","2","0"
"1508","53","1","N","1","12","3","5","2","2","0"
"1509","69","2","N","4","9","6","1","1","1","2"
"1510","76","1","2","6","4","4","6","1","2","0"
"1511","33","2","2","2","3","1","4","1","3","0"
"1512","66","2","3","1","1","6","4","2","1","2"
"1513","87","2","N","9","10","2","4","2","1","1"
"1514","68","2","N","4","9","6","3","1","3","0"
"1515","68","1","1","1","7","9","6","1","2","0"
"1516","71","2","6","9","4","5","N","2","1","2"
"1517","25","1","2","3","7","2","5","1","1","2"
"1518","32","2","3","7","11","9","6","1","2","0"
"1519","23","2","6","3","8","3","6","2","1","2"
"1520","52","2","3","4","N","0","N","2","1","1"
"1521","47","1","2","1","N","N","4","2","1","2"
"1522","33","2","6","1","2","9","2","2","1","2"
"1523","24","1","6","8","6","9","4","1","1","1"
"1524","41","1","4","6","5","7","1","1","3","0"
"1525","67","2","3","6","8","4","2","1","3","0"
"1526","48","2","6","3","9","9","6","2","2","0"
"1527","45","2","4","2","8","6","N","2","1","2"
"1528","58","2","N","9","10","6","N","2","1","1"
"1529","54","2","N","7","5","6","6","2","3","0"
"1530","25","2","3","4","7","6","6","1","1","2"
"1531","15","2","6","2","4","0","N","2","1","1"
"1532","40","1","1","7","9","6","N","2","2","0"
"1533","44","2","1","9","8","N","5","2","1","1"
"1534","50","1","1","1","9","9","N","2","1","1"
"1535","89","1","4","7","N","5","6","1","2","0"
"1536","26","2","6","4","9","4","6","2","3","0"
"1537","36","2","N","6","1","2","4","1","1","1"
"1538","5","1","N","1","2","N","N","2","1","1"
"1539","85","1","6","6","N","0","6","2","1","2"
"1540","32","1","N","2","6","2","2","1","1","2"
"1541","92","1","4","7","1","0","3","2","2","0"
"1542","13","2","N","2","3","N","N","2","1","1"
"1543","55","2","3","4","4","2","2","2","1","2"
"1544","94","2","N","9","8","9","2","1","3","0"
"1545","33","2","2","2","3","1","4","1","3","0"
"1546","25","1","6","6","6","4","6","1","3","0"
"1547","31","1","6","2","2","7","3","2","1","2"
"1548","83","1","3","4","5","3","4","2","3","0"
"1549","89","1","3","7","9","8","1","1","1","1"
"1550","9","1","N","2","3","N","N","2","1","2"
"1551","89","1","N","7","8","9","6","1","1","2"
"1552","81","1","4","9","12","1","6","1","1","2"
"1553","25","1","1","1","12","6","6","2","2","0"
"1554","23","2","1","4","10","N","5","2","3","0"
"1555","12","2","N","2","3","N","N","2","1","2"
"1556","60","2","6","5","9","N","1","1","2","0"
"1557","50","1","3","6","4","3","5","2","1","1"
"1558","79","1","4","4","12","N","1","1","3","0"
"1559","41","1","5","4","10","7","4","2","3","0"
"1560","58","2","N","9","10","6","N","2","1","1"
"1561","71","2","4","9","5","2","3","2","1","2"
"1562","54","2","3","7","10","4","1","1","3","0"
"1563","43","1","1","5","7","6","2","2","1","2"
"1564","39","1","N","4","7","8","3","1","1","2"
"1565","76","2","2","6","12","8","6","2","1","2"
"1566","90","2","1","4","12","1","4","1","1","1"
"1567","45","2","N","9","5","0","3","2","1","1"
"1568","33","2","6","1","2","9","2","2","1","2"
"1569","54","1","2","1","10","8","5","1","3","0"
"1570","82","1","3","7","3","0","N","1","1","2"
"1571","89","2","5","4","9","8","1","1","1","2"
"1572","24","2","4","1","9","5","5","1","2","0"
"1573","33","2","5","9","3","5","4","2","2","0"
"1574","30","2","4","6","9","3","4","2","3","0"
"1575","61","2","2","5","7","7","5","2","3","0"
"1576","53","2","1","3","7","5","2","1","1","2"
"1577","74","1","N","8","2","5","4","2","2","0"
"1578","94","2","5","6","1","3","3","2","2","0"
"1579","32","1","4","6","11","5","6","1","1","2"
"1580","82","2","2","6","2","2","1","2","1","1"
"1581","87","1","4","9","6","4","N","1","2","0"
"1582","35","2","4","7","12","0","1","2","1","1"
"1583","14","2","N","2","3","N","N","2","1","2"
"1584","83","2","5","9","1","5","5","2","1","2"
"1585","32","2","5","8","8","6","5","2","3","0"
"1586","82","1","4","6","N","8","N","2","1","1"
"1587","52","1","4","9","2","0","N","2","1","1"
"1588","7","2","N","1","2","N","N","2","1","1"
"1589","82","1","2","5","6","3","1","1","1","1"
"1590","47","1","2","5","6","1","5","1","2","0"
"1591","31","2","1","5","8","9","5","2","1","2"
"1592","69","2","6","7","4","0","N","2","2","0"
"1593","13","1","N","1","3","N","N","2","1","1"
"1594","41","1","N","9","9","3","1","1","1","1"
"1595","52","2","3","9","12","N","N","1","1","2"
"1596","94","1","3","1","4","7","4","1","1","1"
"1597","91","1","6","6","6","N","N","1","1","1"
"1598","65","1","5","1","8","4","2","2","3","0"
"1599","42","1","1","7","9","1","1","1","3","0"
"1600","85","2","4","1","4","7","6","2","1","2"
"1601","90","1","6","2","11","9","2","2","1","1"
"1602","47","2","4","2","11","3","2","2","3","0"
"1603","27","1","1","1","11","0","1","1","1","1"
"1604","31","2","5","3","12","7","4","2","1","1"
"1605","13","1","N","1","3","N","N","2","1","1"
"1606","26","1","5","6","6","2","2","1","1","2"
"1607","31","1","1","2","12","1","6","2","2","0"
"1608","41","1","4","8","5","2","2","2","3","0"
"1609","2","2","N","2","N","N","N","2","1","2"
"1610","22","1","5","6","8","3","3","1","3","0"
"1611","10","1","N","2","3","N","N","2","1","2"
"1612","15","2","6","1","3","0","N","2","1","1"
"1613","44","1","N","5","6","N","4","2","1","2"
"1614","43","1","3","8","7","0","6","2","1","1"
"1615","43","1","6","5","11","6","2","2","1","1"
"1616","15","1","2","1","4","9","N","1","3","0"
"1617","33","1","3","6","11","0","2","2","1","1"
"1618","78","2","4","5","3","2","N","2","1","2"
"1619","31","2","5","1","8","4","4","1","2","0"
"1620","46","1","N","6","12","5","2","2","1","2"
"1621","36","1","2","4","N","9","5","1","3","0"
"1622","25","2","4","3","5","2","1","1","3","0"
"1623","30","2","2","3","12","2","N","1","1","1"
"1624","57","1","3","9","3","9","4","1","1","2"
"1625","57","1","1","1","10","9","N","2","1","1"
"1626","94","2","4","9","4","2","4","2","1","2"
"1627","47","2","5","9","2","4","6","2","1","1"
"1628","63","2","3","2","6","N","4","2","1","1"
"1629","85","1","N","2","10","4","2","2","2","0"
"1630","31","2","N","7","6","5","3","2","2","0"
"1631","12","2","N","2","3","N","N","2","1","2"
"1632","68","1","3","9","3","0","1","1","1","1"
"1633","50","2","N","2","3","7","6","1","1","1"
"1634","31","2","1","5","10","5","6","2","1","2"
"1635","1","1","N","1","N","N","N","2","1","2"
"1636","39","2","1","4","4","N","4","1","1","1"
"1637","19","1","6","2","7","0","N","2","3","0"
"1638","48","2","6","1","N","8","4","1","2","0"
"1639","31","1","N","7","6","5","6","2","3","0"
"1640","19","1","6","2","7","0","N","2","3","0"
"1641","11","1","N","1","3","N","N","2","1","2"
"1642","33","2","5","1","12","N","4","2","1","2"
"1643","35","2","1","5","2","4","5","2","1","1"
"1644","45","1","5","6","4","2","5","2","2","0"
"1645","72","1","N","2","9","4","4","1","1","1"
"1646","83","1","3","7","7","2","4","2","3","0"
"1647","42","2","5","4","5","5","4","1","1","2"
"1648","45","2","3","8","8","6","3","2","3","0"
"1649","83","1","1","5","12","9","2","1","1","2"
"1650","90","1","6","6","12","4","N","1","1","1"
"1651","26","1","6","1","11","5","6","1","3","0"
"1652","83","2","4","2","4","3","5","2","3","0"
"1653","53","2","3","7","6","7","4","1","1","2"
"1654","93","2","3","4","7","N","5","2","1","1"
"1655","92","1","4","7","1","0","3","2","2","0"
"1656","60","2","6","7","4","5","2","1","1","2"
"1657","26","2","2","7","3","2","N","1","1","2"
"1658","67","1","5","4","5","0","3","2","2","0"
"1659","95","2","4","8","5","6","3","1","1","2"
"1660","55","1","4","2","8","1","1","1","2","0"
"1661","10","2","N","1","3","N","N","2","1","1"
"1662","81","1","N","1","5","6","4","1","2","0"
"1663","62","2","1","8","6","3","1","2","3","0"
"1664","71","2","2","8","N","4","6","2","2","0"
"1665","53","1","1","2","5","N","5","2","2","0"
"1666","42","2","3","8","8","2","3","2","1","1"
"1667","70","1","2","3","9","1","5","1","1","2"
"1668","5","2","N","1","1","N","N","2","1","1"
"1669","33","2","2","5","7","N","2","1","1","2"
"1670","88","2","3","3","3","9","4","1","3","0"
"1671","88","1","5","3","2","4","2","1","2","0"
"1672","95","2","1","5","2","8","6","1","3","0"
"1673","53","2","4","8","11","3","4","2","1","2"
"1674","59","1","3","3","9","N","6","2","2","0"
"1675","71","1","6","1","N","9","3","2","1","2"
"1676","64","2","1","2","9","N","N","1","1","1"
"1677","45","2","6","7","9","9","5","1","1","2"
"1678","34","2","N","3","8","8","3","2","3","0"
"1679","15","1","2","1","4","9","N","1","3","0"
"1680","64","2","1","3","4","1","3","1","3","0"
"1681","24","1","5","9","12","0","2","1","3","0"
"1682","24","2","N","2","1","4","3","2","1","1"
"1683","42","1","3","3","8","0","N","1","3","0"
"1684","20","1","6","1","7","0","N","2","3","0"
"1685","39","1","3","7","12","3","4","1","1","1"
"1686","85","2","2","8","4","1","4","1","3","0"
"1687","31","2","1","5","10","5","6","2","1","2"
"1688","80","1","4","2","7","7","N","1","1","1"
"1689","24","1","2","4","3","3","5","2","3","0"
"1690","37","2","4","8","N","1","N","1","2","0"
"1691","37","1","3","4","8","9","1","2","1","1"
"1692","68","1","3","9","3","0","1","1","1","1"
"1693","40","2","6","6","1","5","5","1","1","2"
"1694","13","2","N","1","3","N","N","2","1","2"
"1695","92","2","1","7","5","9","2","1","1","1"
"1696","71","2","6","3","3","8","2","1","2","0"
"1697","5","2","N","1","2","N","N","2","1","1"
"1698","87","2","6","2","1","6","5","2","1","2"
"1699","94","2","2","3","1","8","5","2","3","0"
"1700","94","2","1","7","12","2","5","1","1","2"
"1701","57","1","1","5","10","4","4","1","1","1"
"1702","2","2","N","2","N","N","N","2","1","2"
"1703","5","2","N","1","2","N","N","2","1","1"
"1704","66","1","6","8","5","7","1","2","3","0"
"1705","51","2","4","1","4","8","6","2","1","2"
"1706","30","1","1","8","4","9","N","2","1","1"
"1707","79","1","N","8","N","2","3","2","1","2"
"1708","9","1","N","1","3","N","N","2","1","1"
"1709","89","1","N","7","8","9","6","1","1","2"
"1710","56","2","3","9","2","3","6","2","1","1"
"1711","44","2","1","9","8","N","5","2","1","1"
"1712","25","2","6","8","3","9","6","1","1","2"
"1713","90","2","5","9","8","7","1","1","1","2"
"1714","69","2","3","7","N","2","2","2","2","0"
"1715","30","2","6","2","4","5","6","2","1","2"
"1716","63","1","N","4","9","3","3","2","3","0"
"1717","20","1","6","1","7","1","N","2","1","1"
"1718","3","1","N","1","1","N","N","2","1","2"
"1719","89","1","6","5","4","1","4","1","1","2"
"1720","52","2","1","5","12","4","3","1","1","1"
"1721","68","2","N","1","1","5","2","2","1","1"
"1722","83","2","3","3","5","5","4","1","1","2"
"1723","19","2","6","1","7","1","N","2","3","0"
"1724","45","2","4","3","2","N","6","2","1","1"
"1725","81","2","6","1","N","0","6","2","1","1"
"1726","51","1","3","8","11","N","2","1","3","0"
"1727","81","2","N","3","8","9","5","2","3","0"
"1728","30","1","5","7","3","0","1","1","2","0"
"1729","51","2","1","4","3","N","4","1","1","2"
"1730","43","2","N","7","11","7","3","1","1","2"
"1731","82","2","1","3","12","4","5","1","1","1"
"1732","30","1","4","9","5","7","4","2","1","1"
"1733","33","1","N","5","11","9","3","1","1","2"
"1734","91","1","N","3","N","1","5","2","3","0"
"1735","33","2","6","1","2","9","2","2","1","2"
"1736","79","2","6","9","2","3","4","1","1","1"
"1737","55","1","N","6","12","0","5","1","1","1"
"1738","11","2","N","1","3","N","N","2","1","1"
"1739","82","1","2","8","8","1","1","2","3","0"
"1740","54","2","5","7","5","3","5","2","1","1"
"1741","57","1","3","3","3","0","N","1","1","1"
"1742","46","2","5","8","4","3","3","1","1","2"
"1743","94","2","4","9","4","2","4","2","1","2"
"1744","0","2","N","1","N","N","N","2","1","1"
"1745","43","1","1","5","7","6","2","2","1","2"
"1746","46","1","1","6","11","3","4","1","3","0"
"1747","54","1","5","8","5","5","2","1","1","1"
"1748","21","2","6","1","7","1","N","2","1","2"
"1749","11","2","N","1","3","N","N","2","1","1"
"1750","72","1","3","4","3","7","1","2","3","0"
"1751","63","1","N","3","N","3","N","2","3","0"
"1752","45","2","5","9","10","3","6","2","1","1"
"1753","14","2","N","1","3","N","N","2","1","1"
"1754","89","2","N","3","N","6","6","1","1","1"
"1755","72","2","1","4","10","7","3","2","2","0"
"1756","94","2","N","4","9","9","2","2","2","0"
"1757","93","2","5","9","5","9","2","2","1","1"
"1758","24","1","3","9","10","N","4","1","1","2"
"1759","44","1","1","5","10","1","3","2","1","1"
"1760","27","2","6","7","5","4","2","2","2","0"
"1761","81","2","N","5","4","2","3","1","1","1"
"1762","12","2","N","1","3","N","N","2","1","1"
"1763","74","1","N","4","N","6","1","2","3","0"
"1764","67","2","5","8","10","1","6","2","2","0"
"1765","92","1","3","8","10","7","N","1","3","0"
"1766","46","1","1","2","1","9","3","1","2","0"
"1767","68","1","3","9","3","0","1","1","1","1"
"1768","66","1","5","9","8","6","2","2","2","0"
"1769","66","1","6","6","7","5","6","1","1","2"
"1770","6","2","N","1","2","N","N","2","1","1"
"1771","88","1","1","3","4","7","3","2","3","0"
"1772","68","2","4","7","6","2","5","2","1","2"
"1773","54","2","N","8","11","4","3","1","3","0"
"1774","6","2","N","1","2","N","N","2","1","2"
"1775","14","1","N","1","3","N","N","2","1","1"
"1776","50","2","2","2","9","3","5","2","1","1"
