"","AGEP","SEX","MSP","RAC1P","EDU","PINCP_DECILE","DVET","DEYE","HOUSING_TYPE","OWN_RENT"
"7454","74","1","1","2","7","6","N","2","1","1"
"7455","24","1","6","1","9","7","N","2","1","2"
"7456","37","2","6","1","4","2","N","2","1","2"
"7457","83","2","1","6","3","2","N","2","1","1"
"7458","67","1","1","1","12","2","N","2","1","2"
"7459","0","2","N","1","N","N","N","2","1","1"
"7460","70","1","1","1","11","8","N","2","1","1"
"7461","75","2","4","2","12","6","N","2","1","1"
"7462","3","1","N","1","1","N","N","2","1","2"
"7463","16","2","6","2","4","1","N","2","1","1"
"7464","53","2","1","2","4","2","N","2","1","2"
"7465","22","1","6","6","7","0","N","2","1","2"
"7466","45","2","1","1","10","5","N","2","1","1"
"7467","20","1","6","1","7","0","N","2","3","0"
"7468","30","2","1","1","9","8","N","2","1","1"
"7469","56","2","1","1","10","7","N","2","1","1"
"7470","66","1","1","1","5","5","N","1","1","1"
"7471","66","2","1","1","10","5","N","2","1","1"
"7472","73","1","1","1","10","7","N","2","1","1"
"7473","70","2","6","2","7","2","N","2","1","2"
"7474","64","1","6","1","7","6","N","2","1","1"
"7475","77","1","1","1","9","8","5","2","1","1"
"7476","3","2","N","2","2","N","N","2","1","2"
"7477","31","1","6","1","10","8","N","2","1","1"
"7478","48","1","1","3","6","2","N","2","1","1"
"7479","48","1","1","9","7","9","N","2","1","1"
"7480","29","1","1","1","6","3","N","2","1","1"
"7481","16","1","6","1","4","0","N","2","1","2"
"7482","61","2","4","2","4","5","N","2","1","2"
"7483","66","2","1","1","7","9","N","2","1","1"
"7484","16","2","6","1","4","1","N","2","1","1"
"7485","55","1","1","1","10","8","N","2","1","1"
"7486","3","2","N","1","1","N","N","2","1","2"
"7487","51","1","4","2","7","3","N","2","1","1"
"7488","45","1","1","1","4","4","N","2","1","1"
"7489","25","2","6","1","9","6","N","2","1","2"
"7490","34","1","1","9","10","8","N","2","1","1"
"7491","41","2","1","1","12","5","N","2","1","1"
"7492","17","1","6","8","3","1","N","2","3","0"
"7493","29","1","6","2","5","7","N","2","1","2"
"7494","49","2","1","6","5","0","N","2","1","1"
"7495","20","2","6","1","7","2","N","2","3","0"
"7496","8","1","N","1","3","N","N","2","1","1"
"7497","9","2","N","8","3","N","N","2","1","2"
"7498","40","2","1","1","7","5","N","2","1","2"
"7499","63","2","1","1","9","7","N","2","1","1"
"7500","16","2","6","1","4","0","N","2","1","1"
"7501","21","1","6","1","7","1","N","2","1","2"
"7502","32","2","1","1","11","7","N","2","1","1"
"7503","17","2","6","2","4","0","N","2","1","2"
"7504","35","1","2","1","9","9","2","2","1","2"
"7505","33","2","1","1","6","3","N","2","1","1"
"7506","57","2","6","2","7","4","N","2","1","1"
"7507","71","2","1","1","1","3","N","2","1","1"
"7508","1","2","N","1","N","N","N","2","1","2"
"7509","19","1","6","1","7","1","N","2","3","0"
"7510","50","1","2","6","4","4","N","2","1","1"
"7511","12","1","N","8","3","N","N","2","1","1"
"7512","52","2","1","1","10","8","N","2","1","1"
"7513","9","1","N","1","3","N","N","2","1","1"
"7514","11","2","N","2","3","N","N","2","1","2"
"7515","26","2","2","1","5","3","N","2","1","1"
"7516","25","2","6","9","9","1","N","2","1","2"
"7517","53","2","1","1","5","0","N","2","1","1"
"7518","3","1","N","1","1","N","N","2","1","2"
"7519","7","2","N","2","2","N","N","2","1","2"
"7520","74","2","1","1","8","6","N","2","1","1"
"7521","54","2","4","2","5","8","N","2","1","2"
"7522","43","1","6","6","5","0","N","2","2","0"
"7523","57","2","1","1","7","8","N","2","1","1"
"7524","69","2","1","1","5","3","N","1","1","1"
"7525","59","2","1","1","9","7","N","2","1","1"
"7526","16","2","2","1","4","1","N","2","1","1"
"7527","23","2","6","2","8","3","N","2","1","1"
"7528","20","2","6","6","7","0","N","2","1","2"
"7529","37","2","1","1","9","9","N","2","1","1"
"7530","28","2","6","1","9","5","N","2","1","1"
"7531","59","1","1","1","10","9","N","2","1","1"
"7532","67","1","1","2","4","7","N","2","1","1"
"7533","17","1","6","1","4","0","N","2","1","1"
"7534","7","2","N","9","3","N","N","2","1","2"
"7535","69","2","3","2","9","4","N","2","1","2"
"7536","25","1","6","1","9","8","N","2","1","2"
"7537","69","1","1","3","5","3","N","2","1","1"
"7538","1","2","N","2","N","N","N","2","1","2"
"7539","21","1","6","1","7","1","N","2","3","0"
"7540","37","2","4","2","4","2","N","2","1","2"
"7541","61","2","4","8","9","0","N","2","1","1"
"7542","14","2","N","2","3","N","N","2","1","1"
"7543","69","2","1","1","9","0","N","2","1","1"
"7544","39","2","6","1","5","4","N","2","1","1"
"7545","6","1","N","2","2","N","N","2","3","0"
"7546","53","1","1","1","11","8","N","2","1","1"
"7547","67","2","1","2","9","5","N","2","1","1"
"7548","25","1","1","2","9","7","N","2","1","2"
"7549","32","1","6","8","9","9","N","2","1","1"
"7550","82","2","1","3","5","6","N","2","1","2"
"7551","21","1","6","2","7","0","N","2","3","0"
"7552","92","2","3","2","4","5","N","2","1","1"
"7553","67","1","1","3","8","4","N","2","1","1"
"7554","20","2","6","1","7","1","N","2","1","2"
"7555","28","2","6","1","9","5","N","2","1","1"
"7556","14","2","N","6","3","N","N","2","1","2"
"7557","21","2","6","8","5","0","N","2","1","2"
"7558","20","1","6","1","5","1","N","2","1","2"
"7559","13","1","N","2","3","N","N","2","1","2"
"7560","42","2","5","3","8","6","N","2","1","1"
"7561","9","1","N","2","3","N","N","2","1","2"
"7562","7","1","N","1","2","N","N","2","1","1"
"7563","13","1","N","6","3","N","N","2","1","1"
"7564","32","2","1","1","9","6","N","2","1","1"
"7565","3","2","N","1","1","N","N","2","1","1"
"7566","66","1","4","2","4","7","2","2","2","0"
"7567","61","2","4","2","5","4","N","2","1","1"
"7568","19","2","6","6","7","0","N","2","3","0"
"7569","43","2","4","2","5","4","N","2","1","1"
"7570","55","1","1","1","7","9","N","2","1","2"
"7571","59","2","1","1","9","5","N","2","1","1"
"7572","30","2","6","2","8","0","N","2","1","2"
"7573","19","1","6","1","7","3","N","2","3","0"
"7574","12","1","N","1","3","N","N","2","1","2"
"7575","1","2","N","1","N","N","N","2","1","2"
"7576","76","1","1","1","7","5","N","2","1","1"
"7577","7","2","N","1","3","N","N","2","1","2"
"7578","42","1","6","1","7","0","N","2","1","2"
"7579","20","2","6","6","7","1","N","2","1","2"
"7580","63","2","6","2","4","4","N","2","1","2"
"7581","60","2","2","6","7","0","N","2","1","1"
"7582","57","2","1","1","7","8","N","2","1","1"
"7583","41","1","6","2","9","8","N","2","1","1"
"7584","10","2","N","2","3","N","N","2","1","1"
"7585","5","1","N","2","2","N","N","2","1","2"
"7586","79","2","4","1","5","3","N","2","1","1"
"7587","23","1","6","6","11","0","N","2","3","0"
"7588","36","1","1","1","9","9","N","2","1","1"
"7589","5","2","N","1","2","N","N","2","1","1"
"7590","16","2","6","1","4","2","N","2","1","1"
"7591","40","1","1","3","7","7","N","2","1","2"
"7592","64","1","1","1","9","1","N","2","1","1"
"7593","50","2","6","2","7","8","N","2","1","2"
"7594","41","2","1","2","7","0","N","2","1","1"
"7595","65","1","3","9","7","7","5","2","1","2"
"7596","55","2","6","2","7","2","N","2","1","2"
"7597","7","1","N","2","2","N","N","2","1","1"
"7598","70","1","1","1","10","8","N","2","1","1"
"7599","18","2","6","2","5","0","N","2","3","0"
"7600","73","1","4","1","4","6","N","2","1","1"
"7601","58","2","4","2","8","7","N","2","1","2"
"7602","35","2","6","1","9","6","N","2","1","1"
"7603","65","1","6","2","9","7","N","2","1","1"
"7604","8","1","N","2","3","N","N","2","1","2"
"7605","8","2","N","1","3","N","N","2","1","1"
"7606","31","2","6","2","5","3","N","2","1","1"
"7607","30","2","1","6","9","9","N","2","1","1"
"7608","61","1","1","1","5","9","N","2","1","1"
"7609","66","2","2","2","1","4","N","2","1","2"
"7610","67","2","4","1","8","3","N","2","1","1"
"7611","16","1","6","1","4","1","N","2","1","1"
"7612","65","1","4","2","5","5","N","2","1","1"
"7613","14","1","N","1","3","N","N","2","1","2"
"7614","33","1","6","2","3","8","N","2","1","2"
"7615","25","2","6","2","5","5","N","2","1","2"
"7616","18","2","6","1","7","5","N","2","3","0"
"7617","41","2","1","1","11","1","N","2","1","1"
"7618","13","2","N","1","3","N","N","2","1","1"
"7619","68","1","1","1","10","8","N","2","1","1"
"7620","49","2","1","3","9","7","N","2","1","1"
"7621","65","2","6","2","4","2","N","2","1","2"
"7622","49","1","6","1","10","9","5","2","1","2"
"7623","41","2","6","2","7","3","N","2","1","2"
"7624","61","1","6","2","5","4","N","2","1","1"
"7625","1","2","N","2","N","N","N","2","1","2"
"7626","60","2","4","2","8","5","N","2","1","1"
"7627","57","1","6","2","9","8","N","2","1","1"
"7628","76","1","1","1","10","9","N","2","1","1"
"7629","66","1","1","1","9","3","N","2","1","1"
"7630","18","2","6","1","5","1","N","2","3","0"
"7631","27","2","6","1","9","8","N","2","1","1"
"7632","41","2","4","1","9","7","N","2","1","1"
"7633","59","1","6","2","7","4","N","2","1","2"
"7634","44","1","1","1","10","6","N","2","1","2"
"7635","29","2","6","2","6","2","N","2","1","2"
"7636","69","2","4","2","12","9","N","2","1","2"
"7637","31","2","2","2","5","5","N","2","1","2"
"7638","65","1","4","2","7","3","N","2","1","2"
"7639","66","2","3","1","10","7","N","2","1","2"
"7640","1","1","N","1","N","N","N","2","1","1"
"7641","2","2","N","6","N","N","N","2","1","1"
"7642","66","2","3","1","5","2","N","2","3","0"
"7643","38","2","1","6","10","9","N","2","1","1"
"7644","7","2","N","3","2","N","N","2","1","2"
"7645","30","1","1","1","9","9","N","2","1","2"
"7646","19","1","6","1","7","2","N","2","3","0"
"7647","31","1","1","1","4","5","N","2","1","2"
"7648","36","1","1","1","8","7","N","2","1","1"
"7649","18","1","6","1","4","0","N","2","1","1"
"7650","81","2","6","2","5","7","N","2","1","2"
"7651","58","2","1","1","9","5","N","2","1","1"
"7652","18","1","6","1","4","1","N","2","1","2"
"7653","1","1","N","2","N","N","N","2","1","2"
"7654","47","2","6","9","8","4","N","2","1","2"
"7655","68","2","1","1","5","2","N","2","1","1"
"7656","7","1","N","1","2","N","N","2","1","2"
"7657","44","2","1","6","12","8","N","2","1","1"
"7658","41","1","1","1","11","9","N","2","1","1"
"7659","19","2","6","2","7","0","N","2","1","1"
"7660","9","2","N","9","3","N","N","2","1","2"
"7661","13","2","N","2","3","N","N","2","1","2"
"7662","18","1","6","1","7","0","N","2","3","0"
"7663","45","1","1","1","8","8","N","2","1","1"
"7664","46","1","1","6","12","9","N","2","1","2"
"7665","53","2","1","6","10","8","N","2","1","1"
"7666","58","1","1","1","5","9","N","2","1","1"
"7667","50","1","6","1","9","3","N","2","1","1"
"7668","57","1","2","2","4","2","N","2","3","0"
"7669","18","1","6","6","4","0","N","2","1","2"
"7670","39","2","1","8","5","4","N","2","1","1"
"7671","87","2","4","2","7","4","N","2","1","2"
"7672","10","1","N","2","3","N","N","2","1","2"
"7673","8","1","N","8","3","N","N","2","1","2"
"7674","51","1","2","8","5","0","N","2","2","0"
"7675","73","1","4","6","10","7","N","2","1","1"
"7676","45","2","1","2","5","3","N","2","1","2"
"7677","11","1","N","1","3","N","N","2","1","2"
"7678","45","1","4","1","6","6","N","2","1","2"
"7679","48","1","1","2","5","7","N","2","1","2"
"7680","63","1","6","8","4","1","N","1","1","2"
"7681","53","1","1","1","7","9","N","2","1","1"
"7682","18","1","6","2","7","0","N","2","3","0"
"7683","47","1","2","1","9","8","N","2","1","1"
"7684","23","2","2","1","9","3","N","2","1","1"
"7685","27","2","6","1","8","0","N","2","1","1"
"7686","18","2","6","1","7","0","N","2","3","0"
"7687","5","1","N","1","2","N","N","2","1","1"
"7688","31","1","1","1","9","9","N","2","1","1"
"7689","11","2","N","1","3","N","N","2","1","2"
"7690","17","2","6","2","5","2","N","2","1","1"
"7691","66","2","4","2","6","7","N","2","1","1"
"7692","62","1","1","1","11","9","N","2","1","1"
"7693","3","1","N","1","1","N","N","2","1","2"
"7694","80","2","1","2","8","3","N","2","1","1"
"7695","50","1","6","1","5","9","N","2","1","2"
"7696","64","2","3","1","7","2","N","2","1","2"
"7697","49","2","4","1","8","9","N","2","1","1"
"7698","44","1","3","2","11","1","N","2","1","1"
"7699","13","1","N","1","3","N","N","2","1","1"
"7700","23","1","6","1","7","1","N","2","1","1"
"7701","27","1","6","1","4","2","N","2","1","1"
"7702","21","2","6","1","7","0","N","2","3","0"
"7703","18","1","6","6","7","2","N","2","3","0"
"7704","73","2","4","2","7","6","N","2","1","1"
"7705","29","2","6","3","4","2","N","2","2","0"
"7706","59","1","4","1","5","5","N","2","1","1"
"7707","71","1","1","1","3","3","N","2","1","1"
"7708","55","2","4","1","7","5","N","2","1","1"
"7709","40","1","1","1","12","9","N","2","1","1"
"7710","19","2","6","1","7","0","N","2","3","0"
"7711","37","2","1","1","8","5","N","2","1","1"
"7712","57","2","1","1","9","7","N","2","1","1"
"7713","66","1","4","1","7","8","N","2","1","1"
"7714","39","1","1","1","10","9","N","2","1","1"
"7715","40","1","1","1","12","9","N","2","1","1"
"7716","28","2","6","1","9","8","N","2","1","2"
"7717","27","2","6","9","10","2","N","2","1","2"
"7718","59","1","6","1","4","2","N","2","1","1"
"7719","80","2","3","1","7","3","N","2","1","1"
"7720","78","2","3","2","9","9","N","2","1","1"
"7721","4","1","N","2","2","N","N","2","1","1"
"7722","63","1","1","1","5","7","N","2","1","1"
"7723","28","1","6","1","9","8","N","2","1","2"
"7724","40","2","1","1","10","9","N","2","1","2"
"7725","16","1","6","1","4","0","N","2","1","1"
"7726","53","1","6","2","1","2","5","2","1","2"
"7727","55","1","6","2","7","0","N","2","1","1"
"7728","50","1","1","1","7","9","N","2","1","1"
"7729","80","2","1","1","5","2","N","2","1","1"
"7730","21","1","6","1","7","1","N","2","1","1"
"7731","56","2","3","2","12","9","N","2","1","1"
"7732","14","1","N","1","3","N","N","2","1","2"
"7733","5","1","N","1","2","N","N","2","1","1"
"7734","81","1","1","2","3","8","N","2","1","1"
"7735","40","1","1","1","9","6","N","2","1","1"
"7736","32","2","1","6","10","8","N","2","1","1"
"7737","62","2","1","1","9","6","N","2","1","1"
"7738","12","1","N","2","3","N","N","2","1","2"
"7739","69","1","5","2","3","0","N","2","1","1"
"7740","27","2","6","2","5","3","N","2","3","0"
"7741","16","2","6","1","4","0","N","2","1","1"
"7742","66","1","4","1","6","2","N","2","1","1"
"7743","27","2","6","2","5","3","N","1","2","0"
"7744","30","1","5","8","8","0","N","2","3","0"
"7745","37","2","6","1","10","8","N","2","1","2"
"7746","55","1","1","1","7","5","N","2","1","1"
"7747","93","2","3","3","8","4","N","2","1","1"
"7748","4","2","N","2","2","N","N","2","1","2"
"7749","34","1","1","1","10","9","N","2","1","1"
"7750","66","2","1","1","10","3","N","2","1","1"
"7751","37","2","1","6","10","7","N","2","1","1"
"7752","2","1","N","1","N","N","N","2","1","1"
"7753","40","1","1","1","7","9","N","2","1","1"
"7754","16","2","6","1","4","0","N","2","1","1"
"7755","18","1","6","6","7","1","N","2","3","0"
"7756","47","1","4","1","9","7","N","2","1","2"
"7757","20","1","6","2","5","0","N","2","1","2"
"7758","57","1","4","1","7","3","N","2","1","2"
"7759","4","2","N","2","1","N","N","2","1","2"
"7760","1","1","N","1","N","N","N","2","1","1"
"7761","80","2","4","1","3","3","N","2","1","1"
"7762","4","2","N","1","1","N","N","2","1","2"
"7763","47","2","6","2","8","7","N","2","1","1"
"7764","59","2","1","1","10","9","N","2","1","1"
"7765","36","2","6","2","8","2","N","2","1","2"
"7766","44","2","6","6","9","9","N","2","1","1"
"7767","14","2","N","1","4","N","N","2","1","1"
"7768","54","2","1","2","7","3","N","2","1","1"
"7769","58","2","2","1","12","9","N","2","1","2"
"7770","83","2","3","1","9","9","N","2","1","1"
"7771","34","2","1","1","12","3","N","2","1","2"
"7772","49","2","1","1","9","8","N","2","1","1"
"7773","20","1","6","2","7","7","N","2","3","0"
"7774","68","1","1","1","9","9","N","1","1","1"
"7775","37","1","1","1","7","8","2","2","1","1"
"7776","32","1","1","1","11","9","N","2","1","1"
"7777","71","2","3","1","7","6","N","2","1","1"
"7778","37","1","1","1","10","9","N","2","1","1"
"7779","26","1","6","3","7","0","N","2","1","1"
"7780","55","2","1","1","7","9","N","2","1","1"
"7781","44","2","1","1","11","9","N","2","1","1"
"7782","51","2","1","6","10","8","N","2","1","1"
"7783","10","2","N","1","3","N","N","2","1","2"
"7784","72","2","4","1","12","9","N","2","1","1"
"7785","45","2","4","1","9","9","N","2","1","1"
"7786","56","1","1","1","11","9","N","2","1","1"
"7787","18","1","6","1","5","1","N","2","3","0"
"7788","0","1","N","9","N","N","N","2","1","2"
"7789","58","1","1","2","4","7","N","2","1","1"
"7790","57","1","1","1","9","9","N","2","1","1"
"7791","69","1","1","1","9","8","N","2","1","1"
"7792","42","2","1","1","9","8","2","2","1","1"
"7793","32","2","1","1","5","0","N","2","1","2"
"7794","22","1","6","2","9","1","N","2","1","2"
"7795","45","1","6","1","10","8","N","2","1","2"
"7796","45","2","4","6","10","3","N","2","1","1"
"7797","21","1","6","2","5","4","N","2","1","1"
"7798","70","2","1","2","7","7","N","2","1","1"
"7799","86","2","3","2","3","3","N","2","1","1"
"7800","63","1","6","2","5","3","N","2","1","2"
"7801","35","2","5","2","8","6","N","2","1","1"
"7802","21","2","6","2","7","2","N","2","3","0"
"7803","11","2","N","6","3","N","N","2","1","1"
"7804","84","2","1","2","5","2","N","2","1","1"
"7805","89","2","3","2","6","4","N","2","2","0"
"7806","63","1","1","1","11","9","N","2","1","1"
"7807","11","1","N","9","3","N","N","2","1","1"
"7808","33","2","6","2","7","1","N","1","1","2"
"7809","59","1","2","2","6","5","N","2","1","2"
"7810","63","2","1","1","9","7","N","2","1","1"
"7811","32","1","1","1","8","5","N","2","1","2"
"7812","27","2","1","3","5","5","N","2","1","1"
"7813","9","1","N","8","3","N","N","2","1","1"
"7814","74","2","1","1","12","9","N","2","1","1"
"7815","78","2","1","1","9","5","N","2","1","1"
"7816","72","2","1","1","11","6","N","2","1","1"
"7817","19","2","6","2","7","0","N","2","1","1"
"7818","67","1","6","1","7","1","N","2","2","0"
"7819","74","1","1","1","7","9","N","2","1","1"
"7820","64","1","1","1","7","6","2","1","1","1"
"7821","33","1","1","1","8","7","N","2","1","2"
"7822","95","2","3","2","4","0","N","2","2","0"
"7823","25","1","1","3","5","5","N","2","1","1"
"7824","43","1","1","1","12","9","N","2","1","1"
"7825","78","2","4","2","5","6","N","2","1","1"
"7826","32","2","1","6","10","7","N","2","1","1"
"7827","49","1","1","1","12","9","N","2","1","1"
"7828","26","1","1","1","6","6","N","2","1","1"
"7829","59","1","6","1","8","2","N","2","3","0"
"7830","5","2","N","1","2","N","N","2","1","1"
"7831","50","1","1","2","5","8","N","2","1","1"
"7832","48","2","1","1","3","0","N","2","1","1"
"7833","46","2","4","2","5","4","N","2","1","2"
"7834","4","1","N","3","1","N","N","2","1","2"
"7835","34","1","1","6","10","8","5","2","1","2"
"7836","82","1","1","1","7","3","N","2","1","1"
"7837","17","2","6","1","4","0","N","2","1","1"
"7838","74","2","1","1","9","9","N","2","1","1"
"7839","25","1","6","1","9","9","N","2","1","2"
"7840","83","1","4","1","7","7","N","2","1","1"
"7841","72","1","1","1","7","7","5","2","1","1"
"7842","69","2","3","2","7","2","N","2","1","2"
"7843","65","2","1","1","7","3","N","2","1","1"
"7844","4","1","N","2","1","N","N","2","1","2"
"7845","42","2","1","1","11","8","N","2","1","1"
"7846","13","2","N","9","3","N","N","2","1","2"
"7847","27","1","6","1","7","6","N","2","1","2"
"7848","63","2","1","1","8","8","N","2","1","1"
"7849","59","2","1","1","10","1","N","2","1","1"
"7850","57","2","1","8","9","6","N","2","1","2"
"7851","50","2","5","2","10","2","N","2","1","1"
"7852","84","2","1","2","5","2","N","2","1","1"
"7853","13","2","N","9","3","N","N","2","1","1"
"7854","40","1","6","2","4","5","N","2","1","1"
"7855","22","1","6","1","7","0","N","2","1","2"
"7856","16","1","6","1","4","0","N","2","1","2"
"7857","39","2","6","2","10","6","N","2","1","1"
"7858","3","1","N","9","1","N","N","2","1","1"
"7859","14","1","N","1","3","N","N","2","2","0"
"7860","34","2","1","9","10","3","N","2","1","2"
"7861","37","1","6","2","7","9","N","2","1","2"
"7862","72","1","1","2","7","5","N","2","1","1"
"7863","21","2","6","2","7","0","N","2","3","0"
"7864","53","2","1","1","9","0","N","2","1","2"
"7865","33","1","6","1","7","5","N","2","1","2"
"7866","22","1","6","2","5","7","N","2","1","2"
"7867","79","1","1","1","11","5","N","2","1","1"
"7868","95","2","3","1","9","3","N","2","3","0"
"7869","0","2","N","1","N","N","N","2","1","1"
"7870","24","2","1","2","7","1","N","2","1","1"
"7871","12","1","N","1","3","N","N","2","1","1"
"7872","41","2","6","2","7","3","N","2","1","2"
"7873","16","2","6","1","4","0","N","2","1","1"
"7874","59","2","1","2","7","4","N","2","1","2"
"7875","53","2","1","1","9","8","N","2","1","1"
"7876","76","1","1","1","10","9","N","2","1","1"
"7877","37","1","1","1","10","9","N","2","1","1"
"7878","18","1","6","1","6","1","N","2","3","0"
"7879","85","1","3","2","4","6","N","2","1","1"
"7880","56","2","6","2","5","4","N","2","1","2"
"7881","87","2","3","2","10","6","N","2","1","1"
"7882","16","1","6","2","4","0","N","2","1","2"
"7883","42","2","6","1","7","4","N","2","1","2"
"7884","54","1","1","1","9","9","N","2","1","2"
"7885","23","2","1","1","5","4","N","2","1","2"
"7886","39","2","1","1","9","2","N","2","1","2"
"7887","48","1","1","1","8","9","N","2","1","1"
"7888","59","2","6","2","5","1","N","2","2","0"
"7889","30","2","6","1","8","4","N","2","1","2"
"7890","64","2","1","1","5","1","N","2","1","1"
"7891","42","2","1","6","10","9","N","2","1","1"
"7892","58","2","6","1","5","2","N","2","1","1"
"7893","66","1","1","2","11","6","N","2","1","1"
"7894","9","1","N","1","3","N","N","2","1","2"
"7895","27","2","1","6","10","3","N","2","1","2"
"7896","47","2","1","1","9","0","N","2","1","1"
"7897","25","2","6","3","5","5","N","2","1","1"
"7898","67","1","6","1","11","3","N","2","3","0"
"7899","51","2","2","6","9","5","N","2","1","2"
"7900","5","1","N","1","1","N","N","2","1","1"
"7901","18","2","6","1","7","1","N","2","3","0"
"7902","49","2","6","1","9","9","N","2","1","1"
"7903","24","1","6","1","9","3","N","2","1","2"
"7904","94","2","6","2","5","1","N","2","2","0"
"7905","41","1","6","1","9","9","N","2","1","1"
"7906","42","2","1","1","6","0","N","2","1","1"
"7907","75","2","1","1","7","2","N","2","1","1"
"7908","35","2","1","1","10","8","N","2","1","1"
"7909","69","1","4","2","4","2","N","2","3","0"
"7910","57","2","1","1","9","0","N","2","1","2"
"7911","48","1","1","3","7","8","N","2","1","1"
"7912","30","2","6","1","9","6","N","2","1","2"
"7913","48","1","1","1","12","9","N","2","1","2"
"7914","69","1","1","1","11","5","N","2","1","1"
"7915","23","1","6","2","7","1","N","2","1","2"
"7916","20","2","6","2","7","0","N","2","3","0"
"7917","19","2","6","2","7","2","N","2","1","1"
"7918","73","1","1","1","10","8","N","2","1","1"
"7919","29","1","1","8","1","6","N","2","1","1"
"7920","51","2","1","2","7","3","N","2","1","1"
"7921","72","2","6","1","8","5","N","2","1","1"
"7922","17","1","6","8","7","0","N","2","1","2"
"7923","12","1","N","3","3","N","N","2","1","2"
"7924","34","2","1","1","12","9","N","2","1","2"
"7925","57","1","4","1","12","1","N","2","1","1"
"7926","45","2","1","6","10","4","N","2","1","2"
"7927","57","1","6","1","4","7","N","2","2","0"
"7928","35","2","1","1","9","1","N","2","1","1"
"7929","1","1","N","1","N","N","N","2","1","1"
"7930","31","2","6","1","9","8","N","2","1","2"
"7931","7","2","N","2","3","N","N","2","1","2"
"7932","24","1","6","6","5","1","N","2","1","1"
"7933","25","2","6","1","9","2","N","2","1","2"
"7934","77","1","1","1","7","6","N","2","1","1"
"7935","34","1","6","2","4","0","N","2","2","0"
"7936","47","2","4","2","11","6","N","2","1","1"
"7937","3","2","N","3","1","N","N","2","1","1"
"7938","20","1","6","1","4","2","N","2","1","1"
"7939","5","1","N","2","1","N","N","2","1","2"
"7940","43","1","1","1","7","9","N","2","1","1"
"7941","25","1","6","2","5","5","N","2","1","2"
"7942","64","1","1","6","4","1","N","2","1","2"
"7943","56","2","1","1","9","4","N","2","1","2"
"7944","55","1","1","1","7","4","N","2","1","1"
"7945","51","1","1","9","5","0","N","2","1","2"
"7946","9","1","N","6","3","N","N","2","1","2"
"7947","52","1","1","1","9","9","N","2","1","1"
"7948","2","2","N","3","N","N","N","2","1","2"
"7949","43","2","6","2","7","3","N","2","1","2"
"7950","21","1","6","8","5","2","N","2","1","2"
"7951","25","2","6","9","7","2","N","2","1","1"
"7952","45","1","1","2","9","7","N","2","1","2"
"7953","25","2","6","1","9","6","N","2","1","1"
"7954","64","1","1","1","7","5","N","2","1","1"
"7955","66","1","1","1","9","9","N","2","1","1"
"7956","26","2","1","3","4","0","N","2","1","2"
"7957","29","1","6","1","9","6","N","2","1","2"
"7958","63","2","1","1","5","5","N","2","1","1"
"7959","80","1","3","2","4","3","N","1","1","2"
"7960","0","2","N","9","N","N","N","2","1","1"
"7961","60","1","1","1","11","9","N","2","1","1"
"7962","70","2","3","2","5","3","N","2","1","2"
"7963","4","2","N","1","1","N","N","2","1","2"
"7964","53","1","1","2","5","4","N","2","1","2"
"7965","40","1","1","1","10","9","N","2","1","1"
"7966","52","1","6","3","5","1","N","2","1","1"
"7967","11","1","N","9","3","N","N","2","1","2"
"7968","31","2","6","6","11","8","N","2","1","2"
"7969","13","2","N","2","3","N","N","2","1","1"
"7970","32","2","1","8","4","0","N","2","1","1"
"7971","74","2","1","1","10","3","N","2","1","1"
"7972","36","2","1","6","9","0","N","2","1","2"
"7973","80","1","1","2","5","3","N","2","1","1"
"7974","51","1","6","9","5","2","N","2","2","0"
"7975","9","1","N","1","3","N","N","2","1","1"
"7976","66","2","1","1","10","4","N","2","1","1"
"7977","18","2","6","1","5","1","N","2","1","1"
"7978","70","1","1","2","4","4","N","2","1","1"
"7979","39","1","6","2","4","0","N","2","2","0"
"7980","63","2","6","2","7","9","N","2","1","2"
"7981","49","1","2","1","10","9","5","2","1","2"
"7982","9","2","N","2","3","N","N","2","1","2"
"7983","50","2","1","2","5","6","N","2","1","1"
"7984","14","2","N","1","3","N","N","2","1","1"
"7985","52","2","5","1","10","4","N","2","1","2"
"7986","68","2","3","1","5","1","N","2","1","1"
"7987","64","1","1","1","8","4","N","2","1","1"
"7988","60","1","6","1","5","1","N","2","2","0"
"7989","87","1","4","1","7","5","N","2","1","1"
"7990","4","2","N","1","1","N","N","2","1","2"
"7991","57","1","4","1","6","5","N","1","1","2"
"7992","11","2","N","9","3","N","N","2","1","2"
"7993","48","2","1","1","10","7","N","2","1","1"
"7994","43","2","6","1","7","2","N","2","1","1"
"7995","68","1","1","1","5","4","N","2","1","1"
"7996","53","1","1","1","9","3","N","2","1","1"
"7997","82","2","3","9","3","1","N","2","1","1"
"7998","9","2","N","9","3","N","N","2","1","1"
"7999","19","2","6","1","5","0","N","2","1","2"
"8000","18","1","6","3","4","0","N","2","1","1"
"8001","10","2","N","2","3","N","N","2","1","1"
"8002","31","1","1","1","9","8","N","2","1","2"
"8003","48","1","1","1","12","9","N","2","1","2"
"8004","48","2","6","1","10","9","N","2","1","2"
"8005","80","2","1","1","6","9","N","2","1","1"
"8006","58","2","3","1","5","5","N","2","1","1"
"8007","20","2","6","1","7","1","N","2","1","2"
"8008","62","1","1","1","9","8","N","2","1","1"
"8009","0","1","N","1","N","N","N","2","1","1"
"8010","1","1","N","2","N","N","N","2","1","2"
