,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
14104,30-00600,83,2,1,0,1,0,2,1,1,16.3,8680,14,5,8700.0,2,375,N,2,1,2,2,102,83
25487,19-01700,12,2,N,0,1,3,5,1,1,3572.3,N,N,3,N,N,501,N,2,2,2,2,76,111
965,06-08507,44,1,1,0,6,2,4,1,2,3305.1,3390,4,9,307000.0,9,501,N,2,2,2,2,68,68
208,01-01301,68,2,5,0,2,0,N,1,2,2731.2,N,N,6,11100.0,3,91,N,2,1,2,2,72,72
5763,17-03531,52,2,6,0,2,0,2,1,2,11171.6,9480,16,6,14200.0,3,136,N,2,2,2,2,46,46
7411,19-01700,72,2,1,0,1,0,2,1,1,3572.3,N,N,9,10700.0,2,501,N,2,2,2,2,222,222
16448,36-04010,72,1,1,0,2,0,5,1,1,50441.6,6170,7,5,42000.0,6,501,N,2,2,2,2,64,82
25773,51-51255,3,1,N,0,1,3,5,1,1,11224.3,N,N,2,N,N,501,N,N,N,2,2,54,59
6846,17-03529,20,1,6,0,9,0,N,1,2,15097.5,7870,11,5,1000.0,1,7,N,2,2,2,2,101,83
12521,29-01901,40,2,6,0,2,1,2,1,2,5434.8,8270,12,5,1100.0,1,8,N,2,2,2,2,186,265
396,01-01301,61,2,6,0,2,1,3,1,1,2731.2,8191,12,7,0.0,0,129,N,2,1,2,2,71,83
10351,24-01004,61,2,6,0,1,0,2,1,2,4187.9,9470,16,10,100180.0,8,501,N,2,2,2,2,118,118
4402,13-04600,25,2,1,0,2,0,2,1,2,3670.4,N,N,7,0.0,0,105,N,2,2,2,2,97,139
13267,30-00600,83,2,6,0,1,N,N,2,0,16.3,N,N,3,7200.0,2,N,N,1,1,2,2,10,0
14570,30-00600,45,2,1,0,3,1,3,1,2,16.3,8470,13,7,10000.0,2,249,N,2,2,2,2,22,23
12893,29-01901,54,2,3,0,2,0,2,1,2,5434.8,7970,12,8,30000.0,5,381,N,2,2,2,2,300,300
20667,51-01301,30,1,6,0,1,N,N,3,0,11162.8,4670,6,7,18200.0,3,137,N,1,2,1,1,25,0
23236,32-00405,13,2,N,1,1,1,3,1,1,7990.5,N,N,3,N,N,291,N,2,2,2,2,52,56
4823,13-04600,31,2,6,0,9,0,N,1,1,3670.4,8370,13,10,76000.0,8,501,N,2,2,2,2,39,25
6770,17-03529,56,1,6,0,2,0,N,1,2,15097.5,N,N,8,0.0,0,0,6,2,2,2,2,264,263
7027,17-03529,26,2,6,0,2,0,3,1,2,15097.5,8660,14,5,0.0,0,19,N,2,2,2,2,81,54
1415,06-08507,47,1,1,0,6,1,3,1,2,3305.1,7460,10,9,153300.0,9,501,N,2,2,2,2,106,105
5847,17-03529,39,2,6,0,2,0,3,1,1,15097.5,7072,9,10,57000.0,7,474,N,2,2,2,2,133,80
21970,51-01301,30,2,1,0,6,2,5,1,2,11162.8,4971,6,6,0.0,0,237,N,2,2,2,2,76,59
10677,26-02702,77,2,3,0,2,0,3,1,1,4817.2,N,N,4,21600.0,4,302,N,1,1,2,2,248,232
10444,26-02702,18,1,6,2,1,N,N,3,0,4817.2,N,N,7,73000.0,8,N,N,2,2,2,2,51,0
20167,40-00200,58,1,4,0,1,0,N,1,1,90.7,8770,15,4,14000.0,3,105,N,2,1,2,2,232,232
21638,51-51255,27,2,1,0,1,0,2,1,2,11224.3,8680,14,10,0.0,0,484,N,2,2,2,2,100,98
11621,28-01100,49,1,1,0,1,0,2,1,2,2674.3,4870,6,6,24000.0,5,213,N,2,2,2,2,53,54
25549,19-01700,1,1,N,0,1,0,3,1,1,3572.3,N,N,N,N,N,501,N,N,N,2,2,75,79
9207,24-01004,46,1,1,0,6,2,4,1,1,4187.9,7970,12,11,557000.0,9,501,N,2,2,2,2,92,91
13453,30-00600,72,2,1,0,1,0,2,1,1,16.3,N,N,9,10500.0,2,242,N,2,2,2,2,20,21
23617,36-03710,14,2,N,4,8,1,2,1,2,52864.7,N,N,3,N,N,120,N,2,2,2,2,401,285
833,06-08507,39,2,1,0,6,2,4,1,1,3305.1,N,N,9,0.0,0,501,N,2,2,2,2,109,118
5096,13-04600,18,1,6,0,2,1,3,1,2,3670.4,N,N,4,9970.0,2,48,N,1,2,2,2,71,48
20752,51-51255,72,2,1,0,1,0,2,1,1,11224.3,N,N,8,293300.0,9,501,N,2,2,2,2,55,61
23816,06-07502,6,1,N,0,1,2,4,1,1,33632.6,N,N,2,N,N,501,N,2,2,2,2,57,52
16216,36-04010,35,2,6,0,2,0,4,1,1,50441.6,8191,12,9,50000.0,6,501,N,2,2,2,2,34,34
23754,06-08507,12,1,N,0,6,1,3,1,2,3305.1,N,N,3,N,N,501,N,2,2,2,2,64,55
23910,06-08507,4,1,N,0,6,2,4,1,1,3305.1,N,N,2,N,N,501,N,N,N,2,2,112,111
22442,51-01301,44,2,1,0,1,1,3,1,1,11162.8,7380,10,9,150000.0,9,501,N,2,2,2,2,103,83
3038,08-00803,19,2,6,0,9,0,N,1,2,3393.2,5391,6,8,6000.0,1,45,N,2,2,2,2,76,88
12927,29-01901,22,2,6,0,6,0,N,1,2,5434.8,7870,11,9,0.0,0,0,N,2,2,2,2,153,153
24770,40-00200,11,2,N,0,1,4,6,1,1,90.7,N,N,3,N,N,86,N,2,2,2,2,40,18
5797,17-03531,75,2,4,0,2,0,N,1,2,11171.6,N,N,7,25000.0,4,205,N,2,2,2,2,195,195
12051,28-01100,53,2,4,0,2,0,3,1,2,2674.3,5090,6,5,17000.0,4,128,N,2,2,2,2,41,35
1507,06-08507,58,1,1,0,6,0,3,1,1,3305.1,3390,4,10,151700.0,9,501,N,2,2,2,2,110,62
21681,51-51255,65,2,3,0,2,0,N,1,2,11224.3,7860,11,9,50000.0,6,415,N,2,2,2,2,265,265
14722,30-00600,67,1,1,0,1,0,2,1,1,16.3,490,1,5,28800.0,5,266,N,2,2,2,1,192,217
21916,51-51255,61,2,6,0,2,0,3,1,2,11224.3,N,N,11,5000.0,1,37,N,2,2,2,2,110,61
1695,06-08507,59,1,1,0,1,0,3,1,1,3305.1,4170,5,9,0.0,0,501,N,2,2,2,2,53,52
24613,08-00803,12,2,N,1,1,5,7,1,2,3393.2,N,N,3,N,N,186,N,2,2,2,2,374,718
1310,06-08507,49,2,5,0,6,1,2,1,1,3305.1,3390,4,12,240000.0,9,501,N,2,2,2,2,49,48
12896,29-01901,30,2,6,0,2,0,N,1,2,5434.8,7870,11,10,50000.0,7,382,N,2,2,2,2,136,135
4945,13-04600,75,2,1,0,2,0,3,1,2,3670.4,N,N,12,17000.0,3,161,N,2,2,2,2,27,27
9299,24-01004,82,2,3,0,1,0,N,1,1,4187.9,7690,10,4,23200.0,3,189,N,2,2,2,2,57,56
14820,30-00600,31,2,6,0,1,0,2,1,2,16.3,4971,6,4,12500.0,3,220,N,2,2,2,2,34,55
14577,30-00600,34,2,1,0,1,4,6,1,1,16.3,9370,16,7,42000.0,6,317,N,2,2,2,2,77,77
21009,51-01301,46,1,6,0,9,0,N,1,1,11162.8,7390,10,9,57500.0,6,435,N,2,2,2,2,55,55
5219,17-03531,77,2,6,0,1,N,N,3,0,11171.6,7890,11,10,6200.0,2,50,N,2,2,2,2,5,0
16172,36-03710,83,1,1,2,9,0,5,1,2,52864.7,N,N,4,13500.0,3,501,6,1,1,1,2,175,151
5031,13-04600,17,2,6,0,1,3,5,1,1,3670.4,4971,6,4,0.0,0,501,N,2,2,2,2,57,59
2385,06-08507,68,2,1,0,6,0,2,1,1,3305.1,7380,10,10,23200.0,4,355,N,2,2,2,2,57,56
5023,13-04600,71,2,6,0,2,0,3,1,1,3670.4,8170,12,7,7900.0,2,501,N,1,2,2,2,66,70
4199,13-04600,69,1,4,0,2,N,N,2,0,3670.4,N,N,4,13700.0,3,N,N,2,2,2,2,36,0
18904,38-00100,43,2,1,0,1,4,7,1,2,73.0,8680,14,5,13200.0,2,266,N,2,2,2,2,23,32
14910,32-00405,33,1,6,4,1,N,N,3,0,7990.5,8660,14,7,12000.0,2,90,N,2,2,2,2,104,0
3405,08-00803,55,1,1,0,6,1,3,1,2,3393.2,3380,4,5,23400.0,3,371,N,2,2,2,2,197,197
7564,19-01700,47,1,6,0,1,0,N,1,1,3572.3,2380,4,6,40000.0,6,302,N,2,2,2,2,88,87
17882,38-00100,51,2,1,1,1,3,6,1,2,73.0,N,N,3,9500.0,2,301,N,2,2,2,2,189,188
25057,17-03531,11,1,N,0,2,0,5,1,1,11171.6,N,N,3,N,N,238,N,2,2,2,2,397,355
2613,06-08507,54,2,4,0,1,0,N,1,2,3305.1,8191,12,12,127910.0,9,501,N,2,2,2,2,43,43
26828,29-01901,10,2,N,0,2,5,6,1,2,5434.8,N,N,3,N,N,7,N,2,2,2,2,148,155
4528,13-04600,45,2,1,1,8,2,5,1,2,3670.4,N,N,9,0.0,0,207,N,2,2,2,2,62,67
14221,30-00600,67,1,1,4,1,0,2,1,1,16.3,N,N,9,202000.0,9,501,N,2,2,2,2,275,275
10760,26-02702,44,1,1,0,1,2,4,1,1,4817.2,7870,11,12,423000.0,9,501,N,2,2,2,2,80,68
13065,29-01901,28,1,6,0,1,0,N,1,2,5434.8,8191,12,11,73000.0,8,501,N,2,2,2,2,147,147
8935,24-01004,71,1,1,0,1,0,2,1,1,4187.9,9170,15,12,260000.0,9,501,N,2,2,2,2,11,11
10435,26-02702,33,1,2,0,6,N,N,3,0,4817.2,8191,12,12,45010.0,7,N,N,2,2,2,2,128,0
4384,13-04600,15,1,6,0,2,3,4,1,2,3670.4,N,N,4,0.0,0,152,N,2,2,2,2,91,88
22719,51-51255,31,2,6,4,1,0,N,1,2,11224.3,9770,17,9,75000.0,7,501,N,2,2,2,2,121,122
6394,17-03529,65,1,1,0,2,0,2,1,1,15097.5,7380,10,9,0.0,0,153,N,2,2,2,2,96,117
1718,06-08507,69,1,6,0,1,0,2,1,1,3305.1,5580,6,11,571000.0,9,501,N,2,2,2,2,61,57
13658,30-00600,44,1,1,0,1,3,5,1,1,16.3,170,0,5,150000.0,9,495,N,2,2,2,2,18,18
20836,51-51255,35,1,2,1,1,0,N,1,1,11224.3,9690,17,10,28000.0,4,214,N,2,2,2,2,52,53
9400,24-01004,56,2,4,0,1,0,N,1,1,4187.9,8191,12,9,32000.0,4,242,N,2,2,2,2,107,121
1876,06-07502,81,1,6,0,1,0,N,1,1,33632.6,N,N,7,29600.0,5,244,N,2,2,2,2,96,96
1265,06-07502,29,2,1,1,8,0,4,1,2,33632.6,5170,6,7,25000.0,4,134,N,2,2,2,2,24,24
11623,28-01100,51,1,6,0,1,0,N,1,1,2674.3,7860,11,9,64200.0,8,485,N,2,2,2,2,44,43
27149,30-00600,9,2,N,0,1,2,4,1,1,16.3,N,N,3,N,N,390,N,2,2,2,2,37,69
24444,38-00100,4,1,N,0,1,3,5,1,1,73.0,N,N,1,N,N,102,N,N,N,2,2,26,23
2658,06-08507,64,1,1,0,1,0,2,1,1,3305.1,7380,10,8,25200.0,4,244,N,2,2,2,2,102,101
2569,06-07502,31,1,6,0,1,0,N,1,2,33632.6,7380,10,10,85000.0,8,501,N,2,2,2,2,133,134
12798,29-01901,55,2,1,0,2,0,2,1,1,5434.8,9160,15,10,45000.0,7,501,N,2,2,2,2,119,119
1155,06-07502,26,1,6,0,6,0,4,1,2,33632.6,5275,6,12,35000.0,5,501,N,2,2,2,2,160,120
24828,40-00200,3,1,N,0,1,4,6,1,2,90.7,N,N,1,N,N,127,N,N,N,2,2,64,57
167,01-01301,75,1,4,0,2,0,N,1,2,2731.2,N,N,5,58400.0,8,485,N,2,2,2,2,55,54
18637,38-00100,64,2,1,0,1,0,2,1,1,73.0,6870,9,5,26000.0,4,287,N,2,2,2,2,10,10
13798,30-00600,64,2,6,0,1,0,4,1,1,16.3,180,0,5,5500.0,1,92,N,2,2,2,2,23,24
4615,13-04600,41,1,1,0,2,3,6,1,2,3670.4,8191,12,8,37000.0,6,159,N,2,2,2,2,268,284
8436,24-01004,69,2,1,0,1,0,2,1,1,4187.9,7780,10,11,654000.0,9,501,N,2,2,2,2,57,55
25297,17-03529,3,1,N,0,9,1,4,1,1,15097.5,N,N,1,N,N,501,N,N,N,2,2,106,90
10327,24-01004,23,2,6,0,1,0,N,1,2,4187.9,7460,10,9,29100.0,4,222,N,2,2,2,2,135,94
24149,38-00100,5,1,N,0,1,3,5,1,2,73.0,N,N,1,N,N,194,N,2,2,2,2,408,427
765,06-08507,51,2,1,0,1,1,3,1,2,3305.1,N,N,9,220.0,1,501,N,2,2,2,2,116,116
9290,24-01004,72,2,1,0,1,0,2,1,1,4187.9,8090,12,9,89800.0,8,501,N,2,2,2,2,34,33
16009,36-04010,25,2,6,0,6,N,N,3,0,50441.6,8660,14,11,5000.0,1,N,N,2,2,2,2,42,0
23911,06-08507,11,1,N,0,1,3,5,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,63,63
25171,17-03529,2,2,N,0,1,2,4,1,1,15097.5,N,N,N,N,N,501,N,N,N,2,2,84,72
9235,24-01004,55,2,1,0,1,0,3,1,1,4187.9,9590,16,10,189900.0,9,501,N,2,2,2,2,55,53
1162,06-07502,25,2,6,0,6,0,3,1,2,33632.6,7290,10,10,80000.0,8,501,N,2,2,2,2,126,127
17695,36-04010,65,2,6,0,2,0,N,1,1,50441.6,N,N,9,17600.0,3,144,N,2,2,2,2,58,57
26251,24-01004,2,2,N,0,1,3,5,1,1,4187.9,N,N,N,N,N,501,N,N,N,2,2,14,16
956,06-08507,53,2,4,0,1,1,2,1,2,3305.1,6490,8,8,308000.0,9,501,N,2,2,2,2,43,43
21695,51-51255,40,2,4,0,2,0,N,1,2,11224.3,9590,16,10,134000.0,9,501,N,2,2,2,2,25,25
1476,06-07502,37,1,6,0,1,0,N,1,2,33632.6,2190,4,9,152000.0,9,501,N,2,2,2,2,99,100
14901,32-00405,32,1,6,0,2,N,N,2,0,7990.5,7580,10,5,15000.0,3,N,N,1,2,1,2,106,0
7929,19-01700,24,2,6,1,1,2,3,1,2,3572.3,4270,5,4,25000.0,4,123,N,2,2,2,2,141,140
24008,06-08507,9,2,N,0,6,2,4,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,60,63
25935,51-01301,0,1,N,0,9,1,3,1,1,11162.8,N,N,N,N,N,350,N,N,N,2,2,93,84
22644,51-51255,25,2,6,0,1,0,N,1,2,11224.3,7290,10,10,60000.0,7,456,N,2,2,2,2,49,50
24195,38-00100,10,1,N,0,9,2,7,1,1,73.0,N,N,3,N,N,384,N,2,2,2,2,88,31
1378,06-08507,79,1,1,0,1,0,2,1,1,3305.1,N,N,10,68900.0,7,501,N,2,2,2,2,79,79
8434,24-01004,74,2,1,4,1,0,4,1,1,4187.9,N,N,10,10200.0,2,338,N,2,1,2,1,134,93
4560,13-04600,69,2,4,0,2,0,N,1,2,3670.4,N,N,9,11200.0,3,92,N,2,2,2,2,115,115
1958,06-07502,73,1,4,0,6,0,N,1,1,33632.6,7890,11,10,57700.0,7,471,N,2,2,2,2,68,68
6356,17-03531,68,2,4,0,2,0,N,1,2,11171.6,N,N,7,187800.0,9,501,N,2,2,2,2,81,82
14252,30-00600,15,1,6,0,1,1,3,1,1,16.3,N,N,3,6800.0,1,439,N,2,2,2,2,51,31
2783,06-08507,60,2,1,0,6,0,2,1,1,3305.1,7190,9,12,83000.0,8,501,N,2,2,2,2,122,122
15170,32-00405,20,2,1,1,1,0,2,1,2,7990.5,N,N,5,0.0,0,0,N,2,2,2,2,161,179
6756,17-03531,23,2,6,0,2,0,2,1,1,11171.6,6390,7,8,15000.0,3,501,N,2,2,2,2,115,84
1732,06-07502,63,2,6,0,1,0,N,1,2,33632.6,N,N,11,349000.0,9,501,N,2,2,2,2,74,74
25984,51-51255,4,1,N,0,9,2,3,1,2,11224.3,N,N,1,N,N,449,N,N,N,2,2,53,45
247,01-01301,31,2,5,0,2,2,5,1,1,2731.2,9370,16,7,23900.0,5,259,N,2,2,2,2,74,74
6058,17-03531,71,2,3,0,2,0,2,1,2,11171.6,N,N,8,18200.0,3,151,N,1,2,2,2,83,94
12664,29-01901,43,1,6,0,2,0,N,1,2,5434.8,170,0,4,28000.0,5,211,N,2,2,2,2,232,232
7039,17-03529,33,2,1,0,9,1,4,1,1,15097.5,8191,12,10,122000.0,9,501,N,2,2,2,2,90,90
17577,36-03710,48,1,1,1,8,0,3,1,2,52864.7,6370,7,7,52000.0,6,309,N,2,2,2,2,112,113
26004,51-01301,11,2,N,0,1,2,4,1,1,11162.8,N,N,3,N,N,501,N,2,2,2,2,49,52
17676,36-03710,19,1,6,2,8,0,3,1,2,52864.7,N,N,4,0.0,0,0,N,2,2,2,2,228,197
2891,08-00803,53,1,4,0,1,N,N,3,0,3393.2,N,N,6,0.0,0,0,N,1,2,2,1,17,0
6117,17-03529,55,2,4,0,6,0,N,1,1,15097.5,7870,11,12,50000.0,6,382,N,2,2,2,2,40,36
19010,38-00100,57,2,1,0,1,0,2,1,1,73.0,770,3,7,12600.0,2,147,N,2,2,2,2,18,17
943,06-07502,74,1,1,0,1,0,2,1,1,33632.6,770,3,7,385700.0,9,501,N,2,2,2,2,53,53
7645,19-01700,33,1,1,0,1,2,4,1,1,3572.3,8090,12,9,60000.0,8,489,N,2,2,2,2,67,66
3412,08-00803,76,2,3,0,1,0,N,1,1,3393.2,N,N,4,6500.0,1,53,N,2,2,2,2,25,25
1352,06-08507,16,1,6,0,6,2,4,1,1,3305.1,N,N,4,0.0,0,501,N,2,2,2,2,106,99
25420,19-01700,9,2,N,0,2,1,3,1,1,3572.3,N,N,3,N,N,N,N,2,2,2,2,101,161
3066,08-00803,21,1,6,0,1,0,N,1,2,3393.2,5593,6,7,2800.0,1,21,N,2,2,2,2,100,100
21161,51-01301,35,2,2,0,1,0,7,1,1,11162.8,4971,6,5,16100.0,3,324,N,2,2,2,2,86,72
18604,38-00100,35,2,1,4,1,1,7,1,1,73.0,7072,9,3,493300.0,9,501,N,2,2,2,2,44,56
323,01-01301,61,1,1,0,2,0,5,1,1,2731.2,770,3,6,10000.0,2,115,N,2,2,2,2,71,71
5225,17-03529,19,2,6,0,6,N,N,3,0,15097.5,N,N,7,0.0,0,N,N,2,2,2,2,86,0
12592,29-01901,72,2,5,0,2,0,N,1,2,5434.8,N,N,5,9700.0,2,80,N,2,2,2,2,86,86
1090,06-07502,42,1,1,0,1,3,5,1,1,33632.6,6970,9,9,180000.0,9,501,N,2,2,2,2,144,138
7259,19-01700,18,2,6,0,1,N,N,3,0,3572.3,8680,14,7,5700.0,1,N,N,2,2,2,2,79,0
13942,30-00600,63,2,3,0,1,0,N,1,1,16.3,8191,12,7,37800.0,6,289,N,2,2,2,2,23,24
19038,38-00100,27,1,1,0,1,0,2,1,2,73.0,770,3,7,100000.0,9,501,N,2,2,2,2,190,197
19599,40-00200,69,2,3,0,5,N,N,2,0,90.7,N,N,7,34150.0,6,N,N,1,1,1,2,23,0
19880,40-00200,55,1,1,0,3,0,3,1,1,90.7,7860,11,9,76500.0,9,501,N,2,2,2,2,31,31
9127,24-01004,60,2,1,4,1,0,2,1,2,4187.9,8970,15,7,8000.0,2,52,N,2,2,2,2,52,40
1111,06-07502,65,1,3,0,1,0,N,1,1,33632.6,7870,11,10,175500.0,9,501,N,2,2,2,2,62,62
26314,24-01004,12,2,N,0,1,2,4,1,2,4187.9,N,N,3,N,N,501,N,2,2,2,2,113,129
25331,17-03531,10,2,N,0,2,2,6,1,1,11171.6,N,N,3,N,N,449,N,2,2,2,2,42,40
21703,51-51255,37,1,6,0,1,0,N,1,1,11224.3,6991,9,9,106000.0,8,501,N,2,2,2,2,73,74
4818,13-04600,56,2,1,0,2,0,2,1,1,3670.4,7390,10,5,18000.0,4,220,N,2,2,2,2,59,59
27182,30-00600,4,2,N,0,1,2,4,1,1,16.3,N,N,2,N,N,425,N,N,N,2,2,26,20
10831,26-02702,26,2,6,4,1,0,N,1,1,4817.2,7870,11,10,82000.0,8,501,N,2,2,2,2,95,95
23243,32-00405,1,2,N,0,2,2,3,1,2,7990.5,N,N,N,N,N,60,N,N,N,2,2,137,92
24377,38-00100,4,2,N,0,1,2,4,1,1,73.0,N,N,1,N,N,188,N,N,N,2,2,32,34
22772,51-01301,23,1,6,0,1,0,N,1,2,11162.8,7680,10,9,105000.0,8,501,N,2,2,2,2,26,25
25493,19-01700,14,2,N,0,1,4,7,1,1,3572.3,N,N,3,N,N,159,N,1,2,1,1,84,106
6833,17-03529,73,2,6,0,2,0,N,1,2,15097.5,N,N,7,14000.0,3,114,N,2,2,2,2,164,163
2095,06-08507,88,1,3,0,1,0,N,1,1,3305.1,N,N,9,162800.0,9,501,N,2,2,2,2,102,102
15698,32-00405,48,2,6,1,1,3,4,1,1,7990.5,8970,15,4,35000.0,5,136,N,2,2,2,2,79,79
3789,08-00803,77,1,1,0,1,0,2,1,1,3393.2,N,N,9,68000.0,7,501,N,2,2,2,2,58,59
9943,24-01004,73,1,1,4,1,0,2,1,1,4187.9,N,N,10,63000.0,6,501,N,2,2,2,2,100,100
14224,30-00600,27,2,6,0,3,0,N,1,1,16.3,9480,16,8,30000.0,5,227,N,2,2,2,2,64,114
8297,19-01700,65,1,1,0,1,0,2,1,1,3572.3,4971,6,5,61400.0,8,501,2,2,2,2,1,89,89
21067,51-51255,27,2,6,0,1,0,N,1,2,11224.3,6991,9,10,60000.0,7,458,N,2,2,2,2,51,47
23944,06-07502,4,2,N,0,6,1,2,1,2,33632.6,N,N,1,N,N,17,N,N,N,2,2,63,70
22994,51-01301,68,1,1,0,1,0,2,1,1,11162.8,7390,10,10,253000.0,9,501,N,2,2,2,2,71,71
26644,28-01100,3,2,N,0,2,0,4,1,2,2674.3,N,N,2,N,N,92,N,N,N,2,2,103,105
865,06-08507,39,2,1,0,6,2,4,1,2,3305.1,N,N,10,0.0,0,501,N,2,2,2,2,88,94
10280,24-01004,26,2,6,0,9,1,2,1,2,4187.9,5170,6,5,27200.0,4,207,N,2,2,2,2,37,114
22261,51-51255,35,2,4,0,1,0,N,1,1,11224.3,8090,12,9,53000.0,6,400,N,2,2,2,2,72,72
22514,51-51255,55,1,6,0,1,0,N,1,2,11224.3,7190,9,10,179000.0,9,501,N,2,2,2,2,73,74
10720,26-02702,21,1,6,0,1,0,N,1,2,4817.2,6991,9,7,10000.0,2,76,N,2,2,2,2,210,118
6767,17-03531,50,2,6,0,2,0,2,1,1,11171.6,7680,10,7,15000.0,3,245,N,2,2,2,2,67,41
10740,26-02702,27,2,6,0,1,0,N,1,1,4817.2,7870,11,9,5800.0,1,44,N,2,2,2,2,84,111
24151,38-00100,14,2,N,0,1,2,4,1,1,73.0,N,N,3,N,N,501,N,2,2,2,2,23,8
6963,17-03529,73,2,6,0,2,0,2,1,2,15097.5,N,N,7,10800.0,2,71,N,1,1,2,2,106,106
15926,32-00405,20,2,6,0,1,0,N,1,1,7990.5,8680,14,5,0.0,0,0,N,2,2,2,2,136,136
338,01-01301,42,1,6,0,2,0,N,1,1,2731.2,3580,4,5,50000.0,7,380,N,2,2,2,2,301,301
12396,29-01901,24,1,6,0,2,N,N,2,0,5434.8,N,N,5,0.0,0,N,N,2,2,2,2,83,0
10560,26-02702,18,2,6,0,1,N,N,3,0,4817.2,6570,8,7,28000.0,5,N,N,2,2,2,2,47,0
17092,36-04010,31,1,6,0,9,1,6,1,1,50441.6,5593,6,7,51000.0,6,501,N,2,2,2,2,44,47
17317,36-03710,33,2,6,0,2,1,2,1,2,52864.7,9920,18,8,0.0,0,0,N,2,2,2,2,129,129
23051,32-00405,12,1,N,4,1,2,3,1,2,7990.5,N,N,3,N,N,48,N,2,2,2,2,90,78
15503,32-00405,67,1,1,3,1,0,2,1,2,7990.5,N,N,9,0.0,0,147,N,2,1,2,2,86,84
24102,06-08507,14,1,N,0,6,2,4,1,2,3305.1,N,N,4,N,N,501,N,2,2,2,2,33,30
24191,38-00100,5,1,N,0,1,3,5,1,1,73.0,N,N,2,N,N,501,N,2,2,2,2,58,34
17492,36-04010,43,2,1,0,2,0,2,1,2,50441.6,8170,12,7,27000.0,4,432,N,2,2,2,2,333,334
24390,38-00100,0,2,N,0,1,1,3,1,1,73.0,N,N,N,N,N,452,N,N,N,2,2,216,239
14067,30-00600,51,2,6,0,1,0,3,1,1,16.3,5391,6,9,28000.0,5,501,N,2,2,2,2,33,66
4642,13-04600,24,1,6,0,1,0,N,1,2,3670.4,N,N,9,0.0,0,0,N,2,2,2,2,109,92
24208,38-00100,14,2,N,0,1,3,5,1,1,73.0,N,N,3,N,N,501,N,2,2,2,2,151,148
16693,36-04010,32,1,6,0,2,0,2,1,1,50441.6,7860,11,7,0.0,0,181,N,2,2,2,2,121,118
10298,24-01004,51,1,1,0,1,1,3,1,1,4187.9,8191,12,12,552030.0,9,501,N,2,2,2,2,57,61
13869,30-00600,27,2,1,0,1,0,2,1,2,16.3,8980,15,5,22400.0,4,484,N,2,2,2,2,99,99
25620,51-01301,13,1,N,0,6,4,6,1,1,11162.8,N,N,3,N,N,501,N,2,2,2,2,77,72
17837,38-00100,40,2,1,0,1,3,5,1,1,73.0,8191,12,10,15000.0,3,501,N,2,2,2,2,54,54
22176,51-51255,28,1,1,1,1,0,2,1,2,11224.3,9470,16,10,134000.0,9,501,N,2,2,2,2,84,65
19476,38-00100,17,2,6,0,5,0,9,1,1,73.0,8680,14,4,7300.0,1,41,N,2,2,2,2,26,96
1132,06-08507,38,2,1,0,6,1,3,1,1,3305.1,N,N,9,0.0,0,501,N,2,2,2,2,108,117
13385,30-00600,68,2,1,0,1,0,2,1,1,16.3,N,N,7,12000.0,2,253,N,1,2,2,2,77,100
13962,30-00600,74,1,1,0,1,0,2,1,1,16.3,N,N,5,18200.0,4,353,N,2,2,2,2,27,27
17118,36-03710,51,1,6,2,8,0,N,1,2,52864.7,N,N,1,1400.0,1,10,N,2,2,2,2,99,99
10586,26-02702,18,2,6,0,6,N,N,3,0,4817.2,8680,14,7,13500.0,3,N,N,2,2,2,2,101,0
10968,26-02702,34,1,6,0,2,0,2,1,1,4817.2,N,N,1,14400.0,3,501,N,1,2,2,2,255,75
9025,24-01004,74,1,1,0,1,0,2,1,1,4187.9,7870,11,9,323000.0,9,501,N,2,2,2,2,59,55
7571,19-01700,51,2,5,0,1,0,3,1,2,3572.3,6970,9,5,38000.0,6,241,N,2,2,2,2,166,166
13508,30-00600,36,2,1,0,1,2,4,1,1,16.3,7280,10,8,20700.0,4,269,N,2,2,2,2,27,48
26946,30-00600,5,2,N,0,3,2,4,1,1,16.3,N,N,2,N,N,337,N,2,2,2,2,27,35
27243,30-00600,9,2,N,0,1,2,4,1,1,16.3,N,N,3,N,N,246,N,2,2,2,2,27,52
16687,36-04010,37,2,2,0,2,0,5,1,1,50441.6,8191,12,9,28000.0,4,199,N,2,2,2,2,44,58
6469,17-03529,38,2,6,0,2,0,3,1,1,15097.5,9170,15,9,50000.0,6,501,N,2,2,2,2,132,81
2201,06-08507,15,2,6,0,6,1,4,1,1,3305.1,N,N,4,0.0,0,501,N,2,2,2,2,59,61
17704,36-04010,90,2,3,0,2,0,N,1,2,50441.6,N,N,1,8800.0,2,72,N,2,1,2,2,161,161
25608,51-01301,5,2,N,0,1,4,6,1,1,11162.8,N,N,2,N,N,501,N,2,2,2,2,62,83
9892,24-01004,83,1,1,0,1,0,2,1,1,4187.9,N,N,10,176000.0,9,501,N,2,2,2,2,75,66
27205,30-00600,11,2,N,0,3,6,8,1,1,16.3,N,N,3,N,N,100,N,2,2,1,2,70,64
