,Unnamed: 0,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,PUMA
2803,6162,71,2,6,4,2,0,N,1,1,8590,14,9,88428,6,501,N,2,2,2,2,95,87,48-02102
2804,6416,47,2,4,1,1,4,N,1,2,7860,12,9,121439,5,304,N,2,2,1,2,3,139,48-02102
2805,596,83,1,1,0,1,2,3,1,2,8470,3,4,359,7,501,N,2,2,2,2,24,63,48-02515
2806,291,10,2,6,0,1,0,2,1,1,7860,N,8,73253,5,376,N,2,2,2,2,86,24,48-02102
2807,2048,47,2,6,1,1,1,N,1,1,8680,6,5,120685,7,427,N,2,2,2,2,215,14,48-02515
2808,2657,36,1,1,0,1,0,6,1,1,7380,10,9,35886,5,337,N,2,1,2,2,289,71,48-02101
2809,1151,55,2,6,1,1,2,N,1,1,9160,6,N,N,9,58,N,2,1,2,2,30,32,48-02510
2810,1511,55,2,N,0,1,2,N,1,1,N,N,7,N,2,332,N,2,2,2,2,93,87,48-02507
2811,1202,80,1,1,0,1,0,N,1,1,7290,14,9,34790,4,303,5,2,2,2,2,78,97,48-02515
2812,8043,30,2,1,0,1,3,N,1,1,N,6,5,73102,N,501,N,2,2,2,2,15,79,48-02510
2813,2136,9,1,6,0,1,2,3,1,1,4670,9,3,-6300,N,245,N,2,2,2,2,142,71,48-02102
2814,7985,9,2,1,0,1,1,N,1,2,N,10,3,46779,8,381,N,N,2,2,2,29,172,48-02102
2815,7358,71,2,3,1,1,0,7,1,2,8191,12,1,104091,N,501,N,2,1,2,1,143,104,48-02516
2816,3157,34,1,6,1,1,3,N,1,1,7860,4,1,N,3,132,N,2,2,2,2,94,81,48-02101
2817,215,86,1,1,1,1,0,4,1,1,6890,11,3,106122,0,307,N,2,2,2,2,78,65,48-02507
2818,1409,63,1,N,0,2,2,4,1,2,N,N,9,33546,8,71,N,2,2,2,2,23,35,48-02102
2819,7490,29,2,1,0,1,0,2,1,1,8590,11,1,82636,5,367,N,2,2,2,2,23,96,48-02101
2820,157,26,1,3,0,8,1,4,1,1,7860,6,3,19065,3,379,N,2,2,2,2,171,56,48-02510
2821,8683,10,1,6,0,1,0,2,1,1,7860,4,3,-6300,0,238,N,2,2,2,2,31,363,48-02510
2822,7436,59,2,N,0,1,0,4,1,1,N,11,5,-3441,3,108,N,2,2,2,2,269,260,48-02510
2823,9072,16,1,1,0,2,2,4,1,1,7860,7,4,N,N,501,N,2,2,2,2,101,69,48-02510
2824,7281,66,1,1,0,1,1,5,1,1,N,N,3,32789,0,450,N,N,2,2,2,51,58,48-02516
2825,1734,50,2,N,1,2,2,5,1,1,7860,6,10,N,8,160,N,N,2,2,2,37,105,48-02101
2826,5125,64,2,4,1,2,3,N,1,2,8191,10,N,N,8,465,N,N,2,2,2,102,14,48-02102
2827,4272,10,2,4,0,1,1,5,1,1,N,N,8,N,9,201,N,2,1,2,2,120,99,48-02510
2828,2282,63,1,4,1,2,4,2,1,2,6970,4,9,67168,9,327,N,2,2,2,2,15,89,48-02510
2829,4384,47,1,1,1,1,3,N,1,2,N,N,3,-6300,3,149,N,2,2,2,2,109,113,48-02516
2830,1947,56,1,1,0,1,0,N,1,1,N,N,5,167770,1,339,5,2,2,2,2,17,89,48-02510
2831,14,4,1,6,0,1,2,4,1,0,770,N,5,193422,N,316,5,2,2,2,2,14,90,48-02102
2832,3337,31,1,1,0,1,0,4,1,2,8191,5,8,125266,5,268,N,2,2,2,2,76,51,48-02102
2833,4348,73,1,1,0,2,3,N,2,2,2880,15,4,25426,6,269,N,2,2,2,2,160,86,48-02515
2834,3612,59,2,6,0,1,3,5,1,1,7860,12,7,12304,6,102,N,2,2,2,1,66,75,48-02507
2835,6146,49,1,1,0,1,0,4,1,2,N,6,9,N,1,195,N,2,1,2,2,110,87,48-02102
2836,3453,34,1,2,1,1,0,4,1,1,490,11,5,-6300,5,386,N,2,2,2,1,51,51,48-02507
2837,7361,50,1,1,0,1,0,3,1,1,7970,4,9,68356,6,501,N,2,1,2,2,91,57,48-02101
2838,8519,47,2,1,0,2,0,5,1,1,N,10,5,-6300,3,340,N,N,2,2,2,17,23,48-02510
2839,9134,14,2,6,1,1,0,4,1,1,7860,4,5,-6300,6,169,N,2,2,2,2,48,47,48-02516
2840,6261,5,2,2,0,1,0,3,1,1,N,N,11,8529,2,367,N,2,2,2,2,40,18,48-02510
2841,2159,46,2,6,1,1,0,5,2,2,2370,9,4,31859,6,273,N,2,2,2,2,516,302,48-02507
2842,8034,36,2,6,0,1,1,3,1,1,8191,7,7,N,0,477,N,2,2,2,2,28,85,48-02101
2843,7256,35,1,6,0,1,0,2,1,1,7680,4,7,118663,7,371,N,N,1,2,1,70,51,48-02510
2844,4034,54,1,4,1,1,2,3,1,2,7860,4,2,8339,8,372,N,N,2,2,2,90,339,48-02102
2845,2024,44,1,4,0,1,2,N,1,2,N,10,3,24480,7,268,N,2,1,2,2,135,84,48-02516
2846,7194,12,2,6,0,1,0,4,1,1,8191,6,5,24657,7,501,N,2,2,2,2,154,123,48-02507
2847,99,2,1,1,0,1,3,N,1,2,8680,11,7,122097,5,344,5,2,2,2,2,77,68,48-02102
2848,3882,45,2,6,1,1,2,3,1,1,7860,N,10,N,0,178,N,N,1,1,2,22,92,48-02507
2849,4138,49,2,6,1,1,2,N,1,2,7370,7,9,56473,N,282,N,2,2,2,2,21,72,48-02102
2850,282,66,2,N,0,2,0,3,1,1,4795,7,12,65120,1,501,N,2,2,2,2,40,96,48-02515
2851,5953,36,2,6,0,1,0,4,1,1,N,N,8,-6300,2,254,N,2,2,1,2,43,46,48-02507
2852,1418,26,2,6,0,2,0,3,1,1,N,N,9,N,6,385,N,2,2,2,2,129,35,48-02102
2853,6492,35,1,2,0,1,2,4,1,1,6870,10,5,59455,5,501,N,N,2,2,2,33,62,48-02102
2854,6130,71,1,6,1,1,N,5,1,2,4770,3,7,27178,4,317,N,2,2,2,2,39,61,48-02102
2855,2668,70,1,3,1,1,0,4,1,1,N,N,4,108649,N,501,N,2,2,2,2,25,27,48-02102
2856,6848,67,1,N,1,2,1,N,1,2,9790,15,9,52046,9,379,N,2,2,2,1,99,44,48-02101
2857,7958,10,1,4,0,1,0,2,1,1,7860,N,7,79930,7,368,N,2,2,2,2,159,199,48-02516
2858,3509,60,1,3,1,8,2,4,2,2,8680,6,4,116611,5,415,N,2,1,2,2,111,57,48-02516
2859,3906,70,1,1,1,1,0,3,1,1,8660,6,7,57546,0,323,N,2,2,2,1,20,93,48-02510
2860,5419,17,2,1,0,1,2,3,1,1,3490,5,3,42658,5,330,N,2,2,2,2,29,86,48-02510
2861,5796,65,2,N,2,1,0,2,1,1,7860,N,9,61531,6,227,N,2,2,2,2,118,18,48-02102
2862,7528,59,1,1,0,2,0,4,1,1,7870,11,10,19344,4,416,N,2,2,1,2,105,44,48-02102
2863,1111,48,1,1,0,1,0,4,1,1,N,13,1,70554,4,320,N,2,2,2,1,93,97,48-02507
2864,4737,10,1,6,0,1,2,6,1,2,9160,11,7,13772,5,232,N,2,2,2,2,103,24,48-02507
2865,7302,67,2,1,0,1,0,N,1,1,8590,10,3,197499,7,277,N,2,1,2,2,39,14,48-02510
2866,1446,57,2,6,0,9,2,4,1,2,N,6,9,N,8,501,5,2,1,1,1,89,38,48-02102
2867,7519,40,2,1,0,1,1,2,1,1,9160,11,9,33606,6,501,N,2,2,2,2,93,38,48-02101
2868,4933,32,2,N,0,1,0,3,2,2,8370,10,9,106285,6,358,N,N,2,2,2,112,41,48-02510
2869,2313,7,2,1,1,1,0,6,1,2,8680,6,9,-6300,9,449,N,2,1,2,1,93,35,48-02510
2870,4569,29,2,N,0,1,2,N,1,1,7860,6,4,7304,0,308,N,N,2,2,1,38,26,48-02515
2871,8529,58,1,1,0,1,0,3,1,2,7690,4,10,139243,0,345,N,2,2,2,2,61,48,48-02515
2872,8849,79,2,6,0,8,2,4,1,1,6870,9,4,123441,N,501,N,2,1,1,2,171,22,48-02516
2873,8230,75,2,N,0,1,3,2,1,1,7980,11,5,56776,2,409,N,2,2,2,1,60,92,48-02102
2874,4317,74,2,1,0,1,2,3,1,2,4795,11,7,187227,0,405,N,2,2,2,2,56,254,48-02510
2875,1770,45,1,1,0,8,0,2,1,1,N,N,9,113678,5,291,N,2,2,1,2,407,80,48-02101
2876,3534,34,1,1,1,1,2,4,1,1,N,N,10,16489,9,381,N,2,2,2,2,21,78,48-02507
2877,5234,64,1,6,0,1,0,4,1,1,7860,N,7,45082,0,185,N,2,1,1,2,112,188,48-02516
2878,545,31,1,6,0,1,0,2,1,1,3580,10,10,-6300,3,293,N,2,2,2,2,21,27,48-02516
2879,277,29,2,N,0,1,2,5,1,1,7860,N,2,N,8,441,N,N,1,2,2,153,58,48-02507
2880,1475,60,2,N,1,1,4,6,1,1,N,4,4,49068,6,389,N,N,2,2,2,75,72,48-02510
2881,1254,68,2,6,0,1,1,4,1,1,7390,11,5,-5664,7,364,N,2,1,2,2,78,72,48-02102
2882,8000,9,2,N,1,1,0,5,1,2,7860,4,5,34652,8,260,N,2,2,2,2,45,213,48-02102
2883,1919,7,1,1,0,1,4,3,1,2,7380,N,3,30853,4,420,N,N,2,1,2,52,40,48-02510
2884,1256,10,2,N,0,2,0,2,1,1,7860,6,4,105139,9,263,N,2,2,2,2,288,227,48-02101
2885,556,11,2,3,0,1,0,3,1,2,N,N,9,N,0,264,N,N,1,2,2,289,31,48-02515
2886,2359,10,2,1,0,1,2,N,1,2,N,6,9,42614,5,238,N,2,2,2,2,91,41,48-02101
2887,5379,55,1,6,0,2,0,2,1,1,7490,7,5,-6300,5,290,N,2,N,2,2,123,218,48-02507
2888,6877,6,2,6,1,1,2,3,1,1,8590,11,5,-6300,7,186,5,2,2,2,2,98,104,48-02516
2889,386,39,1,6,0,1,2,3,1,1,8680,6,3,N,N,150,5,2,2,2,2,80,57,48-02515
2890,4017,6,1,4,0,1,0,7,1,2,7970,N,5,-6300,N,310,N,2,2,1,1,42,94,48-02510
2891,5467,14,1,6,0,2,2,3,1,1,5391,12,5,88622,4,320,N,2,2,2,1,201,7,48-02507
2892,2318,43,2,N,1,1,0,2,1,1,7670,7,N,77024,6,282,N,2,2,1,1,53,106,48-02510
2893,644,20,1,4,0,1,0,2,1,1,N,N,4,-6300,8,268,N,2,2,2,2,38,106,48-02102
2894,1894,44,1,1,0,1,0,5,1,1,N,N,4,N,N,130,5,2,1,2,2,95,24,48-02102
2895,5265,42,1,1,0,1,2,3,1,1,9470,12,2,6503,8,144,N,2,1,2,2,77,56,48-02102
2896,4360,48,2,6,1,1,0,5,1,1,6070,6,9,N,8,476,N,N,2,2,2,101,16,48-02101
2897,7581,38,1,N,1,1,1,4,1,1,6380,14,10,58030,6,426,N,2,2,2,2,23,269,48-02102
2898,2273,51,2,5,0,1,3,6,3,2,6870,11,9,85332,N,237,N,2,2,2,1,270,195,48-02515
2899,7347,36,2,4,0,1,3,7,1,1,6190,16,7,N,0,113,N,2,2,2,2,99,58,48-02101
2900,9035,64,2,1,0,9,2,2,2,1,770,6,7,65490,8,282,N,2,1,2,2,50,15,48-02507
2901,5529,64,1,1,0,1,3,5,1,2,9160,7,5,52590,9,299,N,2,2,2,2,84,87,48-02510
2902,8609,57,1,N,1,2,2,4,1,2,4795,N,10,6148,N,256,N,N,2,2,2,65,46,48-02510
2903,6436,52,2,1,0,1,1,6,1,1,4971,N,5,34576,9,242,N,2,2,1,2,72,59,48-02102
2904,6742,38,1,4,1,1,2,5,1,1,N,N,9,N,2,86,N,2,2,2,2,93,64,48-02102
2905,591,9,2,6,0,1,3,4,1,2,4195,11,3,-6300,3,434,5,2,2,2,2,124,18,48-02515
2906,6427,14,2,3,0,2,0,3,1,2,7860,N,10,N,N,501,N,2,1,2,2,70,18,48-02515
2907,3316,36,1,3,1,2,1,N,1,1,3580,14,7,63648,0,499,N,2,2,2,2,77,62,48-02101
2908,4083,24,1,6,1,1,2,N,2,1,5391,7,7,-6300,6,269,5,N,1,2,2,18,69,48-02510
2909,6721,49,2,1,0,1,0,2,2,1,8891,N,7,-1703,5,302,N,N,2,2,2,211,15,48-02101
2910,5121,58,1,N,0,1,0,2,1,1,8191,6,10,215472,0,466,N,2,2,2,2,54,50,48-02102
2911,1485,71,2,3,0,2,0,5,1,1,N,5,7,37284,2,358,N,2,1,2,2,107,19,48-02102
2912,6081,23,2,4,0,1,3,2,1,2,5593,16,3,N,N,269,N,2,2,2,2,89,23,48-02510
2913,4227,15,1,1,0,2,2,5,1,1,N,6,3,N,8,425,5,N,2,2,1,124,293,48-02515
2914,430,41,1,1,0,1,0,N,1,1,7860,10,4,45729,7,259,N,N,2,2,2,22,271,48-02516
2915,7241,10,1,4,0,2,0,N,1,1,770,4,4,23303,8,394,N,2,2,2,2,70,60,48-02510
2916,2084,32,1,N,0,1,2,3,1,2,6380,11,5,88354,6,318,N,N,1,2,2,43,82,48-02516
2917,8116,64,1,1,0,2,0,5,1,1,7860,4,6,55201,7,320,N,2,2,2,2,58,67,48-02102
2918,511,69,1,6,1,2,1,2,1,1,8670,N,5,87257,N,170,5,2,2,2,2,37,64,48-02507
2919,8078,11,1,1,0,1,2,4,1,1,9470,10,6,105492,9,498,N,2,2,1,2,43,75,48-02102
2920,7945,52,1,4,0,1,0,2,1,1,8191,11,9,-1800,3,96,N,N,2,2,2,95,112,48-02516
2921,296,46,1,1,0,2,0,N,1,2,7870,4,4,135767,N,141,N,2,2,2,2,21,23,48-02510
2922,7498,47,2,6,1,1,2,2,1,1,7071,N,7,65111,9,391,N,2,2,2,2,188,26,48-02507
2923,5831,2,2,1,0,1,0,N,1,1,8790,N,4,N,0,212,N,2,1,2,2,41,77,48-02510
2924,3574,30,1,1,1,2,0,3,1,1,770,9,3,30270,6,33,N,N,1,1,2,98,97,48-02516
2925,7622,40,1,6,0,1,0,4,1,1,3580,14,4,66237,6,501,5,2,2,2,2,92,60,48-02515
2926,7518,16,1,N,0,1,0,2,1,1,N,N,6,N,N,332,N,2,2,2,2,42,52,48-02101
2927,4972,2,1,1,1,1,0,3,1,1,N,14,5,-6300,4,177,N,2,2,2,2,68,86,48-02101
2928,4564,29,1,1,0,2,0,2,1,1,4270,N,9,15200,4,98,N,2,2,2,2,51,62,48-02507
2929,5019,52,1,N,0,1,0,3,1,2,8090,6,9,-6300,N,103,N,2,2,2,2,33,0,48-02102
2930,8433,19,2,3,0,1,3,4,1,0,5490,N,9,N,N,292,N,N,2,2,1,82,56,48-02102
2931,8457,65,1,6,0,1,2,5,1,1,6870,5,N,-1321,7,349,N,N,1,2,2,41,88,48-02507
2932,3090,61,1,4,1,1,2,2,1,1,7290,4,7,74477,8,463,N,2,1,2,2,72,42,48-02507
2933,5703,54,2,1,1,1,0,3,1,1,N,N,5,N,8,185,N,1,2,1,1,8,46,48-02101
2934,1369,35,2,6,0,1,2,3,1,1,4971,6,7,448,9,354,N,2,2,2,2,139,12,48-02102
2935,2429,39,1,6,0,2,0,3,1,1,5391,6,9,N,2,501,N,2,2,2,2,12,239,48-02507
2936,6790,4,1,1,0,1,2,N,1,2,9480,11,10,141653,7,101,N,2,2,2,2,46,78,48-02101
2937,489,56,1,6,0,1,0,3,1,2,N,N,4,N,0,491,N,N,1,2,2,384,211,48-02515
2938,2754,27,1,1,0,1,0,3,1,1,7860,4,5,82602,7,288,N,2,2,2,1,25,212,48-02515
2939,7209,54,2,1,0,2,2,N,1,1,6890,4,9,86885,2,459,N,2,2,2,1,188,5,48-02516
2940,4255,0,1,6,0,1,2,3,1,1,8191,12,5,12150,5,305,N,2,2,2,2,77,53,48-02102
2941,9267,47,1,4,1,1,0,3,1,1,4795,6,7,62290,3,191,N,2,2,2,2,110,22,48-02515
2942,8310,45,1,1,0,1,4,2,1,1,7860,N,4,N,4,422,N,2,1,2,2,26,194,48-02515
2943,5593,28,1,1,0,1,0,4,1,2,6970,3,10,52395,5,336,N,2,2,2,2,110,34,48-02101
2944,4240,43,1,6,0,1,2,N,1,1,7970,9,5,-6300,9,376,N,2,2,2,2,88,49,48-02515
2945,1940,39,2,1,1,1,3,2,2,1,4870,11,N,55578,5,501,N,2,2,2,2,52,43,48-02101
2946,8515,30,1,4,0,1,0,2,1,1,N,N,9,125945,9,232,N,2,1,2,2,100,82,48-02510
2947,456,13,2,N,0,8,4,4,1,1,N,18,9,102480,2,501,N,2,2,2,2,24,68,48-02516
2948,730,53,1,6,0,1,0,3,1,0,7480,N,5,20675,N,456,N,2,1,2,2,85,103,48-02510
2949,5405,68,1,1,1,1,0,2,1,1,6970,14,5,91409,2,501,N,2,2,2,2,67,38,48-02102
2950,7532,9,1,1,0,2,0,2,1,1,8090,12,5,-6300,3,501,N,2,2,2,2,44,44,48-02102
2951,9142,47,1,1,1,1,4,2,1,2,7860,8,9,N,3,410,N,N,1,2,2,112,83,48-02507
2952,4762,50,1,1,0,1,0,2,1,1,6070,12,5,92993,0,431,N,2,2,2,2,65,24,48-02507
2953,6062,76,2,2,0,2,1,4,1,2,7860,10,7,58469,0,443,5,2,1,2,2,97,89,48-02507
2954,5246,37,2,N,0,1,2,N,1,1,7860,6,3,N,5,346,N,2,2,2,2,127,84,48-02510
2955,5451,7,1,6,0,1,2,4,1,1,N,16,7,86753,6,188,N,2,2,2,2,102,44,48-02102
2956,7356,34,2,1,0,1,0,4,1,1,N,5,7,30047,7,501,N,2,1,2,2,51,50,48-02515
2957,6039,61,1,1,1,1,2,N,1,1,8590,4,5,67210,5,414,N,2,2,2,2,23,202,48-02510
2958,2687,26,2,6,0,1,0,3,1,2,N,N,10,114925,6,368,N,N,1,2,2,88,56,48-02102
2959,9179,6,2,6,1,2,2,N,1,2,N,N,9,N,N,115,N,N,2,2,2,78,99,48-02510
2960,4899,38,1,N,0,1,1,N,2,2,6170,6,8,N,6,177,N,2,2,2,2,148,115,48-02510
2961,8015,51,1,1,0,1,2,N,1,1,9920,7,9,108479,8,501,N,2,2,2,2,104,57,48-02507
2962,3953,64,2,1,0,1,0,N,1,2,6970,14,5,103101,3,501,N,2,2,2,1,59,277,48-02102
2963,7427,30,2,1,0,1,0,3,1,1,7860,14,3,20642,3,384,N,2,2,2,2,139,87,48-02101
2964,654,55,2,6,1,1,0,4,1,1,8680,14,8,N,0,276,N,2,2,2,2,364,55,48-02516
2965,8868,13,1,1,0,1,0,8,1,2,7860,4,9,-6300,4,360,5,2,2,2,1,88,56,48-02516
2966,812,39,2,1,1,2,0,4,1,1,N,N,3,42591,9,311,N,N,1,2,2,80,91,48-02510
2967,2740,21,2,N,0,1,2,4,1,2,N,N,4,87935,6,237,N,N,1,2,2,97,88,48-02101
2968,9171,47,2,4,0,1,0,3,1,1,4670,12,6,92112,0,356,N,N,2,1,2,71,68,48-02510
2969,3492,71,2,1,0,1,0,3,1,1,7860,12,9,75871,6,501,N,2,2,2,2,64,98,48-02507
2970,1102,54,2,6,0,1,0,7,1,1,N,4,10,N,N,235,N,2,1,2,2,69,16,48-02510
2971,1651,10,2,N,0,2,2,3,1,1,8170,4,5,-6300,4,193,N,2,2,2,1,81,113,48-02510
2972,7069,63,1,6,4,2,1,N,1,1,3570,12,7,N,N,501,N,2,2,2,1,187,48,48-02507
2973,2165,49,2,6,0,1,0,N,1,1,N,9,2,N,1,132,N,N,1,2,2,68,62,48-02510
2974,1552,56,1,N,1,1,0,N,1,1,7860,6,9,12734,5,253,N,N,1,2,2,86,51,48-02516
2975,2264,49,2,N,4,2,0,7,1,2,8680,11,3,-6300,N,301,N,2,2,2,2,14,106,48-02510
2976,1165,72,1,1,0,1,0,4,1,1,4971,7,7,185893,9,501,N,2,1,2,2,73,72,48-02507
2977,1406,48,2,N,0,2,0,3,1,2,9170,3,N,14402,3,187,N,2,2,2,2,61,86,48-02515
2978,1473,58,2,6,0,1,0,2,1,2,N,7,8,N,9,244,N,N,2,2,2,47,40,48-02102
2979,2032,37,1,6,0,1,1,N,1,1,7860,6,4,N,N,381,N,2,1,2,2,113,294,48-02516
2980,7324,16,2,1,0,1,2,2,1,1,6991,4,9,96173,N,136,N,N,2,2,2,17,74,48-02515
2981,8301,41,2,3,0,1,0,2,1,1,N,N,3,56528,8,370,N,N,2,2,2,162,152,48-02507
2982,622,28,2,1,0,1,2,3,1,1,7680,10,5,68507,6,501,N,2,2,2,2,97,69,48-02507
2983,9274,42,1,N,0,2,0,4,1,1,5391,15,10,51791,N,270,N,2,N,2,1,55,249,48-02507
2984,9184,6,1,6,0,1,3,4,1,1,N,6,9,-6300,9,501,N,2,2,2,2,99,76,48-02507
2985,3854,55,2,6,0,1,0,N,1,1,8370,10,6,110511,5,360,N,2,2,2,2,41,38,48-02510
2986,4508,64,1,1,1,2,1,6,1,1,N,N,2,89358,8,501,N,2,2,2,2,90,21,48-02507
2987,8965,17,1,N,0,1,2,3,1,2,N,N,3,N,0,414,N,N,1,1,2,53,47,48-02510
2988,782,14,1,6,0,2,1,5,2,1,N,N,10,-6300,7,97,N,N,2,2,2,80,36,48-02102
2989,7578,86,2,6,0,1,0,2,1,2,N,N,9,108458,6,326,N,2,1,2,2,76,81,48-02515
2990,7643,45,2,1,0,1,2,3,1,2,7860,12,9,-6300,3,358,N,2,1,2,2,63,45,48-02510
2991,1973,53,1,1,0,1,2,4,1,1,4670,10,10,N,9,372,N,2,2,2,2,33,110,48-02102
2992,1742,43,2,1,0,2,2,4,1,1,7860,6,3,129892,0,304,N,2,2,2,2,55,53,48-02102
2993,2021,46,1,6,1,1,0,5,1,1,7860,4,11,60378,9,234,N,N,2,2,2,123,145,48-02510
2994,1387,59,2,1,0,2,0,4,1,2,5391,11,8,106421,5,380,N,2,2,2,2,51,95,48-02102
2995,6504,32,1,1,0,1,0,7,1,2,770,4,5,-6300,4,425,5,2,2,2,2,163,50,48-02102
2996,4135,42,2,4,0,1,0,3,1,2,8191,6,7,-6300,6,387,N,N,2,2,2,86,81,48-02102
2997,189,64,2,1,1,1,2,N,1,1,4770,6,9,28474,6,501,N,2,2,2,1,64,58,48-02516
2998,8199,42,1,6,1,1,2,3,1,2,7390,3,5,74397,6,182,N,1,1,2,1,11,36,48-02515
2999,8269,34,2,6,0,1,2,2,1,1,7860,6,3,N,4,361,N,2,2,2,2,78,102,48-02101
3000,7186,35,2,1,0,1,0,2,1,1,6870,6,9,-6300,N,160,N,2,2,2,2,66,45,48-02510
3001,7269,36,1,1,0,1,2,3,1,1,2870,5,6,-6300,N,355,N,2,2,2,2,88,62,48-02507
3002,3644,64,1,4,1,8,2,N,1,1,7860,N,9,N,8,220,N,2,2,2,2,37,65,48-02101
3003,5299,5,1,1,0,2,3,4,1,1,6870,4,3,102358,7,347,N,N,2,1,2,162,529,48-02507
3004,5369,78,2,1,0,2,0,6,1,1,6390,5,5,31156,6,378,N,2,2,2,2,81,289,48-02510
3005,2172,32,1,N,1,1,0,2,1,1,7870,11,10,37408,4,145,N,2,2,2,2,111,17,48-02510
3006,9250,83,1,6,0,2,0,2,1,1,7860,N,5,40948,8,293,N,2,2,2,2,363,67,48-02102
3007,275,7,2,N,0,2,0,4,1,1,6991,4,9,N,7,315,N,2,2,2,2,67,83,48-02102
3008,7364,68,2,1,0,1,0,4,2,1,N,6,9,1103,2,501,N,N,2,2,2,306,54,48-02516
3009,1845,34,2,N,0,1,1,4,1,1,7860,N,10,N,0,318,N,1,1,2,2,145,356,48-02102
3010,2973,51,2,6,0,1,2,2,1,2,7860,N,5,101409,6,501,N,2,2,2,2,104,23,48-02507
3011,499,35,2,6,1,1,1,5,1,1,370,N,7,N,2,501,N,N,2,2,2,101,15,48-02515
3012,2564,10,2,N,0,1,0,4,1,1,770,6,5,99982,8,326,N,2,2,2,2,101,69,48-02102
3013,18,92,1,6,0,1,2,3,1,1,9160,N,5,42209,N,481,N,2,2,2,2,75,49,48-02510
3014,8540,6,1,4,0,1,0,2,1,1,N,9,5,132928,9,345,N,2,2,2,2,34,120,48-02102
3015,1193,14,1,3,0,1,0,4,1,1,6870,10,4,N,N,339,N,2,2,2,2,15,98,48-02102
3016,7950,68,1,4,0,1,1,2,2,2,6970,14,5,121730,N,292,N,N,2,2,1,95,61,48-02507
3017,956,14,2,1,0,1,0,2,1,1,7860,12,4,120060,0,444,N,2,2,2,2,125,55,48-02510
3018,2264,9,1,6,0,1,0,N,1,1,7860,10,9,N,0,441,N,2,2,2,2,95,57,48-02510
3019,5636,58,1,4,0,2,2,4,1,2,8680,6,9,-6300,6,134,N,2,2,2,1,20,207,48-02507
3020,7883,35,1,N,1,2,0,6,1,1,6870,7,5,116682,5,376,N,2,2,2,2,118,38,48-02507
3021,420,61,1,1,0,1,2,5,1,1,4470,11,8,47631,9,336,N,2,2,2,2,160,19,48-02515
3022,2185,59,1,N,1,1,0,N,1,1,6870,12,10,43503,N,423,N,2,2,2,2,103,7,48-02101
3023,5239,56,2,6,0,1,0,2,1,1,1080,15,7,N,1,296,N,2,1,2,2,57,75,48-02102
3024,8622,80,2,6,1,2,2,N,1,2,7860,6,8,63796,8,315,N,2,2,2,2,63,59,48-02507
3025,6909,36,2,1,0,2,0,N,1,1,N,6,5,N,8,263,N,2,2,2,2,14,91,48-02101
3026,6005,8,2,N,0,1,0,5,1,1,7071,N,5,-5022,4,501,N,2,2,2,1,84,42,48-02510
3027,2114,26,2,4,0,2,N,2,1,1,6970,12,5,118366,5,288,N,N,1,2,2,48,68,48-02101
3028,1016,27,1,1,0,2,2,N,1,1,N,N,4,N,1,501,N,2,2,2,2,67,44,48-02101
3029,8072,36,1,4,0,2,0,N,1,1,8191,6,7,N,9,288,N,2,2,2,2,153,9,48-02510
3030,2052,39,2,6,0,2,1,6,2,2,6070,6,9,70220,8,304,N,2,2,2,2,60,59,48-02516
3031,8383,43,1,6,0,1,2,4,1,1,4270,11,3,95291,9,459,N,2,2,2,2,25,96,48-02101
3032,6081,25,2,6,0,1,1,2,1,1,7860,4,9,88784,5,384,N,2,2,2,2,77,211,48-02102
3033,3555,85,2,1,0,1,0,3,1,1,4971,16,7,65315,9,391,N,N,2,2,2,94,82,48-02507
3034,6835,28,2,N,0,1,11,6,1,1,4690,11,5,N,N,396,N,2,2,1,2,342,36,48-02510
3035,6184,33,2,N,0,1,2,N,2,1,6991,2,9,34455,N,414,N,2,2,2,2,65,75,48-02507
3036,4565,66,2,3,0,1,2,3,1,2,N,10,12,75748,6,501,N,2,2,1,2,26,80,48-02507
3037,2290,71,1,1,0,1,2,N,1,1,N,N,3,N,0,450,N,2,2,2,2,101,31,48-02507
3038,6871,72,1,6,0,1,2,2,1,1,7860,6,7,31737,6,441,N,2,1,2,2,76,69,48-02101
3039,3358,57,1,6,1,8,3,4,1,2,N,11,N,N,N,131,N,N,2,1,2,9,126,48-02102
3040,6634,34,1,1,1,2,2,4,1,1,7590,15,3,179427,8,501,5,2,2,2,2,246,49,48-02516
3041,3375,67,1,1,0,1,0,6,1,1,8670,N,11,120559,5,414,N,2,2,2,2,97,129,48-02507
3042,8883,30,1,4,0,1,4,6,1,2,N,6,3,N,N,117,N,1,2,2,2,34,106,48-02102
3043,4631,49,1,3,0,2,2,4,1,1,N,4,6,140160,7,398,N,2,2,1,2,86,69,48-02101
3044,213,61,2,1,1,5,2,5,1,1,N,11,9,49581,N,455,N,2,2,2,2,46,50,48-02510
3045,3455,83,1,6,0,2,0,3,2,1,8590,7,5,144487,2,438,N,2,2,2,2,44,39,48-02515
3046,2068,36,2,N,1,1,0,3,1,2,7390,6,3,1670,9,152,N,N,2,2,1,339,66,48-02515
3047,2145,18,2,6,0,1,3,2,1,2,N,N,9,N,5,286,N,2,2,2,2,12,63,48-02102
