SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
1,6,1,1,0,0,25-02800,15,0,3,501,5929
2,1,6,1,2,0,25-01300,18,2,3,501,3064
2,6,6,1,2,0,25-00503,62,0,N,143,1695
2,4,1,0,0,0,25-00703,65,0,3,455,1782
2,6,1,1,0,0,25-00503,38,2,4,500,668
2,1,1,1,9,0,25-00503,59,0,3,500,2054
2,N,1,1,9,0,25-00703,4,2,5,501,7182
1,4,1,0,1,0,25-00703,21,0,N,96,546
2,1,1,1,8,0,25-00503,66,0,2,500,1848
2,1,1,1,4,0,25-01300,50,0,4,250,4827
1,6,1,1,6,0,25-01000,67,0,2,243,3371
2,1,1,2,0,0,25-00503,56,0,3,500,746
1,1,1,1,7,0,25-00703,34,0,N,499,2554
1,1,1,1,7,0,25-02800,66,0,3,500,4118
1,1,1,1,2,0,25-01000,64,0,3,501,1627
1,1,1,2,8,0,25-00703,36,0,2,499,1699
1,1,1,0,2,0,25-00703,40,0,2,499,4491
1,1,1,1,8,0,25-00703,49,0,2,500,4672
1,1,1,1,7,0,25-02800,51,2,4,501,1910
2,1,1,1,6,0,25-00503,20,0,2,385,6026
1,N,1,1,N,0,25-00503,8,2,4,501,7202
2,1,1,2,8,0,25-00703,64,0,N,362,3145
1,1,1,1,8,0,25-00703,38,1,3,39,5003
2,4,1,2,7,0,25-00703,64,0,2,500,3792
2,6,1,1,6,0,25-01300,67,0,N,383,4500
1,1,1,1,6,0,25-01300,56,1,3,500,1741
1,1,1,1,4,0,25-00503,68,0,2,499,658
2,6,1,2,0,0,25-00703,16,2,4,34,2175
1,6,6,2,7,0,25-00703,27,1,3,501,1820
2,1,1,1,1,0,25-00503,54,0,3,500,2097
1,6,1,1,0,0,25-02800,52,1,6,501,4889
1,1,1,1,8,0,25-00703,54,1,4,501,1981
2,1,1,1,0,0,25-01300,18,4,6,500,3489
1,1,1,1,4,0,25-00503,5,0,4,500,738
2,N,1,1,N,4,25-00503,5,2,4,500,7154
2,1,1,1,5,0,25-01000,35,2,4,501,4215
2,6,1,1,1,0,25-00703,54,0,2,500,3474
2,6,1,1,4,0,25-00703,53,0,4,500,4047
1,1,1,1,4,0,25-01000,56,0,2,500,3277
1,6,1,0,0,0,25-02800,20,N,N,N,4328
1,N,1,1,9,0,25-01300,52,1,4,266,2094
2,N,2,1,9,0,25-01000,5,1,3,501,7229
2,6,1,1,5,0,25-01300,19,1,3,253,6179
2,1,1,1,2,0,25-02800,53,0,4,500,5869
2,N,1,1,N,0,25-00503,6,2,3,500,7096
1,6,1,2,0,0,25-00703,17,0,3,390,4502
1,1,1,1,8,0,25-00703,65,0,4,500,1637
2,1,1,1,2,0,25-01300,18,3,4,501,3366
1,1,1,1,3,0,25-00703,68,0,2,372,1771
2,6,1,1,1,0,25-00703,36,2,5,499,5910
2,6,1,1,0,0,25-00703,52,0,N,500,5909
2,1,1,1,8,0,25-00703,51,2,4,501,678
1,6,1,1,5,0,25-00703,20,4,4,500,3611
2,1,1,1,0,0,25-02800,34,0,N,451,4246
2,1,9,2,7,0,25-00503,64,0,2,500,5038
2,1,1,1,9,0,25-02800,67,0,2,500,2381
1,1,1,1,7,0,25-00703,63,0,2,500,5633
1,1,1,1,6,0,25-01000,62,0,2,500,3060
1,1,1,1,4,0,25-00503,53,0,3,501,1762
2,1,1,1,2,0,25-01000,63,0,N,148,3423
2,4,1,1,2,0,25-00703,57,0,N,378,5952
1,1,1,1,9,0,25-01000,79,0,3,501,1688
1,6,1,1,4,0,25-00703,57,0,2,500,3212
1,N,1,1,9,0,25-01000,7,3,4,374,7192
1,N,1,2,N,0,25-00703,36,0,3,265,7167
2,6,1,1,0,0,25-00503,19,N,3,374,1597
2,4,1,1,6,0,25-02800,66,0,N,500,4573
1,1,1,1,8,0,25-00703,59,3,5,500,4867
1,1,1,1,7,0,25-01000,56,0,2,500,4596
2,1,1,1,6,0,25-01000,67,0,3,500,4646
2,4,1,1,0,0,25-02800,17,1,3,299,1831
1,N,1,1,9,0,25-00703,5,2,4,93,1938
1,3,1,2,7,0,25-00503,36,0,N,500,4571
1,N,5,1,7,0,25-02800,4,1,3,501,1902
1,4,1,1,2,0,25-02800,51,0,2,500,1752
1,1,1,1,1,0,25-00703,51,1,4,501,6170
1,6,1,1,4,0,25-00503,18,0,2,155,637
2,1,1,2,7,0,25-01300,50,0,N,376,2772
1,6,1,1,5,0,25-01300,79,0,2,468,2764
2,1,1,1,8,0,25-01000,66,0,2,500,5844
1,6,1,1,6,0,25-01000,37,0,2,501,4552
1,1,1,2,4,0,25-00503,65,0,4,500,3064
2,N,1,1,9,0,25-00503,7,2,5,501,7102
2,6,1,2,4,0,25-02800,41,2,3,501,5809
2,1,1,1,1,0,25-00703,65,0,2,500,2406
2,6,1,0,0,0,25-00703,20,N,N,95,433
1,1,1,1,7,0,25-00703,69,0,2,500,4786
2,6,1,1,0,0,25-00703,18,2,3,37,1970
2,6,1,1,6,0,25-00503,52,2,4,501,2462
1,6,1,1,8,0,25-02800,64,0,2,501,3966
1,1,1,2,8,0,25-01000,36,0,2,501,804
1,4,1,1,9,0,25-00703,57,0,N,268,4473
2,4,1,1,0,0,25-01000,64,0,N,93,4304
1,1,6,1,5,0,25-02800,54,0,5,501,2536
2,1,1,1,4,0,25-00703,36,0,4,371,1684
1,1,1,1,8,0,25-01300,51,2,4,500,7255
2,6,1,0,0,0,25-00503,21,2,6,500,651
1,1,1,1,6,0,25-02800,51,1,4,501,5839
2,1,1,1,4,0,25-00703,66,0,2,500,3990
2,1,1,2,2,0,25-01000,67,0,2,371,1851
1,6,1,1,N,0,25-02800,15,2,4,500,596
1,6,1,1,6,0,25-02800,35,0,4,501,784
2,1,1,1,0,0,25-00703,53,0,2,500,3495
1,1,6,1,7,0,25-02800,52,0,2,501,6167
1,6,9,1,2,0,25-00503,54,2,4,94,5757
1,4,6,1,8,0,25-00503,34,2,4,501,5515
2,6,1,2,1,0,25-00503,35,1,3,267,6263
1,N,1,1,9,0,25-02800,14,3,3,501,3369
1,6,1,1,8,0,25-01000,66,0,3,500,3395
1,6,1,1,6,0,25-01000,31,0,N,500,1504
1,1,1,1,9,0,25-01300,52,0,3,500,6155
1,1,1,1,7,0,25-00703,39,1,4,499,798
1,1,1,1,8,0,25-00503,57,0,2,501,4575
2,1,1,1,8,0,25-01300,28,1,3,500,3427
2,1,6,1,7,0,25-00703,65,0,2,500,1901
1,6,1,1,2,0,25-01300,69,0,N,501,4981
2,1,1,1,9,0,25-01300,4,2,4,501,5980
1,1,1,1,3,0,25-00703,52,0,4,500,5818
1,1,1,1,7,0,25-00703,53,0,2,500,2988
1,1,1,1,4,0,25-01300,28,0,2,500,3643
1,1,1,1,5,0,25-00703,83,0,2,500,1697
2,6,1,1,0,0,25-00703,15,3,5,500,3838
1,1,1,1,5,0,25-00703,52,2,4,500,6265
2,N,1,1,N,0,25-01000,4,1,2,500,2190
2,1,9,1,9,0,25-02800,36,1,3,384,4544
1,1,1,1,5,0,25-00503,36,0,4,500,1888
1,1,1,2,6,0,25-01300,63,0,N,500,796
1,1,1,1,8,0,25-01300,36,0,2,501,1735
1,1,1,1,4,0,25-00703,69,0,2,250,6131
2,6,6,1,2,0,25-00703,3,0,4,501,5994
2,6,1,1,6,0,25-01300,67,0,N,464,5907
2,N,1,1,N,0,25-02800,16,2,4,501,7203
1,6,1,1,5,0,25-02800,64,0,2,500,4329
1,6,1,1,8,0,25-00703,51,0,N,501,2732
1,6,1,1,1,0,25-01000,19,0,4,299,4795
2,1,1,1,2,0,25-00703,20,0,3,500,3330
2,1,1,1,4,0,25-00703,50,0,N,456,1421
2,6,1,0,6,0,25-00503,32,N,N,99,240
2,1,1,1,4,0,25-01300,67,0,2,500,1819
1,1,1,1,5,0,25-00703,34,0,2,500,4309
1,1,1,2,6,4,25-01300,35,1,3,500,3346
1,1,1,1,6,0,25-01300,51,3,5,500,4033
1,1,1,1,6,0,25-01300,66,0,2,500,724
2,6,1,1,2,0,25-00703,64,0,2,500,3089
2,3,1,2,0,0,25-00703,52,N,N,94,491
2,1,1,2,2,0,25-00503,65,0,2,500,5056
2,1,1,1,8,0,25-01300,56,0,2,500,2091
2,1,1,1,1,0,25-00503,52,0,2,500,2968
1,1,1,1,6,0,25-00703,61,0,2,501,1892
2,N,1,1,N,0,25-00503,2,3,4,500,7110
2,1,1,1,8,0,25-00503,39,2,4,501,7212
2,1,1,1,0,0,25-02800,16,1,3,501,3686
1,N,1,1,N,0,25-00503,4,1,3,500,7245
1,1,1,1,3,0,25-00703,53,0,2,500,4692
1,1,1,1,3,0,25-02800,67,0,2,499,494
2,3,1,1,1,0,25-00703,65,0,3,244,3245
2,6,1,2,0,0,25-00703,16,2,3,500,7048
2,6,1,1,6,0,25-00503,15,2,3,27,6956
2,6,1,1,5,0,25-02800,37,0,4,500,1793
2,6,1,1,9,0,25-01000,67,0,N,250,6049
2,6,1,2,0,0,25-00503,33,1,4,500,3979
1,1,1,1,4,0,25-00703,65,0,2,501,624
2,1,1,1,8,0,25-00703,68,0,2,500,4509
2,1,1,1,7,0,25-00703,6,1,4,500,5890
2,N,1,1,N,0,25-02800,15,2,4,454,6964
2,1,1,1,5,0,25-02800,17,0,4,394,3649
1,1,1,1,9,0,25-00703,67,0,2,500,704
1,1,1,1,0,0,25-01300,37,2,4,501,4109
2,1,1,1,6,0,25-00703,36,0,N,94,3399
2,6,1,1,1,0,25-02800,15,1,4,501,763
2,6,1,1,0,0,25-02800,20,2,4,271,1930
2,1,1,2,2,0,25-01000,53,0,5,396,3148
2,1,1,1,1,0,25-01300,50,0,6,501,3177
2,1,1,1,1,0,25-00703,82,0,N,500,4804
2,1,1,1,6,0,25-01300,70,0,2,500,4133
2,1,1,1,5,0,25-00703,36,2,3,501,3583
1,4,1,1,8,0,25-00503,57,0,N,501,1992
1,1,6,1,7,0,25-01300,47,1,3,501,7203
1,4,1,1,6,0,25-01000,66,0,N,474,590
2,N,1,1,5,0,25-00703,82,4,N,28,7049
2,1,1,1,7,0,25-01300,50,0,5,500,4309
2,1,1,1,4,0,25-01000,33,2,4,501,6174
2,1,1,2,4,0,25-02800,31,0,3,500,6178
2,4,1,1,2,0,25-02800,84,0,N,357,4936
2,6,1,1,9,0,25-01300,19,2,4,267,1848
1,6,1,1,4,0,25-01300,20,0,6,307,5983
2,6,1,2,2,0,25-01300,51,2,N,238,5720
1,1,1,1,6,0,25-00703,69,0,2,500,4538
1,6,1,2,8,0,25-00503,18,0,2,501,4336
2,6,1,1,0,0,25-01300,14,2,5,500,6305
2,1,6,1,5,0,25-00703,51,0,4,500,2638
2,6,1,1,7,0,25-01300,21,0,3,500,4417
1,6,1,1,8,0,25-00703,49,0,N,501,725
1,1,1,1,8,0,25-01000,51,0,4,501,1790
1,1,1,1,8,0,25-01000,52,0,6,500,4440
2,1,1,1,2,0,25-00703,18,0,4,500,4636
2,N,9,1,9,0,25-00503,6,2,4,500,7174
1,6,1,1,4,0,25-02800,54,0,2,500,4084
2,1,1,1,0,0,25-01000,55,0,2,501,2915
1,1,1,1,3,0,25-02800,67,0,7,283,5851
1,6,1,0,0,0,25-00503,15,2,4,501,5966
1,1,1,1,2,0,25-01300,55,0,2,500,4167
1,6,1,1,8,0,25-00703,65,0,2,501,592
2,1,1,1,6,0,25-00703,70,0,2,501,5145
2,N,1,1,9,0,25-00703,69,0,N,500,4139
2,1,1,1,4,0,25-01300,50,0,6,500,6316
2,N,6,1,N,0,25-01300,5,2,4,500,7144
1,1,1,1,1,0,25-00503,64,0,2,457,5822
1,3,1,2,1,0,25-01300,84,0,N,165,1895
1,6,9,2,3,0,25-00703,40,2,N,92,501
1,6,1,1,0,0,25-02800,16,0,2,39,574
2,1,1,1,5,0,25-00703,65,0,2,499,668
2,1,1,1,3,0,25-01300,65,0,N,500,3106
1,1,1,1,8,0,25-00703,36,1,4,501,1801
1,1,1,1,4,0,25-00703,83,0,N,94,4468
2,1,1,2,4,0,25-00503,36,2,4,501,1805
1,N,1,2,N,0,25-00503,4,2,4,500,7212
1,1,1,1,5,0,25-00503,34,0,6,500,3982
2,6,2,1,6,0,25-00703,53,2,4,459,4707
1,1,1,1,6,0,25-00503,64,0,2,500,1801
1,1,1,1,4,0,25-01300,68,0,2,500,3361
1,N,1,1,7,0,25-00703,64,2,5,500,6036
2,1,1,1,1,0,25-00703,52,0,5,500,856
2,1,1,1,2,0,25-01300,35,2,6,501,4879
2,1,1,2,7,0,25-00703,38,0,3,500,7137
1,1,1,1,7,0,25-00703,84,0,2,501,3973
2,1,2,1,7,0,25-00703,37,2,4,500,3360
1,6,1,2,8,0,25-01000,34,0,2,500,3384
2,6,1,1,0,0,25-02800,69,1,4,263,4471
1,6,1,2,4,0,25-01000,21,0,4,501,5248
2,1,1,1,8,0,25-01000,55,0,2,143,5947
1,6,1,1,4,0,25-00703,20,0,4,500,1828
1,1,1,1,8,0,25-00703,66,0,2,500,5989
1,4,1,1,6,0,25-01000,56,0,2,501,1680
2,N,1,1,4,0,25-00703,3,1,3,500,7117
2,1,1,1,0,0,25-01000,63,0,2,501,3934
1,1,1,1,6,0,25-01000,56,1,2,500,1800
1,3,1,1,5,0,25-01300,19,2,4,500,4691
2,1,1,1,2,0,25-00503,38,2,3,500,4758
2,1,9,1,6,0,25-01000,67,0,2,262,4854
2,1,1,1,8,0,25-00703,37,3,5,500,3117
1,4,1,2,0,0,25-02800,55,0,N,154,5059
2,1,9,1,7,0,25-00703,53,1,3,501,593
2,6,1,1,2,0,25-00503,53,1,3,500,1891
1,6,1,1,0,0,25-00703,12,2,3,500,5966
2,1,1,1,N,0,25-02800,5,1,3,376,7232
2,1,1,1,6,0,25-02800,68,0,2,500,5886
1,N,1,1,N,0,25-02800,6,0,5,501,7062
2,6,1,1,8,0,25-01000,17,2,4,501,6081
2,6,1,1,6,0,25-02800,18,2,4,501,5595
1,N,1,1,N,0,25-00703,2,2,3,500,7389
2,4,1,1,8,0,25-01300,33,0,4,368,3159
2,1,1,1,4,0,25-01000,67,2,4,501,2026
1,1,1,1,3,0,25-00503,67,0,2,501,4609
1,6,1,1,0,0,25-00703,19,0,4,371,5901
2,6,1,0,1,0,25-01300,16,N,4,96,5966
1,1,1,1,7,0,25-01000,60,0,2,500,4971
2,4,1,1,9,0,25-01300,49,0,N,500,5851
1,N,1,2,9,0,25-00703,7,4,4,465,6920
1,1,1,0,8,0,25-00703,37,N,N,51,4636
2,6,1,2,2,0,25-00703,3,0,4,500,6271
1,N,6,2,N,0,25-00503,39,2,4,36,7147
1,N,1,2,9,0,25-00703,6,2,4,500,7178
1,1,1,1,4,0,25-00703,34,0,2,500,5901
1,1,1,2,8,4,25-01300,39,2,5,38,2046
1,1,1,1,4,0,25-00703,6,2,4,500,3378
2,1,1,1,4,0,25-01300,63,0,2,501,920
2,4,1,1,6,0,25-01300,50,2,4,462,3935
2,N,1,1,0,0,25-01300,13,2,4,165,7029
2,1,1,1,4,0,25-00503,65,0,2,500,765
1,N,1,2,9,0,25-00703,6,1,N,501,6811
2,6,1,1,6,0,25-01000,69,0,2,377,3509
1,1,1,1,7,0,25-00503,35,0,N,500,6061
2,4,1,1,3,0,25-00503,70,0,2,500,5222
2,6,1,2,2,0,25-02800,19,0,N,95,1767
1,1,1,1,0,0,25-01000,3,2,4,500,6129
2,1,1,1,8,0,25-00503,59,0,2,500,3353
2,N,9,1,9,0,25-00503,15,2,4,24,7012
2,1,1,1,2,0,25-00703,51,0,2,500,3496
2,1,1,1,4,0,25-00503,68,0,2,500,3781
1,N,1,1,N,0,25-01000,37,2,4,500,820
1,1,1,1,8,0,25-00703,55,1,3,499,4552
1,6,1,1,N,0,25-01000,2,1,3,500,7150
2,1,1,1,8,0,25-01300,54,0,2,500,2559
2,N,1,2,9,0,25-00703,5,N,2,501,6103
2,1,1,1,6,0,25-00703,82,0,2,500,5953
1,1,1,1,9,0,25-00503,57,0,3,501,4767
2,1,1,1,4,0,25-01300,67,0,2,500,5939
2,6,1,1,0,0,25-01300,81,0,N,38,2038
1,N,1,1,8,0,25-00703,36,2,4,500,3137
1,1,1,1,2,0,25-00703,67,0,2,500,2061
2,1,1,1,2,0,25-00703,52,0,N,375,5695
2,1,1,1,3,0,25-00703,19,3,3,501,4733
1,1,1,1,2,0,25-00503,53,0,2,500,651
2,1,1,1,6,0,25-00503,52,0,4,501,889
1,1,1,1,7,0,25-00503,65,0,2,500,1806
1,1,1,1,7,0,25-00703,30,1,3,500,1838
2,N,1,1,9,0,25-00503,6,2,4,370,7266
1,6,1,1,0,0,25-01300,54,0,3,500,5822
1,N,1,2,2,0,25-01000,80,0,3,500,7174
1,1,1,1,8,0,25-00503,36,0,N,500,1680
2,6,1,1,2,0,25-00503,83,0,N,169,769
2,1,1,1,8,0,25-00703,37,2,4,500,6027
1,1,1,1,4,0,25-01300,84,0,2,262,3242
1,1,1,2,7,0,25-00703,30,0,2,500,6179
1,1,1,1,4,0,25-00703,67,0,2,402,5965
2,3,1,0,3,0,25-00703,84,0,N,26,616
2,1,1,1,7,0,25-00703,79,0,2,501,2787
2,1,1,2,9,0,25-00703,67,0,2,500,5851
2,1,1,1,3,0,25-01000,85,0,2,384,1426
1,1,1,1,5,0,25-01000,81,0,N,500,6276
2,1,1,1,8,0,25-01300,57,0,4,500,6102
2,6,1,1,7,0,25-00503,18,0,2,500,1843
1,1,1,1,4,0,25-02800,31,0,4,500,4481
1,4,1,1,8,0,25-01300,64,0,2,501,4894
1,1,1,1,8,0,25-01000,51,0,4,500,3293
2,1,1,1,8,0,25-02800,49,0,2,500,3454
2,1,1,2,8,0,25-00703,53,0,N,381,3137
2,3,1,1,2,0,25-00503,74,3,6,500,1835
1,4,1,1,0,0,25-00703,67,0,2,277,4446
1,1,1,1,3,0,25-00703,66,0,2,286,1848
2,1,1,1,2,0,25-00503,14,0,2,500,3835
2,N,6,1,9,0,25-01000,3,1,5,500,4571
2,1,1,1,6,0,25-01000,67,0,2,500,6185
1,6,1,1,2,0,25-01000,38,0,2,292,6056
2,1,1,1,4,0,25-00703,55,0,5,500,4406
1,1,1,1,8,0,25-01300,51,1,4,500,3291
1,1,1,1,9,0,25-01000,53,0,4,500,5414
1,1,1,1,6,0,25-01300,64,0,2,500,6068
1,1,1,1,7,0,25-01300,52,1,3,500,1900
2,1,1,2,0,0,25-00503,38,0,4,364,4450
2,1,1,1,2,0,25-00503,66,0,4,501,1839
2,3,1,1,5,0,25-02800,53,0,4,499,3613
1,6,6,1,6,0,25-02800,56,1,4,500,4206
2,N,1,1,N,0,25-00703,7,1,4,500,3376
1,1,1,1,6,0,25-00703,33,1,4,501,1687
1,1,1,1,8,0,25-01300,68,0,4,500,1918
2,4,1,1,2,0,25-00703,53,0,2,268,1912
1,6,1,1,4,0,25-00703,18,0,4,501,7034
2,1,1,1,7,0,25-00703,32,4,6,500,6000
2,1,1,1,5,0,25-01300,34,1,4,501,3923
1,6,1,1,7,0,25-00503,54,N,N,500,458
1,6,1,2,7,0,25-01300,33,0,N,464,3359
1,1,1,2,8,0,25-00503,56,2,2,501,6289
2,1,1,1,2,0,25-01300,69,0,3,288,1040
1,1,6,1,2,0,25-01300,50,2,4,500,1850
1,1,1,1,2,0,25-02800,18,3,5,286,1926
2,6,1,2,0,0,25-01300,17,0,2,501,3516
1,1,1,1,4,0,25-02800,68,0,2,500,2969
2,1,1,1,9,0,25-01000,81,0,2,500,4249
2,3,1,1,2,0,25-00503,71,0,N,93,5752
2,6,1,2,0,0,25-01000,23,0,2,377,3074
2,6,1,1,2,0,25-01300,17,0,4,500,6037
2,1,1,1,0,0,25-00703,37,2,4,500,4190
1,1,1,1,1,0,25-01300,22,1,5,499,2264
2,6,1,0,0,4,25-01300,16,N,N,91,3784
1,6,1,1,4,0,25-02800,68,0,7,155,1850
1,1,1,1,8,0,25-02800,35,0,4,500,1811
2,1,1,1,7,0,25-01000,4,0,3,501,3826
2,1,1,1,7,0,25-00703,65,0,2,500,6133
1,N,1,1,N,0,25-01300,6,0,6,501,7275
1,1,1,1,9,0,25-00703,66,0,2,501,6111
1,1,1,1,0,0,25-01300,57,0,2,500,3012
2,6,1,1,0,0,25-00703,18,1,N,468,2909
2,1,1,1,7,0,25-00703,33,3,N,501,4847
1,1,1,1,3,0,25-01300,64,0,2,501,4424
2,1,1,1,3,0,25-01300,34,0,2,468,669
2,1,1,1,8,0,25-00503,50,0,5,500,3931
2,1,1,1,5,0,25-01300,41,4,3,501,4919
1,N,1,1,9,0,25-01300,4,2,4,500,6979
1,1,1,2,4,0,25-01000,38,2,5,385,4633
2,1,1,1,8,0,25-00503,57,0,6,501,1874
1,4,1,1,5,0,25-00703,31,0,N,276,6101
1,1,1,2,2,0,25-00503,15,2,4,145,5896
2,6,1,2,0,0,25-00703,66,2,3,234,3246
1,6,1,1,4,0,25-00503,63,0,N,499,3050
2,1,1,1,8,0,25-02800,36,1,3,500,1558
1,1,1,1,0,0,25-00703,38,1,N,501,4342
1,1,1,1,8,0,25-00703,55,1,4,501,1974
2,6,1,1,4,0,25-00503,52,0,4,294,4833
1,1,1,1,7,0,25-02800,65,0,2,500,727
2,6,1,1,7,0,25-00503,8,2,4,500,3274
2,1,1,2,3,0,25-01300,82,0,2,150,3376
1,6,1,1,7,0,25-02800,34,0,N,500,3666
2,4,1,1,2,0,25-00503,20,0,6,500,1700
1,N,1,2,N,0,25-01300,5,1,3,499,6914
1,1,1,1,7,0,25-00503,36,2,4,501,1681
1,6,1,1,8,0,25-00503,39,0,N,500,1757
1,6,1,1,6,0,25-00703,69,0,N,500,5964
2,2,1,0,5,0,25-00703,53,0,4,500,4496
1,1,1,1,2,0,25-02800,18,0,2,500,6032
2,1,1,1,6,0,25-01000,54,2,4,501,1863
1,1,1,1,8,0,25-00703,62,0,2,500,691
2,N,1,2,9,0,25-00503,6,2,3,501,7039
2,N,1,1,N,0,25-00503,8,2,4,465,7112
2,6,1,1,6,0,25-02800,51,0,N,500,3218
1,1,1,1,8,0,25-01300,53,0,2,500,4834
1,1,1,1,9,0,25-00503,5,2,4,501,7335
1,1,1,1,9,0,25-01000,7,2,4,501,4708
1,1,1,1,8,0,25-00703,66,0,2,501,4693
1,2,1,1,5,0,25-00503,6,3,5,380,5855
2,6,1,0,0,0,25-00503,15,N,N,94,518
1,N,1,2,9,0,25-00703,13,1,4,500,7373
2,1,1,1,7,0,25-00503,37,0,2,500,3296
1,6,1,1,0,0,25-00703,36,N,N,478,2133
1,1,6,1,N,0,25-02800,41,2,3,472,887
1,1,1,1,9,0,25-01300,68,0,2,501,552
2,1,1,1,6,0,25-00703,54,0,2,500,4883
2,1,1,1,8,0,25-01300,37,2,6,27,4686
2,N,1,1,N,0,25-01000,5,1,5,501,7202
2,1,1,0,6,0,25-02800,63,2,4,459,1882
1,6,1,1,8,0,25-00703,20,2,4,500,6015
1,6,1,1,5,0,25-02800,20,0,3,501,4331
1,4,1,1,1,0,25-02800,81,0,4,500,1696
1,1,1,1,4,0,25-01300,53,0,3,500,3203
2,1,1,1,6,0,25-01300,38,0,N,261,3473
2,4,1,1,2,0,25-00703,39,0,2,501,3672
1,N,1,2,N,0,25-00703,3,N,4,501,7171
1,6,1,1,2,0,25-01000,83,0,3,500,4571
1,1,1,1,4,0,25-00703,70,0,2,501,3255
2,6,2,1,0,0,25-01300,51,0,4,262,1782
1,1,6,1,7,0,25-01000,53,0,2,463,3348
2,1,9,1,6,0,25-00703,35,1,4,500,1773
2,N,1,1,9,0,25-00503,5,1,4,500,7166
2,1,1,1,2,0,25-01300,85,0,2,499,2015
1,1,1,1,8,0,25-00703,78,0,3,501,3005
1,1,1,1,8,0,25-00503,55,0,2,268,982
2,6,1,1,6,0,25-01000,64,0,N,500,5966
1,3,1,1,8,0,25-01300,71,0,2,500,1885
1,1,1,1,2,0,25-00703,64,0,2,500,913
1,6,1,1,5,0,25-00503,39,N,3,500,1792
2,1,1,2,0,0,25-02800,53,0,6,371,4247
1,1,1,1,5,0,25-00703,16,1,3,465,3033
1,1,1,1,6,0,25-00703,51,0,3,500,3405
2,1,1,1,0,0,25-00503,63,0,2,501,614
1,1,1,1,8,0,25-02800,50,2,4,501,5975
1,1,1,1,8,0,25-02800,54,0,3,501,565
1,N,1,1,N,0,25-01300,6,2,4,455,6968
1,2,1,0,3,0,25-00703,36,N,N,30,431
2,4,1,1,0,0,25-02800,79,0,2,252,1706
1,1,1,1,3,0,25-00703,57,0,3,500,6009
2,1,1,1,2,0,25-02800,68,0,2,500,5942
1,6,1,1,0,0,25-00703,18,3,5,500,4541
2,1,1,2,4,0,25-01300,55,0,2,463,1758
2,N,9,1,5,0,25-00503,17,2,4,173,4637
1,1,1,1,7,0,25-00703,29,2,5,500,1850
2,4,1,2,0,0,25-01300,54,3,2,260,6229
1,1,1,1,6,0,25-00703,67,0,2,500,2943
1,6,1,1,0,0,25-02800,35,0,4,500,1802
2,N,1,1,N,0,25-01300,6,2,4,281,7004
2,1,1,1,8,0,25-00503,62,0,3,500,6039
1,1,1,1,9,0,25-00703,35,3,3,500,3164
2,6,6,1,0,0,25-01000,16,2,6,501,610
2,1,1,1,7,0,25-01300,54,0,2,500,1709
2,1,1,1,6,0,25-01300,32,0,N,500,2694
2,4,1,2,2,0,25-01000,81,0,2,168,3904
1,1,1,1,9,0,25-00703,65,0,2,500,5712
1,1,1,1,6,0,25-00703,57,0,4,500,1709
2,1,8,1,2,0,25-01300,50,2,4,377,7075
1,4,1,1,4,0,25-01000,53,0,2,287,1689
2,1,1,1,5,0,25-01000,16,0,2,255,3908
1,1,1,1,2,0,25-00503,71,0,2,499,3876
1,6,1,1,N,0,25-02800,6,2,5,500,2686
2,1,1,1,0,0,25-01300,36,0,2,500,3770
1,6,1,1,2,0,25-00703,20,0,2,500,6014
1,6,1,1,2,0,25-01000,70,0,3,501,2162
1,1,1,1,9,0,25-02800,54,0,2,500,4791
1,6,1,1,6,0,25-00503,39,0,5,500,1948
1,6,1,1,2,0,25-00703,67,0,2,500,3186
1,1,1,1,0,0,25-00703,20,3,5,500,3370
1,1,9,1,7,0,25-00503,64,0,2,501,607
1,1,1,1,9,0,25-02800,80,0,N,500,2586
2,6,1,1,7,0,25-00703,54,0,2,500,2461
2,1,1,1,0,0,25-00703,34,2,5,370,7064
1,1,1,1,0,0,25-02800,36,4,3,388,4362
1,6,6,2,8,0,25-00703,36,0,4,500,2718
2,6,1,2,0,0,25-00703,17,3,4,501,4497
1,N,1,1,9,0,25-00503,7,2,4,500,7224
2,1,1,2,7,0,25-00703,36,0,2,500,1821
2,1,1,1,4,0,25-01300,51,0,2,377,543
1,6,1,2,1,0,25-00503,65,0,N,468,2837
1,6,1,1,7,0,25-01300,37,2,4,501,4404
2,6,1,1,5,0,25-00703,70,0,2,15,3358
1,4,1,1,2,0,25-00503,55,0,N,500,4063
2,6,1,2,2,0,25-00503,37,1,3,369,1946
2,1,1,2,2,0,25-01000,69,0,3,151,1935
2,6,1,2,N,0,25-00703,15,2,6,27,7357
2,1,1,2,8,0,25-01300,52,0,2,500,4074
2,N,1,1,9,0,25-02800,3,1,3,473,7204
2,6,1,1,5,0,25-00503,66,0,N,501,2706
1,1,1,1,4,0,25-00703,36,0,4,379,1952
2,N,1,1,6,0,25-01000,6,2,4,500,6803
2,6,1,2,0,0,25-00703,18,2,4,239,1734
2,1,1,1,2,0,25-00703,55,0,3,500,4646
2,1,6,1,6,0,25-00703,35,1,3,501,3410
1,N,1,1,7,0,25-02800,52,1,2,501,5762
2,1,1,1,9,0,25-00703,37,0,2,500,1903
2,3,1,1,2,0,25-01300,80,0,N,370,1846
1,1,1,1,7,0,25-00503,67,0,2,383,6018
