SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
1,4,2,0,4,5,55,3,N,2
1,6,2,2,5,9,27,1,N,2
1,2,1,1,4,8,27,1,N,2
2,1,6,2,0,10,43,1,N,2
2,3,1,1,4,7,71,1,N,2
2,6,1,2,7,6,35,1,N,2
1,N,1,2,N,1,4,1,N,2
1,6,9,1,5,4,48,1,N,2
2,N,2,2,N,N,0,1,N,2
2,6,1,0,1,7,28,3,N,1
1,1,1,1,8,8,82,1,N,2
2,1,1,1,2,5,84,1,N,2
2,6,1,0,1,7,19,3,N,2
2,N,2,1,N,3,10,1,N,2
1,6,2,2,3,7,40,1,N,2
1,6,1,1,0,5,18,1,N,2
2,1,1,1,0,10,54,1,N,2
1,1,1,2,8,5,46,1,N,2
1,4,1,1,0,7,62,1,N,2
2,6,1,2,2,7,54,1,N,2
2,6,1,2,3,5,27,1,N,2
2,4,5,1,1,5,45,1,N,2
1,6,2,1,2,5,43,1,N,2
2,1,1,1,0,9,54,1,N,2
1,1,6,1,4,1,52,1,N,2
1,4,2,2,3,5,66,1,N,2
2,N,6,1,N,3,8,1,N,2
2,1,6,1,0,10,64,1,N,2
1,6,9,2,9,9,25,1,N,2
2,6,2,1,3,4,69,1,N,2
2,1,6,2,0,3,52,1,N,2
1,N,1,2,N,3,11,1,N,2
2,1,1,1,0,5,60,1,N,2
2,1,1,1,0,4,46,1,N,2
2,1,2,1,6,7,70,1,N,2
1,1,1,1,5,7,55,1,N,2
2,4,1,1,4,4,35,1,N,2
1,N,2,2,N,2,6,1,N,2
2,1,1,1,4,4,73,1,N,2
2,6,2,1,0,7,22,1,N,2
2,2,1,1,5,5,27,1,N,2
2,1,2,1,1,4,45,1,N,2
2,4,1,1,2,5,47,1,N,2
2,N,1,1,N,3,8,1,N,2
2,N,9,1,N,3,11,1,N,2
1,1,1,1,9,12,48,1,N,2
2,6,8,2,0,4,15,1,N,2
1,6,2,2,0,4,17,1,N,2
1,4,1,1,2,5,72,1,N,2
2,1,1,1,9,11,38,1,N,2
1,6,2,2,0,5,32,1,N,2
1,6,1,2,5,10,34,1,N,2
2,1,8,2,6,9,60,1,N,2
1,6,2,2,5,9,23,1,N,2
2,6,1,2,8,9,38,1,N,2
2,3,1,1,5,8,82,1,N,2
2,4,8,1,9,5,41,1,N,2
1,N,1,1,N,3,9,1,N,2
1,6,1,0,1,7,18,3,N,2
1,1,1,1,5,7,69,1,N,2
2,1,1,2,7,10,32,1,N,2
2,6,1,2,4,10,36,1,N,2
2,1,1,2,6,5,71,1,N,2
2,N,2,2,N,1,3,1,N,2
2,1,1,1,9,12,64,1,N,2
2,3,2,1,2,5,87,1,N,2
2,6,1,2,1,7,20,1,N,2
1,N,3,2,N,3,11,1,N,2
2,1,9,2,5,7,31,1,N,2
1,N,6,1,N,1,4,1,N,2
1,1,6,1,7,11,48,1,N,2
2,1,1,1,8,9,38,1,N,2
2,6,1,2,0,4,15,1,N,2
2,3,1,2,2,3,86,1,N,2
2,N,1,1,N,N,0,1,N,2
2,3,2,1,4,7,75,1,N,2
1,6,8,1,0,4,15,1,N,2
1,N,2,2,N,3,10,1,N,2
1,6,1,0,2,7,31,3,N,2
1,1,1,1,9,10,33,1,N,2
2,6,1,2,4,9,23,1,N,2
1,6,6,2,6,9,25,1,N,2
2,N,1,1,N,2,3,1,N,2
2,6,6,2,8,10,24,1,N,2
1,6,1,2,7,9,30,1,N,2
2,1,1,1,7,10,64,1,N,2
1,6,1,2,2,7,69,1,N,2
1,1,8,1,7,9,37,1,N,2
2,6,1,2,1,9,20,1,N,2
2,1,1,1,6,5,46,1,N,2
2,1,1,2,4,9,22,1,N,2
1,6,1,2,4,7,21,1,N,2
2,6,6,1,9,10,49,1,N,2
1,6,2,1,0,3,16,1,N,2
2,3,1,2,3,4,72,1,N,2
2,1,1,1,8,10,66,1,N,2
1,N,1,2,N,3,11,1,N,2
1,1,1,1,4,3,80,1,N,2
2,2,2,0,1,9,41,3,N,2
1,1,1,1,1,10,72,1,N,2
2,5,2,2,2,5,57,1,N,1
1,N,1,2,N,3,12,1,N,2
1,N,1,1,N,3,11,1,N,2
1,6,1,0,1,8,18,3,N,2
1,1,6,2,9,10,42,1,N,2
2,1,1,1,4,7,74,1,N,2
2,6,2,1,4,8,84,1,N,2
2,N,2,1,N,3,14,1,N,2
2,1,6,1,5,9,52,1,N,2
1,1,1,1,9,10,48,1,N,2
2,1,9,1,7,4,60,1,N,2
1,5,2,2,2,5,67,1,N,2
2,6,3,1,2,3,38,1,N,2
1,1,1,1,5,5,41,1,N,2
2,4,6,2,1,10,64,1,N,2
1,N,1,1,N,N,0,1,N,2
1,1,1,1,6,12,47,1,N,2
1,N,1,1,N,3,10,1,N,2
1,6,1,2,3,5,32,1,N,2
2,6,9,1,7,9,40,1,N,2
1,1,1,1,2,12,71,1,N,2
2,N,1,1,N,1,4,1,N,2
2,4,6,1,7,5,68,1,N,2
2,3,2,1,4,7,75,1,N,2
2,6,1,2,7,9,34,1,N,2
1,1,1,2,9,10,31,1,N,2
2,3,2,1,4,1,74,1,N,2
1,N,2,2,N,N,1,1,N,2
2,6,2,2,3,10,37,1,N,2
1,4,1,1,0,12,58,1,N,2
2,N,2,2,N,1,5,1,N,2
2,6,1,2,8,9,79,1,N,2
1,6,1,1,1,4,18,1,N,2
1,5,2,1,4,8,33,1,N,2
2,6,9,1,0,4,15,1,N,2
1,N,2,2,N,1,4,1,N,2
2,3,8,2,3,5,67,1,N,2
2,3,2,1,7,10,77,1,6,2
1,6,2,1,3,7,25,1,N,2
2,4,1,1,4,9,56,1,N,2
1,6,1,2,5,9,24,1,N,2
2,N,6,1,N,3,9,1,N,2
1,4,2,1,2,5,58,1,N,2
2,6,1,0,3,7,21,3,N,2
1,1,6,2,8,9,33,1,N,2
1,6,2,1,5,8,33,1,N,2
2,N,3,1,N,2,6,1,N,2
2,6,6,2,6,10,38,1,N,2
1,6,2,2,5,10,46,1,N,2
1,1,1,1,9,9,53,1,N,2
2,6,1,2,0,4,21,1,N,2
2,1,1,1,5,10,61,1,N,2
2,6,1,0,0,7,19,3,N,2
2,1,1,1,1,5,78,1,N,2
2,N,1,1,N,3,11,1,N,2
1,1,1,1,7,1,64,1,N,2
1,6,2,1,5,8,33,1,N,2
2,N,2,0,N,3,7,2,N,2
2,4,1,1,2,7,36,1,N,2
1,6,2,2,6,5,40,1,N,2
1,1,2,1,8,12,70,1,N,2
2,1,2,1,7,9,57,1,N,2
2,1,1,1,4,7,54,1,N,2
2,5,2,2,5,7,67,1,N,2
1,N,3,2,N,2,6,1,N,2
1,2,1,1,5,7,50,1,N,2
2,1,2,1,7,11,76,1,N,2
1,N,2,2,N,1,4,1,N,2
1,3,6,1,3,9,94,1,N,2
1,2,1,1,8,11,30,1,N,2
2,4,1,2,5,10,35,1,N,2
2,6,2,1,4,5,69,1,N,2
2,3,1,1,9,5,64,1,N,2
1,1,1,1,9,9,28,1,N,2
1,2,2,0,0,7,60,2,N,1
2,4,1,2,3,5,53,1,N,2
2,6,2,2,7,10,34,1,N,2
1,6,1,2,3,4,43,1,N,2
2,6,1,2,3,7,18,1,N,2
1,N,1,1,N,3,9,1,N,2
2,6,1,1,1,6,18,1,N,2
1,6,1,1,0,4,15,1,N,2
2,1,1,1,0,7,45,1,N,2
1,4,2,1,3,7,52,1,N,2
2,6,1,0,0,7,18,3,N,2
2,6,6,2,2,7,18,1,N,2
1,6,8,2,5,7,22,1,N,2
1,1,2,2,7,1,45,1,N,2
2,1,1,1,9,11,51,1,N,2
1,6,2,2,4,7,28,1,5,2
1,N,1,1,N,N,0,1,N,2
1,1,2,2,3,5,60,1,N,2
1,6,2,2,0,4,17,1,N,2
2,1,1,1,5,4,66,1,N,2
2,N,1,2,N,3,9,1,N,2
1,1,1,1,4,5,45,1,N,2
2,6,9,1,0,5,18,1,N,2
2,6,1,1,0,4,18,1,N,2
2,4,2,2,3,5,57,1,N,2
2,6,2,2,0,4,20,1,N,2
2,6,1,2,5,7,24,1,N,2
1,6,1,2,0,8,47,1,N,2
1,6,2,1,8,9,57,1,N,2
1,1,2,1,1,7,65,1,N,2
2,6,1,0,0,7,22,3,N,2
1,1,1,1,9,9,46,1,N,2
2,1,2,1,4,8,57,1,N,2
1,6,1,2,5,5,58,1,N,2
1,1,1,1,9,12,27,1,N,2
2,1,1,1,2,7,65,1,N,2
1,1,1,1,9,10,52,1,N,2
2,N,1,1,N,N,1,1,N,2
1,1,1,1,7,7,70,1,N,2
1,1,6,1,9,10,73,1,N,2
1,N,1,2,N,3,14,1,N,2
2,1,8,1,0,3,54,1,N,2
1,6,1,0,0,7,22,3,N,2
2,4,2,1,7,4,57,1,N,2
2,1,1,2,2,10,69,1,N,1
1,1,6,1,9,10,64,1,N,2
1,4,2,2,4,7,70,1,N,2
1,2,1,1,2,8,65,1,N,2
2,1,6,1,7,9,44,1,N,2
2,6,1,1,1,4,17,1,N,2
1,1,1,1,9,4,54,1,N,2
2,6,1,1,4,9,28,1,N,2
2,1,2,1,7,9,78,1,N,2
2,1,1,1,4,7,60,1,N,2
2,3,1,1,2,5,77,1,N,2
2,6,1,1,3,7,30,1,N,2
1,1,1,1,0,5,51,1,N,2
2,1,1,2,2,7,51,1,N,2
1,6,2,2,1,5,22,1,N,2
2,3,2,1,2,4,67,1,N,2
2,1,1,1,0,9,53,1,N,2
1,1,1,2,9,9,29,1,N,2
1,4,1,1,9,12,72,1,N,2
2,1,2,1,8,10,71,1,N,2
2,1,1,1,9,9,29,1,N,2
1,6,1,2,2,7,20,1,N,2
1,6,1,2,8,9,33,1,N,2
2,3,6,2,4,1,67,1,N,2
2,4,1,1,4,5,49,1,N,2
2,N,1,1,N,2,7,1,N,2
1,1,2,1,9,7,79,1,N,2
1,6,3,1,7,10,28,1,N,2
2,1,6,1,5,10,37,1,N,2
1,1,6,1,9,9,42,1,N,2
1,6,1,2,6,9,22,1,N,2
1,6,2,1,5,7,59,1,N,2
1,1,1,1,0,5,51,1,N,2
1,1,6,1,9,12,45,1,N,2
2,1,1,1,3,7,58,1,N,2
2,3,6,2,3,3,83,1,N,2
2,3,2,1,6,7,88,1,N,2
1,N,6,2,N,3,13,1,N,2
2,2,1,2,5,5,51,1,N,2
2,5,1,1,3,4,30,1,N,2
1,1,1,2,9,10,42,1,N,2
1,6,1,1,9,10,79,1,N,2
1,6,8,2,2,7,26,1,N,2
2,6,9,1,5,9,22,1,N,2
1,6,2,1,7,5,50,1,N,2
1,6,1,1,5,7,32,1,N,2
1,6,8,1,3,4,20,1,N,2
1,N,2,2,N,3,13,1,N,2
1,6,2,1,4,8,42,1,N,2
2,4,1,1,0,7,30,1,N,2
1,N,1,1,N,3,8,1,N,2
2,6,1,2,4,7,37,1,N,2
2,6,1,2,5,9,67,1,N,2
2,1,1,1,7,10,50,1,N,2
1,N,8,2,N,3,13,1,N,2
2,4,2,2,5,5,39,1,N,2
2,1,1,1,7,6,54,1,N,2
1,1,2,2,9,6,56,1,N,2
1,4,1,1,1,7,66,1,N,2
2,4,1,1,8,10,37,1,N,2
2,3,1,2,2,9,79,1,N,2
2,3,1,1,4,9,66,1,N,2
2,6,1,2,0,4,17,1,N,2
2,1,1,1,3,8,43,1,N,2
1,N,1,1,N,N,2,1,N,2
2,6,2,1,1,5,17,1,N,2
2,1,1,2,0,7,30,1,N,2
2,2,9,0,1,7,35,3,N,2
1,6,2,2,0,4,18,1,N,2
1,1,1,1,7,7,36,1,N,2
2,4,2,1,6,12,57,1,N,2
2,6,6,1,0,4,15,1,N,2
1,N,1,1,N,3,8,1,2,2
1,1,1,2,9,9,54,1,N,2
1,1,1,1,7,9,68,1,N,2
2,6,1,0,5,5,18,3,N,2
1,6,8,1,8,9,31,1,N,2
2,1,2,1,0,5,62,1,N,2
1,4,2,1,4,5,79,1,N,2
2,N,2,2,N,3,10,1,N,2
2,6,1,0,0,7,18,3,N,2
2,6,6,2,2,7,22,1,N,2
2,3,5,1,6,11,69,1,N,2
2,1,1,1,1,10,41,1,N,2
2,1,1,1,8,9,36,1,N,2
2,3,6,1,3,7,86,1,N,2
1,6,2,2,1,4,18,1,5,2
1,4,1,0,2,4,54,3,N,1
2,N,8,2,N,3,10,1,N,2
2,4,1,2,3,5,42,1,N,2
1,6,1,2,9,9,49,1,N,1
1,6,1,2,3,3,55,1,N,2
1,4,1,0,2,7,68,3,N,1
2,2,2,1,8,10,51,1,N,2
2,6,6,1,9,7,22,1,N,2
2,1,1,1,9,11,66,1,N,2
2,1,1,1,9,10,60,1,N,2
1,6,1,2,0,3,15,1,N,2
2,N,2,1,N,3,13,1,N,2
2,6,6,2,0,9,23,1,5,2
2,6,1,1,6,8,38,1,N,2
2,1,2,2,2,5,44,1,N,2
1,1,8,2,5,4,43,1,N,2
1,6,1,2,0,7,21,1,N,2
1,1,1,1,9,11,58,1,N,2
2,1,9,1,7,10,71,1,N,2
2,1,1,1,2,4,48,1,N,2
2,4,6,2,4,7,40,1,N,2
2,6,1,2,5,10,30,1,N,2
2,1,2,1,9,7,57,1,N,2
2,4,1,2,3,9,60,1,N,2
1,6,1,1,0,4,15,1,N,2
2,1,2,1,8,12,71,1,N,2
2,4,8,2,3,4,74,1,N,2
1,1,8,2,6,5,45,1,N,2
2,1,1,2,0,8,51,1,5,2
2,N,2,2,N,3,9,1,N,2
2,4,1,1,4,10,66,1,N,2
2,1,1,1,6,9,51,1,N,2
2,3,2,1,2,5,75,1,N,2
1,N,2,2,N,2,7,1,N,2
2,1,1,1,6,9,63,1,N,2
2,3,1,1,4,7,87,1,N,2
1,1,1,1,9,10,37,1,N,2
2,1,1,1,9,9,53,1,N,2
2,1,1,1,9,10,58,1,N,2
1,6,1,2,8,10,30,1,N,2
1,1,1,1,6,9,27,1,N,2
1,3,3,2,2,6,86,1,N,2
1,N,2,2,N,3,9,1,N,2
1,N,1,1,N,1,3,1,N,2
1,4,1,1,2,5,94,1,N,1
2,1,2,1,4,10,64,1,N,2
1,3,1,1,9,7,76,1,N,2
2,4,1,1,9,9,52,1,N,2
1,1,1,1,3,9,66,1,N,2
1,1,1,1,9,8,39,1,N,2
1,6,2,2,5,7,26,1,N,2
1,6,1,2,0,4,15,1,N,2
2,1,2,1,2,5,60,1,N,2
2,1,1,1,9,10,33,1,N,2
1,6,1,0,0,7,20,3,N,2
1,6,2,2,2,5,18,1,N,2
1,1,1,1,6,11,77,1,N,2
1,6,1,2,8,9,22,1,N,2
2,3,1,1,9,9,67,1,N,2
1,6,3,2,0,10,23,1,N,2
1,1,6,1,8,10,61,1,N,2
1,6,1,1,9,9,38,1,N,2
2,1,1,1,7,5,54,1,N,2
2,3,2,2,2,4,60,1,4,2
2,1,1,1,3,8,68,1,N,2
2,N,2,2,N,N,2,1,N,2
1,6,1,1,0,4,15,1,N,2
2,1,1,1,3,8,64,1,N,2
1,N,2,2,N,3,10,1,N,2
2,2,1,2,9,10,59,1,N,2
2,6,2,1,6,9,29,1,N,2
1,1,1,2,8,9,29,1,N,2
1,1,3,1,9,3,78,1,N,1
1,1,9,1,6,10,43,1,N,2
2,N,2,1,N,3,8,1,N,2
1,6,1,1,0,4,15,1,N,2
1,N,1,2,N,3,14,1,N,2
2,6,8,2,4,5,23,1,N,2
1,3,1,1,5,7,89,1,N,2
1,1,1,1,0,10,58,1,N,2
1,1,6,2,9,9,36,1,N,2
2,1,1,1,4,5,80,1,N,2
2,6,1,1,2,9,22,1,N,2
1,6,1,0,2,7,39,3,N,2
1,1,1,1,1,9,56,1,N,2
2,6,9,2,5,5,28,1,N,2
2,1,1,1,8,9,63,1,N,2
1,6,1,2,8,7,21,1,N,2
2,6,1,2,4,7,21,1,N,2
1,6,1,0,8,7,18,3,N,2
2,1,2,1,1,4,60,1,N,2
1,6,1,0,0,7,22,3,N,2
2,4,1,1,0,8,72,1,N,2
1,1,1,1,9,9,47,1,N,2
1,6,1,1,5,7,20,1,N,2
2,4,2,2,6,5,75,1,N,1
1,1,1,1,5,10,37,1,N,2
1,6,6,1,3,12,53,1,N,2
1,6,2,1,7,5,63,1,2,2
2,2,2,1,2,7,50,1,N,2
2,N,1,1,N,3,9,1,N,2
1,6,1,2,6,5,58,1,N,2
2,6,6,0,0,9,81,3,N,2
2,1,1,1,5,9,44,1,N,2
1,1,1,1,9,11,66,1,N,2
1,3,2,2,3,4,74,1,N,1
2,1,1,1,7,7,34,1,N,2
2,N,9,1,N,2,7,1,N,2
2,1,2,1,3,8,71,1,N,2
1,6,6,2,7,9,27,1,N,2
1,1,1,1,9,11,32,1,N,2
1,6,1,2,1,9,30,1,N,2
2,1,1,1,4,10,72,1,N,2
2,3,2,1,8,10,48,1,N,2
2,1,1,1,2,9,57,1,N,1
2,N,2,2,N,3,10,1,N,2
1,6,3,1,4,3,30,1,N,2
2,3,1,1,9,9,79,1,N,2
2,6,1,2,2,9,23,1,N,2
2,N,2,2,N,1,3,1,N,2
1,1,1,1,9,10,56,1,N,2
1,N,2,2,N,1,4,1,N,2
2,N,1,1,N,3,8,1,N,2
2,6,3,1,0,4,16,1,N,2
1,6,1,2,0,4,16,1,N,2
1,6,1,0,0,7,22,3,N,2
2,6,2,2,5,7,34,1,5,2
2,6,1,0,2,7,43,3,N,2
1,1,1,2,8,8,45,1,N,2
1,N,1,1,N,3,9,1,N,2
2,N,2,2,N,2,5,1,N,2
2,4,1,1,7,9,43,1,N,2
1,N,8,2,N,N,0,1,N,2
2,1,1,2,2,7,63,1,N,2
1,4,1,0,3,6,74,2,N,2
1,4,1,2,9,9,50,1,N,2
1,1,1,1,9,7,69,1,N,2
1,6,1,2,4,1,46,1,N,2
1,6,2,2,6,10,31,1,N,2
2,6,1,2,1,9,22,1,N,2
1,6,2,2,0,3,15,1,N,2
2,1,1,1,9,12,35,1,N,2
2,3,1,2,3,4,77,1,N,2
2,6,2,2,2,7,45,1,6,2
2,1,8,1,6,9,60,1,N,2
2,6,1,1,6,10,64,1,N,2
2,6,2,2,8,8,53,1,N,2
2,N,1,1,N,3,11,1,N,2
1,2,6,0,7,12,64,3,N,2
1,4,2,2,3,4,66,1,N,2
1,4,1,0,2,6,60,3,N,2
2,1,1,1,7,9,33,1,N,2
1,6,8,2,3,5,57,1,N,2
2,1,1,2,8,10,32,1,N,2
1,6,2,2,1,3,17,1,N,2
2,6,2,0,6,7,19,3,N,2
2,6,8,2,2,4,21,1,N,2
2,N,1,2,N,N,2,1,N,2
2,3,2,2,4,7,87,1,N,2
1,1,2,1,9,10,51,1,N,2
2,6,9,1,0,7,20,1,5,2
2,6,1,1,0,8,47,1,5,2
2,6,2,0,0,7,19,3,N,2
1,1,2,1,8,7,49,1,N,2
1,1,1,1,9,10,34,1,N,2
2,6,1,2,1,5,20,1,N,2
2,1,8,2,2,5,75,1,N,2
1,6,2,2,2,4,29,1,N,2
2,2,1,2,4,5,64,1,N,2
1,6,2,1,7,9,26,1,N,2
1,N,2,2,N,3,9,1,N,2
1,1,2,1,4,9,72,1,N,2
2,N,6,2,N,2,4,1,N,2
2,4,2,1,8,10,46,1,N,2
1,1,1,2,6,10,42,1,N,2
2,4,1,1,7,11,80,1,N,2
2,3,1,1,6,5,81,1,N,2
1,6,6,2,9,5,41,1,N,2
2,1,2,1,7,9,52,1,N,2
1,N,8,1,N,3,13,1,N,2
1,1,2,1,6,6,69,1,N,2
2,N,6,1,N,N,1,1,N,2
2,6,1,1,3,3,15,1,N,2
2,5,2,1,4,8,51,1,N,2
2,1,1,1,3,6,54,1,5,2
2,4,1,1,6,9,72,1,N,2
2,1,6,1,9,9,44,1,N,2
1,N,2,1,N,3,9,1,N,2
2,1,1,1,7,7,38,1,N,2
2,6,2,1,2,7,31,1,N,2
2,3,1,1,5,5,85,1,N,2
2,6,1,2,5,7,42,1,N,2
1,6,2,1,1,6,26,1,N,2
2,6,1,2,1,7,19,1,N,2
1,2,2,2,7,9,42,1,N,2
1,1,1,2,9,10,40,1,N,2
2,6,9,2,9,9,52,1,N,2
1,N,1,2,N,2,5,1,N,2
2,N,2,2,N,3,10,1,N,2
2,4,1,1,3,5,80,1,N,1
2,6,1,2,5,9,27,1,N,2
2,N,1,1,N,3,9,1,N,2
2,2,2,1,0,7,41,1,N,2
2,1,6,1,7,9,44,1,N,2
1,N,8,1,N,N,0,1,N,2
2,N,2,2,N,3,10,1,N,2
1,1,1,1,7,6,37,1,N,2
1,1,1,1,8,9,35,1,N,2
2,1,1,1,6,7,38,1,N,2
2,6,2,1,1,4,16,1,N,2
1,4,1,1,9,6,61,1,N,2
2,1,1,1,6,9,48,1,N,2
1,6,1,1,8,12,70,1,N,2
1,1,6,1,9,12,41,1,N,2
2,1,1,1,1,8,60,1,N,2
1,6,9,0,0,3,15,2,N,2
1,3,1,1,6,7,72,1,N,2
2,6,9,2,7,11,28,1,N,2
2,3,9,2,8,7,63,1,N,2
2,1,6,1,7,10,57,1,N,2
2,N,8,2,N,N,2,1,N,2
1,1,8,2,5,7,35,1,N,2
2,1,1,1,9,7,61,1,N,2
1,1,1,1,8,9,69,1,N,2
1,N,9,1,N,2,6,1,2,2
1,N,1,1,N,3,11,1,N,2
1,1,1,2,9,12,43,1,N,2
2,6,2,1,1,5,17,1,N,2
1,6,1,2,0,4,18,1,N,2
1,6,2,2,0,4,17,1,N,2
2,1,2,1,9,10,48,1,N,2
2,1,1,1,8,9,53,1,N,2
1,N,2,2,N,2,6,1,N,2
1,1,6,2,9,10,43,1,N,2
2,1,1,1,7,7,52,1,N,2
2,1,1,1,5,10,38,1,N,2
2,6,2,2,1,7,63,1,N,2
1,6,1,0,0,7,18,3,N,2
2,1,2,1,9,10,52,1,N,2
1,1,6,1,9,10,54,1,N,2
1,6,2,2,6,9,34,1,N,2
1,6,1,1,9,7,31,1,N,2
1,1,1,1,6,9,66,1,N,2
1,6,1,2,7,6,29,1,N,2
2,6,1,1,1,4,17,1,N,2
1,N,1,2,N,3,9,1,N,2
1,1,2,1,1,6,72,1,N,2
2,6,2,2,4,7,21,1,N,2
1,4,6,2,3,8,74,1,N,2
2,N,1,1,N,3,10,1,4,2
1,1,2,2,7,4,37,1,N,2
1,1,1,1,7,9,54,1,N,2
2,6,1,1,1,4,18,1,N,2
2,1,2,2,7,9,31,1,N,2
2,6,1,2,8,5,56,1,N,2
2,6,2,2,4,5,47,1,N,2
1,1,1,1,3,12,63,1,N,2
2,1,1,1,9,9,55,1,N,2
2,3,1,1,9,9,83,1,N,2
1,6,1,2,8,10,67,1,N,2
1,1,1,1,8,9,62,1,N,2
2,1,1,1,0,5,38,1,N,2
2,N,2,1,N,N,0,1,N,2
2,4,2,1,5,5,46,1,N,2
2,N,9,1,N,1,5,1,N,2
2,1,1,1,4,7,52,1,N,2
1,6,2,1,4,7,24,1,N,2
1,1,1,2,9,5,40,1,N,2
1,N,1,1,N,3,10,1,N,2
2,1,8,1,5,5,42,1,N,2
1,N,6,2,N,2,3,1,N,2
2,1,1,1,9,10,66,1,N,2
1,N,1,1,N,3,11,1,N,2
2,1,1,1,5,8,50,1,N,2
2,6,1,0,1,7,20,3,N,2
2,N,1,2,N,3,7,1,N,2
1,1,1,1,9,9,56,1,N,2
2,4,1,1,8,10,75,1,N,2
1,N,1,2,N,3,14,1,N,2
1,6,2,2,2,5,19,1,N,2
1,N,1,1,N,1,3,1,N,2
2,6,8,2,5,5,27,1,N,2
1,1,1,1,9,10,62,1,N,2
2,1,1,1,4,10,65,1,N,2
2,1,1,1,0,9,50,1,N,2
2,6,2,1,4,1,55,1,N,2
1,1,1,1,8,8,35,1,N,2
1,1,1,2,8,9,75,1,N,2
1,1,1,1,6,5,33,1,N,2
1,6,2,1,4,7,29,1,N,2
1,2,6,1,0,1,85,1,N,2
2,4,2,2,6,7,68,1,N,2
1,5,1,2,1,3,48,1,N,2
1,1,1,1,9,12,54,1,N,2
1,6,1,2,9,10,24,1,N,2
2,6,9,0,0,5,19,3,N,2
1,N,2,2,N,3,8,1,N,2
2,1,1,1,1,3,55,1,N,2
2,6,2,2,4,7,39,1,N,2
1,6,1,2,8,7,31,1,N,2
1,6,1,2,9,7,34,1,N,2
1,6,3,1,0,3,15,1,N,2
2,1,1,2,3,9,40,1,N,2
1,5,2,1,8,5,52,1,N,2
1,6,1,2,5,6,32,1,N,2
1,6,1,1,6,4,58,1,N,2
1,6,1,2,5,7,65,1,N,2
2,6,1,1,5,5,26,1,N,2
1,N,2,1,N,2,4,1,N,2
2,1,1,1,2,6,57,1,N,2
2,1,1,1,1,7,69,1,N,2
2,4,2,1,4,7,83,1,N,2
2,1,1,1,2,8,36,1,N,2
1,1,6,2,1,12,31,1,N,2
2,4,2,2,7,4,64,1,N,2
1,4,1,0,3,6,71,2,N,2
2,3,1,1,6,10,70,1,N,2
1,6,2,2,0,8,33,1,N,2
2,N,2,2,N,2,3,1,N,2
2,6,1,2,5,10,31,1,N,2
1,6,2,0,0,6,60,2,N,2
1,6,9,2,0,9,46,1,N,2
2,6,2,0,0,4,25,3,N,2
1,6,2,2,2,5,25,1,N,2
1,6,1,1,5,4,28,1,N,2
2,2,1,2,0,1,27,1,N,2
2,1,2,2,1,1,29,1,N,2
2,1,3,2,7,9,34,1,N,2
1,1,1,1,4,7,65,1,N,2
1,1,1,1,3,5,70,1,N,2
2,6,8,2,3,4,50,1,N,1
1,1,1,1,8,5,52,1,N,2
2,6,2,2,1,9,40,1,N,2
2,N,1,1,N,2,6,1,N,2
2,3,8,1,5,6,65,1,N,2
1,1,1,1,1,5,46,1,N,2
1,6,3,1,3,7,19,1,N,2
2,1,1,1,2,9,40,1,N,2
1,6,2,1,9,4,42,1,N,2
2,1,1,1,3,5,64,1,N,2
1,1,6,2,0,3,62,1,N,2
1,5,1,0,0,6,73,3,N,2
1,4,2,2,3,7,73,1,N,2
1,4,2,1,0,11,40,1,N,2
1,6,2,2,4,5,43,1,N,2
2,1,1,1,1,8,56,1,N,2
2,N,8,2,N,3,11,1,N,2
2,N,1,1,N,2,5,1,N,2
2,6,1,0,0,7,22,3,N,2
2,1,2,1,1,5,75,1,N,1
1,1,1,1,9,7,66,1,N,2
2,1,1,1,0,11,49,1,N,2
1,1,1,1,6,10,60,1,N,2
2,6,2,0,0,7,19,3,N,2
1,N,1,2,N,3,10,1,N,2
1,1,1,1,9,9,41,1,N,2
2,1,1,1,6,9,70,1,N,2
2,N,2,2,N,3,14,1,N,2
1,1,1,1,9,9,54,1,N,2
2,6,2,2,7,9,28,1,N,2
1,1,1,1,5,5,65,1,N,2
1,N,2,2,N,1,3,1,N,2
2,6,1,1,1,4,16,1,N,2
2,6,2,1,4,5,59,1,N,2
1,6,1,1,0,3,15,1,N,2
2,1,6,1,1,9,37,1,N,2
2,4,9,1,4,1,27,1,N,2
2,1,2,2,1,8,54,1,N,2
2,1,2,2,6,7,32,1,N,2
2,4,2,2,4,5,53,1,N,2
2,6,2,2,7,11,43,1,N,2
1,6,1,1,1,5,18,1,N,2
1,6,1,2,9,9,29,1,N,2
2,6,1,1,0,5,20,1,N,2
2,N,2,1,N,3,9,1,N,2
2,6,6,1,8,9,34,1,N,2
2,1,1,1,9,11,38,1,N,2
1,N,3,2,N,3,7,1,N,2
2,N,6,2,N,3,14,1,N,2
2,N,2,2,N,4,14,1,N,2
1,6,2,2,0,7,54,1,N,2
1,6,1,0,1,7,19,3,N,2
1,1,1,1,7,5,50,1,N,2
1,4,1,1,7,5,75,1,N,2
1,6,1,2,6,9,26,1,N,2
2,4,1,1,9,9,45,1,N,2
2,1,1,1,5,8,39,1,N,2
1,6,1,2,9,9,29,1,N,2
2,1,1,1,0,8,48,1,N,2
1,1,1,2,8,12,70,1,N,2
1,6,2,1,7,5,53,1,N,2
