PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
48-02102,69,1,1,0,1,0,2,1,1,450.9,4590,5,7,29900.0,5,248,N,2,2,2,1,7,8,3700
48-02102,47,2,1,0,1,2,4,1,1,450.9,9920,9,6,-6300.0,0,280,N,2,2,2,2,76,88,2426
48-02101,5,1,N,1,9,1,6,1,1,357.4,9870,9,2,9620.0,9,497,N,2,2,2,2,33,24,8200
48-02507,23,2,6,0,9,0,2,1,1,3731.1,8670,13,6,2330.0,0,300,N,2,2,2,2,254,184,1236
48-02101,61,1,1,0,1,0,2,1,1,357.4,2070,3,1,15250.0,8,500,N,2,2,2,2,86,86,6483
48-02101,2,1,N,4,1,3,6,1,1,357.4,9920,9,1,9900.0,9,318,N,N,N,2,2,210,308,8439
48-02102,31,1,1,0,1,0,2,1,1,450.9,7780,3,9,15600.0,9,52,N,2,2,2,2,121,121,6517
48-02516,34,2,1,0,1,3,7,1,1,1338.4,9870,9,6,101100.0,2,498,N,2,2,2,2,155,151,2968
48-02510,61,2,6,0,1,2,3,1,1,3092.4,5690,6,9,54060.0,7,268,N,2,2,2,1,89,90,2207
48-02516,58,2,1,0,1,0,2,1,1,1338.4,6880,8,1,40410.0,5,500,N,2,2,2,2,14,13,3324
48-02102,74,2,4,0,1,0,N,1,1,450.9,8570,14,5,54500.0,7,443,N,2,2,2,2,72,73,6641
48-02101,36,2,1,0,1,2,4,1,1,357.4,5593,6,7,100.0,0,82,N,2,2,2,2,113,113,6112
48-02101,2,1,N,0,1,0,6,1,1,357.4,9920,9,1,9950.0,9,193,N,N,N,2,2,51,34,8572
48-02101,1,1,N,1,1,0,4,1,1,357.4,9920,9,9,99800.0,9,224,N,N,N,2,2,34,50,8021
48-02101,36,2,6,1,1,0,4,1,1,357.4,7790,3,5,30100.0,5,282,N,2,2,2,2,62,52,7880
48-02101,7,2,N,0,1,2,4,1,1,357.4,9920,9,2,9900.0,9,5,N,2,2,2,2,52,61,8319
48-02102,63,2,3,0,1,0,N,1,1,450.9,7290,1,6,27400.0,4,240,N,2,2,2,2,59,60,2146
48-02101,72,1,4,0,1,0,N,1,1,357.4,9920,9,4,133700.0,2,105,N,2,2,2,2,38,38,3051
48-02102,61,2,1,0,1,0,2,1,1,450.9,670,8,4,10760.0,2,377,N,2,2,2,2,37,37,3084
48-02515,81,2,3,0,1,0,2,1,1,2134.8,N,N,10,97300.0,8,52,N,2,2,2,2,65,65,5600
48-02102,81,2,4,0,1,0,2,1,1,450.9,7190,1,6,30350.0,4,202,N,2,1,1,1,52,53,5969
48-02101,86,2,2,0,1,0,2,1,1,357.4,N,N,6,503000.0,6,371,N,2,2,2,2,30,31,2958
48-02515,43,1,5,0,9,N,N,2,0,2134.8,7680,2,6,21130.0,3,98,N,2,2,2,2,90,0,124
48-02102,20,1,6,0,1,0,3,1,1,450.9,7860,10,8,29700.0,0,500,N,2,2,2,2,113,105,3669
48-02101,36,2,4,1,1,0,3,1,1,357.4,7770,10,4,26800.0,4,192,N,2,2,2,2,60,61,2491
48-02101,1,2,N,0,1,3,5,1,1,357.4,9920,9,1,990.0,9,229,N,N,N,2,2,72,86,8573
48-02102,5,1,N,0,1,7,8,1,2,450.9,9920,9,2,98400.0,9,159,N,2,2,2,2,204,237,8015
48-02515,4,1,N,1,1,3,5,1,2,2134.8,9920,9,12,990.0,9,193,N,2,2,2,2,411,261,7720
48-02507,31,2,2,1,1,0,5,1,2,3731.1,7880,11,5,19300.0,4,355,N,2,2,2,2,57,50,6350
48-02101,56,1,1,0,1,0,2,1,1,357.4,770,3,9,54700.0,7,501,N,2,2,1,2,82,69,3280
48-02515,53,1,1,0,1,0,2,1,2,2134.8,7490,2,6,-1300.0,0,138,N,2,2,2,1,33,51,4373
48-02516,36,1,5,4,1,0,N,1,1,1338.4,6991,9,8,52800.0,7,390,N,2,2,2,2,23,24,7805
48-02516,25,1,6,0,6,0,N,1,1,1338.4,5690,6,8,65800.0,7,5,N,2,2,2,2,80,112,748
48-02515,29,1,6,2,1,0,N,1,2,2134.8,7072,9,9,266500.0,4,20,N,2,2,2,2,55,54,7601
48-02516,29,2,1,1,1,1,3,1,1,1338.4,8180,12,9,25100.0,4,448,N,2,2,2,2,219,258,544
48-02507,66,2,4,0,1,0,N,1,1,3731.1,7860,11,7,40590.0,6,33,N,2,2,2,2,34,33,7614
48-02101,39,1,1,0,1,0,2,1,1,357.4,7470,1,4,72200.0,7,436,N,2,2,2,2,87,88,7266
48-02515,49,1,5,1,1,0,N,1,2,2134.8,8690,14,7,37700.0,5,295,N,2,2,2,2,181,182,387
48-02507,92,2,4,0,1,0,N,1,2,3731.1,N,N,7,280010.0,5,226,N,1,1,2,1,132,134,6175
48-02101,28,2,6,0,1,0,3,1,2,357.4,6992,8,6,29940.0,4,500,N,2,2,2,2,80,65,4502
48-02101,47,2,1,0,1,1,3,1,1,357.4,7270,10,5,25800.0,4,418,N,2,2,2,2,39,36,1671
48-02507,60,2,6,0,1,0,N,1,1,3731.1,8080,11,8,200000.0,8,5,N,2,1,2,2,16,16,1092
48-02101,10,2,6,0,1,1,5,1,1,357.4,9870,9,2,-1300.0,0,499,N,2,2,2,2,145,102,6564
48-02510,64,2,1,0,1,0,2,1,1,3092.4,9920,9,8,5600.0,1,96,N,2,2,2,2,68,67,5162
48-02515,1,2,N,0,1,1,3,1,1,2134.8,N,N,N,N,N,52,N,N,N,2,2,129,84,9275
48-02101,1,1,N,0,2,1,3,1,2,357.4,9920,9,12,99000.0,9,59,N,N,N,2,2,34,53,8987
48-02101,4,1,N,0,9,4,6,1,1,357.4,N,N,1,N,N,493,N,N,N,2,2,15,10,9275
48-02101,27,1,1,0,1,1,3,1,1,357.4,7690,10,8,41400.0,6,357,N,2,2,2,2,23,28,1160
48-02510,15,2,N,1,1,2,4,1,1,3092.4,N,N,3,N,N,501,N,2,2,2,2,68,57,8799
48-02510,69,1,1,0,1,0,2,1,1,3092.4,6180,7,9,20000.0,9,501,N,2,2,2,2,53,54,2404
48-02516,19,2,6,0,1,0,4,1,1,1338.4,5080,5,6,10.0,1,500,N,2,2,2,2,84,91,4181
48-02102,19,1,1,4,1,3,5,1,2,450.9,4070,4,4,57010.0,6,183,N,2,2,2,2,161,127,6530
48-02507,79,1,1,0,1,0,2,1,1,3731.1,7390,10,7,127700.0,9,501,N,2,2,2,2,34,34,1972
48-02516,20,1,6,4,1,1,4,1,1,1338.4,N,N,4,103580.0,0,6,N,2,2,2,2,23,26,6051
48-02102,30,2,1,0,6,1,3,1,1,450.9,9920,9,1,-1300.0,0,429,N,2,2,2,2,62,61,1389
48-02510,48,1,4,0,1,2,3,1,2,3092.4,8780,15,6,43000.0,6,208,N,2,2,2,2,119,120,1099
48-02507,71,2,3,0,1,0,2,1,1,3731.1,9920,9,8,71100.0,7,466,N,2,2,1,2,140,140,1064
48-02101,84,1,1,0,1,0,2,1,1,357.4,N,N,5,153300.0,3,283,N,2,2,2,1,32,31,3355
48-02101,52,2,6,0,1,N,N,3,0,357.4,N,N,6,115200.0,3,93,N,1,2,2,2,39,7,347
48-02510,65,1,1,0,1,0,2,1,1,3092.4,7280,1,8,600.0,7,5,N,2,2,2,2,39,41,3494
48-02515,18,2,6,0,1,1,4,1,1,2134.8,N,N,4,101700.0,0,132,N,2,2,2,2,99,102,6742
48-02507,67,1,1,0,1,0,2,1,1,3731.1,6880,8,7,29200.0,4,500,N,2,2,2,2,43,48,3686
48-02101,83,2,3,0,1,0,3,1,1,357.4,N,N,5,17300.0,3,52,N,2,2,2,2,61,82,923
48-02516,49,1,1,1,1,2,5,1,1,1338.4,3470,4,3,48300.0,6,270,N,2,2,2,2,72,72,671
48-02102,61,2,1,0,1,0,5,1,1,450.9,4380,4,6,120020.0,8,500,N,2,2,2,2,68,59,2509
48-02515,25,2,1,0,1,2,4,1,1,2134.8,7780,10,8,-1300.0,0,221,N,2,2,2,2,46,40,1405
48-02507,11,1,N,0,6,1,3,1,1,3731.1,9920,9,2,99300.0,9,134,N,2,2,2,2,42,26,8908
48-02510,49,1,6,0,1,0,2,1,1,3092.4,N,N,1,175600.0,3,478,N,1,1,1,2,127,57,1624
48-02510,46,2,1,0,1,0,3,1,1,3092.4,8170,11,8,78200.0,7,500,N,2,2,2,2,65,64,7294
48-02507,53,2,1,0,6,0,4,1,1,3731.1,8670,13,8,-6300.0,0,384,N,2,2,2,2,69,86,5423
48-02510,63,2,1,0,1,0,2,1,1,3092.4,680,8,4,132000.0,2,499,N,2,2,2,2,35,32,4755
48-02101,37,2,4,1,1,1,3,1,1,357.4,7490,1,6,39400.0,5,195,N,2,2,2,2,286,284,4450
48-02516,4,1,N,0,2,3,6,1,2,1338.4,N,N,2,N,N,131,N,N,N,2,2,112,77,9098
48-02515,61,2,1,0,1,0,2,1,1,2134.8,4170,4,9,114000.0,9,53,N,2,2,2,2,57,56,3989
48-02102,53,2,6,0,1,1,3,1,1,450.9,9920,9,4,38600.0,5,309,N,1,2,2,2,12,12,6962
48-02507,16,2,6,0,1,1,3,1,2,3731.1,N,N,3,100000.0,0,398,N,2,2,2,2,217,170,5312
48-02101,52,1,1,0,1,0,2,1,1,357.4,370,4,6,48700.0,6,501,N,2,2,2,2,117,97,3906
48-02510,4,1,N,1,8,3,5,1,2,3092.4,N,N,1,N,N,344,N,N,N,2,2,92,60,8894
48-02102,26,1,6,0,1,0,N,1,2,450.9,7790,10,7,26600.0,4,204,N,2,2,2,2,236,236,5373
48-02515,43,2,4,0,1,1,2,1,1,2134.8,7380,1,8,170700.0,8,5,N,2,2,2,2,117,117,954
48-02102,63,1,1,0,1,0,2,1,1,450.9,N,N,5,157200.0,9,501,N,2,2,2,2,80,93,4007
48-02510,57,2,6,0,1,0,N,1,1,3092.4,8290,12,9,114320.0,9,52,N,2,2,2,2,37,22,7617
48-02102,89,1,3,0,1,0,4,1,1,450.9,9920,9,4,-1300.0,0,500,N,1,1,2,2,95,95,6189
48-02101,12,2,N,0,1,2,4,1,1,357.4,9920,9,2,99300.0,9,500,N,2,2,2,2,58,61,8449
48-02102,82,2,4,0,1,0,N,1,1,450.9,N,N,9,27620.0,5,223,N,2,2,2,2,101,102,2671
48-02510,48,1,1,0,1,0,2,1,2,3092.4,7790,10,6,85000.0,7,5,N,2,2,2,2,76,74,6697
48-02515,42,1,1,0,1,0,2,1,1,2134.8,290,3,8,92000.0,7,499,N,2,2,2,2,89,90,3705
48-02102,68,2,1,0,1,0,2,1,1,450.9,9920,9,8,96400.0,7,5,N,2,2,2,2,65,64,4959
48-02101,11,2,N,0,1,1,4,1,1,357.4,N,N,3,N,N,501,N,2,2,2,2,142,160,8894
48-02102,10,1,N,1,1,3,4,1,1,450.9,9920,9,2,98200.0,9,82,N,2,2,2,2,157,137,8796
48-02516,11,2,N,0,1,2,4,1,1,1338.4,N,N,3,N,N,460,N,2,2,2,2,99,95,8010
48-02510,32,1,1,0,1,0,2,1,1,3092.4,7870,10,8,60200.0,7,493,N,2,2,2,2,53,58,3651
48-02102,18,2,N,0,1,3,5,1,1,450.9,N,N,3,N,N,340,N,2,2,2,2,78,66,8697
48-02102,41,2,1,2,3,3,7,1,1,450.9,8770,14,5,19800.0,4,12,N,2,1,2,2,107,108,6391
48-02102,29,2,1,0,1,1,3,1,1,450.9,7880,11,9,62900.0,7,52,N,2,2,2,2,121,121,4275
48-02510,45,2,4,2,1,0,2,1,2,3092.4,770,3,9,90500.0,8,501,N,2,2,2,2,90,92,357
48-02516,75,2,3,0,1,0,6,1,1,1338.4,9920,9,2,30600.0,4,447,N,2,2,2,2,175,177,6922
48-02515,68,1,4,0,1,0,N,1,2,2134.8,9920,9,6,278000.0,4,24,N,1,1,2,2,69,69,4206
48-02507,64,1,1,0,1,0,2,1,1,3731.1,5070,6,7,48300.0,6,53,N,2,2,2,2,95,96,7892
48-02101,23,1,6,1,1,0,3,1,1,357.4,770,3,5,56500.0,7,47,N,2,2,2,2,48,48,6991
48-02510,38,2,6,0,1,3,4,1,1,3092.4,6991,8,8,61540.0,6,239,N,2,2,2,2,71,72,7207
48-02515,37,1,2,1,1,0,N,1,2,2134.8,7670,2,2,278000.0,4,217,N,2,2,2,2,168,169,2458
48-02515,54,2,4,0,2,0,2,1,1,2134.8,8660,13,6,3600.0,5,286,N,2,2,2,2,27,27,7189
48-02515,51,1,1,0,1,0,2,1,2,2134.8,7470,2,6,-1300.0,0,132,N,2,2,2,1,30,49,4180
48-02102,20,1,6,0,1,1,4,1,1,450.9,6190,6,4,9600.0,1,479,N,2,2,2,2,85,163,4895
48-02510,23,1,6,1,1,0,7,1,1,3092.4,4280,5,9,34500.0,5,43,N,2,2,2,2,60,61,6390
48-02515,61,2,4,0,1,N,N,2,0,2134.8,N,N,6,7300.0,1,N,N,2,2,2,2,22,1,271
48-02507,72,2,3,0,1,0,2,1,1,3731.1,9920,9,8,19300.0,3,176,N,2,2,2,2,44,45,881
48-02510,59,2,1,0,1,0,5,1,1,3092.4,6780,8,8,22400.0,3,224,N,2,2,2,2,50,52,2577
48-02515,0,2,N,0,1,1,3,1,1,2134.8,N,N,N,N,N,501,N,N,N,2,2,119,78,9149
48-02507,26,2,1,1,1,2,4,1,1,3731.1,9920,9,6,-1300.0,0,135,N,2,2,2,2,154,154,1218
48-02102,24,1,6,0,1,0,3,1,1,450.9,2870,4,6,35700.0,5,52,N,2,2,2,2,20,18,3525
48-02515,48,1,5,1,1,0,N,1,2,2134.8,8680,14,7,36200.0,5,288,N,2,2,2,2,176,177,336
48-02101,27,1,6,0,1,0,N,1,1,357.4,4270,4,8,111700.0,8,5,N,2,2,2,2,41,41,2637
48-02102,69,2,1,0,1,0,2,1,1,450.9,9080,15,7,96000.0,2,398,N,2,2,1,2,11,13,3463
48-02507,12,1,N,0,1,2,4,1,1,3731.1,9920,9,2,9900.0,9,361,N,2,2,2,2,109,100,8637
48-02101,10,1,N,0,1,3,5,1,2,357.4,N,N,3,N,N,52,N,2,2,2,2,66,65,8257
48-02516,15,1,6,1,1,3,5,1,1,1338.4,N,N,4,100.0,0,143,N,2,2,2,2,357,322,3635
48-02516,31,1,1,0,1,3,5,1,1,1338.4,7280,1,8,72560.0,7,407,N,2,2,2,2,75,81,207
48-02510,8,2,N,0,1,0,8,1,1,3092.4,9920,9,2,99800.0,9,215,N,1,2,2,2,88,70,7696
48-02516,46,2,1,1,1,3,5,1,1,1338.4,5593,6,9,314900.0,5,122,N,2,2,2,2,140,165,6321
48-02507,16,2,6,0,1,4,7,1,1,3731.1,8564,13,4,25200.0,0,462,N,2,2,2,2,41,43,1034
48-02515,13,2,N,1,6,2,4,1,1,2134.8,N,N,3,N,N,498,N,2,2,2,2,54,59,9275
48-02101,72,2,3,0,1,0,4,1,1,357.4,9920,9,8,63000.0,6,244,N,2,2,2,2,23,23,898
48-02510,3,1,N,2,1,1,3,1,2,3092.4,N,N,N,N,N,52,N,N,N,2,2,220,127,8243
48-02101,67,1,1,0,1,0,2,1,1,357.4,8180,11,10,43100.0,5,330,N,2,2,2,2,28,27,2664
48-02515,55,2,1,0,1,3,6,1,1,2134.8,8270,12,3,10520.0,2,110,N,2,2,2,2,40,40,3607
48-02102,60,2,2,0,1,0,3,1,1,450.9,8380,12,5,147000.0,3,448,N,2,2,2,2,216,227,7567
48-02102,29,1,6,0,6,0,N,1,1,450.9,7480,1,4,39900.0,5,311,N,2,2,2,2,116,114,5879
48-02510,0,2,N,0,1,2,4,1,1,3092.4,9920,9,9,98500.0,9,376,N,N,N,2,2,52,52,8510
48-02101,23,2,6,0,2,0,3,1,1,357.4,8290,12,8,11900.0,2,500,N,2,2,2,2,90,96,5706
48-02510,45,1,1,0,6,0,2,1,1,3092.4,7860,10,11,118400.0,8,500,N,2,2,2,2,178,180,855
48-02507,15,2,N,0,1,3,5,1,2,3731.1,N,N,3,N,N,337,N,1,1,2,2,57,55,8369
48-02516,45,2,6,0,1,0,3,1,1,1338.4,8090,11,6,65940.0,7,5,N,2,2,2,2,195,74,6876
48-02515,50,1,6,1,1,0,N,1,1,2134.8,7790,3,5,59050.0,7,43,N,2,2,2,2,251,242,6933
48-02101,16,1,6,0,9,0,4,1,1,357.4,7080,1,7,276200.0,5,220,N,2,2,2,2,53,28,59
48-02101,26,1,6,0,1,0,3,1,1,357.4,7670,2,6,38300.0,5,5,N,2,2,2,2,85,30,3372
48-02507,58,1,1,0,1,0,2,1,1,3731.1,7770,10,1,7700.0,7,465,N,2,2,2,2,85,85,1131
48-02510,12,2,N,2,1,2,4,1,2,3092.4,N,N,3,N,N,140,N,2,2,2,2,101,87,7855
48-02101,35,2,1,0,1,5,8,1,2,357.4,6890,9,5,100.0,0,501,N,2,2,2,2,16,15,6583
48-02102,3,1,N,1,1,3,5,1,2,450.9,N,N,N,N,N,310,N,N,N,2,2,65,43,8394
48-02507,10,2,N,1,1,2,4,1,2,3731.1,N,N,3,N,N,30,N,2,2,2,2,244,195,9051
48-02510,24,1,6,0,6,0,5,1,1,3092.4,9870,9,10,-1300.0,0,499,N,2,2,2,2,96,38,6602
48-02102,16,1,N,0,1,0,3,1,1,450.9,N,N,3,N,N,52,N,2,2,2,2,28,25,9275
48-02516,49,1,1,0,1,1,5,1,1,1338.4,4070,4,6,1300.0,9,52,N,2,2,2,2,28,29,6184
48-02515,18,2,6,0,1,1,4,1,1,2134.8,5180,5,4,14850.0,0,500,N,2,2,2,2,28,25,312
48-02102,60,2,4,0,1,N,N,2,0,450.9,9920,9,3,95900.0,1,99,N,1,2,2,2,14,0,112
48-02102,91,2,3,0,1,0,3,1,1,450.9,9920,9,5,119400.0,2,125,N,2,1,2,2,273,249,3146
48-02101,12,2,N,0,1,2,4,1,1,357.4,N,N,3,N,N,492,N,2,2,2,2,47,45,8060
48-02101,4,1,N,0,1,1,3,1,1,357.4,N,N,N,N,N,500,N,N,N,2,2,109,86,8687
48-02102,7,2,N,0,1,3,5,1,1,450.9,N,N,2,N,N,52,N,2,2,2,2,8,10,9091
48-02515,67,2,2,0,1,0,2,1,1,2134.8,5070,5,6,13300.0,2,379,N,2,2,2,1,103,83,405
48-02510,15,1,6,0,1,2,5,1,1,3092.4,9080,14,3,-1300.0,0,500,N,2,2,2,2,86,86,300
48-02507,6,2,N,0,2,2,4,1,2,3731.1,9920,9,2,99800.0,9,21,N,2,2,2,2,130,103,8464
48-02101,61,1,4,0,1,1,3,1,2,357.4,5070,5,6,52000.0,6,351,N,2,2,2,2,108,107,2268
48-02516,46,1,1,0,1,0,3,1,1,1338.4,6780,8,6,85920.0,7,500,N,2,2,2,2,19,19,5018
48-02510,5,2,N,0,1,2,4,1,1,3092.4,N,N,2,N,N,52,N,N,N,2,2,64,60,9240
48-02102,37,2,1,0,1,5,7,1,1,450.9,9920,9,8,-1300.0,0,195,N,2,2,2,2,319,326,3405
48-02515,70,1,1,0,1,0,2,1,1,2134.8,7380,1,8,28200.0,8,500,N,2,2,2,2,61,62,6088
48-02515,61,1,1,0,1,0,2,1,1,2134.8,4270,4,8,336700.0,8,500,N,2,2,2,2,149,148,3542
48-02101,25,2,6,0,1,0,3,1,1,357.4,7860,10,5,21700.0,4,52,N,2,2,2,2,214,114,7352
48-02102,72,2,3,0,1,0,3,1,1,450.9,770,10,1,31700.0,5,364,N,2,2,2,2,43,42,4532
48-02507,85,2,3,0,1,0,N,1,1,3731.1,N,N,5,52210.0,7,430,N,2,2,2,2,129,130,2293
48-02516,57,2,1,0,1,0,2,1,1,1338.4,7690,10,8,28100.0,4,357,N,2,2,2,2,63,62,2135
48-02510,56,1,1,0,2,1,3,1,1,3092.4,3470,4,9,241800.0,9,501,4,2,2,2,2,115,138,2469
48-02515,18,1,6,0,1,1,2,1,2,2134.8,N,N,4,10070.0,0,334,N,2,2,2,2,265,275,5219
48-02102,54,2,1,0,1,0,4,1,1,450.9,7990,12,7,530.0,7,52,N,2,2,2,1,75,76,6769
48-02516,6,1,N,0,1,2,4,1,1,1338.4,9920,9,2,99800.0,9,323,N,2,2,2,2,80,84,8789
48-02102,27,2,6,0,1,0,4,1,1,450.9,5090,5,4,49600.0,6,5,N,2,2,2,2,109,92,6034
48-02101,61,2,1,0,1,0,2,1,1,357.4,5680,18,7,60300.0,6,500,2,2,2,2,2,66,66,7154
48-02102,55,2,4,0,1,0,N,1,1,450.9,470,5,8,25500.0,4,207,N,2,2,2,2,38,40,994
48-02516,22,2,4,0,1,0,N,1,2,1338.4,8870,14,6,27020.0,4,214,N,2,2,2,2,62,61,3180
48-02101,37,1,1,0,1,3,6,1,1,357.4,4580,5,6,103000.0,8,499,N,2,2,2,2,270,268,3313
48-02510,33,2,6,4,1,0,2,1,1,3092.4,N,N,5,17700.0,3,263,N,1,2,2,2,175,100,6750
48-02510,14,1,6,0,1,2,4,1,1,3092.4,9870,17,3,-1300.0,0,197,N,2,2,2,2,53,55,2556
48-02515,81,1,2,1,1,2,8,1,1,2134.8,N,N,1,81700.0,2,501,N,2,1,2,1,68,41,3020
48-02507,43,1,1,0,1,4,6,1,1,3731.1,4560,5,6,67140.0,7,196,N,2,2,2,2,51,51,3031
48-02510,42,2,1,0,6,0,3,1,1,3092.4,7080,1,4,309000.0,1,143,N,2,2,2,2,43,37,7118
48-02510,73,2,1,0,1,0,2,1,1,3092.4,N,N,9,43300.0,5,53,N,2,2,2,2,64,60,6071
48-02507,78,2,3,0,1,0,N,1,1,3731.1,N,N,5,10000.0,0,101,N,2,2,2,1,49,49,760
48-02101,56,2,1,0,1,0,2,1,1,357.4,9180,15,7,5600.0,2,193,N,2,2,2,2,13,14,871
48-02101,43,2,1,1,1,0,3,1,1,357.4,8070,12,7,5450.0,7,52,N,2,2,2,2,36,37,3814
48-02102,38,1,1,0,1,1,3,1,1,450.9,4990,6,7,74200.0,8,52,N,2,2,2,2,95,95,7388
48-02515,64,2,1,0,1,0,2,1,1,2134.8,7460,10,11,164400.0,9,501,N,2,2,2,2,50,49,6581
48-02510,67,2,4,0,1,0,N,1,1,3092.4,8191,12,7,56100.0,7,415,N,2,2,2,2,50,49,6816
48-02101,18,2,6,0,9,0,3,1,1,357.4,8680,14,5,10000.0,2,501,N,2,2,2,2,176,328,7136
48-02510,55,1,1,0,1,0,2,1,1,3092.4,9920,9,7,230000.0,4,280,N,2,2,2,1,60,56,2292
48-02507,25,2,6,0,2,0,4,1,1,3731.1,6170,6,6,59200.0,0,41,N,2,2,2,2,81,83,4999
48-02102,57,2,1,0,1,0,2,1,1,450.9,7270,1,8,4260.0,5,500,N,2,1,2,2,7,7,4953
48-02510,37,2,4,1,1,0,5,1,1,3092.4,7670,10,7,4200.0,2,501,N,2,2,2,2,93,58,7003
48-02102,13,2,N,0,2,1,3,1,2,450.9,N,N,3,N,N,331,N,2,2,2,2,295,193,9141
48-02102,22,2,1,0,1,0,5,1,1,450.9,4180,4,6,13980.0,2,5,N,2,2,2,2,66,55,2252
48-02507,20,2,6,0,2,0,5,1,1,3731.1,5490,5,7,151500.0,2,500,N,2,2,2,2,64,40,7292
48-02507,41,2,1,0,6,1,4,1,1,3731.1,8270,12,7,39000.0,5,478,N,2,2,2,2,87,88,6456
48-02102,56,1,1,0,1,1,3,1,1,450.9,9570,16,8,76700.0,8,52,N,2,2,2,2,106,94,5887
48-02510,26,2,6,0,6,0,5,1,1,3092.4,9920,9,8,-1300.0,0,500,N,2,2,2,2,151,46,7031
48-02510,2,1,N,0,1,1,3,1,1,3092.4,N,N,N,N,N,501,N,N,N,2,2,61,58,8857
48-02507,64,2,1,0,2,0,2,1,1,3731.1,9920,9,6,180900.0,3,488,N,2,2,2,2,57,55,278
48-02507,50,1,4,0,2,0,2,1,1,3731.1,7880,10,11,64880.0,1,63,N,2,2,2,2,47,48,1350
48-02516,32,2,6,0,1,0,3,1,2,1338.4,5670,6,4,1000.0,0,461,N,1,1,2,2,27,14,7101
48-02515,45,1,1,0,2,1,3,1,1,2134.8,7270,1,8,14000.0,8,500,5,2,2,2,2,87,87,717
48-02101,69,1,1,1,1,0,2,1,1,357.4,9490,16,5,44000.0,6,52,N,2,2,2,2,86,85,5151
48-02510,33,2,4,0,1,1,2,1,2,3092.4,8192,12,5,54030.0,7,309,N,2,2,2,2,357,357,2223
48-02510,57,1,1,0,1,0,2,1,1,3092.4,4580,5,1,73000.0,7,44,N,2,2,2,2,46,45,2383
48-02101,67,2,1,0,1,0,2,1,1,357.4,N,N,11,10790.0,3,501,N,2,2,2,2,52,68,6689
48-02515,60,1,1,0,1,0,2,1,1,2134.8,7370,1,10,7750.0,8,500,N,2,2,2,2,8,9,201
48-02516,0,2,N,0,6,2,4,1,1,1338.4,9870,9,1,97300.0,9,197,N,N,N,2,2,473,711,7735
48-02101,13,2,6,0,1,2,6,1,2,357.4,8660,13,3,-1300.0,0,45,N,2,2,2,2,61,35,3794
48-02101,33,2,6,0,1,0,3,1,2,357.4,7190,9,7,36200.0,5,52,N,2,2,2,2,91,74,5118
48-02102,77,2,3,0,1,0,2,1,1,450.9,9920,9,2,79000.0,1,117,N,2,2,2,2,42,41,4511
48-02101,72,1,6,0,1,0,N,1,1,357.4,9920,9,3,125400.0,2,100,N,2,2,2,2,41,42,5796
48-02101,39,1,6,1,3,2,3,1,1,357.4,770,10,5,38400.0,5,267,N,2,2,2,2,31,35,3791
48-02101,28,2,6,0,1,0,6,1,1,357.4,5480,6,5,3800.0,5,201,N,2,2,2,2,155,70,1223
48-02516,65,1,1,0,1,0,2,1,1,1338.4,7072,9,6,42400.0,6,461,N,2,2,2,2,69,61,3205
48-02510,58,2,4,0,1,0,N,1,1,3092.4,6390,7,9,150000.0,9,53,N,2,2,2,2,121,122,2194
48-02515,59,1,1,0,1,1,3,1,1,2134.8,9090,15,9,72030.0,8,501,N,2,2,2,2,42,43,5348
48-02101,27,2,6,0,1,0,4,1,1,357.4,6880,9,10,62700.0,2,501,N,2,2,2,2,165,96,3209
48-02507,11,1,N,0,2,4,5,1,2,3731.1,9920,9,3,98500.0,9,219,N,1,2,2,2,76,61,8692
48-02516,6,1,N,0,1,4,6,1,1,1338.4,9920,9,2,99800.0,9,338,N,2,2,2,2,251,235,8940
48-02101,57,2,1,1,1,0,3,1,1,357.4,8690,14,5,44000.0,6,42,N,2,2,2,2,62,76,6097
48-02515,58,2,1,0,1,0,2,1,1,2134.8,3895,4,7,71200.0,2,501,N,2,2,2,2,16,15,5787
48-02515,0,1,N,0,1,2,4,1,1,2134.8,9920,9,9,99300.0,9,20,N,N,N,2,2,116,92,9089
48-02102,12,1,N,0,1,4,6,1,2,450.9,N,N,3,N,N,397,N,2,2,2,2,194,225,8320
48-02516,45,1,1,0,6,0,2,1,1,1338.4,9920,9,4,-2100.0,0,0,N,2,2,2,2,81,81,7003
48-02507,65,2,1,0,1,0,2,1,1,3731.1,7860,11,5,25010.0,4,501,N,2,2,2,2,69,69,2929
48-02510,51,1,1,0,1,0,2,1,1,3092.4,6970,8,8,485000.0,8,500,N,2,2,2,2,101,109,3334
48-02515,23,1,6,1,1,1,2,1,2,2134.8,3970,4,7,109400.0,3,86,N,2,2,2,2,44,56,2110
48-02507,74,2,1,0,1,0,2,1,1,3731.1,N,N,5,120500.0,3,320,N,2,2,2,2,47,45,4829
48-02515,16,2,N,1,1,2,4,1,2,2134.8,N,N,3,N,N,411,N,2,2,2,2,120,146,9275
48-02102,3,1,N,0,1,1,3,1,1,450.9,9920,9,12,99800.0,9,500,N,N,N,2,2,112,129,8449
48-02507,64,2,4,0,1,0,2,1,1,3731.1,8070,11,8,2430.0,4,5,N,2,1,1,2,132,132,943
