,DENSITY,count_target,count_deidentified
1068,52102,0.0,1.0
1069,52191,0.0,1.0
1070,35700,0.0,1.0
1071,52697,0.0,1.0
1072,52539,0.0,1.0
1073,52554,0.0,1.0
1074,52585,0.0,1.0
1075,52595,0.0,1.0
1076,52597,0.0,1.0
1077,52627,0.0,1.0
1078,52644,0.0,1.0
1079,52655,0.0,1.0
1080,52683,0.0,1.0
1081,52693,0.0,1.0
1082,52701,0.0,1.0
1083,52204,0.0,1.0
1084,52714,0.0,2.0
1085,52743,0.0,1.0
1086,52756,0.0,1.0
1087,52761,0.0,1.0
1088,52766,0.0,1.0
1089,52767,0.0,1.0
1090,52774,0.0,1.0
1091,52790,0.0,1.0
1092,52835,0.0,1.0
1093,52838,0.0,1.0
1094,52524,0.0,1.0
1095,52502,0.0,1.0
1096,52499,0.0,1.0
1097,52483,0.0,1.0
1098,52227,0.0,1.0
1099,52228,0.0,1.0
1100,52229,0.0,1.0
1101,52233,0.0,1.0
1102,52242,0.0,1.0
1103,52261,0.0,1.0
1104,52280,0.0,1.0
1105,52284,0.0,1.0
1106,52288,0.0,2.0
1107,52325,0.0,1.0
1108,52333,0.0,1.0
1109,52334,0.0,1.0
1110,52341,0.0,1.0
1111,52350,0.0,1.0
1112,52358,0.0,1.0
1113,52362,0.0,1.0
1114,52379,0.0,2.0
1115,52399,0.0,1.0
1116,52410,0.0,1.0
1117,52436,0.0,1.0
1118,52437,0.0,1.0
1119,51040,0.0,1.0
1120,50975,0.0,1.0
1121,50961,0.0,1.0
1122,47633,0.0,1.0
1123,36908,0.0,1.0
1124,36921,0.0,1.0
1125,37237,0.0,1.0
1126,37274,0.0,1.0
1127,37308,0.0,1.0
1128,37407,0.0,1.0
1129,37413,0.0,2.0
1130,47011,0.0,1.0
1131,47266,0.0,1.0
1132,47356,0.0,1.0
1133,47720,0.0,1.0
1134,50917,0.0,1.0
1135,47897,0.0,1.0
1136,48002,0.0,1.0
1137,48070,0.0,1.0
1138,48098,0.0,1.0
1139,48121,0.0,1.0
1140,48157,0.0,1.0
1141,48398,0.0,1.0
1142,48405,0.0,1.0
1143,48460,0.0,1.0
1144,48804,0.0,1.0
1145,36901,0.0,1.0
1146,36719,0.0,1.0
1147,36438,0.0,1.0
1148,36403,0.0,1.0
1149,35704,0.0,1.0
1150,35706,0.0,1.0
1151,35711,0.0,1.0
1152,35760,0.0,1.0
1153,35786,0.0,1.0
1154,35846,0.0,1.0
1155,35880,0.0,1.0
1156,35930,0.0,1.0
1157,35954,0.0,2.0
1158,35962,0.0,1.0
1159,35967,0.0,1.0
1160,36015,0.0,1.0
1161,36060,0.0,1.0
1162,36164,0.0,1.0
1163,36186,0.0,1.0
1164,36223,0.0,1.0
1165,36238,0.0,1.0
1166,36239,0.0,1.0
1167,36325,0.0,1.0
1168,36353,0.0,1.0
1169,36379,0.0,1.0
1170,48829,0.0,1.0
1171,48866,0.0,1.0
1172,48874,0.0,1.0
1173,50397,0.0,1.0
1174,50415,0.0,1.0
1175,50431,0.0,1.0
1176,50437,0.0,1.0
1177,50453,0.0,1.0
1178,50468,0.0,1.0
1179,50512,0.0,1.0
1180,50533,0.0,1.0
1181,50535,0.0,1.0
1182,50537,0.0,1.0
1183,50543,0.0,1.0
1184,50562,0.0,1.0
1185,50583,0.0,1.0
1186,50617,0.0,1.0
1187,50626,0.0,1.0
1188,50631,0.0,1.0
1189,50643,0.0,1.0
1190,50686,0.0,1.0
1191,50776,0.0,1.0
1192,50789,0.0,1.0
1193,50828,0.0,1.0
1194,50860,0.0,1.0
1195,50404,0.0,1.0
1196,50307,0.0,1.0
1197,48981,0.0,1.0
1198,50285,0.0,1.0
1199,49054,0.0,1.0
1200,49064,0.0,1.0
1201,49097,0.0,1.0
1202,49159,0.0,1.0
1203,49178,0.0,1.0
1204,49196,0.0,1.0
1205,49227,0.0,1.0
1206,49378,0.0,1.0
1207,49496,0.0,1.0
1208,49693,0.0,1.0
1209,49726,0.0,1.0
1210,49762,0.0,1.0
1211,49796,0.0,1.0
1212,49824,0.0,1.0
1213,49905,0.0,1.0
1214,49933,0.0,1.0
1215,50022,0.0,1.0
1216,50060,0.0,1.0
1217,50066,0.0,1.0
1218,50075,0.0,1.0
1219,50094,0.0,1.0
1220,16118,0.0,1.0
1221,16086,0.0,1.0
1222,6673,0.0,1.0
1223,11892,0.0,1.0
1224,11861,0.0,1.0
1225,11862,0.0,1.0
1226,11867,0.0,1.0
1227,11871,0.0,1.0
1228,11873,0.0,2.0
1229,11874,0.0,1.0
1230,11879,0.0,1.0
1231,11880,0.0,2.0
1232,11886,0.0,1.0
1233,11887,0.0,2.0
1234,11893,0.0,2.0
1235,11930,0.0,1.0
1236,11896,0.0,1.0
1237,11898,0.0,1.0
1238,11901,0.0,1.0
1239,11904,0.0,2.0
1240,11906,0.0,1.0
1241,11908,0.0,1.0
1242,11916,0.0,1.0
1243,11921,0.0,1.0
1244,11922,0.0,1.0
1245,11926,0.0,1.0
1246,11853,0.0,1.0
1247,11851,0.0,1.0
1248,11845,0.0,1.0
1249,11843,0.0,2.0
1250,11772,0.0,2.0
1251,11773,0.0,1.0
1252,11776,0.0,1.0
1253,11777,0.0,1.0
1254,11780,0.0,3.0
1255,11782,0.0,1.0
1256,11788,0.0,1.0
1257,11794,0.0,2.0
1258,11795,0.0,1.0
1259,11797,0.0,1.0
1260,11804,0.0,2.0
1261,11805,0.0,1.0
1262,11806,0.0,1.0
1263,11807,0.0,1.0
1264,11815,0.0,1.0
1265,11816,0.0,1.0
1266,11818,0.0,1.0
1267,11830,0.0,1.0
1268,11835,0.0,1.0
1269,11839,0.0,1.0
1270,11842,0.0,2.0
1271,11928,0.0,1.0
1272,11934,0.0,1.0
1273,14476,0.0,1.0
1274,14073,0.0,1.0
1275,12164,0.0,1.0
1276,12166,0.0,1.0
1277,12171,0.0,1.0
1278,12182,0.0,1.0
1279,12224,0.0,4.0
1280,13779,0.0,1.0
1281,13868,0.0,1.0
1282,13881,0.0,1.0
1283,13910,0.0,1.0
1284,13979,0.0,1.0
1285,14084,0.0,1.0
1286,11938,0.0,1.0
1287,14100,0.0,1.0
1288,14124,0.0,1.0
1289,14144,0.0,1.0
1290,14180,0.0,1.0
1291,14242,0.0,1.0
1292,14306,0.0,1.0
1293,14339,0.0,1.0
1294,14359,0.0,1.0
1295,14412,0.0,1.0
1296,14422,0.0,1.0
1297,12113,0.0,1.0
1298,12107,0.0,1.0
1299,12089,0.0,1.0
1300,12070,0.0,1.0
1301,11940,0.0,1.0
1302,11946,0.0,1.0
1303,11947,0.0,1.0
1304,11948,0.0,1.0
1305,11957,0.0,1.0
1306,11960,0.0,1.0
1307,11962,0.0,1.0
1308,11977,0.0,1.0
1309,11983,0.0,1.0
1310,11986,0.0,1.0
1311,12000,0.0,2.0
1312,12001,0.0,1.0
1313,12004,0.0,1.0
1314,12013,0.0,1.0
1315,12020,0.0,1.0
1316,12021,0.0,1.0
1317,12024,0.0,1.0
1318,12032,0.0,1.0
1319,12033,0.0,1.0
1320,12044,0.0,1.0
1321,12060,0.0,42.0
1322,11769,0.0,1.0
1323,11765,0.0,1.0
1324,11763,0.0,1.0
1325,11572,0.0,2.0
1326,11533,0.0,1.0
1327,11544,0.0,1.0
1328,11545,0.0,2.0
1329,11546,0.0,1.0
1330,11551,0.0,1.0
1331,11555,0.0,1.0
1332,11556,0.0,1.0
1333,11558,0.0,1.0
1334,11564,0.0,1.0
1335,11565,0.0,2.0
1336,11576,0.0,1.0
1337,11760,0.0,1.0
1338,11581,0.0,1.0
1339,11583,0.0,1.0
1340,11593,0.0,1.0
1341,11594,0.0,2.0
1342,11596,0.0,3.0
1343,11597,0.0,1.0
1344,11598,0.0,1.0
1345,11599,0.0,1.0
1346,11600,0.0,1.0
1347,11601,0.0,1.0
1348,11532,0.0,1.0
1349,11531,0.0,2.0
1350,11530,0.0,1.0
1351,11527,0.0,1.0
1352,11481,0.0,2.0
1353,11482,0.0,1.0
1354,11483,0.0,2.0
1355,11485,0.0,1.0
1356,11487,0.0,1.0
1357,11493,0.0,2.0
1358,11494,0.0,1.0
1359,11495,0.0,1.0
1360,11496,0.0,2.0
1361,11497,0.0,1.0
1362,11498,0.0,1.0
1363,11499,0.0,1.0
1364,11502,0.0,1.0
1365,11504,0.0,1.0
1366,11505,0.0,1.0
1367,11507,0.0,1.0
1368,11508,0.0,1.0
1369,11509,0.0,1.0
1370,11513,0.0,1.0
1371,11518,0.0,1.0
1372,11526,0.0,1.0
1373,11603,0.0,1.0
1374,11609,0.0,1.0
1375,11610,0.0,1.0
1376,11689,0.0,1.0
1377,11691,0.0,3.0
1378,11695,0.0,1.0
1379,11697,0.0,1.0
1380,11699,0.0,1.0
1381,11705,0.0,1.0
1382,11707,0.0,1.0
1383,11708,0.0,1.0
1384,11709,0.0,1.0
1385,11712,0.0,1.0
1386,11713,0.0,1.0
1387,11720,0.0,1.0
1388,11722,0.0,1.0
1389,11726,0.0,1.0
1390,11727,0.0,1.0
1391,11728,0.0,1.0
1392,11732,0.0,1.0
1393,11736,0.0,1.0
1394,11737,0.0,1.0
1395,11741,0.0,2.0
1396,11743,0.0,1.0
1397,11752,0.0,1.0
1398,11690,0.0,1.0
1399,11684,0.0,1.0
1400,11612,0.0,1.0
1401,11681,0.0,1.0
1402,11613,0.0,1.0
1403,11619,0.0,1.0
1404,11622,0.0,1.0
1405,11623,0.0,1.0
1406,11626,0.0,1.0
1407,11627,0.0,1.0
1408,11633,0.0,1.0
1409,11638,0.0,1.0
1410,11641,0.0,1.0
1411,11644,0.0,1.0
1412,11646,0.0,1.0
1413,11647,0.0,1.0
1414,11654,0.0,1.0
1415,11655,0.0,1.0
1416,11658,0.0,1.0
1417,11659,0.0,1.0
1418,11662,0.0,1.0
1419,11663,0.0,1.0
1420,11671,0.0,2.0
1421,11674,0.0,1.0
1422,11680,0.0,1.0
1423,14424,0.0,1.0
1424,14503,0.0,1.0
1425,16081,0.0,1.0
1426,15618,0.0,1.0
1427,15568,0.0,1.0
1428,15570,0.0,1.0
1429,15583,0.0,2.0
1430,15587,0.0,3.0
1431,15588,0.0,1.0
1432,15590,0.0,1.0
1433,15592,0.0,1.0
1434,15614,0.0,1.0
1435,15615,0.0,1.0
1436,15617,0.0,1.0
1437,15619,0.0,1.0
1438,15682,0.0,1.0
1439,15624,0.0,1.0
1440,15627,0.0,1.0
1441,15631,0.0,1.0
1442,15654,0.0,1.0
1443,15655,0.0,1.0
1444,15657,0.0,1.0
1445,15664,0.0,1.0
1446,15672,0.0,1.0
1447,15676,0.0,1.0
1448,15677,0.0,2.0
1449,15565,0.0,1.0
1450,15557,0.0,1.0
1451,15556,0.0,1.0
1452,15553,0.0,1.0
1453,15401,0.0,1.0
1454,15403,0.0,1.0
1455,15408,0.0,1.0
1456,15409,0.0,1.0
1457,15411,0.0,1.0
1458,15425,0.0,1.0
1459,15435,0.0,1.0
1460,15438,0.0,1.0
1461,15450,0.0,1.0
1462,15456,0.0,2.0
1463,15478,0.0,1.0
1464,15491,0.0,1.0
1465,15497,0.0,2.0
1466,15506,0.0,1.0
1467,15509,0.0,1.0
1468,15515,0.0,1.0
1469,15532,0.0,1.0
1470,15533,0.0,2.0
1471,15538,0.0,2.0
1472,15546,0.0,1.0
1473,15548,0.0,1.0
1474,15679,0.0,1.0
1475,15696,0.0,2.0
1476,14510,0.0,1.0
1477,15938,0.0,1.0
1478,15834,0.0,1.0
1479,15836,0.0,1.0
1480,15845,0.0,1.0
1481,15850,0.0,1.0
1482,15851,0.0,1.0
1483,15853,0.0,1.0
1484,15861,0.0,1.0
1485,15882,0.0,2.0
1486,15916,0.0,1.0
1487,15925,0.0,1.0
1488,15950,0.0,1.0
1489,15697,0.0,1.0
1490,15965,0.0,1.0
1491,15986,0.0,1.0
1492,15994,0.0,1.0
1493,15999,0.0,1.0
1494,16036,0.0,1.0
1495,16041,0.0,1.0
1496,16058,0.0,1.0
1497,16061,0.0,1.0
1498,16077,0.0,2.0
1499,16080,0.0,1.0
1500,15831,0.0,1.0
1501,15827,0.0,1.0
1502,15820,0.0,1.0
1503,15817,0.0,1.0
1504,15698,0.0,1.0
1505,15701,0.0,1.0
1506,15702,0.0,1.0
1507,15714,0.0,1.0
1508,15716,0.0,1.0
1509,15722,0.0,1.0
1510,15728,0.0,1.0
1511,15731,0.0,1.0
1512,15733,0.0,1.0
1513,15739,0.0,1.0
1514,15740,0.0,1.0
1515,15745,0.0,1.0
1516,15750,0.0,1.0
1517,15754,0.0,1.0
1518,15757,0.0,1.0
1519,15769,0.0,1.0
1520,15771,0.0,1.0
1521,15786,0.0,1.0
1522,15793,0.0,1.0
1523,15799,0.0,1.0
1524,15815,0.0,1.0
1525,15400,0.0,1.0
1526,15396,0.0,1.0
1527,15395,0.0,1.0
1528,14969,0.0,1.0
1529,14891,0.0,1.0
1530,14893,0.0,1.0
1531,14906,0.0,1.0
1532,14910,0.0,1.0
1533,14914,0.0,1.0
1534,14918,0.0,1.0
1535,14930,0.0,1.0
1536,14947,0.0,1.0
1537,14954,0.0,1.0
1538,14967,0.0,1.0
1539,14976,0.0,1.0
1540,15393,0.0,1.0
1541,14995,0.0,1.0
1542,14998,0.0,1.0
1543,15004,0.0,2.0
1544,15007,0.0,1.0
1545,15037,0.0,1.0
1546,15042,0.0,1.0
1547,15045,0.0,1.0
1548,15047,0.0,1.0
1549,15048,0.0,1.0
1550,15060,0.0,1.0
1551,14890,0.0,1.0
1552,14889,0.0,2.0
1553,14885,0.0,1.0
1554,14876,0.0,1.0
1555,14522,0.0,1.0
1556,14553,0.0,1.0
1557,14554,0.0,1.0
1558,14566,0.0,1.0
1559,14581,0.0,1.0
1560,14594,0.0,1.0
1561,14614,0.0,1.0
1562,14631,0.0,1.0
1563,14636,0.0,1.0
1564,14668,0.0,1.0
1565,14682,0.0,2.0
1566,14725,0.0,1.0
1567,14727,0.0,1.0
1568,14751,0.0,1.0
1569,14778,0.0,1.0
1570,14814,0.0,1.0
1571,14827,0.0,1.0
1572,14830,0.0,1.0
1573,14835,0.0,1.0
1574,14857,0.0,1.0
1575,14865,0.0,1.0
1576,15075,0.0,1.0
1577,15078,0.0,1.0
1578,15097,0.0,1.0
1579,15247,0.0,1.0
1580,15263,0.0,1.0
1581,15274,0.0,1.0
1582,15275,0.0,1.0
1583,15282,0.0,2.0
1584,15293,0.0,1.0
1585,15294,0.0,2.0
1586,15295,0.0,2.0
1587,15302,0.0,1.0
1588,15305,0.0,1.0
1589,15322,0.0,1.0
1590,15324,0.0,1.0
1591,15326,0.0,1.0
1592,15338,0.0,1.0
1593,15346,0.0,2.0
1594,15348,0.0,1.0
1595,15350,0.0,1.0
1596,15353,0.0,1.0
1597,15355,0.0,1.0
1598,15367,0.0,1.0
1599,15376,0.0,1.0
1600,15389,0.0,1.0
1601,15253,0.0,1.0
1602,15239,0.0,1.0
1603,15098,0.0,1.0
1604,15238,0.0,1.0
1605,15105,0.0,1.0
1606,15107,0.0,1.0
1607,15108,0.0,1.0
1608,15112,0.0,1.0
1609,15121,0.0,1.0
1610,15128,0.0,1.0
1611,15131,0.0,1.0
1612,15137,0.0,2.0
1613,15141,0.0,1.0
1614,15150,0.0,1.0
1615,15152,0.0,1.0
1616,15156,0.0,1.0
1617,15169,0.0,1.0
1618,15170,0.0,1.0
1619,15179,0.0,1.0
1620,15183,0.0,1.0
1621,15193,0.0,1.0
1622,15204,0.0,2.0
1623,15206,0.0,1.0
1624,15213,0.0,1.0
1625,15226,0.0,1.0
1626,11479,0.0,1.0
1627,6669,0.0,1.0
1628,6672,0.0,2.0
1629,2730,0.0,2.0
1630,2690,0.0,1.0
1631,2691,0.0,1.0
1632,2693,0.0,1.0
1633,2697,0.0,1.0
1634,2706,0.0,1.0
1635,2710,0.0,1.0
1636,2712,0.0,1.0
1637,2717,0.0,1.0
1638,2723,0.0,1.0
1639,2726,0.0,1.0
1640,2739,0.0,1.0
1641,2792,0.0,1.0
1642,2740,0.0,1.0
1643,2741,0.0,1.0
1644,2750,0.0,1.0
1645,2760,0.0,2.0
1646,2768,0.0,1.0
1647,2769,0.0,1.0
1648,2770,0.0,1.0
1649,2771,0.0,1.0
1650,2777,0.0,2.0
1651,2785,0.0,1.0
1652,2689,0.0,2.0
1653,2682,0.0,3.0
1654,2671,0.0,1.0
1655,2662,0.0,1.0
1656,2563,0.0,1.0
1657,2566,0.0,1.0
1658,2568,0.0,2.0
1659,2571,0.0,1.0
1660,2572,0.0,1.0
1661,2573,0.0,2.0
1662,2588,0.0,1.0
1663,2590,0.0,1.0
1664,2591,0.0,1.0
1665,2603,0.0,1.0
1666,2607,0.0,1.0
1667,2608,0.0,1.0
1668,2609,0.0,1.0
1669,2616,0.0,1.0
1670,2617,0.0,1.0
1671,2627,0.0,1.0
1672,2633,0.0,2.0
1673,2645,0.0,1.0
1674,2647,0.0,1.0
1675,2648,0.0,1.0
1676,2651,0.0,2.0
1677,2789,0.0,1.0
1678,2793,0.0,1.0
1679,2556,0.0,1.0
1680,2919,0.0,1.0
1681,2896,0.0,1.0
1682,2897,0.0,1.0
1683,2903,0.0,1.0
1684,2904,0.0,1.0
1685,2905,0.0,1.0
1686,2907,0.0,1.0
1687,2908,0.0,1.0
1688,2910,0.0,1.0
1689,2911,0.0,1.0
1690,2912,0.0,1.0
1691,2920,0.0,1.0
1692,2794,0.0,1.0
1693,2923,0.0,2.0
1694,2925,0.0,1.0
1695,2928,0.0,1.0
1696,2931,0.0,2.0
1697,2936,0.0,1.0
1698,2940,0.0,1.0
1699,2941,0.0,1.0
1700,2943,0.0,1.0
1701,2944,0.0,1.0
1702,2953,0.0,1.0
1703,2895,0.0,1.0
1704,2889,0.0,1.0
1705,2888,0.0,1.0
1706,2884,0.0,1.0
1707,2804,0.0,1.0
1708,2809,0.0,1.0
1709,2810,0.0,1.0
1710,2812,0.0,1.0
1711,2814,0.0,1.0
1712,2816,0.0,1.0
1713,2826,0.0,1.0
1714,2827,0.0,1.0
1715,2838,0.0,1.0
1716,2840,0.0,1.0
1717,2841,0.0,1.0
1718,2842,0.0,1.0
1719,2846,0.0,1.0
1720,2850,0.0,1.0
1721,2852,0.0,1.0
1722,2854,0.0,1.0
1723,2855,0.0,2.0
1724,2862,0.0,1.0
1725,2874,0.0,1.0
1726,2879,0.0,1.0
1727,2880,0.0,1.0
1728,2562,0.0,1.0
1729,2552,0.0,1.0
1730,6668,0.0,1.0
1731,2327,0.0,1.0
1732,2300,0.0,1.0
1733,2301,0.0,1.0
1734,2304,0.0,1.0
1735,2305,0.0,1.0
1736,2307,0.0,1.0
1737,2313,0.0,2.0
1738,2318,0.0,1.0
1739,2320,0.0,1.0
1740,2324,0.0,1.0
1741,2326,0.0,1.0
1742,2329,0.0,1.0
1743,2366,0.0,1.0
1744,2331,0.0,1.0
1745,2334,0.0,1.0
1746,2336,0.0,1.0
1747,2340,0.0,1.0
1748,2348,0.0,1.0
1749,2350,0.0,1.0
1750,2352,0.0,1.0
1751,2353,0.0,1.0
1752,2356,0.0,1.0
1753,2360,0.0,1.0
1754,2299,0.0,1.0
1755,2298,0.0,1.0
1756,2297,0.0,1.0
1757,2289,0.0,2.0
1758,2211,0.0,1.0
1759,2214,0.0,2.0
1760,2217,0.0,1.0
1761,2226,0.0,1.0
1762,2228,0.0,1.0
1763,2230,0.0,3.0
1764,2234,0.0,1.0
1765,2238,0.0,1.0
1766,2239,0.0,1.0
1767,2240,0.0,1.0
1768,2247,0.0,1.0
1769,2250,0.0,1.0
1770,2253,0.0,1.0
1771,2256,0.0,1.0
1772,2263,0.0,1.0
1773,2267,0.0,1.0
1774,2269,0.0,1.0
1775,2270,0.0,1.0
1776,2274,0.0,1.0
1777,2277,0.0,1.0
1778,2283,0.0,1.0
1779,2362,0.0,1.0
1780,2367,0.0,1.0
1781,2540,0.0,1.0
1782,2508,0.0,2.0
1783,2460,0.0,1.0
1784,2461,0.0,1.0
1785,2462,0.0,1.0
1786,2463,0.0,1.0
1787,2466,0.0,1.0
1788,2467,0.0,1.0
1789,2489,0.0,1.0
1790,2491,0.0,1.0
1791,2496,0.0,1.0
1792,2501,0.0,1.0
1793,2509,0.0,1.0
1794,2374,0.0,1.0
1795,2511,0.0,1.0
1796,2512,0.0,1.0
1797,2515,0.0,3.0
1798,2519,0.0,1.0
1799,2521,0.0,1.0
1800,2522,0.0,1.0
1801,2524,0.0,2.0
1802,2527,0.0,1.0
1803,2531,0.0,1.0
1804,2534,0.0,1.0
1805,2459,0.0,1.0
1806,2454,0.0,1.0
1807,2453,0.0,1.0
1808,2445,0.0,1.0
1809,2378,0.0,2.0
1810,2379,0.0,1.0
1811,2381,0.0,1.0
1812,2383,0.0,1.0
1813,2390,0.0,1.0
1814,2397,0.0,1.0
1815,2404,0.0,2.0
1816,2406,0.0,2.0
1817,2412,0.0,1.0
1818,2414,0.0,1.0
1819,2415,0.0,1.0
1820,2421,0.0,1.0
1821,2427,0.0,1.0
1822,2428,0.0,1.0
1823,2432,0.0,1.0
1824,2434,0.0,1.0
1825,2437,0.0,2.0
1826,2438,0.0,1.0
1827,2441,0.0,1.0
1828,2443,0.0,2.0
1829,2444,0.0,1.0
1830,2958,0.0,1.0
1831,2968,0.0,1.0
1832,2970,0.0,1.0
1833,3507,0.0,1.0
1834,3463,0.0,1.0
1835,3465,0.0,1.0
1836,3467,0.0,1.0
1837,3471,0.0,1.0
1838,3472,0.0,1.0
1839,3484,0.0,1.0
1840,3495,0.0,1.0
1841,3501,0.0,1.0
1842,3504,0.0,1.0
1843,3505,0.0,1.0
1844,3513,0.0,1.0
1845,3542,0.0,1.0
1846,3515,0.0,1.0
1847,3516,0.0,1.0
1848,3517,0.0,1.0
1849,3518,0.0,1.0
1850,3523,0.0,1.0
1851,3529,0.0,1.0
1852,3530,0.0,2.0
1853,3531,0.0,2.0
1854,3532,0.0,1.0
1855,3537,0.0,1.0
1856,3460,0.0,1.0
1857,3455,0.0,1.0
1858,3454,0.0,1.0
1859,3449,0.0,1.0
1860,3361,0.0,1.0
1861,3362,0.0,1.0
1862,3365,0.0,1.0
1863,3367,0.0,1.0
1864,3376,0.0,2.0
1865,3379,0.0,1.0
1866,3380,0.0,1.0
1867,3385,0.0,1.0
1868,3386,0.0,1.0
1869,3394,0.0,1.0
1870,3395,0.0,1.0
1871,3398,0.0,2.0
1872,3402,0.0,1.0
1873,3406,0.0,1.0
1874,3408,0.0,1.0
1875,3414,0.0,1.0
1876,3415,0.0,1.0
1877,3422,0.0,1.0
1878,3427,0.0,1.0
1879,3434,0.0,1.0
1880,3447,0.0,1.0
1881,3540,0.0,2.0
1882,3546,0.0,1.0
1883,2971,0.0,1.0
1884,3718,0.0,1.0
1885,3663,0.0,1.0
1886,3667,0.0,2.0
1887,3676,0.0,1.0
1888,3687,0.0,1.0
1889,3694,0.0,1.0
1890,3702,0.0,1.0
1891,3704,0.0,2.0
1892,3705,0.0,1.0
1893,3715,0.0,1.0
1894,3717,0.0,1.0
1895,3720,0.0,1.0
1896,3550,0.0,1.0
1897,3724,0.0,1.0
1898,3725,0.0,1.0
1899,3733,0.0,3.0
1900,3734,0.0,1.0
1901,3735,0.0,2.0
1902,3737,0.0,1.0
1903,3738,0.0,2.0
1904,3742,0.0,1.0
1905,3745,0.0,1.0
1906,3748,0.0,1.0
1907,3654,0.0,1.0
1908,3652,0.0,1.0
1909,3638,0.0,1.0
1910,3631,0.0,1.0
1911,3557,0.0,1.0
1912,3562,0.0,1.0
1913,3563,0.0,1.0
1914,3564,0.0,2.0
1915,3566,0.0,1.0
1916,3572,0.0,1.0
1917,3578,0.0,1.0
1918,3583,0.0,1.0
1919,3586,0.0,1.0
1920,3587,0.0,1.0
1921,3588,0.0,1.0
1922,3590,0.0,1.0
1923,3596,0.0,1.0
1924,3602,0.0,1.0
1925,3606,0.0,2.0
1926,3607,0.0,1.0
1927,3611,0.0,1.0
1928,3612,0.0,2.0
1929,3613,0.0,2.0
1930,3622,0.0,1.0
1931,3625,0.0,2.0
1932,3356,0.0,1.0
1933,3354,0.0,1.0
1934,3350,0.0,1.0
1935,3117,0.0,1.0
1936,3078,0.0,1.0
1937,3081,0.0,1.0
1938,3091,0.0,2.0
1939,3094,0.0,1.0
1940,3096,0.0,1.0
1941,3098,0.0,1.0
1942,3102,0.0,1.0
1943,3105,0.0,1.0
1944,3111,0.0,2.0
1945,3112,0.0,1.0
1946,3120,0.0,1.0
1947,3347,0.0,1.0
1948,3123,0.0,1.0
1949,3129,0.0,1.0
1950,3132,0.0,1.0
1951,3134,0.0,1.0
1952,3137,0.0,1.0
1953,3140,0.0,1.0
1954,3142,0.0,2.0
1955,3143,0.0,1.0
1956,3151,0.0,1.0
1957,3153,0.0,1.0
1958,3073,0.0,1.0
1959,3070,0.0,1.0
1960,3063,0.0,2.0
1961,3061,0.0,2.0
1962,2974,0.0,1.0
1963,2982,0.0,1.0
1964,2985,0.0,1.0
1965,2999,0.0,1.0
1966,3002,0.0,1.0
1967,3004,0.0,1.0
1968,3005,0.0,1.0
1969,3009,0.0,1.0
1970,3012,0.0,1.0
1971,3015,0.0,1.0
1972,3020,0.0,1.0
1973,3022,0.0,1.0
1974,3025,0.0,1.0
1975,3034,0.0,1.0
1976,3036,0.0,1.0
1977,3041,0.0,1.0
1978,3046,0.0,1.0
1979,3048,0.0,2.0
1980,3053,0.0,2.0
1981,3055,0.0,1.0
1982,3057,0.0,1.0
1983,3155,0.0,1.0
1984,3164,0.0,1.0
1985,3171,0.0,1.0
1986,3264,0.0,1.0
1987,3274,0.0,1.0
1988,3275,0.0,2.0
1989,3279,0.0,1.0
1990,3281,0.0,1.0
1991,3286,0.0,1.0
1992,3292,0.0,1.0
1993,3295,0.0,1.0
1994,3298,0.0,1.0
1995,3299,0.0,1.0
1996,3302,0.0,1.0
1997,3304,0.0,1.0
1998,3308,0.0,1.0
1999,3311,0.0,2.0
2000,3321,0.0,1.0
2001,3324,0.0,1.0
2002,3326,0.0,2.0
2003,3328,0.0,1.0
2004,3329,0.0,2.0
2005,3330,0.0,1.0
2006,3331,0.0,1.0
2007,3333,0.0,1.0
2008,3271,0.0,1.0
2009,3258,0.0,2.0
2010,3176,0.0,1.0
2011,3257,0.0,2.0
2012,3179,0.0,1.0
2013,3190,0.0,1.0
2014,3193,0.0,1.0
2015,3195,0.0,1.0
2016,3198,0.0,1.0
2017,3200,0.0,2.0
2018,3205,0.0,1.0
2019,3206,0.0,2.0
2020,3209,0.0,2.0
2021,3214,0.0,1.0
2022,3219,0.0,1.0
2023,3221,0.0,1.0
2024,3222,0.0,1.0
2025,3223,0.0,1.0
2026,3226,0.0,1.0
2027,3242,0.0,1.0
2028,3243,0.0,1.0
2029,3250,0.0,1.0
2030,3251,0.0,1.0
2031,3253,0.0,1.0
2032,3254,0.0,1.0
2033,2202,0.0,1.0
2034,2184,0.0,2.0
2035,2180,0.0,2.0
2036,818,0.0,1.0
2037,779,0.0,2.0
2038,780,0.0,1.0
2039,781,0.0,1.0
2040,786,0.0,1.0
2041,790,0.0,1.0
2042,791,0.0,1.0
2043,795,0.0,1.0
2044,798,0.0,1.0
2045,813,0.0,1.0
2046,815,0.0,1.0
2047,825,0.0,1.0
2048,866,0.0,1.0
2049,826,0.0,1.0
2050,831,0.0,1.0
2051,834,0.0,2.0
2052,838,0.0,1.0
2053,839,0.0,1.0
2054,844,0.0,2.0
2055,847,0.0,1.0
2056,848,0.0,1.0
2057,849,0.0,1.0
2058,856,0.0,1.0
2059,773,0.0,1.0
2060,765,0.0,1.0
2061,764,0.0,1.0
2062,763,0.0,2.0
2063,662,0.0,1.0
2064,664,0.0,1.0
2065,674,0.0,2.0
2066,686,0.0,1.0
2067,691,0.0,1.0
2068,696,0.0,2.0
