SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE
2,1,1,1,6,9,46,1,N,2
2,3,1,1,3,5,88,1,N,2
2,6,1,1,2,7,23,1,N,2
1,1,1,1,8,9,46,1,N,2
1,6,1,2,1,4,29,1,N,2
2,6,1,1,1,9,32,1,N,2
2,6,1,2,0,9,23,1,N,2
1,6,9,2,0,4,19,1,N,2
2,1,1,1,1,9,54,1,N,2
1,1,1,1,8,5,53,1,N,2
2,1,1,1,4,7,60,1,N,2
1,N,1,1,N,1,25,1,N,2
1,1,1,1,8,9,48,1,N,2
2,N,6,1,N,N,3,1,N,2
2,1,1,1,6,9,43,1,N,2
1,1,1,1,7,9,44,1,N,2
2,6,1,2,0,9,45,1,N,2
1,2,1,0,0,1,79,2,N,2
1,6,1,2,2,7,21,1,N,2
2,1,1,1,8,9,55,1,N,2
1,1,1,1,9,9,34,1,N,2
2,N,1,1,N,3,10,1,N,2
1,1,1,1,9,9,37,1,N,2
2,1,1,1,9,10,58,1,N,2
1,6,1,1,4,7,56,1,N,2
2,6,1,0,1,7,48,3,N,2
1,3,1,1,9,10,66,1,N,2
2,3,1,0,0,5,85,2,N,2
1,6,1,0,1,7,18,3,N,2
1,N,1,1,N,9,12,1,N,2
2,6,1,1,1,7,25,1,N,2
2,1,1,1,9,10,61,1,N,2
2,1,1,1,7,10,56,1,N,2
2,6,1,2,3,7,23,1,N,2
1,N,1,1,N,3,2,1,N,2
1,1,1,1,8,9,66,1,N,2
2,3,6,2,0,4,94,2,N,2
1,6,1,0,1,7,21,3,N,2
2,6,1,1,2,5,47,1,N,2
2,1,1,1,4,9,68,1,N,2
2,6,1,1,1,7,22,1,N,2
1,N,1,1,N,3,5,1,N,2
1,3,1,1,7,10,89,1,N,2
1,6,1,2,6,9,21,1,N,2
2,1,1,1,9,10,39,1,N,2
2,6,1,1,0,4,22,1,N,2
2,1,1,1,3,9,30,1,N,2
1,1,1,1,9,9,55,1,N,2
1,N,1,1,N,3,8,1,N,2
2,1,6,1,9,10,43,1,N,2
1,1,1,2,6,9,58,1,N,2
2,N,1,1,N,3,8,1,N,2
1,N,1,1,9,2,10,1,N,2
1,6,1,0,1,4,17,3,N,2
1,3,1,2,3,4,89,1,N,1
2,6,1,0,0,7,35,3,N,2
1,N,1,1,N,3,11,1,N,2
2,1,1,1,6,9,50,1,N,2
2,1,1,1,8,9,59,1,N,2
2,6,1,2,0,9,22,1,N,2
2,3,1,1,4,5,72,1,N,2
2,N,1,1,N,3,8,1,N,2
1,1,1,1,7,7,65,1,N,2
2,6,1,0,1,7,24,3,N,2
1,6,9,2,5,9,24,1,N,2
2,3,1,1,4,5,79,1,N,2
2,3,1,0,0,4,92,2,N,2
2,6,1,1,0,4,21,1,N,2
1,6,1,1,4,5,25,1,N,2
2,1,1,1,6,9,63,1,N,2
2,N,1,1,N,N,1,1,N,2
1,1,1,1,7,9,72,1,N,2
1,N,1,1,N,3,16,1,N,2
1,3,1,2,3,5,87,1,N,1
1,1,1,1,9,10,52,1,N,2
2,1,6,2,7,10,49,1,N,2
2,1,1,1,6,7,59,1,N,2
2,1,1,1,7,9,55,1,N,2
2,1,1,1,7,9,64,1,N,2
2,1,1,1,6,9,53,1,N,2
2,6,6,2,N,10,27,1,N,2
1,1,1,1,9,9,64,1,N,2
2,6,6,2,0,4,16,1,N,2
2,6,1,0,1,7,18,3,N,2
2,1,1,1,9,9,66,1,N,2
1,6,9,2,2,4,17,1,N,2
2,N,1,1,N,N,22,1,N,2
2,1,1,1,6,9,49,1,N,2
2,4,1,1,2,5,53,1,N,2
1,6,1,2,5,9,21,1,N,2
1,1,1,1,7,9,36,1,N,2
2,6,1,1,2,5,29,1,N,2
2,3,1,1,4,5,67,1,N,2
2,1,1,1,6,9,70,1,N,2
2,1,1,1,9,10,31,1,N,2
2,N,1,1,N,1,5,1,N,2
1,N,1,1,9,N,2,1,N,2
1,6,1,2,5,7,51,1,N,2
2,1,1,1,3,9,46,1,N,2
2,6,6,2,N,10,18,1,N,2
1,1,1,1,9,9,35,1,N,2
1,6,1,1,2,5,58,1,N,2
2,6,1,1,2,5,47,1,N,2
2,1,1,1,4,9,65,1,N,2
2,6,1,1,7,9,18,1,N,2
2,1,1,1,0,9,27,1,N,2
2,1,1,1,4,5,59,1,N,2
2,1,6,2,0,10,55,1,N,2
2,1,1,2,3,9,31,1,N,2
1,1,1,1,8,9,35,1,N,2
1,1,6,2,9,12,46,1,N,2
2,6,1,2,7,9,26,1,N,2
2,6,1,1,N,3,9,1,N,2
2,1,1,1,8,10,41,1,N,2
1,1,1,1,6,7,68,1,N,2
1,1,1,1,5,5,60,1,N,2
2,6,1,1,0,9,25,1,N,2
2,1,1,1,8,9,35,1,N,2
1,N,1,1,N,3,13,1,N,2
1,1,1,1,9,10,51,1,N,2
2,1,1,1,9,10,37,1,N,2
1,1,1,1,8,9,53,1,N,2
1,1,1,1,8,9,24,1,N,2
1,1,1,2,7,9,71,1,N,2
2,N,6,1,N,10,13,1,N,2
2,1,1,1,0,9,60,1,N,2
1,1,6,2,7,10,46,1,N,2
1,1,1,1,8,7,55,1,N,2
2,3,1,1,3,5,84,1,N,2
1,6,1,2,8,9,41,1,N,2
1,1,1,1,6,5,44,1,N,2
1,N,1,1,N,3,10,1,N,2
1,1,6,1,9,12,51,1,N,2
2,1,1,1,4,5,59,1,N,2
1,N,9,2,N,3,7,1,N,2
2,6,9,2,7,10,34,1,N,2
2,6,1,1,1,4,18,1,N,2
2,6,1,1,0,4,15,1,N,2
2,1,1,1,8,10,52,1,N,2
2,1,1,1,2,5,68,1,N,2
1,1,1,1,4,5,69,1,N,2
2,6,1,0,1,7,48,3,N,2
2,1,1,1,4,5,60,1,N,2
2,6,1,2,2,7,30,1,N,2
2,3,1,0,3,4,69,2,N,2
2,1,1,1,4,5,69,1,N,2
1,6,1,1,2,5,72,1,N,2
1,6,1,2,2,7,20,1,N,2
1,6,1,1,1,4,13,1,N,2
1,3,1,1,9,10,77,1,N,2
2,6,1,0,0,7,20,3,N,2
1,6,1,0,2,7,17,3,N,2
2,6,6,2,0,4,29,1,N,2
2,1,1,1,2,5,69,1,N,2
2,6,1,1,0,4,15,1,N,2
2,N,1,1,N,3,15,1,N,2
2,N,1,1,N,3,8,1,N,2
2,1,1,1,2,5,53,1,N,2
2,1,1,1,9,9,49,1,N,2
1,1,1,1,2,5,51,1,N,2
1,1,1,1,6,5,74,1,N,2
1,N,1,1,N,3,14,1,N,2
1,1,1,1,9,10,29,1,N,2
1,1,1,2,8,9,40,1,N,2
1,1,1,1,6,5,66,1,N,2
1,N,1,1,N,2,7,1,N,2
2,1,1,1,7,9,33,1,N,2
1,1,1,1,8,9,37,1,N,2
2,N,1,1,N,10,11,1,N,2
2,1,1,2,7,10,35,1,N,2
1,6,1,1,2,5,17,1,N,2
2,3,1,1,3,5,79,1,N,2
2,1,1,1,7,10,67,1,N,2
2,6,1,1,1,4,17,1,N,2
1,6,1,0,1,4,18,3,N,2
2,6,1,0,2,7,53,3,N,2
2,1,1,2,3,5,62,1,N,2
1,1,1,1,4,5,51,1,N,2
1,N,1,1,N,3,5,1,N,2
1,6,1,2,6,9,24,1,N,2
2,1,1,1,9,10,55,1,N,2
1,6,1,1,2,5,18,1,N,2
2,1,1,1,4,7,57,1,N,2
1,N,1,2,N,3,18,1,N,2
2,1,1,1,2,5,79,1,N,2
2,1,1,1,9,10,55,1,N,2
1,1,1,1,9,9,47,1,N,2
2,3,1,1,4,5,90,1,N,2
2,1,1,1,4,9,67,1,N,2
2,1,1,1,7,10,65,1,N,2
2,3,1,1,2,5,85,1,N,2
2,6,1,1,6,9,28,1,N,2
1,6,1,1,2,5,64,1,N,2
1,6,1,1,4,5,56,1,N,2
1,N,1,1,N,3,14,1,N,2
2,6,9,2,0,4,29,1,N,2
1,1,6,2,9,10,54,1,N,2
2,1,1,1,2,5,50,1,N,2
2,6,1,1,0,4,22,1,N,2
2,3,1,2,3,4,90,1,N,2
1,1,1,1,9,9,57,1,N,2
1,1,1,1,4,5,74,1,N,2
1,6,1,1,6,5,18,1,N,2
1,1,1,1,8,9,56,1,N,2
1,N,1,1,N,2,0,1,N,2
2,1,1,1,2,5,53,1,N,2
2,6,6,2,0,10,29,1,N,2
1,1,1,1,7,7,50,1,N,2
2,6,1,1,2,5,23,1,N,2
2,1,1,1,7,9,59,1,N,2
1,1,1,1,6,9,42,1,N,2
1,1,1,1,8,9,58,1,N,2
1,6,1,1,1,4,15,1,N,2
2,6,1,2,6,9,25,1,N,2
1,N,1,1,N,1,16,1,N,2
2,1,1,1,7,9,42,1,N,2
2,1,1,1,0,9,60,1,N,2
2,1,1,1,0,9,59,1,N,2
2,3,1,1,0,10,79,1,N,2
1,6,1,2,7,9,31,1,N,2
1,1,1,1,6,9,46,1,N,2
1,1,1,2,9,10,47,1,N,2
1,6,1,1,N,9,26,1,N,2
2,1,6,2,8,12,52,1,N,2
1,6,1,2,6,9,31,1,N,2
1,6,1,1,0,3,11,1,N,2
2,6,1,1,8,9,28,1,N,2
1,1,1,1,6,5,62,1,N,2
2,1,1,1,0,9,53,1,N,2
2,1,1,1,6,9,61,1,N,2
2,N,1,1,N,3,11,1,N,2
1,1,1,1,8,9,75,1,N,2
2,N,1,1,N,3,16,1,N,2
2,1,1,2,7,10,63,1,N,2
2,6,1,1,7,9,26,1,N,2
2,1,1,1,8,10,36,1,N,2
1,N,1,1,N,3,3,1,N,2
2,N,1,1,N,3,12,1,N,2
2,3,1,1,3,5,91,1,N,2
2,N,1,1,9,2,4,1,N,2
2,1,1,1,0,10,24,1,N,2
2,1,6,2,0,10,62,1,N,2
2,N,9,2,N,3,16,1,N,2
2,6,1,1,1,4,18,1,N,2
1,N,1,1,N,3,6,1,N,2
2,6,1,1,1,9,22,1,N,2
1,1,6,2,9,10,35,1,N,2
1,1,1,1,9,9,34,1,N,2
2,1,1,2,7,10,67,1,N,2
2,1,1,1,7,10,55,1,N,2
1,6,1,2,2,7,20,1,N,2
2,N,1,1,N,1,24,1,N,2
1,1,1,1,7,9,41,1,N,2
2,1,1,1,6,9,41,1,N,2
1,6,1,1,N,9,14,1,N,2
1,1,1,1,8,9,47,1,N,2
2,1,1,1,6,9,83,1,N,2
1,1,1,1,8,9,30,1,N,2
2,6,9,2,2,4,20,1,N,2
2,1,1,2,3,9,58,1,N,2
1,1,1,1,8,9,50,1,N,2
1,1,1,1,8,9,44,1,N,2
2,1,1,1,3,9,68,1,N,2
2,3,6,2,3,4,94,1,N,1
1,N,1,1,N,2,5,1,N,2
1,1,1,1,7,7,61,1,N,2
1,6,1,1,2,5,58,1,N,2
2,3,1,1,4,5,57,1,N,2
1,1,1,1,8,9,54,1,N,2
2,1,1,1,6,7,55,1,N,2
1,1,1,1,9,9,66,1,N,2
1,1,1,2,9,9,51,1,N,2
1,1,1,1,9,10,50,1,N,2
2,1,1,1,2,5,66,1,N,2
1,1,1,1,9,10,43,1,N,2
2,1,1,1,8,9,68,1,N,2
2,3,1,1,3,5,94,1,N,2
1,N,1,1,N,3,10,1,N,2
1,N,1,1,N,9,6,1,N,2
2,1,1,1,7,9,36,1,N,2
1,N,1,1,9,N,3,1,N,2
1,1,1,1,8,9,33,1,N,2
1,6,1,1,1,4,21,1,N,2
2,1,6,2,8,10,36,1,N,2
1,N,1,1,N,3,3,1,N,2
2,6,1,1,1,9,22,1,N,2
1,1,1,1,7,7,54,1,N,2
2,1,1,1,7,9,49,1,N,2
2,1,1,1,6,9,68,1,N,2
1,1,1,1,9,9,56,1,N,2
2,1,1,1,6,7,71,1,N,2
2,3,1,1,3,5,85,1,N,2
1,3,1,2,3,5,84,1,N,2
2,6,1,2,2,7,54,1,N,2
2,1,9,2,3,10,69,1,N,2
1,6,1,2,2,5,25,1,N,2
1,1,1,1,4,5,60,1,N,2
1,3,1,1,9,10,68,1,N,2
1,1,1,2,5,9,68,1,N,2
2,1,1,1,4,5,66,1,N,2
1,1,1,1,9,10,57,1,N,2
1,6,1,1,8,9,31,1,N,2
2,1,1,1,3,5,74,1,N,2
1,N,1,1,N,3,17,1,N,2
2,1,6,1,7,10,31,1,N,2
2,6,6,2,7,10,32,1,N,2
1,6,1,1,N,3,15,1,N,2
1,6,1,1,4,5,19,1,N,2
2,6,1,1,0,4,19,1,N,2
1,1,1,1,8,9,44,1,N,2
2,1,1,1,7,7,68,1,N,2
2,6,1,1,0,9,21,1,N,2
2,N,1,1,N,3,8,1,N,2
2,1,1,1,7,10,66,1,N,2
1,3,1,1,9,7,75,1,N,2
2,6,1,2,0,3,11,1,N,2
1,1,1,1,4,5,72,1,N,2
2,1,1,1,4,5,58,1,N,2
1,6,1,0,2,7,20,3,N,2
2,1,1,1,2,9,65,1,N,2
1,1,1,1,9,9,46,1,N,2
1,6,1,1,2,5,28,1,N,2
2,1,1,1,4,7,62,1,N,2
2,1,1,1,2,5,69,1,N,2
2,N,1,1,N,3,16,1,N,2
2,1,1,1,6,10,63,1,N,2
1,6,1,0,1,7,17,3,N,2
1,6,1,1,1,5,23,1,N,2
2,3,1,1,0,10,78,1,N,2
1,1,1,1,9,9,38,1,N,2
1,1,1,1,9,10,48,1,N,2
1,6,1,1,N,3,7,1,N,2
2,1,1,1,7,10,60,1,N,2
1,6,1,1,7,9,23,1,N,2
2,1,1,1,2,5,78,1,N,2
1,6,2,0,1,7,21,3,N,2
2,6,1,1,1,9,20,1,N,2
1,1,1,2,4,5,72,1,N,2
2,1,1,1,8,10,49,1,N,2
1,1,1,1,4,5,74,1,N,2
2,1,1,1,6,9,63,1,N,2
2,1,1,1,4,7,57,1,N,2
2,1,1,1,8,10,74,1,N,2
2,6,1,1,6,9,33,1,N,2
2,1,1,1,6,10,73,1,N,2
1,6,1,2,1,5,27,1,N,2
2,3,1,1,4,5,66,1,N,2
2,N,1,1,N,2,9,1,N,2
2,1,1,1,8,9,60,1,N,2
1,1,1,1,7,9,52,1,N,2
1,6,1,1,5,7,21,1,N,2
2,1,1,1,8,9,39,1,N,2
2,6,1,2,7,9,38,1,N,2
1,1,1,1,4,5,66,1,N,2
2,3,1,1,3,9,77,1,N,2
2,1,1,1,0,9,55,1,N,2
2,6,1,2,3,9,48,1,N,2
1,1,1,1,7,10,62,1,N,2
2,1,1,1,6,7,69,1,N,2
2,1,6,1,0,9,52,1,N,2
2,1,1,1,8,10,42,1,N,2
1,6,1,2,6,9,27,1,N,2
2,6,1,1,2,7,49,1,N,2
2,1,1,1,7,9,43,1,N,2
1,6,1,1,1,5,18,1,N,2
2,6,1,2,6,9,38,1,N,2
2,1,1,1,6,9,44,1,N,2
2,1,6,1,0,10,37,1,N,2
2,1,1,1,7,9,63,1,N,2
1,1,1,1,7,7,59,1,N,2
1,6,1,1,0,4,15,1,N,2
2,1,6,1,0,10,52,1,N,2
1,1,1,1,8,10,64,1,N,2
1,1,1,2,8,10,56,1,N,2
2,3,1,1,3,10,85,1,N,2
1,6,1,1,0,4,18,1,N,2
2,4,1,2,3,5,76,1,N,2
1,6,1,2,2,5,21,1,N,2
2,1,1,1,2,5,57,1,N,2
2,6,1,0,0,7,54,3,N,2
2,3,1,1,4,9,75,1,N,2
2,1,1,1,4,5,72,1,N,2
1,1,1,1,8,9,55,1,N,2
1,1,1,1,9,9,54,1,N,2
2,6,1,0,2,7,30,3,N,2
1,1,1,1,6,7,62,1,N,2
1,6,9,2,2,7,17,1,N,2
1,1,1,1,9,9,62,1,N,2
2,N,1,1,N,9,8,1,N,2
1,6,1,2,2,5,65,1,N,2
2,6,1,0,2,7,52,3,N,2
1,N,1,1,N,3,8,1,N,2
2,6,1,0,1,7,21,3,N,2
2,1,1,1,6,9,62,1,N,2
1,6,1,1,6,9,36,1,N,2
1,6,9,2,0,4,15,1,N,2
1,N,1,1,N,3,8,1,N,2
2,6,1,0,1,7,16,3,N,2
2,1,1,1,9,10,68,1,N,2
1,6,1,1,8,9,28,1,N,2
1,1,1,1,8,5,45,1,N,2
1,6,1,1,6,9,22,1,N,2
1,6,1,2,3,7,21,1,N,2
1,N,1,2,N,1,3,1,N,2
2,N,1,1,N,3,16,1,N,2
2,N,1,1,0,4,13,1,N,2
1,6,1,0,1,7,14,3,N,2
1,6,1,2,0,4,13,1,N,2
2,6,9,2,0,4,24,1,N,2
1,1,6,1,9,12,50,1,N,2
2,6,9,2,8,10,30,1,N,2
2,1,1,1,4,7,58,1,N,2
2,1,1,1,6,9,75,1,N,2
1,6,1,0,2,7,48,3,N,2
1,1,1,1,4,5,75,1,N,2
2,6,1,0,2,7,20,3,N,2
2,N,1,1,N,1,29,1,N,2
2,1,1,2,0,9,38,1,N,2
2,6,1,0,2,5,68,1,N,2
1,1,1,1,4,5,58,1,N,2
2,6,1,2,2,9,36,1,N,2
2,6,1,1,1,7,33,1,N,2
1,1,1,1,8,9,28,1,N,2
2,1,1,1,8,10,39,1,N,2
2,6,1,1,1,7,17,1,N,2
2,1,1,1,7,9,58,1,N,2
1,6,1,1,N,1,10,1,N,2
2,6,1,1,0,10,30,1,N,2
2,N,6,1,N,10,5,1,N,2
2,1,1,1,6,9,67,1,N,2
1,1,1,1,4,5,83,1,N,2
1,1,1,1,9,9,42,1,N,2
2,1,1,2,2,5,69,1,N,2
1,1,1,1,6,7,64,1,N,2
1,6,1,2,4,7,34,1,N,2
1,N,1,2,N,10,6,1,N,2
2,N,1,1,N,3,10,1,N,2
2,1,1,1,8,9,33,1,N,2
1,1,1,1,9,9,52,1,N,2
2,1,1,1,2,5,62,1,N,2
2,6,6,0,0,7,31,3,N,2
1,1,1,1,8,9,36,1,N,2
2,1,6,2,3,10,72,1,N,2
2,3,1,2,3,4,86,1,N,2
1,1,1,1,7,5,49,1,N,2
1,3,1,1,9,10,68,1,N,2
1,N,1,1,N,3,15,1,N,2
1,1,1,1,7,9,42,1,N,2
1,1,1,1,9,9,29,1,N,2
2,6,1,0,1,7,18,3,N,2
2,6,1,0,1,5,85,2,N,2
2,6,1,1,6,9,21,1,N,2
2,4,1,0,2,4,72,2,N,2
1,6,1,0,2,5,55,3,N,2
2,1,1,1,3,9,68,1,N,2
2,N,1,1,N,2,3,1,N,2
1,1,1,2,7,9,63,1,N,2
2,6,1,1,6,9,28,1,N,2
1,N,6,2,N,10,28,1,N,2
2,N,1,1,N,2,4,1,N,2
1,1,1,1,6,5,67,1,N,2
1,1,1,1,8,9,61,1,N,2
2,6,1,1,0,9,33,1,N,2
2,1,1,1,9,10,54,1,N,2
2,6,1,1,1,9,58,1,N,2
2,3,1,1,3,10,87,1,N,2
2,6,1,0,1,7,23,3,N,2
2,1,1,1,7,9,30,1,N,2
2,N,1,1,N,3,11,1,N,2
1,1,1,1,7,7,72,1,N,2
2,1,1,1,4,7,73,1,N,2
1,6,1,1,1,4,15,1,N,2
1,1,1,2,7,9,50,1,N,2
1,6,1,1,4,5,34,1,N,2
2,N,1,1,N,3,12,1,N,2
2,1,1,1,4,5,82,1,N,2
2,1,1,1,2,9,36,1,N,2
1,1,1,1,8,9,40,1,N,2
2,6,1,1,1,4,16,1,N,2
1,6,2,0,0,7,24,3,N,2
1,1,1,1,8,9,30,1,N,2
2,1,1,1,7,9,37,1,N,2
1,1,1,1,9,10,64,1,N,2
2,6,6,2,0,4,10,1,N,2
1,N,1,1,N,2,4,1,N,2
2,6,1,1,6,9,22,1,N,2
1,6,1,2,8,10,25,1,N,2
1,1,1,1,6,5,75,1,N,2
1,1,1,1,9,9,49,1,N,2
1,N,9,1,N,3,11,1,N,2
2,1,1,1,6,5,54,1,N,2
1,1,1,1,9,9,58,1,N,2
1,N,1,1,N,1,4,1,N,2
2,6,1,1,4,9,31,1,N,2
2,N,1,1,N,2,5,1,N,2
1,1,1,1,9,10,49,1,N,2
1,1,1,1,9,9,66,1,N,2
1,1,6,2,9,10,46,1,N,2
1,6,1,1,2,5,51,1,N,2
2,1,6,2,0,10,49,1,N,2
2,1,1,1,8,10,60,1,N,2
2,1,6,1,7,10,57,1,N,2
1,1,1,2,4,7,63,1,N,2
2,6,1,1,N,9,19,1,N,2
1,N,1,2,N,3,5,1,N,2
2,6,1,2,2,7,24,1,N,2
2,6,1,1,0,4,11,1,N,2
2,3,1,1,9,10,57,1,N,2
2,N,1,1,N,3,8,1,N,2
2,1,1,1,7,9,37,1,N,2
2,1,1,1,0,9,31,1,N,2
1,6,1,2,2,7,32,1,N,2
2,1,1,1,8,9,38,1,N,2
1,1,1,1,8,9,55,1,N,2
1,N,1,1,N,3,0,1,N,2
2,6,1,1,0,9,28,1,N,2
2,1,6,1,8,10,36,1,N,2
2,1,1,1,4,9,54,1,N,2
1,1,1,1,9,10,36,1,N,2
1,6,1,1,1,5,23,1,N,2
2,1,1,2,2,5,75,1,N,2
1,1,1,1,6,5,68,1,N,2
2,1,1,1,6,9,56,1,N,2
2,1,1,1,8,10,36,1,N,2
1,1,1,1,8,9,69,1,N,2
2,6,1,2,3,7,47,1,N,2
2,3,1,1,4,5,91,1,N,2
2,N,1,1,N,2,7,1,N,2
1,N,1,1,N,3,4,1,N,2
2,6,1,0,0,7,53,3,N,2
1,6,1,0,1,7,20,3,N,2
1,6,1,2,7,9,37,1,N,2
2,1,1,1,9,10,26,1,N,2
2,N,6,2,N,1,28,1,N,2
1,1,1,1,9,N,29,1,N,2
2,3,1,1,2,5,85,1,N,2
1,6,1,1,1,5,19,1,N,2
2,1,1,2,7,10,50,1,N,2
1,N,1,1,N,3,16,1,N,2
1,6,9,0,0,7,24,3,N,2
1,1,1,1,9,N,35,1,N,2
2,1,1,1,0,10,71,1,N,2
1,6,1,0,2,7,54,3,N,2
2,3,1,2,2,5,78,1,N,2
1,1,1,1,8,9,45,1,N,2
2,3,1,1,0,10,78,1,N,2
1,1,1,1,7,7,85,1,N,2
2,3,1,1,7,10,58,1,N,2
2,1,1,1,4,7,68,1,N,2
1,6,1,2,2,7,24,1,N,2
1,6,1,1,4,7,49,1,N,2
1,1,1,1,7,7,74,1,N,2
2,6,1,1,4,7,57,1,N,2
1,1,1,1,8,9,34,1,N,2
1,1,1,1,8,9,32,1,N,2
2,3,1,1,7,9,75,1,N,2
1,6,6,2,8,9,33,1,N,2
1,1,1,1,7,5,58,1,N,2
1,6,1,2,0,4,14,1,N,2
2,1,1,1,8,9,50,1,N,2
1,N,1,1,9,10,39,1,N,2
2,1,1,2,3,5,82,1,N,2
1,1,1,1,7,5,62,1,N,2
2,6,1,0,2,7,75,2,N,2
2,1,1,1,7,10,65,1,N,2
2,1,1,1,7,9,53,1,N,2
2,1,1,1,8,9,32,1,N,2
2,1,1,1,7,9,60,1,N,2
1,N,1,2,N,3,8,1,N,2
1,1,1,1,8,9,55,1,N,2
1,6,1,2,4,9,51,1,N,2
1,1,1,1,9,10,49,1,N,2
2,1,1,1,7,9,52,1,N,2
1,1,1,1,9,9,62,1,N,2
1,1,1,1,7,7,55,1,N,2
2,1,1,1,8,10,72,1,N,2
2,1,1,1,8,10,32,1,N,2
1,4,1,2,3,5,82,1,N,2
1,1,1,1,5,7,59,1,N,2
1,1,1,1,4,5,50,1,N,2
2,1,1,1,4,5,62,1,N,2
2,1,1,2,3,4,71,1,N,2
1,6,1,2,5,9,19,1,N,2
1,1,1,1,9,9,72,1,N,2
1,N,1,2,N,3,10,1,N,2
1,3,1,1,4,5,79,1,N,2
2,1,1,1,6,9,54,1,N,2
2,1,1,1,8,9,49,1,N,2
2,1,1,1,9,10,32,1,N,2
2,6,1,1,8,9,32,1,N,2
2,1,1,1,2,9,75,1,N,2
1,1,1,1,8,5,49,1,N,2
2,1,1,1,3,9,76,1,N,2
2,1,1,1,0,9,56,1,N,2
1,1,1,1,4,5,74,1,N,2
1,6,1,1,8,9,32,1,N,2
1,1,1,1,6,9,46,1,N,2
1,6,9,2,0,4,11,1,N,2
2,1,1,1,4,9,65,1,N,2
2,N,6,1,N,10,18,1,N,2
2,1,1,1,2,9,51,1,N,2
1,1,1,2,7,9,57,1,N,2
2,1,1,1,9,10,41,1,N,2
1,6,1,0,2,7,22,3,N,2
2,6,1,1,2,5,58,1,N,2
2,1,1,2,3,9,80,1,N,2
1,6,1,1,7,9,16,1,N,2
2,6,1,1,2,9,27,1,N,2
1,N,6,2,N,3,11,1,N,2
2,6,1,1,0,4,9,1,N,2
2,1,1,1,7,9,44,1,N,2
1,1,1,1,7,9,42,1,N,2
2,1,6,2,7,10,45,1,N,2
2,1,1,1,9,10,81,1,N,2
2,6,1,0,1,7,17,3,N,2
2,4,1,0,2,5,75,1,N,2
2,3,1,1,6,5,58,1,N,2
1,1,1,1,6,5,52,1,N,2
2,6,1,0,1,4,24,3,N,2
2,6,1,0,0,7,19,3,N,2
2,N,1,1,N,3,9,1,N,2
1,1,1,1,9,12,62,1,N,2
2,6,1,1,2,7,28,1,N,2
2,N,1,1,N,2,6,1,N,2
2,1,6,1,9,10,51,1,N,2
1,6,1,0,1,7,18,3,N,2
1,1,1,2,4,5,63,1,N,2
2,3,1,1,6,9,88,1,N,2
2,6,1,0,1,7,18,3,N,2
1,6,1,1,6,7,24,1,N,2
1,6,1,1,4,5,28,1,N,2
2,6,1,1,0,4,22,1,N,2
1,6,1,1,1,7,20,1,N,2
2,3,1,0,2,5,94,2,N,2
2,1,1,1,8,9,50,1,N,2
1,6,1,1,2,7,24,1,N,2
2,3,1,1,3,5,73,1,N,2
2,1,1,1,8,10,42,1,N,2
1,1,1,1,9,10,48,1,N,2
1,6,1,2,8,9,36,1,N,2
2,6,1,0,1,7,50,3,N,2
1,1,1,1,8,9,69,1,N,2
2,1,1,1,7,9,59,1,N,2
2,1,1,1,8,9,41,1,N,2
2,6,9,2,3,4,35,1,N,2
2,1,1,1,6,9,54,1,N,2
2,1,1,1,4,7,53,1,N,2
1,3,1,2,3,4,89,1,N,2
2,1,1,1,2,7,68,1,N,2
1,N,1,1,N,2,6,1,N,2
2,6,1,0,2,5,59,3,N,2
2,1,1,1,2,9,65,1,N,2
2,1,1,2,6,9,50,1,N,2
2,3,1,1,0,10,66,1,N,2
2,1,1,1,4,9,76,1,N,2
2,1,1,1,7,10,43,1,N,2
2,1,1,1,4,5,71,1,N,2
1,1,1,2,5,9,66,1,N,2
2,1,1,1,N,9,7,1,N,2
2,1,1,1,6,9,45,1,N,2
2,N,1,1,N,N,0,1,N,2
2,1,1,1,6,9,34,1,N,2
2,6,1,1,2,5,59,1,N,2
1,4,1,2,2,5,84,1,N,2
1,N,1,1,N,1,4,1,N,2
2,1,6,2,0,10,63,1,N,2
2,6,6,2,2,4,76,1,N,2
2,N,1,2,N,1,10,1,N,2
2,3,1,2,3,5,90,1,N,2
1,1,1,1,9,9,60,1,N,2
1,N,1,1,N,1,20,1,N,2
1,1,1,1,8,9,42,1,N,2
1,6,1,2,7,9,41,1,N,2
2,1,1,1,8,9,32,1,N,2
2,6,1,1,0,9,22,1,N,2
1,1,1,1,8,9,42,1,N,2
1,1,1,1,9,10,74,1,N,2
2,6,1,1,1,7,14,1,N,2
1,1,1,1,8,9,52,1,N,2
1,1,6,1,8,10,53,1,N,2
1,N,1,1,N,3,7,1,N,2
2,3,1,1,0,10,68,1,N,2
1,6,1,0,2,7,25,3,N,2
2,1,1,1,8,10,61,1,N,2
1,1,1,1,4,5,55,1,N,2
1,6,1,2,2,7,53,1,N,2
2,6,1,0,2,7,44,3,N,2
1,1,1,1,8,9,48,1,N,2
1,1,1,1,8,9,41,1,N,2
2,N,1,1,N,3,9,1,N,2
2,3,1,2,3,10,76,1,N,2
1,1,1,2,7,9,65,1,N,2
2,N,6,1,N,3,6,1,N,2
1,6,1,1,N,3,13,1,N,2
2,6,1,1,1,9,21,1,N,2
2,6,6,2,3,4,30,1,N,2
