PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,PINCP,DENSITY
48-02515,2,6,0,2,1,2,12,1,2,2,1,33,9,12,8,2,2,480,44.927752800000235,2134.8
48-02101,1,1,0,1,1,1,0,2,2,2,2,63,0,2,5,2,N,501,3.6328828200003045,357.4
48-02102,1,1,1,2,1,1,12,2,1,2,2,72,4,5,4,4,N,32,9469.7197749,450.89999999999975
48-02101,2,5,3,2,1,1,0,1,2,2,2,88,1,5,7,4,1,456,333003.74150400003,357.4
48-02101,1,4,0,1,1,1,12,2,2,2,2,40,0,4,9,2,N,293,39508.560252,357.4
48-02101,2,3,0,1,1,1,14,2,2,2,2,80,0,2,4,0,N,297,14492.9588139,357.4
48-02515,1,2,4,6,1,1,11,1,1,2,2,74,3,7,3,6,N,430,419871.91726200003,2134.8
48-02515,2,6,0,1,1,1,9,2,2,2,2,18,0,4,1,1,N,411,57103.445305199995,2134.8
48-02516,2,6,1,9,1,1,14,2,1,1,1,64,4,6,4,5,6,377,372457.80742800003,1338.4
48-02102,2,3,0,1,1,2,14,2,2,2,2,46,2,3,5,0,N,401,22616.297155199998,450.89999999999975
48-02515,2,2,4,9,1,1,12,2,2,2,2,44,4,N,4,4,N,364,14774.927355299998,2134.8
48-02510,1,4,1,1,1,2,14,2,2,2,2,72,1,6,3,1,N,237,0.3898612200000571,3092.4
48-02516,2,1,0,2,1,1,1,2,1,2,2,36,0,3,10,7,N,487,448.15838970000095,1338.4
48-02510,1,1,0,1,1,1,15,2,2,2,2,64,0,5,5,4,N,344,3171.2784347999986,3092.4
48-02102,2,1,0,1,1,1,13,2,2,2,2,29,0,3,9,0,N,415,9498.110601,450.89999999999975
48-02510,2,2,0,9,1,2,6,2,2,2,2,73,1,2,7,2,N,293,168534.75582299998,3092.4
48-02507,1,1,0,1,1,1,4,2,2,2,2,61,0,2,9,9,N,501,50171.136267,3731.1
48-02507,2,1,0,8,1,2,5,2,2,2,2,86,2,5,3,3,N,334,9652.9445712,3731.1
48-02507,1,N,0,1,1,1,N,2,2,2,2,5,0,7,1,N,N,283,N,3731.1
48-02515,1,1,4,1,1,2,13,2,2,2,2,63,0,3,4,3,N,140,351.0353090999997,2134.8
48-02516,1,6,0,1,1,1,15,2,2,2,2,16,0,4,7,6,N,501,90.98593770000025,1338.4
48-02515,1,4,0,1,1,1,9,2,2,2,2,48,0,6,10,4,N,485,21703.5456792,2134.8
48-02102,2,1,0,1,1,1,11,2,2,2,2,62,0,3,3,0,N,501,25092.091949399997,450.89999999999975
48-02515,2,4,3,1,1,1,5,2,2,2,2,42,1,7,3,1,1,417,4344.2493885,2134.8
48-02101,2,1,0,1,1,1,4,2,2,2,2,62,0,4,9,5,N,501,11429.684563499999,357.4
48-02510,1,N,0,1,1,1,N,2,2,2,2,10,0,4,5,N,N,501,N,3092.4
48-02515,1,6,0,1,1,2,18,2,2,2,2,54,2,4,7,1,N,328,80.62527920999946,2134.8
48-02516,1,1,0,1,1,2,9,2,2,2,2,77,0,2,5,6,N,501,33212.0340888,1338.4
48-02510,1,5,0,1,1,1,2,2,2,2,2,57,1,2,3,8,N,501,90224.51799899999,3092.4
48-02515,1,N,0,1,1,2,N,2,2,2,2,13,0,5,6,N,N,188,N,2134.8
48-02510,2,1,0,1,1,1,12,2,2,2,2,46,2,4,4,2,N,107,358223.75232,3092.4
48-02507,1,1,0,1,1,1,10,2,2,2,2,63,0,2,8,9,N,501,2167.5776367,3731.1
48-02101,1,N,1,1,1,1,N,N,N,2,2,1,5,7,N,N,N,501,N,357.4
48-02101,1,4,1,1,1,2,0,1,1,2,1,77,0,2,4,3,1,231,430392.15407999995,357.4
48-02515,2,6,0,1,1,1,15,2,2,2,2,19,0,4,5,0,N,135,116551.683864,2134.8
48-02102,1,1,0,1,1,1,14,2,2,2,2,22,0,3,5,8,N,501,10133.4610167,450.89999999999975
48-02510,2,4,1,1,1,1,13,2,2,1,2,38,2,7,11,0,N,335,119150.77272,3092.4
48-02510,2,4,0,6,1,2,5,1,1,2,2,52,0,5,5,1,N,112,31194.981287399998,3092.4
48-02510,1,1,0,1,1,1,10,2,2,2,2,34,2,4,12,8,N,501,117565.44970799999,3092.4
48-02515,2,6,0,1,1,1,17,2,2,2,2,19,2,3,5,6,N,398,3.7928335200003858,2134.8
48-02101,1,4,0,1,1,1,6,2,2,2,2,58,0,3,8,8,N,216,-67.89842430000044,357.4
48-02515,2,1,0,1,1,2,12,2,2,2,2,44,0,5,7,3,N,501,1960.741916699999,2134.8
48-02101,1,1,0,1,1,1,4,2,2,2,2,58,0,4,9,9,N,73,125607.313902,357.4
48-02507,2,6,0,7,1,2,6,2,1,2,1,62,N,N,4,3,N,420,2600.0267810999994,3731.1
48-02516,1,1,1,1,1,1,7,2,2,1,2,32,1,5,4,5,N,212,318896.055912,1338.4
48-02516,2,1,4,3,1,2,9,2,1,2,2,56,5,7,5,2,N,318,15088.2741618,1338.4
48-02102,2,1,0,1,1,1,11,2,2,2,2,30,0,2,9,5,N,415,35975.35930800001,450.89999999999975
48-02102,1,1,0,1,1,1,10,2,2,2,2,38,0,5,7,8,N,275,109647.56846400001,450.89999999999975
48-02507,2,2,0,1,1,2,8,2,2,2,2,22,4,7,2,0,N,248,53321.310294,3731.1
48-02102,1,1,0,1,1,1,2,2,2,2,2,36,4,5,7,8,N,501,100540.779591,450.89999999999975
48-02507,2,N,0,1,1,1,N,1,1,2,2,11,5,N,3,N,N,126,N,3731.1
48-02516,2,1,0,1,1,1,8,2,2,2,2,65,2,3,10,9,N,483,77401.422714,1338.4
48-02507,1,2,0,3,1,1,14,2,2,2,2,80,2,3,5,5,6,328,294359.271549,3731.1
48-02101,2,1,0,1,1,1,16,2,1,2,2,60,0,3,7,3,N,501,21664.379761500004,357.4
48-02101,2,6,0,1,1,1,17,2,2,2,2,21,0,6,7,4,4,443,69405.817278,357.4
48-02515,2,1,0,1,1,1,14,2,2,2,2,44,0,2,7,8,N,501,33747.330687,2134.8
48-02516,2,1,0,1,1,1,3,2,2,2,2,49,0,2,9,8,N,501,79249.699599,1338.4
48-02515,1,6,0,1,1,1,4,2,2,2,2,20,1,6,7,7,N,501,182.78621445000044,2134.8
48-02516,1,1,0,1,1,1,6,2,2,2,2,15,2,3,7,8,N,501,60776.527791,1338.4
48-02516,1,1,0,1,1,1,11,2,2,2,2,45,0,3,7,5,N,501,66786.80652,1338.4
48-02102,1,N,0,1,1,1,N,N,2,2,2,12,5,6,3,N,N,141,N,450.89999999999975
48-02515,2,1,0,1,1,1,15,2,2,2,2,69,1,2,9,9,N,501,15992.857150200001,2134.8
48-02101,1,1,0,1,1,1,3,2,2,2,2,68,0,4,5,6,N,501,29800.1671758,357.4
48-02516,2,6,0,1,1,1,1,2,2,2,2,44,0,2,5,2,N,86,20098.29738,1338.4
48-02101,1,6,0,1,1,1,11,2,2,2,2,28,3,6,2,8,N,501,68356.109073,357.4
48-02515,1,2,3,1,1,1,14,1,1,1,1,91,4,5,3,7,N,202,787163.88303,2134.8
48-02510,1,1,0,1,1,1,7,2,2,2,2,51,4,7,5,9,N,501,66736.722486,3092.4
48-02510,2,2,0,1,1,2,10,2,2,2,2,48,4,5,9,9,N,501,203867.374599,3092.4
48-02102,1,1,0,1,1,1,4,2,2,2,2,62,0,2,4,3,N,501,-7.029989399999977,450.89999999999975
48-02515,1,N,0,1,1,1,N,2,2,2,1,7,2,5,9,N,N,352,N,2134.8
48-02101,1,6,0,1,1,1,9,2,2,2,2,34,0,2,5,6,N,501,35566.6158729,357.4
48-02516,1,4,0,1,1,1,9,2,1,2,2,58,0,2,8,5,N,1,22920.789971100003,1338.4
48-02516,2,1,0,9,1,1,1,2,2,2,2,64,3,4,9,3,N,391,127973.19633,1338.4
48-02510,2,1,0,1,1,1,13,2,2,2,2,39,0,5,3,7,N,309,48620.21534999999,3092.4
48-02101,1,1,0,1,1,1,0,2,2,2,2,15,0,4,9,6,N,293,8312.3275116,357.4
48-02516,2,N,0,1,1,1,N,2,2,2,2,7,2,4,5,N,N,153,N,1338.4
48-02507,2,4,1,1,1,1,12,2,2,2,2,86,0,2,6,5,N,501,69474.2194755,3731.1
48-02510,1,N,0,1,1,1,N,2,2,2,2,5,2,6,1,N,N,501,N,3092.4
48-02507,2,N,0,1,1,1,N,2,N,2,2,5,1,4,1,N,N,177,N,3731.1
48-02101,2,6,0,1,1,1,7,2,2,2,2,36,0,N,8,4,N,328,-7.404054000000542,357.4
48-02101,2,1,1,1,1,1,7,2,2,2,2,48,1,4,8,6,N,193,-56.08974650999971,357.4
48-02101,2,6,0,9,1,2,8,2,2,2,2,22,3,N,12,0,N,164,-1782.5580800999996,357.4
48-02102,2,6,0,1,1,1,3,2,2,2,2,16,0,7,4,0,N,501,33555.629349899995,450.89999999999975
48-02510,2,1,0,1,1,2,14,1,1,2,2,63,0,N,7,6,N,347,18933.8622081,3092.4
48-02507,1,1,0,1,1,1,18,2,2,2,2,67,2,4,9,7,N,368,350339.807706,3731.1
48-02515,2,2,0,1,1,1,7,2,2,2,2,57,0,4,2,1,N,337,83091.6257052,2134.8
48-02101,2,1,0,3,1,1,14,2,2,2,1,27,4,N,10,6,N,501,90750.3038778,357.4
48-02101,2,6,0,1,1,1,11,2,2,2,2,83,0,2,10,4,N,501,116619.54866100001,357.4
48-02507,1,1,4,1,1,1,17,2,2,2,2,57,0,2,10,3,N,112,22839.666191999997,3731.1
48-02507,2,3,1,1,1,2,0,2,2,2,2,44,0,N,1,0,N,180,16081.9556142,3731.1
48-02515,1,1,0,1,1,1,9,2,2,2,2,66,0,3,7,8,N,501,65119.900188,2134.8
48-02102,2,1,0,1,1,1,10,2,1,2,2,54,0,2,10,5,1,87,15898.515011399999,450.89999999999975
48-02507,2,N,0,1,1,1,N,2,2,2,2,9,0,3,5,N,N,71,N,3731.1
48-02101,1,2,1,5,1,1,3,1,1,1,2,72,4,7,1,9,N,380,258846.179298,357.4
48-02510,1,1,0,9,1,1,12,2,2,2,2,54,0,2,9,9,N,501,64030.378645799996,3092.4
48-02515,2,1,0,1,1,1,10,2,2,2,2,68,1,2,7,9,N,254,20.63581149000038,2134.8
48-02101,2,1,1,8,1,2,8,2,2,2,2,18,1,3,7,2,N,301,12211.0420404,357.4
48-02515,2,5,4,9,1,2,12,2,2,2,2,18,N,9,4,4,N,410,-1166.6937219000001,2134.8
48-02101,2,1,0,1,1,1,11,2,2,2,2,61,0,2,1,7,N,206,55908.102411,357.4
48-02101,1,1,0,1,1,1,11,2,2,2,2,57,0,2,8,9,N,501,98972.805729,357.4
48-02102,2,3,1,1,1,2,3,2,2,2,2,18,4,N,2,4,N,253,989.5703517000002,450.89999999999975
48-02102,1,1,0,1,1,1,11,2,2,2,2,29,0,5,7,2,N,11,16184.6321154,450.89999999999975
48-02102,2,1,0,1,1,1,8,2,2,2,2,25,4,5,7,0,N,221,-79.59936809999999,450.89999999999975
48-02510,2,1,0,1,1,1,12,2,2,2,2,42,0,3,8,5,N,501,190.10010831,3092.4
48-02516,1,6,0,1,1,1,12,2,2,2,2,29,3,11,6,0,N,501,22700.3364378,1338.4
48-02101,2,1,0,1,1,1,7,2,2,2,2,38,2,4,10,8,N,501,88806.990888,357.4
48-02101,1,1,0,1,1,1,6,2,2,2,2,15,0,4,3,7,N,501,74410.27692,357.4
48-02510,1,2,0,1,1,2,5,2,1,2,2,77,3,5,3,8,N,501,168804.133113,3092.4
48-02510,2,1,0,1,1,1,4,2,2,2,2,59,3,N,9,9,N,501,49652.884150800004,3092.4
48-02507,1,2,2,1,1,1,10,2,2,1,2,19,3,5,4,8,4,213,378006.404118,3731.1
48-02101,1,6,1,9,1,1,6,2,2,2,2,53,0,2,5,4,N,41,31710.472773,357.4
48-02516,2,1,0,2,1,1,5,1,2,2,2,42,1,3,7,3,N,417,21850.925439,1338.4
48-02510,2,1,0,1,1,1,10,2,2,2,2,74,0,2,8,9,N,501,164845.158639,3092.4
48-02101,1,1,0,1,1,1,10,2,2,2,2,66,0,3,5,3,N,499,2566.8010431000002,357.4
48-02507,1,1,0,1,1,1,16,2,2,2,2,68,0,7,9,0,N,131,247.58867490000011,3731.1
48-02516,1,6,0,1,1,1,14,2,2,2,2,18,0,2,4,0,N,501,10050.213024600002,1338.4
48-02516,1,N,0,6,1,1,N,2,2,2,2,7,0,7,1,N,N,501,N,1338.4
48-02102,1,N,1,1,1,2,N,2,2,2,2,9,3,5,6,N,N,402,N,450.89999999999975
48-02515,1,1,3,1,1,2,9,2,2,2,2,29,2,6,7,8,N,118,66222.5740785,2134.8
48-02510,2,6,0,1,1,1,11,2,2,2,2,55,2,3,1,6,N,222,663180.7637700001,3092.4
48-02101,2,1,0,1,1,1,17,2,2,2,2,24,2,13,10,9,N,501,83348.931372,357.4
48-02510,1,4,1,1,1,1,14,2,2,2,2,30,0,7,10,6,N,198,53564.096838,3092.4
48-02510,1,6,0,7,1,1,6,2,2,2,2,37,3,N,10,3,N,273,11730.8759631,3092.4
48-02102,2,6,0,1,1,1,4,2,2,2,2,16,2,4,4,1,N,501,155685.069792,450.89999999999975
48-02102,2,N,0,1,1,2,N,N,N,2,2,4,0,2,2,N,N,501,N,450.89999999999975
48-02515,1,1,0,1,1,1,10,2,2,2,2,67,2,5,9,5,N,501,148445.73496200002,2134.8
48-02102,2,6,1,1,1,1,3,2,2,2,2,22,0,2,1,0,N,284,35953.677102,450.89999999999975
48-02102,1,1,0,1,1,1,1,2,2,2,2,33,0,2,8,3,N,433,30833.663657999998,450.89999999999975
48-02101,1,1,0,1,1,1,4,2,2,2,2,57,3,N,3,6,N,448,73280.5967502,357.4
48-02516,2,3,0,1,1,1,12,2,2,2,2,74,1,10,5,2,N,388,46610.980668,1338.4
48-02516,1,1,0,1,1,1,10,2,2,2,2,37,0,2,9,0,N,501,44229.328285799995,1338.4
48-02102,2,1,1,1,1,1,7,2,2,2,2,25,0,2,5,0,N,231,64696.107,450.89999999999975
48-02507,2,5,1,9,1,2,11,2,2,2,2,51,1,3,3,7,1,253,480263.259,3731.1
48-02507,2,1,1,1,1,1,14,2,2,2,2,34,1,2,5,0,N,450,2486.0877194999994,3731.1
48-02510,2,N,0,1,1,1,N,2,2,2,2,12,0,4,2,N,N,501,N,3092.4
48-02507,2,1,0,1,1,1,3,2,2,2,2,68,0,2,7,5,N,501,23966.4655566,3731.1
48-02102,2,6,1,1,1,2,7,2,2,2,2,18,2,7,6,2,N,382,10296.6936681,450.89999999999975
48-02515,1,6,0,1,1,1,6,2,2,2,2,67,0,5,9,0,N,501,66882.69231,2134.8
48-02102,2,1,0,1,1,1,3,2,2,2,2,16,3,5,5,8,N,501,89540.1795078,450.89999999999975
48-02102,2,3,1,1,1,1,9,2,2,2,2,49,2,5,4,3,N,501,11679.7357467,450.89999999999975
48-02507,2,1,0,1,1,2,6,2,2,2,2,60,0,4,7,2,N,8,30819.708171,3731.1
48-02102,2,1,0,1,1,1,10,2,2,2,2,62,0,5,9,8,N,501,56443.116345,450.89999999999975
48-02516,2,6,1,1,1,1,13,2,2,2,2,15,0,2,4,0,N,48,60699.1717395,1338.4
48-02101,2,N,0,1,1,1,N,2,2,2,2,9,0,3,3,N,N,204,N,357.4
48-02515,1,5,1,3,1,1,17,2,1,1,1,18,1,5,11,8,4,193,232124.71379999997,2134.8
48-02101,2,1,0,1,1,1,6,2,2,2,2,49,2,N,9,6,N,310,22638.196014,357.4
48-02101,1,1,0,1,1,1,11,2,2,2,2,57,0,3,8,6,N,501,55991.6288358,357.4
48-02101,1,5,2,2,1,1,7,1,2,2,2,76,0,2,4,1,4,441,30857.779822800003,357.4
48-02510,1,1,0,1,1,1,12,2,2,2,2,41,0,4,10,6,N,501,72030.388227,3092.4
48-02101,1,6,1,1,1,1,12,2,2,2,2,15,0,5,3,2,N,212,69838.911303,357.4
48-02102,1,N,0,1,1,1,N,2,2,2,2,8,3,5,5,N,N,282,N,450.89999999999975
48-02507,1,N,4,1,1,2,N,2,1,2,2,9,5,6,1,N,N,261,N,3731.1
48-02102,2,6,4,1,1,2,11,1,2,1,2,26,11,N,1,0,3,399,698643.52656,450.89999999999975
48-02102,2,1,0,1,1,1,10,2,2,2,2,41,1,3,9,8,N,88,51094.0907358,450.89999999999975
48-02507,1,N,0,1,1,1,N,N,2,2,2,5,1,4,7,N,N,265,N,3731.1
48-02515,1,N,0,1,1,1,N,2,2,2,2,11,0,4,4,N,N,501,N,2134.8
48-02101,1,1,0,1,1,1,N,2,2,2,2,77,0,2,7,4,N,501,202863.112704,357.4
48-02510,1,6,0,2,1,1,17,2,2,1,2,80,1,2,9,1,N,291,-89.55270239999936,3092.4
48-02101,1,1,0,1,1,1,12,2,2,2,2,91,2,N,1,3,N,485,419283.28176,357.4
48-02101,2,1,0,1,1,1,7,2,2,2,2,33,0,4,8,9,N,501,67770.418695,357.4
48-02102,2,1,0,1,1,1,4,2,1,2,2,49,2,6,7,7,N,499,64730.36522400001,450.89999999999975
48-02102,2,1,0,1,1,1,14,2,2,2,2,34,2,4,7,0,N,421,-9.490691279999737,450.89999999999975
48-02102,2,1,0,1,1,1,13,2,2,2,2,27,0,4,8,8,N,467,112928.69049,450.89999999999975
48-02510,1,6,2,4,1,1,10,2,1,2,1,78,4,6,4,9,N,416,616553.6960100001,3092.4
48-02516,2,1,1,1,1,2,13,2,2,2,2,43,1,5,5,0,N,352,290137.038534,1338.4
48-02516,2,1,0,1,1,1,10,2,2,2,2,36,0,5,9,3,N,340,-41.16380730000037,1338.4
48-02102,2,3,0,1,1,2,8,1,2,2,2,15,2,5,2,2,2,395,8537.8884654,450.89999999999975
48-02102,2,3,0,1,1,2,18,2,2,2,2,51,2,N,7,4,N,44,480177.95196000003,450.89999999999975
48-02516,2,6,1,1,1,1,12,2,2,2,2,61,0,2,5,5,N,46,12139.599087000002,1338.4
48-02510,2,1,0,1,1,1,0,2,2,2,2,65,0,2,7,7,N,501,86365.660815,3092.4
48-02510,2,N,0,1,1,1,N,2,2,2,2,8,0,2,5,N,N,501,N,3092.4
48-02507,1,1,0,1,1,1,15,2,2,2,2,51,0,2,9,9,N,501,15345.821024099998,3731.1
48-02101,2,6,1,6,1,1,1,2,2,2,2,57,0,3,9,6,N,501,4.851808710000114,357.4
48-02516,1,N,0,1,1,1,N,2,2,2,2,7,3,N,3,N,N,458,N,1338.4
48-02510,1,1,0,1,1,1,14,2,2,2,2,65,2,6,5,7,N,266,467769.75525000005,3092.4
48-02516,2,N,0,1,1,1,N,2,2,2,2,11,2,3,10,N,N,501,N,1338.4
48-02101,1,5,1,5,1,1,3,1,1,1,1,70,10,N,6,4,N,500,470134.182042,357.4
48-02510,1,1,0,1,1,1,6,2,2,2,2,68,0,2,7,9,N,501,60105.35265,3092.4
48-02516,1,N,0,1,1,1,N,2,2,2,2,7,2,5,3,N,N,126,N,1338.4
48-02101,1,6,0,4,1,2,16,2,2,2,2,30,1,N,9,4,N,501,41403.4479558,357.4
48-02516,2,1,0,1,1,1,9,2,2,2,2,29,2,3,10,9,N,381,54338.960655,1338.4
48-02101,1,1,0,1,1,2,9,2,2,2,2,24,0,2,7,6,N,501,61976.9451,357.4
48-02507,1,N,0,2,1,1,N,2,2,2,2,14,1,2,5,N,N,258,N,3731.1
48-02516,2,1,0,1,1,1,12,2,2,2,2,64,1,2,10,9,N,501,1.868516580000687,1338.4
48-02515,2,6,0,1,1,1,2,2,2,2,2,25,0,3,9,0,N,501,38794.9245474,2134.8
48-02102,1,4,0,1,1,2,0,2,2,2,2,75,1,2,7,9,N,386,37517.064018,450.89999999999975
48-02510,2,6,0,3,1,1,10,2,2,2,2,40,1,N,9,0,N,417,9.948904349999793,3092.4
48-02101,1,N,0,1,1,1,N,2,2,2,2,14,1,6,3,N,N,448,N,357.4
48-02102,1,N,0,1,1,1,N,N,1,2,2,12,0,2,4,N,N,501,N,450.89999999999975
48-02101,1,6,0,1,1,1,14,2,1,2,2,65,2,N,3,5,N,267,272460.099618,357.4
48-02102,1,1,1,9,1,1,6,2,2,2,2,20,0,5,3,5,N,430,54968.3590428,450.89999999999975
48-02102,2,1,0,1,1,1,12,2,2,2,2,41,0,5,7,5,N,354,-3.3728732099998524,450.89999999999975
48-02515,2,1,0,1,1,1,12,2,2,2,2,61,2,4,9,3,N,501,-8.357834100000218,2134.8
48-02507,2,6,0,1,1,1,1,2,2,2,2,36,0,3,5,0,N,246,4143.0889563,3731.1
48-02510,2,4,0,1,1,1,9,2,2,2,2,48,0,2,9,9,N,276,89530.86513,3092.4
48-02510,2,1,0,6,1,2,16,1,1,1,2,23,0,5,9,3,3,328,373831.80933,3092.4
48-02515,1,1,0,1,1,1,15,2,2,2,2,39,0,2,9,8,2,501,414547.708554,2134.8
48-02102,2,1,0,1,1,1,12,2,2,2,2,29,2,4,9,0,N,57,605.3840037000009,450.89999999999975
48-02510,2,1,0,1,1,1,4,2,1,2,2,30,4,5,5,8,N,501,44799.7141746,3092.4
48-02101,1,1,0,3,1,1,5,2,2,2,2,77,0,2,5,9,N,500,43016.8427388,357.4
48-02510,2,4,0,1,1,2,7,2,2,2,2,82,1,10,7,6,N,500,38623.9939512,3092.4
48-02515,2,6,0,1,1,1,10,2,2,2,2,23,2,4,5,3,N,336,8.44943001000047,2134.8
48-02510,1,6,0,1,1,1,12,2,2,2,2,46,2,5,12,5,N,501,87609.188646,3092.4
48-02101,1,1,1,1,1,1,11,2,2,2,2,41,1,2,5,9,N,297,24991.663221000003,357.4
48-02102,1,1,0,1,1,1,6,2,2,2,2,56,0,2,7,3,N,271,29176.3594458,450.89999999999975
48-02102,2,1,0,1,1,1,11,2,2,2,2,29,0,11,10,5,N,385,11145.683209499999,450.89999999999975
48-02102,2,4,0,1,1,1,4,2,2,2,2,65,2,3,7,5,N,399,176.00354309999966,450.89999999999975
48-02510,2,N,0,1,1,1,N,N,2,2,2,11,0,4,1,N,N,501,N,3092.4
48-02515,1,1,1,1,1,1,16,2,2,2,2,81,1,2,3,9,N,501,609706.4519699999,2134.8
48-02516,2,6,0,1,1,1,12,2,2,2,2,30,0,3,5,0,N,336,135.36464024999987,1338.4
48-02507,1,4,0,1,1,1,10,2,2,2,2,43,0,2,7,5,N,501,100477.88257500001,3731.1
48-02102,2,3,0,1,1,1,5,2,2,2,2,33,0,5,5,0,N,143,14768.251740900003,450.89999999999975
48-02101,2,4,1,1,1,1,6,2,2,2,2,45,0,2,7,2,N,304,43608.6002415,357.4
48-02102,2,1,0,1,1,1,7,2,2,2,2,26,3,5,8,5,N,501,100695.483231,450.89999999999975
48-02507,2,1,0,2,1,1,11,2,2,2,2,51,0,2,8,9,N,501,9835.0471737,3731.1
48-02102,1,6,0,1,1,1,4,2,2,2,2,40,0,4,4,0,N,477,-13.218388889999915,450.89999999999975
48-02102,2,6,0,6,1,1,1,2,1,2,2,18,0,2,5,0,N,475,416.50761599999987,450.89999999999975
48-02516,1,6,0,2,1,1,2,2,1,2,2,24,3,5,7,3,N,124,27677.512214100003,1338.4
48-02515,2,6,1,2,1,2,16,2,1,2,1,25,0,9,11,1,3,95,76683.658758,2134.8
48-02102,1,6,0,1,1,2,4,2,2,2,2,81,0,6,4,0,N,428,10372.5813891,450.89999999999975
48-02516,1,1,0,1,1,1,15,2,2,2,2,43,0,2,7,3,N,501,30993.7785402,1338.4
48-02510,2,1,1,1,1,1,4,2,2,2,2,69,0,2,4,9,N,501,90766.59853799999,3092.4
48-02516,1,6,0,1,1,1,15,2,1,2,2,72,2,6,4,0,N,501,14651.3540145,1338.4
48-02516,2,2,4,4,1,2,1,2,1,2,2,74,3,5,8,1,N,305,14503.024706100001,1338.4
48-02516,1,1,0,1,1,1,10,2,2,2,2,65,1,4,8,9,N,499,24883.2843504,1338.4
48-02507,2,1,0,6,1,1,10,2,1,2,2,63,3,4,9,9,N,501,395122.96548899997,3731.1
48-02102,1,4,0,1,1,1,6,2,2,2,2,73,0,5,4,9,N,383,14874.696816,450.89999999999975
48-02507,1,1,0,1,1,1,11,2,2,2,2,46,0,2,12,5,N,501,129366.87470700001,3731.1
48-02516,1,1,0,1,1,1,10,2,2,2,2,36,0,2,7,8,N,460,48434.3543292,1338.4
48-02515,1,1,0,1,1,1,9,2,2,2,2,54,0,3,9,6,N,501,66618.9395298,2134.8
48-02102,2,6,0,1,1,2,6,1,2,1,2,34,1,4,11,2,N,477,16575.2545749,450.89999999999975
48-02101,2,5,0,1,1,1,8,2,2,2,2,69,0,N,9,0,N,501,96444.7341375,357.4
48-02101,2,6,0,1,1,1,16,2,2,2,2,23,1,4,5,0,N,481,11173.7820621,357.4
48-02515,2,6,0,1,1,1,9,2,2,2,2,24,0,4,7,4,N,120,60564.09802800001,2134.8
48-02510,1,1,0,1,1,1,0,2,2,2,2,47,0,2,5,8,N,501,27130.531598100002,3092.4
48-02102,1,1,0,1,1,1,4,2,2,2,2,64,0,N,9,7,N,501,148214.728914,450.89999999999975
48-02101,1,3,0,1,1,1,17,2,2,2,2,70,1,4,6,2,N,329,28801.451930999996,357.4
48-02102,2,1,1,1,1,1,18,2,2,2,2,77,1,5,8,3,N,499,86977.4206182,450.89999999999975
48-02507,2,1,1,2,1,2,6,2,2,2,2,58,4,5,8,0,N,230,0.19952835000003688,3731.1
48-02510,1,1,0,1,1,1,N,2,2,2,2,58,0,N,8,8,N,501,3359.199349800001,3092.4
48-02101,1,1,1,8,1,1,5,2,2,2,2,59,3,5,10,6,N,409,45835.5887598,357.4
48-02515,1,1,0,1,1,1,7,2,2,2,2,67,0,3,7,8,4,235,27402.0813402,2134.8
48-02510,1,3,0,1,1,1,3,2,2,2,2,41,0,N,9,7,N,190,319636.77152400004,3092.4
48-02102,2,N,0,1,1,1,N,2,2,2,2,13,0,2,1,N,N,159,N,450.89999999999975
48-02516,2,N,0,1,1,1,N,2,2,2,2,7,0,2,4,N,N,501,N,1338.4
48-02101,2,1,0,1,1,2,11,2,2,2,2,40,0,3,9,4,N,501,-576.6609785999999,357.4
48-02101,1,1,0,1,1,1,10,2,2,2,2,68,0,2,9,6,N,501,46482.3109086,357.4
48-02101,1,1,0,1,1,1,11,2,2,2,2,47,1,2,5,9,N,311,133148.896314,357.4
48-02101,2,1,1,1,1,1,11,2,2,2,2,53,0,4,9,8,N,501,96471.6210885,357.4
48-02101,1,N,0,1,1,1,N,N,N,2,2,3,0,3,4,N,N,501,N,357.4
48-02507,2,N,0,1,1,1,N,2,2,2,2,7,0,2,1,N,N,179,N,3731.1
48-02507,2,6,0,1,1,1,9,2,2,2,2,16,0,N,1,0,N,82,521.8922771999996,3731.1
48-02515,2,1,0,2,1,1,1,2,2,2,1,39,0,2,7,3,N,354,-8.784115409999686,2134.8
48-02101,1,2,1,1,1,1,6,2,2,2,2,47,0,5,8,9,N,246,410309.53971,357.4
48-02516,2,6,0,1,1,1,12,2,1,2,2,64,0,2,5,0,N,496,18411.0400719,1338.4
48-02516,1,1,0,1,1,1,12,2,2,2,2,23,5,N,5,0,N,501,2.4333372000000963,1338.4
48-02101,1,4,0,1,1,1,8,2,2,2,2,39,0,2,9,9,N,501,39301.6856022,357.4
48-02507,2,1,0,1,1,1,12,2,2,2,2,18,0,2,5,1,N,292,91917.43113,3731.1
48-02507,2,6,0,1,1,1,15,2,2,2,2,15,0,2,7,1,N,501,22044.0891825,3731.1
48-02515,2,1,0,1,1,1,1,2,2,2,2,73,0,2,7,5,N,500,183.35789010000008,2134.8
48-02507,1,2,3,2,1,2,15,2,1,2,2,74,3,7,2,8,2,131,427093.95372,3731.1
48-02516,1,6,0,1,1,1,6,2,2,2,2,33,0,2,4,0,N,501,37861.5732831,1338.4
