PUMA,SEX,MSP,HISP,RAC1P,HOUSING_TYPE,OWN_RENT,INDP_CAT,DREM,DPHY,DEYE,DEAR,AGEP,NOC,NPF,EDU,PINCP_DECILE,DVET,POVPIP,DENSITY,PINCP
48-02516,1,6,0,1,1,1,14,2,2,2,2,84,1,3,9,8,N,501,1339.9956241309999,37338.19005
48-02516,1,N,0,1,1,1,N,2,2,2,2,5,2,N,4,N,N,243,1325.5679623439999,N
48-02102,1,N,1,1,1,1,N,N,N,2,2,4,2,4,1,N,N,172,457.2713172248,N
48-02102,2,1,0,1,1,2,4,2,2,2,2,45,1,3,5,5,N,241,411.68726941549994,35811.606182100004
48-02510,2,5,0,6,1,1,11,2,2,2,2,66,2,4,12,3,N,65,3111.427454409,14529.900655200003
48-02101,1,6,0,1,1,1,4,2,2,2,2,17,0,4,5,2,N,207,408.9123606811,9228.253458899999
48-02515,1,1,0,1,1,1,3,2,2,2,2,57,0,2,11,8,N,377,2164.500341002,387920.901711
48-02515,2,4,0,1,1,2,12,2,2,2,2,46,2,N,9,7,N,443,2162.881572268,61967.665420499994
48-02102,1,1,0,1,1,2,16,2,2,2,2,44,0,2,7,5,N,478,453.11121787589997,81156.38811
48-02507,1,1,0,9,1,1,4,2,2,2,2,59,1,3,9,9,N,266,3731.1,74321.508513
48-02102,2,1,0,1,1,2,N,2,2,2,2,47,0,2,9,0,N,501,412.1278408985,-3.0741293099999893
48-02101,1,6,0,1,1,1,6,2,2,2,2,28,0,N,5,6,N,469,406.01157919969995,45550.1986275
48-02507,1,1,0,1,1,1,11,2,2,2,2,59,0,2,9,7,N,460,3010.15549165,60321.235317
48-02102,2,N,0,1,1,1,N,2,2,2,2,5,4,5,2,N,N,198,411.16766563629994,N
48-02102,2,6,1,1,1,1,12,2,2,2,2,34,2,8,4,0,N,4,431.8688204106,-2.3694153000005826
48-02510,1,1,0,1,1,1,14,2,2,2,2,52,0,2,7,7,N,462,3126.264919535,823047.3838650001
48-02102,1,1,0,1,1,2,16,2,2,2,2,67,0,5,7,5,N,222,458.87165206199995,32671.772248499998
48-02510,1,N,0,1,1,1,N,2,2,2,2,10,2,3,3,N,N,501,3137.146417778,N
48-02510,1,1,0,1,1,1,10,2,2,2,2,65,0,2,5,3,N,328,3137.509799005,93784.064262
48-02101,1,1,1,1,1,1,N,2,2,2,2,25,0,3,5,5,N,501,408.1707471997,33266.259915
48-02515,1,1,0,1,1,1,N,2,2,2,2,70,0,2,7,3,N,501,2174.90429201,2558.8982937
48-02101,1,N,0,1,1,1,N,2,2,2,2,13,3,5,3,N,N,501,409.7243529182,N
48-02101,1,4,0,1,1,1,5,2,2,2,2,54,0,5,5,4,N,465,365.23470370034,24076.921247399998
48-02507,2,N,0,2,1,2,N,2,2,2,2,5,2,4,2,N,N,183,3731.1,N
48-02515,1,1,0,1,1,1,9,2,2,2,2,66,0,2,9,7,N,501,2130.22435869,52453.502425800005
48-02101,2,4,0,1,1,1,N,2,2,2,2,52,0,2,7,7,N,501,388.90439329839995,62591.375826
48-02507,1,6,0,1,1,1,11,2,2,2,2,59,0,N,8,7,N,501,3731.1,59956.285368
48-02102,1,6,0,1,1,1,6,2,2,2,2,27,0,3,8,5,N,381,360.095386104642,35194.762654800004
48-02102,2,1,0,1,1,1,N,2,2,2,2,70,0,2,6,0,N,0,459.2942248555,-1.0481717400007255
48-02101,2,6,0,1,1,1,11,2,2,2,2,30,1,3,9,7,N,501,373.11288629679996,63564.629289000004
48-02515,2,6,0,1,1,1,10,2,2,2,2,42,0,N,7,4,N,98,2156.0785736919997,17976.597891
48-02101,2,1,0,1,1,1,5,2,2,2,2,75,0,2,9,6,N,500,377.50692272687996,37612.805937000005
48-02516,1,N,1,1,1,1,N,2,2,2,2,10,2,4,3,N,N,126,1363.608116694,N
48-02101,1,4,0,1,1,1,N,2,2,2,2,46,0,N,5,7,N,501,403.5249632514,51166.952088
48-02510,2,N,0,1,1,1,N,N,N,2,2,0,1,6,N,N,N,347,3090.899164649,N
48-02102,1,1,1,1,1,1,2,2,2,2,2,51,0,5,7,7,N,407,360.55996159808996,62094.504633000004
48-02515,2,6,0,2,1,1,14,2,2,2,2,63,0,5,5,3,N,356,2189.39467088,13354.252008299998
48-02101,1,4,0,1,1,1,4,2,1,2,2,83,0,12,5,3,N,76,379.31626266488996,16299.5478072
48-02510,1,1,0,1,1,1,12,2,2,2,2,53,0,3,7,6,N,501,3109.523945395,46907.249140500004
48-02516,2,6,0,1,1,1,N,2,1,2,2,64,0,N,7,3,N,141,1345.668838051,15792.001386
48-02510,2,N,0,1,1,1,N,2,2,2,2,5,2,4,3,N,N,261,3137.74545195,N
48-02516,2,N,0,1,1,2,N,2,2,2,2,13,2,3,3,N,N,103,1372.96871724,N
48-02510,2,1,0,1,1,1,N,2,2,2,2,57,0,2,5,6,N,501,3111.047677,46517.642241
48-02101,2,6,0,1,1,1,N,2,2,2,2,39,2,4,4,0,N,501,385.4196715788,-3.1376018099999783
48-02101,2,1,1,8,1,1,6,2,2,2,1,28,0,2,7,5,N,421,370.8450244302,90191.9650695
48-02515,1,6,0,1,1,1,N,2,2,2,2,16,2,4,4,0,N,472,2127.51831392,-0.9730202999999165
48-02507,2,1,0,1,1,1,N,2,2,2,2,65,0,2,5,0,N,501,3731.1,-3.5825017199995273
48-02510,1,1,0,2,1,1,16,2,2,2,2,27,0,2,9,9,N,501,3110.32604257,116907.019845
48-02507,1,6,0,2,1,2,4,2,2,2,2,33,0,2,7,5,N,501,3731.1,30636.607780800005
48-02510,1,N,0,1,1,1,N,2,2,2,2,14,1,2,3,N,N,501,3108.51942622,N
48-02102,2,1,0,1,1,1,N,2,2,2,2,67,2,5,7,0,N,501,439.8819516818,-3.3405445500002315
48-02102,2,1,0,1,1,1,12,2,2,2,2,67,0,2,10,6,N,341,441.7864626847,472081.82301
48-02515,1,4,1,1,1,1,3,2,2,2,2,66,0,2,9,6,N,236,458.07761803,62123.06302650001
48-02515,2,1,0,1,1,1,N,2,2,2,2,73,0,2,10,5,N,501,2169.675934172,32268.057527999998
48-02101,2,1,0,1,1,1,15,2,2,2,2,53,1,3,7,2,N,134,361.31639945466,5064.4786164
48-02510,1,1,0,1,1,1,10,2,2,2,2,33,2,5,9,9,N,501,3119.18976458,82163.66283300001
48-02516,2,1,0,1,1,1,9,2,2,2,2,64,0,2,9,9,N,501,1374.6693994099999,237697.70085599998
48-02507,2,1,0,1,1,1,N,2,2,2,2,57,0,2,10,7,N,501,3731.1,53682.8022612
48-02516,1,N,0,1,1,1,N,N,N,2,2,4,3,5,2,N,N,107,1353.7602189200002,N
48-02507,1,1,0,2,1,1,10,2,2,2,2,65,0,2,5,4,N,186,3118.5131690450003,20550.604953899998
48-02516,2,N,0,1,1,1,N,2,2,2,2,14,2,4,3,N,N,352,1353.7067120379998,N
48-02515,1,4,0,1,1,1,4,2,2,2,2,34,0,N,6,7,N,501,2127.8258604119997,40239.788840999994
48-02515,1,N,0,1,1,1,N,N,N,2,2,0,1,3,N,N,N,423,2178.026145305,N
48-02516,2,1,0,1,1,1,4,2,2,2,2,45,1,3,9,1,N,299,1324.781890244,10189.757739
48-02102,2,3,0,1,1,1,11,2,2,2,2,83,0,N,7,6,N,246,431.17925637279995,38904.8623026
48-02507,1,4,0,1,1,2,N,2,2,2,2,40,0,N,7,7,N,208,3731.1,51033.964506
48-02510,2,N,1,1,1,1,N,N,N,2,2,4,2,4,3,N,N,269,3112.74532284,N
48-02102,1,6,0,1,1,2,6,2,2,2,2,32,0,N,5,7,N,390,444.87734204,51253.9644225
48-02101,2,1,0,1,1,1,7,2,2,2,2,51,0,2,7,3,N,147,375.79876511241997,16224.294811200001
48-02516,1,1,0,1,1,1,10,2,2,2,2,42,2,3,5,3,N,239,1346.917174525,15273.580856099998
48-02516,2,N,0,9,1,1,N,2,2,2,2,13,4,6,3,N,N,331,1328.4232933389999,N
48-02507,1,1,0,8,1,1,10,2,2,2,2,69,1,2,8,6,N,454,3731.1,34761.20655
48-02102,1,1,0,1,1,2,4,2,2,2,2,34,1,3,9,7,N,145,435.06440591909995,50020.350996
48-02515,1,2,0,1,1,2,4,2,2,2,2,52,3,N,7,8,N,440,2161.821623202,24134.9088771
48-02101,2,1,3,1,1,1,11,2,2,2,2,47,0,2,10,5,N,355,403.78211003909996,25504.783374
48-02101,2,1,0,1,1,1,N,1,2,2,1,82,0,2,5,4,N,501,400.5264558021,19468.2642672
48-02101,2,6,1,1,1,1,6,2,2,2,2,18,0,4,5,4,N,484,375.20435763259997,22394.893227
48-02507,2,1,1,8,1,2,N,2,2,2,2,44,2,5,8,4,N,210,2133.038463071,15519.545256599999
48-02515,2,3,0,1,1,2,4,2,2,2,2,52,0,N,4,5,N,201,2158.74359427,25735.031137200003
48-02101,1,3,0,1,1,1,N,2,2,2,2,55,0,N,7,5,N,243,394.9373144861,29284.799250000004
48-02510,2,1,1,1,1,1,N,2,2,2,2,78,0,2,5,0,N,501,3107.8547061090003,-1.4567653800004337
48-02102,1,N,1,7,3,0,N,2,2,1,2,13,N,N,3,N,N,380,428.2707187551,N
48-02515,1,2,0,1,2,0,2,1,1,2,1,77,N,N,10,2,N,52,2170.2978420299996,298307.0664
48-02102,1,1,0,1,1,1,7,2,2,2,2,50,0,2,5,8,N,501,454.9052199616,65513.962857000006
48-02101,2,1,0,1,1,1,N,2,2,2,2,58,3,5,7,0,N,290,375.57917671471,-1.2865744499995344
48-02101,2,6,0,8,1,1,N,2,2,2,2,52,2,4,4,0,N,0,378.53730671029996,-2.2417932600001222
48-02510,1,4,0,1,1,1,N,2,2,2,2,74,0,2,9,3,N,501,3136.11055693,14971.051456199999
48-02516,2,3,0,1,1,1,N,2,2,2,2,16,1,5,4,0,N,161,1367.297460066,-1.2467137200001162
48-02507,1,1,4,1,1,2,11,2,2,2,2,47,1,4,11,7,N,361,3731.1,37536.9317568
48-02102,1,6,0,1,1,2,N,2,2,2,2,36,2,3,7,0,N,0,424.44681873229996,3401.483883000001
48-02102,1,N,0,1,1,1,N,N,N,2,2,2,2,4,N,N,N,147,457.890478891,N
48-02101,1,1,0,1,1,1,12,2,2,2,1,69,0,2,7,4,N,295,392.176909288,24146.662291499997
48-02101,2,1,1,1,1,1,0,2,2,2,2,33,1,5,4,3,N,158,379.55435412024997,10474.5224556
48-02515,2,1,0,1,1,1,1,2,2,2,2,27,0,2,11,7,N,332,2172.504039408,62973.11636700001
48-02101,2,N,1,1,1,1,N,2,2,2,2,7,2,5,3,N,N,292,397.0039182792,N
48-02510,2,1,4,8,1,1,11,2,2,2,2,28,3,5,1,5,N,176,3112.4883818480002,12427.721922
48-02102,1,1,0,1,1,1,N,2,2,2,2,48,1,3,7,7,N,358,411.7260534707,33658.6435248
48-02101,1,4,0,1,1,1,8,2,2,2,2,46,3,5,5,5,N,252,379.2023979283,26106.1590762
48-02507,1,6,0,1,1,1,15,2,2,2,2,47,0,6,5,4,N,69,3731.1,8979.612211500002
48-02102,2,1,0,1,1,1,15,2,2,2,2,30,0,3,7,7,N,479,434.2010288573,62190.144996
48-02101,2,1,0,1,1,1,10,2,2,2,2,37,0,4,5,6,N,501,371.78023093869996,43980.88338
48-02102,2,1,0,1,1,1,12,2,2,2,2,46,0,4,7,4,N,443,459.88747987939996,37491.1985511
48-02507,2,4,0,1,1,2,11,2,2,2,2,30,0,N,9,6,N,229,3731.1,40004.6833158
48-02101,1,1,0,1,1,1,16,2,2,2,2,30,2,4,12,9,5,501,361.05936568591,107865.84461100001
48-02101,2,1,0,1,1,1,11,2,2,2,2,63,0,2,9,2,N,44,370.04157878730996,6273.954720599999
48-02102,1,4,0,1,1,1,6,2,1,2,2,71,0,N,7,6,N,406,454.72890702589996,40379.127904500005
48-02515,2,1,0,1,1,2,5,2,2,2,2,26,0,2,9,5,N,319,2134.1071500199996,58946.251707
48-02510,2,6,0,1,1,1,12,2,2,2,2,30,0,N,9,6,N,501,3136.98906841,46462.6725171
48-02516,2,6,0,6,1,1,N,2,2,2,2,36,0,5,7,0,N,501,1372.34795644,0.5940734099995097
48-02101,1,1,1,1,1,1,3,2,2,2,2,50,0,7,5,7,N,251,394.30695888329996,51994.7638182
48-02101,2,1,0,1,1,1,4,2,2,2,2,36,2,4,8,5,N,337,403.4079599617,25690.6875561
48-02515,1,1,0,1,1,1,12,2,2,2,2,78,0,2,10,9,1,501,2169.1656283099996,146898.351579
48-02507,2,4,0,1,1,2,11,2,2,2,2,68,0,N,7,5,N,497,3731.1,35128.350108599996
48-02507,2,3,0,1,1,1,N,1,1,2,2,65,0,3,5,5,N,236,387.1169159485,35408.053104900006
48-02507,2,1,0,1,1,1,10,2,2,2,2,21,4,5,5,1,N,345,3731.1,3267.0973670999992
48-02101,1,N,0,1,1,1,N,N,N,2,2,2,1,3,N,N,N,501,379.05464842364995,N
48-02101,1,1,1,1,1,1,5,2,2,2,2,31,2,4,11,8,N,188,377.56673235522,74729.5901415
48-02516,2,4,4,1,1,2,N,2,2,2,2,33,0,3,8,1,N,142,1339.85146593,16143.8878482
48-02102,2,1,0,1,1,1,3,2,2,2,2,61,0,2,9,5,N,140,448.11289239869996,62752.237144800005
48-02510,1,1,0,1,1,1,8,2,2,2,2,38,2,4,9,8,N,363,3129.32368464,98910.729624
48-02510,1,4,1,1,1,1,9,2,2,2,2,65,0,2,7,5,N,32,3107.231145138,32630.510892
48-02516,1,6,0,9,1,2,4,2,2,2,2,19,0,N,5,6,N,107,1338.6495515679999,38513.1472698
48-02507,2,1,0,8,1,1,4,2,2,2,2,43,0,4,9,5,N,377,857.451635798,55322.8817295
48-02507,1,1,0,1,1,1,N,2,2,1,2,72,0,2,9,7,N,501,3731.1,52352.4702855
48-02101,1,1,0,1,1,1,4,2,2,2,2,36,2,4,8,0,N,294,391.26280527299997,413.0851788
48-02515,2,6,0,1,1,1,N,2,2,2,2,81,0,N,5,2,N,365,2161.7446353679998,8142.982881599999
48-02102,2,4,0,1,1,1,14,2,2,2,2,61,0,N,7,3,N,294,439.6297237487,15232.375355400003
48-02510,1,4,0,1,1,2,10,2,2,2,2,50,0,N,10,9,N,501,3117.28666041,212158.91421900003
48-02101,1,2,0,1,1,2,14,2,2,2,2,25,2,7,5,5,N,294,399.4647389173,32317.340962200004
48-02101,2,1,0,1,1,1,10,2,2,2,2,46,1,4,9,5,N,369,392.82657257589995,30755.225188800003
48-02101,2,6,0,2,3,0,N,2,1,2,2,89,N,N,5,0,N,494,3731.1,-0.16099544999997306
48-02102,1,1,1,1,1,2,5,2,1,2,2,85,0,2,8,6,N,10,429.9803682197,45373.927032
48-02102,2,1,0,1,1,2,N,2,2,2,2,26,1,2,9,5,N,445,434.53051114669995,60408.920459999994
48-02102,2,N,0,1,1,1,N,N,N,2,2,1,0,3,N,N,N,501,428.14001149599994,N
48-02102,2,1,1,1,1,1,6,2,2,1,2,22,1,2,3,3,N,260,454.69106085929997,2230.4780379000003
48-02510,2,1,0,1,1,1,N,2,1,2,2,58,0,2,7,3,N,265,3137.3389211,11227.009254300003
48-02510,1,4,0,2,1,1,N,2,2,2,2,28,0,4,1,2,N,0,3731.1,2781.7561652999993
48-02102,1,N,0,1,1,1,N,N,N,2,2,2,2,4,N,N,N,213,411.3189693339,N
48-02516,2,1,0,1,1,1,14,2,2,2,2,59,0,4,9,9,N,501,1342.3847772599997,65142.0952518
48-02516,1,N,1,1,1,1,N,2,2,2,2,14,2,4,3,N,N,188,1349.632260811,N
48-02101,2,4,0,1,1,2,12,2,2,2,2,46,0,N,7,6,N,369,376.4917143208,37387.7299131
48-02507,2,N,0,1,1,1,N,N,N,2,2,2,2,4,N,N,N,89,3731.1,N
48-02515,1,1,0,1,1,1,15,2,2,2,2,57,0,2,7,7,N,410,2168.48414091,47235.592383
48-02102,1,N,0,1,1,1,N,2,2,2,2,8,2,4,3,N,N,364,418.93165928359997,N
48-02510,1,1,1,9,1,1,N,2,2,2,2,58,0,3,7,4,N,73,3112.93087634,447083.13657000003
48-02516,2,N,0,9,3,0,N,N,N,2,2,1,N,N,N,N,N,76,1340.635075229,N
48-02507,2,4,0,2,1,1,12,2,2,2,2,54,0,N,10,7,N,501,3302.098452465,51911.628384
48-02510,2,N,0,1,1,2,N,2,2,2,2,6,1,3,7,N,N,501,3089.829364379,N
48-02515,2,6,0,1,1,1,N,2,2,2,2,15,3,5,7,0,N,265,2175.337576301,-4.123964460000025
48-02516,1,1,0,1,1,1,N,2,2,2,2,38,0,2,9,6,N,501,1333.201667071,42021.208026
48-02102,2,3,0,1,1,1,N,2,2,2,2,70,0,N,7,5,N,336,458.10857172749996,37465.287383999996
48-02516,1,1,0,1,1,1,N,2,2,2,2,63,0,3,10,7,N,501,458.13671850659995,51849.247611
48-02102,1,3,0,1,1,1,N,2,2,2,2,79,0,2,5,4,N,346,440.85138437679996,21992.799171000002
48-02101,2,4,0,1,1,1,10,1,1,2,2,92,0,2,1,3,N,250,392.4705358938,10368.9744585
48-02102,1,6,0,1,1,2,7,1,2,2,2,26,0,4,3,0,N,196,459.8577575824,0.786437400000068
48-02102,1,1,0,1,1,1,12,2,2,2,1,56,0,3,8,8,N,327,439.7019479183,205347.23170499998
48-02515,2,1,0,1,1,1,6,2,2,2,2,62,0,2,8,7,N,501,2151.45808912,54437.80003199999
48-02101,1,N,0,1,1,1,N,1,2,2,2,14,3,6,4,N,N,333,361.97958250794,N
48-02102,2,1,0,1,1,1,11,2,2,2,2,36,2,3,8,8,N,501,3731.1,54590.768757000005
48-02102,2,N,1,1,1,2,N,2,2,2,2,6,0,7,2,N,N,99,456.8231549168,N
48-02102,2,1,0,1,1,1,N,2,2,2,2,70,0,2,5,9,N,501,421.5354134696,22650.238863
48-02102,2,1,0,1,1,1,N,2,2,1,2,50,0,3,8,4,N,27,411.1746660638,17127.158964299997
48-02507,2,4,0,4,3,0,15,2,2,2,1,57,N,N,6,3,N,145,3652.95464953,3.2572948799997903
48-02515,1,4,0,1,2,0,4,2,1,2,2,92,N,N,7,9,N,448,2156.764480639,139735.691529
48-02101,2,1,0,6,1,1,6,2,2,2,2,60,0,2,9,3,N,501,431.70419734539996,10356.595628399999
48-02101,1,1,0,1,1,1,13,2,2,2,2,88,4,6,5,8,N,501,394.8321630045,30822.111663000003
48-02102,1,N,0,1,1,1,N,N,N,2,2,4,2,4,1,N,N,488,463.8461963279,N
48-02510,1,N,1,8,1,1,N,2,2,2,2,7,3,5,3,N,N,258,3109.772890718,N
48-02507,2,N,0,1,1,1,N,N,N,2,2,1,2,4,N,N,N,205,453.2980601293,N
48-02102,1,N,0,1,1,2,N,2,2,2,2,7,2,3,5,N,N,293,446.4338086561,N
48-02515,2,4,0,1,1,1,N,2,2,2,2,69,0,N,9,3,N,0,2139.80836565,13679.3437662
48-02510,1,1,0,9,1,1,5,2,2,2,2,53,0,3,7,7,N,501,3103.08743185,52254.726867
48-02516,2,6,0,1,1,1,10,2,2,2,2,17,1,4,4,4,N,501,414.206934129,25483.894997400002
48-02102,1,4,0,1,1,2,3,2,2,2,2,68,2,8,4,5,N,251,431.75849029949995,37944.0511422
48-02510,2,N,0,1,1,1,N,N,N,2,2,4,0,4,2,N,N,501,3126.5869392,N
48-02516,1,1,1,8,1,1,10,2,2,2,2,30,0,2,7,6,N,501,1332.235743024,39204.6319182
48-02516,2,4,0,1,1,2,9,2,2,2,2,49,0,2,7,7,N,501,1338.84239226,47997.304698
48-02101,1,N,1,2,1,2,N,2,2,2,2,12,2,6,2,N,N,122,370.30780049064,N
48-02510,1,1,0,1,1,1,15,2,2,2,2,39,0,2,6,7,N,501,3122.990001471,63836.41853400001
48-02516,1,1,1,1,1,2,14,2,2,2,2,36,2,3,10,4,N,200,1538.277925546,27472.739773500005
48-02515,1,1,0,1,1,1,N,2,2,2,2,64,0,3,8,7,N,411,2151.1722017820002,50503.8201822
48-02102,1,6,0,1,1,1,N,2,2,2,2,58,0,N,5,4,N,13,436.4229949091,17872.717104900003
48-02102,1,1,0,1,1,1,16,2,2,2,2,67,0,2,4,8,N,501,425.5351136257,50719.107054
48-02507,2,6,1,1,1,1,N,2,2,2,2,56,0,3,7,0,N,501,3731.1,-0.7631379000004017
48-02515,1,1,0,1,1,1,16,2,2,2,2,48,0,2,9,9,N,501,416.6855442872,100497.423642
48-02515,1,1,0,1,1,1,N,2,2,2,2,62,0,2,5,0,N,481,2130.2113699449997,-3.96435227999973
48-02510,2,N,1,1,1,1,N,2,2,2,2,12,3,5,3,N,N,501,3106.927883245,N
48-02510,2,1,0,1,1,1,N,2,2,2,2,29,0,5,8,0,N,501,3105.8621314149996,0.554551199999878
48-02101,1,6,0,2,1,2,4,2,2,2,2,19,0,6,4,2,N,2,376.2660947596,3183.9534698999996
48-02101,2,1,0,1,1,1,13,2,1,2,2,66,0,2,7,3,N,356,371.4777821074,18004.589263500002
48-02510,1,1,4,3,1,1,4,2,2,2,2,17,0,7,4,3,N,94,3111.55778044,373203.236931
48-02516,1,5,1,1,1,2,11,2,2,2,2,44,2,4,10,7,N,400,1366.14338477,54703.580547000005
48-02515,1,N,0,1,1,2,N,2,2,2,2,14,2,N,3,N,N,281,2173.0038867999997,N
48-02101,2,N,1,1,1,2,N,N,N,2,2,4,1,4,1,N,N,398,382.29621678841,N
48-02507,2,6,0,7,1,1,10,2,2,2,2,54,1,3,9,0,N,501,1949.8005020659998,0.3359519100004036
48-02507,2,1,0,1,1,2,7,2,2,2,2,87,0,2,5,2,N,470,3588.881170445,3305.0979297000013
48-02507,2,1,4,1,1,2,11,2,2,2,2,38,2,4,7,8,N,501,3535.49860929,65763.15589200001
48-02101,2,N,0,2,1,1,N,2,2,2,2,7,4,6,2,N,N,345,391.9956471344,N
48-02516,2,1,0,1,1,1,N,2,2,2,2,65,0,2,5,5,N,501,1363.0347901159998,32742.933384000004
48-02102,2,1,0,1,1,1,16,2,2,2,2,49,0,2,5,3,N,478,452.36837974139996,13812.8721339
48-02510,2,6,1,1,1,1,10,2,2,2,2,17,3,5,4,0,N,412,3111.15462329,-2.82506321999972
48-02101,2,N,0,1,1,1,N,N,N,2,2,2,2,4,N,N,N,501,379.45617911287997,N
48-02102,1,N,0,1,1,1,N,2,2,2,2,6,3,5,2,N,N,501,449.54163073279994,N
48-02516,1,1,0,1,1,1,5,2,2,2,2,30,0,2,7,9,N,501,1355.212461822,199213.012341
48-02516,2,6,0,1,1,1,16,2,2,2,2,27,0,5,8,2,N,172,1323.338385225,6636.818540100001
48-02515,1,1,0,1,1,1,N,2,2,2,2,76,0,4,2,9,N,501,2138.27198267,174152.926836
48-02507,2,1,0,1,1,1,N,2,2,2,2,77,0,2,4,1,N,501,3731.1,10045.8816612
48-02510,2,1,0,1,1,1,N,2,2,2,2,42,0,2,5,0,N,501,3129.11147891,-2.908254510000006
48-02515,2,1,0,1,1,1,9,2,2,2,2,67,2,4,9,7,N,325,2174.8121899999996,50847.02529900001
48-02102,1,6,0,1,1,1,N,2,2,2,2,17,3,5,4,0,N,501,453.7633270963,-3.026990399999704
48-02516,1,6,0,1,1,1,N,2,2,2,2,16,2,4,4,0,N,501,1322.315040804,0.3603253500004939
48-02102,1,1,1,1,1,1,1,2,2,2,2,48,1,4,6,0,N,73,445.65559727709996,48958.269885
48-02510,1,1,0,1,1,1,6,2,2,2,2,26,2,4,9,3,N,501,3126.9954942699997,15205.224358799998
48-02102,2,N,1,1,1,1,N,2,2,2,2,14,1,4,3,N,N,10,456.62591154629996,N
48-02101,2,1,0,1,1,1,6,2,1,2,2,71,0,2,7,4,N,501,360.91194106857,18578.689563
48-02102,1,1,0,1,1,1,N,1,1,2,2,66,0,2,5,2,N,501,429.556425704,5349.854361600001
48-02515,1,1,0,1,1,1,12,2,2,2,2,36,1,5,9,9,N,501,2176.048414891,116128.47462299999
48-02507,2,N,0,1,1,1,N,2,2,2,2,14,0,4,3,N,N,319,3731.1,N
48-02507,2,1,0,2,1,1,11,2,2,2,2,42,1,2,7,9,N,501,3731.1,90315.7779132
48-02516,2,1,0,1,1,1,N,2,2,2,2,27,0,2,8,3,N,501,1359.700359984,10312.191113699999
48-02515,1,6,0,1,1,2,6,2,2,2,2,24,0,N,9,7,N,404,2129.392539218,56717.326008
48-02102,1,6,1,1,1,1,6,2,2,2,2,16,5,8,3,2,N,135,418.3129361984,1317.8205011999999
48-02101,2,1,0,1,1,1,N,2,2,2,2,51,2,4,4,3,N,126,370.9423826648,11121.210752400002
48-02515,1,1,0,1,1,1,11,2,2,2,2,37,0,2,9,8,N,501,2166.3283466099997,97307.33810699999
48-02507,1,6,1,8,3,0,7,2,2,2,2,30,N,N,8,6,N,376,3731.1,66609.7140135
48-02102,1,1,0,2,1,2,15,2,2,2,2,56,0,2,7,7,N,273,414.3771305466,101098.28817900001
48-02102,2,1,0,1,1,1,9,2,2,2,2,49,0,2,5,0,N,174,421.74459636439997,0.9218454000001657
48-02102,1,4,1,1,1,1,3,2,2,2,2,30,1,3,5,7,N,21,460.7484717353,34044.13656
48-02102,1,4,0,1,1,1,2,2,2,2,2,54,0,N,9,3,N,397,412.74184417739997,21551.826093
48-02102,2,2,0,1,1,1,N,2,2,2,2,76,0,3,5,2,N,387,453.44163468019997,7991.627204400002
48-02515,1,1,4,1,1,1,4,2,2,2,2,62,0,2,5,7,N,114,1355.0286626460002,52502.726619
48-02102,2,5,0,1,1,2,9,2,2,2,2,67,0,N,8,7,N,457,444.84219483339996,61225.362995999996
48-02510,1,1,0,1,1,1,7,2,2,2,2,31,2,4,9,9,N,501,3127.345178275,167181.649068
48-02507,1,1,1,1,1,1,6,2,2,2,2,30,1,4,2,7,N,79,2623.6941082099997,43944.5627229
48-02515,1,1,0,1,1,1,14,2,2,2,2,57,1,2,4,5,N,473,2128.84653961,26409.929151899996
48-02516,2,1,0,1,1,2,6,2,2,2,2,29,1,3,7,6,N,501,1325.1577204239998,45643.497278400006
48-02101,1,4,0,1,1,2,3,2,2,2,1,56,0,2,5,6,N,334,401.85366432154996,48761.75056200001
48-02101,1,6,0,1,2,0,14,2,2,2,2,18,N,N,5,1,N,0,373.03711400691,949.3837962000007
48-02101,2,1,0,2,1,1,12,2,2,2,2,31,2,4,10,5,N,501,381.77398590902,34852.5290904
48-02507,2,1,0,1,1,1,6,2,2,2,2,62,1,3,6,2,N,166,3731.1,7440.179817
48-02101,1,2,0,1,1,1,12,2,2,2,2,34,0,7,9,8,N,501,393.02141555885,189253.86396
48-02101,1,1,0,1,1,1,9,2,2,2,2,56,0,3,5,9,N,501,370.28774215729,127428.81385500001
48-02507,2,6,0,2,1,1,11,2,2,2,2,55,0,5,10,8,N,501,3731.1,-0.6012407100006385
48-02515,2,1,1,9,1,1,16,2,2,2,2,71,0,2,8,6,N,216,2175.0139372599997,40356.002757
48-02101,2,1,0,1,1,1,6,2,2,2,2,67,4,6,7,3,N,257,361.20271824735,12223.382786999999
48-02101,2,1,0,1,1,1,16,2,2,2,2,67,3,4,7,7,N,329,407.72526023579996,61196.915467800005
48-02507,2,6,1,1,1,2,11,2,2,2,2,22,3,5,7,5,N,408,3731.1,25925.1016542
48-02516,2,N,0,9,1,2,N,2,2,2,2,14,3,5,1,N,N,182,1372.6726413279998,N
48-02516,1,1,0,6,1,2,9,2,2,2,2,62,0,2,6,4,N,305,1362.521515398,23878.1837721
48-02510,1,1,4,1,1,2,16,2,2,2,2,33,0,2,8,7,N,183,3126.5227376889998,50792.760543000004
48-02102,2,4,0,1,1,1,7,2,2,2,2,67,0,N,10,2,N,446,461.18455619729997,7928.963767199999
48-02102,2,4,1,1,1,2,11,2,2,2,2,55,1,3,9,6,N,285,440.8234467671,50878.313010000005
48-02515,2,2,1,1,1,2,3,2,2,2,2,33,0,8,5,2,N,121,2138.1630121599997,9353.465236499998
